trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,0.0,0.0
20100105,0.0,0.0,0.0,0.0,0.0
20100106,0.0,0.0,0.0,0.0,0.0
20100107,-56.44846659399753,144.64792511033943,-360.45181681633204,0.0,0.0
20100108,-37.45481225842496,54.18973864954277,-171.14143491987082,0.0,0.0
20100111,-33.07714136339888,22.909726053047695,-110.2279887787603,0.0,0.0
20100112,-31.127601175896036,7.605215244252049,-80.26557859420475,0.0,0.0
20100113,-30.664567250167913,-2.090493047588462,-63.29881107963166,0.0,0.0
20100114,-29.086712397406195,-7.664651200432825,-51.811919835051604,0.0,0.0
20100115,-28.17852528331943,-11.438217061574992,-43.7842921177509,0.0,0.0
20100118,-27.800572000662324,-14.50820505190396,-38.32165088960866,0.0,0.0
20100119,-27.62635253234314,-17.09771151522948,-34.53542676911732,0.0,0.0
20100120,-27.73304294643091,-19.173488456790885,-31.82627619029576,0.0,0.0
20100121,-27.927554370781692,-20.897738839956244,-29.78640774678781,0.0,0.0
20100122,-28.18413074429597,-22.02938583066444,-28.018257051411574,0.0,0.0
20100125,-28.6167523949422,-23.070673921458095,-26.78848923056649,0.0,0.0
20100126,-29.157567751922944,-24.092090739059156,-25.94966161011167,0.0,0.0
20100127,-29.745727682192513,-25.041992884417112,-25.348730544670158,0.0,0.0
20100128,-30.33581505318003,-25.715487945415095,-24.9314048330115,0.0,0.0
20100129,-30.773451121780255,-26.385210598252108,-24.726644915833976,0.0,0.0
20100201,-31.294105863552776,-27.077667500992064,-24.681304784095357,0.0,0.0
20100202,-31.372439273036374,-27.74128031426572,-24.725650877540303,0.0,0.0
20100203,-31.459364826057588,-28.30208649241154,-24.817486343787944,0.0,0.0
20100204,-31.21210365287036,-28.235002394412216,-24.467123422410868,0.0,0.0
20100205,-31.361669084321964,-28.740646819274556,-24.59953399388999,0.0,0.0
20100208,-31.412432601155203,-29.273009162648208,-24.73599697904372,0.0,0.0
20100209,-31.400898010058565,-29.57994510085499,-24.798733564284767,0.0,0.0
20100210,-31.417237346083144,-29.862432890406556,-24.91814458835453,0.0,0.0
20100211,-32.46806586162498,-31.28126143933715,-25.910853387010842,0.0,0.0
20100212,-32.94502751249471,-32.37714958862669,-26.86617271619795,0.0,0.0
20100222,-33.35509871596788,-33.329385765444094,-27.660974556999147,0.0,0.0
20100223,-33.43605452221913,-33.81175560142442,-27.837741684477095,0.0,0.0
20100224,-32.96964817646969,-34.05189326518018,-27.88340695305705,0.0,0.0
20100225,-32.7727998035294,-34.61211597453529,-28.304405052881428,0.0,0.0
20100226,-32.589810752059044,-35.196519888751226,-28.834238511679523,0.0,0.0
20100301,-32.426510397636,-35.65575007104575,-29.23394735768236,0.0,0.0
20100302,-32.078029521167565,-35.97765722410566,-29.4938036109068,0.0,0.0
20100303,-31.769961274064016,-36.57563467390204,-30.02863663835724,0.0,0.0
20100304,-31.515040235544937,-37.112587339444545,-30.36963356032368,0.0,0.0
20100305,-31.2669111739141,-37.57621305857897,-30.512254844396036,0.0,0.0
20100308,-31.104778848839956,-38.03175721303724,-30.426600883849154,0.0,0.0
20100309,-31.693446987078914,-38.950280759962965,-30.66576551948376,0.0,0.0
20100310,-32.324617868904646,-39.727374106491645,-30.845107274771152,0.0,0.0
20100311,-33.21717603539083,-41.49055225794699,-31.493021853449466,0.0,0.0
20100312,-34.13381566604127,-42.968396381459364,-31.922532162396152,0.0,0.0
20100315,-34.55573755675692,-43.83899030333907,-32.17000191875417,0.0,0.0
20100316,-35.06809687154251,-45.003585892085795,-32.549904653412256,0.0,0.0
20100317,-35.06455203204036,-45.96444568118447,-32.85911741293641,0.0,0.0
20100318,-35.13247240559794,-46.797649057906185,-33.07091916253246,0.0,0.0
20100319,-35.48066045228515,-47.5168617236885,-33.2694896752156,0.0,0.0
20100322,-35.388149721138646,-48.12246296943111,-33.46575484168771,0.0,0.0
20100323,-35.57719618903995,-49.58811174690413,-34.497893915222555,0.0,0.0
20100324,-36.58585019276177,-51.626009552968334,-35.73388730136315,0.0,0.0
20100325,-37.40952043368713,-53.94336129452234,-36.9170072429499,0.0,0.0
20100326,-38.17701561707559,-56.34955270863218,-38.06314379252229,0.0,0.0
20100329,-23.58947231607378,-58.13278567630582,-39.01821361752486,0.0,0.0
20100330,-11.247150790200843,-60.02605436013335,-39.98477701132443,0.0,0.0
20100331,-17.58637097311334,-37.60039894191935,-40.84860125295568,0.0,0.0
20100401,-5.9744650887364426,-42.94633185193231,-41.947171771771764,0.0,0.0
20100402,4.272113786305811,-21.33835911842757,-43.41682061763535,0.0,0.0
20100406,12.640632760464703,-2.7308350259881817,-47.18001318585223,0.0,0.0
20100407,19.644153767859585,12.644572740644165,-50.33185311510974,0.0,0.0
20100408,25.246606060124897,22.578733987317328,-51.66059734130734,0.0,0.0
20100409,29.72614290857465,30.55708463496763,-31.543055757812837,0.0,0.0
20100412,33.40693188473205,37.135869645660804,-37.94241513784279,0.0,0.0
20100413,37.381590165165974,17.314312883898822,-43.7968400361128,0.0,0.0
20100414,40.61826517937077,27.03129693844036,-49.048632698117046,0.0,0.0
20100415,44.791726798988144,34.83085572877537,-53.383581275651665,0.0,0.0
20100416,48.18970052184861,41.19829548335717,-57.37915041678568,0.0,0.0
20100419,50.85068461342331,19.79698779242023,-61.352669558613805,0.0,0.0
20100420,54.15507835762982,27.444613519103562,-61.813132937791295,0.0,0.0
20100421,55.685044376608886,33.71247619829245,-38.89923884856731,0.0,0.0
20100422,56.864403905259074,38.82813411428418,-20.23546684322103,0.0,0.0
20100423,58.18790700665698,42.99097212131392,-5.022913082702787,0.0,0.0
20100426,58.60088442480871,45.97453421805927,6.843567287770363,0.0,0.0
20100427,59.15595475884473,48.73850673083573,-5.43916768753203,0.0,0.0
20100428,59.49847271486443,51.006938139613126,-15.492181921148294,0.0,0.0
20100429,59.28378744349147,52.492770471039044,-22.317204197616103,0.0,0.0
20100430,59.111846620565025,53.53484237283488,-27.838631728289187,0.0,0.0
20100504,59.92252367489561,54.23413836731365,-32.24637693522151,0.0,0.0
20100505,59.830123477469826,54.68641248645905,-35.766149065809394,0.0,0.0
20100506,59.72057456917241,54.91862001694732,-38.643526419104056,0.0,0.0
20100507,58.10307348559421,55.78459416159325,-41.90004357644394,0.0,0.0
20100510,56.09724439561475,36.67512745236644,-42.39121002934317,0.0,0.0
20100511,53.69421974537162,38.23585169508444,-42.12008496263108,0.0,0.0
20100512,51.671008503751935,39.39598786960699,-41.87924865373829,0.0,0.0
20100513,49.77887631511327,40.14095465272792,-41.57752870191059,0.0,0.0
20100514,48.248094037531516,40.749770262795934,-26.754141408719203,0.0,0.0
20100517,46.71470396269754,41.13462725450577,-28.96131620954894,0.0,0.0
20100518,45.0651126644156,40.52512889791245,-30.068090949505308,0.0,0.0
20100519,43.761481437860425,39.995377565240794,-30.755856889026994,0.0,0.0
20100520,42.946617398981495,39.60030235535318,-31.349123658524434,0.0,0.0
20100521,42.2656486673859,39.15818299976719,-31.686227356662233,0.0,0.0
