,BU.SHF,BZ.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,L.DCE,LU.INE,MA.ZCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SP.SHF,TA.ZCE,V.DCE
20100312,0.0,0.0,0.0,0.0,0.0,10.208939413441087,-5.942734287831553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1152402589862676,0.0,0.0,0.0,0.0,9.397588951244144,-27.336912476559103
20100315,0.0,0.0,0.0,0.0,0.0,11.904928867776555,-6.971703252906605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8080495989440974,0.0,0.0,0.0,0.0,7.396368187001246,-27.951165935442855
20100316,0.0,0.0,0.0,0.0,0.0,14.103165545002678,-7.40834154372392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.016943161213116,0.0,0.0,0.0,0.0,5.832835216261569,-28.12067424560494
20100317,0.0,0.0,0.0,0.0,0.0,14.21975084237655,-8.143903512904796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.19338070529974,0.0,0.0,0.0,0.0,4.275051125945693,-28.194918781378398
20100318,0.0,0.0,0.0,0.0,0.0,14.24113961196224,-8.57149640799882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.872690667328878,0.0,0.0,0.0,0.0,2.719846012156584,-27.632070731635203
20100319,0.0,0.0,0.0,0.0,0.0,13.306748836230307,-8.211061964674307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.197668073236566,0.0,0.0,0.0,0.0,1.5064801766679141,-26.471359761064946
20100322,0.0,0.0,0.0,0.0,0.0,13.527868148525702,-8.401365556931498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7730352134849685,0.0,0.0,0.0,0.0,-0.2131107035945398,-25.775077122953398
20100323,0.0,0.0,0.0,0.0,0.0,14.208619857833074,-8.083524061654737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.891260949331656,0.0,0.0,0.0,0.0,-1.13255692138747,-18.80393862172633
20100324,0.0,0.0,0.0,0.0,0.0,15.311495212254991,-7.9859305612014015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.37078845342064,0.0,0.0,0.0,0.0,-2.4121204174658093,-12.959505144508096
20100325,0.0,0.0,0.0,0.0,0.0,16.192014399335882,-8.008198941285812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.180476555951691,0.0,0.0,0.0,0.0,-3.9997356831100435,-8.055644427156464
20100326,0.0,0.0,0.0,0.0,0.0,17.949489133029495,-8.175413067385866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.517232517329584,0.0,0.0,0.0,0.0,-4.460495423434808,-3.477458016713186
20100329,0.0,0.0,0.0,0.0,0.0,17.173747130121477,-8.87865670113346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.672219581976478,0.0,0.0,0.0,0.0,-5.341969582192562,-0.44169514814420624
20100330,0.0,0.0,0.0,0.0,0.0,15.373324956782682,-9.218971822490934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.01979591381964,0.0,0.0,0.0,0.0,-1.1270444874579337,1.8619797354871306
20100331,0.0,0.0,0.0,0.0,0.0,14.230458086274636,-9.238150733007094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8442688590084477,0.0,0.0,0.0,0.0,2.0535052156420646,4.256133600969601
20100401,0.0,0.0,0.0,0.0,0.0,14.277913387561945,-9.1097601296367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7120249942760593,0.0,0.0,0.0,0.0,5.119861481795991,1.3380549876159764
20100402,0.0,0.0,0.0,0.0,0.0,13.523224010708226,-8.891359419871803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460490909915714,0.0,0.0,0.0,0.0,7.73485674675852,-1.1322861469849583
20100406,0.0,0.0,0.0,0.0,0.0,9.225623978687645,-9.05406563129648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757751315141318,0.0,0.0,0.0,0.0,9.7219281172246,-2.601289588855663
20100407,0.0,0.0,0.0,0.0,0.0,7.602823661338057,-9.020243741801881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3194324118673697,0.0,0.0,0.0,0.0,10.645378225805974,-3.7745480630223005
20100408,0.0,0.0,0.0,0.0,0.0,7.76862575132163,-6.009253246508426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6370972775115396,0.0,0.0,0.0,0.0,11.605514293501258,-4.322976642272611
20100409,0.0,0.0,0.0,0.0,0.0,7.631787176299949,-3.446577270903981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.136017545470769,0.0,0.0,0.0,0.0,12.855280877244265,-4.044264627288662
20100412,0.0,0.0,0.0,0.0,0.0,5.95855098978428,-4.73537699797939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093244490711136,0.0,0.0,0.0,0.0,12.522739730196035,-5.137345344709525
20100413,0.0,0.0,0.0,0.0,0.0,5.370514108403042,-2.554349132621177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2816663234348273,0.0,0.0,0.0,0.0,12.945671194487948,-0.0011260238293303241
20100414,0.0,0.0,0.0,0.0,0.0,4.681761375608556,-4.309112598371459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.430127789066056,0.0,0.0,0.0,0.0,12.558939328246973,3.086610853128465
20100415,0.0,0.0,0.0,0.0,0.0,5.0187953564461125,-2.1766985832665875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.854861419377882,0.0,0.0,0.0,0.0,13.461554698979588,4.781000976700955
20100416,0.0,0.0,0.0,0.0,0.0,3.2755714109387886,-0.4187413193015428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9868151402722947,0.0,0.0,0.0,0.0,13.030760460080804,6.1239835668180795
20100419,0.0,0.0,0.0,0.0,0.0,0.911921515176332,0.7489856343391335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6425413294129236,0.0,0.0,0.0,0.0,11.579461857124256,9.16923569804373
20100420,0.0,0.0,0.0,0.0,0.0,-2.0724665935929614,1.881125402899718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0761829281050663,0.0,0.0,0.0,0.0,9.800773051212936,10.124269138340724
20100421,0.0,0.0,0.0,0.0,0.0,-5.43219735594836,-1.7124709124391972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9940583821597628,0.0,0.0,0.0,0.0,1.181875819334983,10.566807545532601
20100422,0.0,0.0,0.0,0.0,0.0,-7.534854047525131,-4.266851636782836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8719471146375565,0.0,0.0,0.0,0.0,-4.750470456134204,11.054760745266487
20100423,0.0,0.0,0.0,0.0,0.0,-9.109224125272695,-6.288111364052934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.095267736768189,0.0,0.0,0.0,0.0,-9.756763385552771,4.811566560003109
20100426,0.0,0.0,0.0,0.0,0.0,-10.997962502528537,-8.122803268578926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.578772998229358,0.0,0.0,0.0,0.0,-14.285408963265162,-0.6920321730610756
20100427,0.0,0.0,0.0,0.0,0.0,-10.842825026599089,-9.430820245706569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0316412471656236,0.0,0.0,0.0,0.0,-17.15997214909108,-4.711299150503607
20100428,0.0,0.0,0.0,0.0,0.0,-12.135050006477183,-10.678451698267255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.052487344240413,0.0,0.0,0.0,0.0,-20.254993176109743,-8.211152669325188
20100429,0.0,0.0,0.0,0.0,0.0,-13.01523560574537,-11.703713856564622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.49616508409067,0.0,0.0,0.0,0.0,-22.657455964327408,-11.086691558687898
20100430,0.0,0.0,0.0,0.0,0.0,-12.956616620097693,-12.231601054218139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.260815224743071,0.0,0.0,0.0,0.0,-23.642165563280354,-12.787137942725309
20100504,0.0,0.0,0.0,0.0,0.0,-13.021193877656417,-12.876732745623077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.031602054529062,0.0,0.0,0.0,0.0,-24.09300231660414,-14.91378342854565
20100505,0.0,0.0,0.0,0.0,0.0,-9.294350869190616,-12.855975739725432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.147111056320679,0.0,0.0,0.0,0.0,-23.89198732011134,-16.21915862632254
20100506,0.0,0.0,0.0,0.0,0.0,-7.454089058500329,-12.818954723027609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.456716488786002,0.0,0.0,0.0,0.0,-24.63763728543872,-17.106286176068345
20100507,0.0,0.0,0.0,0.0,0.0,-4.899546663267912,-13.075849455690376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.065240985087595,0.0,0.0,0.0,0.0,-25.71291153797864,-18.061693634451622
20100510,0.0,0.0,0.0,0.0,0.0,-3.6622355384029746,-13.197792875554306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.79145201375114,0.0,0.0,0.0,0.0,-26.946896910543526,-19.370911961294937
20100511,0.0,0.0,0.0,0.0,0.0,-9.143343031412245,-13.17854942635858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.587363414641036,0.0,0.0,0.0,0.0,-27.309249378242125,-19.210530861634144
20100512,0.0,0.0,0.0,0.0,0.0,-12.142249682052295,-12.257949811319442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.624917815334804,0.0,0.0,0.0,0.0,-26.3948556696876,-18.567999519785243
20100513,0.0,0.0,0.0,0.0,0.0,-14.973426760117736,-12.180356573712336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.655292346370482,0.0,0.0,0.0,0.0,-26.593186296558418,-19.12985884004872
20100514,0.0,0.0,0.0,0.0,0.0,-17.27350739744328,-11.967022930743969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.200078328822771,0.0,0.0,0.0,0.0,-25.661513656303736,-20.248681240163105
20100517,0.0,0.0,0.0,0.0,0.0,-19.048179504203862,-11.280119019859185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.907285468415076,0.0,0.0,0.0,0.0,-25.85984928212529,-20.853856454656025
20100518,0.0,0.0,0.0,0.0,0.0,-21.79160329540904,-11.654619939952772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.189182484878835,0.0,0.0,0.0,0.0,-26.7089388370326,-23.067821550154562
20100519,0.0,0.0,0.0,0.0,0.0,-22.239785081345197,-11.513527095276393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.160234814075976,0.0,0.0,0.0,0.0,-26.810364750795436,-23.0799207058159
20100520,0.0,0.0,0.0,0.0,0.0,-22.22816179384239,-11.34718383347636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.888131143276205,0.0,0.0,0.0,0.0,-26.312775570546904,-22.5290969317558
20100521,0.0,0.0,0.0,0.0,0.0,-22.63322210896361,-11.500686595102193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.631373960085279,0.0,0.0,0.0,0.0,-25.96036791577621,-22.138655301087397
20100524,0.0,0.0,0.0,0.0,0.0,-22.891832557428813,-11.356286286952844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.35900076079232,0.0,0.0,0.0,0.0,-25.60889927170811,-21.303854506594277
20100525,0.0,0.0,0.0,0.0,0.0,-22.86452556651403,-10.81048479187637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.10699632905615,0.0,0.0,0.0,0.0,-25.262056863475724,-20.374673173451797
20100526,0.0,0.0,0.0,0.0,0.0,-21.359498175874524,-9.94529600211855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.854478124883462,0.0,0.0,0.0,0.0,-24.38249470413034,-18.94989617445033
20100527,0.0,0.0,0.0,0.0,0.0,-21.146219542719095,-9.651996164169963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.929286300569483,0.0,0.0,0.0,0.0,-24.521515168390266,-18.238972986936425
20100528,0.0,0.0,0.0,0.0,0.0,-20.52019885978118,-9.257406245881713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.78414380704291,0.0,0.0,0.0,0.0,-24.398160195412167,-17.534056041557644
20100531,0.0,0.0,0.0,0.0,0.0,-18.28585149383559,-8.53244873856657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.347953328776835,0.0,0.0,0.0,0.0,-23.147935426801425,-16.39498151011009
20100601,0.0,0.0,0.0,0.0,0.0,-16.370495382758676,-7.852585608393434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.789138689977525,0.0,0.0,0.0,0.0,-21.96407947319443,-15.437004439679534
20100602,0.0,0.0,0.0,0.0,0.0,-15.321537627476882,-7.22032038755854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.224443159246352,0.0,0.0,0.0,0.0,-21.238490406240626,-14.7262051021951
20100603,0.0,0.0,0.0,0.0,0.0,-14.716906367730754,-7.186464243697234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.87824373088725,0.0,0.0,0.0,0.0,-20.967421623239023,-14.298333377352154
20100604,0.0,0.0,0.0,0.0,0.0,-14.068495848175218,-7.308581348843599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.599598871105952,0.0,0.0,0.0,0.0,-20.474506059044334,-13.922560705501521
20100607,0.0,0.0,0.0,0.0,0.0,-13.328171423358533,-7.391224120416864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.619884612914783,0.0,0.0,0.0,0.0,-19.956439846769264,-13.72372167092377
20100608,0.0,0.0,0.0,0.0,0.0,-12.829323323997947,-7.624887694156126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.212333177395406,0.0,0.0,0.0,0.0,-19.531196071803773,-13.314717183913698
20100609,0.0,0.0,0.0,0.0,0.0,-11.667544783435567,-7.875073797350752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81484825383809,0.0,0.0,0.0,0.0,-19.237326804213662,-13.252537364083592
20100610,0.0,0.0,0.0,0.0,0.0,-10.011560825659089,-7.607483920646504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.208676033863691,0.0,0.0,0.0,0.0,-18.763621693475333,-12.593266231663437
20100611,0.0,0.0,0.0,0.0,0.0,-8.247747506480588,-7.17370996488402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.45980909237984,0.0,0.0,0.0,0.0,-18.096101481865972,-11.649816720167912
20100617,0.0,0.0,0.0,0.0,0.0,-7.020583252468741,-7.022610970184055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8283631352910685,0.0,0.0,0.0,0.0,-17.679185759865696,-10.952043376882438
20100618,0.0,0.0,0.0,0.0,0.0,-5.85533395524971,-6.647572643384426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.050169340541719,0.0,0.0,0.0,0.0,-17.28179426152813,-10.93709259206184
20100621,0.0,0.0,0.0,0.0,0.0,-5.358001102766926,-6.731345912303947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.378679806966243,0.0,0.0,0.0,0.0,-17.30769355533384,-10.977612050395303
20100622,0.0,0.0,0.0,0.0,0.0,-4.591337062317984,-7.13251594561426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.766720229553206,0.0,0.0,0.0,0.0,-17.278173935691555,-11.254926980943983
20100623,0.0,0.0,0.0,0.0,0.0,-3.7821787888849174,-6.765373257960725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.32673436753749,0.0,0.0,0.0,0.0,-17.065901639010864,-11.194557241375888
20100624,0.0,0.0,0.0,0.0,0.0,-3.2614504222985605,-6.705460886922559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8647781066998297,0.0,0.0,0.0,0.0,-16.917742727905416,-10.99546839567356
20100625,0.0,0.0,0.0,0.0,0.0,-2.6230285317368263,-6.484831599616583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6133147578972227,0.0,0.0,0.0,0.0,-16.8373085148527,-10.7380630030889
20100628,0.0,0.0,0.0,0.0,0.0,-2.1532086889871596,-5.920429820693378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2979509513418734,0.0,0.0,0.0,0.0,-16.66438283769768,-10.691986969380135
20100629,0.0,0.0,0.0,0.0,0.0,-1.8205920183449888,-5.7317771984513515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571292495227219,0.0,0.0,0.0,0.0,-16.849086833763366,-10.685790554352343
20100630,0.0,0.0,0.0,0.0,0.0,-1.6542456287668499,-5.991271762028292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3110882919160094,0.0,0.0,0.0,0.0,-16.96583433894893,-10.687249587043667
20100701,0.0,0.0,0.0,0.0,0.0,-1.6510762912762038,-6.581266301962811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3981609419252066,0.0,0.0,0.0,0.0,-17.516305058996544,-10.887220866141503
20100702,0.0,0.0,0.0,0.0,0.0,-1.3565584432911766,-6.7089597839321655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746057894423835,0.0,0.0,0.0,0.0,-17.806461769208607,-10.83796714397662
20100705,0.0,0.0,0.0,0.0,0.0,-1.4902483175884527,-7.277841781653001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22762094906469565,0.0,0.0,0.0,0.0,-18.19056145148627,-10.944388215981645
20100706,0.0,0.0,0.0,0.0,0.0,-1.2261950768633125,-7.2316698500769565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8237252686067265,0.0,0.0,0.0,0.0,-18.149142379554505,-11.016916399166451
