,GMV
20180102,0.0
20180103,255.03121908566771
20180104,244.50178492339623
20180105,230.06274025191294
20180108,183.04973139635777
20180109,177.3927007061616
20180110,154.82392092232485
20180111,130.39392162620373
20180112,133.59889706244354
20180115,152.39825765161112
20180116,160.85911549366674
20180117,168.16368874603404
20180118,130.33245370610115
20180119,116.26855965633378
20180122,100.50147099591194
20180123,91.01112650241133
20180124,89.85034988976415
20180125,100.04503261725995
20180126,95.99649251185863
20180129,94.89131506292277
20180130,108.31659804996546
20180131,119.97565373927092
20180201,119.02440816734823
20180202,109.01011501540006
20180205,109.37402134418107
20180206,117.0982791232779
20180207,122.96638927770412
20180208,124.1818064217243
20180209,120.33686937852487
20180212,110.0919974843823
20180213,88.74462322221486
20180214,83.16033824128938
20180222,95.95348660551815
20180223,101.38904063114258
20180226,101.62061730994752
20180227,95.44583258104338
20180228,80.81723695464477
20180301,71.64682648794229
20180302,61.32829410808987
20180305,64.15275534203138
20180306,74.21466394326129
20180307,82.24473661279295
20180308,90.53637729555422
20180309,98.60811777715277
20180312,104.59900970163888
20180313,118.71455583693196
20180314,129.6856159159148
20180315,130.05764220115395
20180316,110.42467874403192
20180319,103.74257072552031
20180320,98.28160868299365
20180321,107.18057830046862
20180322,107.90821610352336
20180323,100.01131772849992
20180326,99.66495224739855
20180327,108.59442516622968
20180328,109.0607402814214
20180329,75.56867940893753
20180330,84.00431611725536
20180402,79.74689341487667
20180403,84.0508175395388
20180404,74.59715732001939
20180409,71.48527173880251
20180410,56.31254491955845
20180411,32.2156840816166
20180412,44.6381251783568
20180413,60.09267306889119
20180416,71.02177100007802
20180417,77.8957672768521
20180418,94.52878366704181
20180419,97.0861775033153
20180420,99.72500083483146
20180423,103.79546749185158
20180424,127.57489057148621
20180425,129.4207952193275
20180426,110.84184838745787
20180427,101.78662619934656
20180502,114.3332983608326
20180503,116.92007287477192
20180504,101.67009741727469
20180507,97.98224571778866
20180508,96.5728640269212
20180509,115.82643848369325
20180510,139.84790897473138
20180511,130.9718722315512
20180514,114.96707279612181
20180515,115.99631934594579
20180516,101.31305265683298
20180517,112.44830729804477
20180518,125.96717083608901
20180521,151.83815403351224
20180522,157.90285849404077
20180523,163.45628585255596
20180524,177.4458812693671
20180525,180.26734122267058
20180528,191.97799323429058
20180529,209.8732824828932
20180530,219.89933770948423
20180531,204.65013640800817
20180601,200.40826765331283
20180604,182.53954622219194
20180605,175.1557894129793
20180606,164.103821188283
20180607,166.61991342989447
20180608,169.52458544562563
20180611,172.26522167919734
20180612,176.74041498696525
20180613,146.51396021278867
20180614,142.60759963075486
20180615,130.12790542701424
20180619,139.00322743013777
20180620,125.58378565694974
20180621,122.59502160482266
20180622,128.54381625079654
20180625,132.1251422097941
20180626,136.24335721159642
20180627,139.36272206168658
20180628,123.22032175623704
20180629,129.45294802392462
20180702,127.05250299433166
20180703,138.64381586152746
20180704,131.60350607170625
20180705,114.62560409954412
20180706,98.53805173233316
20180709,93.7135339187609
20180710,100.05252841289571
20180711,94.87528725291905
20180712,93.09886264291401
20180713,93.68030624836737
20180716,86.01332635557698
20180717,80.57188714608965
20180718,83.6579156146194
20180719,92.5265051345919
20180720,93.2215328185469
20180723,72.05970122683475
20180724,65.63999809869728
20180725,72.93958709903097
