trade_date,GMV
20180102,0.0
20180103,67.53538373464542
20180104,72.88999912157514
20180105,79.00973857856012
20180108,82.73681458796946
20180109,83.11455189006354
20180110,81.27340472451455
20180111,79.05031681874604
20180112,78.36089196825961
20180115,78.50017227222341
20180116,77.21834683309864
20180117,76.41253107640475
20180118,76.5565421749798
20180119,74.99811247382817
20180122,73.78049994007455
20180123,74.27938244850803
20180124,74.09878759610265
20180125,71.70033920091493
20180126,69.101053480224
20180129,64.17521538306165
20180130,60.325348056070084
20180131,56.41124001384737
20180201,52.620558383234176
20180202,49.758287322957415
20180205,47.465540114902595
20180206,47.59216023038709
20180207,47.915707308727924
20180208,48.10419807143147
20180209,48.3479086819764
20180212,48.60253587844397
20180213,51.11617361532579
20180214,53.98919166031208
20180222,56.24594543665314
20180223,59.111457742295514
20180226,62.47912229606833
20180227,65.72179133061178
20180228,68.17378546949347
20180301,71.06498317834942
20180302,73.74706928352447
20180305,78.72327542096453
20180306,83.15303737099165
20180307,86.7667422403559
20180308,90.14955177982962
20180309,95.57641142809845
20180312,99.75864524529231
20180313,101.7591333577175
20180314,102.42114174067001
20180315,103.87472196864604
20180316,105.28977519416465
20180319,107.73030117565315
20180320,109.4463349324581
20180321,113.38696597494763
20180322,113.15873464913
20180323,109.5044298420878
20180326,106.86710580137004
20180327,105.17343872454498
20180328,103.12655209098402
20180329,101.91285893367206
20180330,100.65145392187213
20180402,99.48462673316398
20180403,99.64435121108517
20180404,100.54058059390319
20180409,101.87211580118931
20180410,103.02058901975673
20180411,104.79329328082115
20180412,107.39821289133225
20180413,109.79030540309127
20180416,111.55410611878307
20180417,113.48327925056142
20180418,115.86499221053913
20180419,116.7674147275687
20180420,116.79737582058488
20180423,121.27164614760298
20180424,132.82669262942514
20180425,141.08622130477784
20180426,150.3969105588654
20180427,157.11260230970228
20180502,161.29822784510222
20180503,165.05106229799634
20180504,169.39756588084796
20180507,171.9370761339844
20180508,172.90939067215803
20180509,173.6606524203009
20180510,173.21802229440001
20180511,171.07609940671009
20180514,168.74668021145698
20180515,166.68619474795682
20180516,164.33303680513254
20180517,162.5584814033008
20180518,158.8876186657468
20180521,157.39083465756974
20180522,156.24193352068258
20180523,155.85334181137145
20180524,158.38649858772052
20180525,160.91203388723684
20180528,163.58567543066943
20180529,165.76706604751317
20180530,164.99316975013696
20180531,164.22557875512408
20180601,163.0436951388825
20180604,164.84617290999412
20180605,163.80273930375733
20180606,162.28509906666042
20180607,160.77714375602318
20180608,158.2199284069018
20180611,156.37706128888345
20180612,154.35973220539194
20180613,151.4842255475441
20180614,149.55887089603337
20180615,147.6574229982848
20180619,144.6209241985535
20180620,142.7167324977907
20180621,141.1154517215133
20180622,139.3332120936504
20180625,138.01370143752368
20180626,137.8832868805251
20180627,138.99172853404775
20180628,139.96344739385046
20180629,141.92133684057387
20180702,142.23305377429529
20180703,142.98519636115367
20180704,143.97461104068884
20180705,143.8216921222826
20180706,143.15710321584464
20180709,142.77546011933688
20180710,142.84939142267825
20180711,141.6577803094761
20180712,139.76388486690155
20180713,138.42047010690203
20180716,137.87428347098017
20180717,138.81983775191372
20180718,138.88775714887674
20180719,138.54514718346707
20180720,137.48752755886983
20180723,136.13383776337406
20180724,135.57931506134352
20180725,134.4297044046475
20180726,135.23824357821707
20180727,134.59334501594432
20180730,133.08111330033026
20180731,131.45116586505446
20180801,130.13256624233568
20180802,130.66231622482786
20180803,129.60155766540694
20180806,129.18111734702964
20180807,127.62195415964155
20180808,128.92620051759303
20180809,131.97546958230788
20180810,134.1163425766173
20180813,135.46220858971967
20180814,135.09811432801027
20180815,134.01612372914576
20180816,131.6579357660688
20180817,129.58982366343707
20180820,128.2100666641998
20180821,126.45330889646317
20180822,125.3891630097526
20180823,123.5103395902862
20180824,121.18780069871086
20180827,119.70715207263925
20180828,118.42318477789412
20180829,117.19199373261397
20180830,115.74852664312245
20180831,113.83351910119698
20180903,110.93154066384564
20180904,106.33128010663944
20180905,100.65082263053114
20180906,96.49100972613347
20180907,91.98242970615489
20180910,91.0519548891703
20180911,92.49350459397691
20180912,94.6994233652874
20180913,97.59017716288909
20180914,99.24581590287195
20180917,100.01903363213677
20180918,99.99461327860456
20180919,99.76427214187672
20180920,99.4746031680147
20180921,99.1515696424081
20180925,99.34481277984773
20180926,99.7629994722317
20180927,99.24400377747882
20180928,99.29668352878339
20181008,99.78304881113831
20181009,100.29343738682013
20181010,99.99767506081794
20181011,99.18793858589214
20181012,96.57549728180784
20181015,94.12390778623504
20181016,92.68041781473485
20181017,91.71120546399509
20181018,90.63289392879038
20181019,90.00991814728773
20181022,89.72905320523684
20181023,90.00712467566382
20181024,89.13709953385131
20181025,88.25389338977772
20181026,88.22163345571707
20181029,88.163950568274
20181030,88.35888019748205
20181031,89.18807226578228
20181101,91.24028194254772
20181102,92.54465271491875
20181105,93.36455557439314
20181106,94.21548279324199
20181107,94.80460963827643
20181108,94.6303615031642
20181109,95.00042729057807
20181112,96.01879625388065
20181113,97.83073877286614
20181114,99.28995357350506
20181115,101.09581973543251
20181116,102.46117402806536
20181119,104.89318443723838
20181120,106.51400489175506
20181121,107.28538768349006
20181122,108.6905475658945
20181123,109.1135636406283
20181126,107.29206101516304
20181127,105.69501244844032
20181128,104.04738709678696
20181129,102.08240343770366
20181130,98.93911182461916
20181203,98.92497544366385
20181204,101.58621155665008
20181205,104.19065925523228
20181206,106.76251651754056
20181207,109.61035566750097
20181210,112.65836333140757
20181211,115.76070114714159
20181212,118.19442705061195
20181213,120.80494247948688
20181214,122.95920748874467
20181217,123.4006103650524
20181218,122.96363491813719
20181219,122.64056042651184
20181220,122.44353020652966
20181221,124.07432008341961
20181224,125.83033150315094
20181225,125.86143544088486
20181226,125.81319525197286
20181227,124.93972179135817
20181228,123.8908917843583
20190102,125.15083945008695
20190103,124.78676619423507
20190104,124.25895049532333
20190107,122.12727155153284
20190108,121.00987610175694
20190109,119.52079671094411
20190110,118.60394593580135
20190111,117.24275277513453
20190114,117.44392123757383
20190115,118.15005886173505
20190116,119.74670310780687
20190117,120.43690921716102
20190118,120.98946533899924
20190121,121.87558345101819
20190122,122.16862812186591
20190123,122.51969690529984
20190124,122.3236849226929
20190125,122.02360570591681
20190128,121.71941720284266
20190129,121.49404062416696
20190130,122.94887668503708
20190131,126.44542209205618
20190201,129.77176318060515
20190211,130.41623010623198
20190212,129.2492471101183
20190213,129.04135131482187
20190214,128.33258400193145
20190215,126.36247562501731
20190218,120.80003062814818
20190219,116.60414375743765
20190220,112.73515115631325
20190221,110.4197046706731
20190222,108.18577648007812
20190225,105.6668791634635
20190226,102.69375719303618
