trade_date,PnL
20180102,0.0
20180103,0.0
20180104,-0.18209293592634515
20180105,-0.11260346440744379
20180108,0.11817018939052953
20180109,-0.09475142703141896
20180110,0.045625798821662775
20180111,-0.31324897468947543
20180112,-0.30493950444172857
20180115,0.004254330791629491
20180116,-0.22354350325891184
20180117,0.35790189114827775
20180118,0.3272707160756232
20180119,-0.13141155930109008
20180122,-0.08505100504398012
20180123,0.42858746656532276
20180124,-0.3066329584004448
20180125,0.4011880284361975
20180126,-0.2581338087670942
20180129,-0.2545041714147988
20180130,-0.33371511785403724
20180131,-0.23967608083212993
20180201,0.2775359704475218
20180202,0.3270839809378735
20180205,-0.43574020903999416
20180206,-0.1298562930925772
20180207,-0.3121529629718664
20180208,-0.24246012836605232
20180209,-0.1514439219534882
20180212,0.11548554701251745
20180213,0.02094128320896742
20180214,0.7200378751820664
20180222,-0.08172999376409941
20180223,0.2701584219958322
20180226,0.14317986686758505
20180227,0.2360037374316728
20180228,-0.6329442791184332
20180301,-0.29932010576275636
20180302,-0.6878107487340024
20180305,-0.3546870706933747
20180306,-0.2212969454540197
20180307,0.13531645545826199
20180308,-0.5311068677191035
20180309,-0.15800734621038562
20180312,0.24064616926226742
20180313,-0.9502309595743414
20180314,0.8706638471592414
20180315,0.1597857967711019
20180316,0.2671595836352616
20180319,-0.7955255646066132
20180320,-0.05917051362363642
20180321,0.05498250836211709
20180322,1.7511696460999744
20180323,-2.151322332485013
20180326,-0.24101024474270674
20180327,0.6432826413288298
20180328,-0.03691457738916805
20180329,0.7707591867211198
20180330,0.7674697585346066
20180402,0.45247198787530796
20180403,-0.5586702103853983
20180404,-0.2703571488787315
20180409,-0.5017498773753732
20180410,0.029414749301014512
20180411,0.09270614046481442
20180412,0.19542455347126705
20180413,0.018971371876519063
20180416,0.13149111669549632
20180417,0.06948883456113981
20180418,0.2641002456635054
20180419,1.1441538419688366
20180420,-0.9265971670057279
20180423,0.45438468149780886
20180424,-0.8175949166283983
20180425,-0.5161923763036249
20180426,0.35207490417406956
20180427,1.050911615366304
20180502,1.2232753432370695
20180503,-0.3744648948625558
20180504,0.26395313117002056
20180507,1.3319870187054408
20180508,0.43041107880429225
20180509,-0.3381511269991487
20180510,0.0009662590655290724
20180511,0.9021563692066782
20180514,1.900560623641423
20180515,0.5601746672299233
20180516,-0.19496887460379486
20180517,0.2611183319127663
20180518,1.2592454078020647
20180521,0.1334931766350659
20180522,1.4547356478427307
20180523,0.35848922617871876
20180524,1.1183996411398476
20180525,0.07325660402552915
20180528,-0.09483481609530277
20180529,1.4533169479969013
20180530,-0.8572853677686443
20180531,0.7162224466826076
20180601,0.36101053470792405
20180604,0.24699238685133115
20180605,1.587897319847808
20180606,0.5486231977076096
20180607,0.1044431110797786
20180608,-1.792967507974685
20180611,0.2933432528465628
20180612,-0.29591526019690717
20180613,-0.3559917003542127
20180614,-0.5150851088460292
20180615,0.19292336055080198
20180619,-0.4272609571543555
20180620,0.21761634708506045
20180621,0.41418290408616937
20180622,1.0893561336948807
20180625,0.7094356969570734
20180626,-0.07784070249327667
20180627,0.3288730600542811
20180628,0.9743835461814464
20180629,-0.1871444757120081
20180702,-1.1374725877783949
20180703,0.1966837413821113
20180704,-0.37204439202446227
20180705,-0.35474683483924724
20180706,-0.30604257556214726
20180709,0.15705697308639874
20180710,0.20987601163024414
20180711,-0.7425243828069211
20180712,1.2291882441729818
20180713,-0.19849210645316115
20180716,-0.2181439151614393
20180717,-0.7522274931205417
20180718,-0.364813370817889
20180719,-0.1996911670172876
20180720,-0.004321461865502694
20180723,0.17243715883000285
20180724,0.1709331503467255
20180725,0.94811102692851
20180726,0.06381632107071131
20180727,0.5875055876002386
20180730,-0.2939059152127739
20180731,0.18936112298175545
20180801,-0.7281762507799502
20180802,-0.760655762794041
20180803,-1.2339666683699018
20180806,0.17895747032346485
20180807,1.1484857564753337
20180808,0.9555859448347842
20180809,0.2801165232087637
20180810,-0.8847084684561688
20180813,0.2764742863329001
20180814,0.2753459799289817
20180815,-0.9308621320721042
20180816,-0.26356230946303466
20180817,-0.012815912888910428
20180820,0.3817330403621984
20180821,-0.18147161091156078
20180822,-0.11193278646944704
20180823,-0.13465672601608936
20180824,0.8324252909947166
20180827,-0.46488375173050944
20180828,0.27997170185914055
20180829,0.06966625117002576
20180830,0.6666791148521165
20180831,-0.4833017821601549
20180903,-0.027475458677733988
20180904,-0.4931203500851624
20180905,0.011857280231770724
20180906,-0.5014367987093542
20180907,-0.1623090060824999
20180910,0.6762776260187061
20180911,-0.3209457188965436
20180912,0.18817081491520812
20180913,-0.5554098558140137
20180914,0.6030707763885917
20180917,-0.5315870381633185
20180918,-0.660216920251597
20180919,-0.3081891998403802
20180920,-0.18172723601979315
20180921,-0.2161213857393337
20180925,-0.26823380800500524
20180926,-0.3276673383388648
20180927,-0.7234092542493565
20180928,0.1255196409542467
20181008,0.3169953479754213
20181009,-0.22070656570017297
20181010,-0.6076931328450693
20181011,0.22981131672602867
20181012,0.12354452906677836
20181015,0.5825838005734207
20181016,0.1999497501281218
20181017,-0.3501818001344885
20181018,-0.02467096683986664
20181019,-0.40011926434568057
20181022,0.01342114304830369
20181023,0.12861659951828514
20181024,-0.36071728289992205
20181025,0.765076850684411
20181026,0.5355111712803019
20181029,0.33274372778425026
20181030,-0.21752230333610686
20181031,0.2890148232111462
20181101,0.585415179609207
20181102,-0.6108384826803815
20181105,0.36503415787195886
20181106,-0.6628637554634651
20181107,0.19175515370764445
20181108,-0.07013009259388119
20181109,-0.07511026496626899
20181112,0.11058081441023167
20181113,-0.3623232547113773
20181114,0.19487805421087095
20181115,-0.22275978489442305
20181116,0.1784220341793131
20181119,0.39051608568698576
20181120,0.16879714326082423
20181121,0.6733087160589125
20181122,0.819033910687691
20181123,1.1846211796868007
20181126,-1.0875720455347238
20181127,-0.19818029218000843
20181128,0.01648898313927159
20181129,-0.11706518846028494
20181130,-0.41761838148855246
20181203,0.402755802545471
20181204,-0.1919269304186333
20181205,0.7761939009747985
20181206,0.23693936159349208
20181207,0.8215696426856021
20181210,-0.11547033386640858
20181211,0.03193271197952216
20181212,0.3244505302026055
20181213,-0.5333885087745316
20181214,0.0164889268361216
20181217,-1.1080975429758966
20181218,-0.21160481945028545
20181219,1.1981009056030925
20181220,-0.5780173574022969
20181221,0.17806869691613952
20181224,-0.6508284077496048
20181225,0.6633669713758509
20181226,0.6342258254947866
20181227,0.2762830917065054
20181228,0.1998301320487516
20190102,1.3548885218192777
20190103,-1.5800390260126007
20190104,-1.120000022671702
20190107,-0.6964189098196977
20190108,-0.08515736715531974
20190109,-0.19763593046776523
20190110,-0.2044158958934615
20190111,0.07431585681288745
20190114,0.2557128675299399
20190115,-0.07437439715010419
20190116,-0.7997155284810327
20190117,0.23498267935667946
20190118,-0.7783121934252081
20190121,-0.5625914507568932
20190122,0.7247237124296133
20190123,0.16446855636785168
20190124,0.19513041543306434
20190125,-0.5836301741300952
20190128,-0.13447202049988463
20190129,-0.1153267786653952
20190130,-1.258810839518068
20190131,-0.3504616076750575
20190201,-0.8259190086970175
20190211,-0.6359808956745105
20190212,0.5740141686740161
20190213,0.16204347560660465
20190214,-0.40407087550740134
20190215,1.30070722359502
20190218,-1.7978079358941375
20190219,-0.2965446613807171
20190220,-0.9732678140241313
20190221,-0.1420151914265238
20190222,-1.001901110074755
20190225,-0.2326338579583658
20190226,0.46073730858163303
20190227,0.18344791587969622
20190228,-0.5963322746770262
20190301,-0.7888462208078868
20190304,0.14647434564052245
20190305,-0.11618466824415727
20190306,-0.06989889256125956
20190307,0.5437742487502478
20190308,0.36754535971301544
20190311,-0.009019298919231405
20190312,-0.13681274869930132
20190313,0.4384307871443151
20190314,0.14045478134671205
20190315,0.03590360382685924
20190318,0.18315447434152993
20190319,-0.259831655750519
20190320,0.11804127555443508
