trade_date,AG.SHF,AU.SHF
20180102,0.0,0.0
20180103,-139.48707951741193,365.0364164499077
20180104,-142.87027531634988,224.60589807574107
20180105,-156.21269245740692,187.50878761177879
20180108,-171.69590374555332,175.95905775749563
20180109,-187.06334628033127,174.30330009371178
20180110,-184.02277624272764,173.38315795870471
20180111,-182.3349063740596,174.95795539989047
20180112,-98.13805728297687,178.61083547567006
20180115,-45.151308663792754,183.81113020426199
20180116,-6.32302383438119,188.01904670402135
20180117,20.74109590420711,189.68652657488394
20180118,41.342421312098686,186.90719301342713
20180119,57.88466374063329,184.6976048144964
20180122,71.76464744380432,184.2136589042542
20180123,83.3316182038545,184.08031627533248
20180124,93.22282807283872,183.36829363246406
20180125,92.79698444242032,182.9884576363829
20180126,92.38161946503607,179.92529052904655
20180129,92.37022640259153,176.89863307439575
20180130,91.10488622187157,172.72429176595594
20180131,89.99195403055104,170.0206554498678
20180201,89.13016281494481,168.67668478432654
20180202,88.45724985457595,168.1423023262064
20180205,84.7706407898496,164.8184571650667
20180206,81.23812346595953,159.69259845492664
20180207,78.19926709881898,151.63723019512037
20180208,75.25780669368604,145.51185464866575
20180209,50.26447698286165,139.96928089531568
20180212,29.418130236773354,135.64516277856686
20180213,35.49223320211944,131.3201106812902
20180214,40.51149122027447,126.81928821031764
20180222,44.388268429826354,122.51151896961315
20180223,47.39912815460787,118.81094352963514
20180226,49.614106467483616,115.45050855260827
20180227,51.46657068382667,112.62745654128638
20180228,52.828375680818226,110.0714342669311
20180301,55.77133797034775,108.35235900082418
20180302,58.13669403893044,106.89575843229892
20180305,59.91335624874363,105.58027078745279
20180306,61.925512266817485,105.31131813300597
20180307,63.36327876192267,104.7843708436716
20180308,64.54426382901747,104.36043259720029
20180309,65.47421985536542,103.74774221240507
20180312,69.72191808430402,104.21282280729551
20180313,74.41732215827403,105.5985612589885
20180314,78.97392728684571,110.68376154258678
20180315,86.46932424715837,114.97860956070792
20180316,92.42300970532864,118.75344161792742
20180319,95.73330518277365,121.24523114399716
20180320,57.68381115187892,123.4987137292712
20180321,67.95012092698883,127.2550477683525
20180322,75.70338196727516,129.86154056694633
20180323,82.49915312023394,128.82205802261612
20180326,89.4429142264263,128.39455738441146
20180327,94.86879488010389,128.79333129519867
20180328,98.7275784739445,130.41105480232656
20180329,98.7847983334782,128.17707415566264
20180330,98.59572777771083,126.58059478356243
20180402,98.46401303081917,125.56705639943856
20180403,97.98098322621111,123.5866632818431
20180404,98.09896716935378,122.32901648286872
20180409,98.20657373523058,121.18256978872506
20180410,98.43439540479851,120.7988521369939
20180411,98.35671514554384,119.81838004412003
20180412,98.23755657781437,118.88513988965806
20180413,97.71189009472994,117.06858686237334
20180416,63.01804404584615,115.3646747250899
20180417,68.60387876811606,114.31976302740462
20180418,74.1586570403592,113.97322863655887
20180419,74.71393922518858,113.85546752379707
20180420,47.1842260292048,113.21863132855063
20180423,24.082041793917313,113.58323773572789
20180424,6.3643972817060055,116.95829293054237
20180425,-8.141766915903052,119.72514118209823
20180426,-20.061204008800612,121.89346760714933
20180427,-30.387743921010415,124.35033814852345
20180502,-39.76601024467926,131.3455701660169
20180503,-47.47598279012431,137.28767556563122
20180504,-53.862411896348696,142.1675929057197
20180507,-59.251420583152125,149.28375708135616
20180508,-63.731668478875406,155.15687447347767
20180509,-67.36434776293123,160.49837958659754
20180510,-70.2355448329409,97.79194115247645
20180511,-72.54430003672327,116.8751958166271
20180514,-74.44301825791909,134.2001425423608
20180515,-75.64996771670917,152.41227026810637
20180516,-76.67194055330262,161.18131184375252
20180517,-77.58763330497682,167.7354441078797
20180518,-78.32247542098378,102.24854621488491
20180521,-86.09392910376133,47.18314980811269
20180522,-91.5560482079467,2.854772640236852
20180523,-95.76207748091515,-34.239416050937976
20180524,-103.73689971344442,-60.23887420453819
20180525,-109.68265256276578,-79.72080348691684
20180528,-113.692096953963,-94.90036478742365
20180529,-117.19259040944324,-48.443894501399235
20180530,-122.5837222492497,-10.689288364051752
20180531,-125.01192722762991,20.122990466602193
20180601,-126.36374067214201,45.06339759038931
20180604,-127.58920699894614,64.8074652710395
20180605,-128.61098186210356,25.165293464429677
20180606,-129.0906490598891,-7.05359779887175
20180607,-129.41683920849206,-33.46553669105143
20180608,-130.3524392077662,-55.24938394248794
20180611,-127.69356591919417,-72.74342969542619
20180612,-128.37413852994104,-88.01163388396158
20180613,-130.15189485638996,-105.95964071503873
20180614,-126.01417347363825,-121.83318116668654
20180615,-122.69593155598527,-134.9002667286138
20180619,-111.60336194585547,-140.78891252652477
20180620,-102.58202132252362,-144.77486953401998
20180621,-95.22808317552708,-147.7004162583539
20180622,-88.99761566378606,-151.6220628993578
20180625,-83.92248688222953,-156.14827163129857
20180626,-79.87157099375507,-161.058905624615
20180627,-76.5589443701117,-165.9203271919486
20180628,-73.81682952520607,-170.73288419147937
20180629,-71.77953698270234,-174.4489968318592
20180702,-70.17713560105129,-177.0135188705738
20180703,-68.87247788906464,-181.57225741274456
20180704,-67.7874248085457,-184.88471086616747
20180705,-66.93196653913513,-187.90087210024072
20180706,-66.29189168956728,-190.1840751035132
20180709,-65.76757673870824,-192.0094673864471
20180710,-65.82361445802734,-192.34307377148423
20180711,-65.867683011773,-191.82512070340826
20180712,-65.89814522715893,-190.47107801819143
20180713,-67.40355269146607,-191.32817840242882
20180716,-68.73630189568462,-191.9751963359113
20180717,-97.64941461894216,-200.59759626344677
20180718,-108.36123983384188,-199.39081755417806
20180719,-116.90399725201418,-197.13639824825148
20180720,-129.380152437467,-196.58245937939313
20180723,-137.96108267785743,-194.7093759950171
20180724,-145.49482872970992,-193.12191954472317
20180725,-149.64454192469316,-191.95003147955057
20180726,-153.2423156484615,-191.46112854729137
20180727,-155.66428351481616,-190.8474696769874
20180730,-157.5482139027586,-190.94384414817668
20180731,-158.44897031882385,-191.04558882519606
20180801,-159.93188963657278,-191.8737171224096
20180802,-161.0906858970615,-192.0958399114798
20180803,-161.9830890341186,-192.53941383813455
20180806,-162.03285832431402,-192.85279235298208
20180807,-162.23910282060203,-194.39721585702685
20180808,-162.29923925360652,-196.75708647062996
20180809,-162.4682974304551,-199.67592876850017
20180810,-162.62421226613023,-202.07389420744846
20180813,-162.83639633127143,-203.29734201253515
20180814,-158.9989220851886,-197.96941187699343
20180815,-161.79130215739167,-200.4544625142494
20180816,-150.08657470797056,-193.28383690633888
20180817,-140.36389274325202,-187.718152069671
20180820,-132.38960620886314,-181.71871899583343
20180821,-125.81566251759307,-175.4078263969595
20180822,-120.93706007988683,-116.76173790030671
20180823,-116.92584599387057,-68.54519610099686
20180824,-77.90739543376338,-29.11883409286732
20180827,-46.29029260662391,2.1192962854232515
20180828,-55.31398670964961,27.175698760586595
20180829,-62.379559714065365,47.14232317540466
20180830,-68.09307396965852,63.43415805610775
20180831,-72.75309604453095,76.72895358916804
20180903,-76.50921703605246,87.1316008481142
20180904,-45.99918464197892,95.3694699177647
20180905,-22.170386981297828,102.15448963416299
20180906,-33.24407901511598,107.33199293729815
20180907,-42.25789535520132,111.22532114864924
20180910,-49.63484906267592,114.43607982782078
20180911,-55.546411914003706,119.08093595015244
20180912,-60.43681908917091,122.89088321861095
20180913,-69.14834512066487,133.88599511050165
20180914,-36.81206804739071,143.58808292567468
20180917,-10.111172548096622,151.91637232308815
20180918,11.503609361808186,160.32013972190074
20180919,29.11526346058194,167.1697505284818
20180920,41.42997428520693,172.7690840529881
