,A.DCE,AP.ZCE,B.DCE,C.DCE,CF.ZCE,CS.DCE,JD.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RM.ZCE,SR.ZCE,UR.ZCE,Y.DCE
20180214,-27.8517837928789,-11.263355690648662,15.223473435254114,25.21084041950564,-8.477632146622604,10.961545470825465,-30.62454786897935,0.0,15.492965094538292,-36.308902717814696,-32.51620970407599,16.333912576322977,-33.24381670907356,0.0,-28.246638456077132
20180222,-27.373903057676415,-11.525455402184434,17.029611259747952,18.209659892443497,-11.065930388565944,5.620220039230221,-30.418111008389634,0.0,18.043956243916252,-36.686755335149066,-32.395659339448265,18.147166032747712,-35.4721070543697,0.0,-22.896920202701978
20180223,-20.89954158481834,-8.316695615824278,16.743408626061875,12.112390832681147,-5.628240461360085,0.7990198829616648,-23.89373063453736,0.0,20.028193257237614,-35.706064864296295,-25.987603903872333,19.537753232051493,-36.5788062602598,0.0,-18.144163704222652
20180226,-15.43494017841913,-6.309887021283549,16.664661773972863,16.433198202349473,-0.17011379297194004,3.574834596733309,-18.554968443905505,0.0,21.920623866170555,-34.762546696056525,-20.318979679532145,21.02131382174735,-37.0635018686834,0.0,-13.843652274180362
20180227,-18.311444412209468,-4.358332588512364,16.750869619315004,20.51458311690246,-4.062469432230765,5.882309869971958,-18.931370363598738,0.0,23.259208247322267,-34.000996392300124,-15.682417470256345,22.101667675112743,-37.94658268822899,0.0,-10.329026173619182
20180228,-20.489666011627577,-2.739163631273726,17.109758407915177,23.87321891589279,-7.291959975878865,6.612285689733983,-19.29507701387927,0.0,24.68734533905463,-33.25349545357238,-11.433188892065045,23.24987614149865,-38.909084131812605,0.0,-7.130158418467348
20180301,-14.374776146892206,-1.3710842777192833,17.675608220710103,26.603056430209175,-1.0057428427078619,7.172712109535327,-19.679427407200894,0.0,25.856228319339166,-32.64087863001809,-7.666175879431202,24.126256329844043,-39.69926448603281,0.0,-4.283752549829696
20180302,-9.018041128966523,-0.759004982991954,18.143889433371733,29.258407781714087,4.082877498103358,7.981736548500395,-19.84067206996207,0.0,26.597788235707082,-31.763654614431598,-5.020616573448845,24.616156642943473,-39.932404550021396,0.0,-1.6827774720700124
20180305,-4.687754194620699,-0.25559617085725145,18.05112058027766,31.87414741775271,8.482224565415239,10.01352451020527,-19.684594052011974,0.0,27.18534722874195,-25.1804968996993,-2.8470074110187973,25.108302188652637,-39.86972676755737,0.0,0.4509726128128194
20180306,-1.189204830128349,0.5159608264213701,17.7511447957769,33.62162999069378,12.910496505189755,11.671730382582941,-19.37388994561788,0.0,27.53377807752297,-19.7176088245646,-6.357527935259346,25.212035047137825,-39.69108079439013,0.0,2.677354935286319
20180307,0.9544674716995651,1.1469307257562453,17.7206529880364,33.43129635102528,14.979059896612542,13.024273885705176,-19.323198621381046,0.0,27.662941932052412,-15.43678147243726,-8.891219501909092,25.235297522827814,-40.19675534555861,0.0,-2.2669110291044348
20180308,-6.278172662981991,1.6629904853793593,17.951626689225556,25.913652630155145,16.23389463492632,14.486693448132957,-19.677403877749256,0.0,27.863085914852615,-11.929353939826441,-11.147521819124291,25.446102445627034,-40.66422818497505,0.0,-6.527466856738202
20180309,-10.57111597924926,2.168925225007782,18.593055274839184,19.143027331270396,17.47202206321679,15.443201841442882,-19.967715641622544,0.0,28.04474509161798,-9.229699470304615,-13.094829292626784,25.789143205218284,-41.080080407705715,0.0,-10.362757898244308
20180312,-14.101588904813964,2.010747426044873,19.14754344731984,13.426234701844628,11.382965229033553,15.350661514143999,-20.20847615308356,0.0,27.249545590138517,-6.902857994120673,-14.685795057331385,25.72549059224577,-40.46335291709863,0.0,-13.550666629176224
20180313,-16.989727555967267,1.8816456297488595,19.551650100170782,8.751232359375775,6.125258790322152,15.260077387764294,-20.39699201630578,0.0,26.853870975033747,-10.166253137398565,-15.411479450931203,25.986756194946903,-40.41877567380437,0.0,-15.638760233395269
20180314,-19.40164374739603,1.804603912746382,19.702541023474105,4.896609425503795,1.852290630731143,15.230531973377024,-20.385449013058007,0.0,26.61622753798407,-12.817922746241848,-16.015552250023948,26.290888651431164,-40.407539243124155,0.0,-17.412907573498345
20180315,-21.25411011930219,1.3430149551996866,19.945148531635922,1.3937694993649752,-1.7475743343945362,14.944122616360701,-20.54340047550116,0.0,26.050504090572478,-14.83711645737224,-16.51269864518577,25.985154854624962,-40.305282341822696,0.0,-18.543735811750658
20180316,-14.728504743107399,1.2752316345044044,20.30969623529273,-1.4539164807558955,-5.194352952929196,15.08518172554211,-20.561181639905286,0.0,25.793256256036628,-16.7813490189374,-16.919410603413446,25.750419254431684,-40.08001910691362,0.0,-19.71625541811181
20180319,-9.508786004411764,1.2200325258591842,20.714696894673608,-3.535624605953629,-8.434188196069472,15.20287003138729,-19.805109933331337,0.0,25.14000399082072,-17.91280380513872,-17.735984765067062,25.59882619064624,-30.856849034914084,0.0,-20.715849546978337
20180320,-5.532103554177277,1.1750947145322017,20.995867996507148,-5.762865816332325,-11.090814906941896,14.861879942185324,-19.20958041254611,0.0,24.07928268259311,-18.796457076193146,-18.56503311695511,25.022560365114117,-23.31991615048688,0.0,-21.47043307013487
20180321,-2.05230636776169,1.306215634596833,21.3870624867094,-7.653580369733266,-12.932749730652704,14.688082701820957,-18.705621599036185,0.0,23.21189254634311,-19.21201841706688,-18.793517209257917,24.54644267061993,-18.22418171548886,0.0,-21.57454627586741
20180322,0.951942594677997,1.6790647030844321,21.450559091750918,-9.868190195413451,-14.487087090686808,13.85584579242969,-18.155716520049058,0.0,23.021820026726967,-19.469933653695502,-18.7650132982941,24.978752134097228,-13.901203540985746,0.0,-21.153381020995294
20180323,5.291241607421442,2.3878967214772686,22.432189796924952,-3.974538759802809,-15.75457246325416,13.761209625925078,-17.80534326162277,0.0,23.540768828230497,-19.78422182801339,-18.822428415251494,25.761124577209614,-10.234711258235478,0.0,-20.375860546560453
20180326,9.251702526992528,3.0642012590490952,23.34364973282318,1.3274193271030272,-17.69692356551389,14.169978519212899,-17.533975159482267,0.0,24.125938118004466,-20.080670148641946,-18.987588760500834,26.358547805126967,-7.2273751615969415,0.0,-19.78381058011144
20180327,12.21063188640774,3.313612737218156,23.530964997848276,4.966716491519359,-10.888021736522196,14.989269397711427,-17.222444468849897,0.0,24.344517618438065,-20.2724237718804,-19.11964791695325,26.408905462466606,-4.756226137862158,0.0,-19.67993871708831
20180328,14.368827435026745,3.5170752515193047,23.87892872148178,7.9490811827857994,-12.964642689041561,15.887181612513976,-17.016614283059713,0.0,24.5976253927887,-20.48997431935094,-19.38220143838327,26.63849320760067,-2.7373734563965457,0.0,-19.91483762610776
20180329,16.161615059057112,3.27932679232498,24.15363710584622,10.0851221357871,-14.719493007820448,15.785402704200772,-16.56496940619205,0.0,24.630134687816234,-20.815047724233544,-19.93371801277814,26.396659503906665,-0.2973442942666644,0.0,-20.37886476398023
20180330,17.61503628226424,3.1978672179625725,19.20080821194992,4.348174908802413,-15.868882724234474,10.432024473918537,-15.761426027303333,0.0,24.32292147924778,-20.229607589721006,-18.969818403767448,26.380809772361278,2.8798434085032487,0.0,-18.92551558964945
20180402,18.795191240330418,3.366548179943712,20.624358999048347,8.102614779191448,-17.364446593019327,11.500976360226915,-15.106226756784649,0.0,24.082635203944186,-19.028254582198112,-17.33396393095986,26.34152018754339,5.859417040524479,0.0,-16.95593792788607
20180403,19.481389918725416,6.984643676697643,21.6144270015333,9.963723738287298,-18.991774603922742,11.46717864809077,-14.579913429784735,0.0,23.883481279645885,-18.318945754206318,-16.3782891813719,26.219225331759684,-2.563236425170556,0.0,-15.553489259527913
20180404,20.42384382519362,5.8202009265654295,22.532132366773755,12.353201126716241,-19.979052699846942,11.965599758096085,-14.006204516445008,0.0,23.712705971646542,-17.440209614984763,-15.334725206079897,26.100129203414067,0.5275736211806623,0.0,-8.215802401735436
20180409,21.657552899928515,5.089839454249555,23.221723788335904,14.518315614497965,-20.835526341758474,11.823164029460584,-13.23536175129483,0.0,23.349549873611522,-16.705982581956377,-8.417804225118523,25.678100755424083,-6.89050314505382,0.0,-2.1617223397884353
20180410,22.573435088365112,7.497295712683837,22.33838602727599,4.67324724144892,-21.897517428787765,11.40855695890699,-12.645803143345526,0.0,22.54850823541136,-9.434991552491509,-1.154775125244832,25.170825816558395,-12.592942111995223,0.0,3.849401664403449
20180411,23.738652026331263,6.4999652776536045,21.751275463723527,-3.207598538831529,-23.176074310542845,5.516836787425061,-12.134769869605892,0.0,21.99060004177471,-2.7087557900766055,4.689860140422258,24.81208693370906,-17.87476631245599,0.0,8.77336806404711
20180412,23.96004074183168,9.081030513240318,21.05512062948324,-9.173852816601292,-24.18116283157605,1.1509346794553925,-11.71840354874978,0.0,21.36815996502541,1.8689960174305364,1.4918778845543674,24.340010547056487,-22.296524503127472,0.0,11.703650585517707
20180413,24.140880453449917,11.30407588572127,20.50549494583184,-14.011716927895039,-24.012651094712066,-1.9177705737614315,-11.316931355394726,0.0,20.78965652354726,5.620055755891781,-1.0962795552275297,23.881786041902625,-25.930057173741794,0.0,14.088901359919268
20180416,23.102076628264637,13.300255694739757,19.786965773844923,-18.188489315948626,-23.87755975485626,-4.678488917943028,-10.990346981221473,0.0,20.18020649237551,1.9005130392454028,-3.64235830772773,23.585807282295413,-28.577476514352732,0.0,10.219816784950869
20180417,23.051303770646715,15.034630795555273,19.327681289615764,-21.79439302289585,-24.14930933174268,-6.966237406960769,-10.721812789046812,0.0,19.875032302100486,-1.1457281797308516,-5.998578293831761,23.384240213567494,-30.87123901584755,0.0,12.2413895313999
20180418,22.377281216367706,16.463974709658167,18.804394815315725,-24.790442573202423,-23.837069735200494,-3.1287034601927344,-10.92787164230287,0.0,19.718434885648904,-3.8295034215797257,-7.919358733177018,23.240993204611176,-33.35986080258261,0.0,8.71426099429791
20180419,21.18100425224397,17.659962112160915,18.369011233207644,-27.981640914560433,-14.138990361262323,-0.278544884464112,-11.29496257572837,0.0,19.59223512833432,-0.01694097178355934,-10.295884709397367,23.124955642493656,-33.536034923098306,0.0,5.050009571134034
20180420,20.01827315757474,18.681165605308873,18.0050892405834,-31.715191805061075,-15.878140356553471,1.806309087691095,-11.526852234253381,0.0,19.488257244006633,3.184665951033856,-12.307673464523573,23.03885103584575,-33.30818927818058,0.0,7.270818733203379
20180423,18.868735294557776,19.075998575781608,17.540404941236773,-35.242714497331825,-16.51598930909303,-2.1795191900336612,-11.619331015400517,0.0,19.244752973186127,5.570472343576218,-14.307152598257332,22.981551572966488,-32.5218633604011,0.0,3.450779839148482
20180424,18.041973148543278,19.486741596271067,17.198777647262293,-38.32968601015248,-18.134382426905344,-5.44201870536351,-11.737232732909785,0.0,19.08089336612453,0.6537896376570465,-15.868454468755086,23.010783886209527,-32.220519135320416,0.0,5.20530215742608
20180425,17.227715496289402,19.804827051471218,17.030247379332177,-40.120665727526216,-19.778386249724157,-7.54198888314585,-11.729110583894492,0.0,18.996040644828387,-3.054963681350775,-16.772760491920728,23.034569877432524,-30.683447392407633,0.0,7.12934944614402
20180426,16.22717360090066,19.963817417318598,16.775022543790026,-42.71690632608636,-21.015939532068774,-9.27241387318289,-11.723269268748842,0.0,18.82863813567899,-6.096226732155207,-12.122969576146994,23.122682613821055,-29.425163584897298,0.0,8.504093869157522
20180427,15.095231958109174,20.09037549308544,16.98246636647569,-44.68421250213572,-23.423858291017055,-11.080732047360453,-11.672321760787279,0.0,18.697941897517588,-8.55121238143462,-14.223204676746922,23.189670823571895,-28.775697555386284,0.0,9.628913107650481
20180502,14.558191048043831,20.353631431067207,17.14422996649888,-45.706510959918,-25.495446682908344,-4.5822798311988535,-11.730979014540333,0.0,18.750295582605993,-10.74319992183309,-9.896461040190678,23.46291145722736,-28.644876112621663,0.0,10.697122349928751
20180503,14.272104991562315,20.554512089136885,17.383932521490294,-46.480422248230276,-26.87014935147278,0.7051557943923505,-12.034712830852987,0.0,16.47197970188241,-11.854275223068843,-12.593235953034641,25.05854060134544,-28.629385744436604,0.0,5.8610035105992235
20180504,13.811318248917061,20.521030284511124,17.760009787723995,-47.19067917536268,-26.981653520602606,-2.1241991355086234,-12.285363460410313,0.0,17.905467623685347,-13.23453392131633,-15.516279869741796,25.979568986338084,-28.225701800593875,0.0,1.3975830890109546
20180507,14.069689974357786,20.514463681431298,18.338693945461127,-47.90885470058846,-25.537101098617697,-4.429444757882435,-12.378636098508533,0.0,18.667124303851214,-13.30944327885621,-17.279847633932075,26.444453658450136,-27.906673991630985,0.0,-1.669630412049877
20180508,13.810456884527122,20.97625206266864,18.406583453262144,-50.391195883678726,-23.768739233074424,-5.869944743326443,-12.448644914555317,0.0,18.84638717872036,-5.8374754286107455,-18.929123252133813,22.413861982233733,-27.34577051814233,0.0,3.82817141094405
20180509,7.90629396898297,21.396231434457054,14.606474086881661,-35.669702618302054,-24.90015193354935,-6.894808374311106,-12.78834515642189,0.0,15.808635020867156,0.4709108702158451,-19.295984046939033,24.38717843661933,-26.891565737257782,0.0,0.5767595932021959
20180510,3.8846381295763814,21.731560754748894,11.284962131614847,-39.641788817246045,-24.302016164164396,-7.301673822227204,-12.866797173669488,0.0,13.289496016559209,6.521955427898935,-10.901019110191958,25.85900313682782,-26.664571334074555,0.0,5.883522818451413
20180511,6.567836827130656,22.02432611627593,8.020732521182193,-42.89185116480793,-15.422686589256632,1.242896930382954,-12.938530482019429,0.0,15.150204833531657,11.001839344900473,-4.503966832955839,21.481219277751215,-26.02899344795059,0.0,1.3311338468658103
20180514,8.760526620494518,21.85981346520983,4.880324642365421,-42.83572002554701,-7.6727810975881505,8.837996275646915,-12.99285146145167,0.0,16.237324408997036,15.274589958002805,-6.813240497851817,17.559937595600932,-24.683309288250015,0.0,-3.2841240419880497
20180515,10.316074767362016,21.11095776162198,2.316593736477173,-26.005577877929916,-1.41493219566744,15.567643224529647,-13.20691633357094,0.0,17.368893014828107,18.39545570744833,-8.755198003278721,14.645849776944758,-24.0355379627598,0.0,-7.085129589651719
20180516,4.352039409530503,20.406241428609565,-0.06170391135414924,-11.393843397968462,2.761479264539992,21.70006997697998,-13.38231977090413,0.0,13.587551004128732,19.820137905274755,-10.503921603151422,11.39434638423434,-23.74913863158282,0.0,-10.273612494558215
20180517,6.367372497452584,19.88389529925486,-2.153762467641523,-18.865625773683448,6.189306504291565,26.60501964261714,-13.531930040634071,0.0,10.405497407387442,20.942591554010043,-12.216991956939017,8.67901349286861,-23.789793346823092,0.0,-12.910933509599024
20180518,8.040622972787991,19.46292153308221,-3.8915835627541995,-6.695080185653488,9.65727221106991,30.814184482578224,-9.490723241085352,0.0,7.549825301535145,22.13941810501319,-3.6571190798384015,6.033144225118202,-23.783080089656824,0.0,-13.779098436172221
20180521,2.1442480513126823,19.11735555570522,-5.556590224768006,3.923311736907539,12.633048839698194,34.30596707961781,-6.166139508503912,0.0,5.215130367786084,24.52629635021453,4.710869397128522,8.661245395653115,-23.561964243952925,0.0,-13.361533376019647
20180522,4.732699294676097,18.82903238680625,-7.44680757523401,10.014330655362192,14.570065832497189,36.47198897102444,-3.4495449772505746,0.0,3.283854612937221,26.428515829848124,11.898096195343852,10.85407603908246,-24.228230590446252,0.0,-5.328769003515625
20180523,-0.2394091119968427,18.58290329086076,-8.504460093461534,13.205851309771374,15.652271361479281,37.5371845565035,-1.2245492945593621,0.0,1.8721947542932638,27.941049286061624,18.796489511622127,12.605900494395991,-24.855998706655676,0.0,-5.838400613556586
20180524,-3.8220821733208385,18.263173660437857,-8.75797738677438,16.269255838796674,16.70061413585877,38.252222207080266,0.7385635210699392,0.0,1.403174064128723,30.735726848282283,25.363071911223678,14.168794619483528,-25.067902092022138,0.0,-5.125572704009571
20180525,-7.117891435929736,18.043598301712667,-8.823495272412499,17.39975194418496,17.801748218172428,38.71595869286016,1.9626420825787168,0.0,1.0191624046834609,31.752121156895065,28.1873345008613,11.67633837532667,-25.7063730318842,0.0,-5.098674615132294
20180528,-9.229672005703147,17.82017361483948,-8.912985427078542,18.704051299020033,18.66093649387686,39.16851666905873,3.1350141059918673,0.0,0.7052488144734387,32.64288045954158,21.840761266242584,13.424534199066425,-26.21657225242444,0.0,-5.81244046769037
20180529,-4.550492460002058,17.646278532128584,-9.25550867616284,19.05362384534759,19.176234061706253,39.08072958338246,4.0970607872110225,0.0,4.182346738703004,33.20856618636184,17.010429274251184,14.680421419077145,-27.21770821739444,0.0,1.693116244575769
20180530,-0.8700406173796889,17.512676332362172,-10.019396429173266,18.701400099758295,19.711712781955136,39.663865671416644,5.161600419572882,0.0,7.079580079837675,33.77585198769776,19.107258849113745,15.52210721641167,-28.784900595650363,0.0,8.132143021323415
20180531,-5.2587070440515244,17.40945468263455,-5.457768186078132,18.37153453762237,20.107820523556555,40.12604419900689,6.038361017816142,0.0,5.412944272831544,34.18208791789346,20.836302262435034,12.27873823956358,-29.368045598378558,0.0,13.44338082445272
20180601,-8.85206343144418,17.420508341362442,-7.381073141861819,17.80658853768959,20.47112329533617,40.25396781821372,6.597808890669456,0.0,3.8306521698782108,34.58450286721605,15.421938716556323,9.294463283074645,-30.188350995678707,0.0,9.832841611118774
20180604,-10.779341970537763,17.389123226828186,-8.750261889291354,18.250342970108775,20.151955186754797,41.88175271683167,6.97362810406547,0.0,2.518815014430058,34.82660555953619,10.974899590898803,6.849121890981154,-30.848598715777527,0.0,6.8499624440353895
20180605,-12.82560302205616,17.248130149319884,-10.688840987022711,17.46568426679676,19.46121478983585,41.26430261949723,7.48523300171297,0.0,1.1524134133410433,34.13387771965346,6.821535315019325,4.528976820524532,-31.099162618519404,0.0,3.738925502554015
20180606,-14.986570354046451,17.205099800508616,-12.62883167639241,16.829293004992834,18.451407424012537,40.91296971395879,7.9093134097242395,0.0,-0.6373224571102661,33.75485081023252,3.323915564988273,1.95700822498498,-31.334746766069426,0.0,0.8562007119205298
20180607,-16.850968118030163,17.084723571168812,-13.921149799746178,6.212331258974321,17.557944048753747,40.623631354362374,7.912670440856388,0.0,-2.282076247852535,33.01761861073671,-0.8101597181650839,-0.14490991752922422,-32.10886886996843,0.0,-2.5973767002367865
20180608,-18.233543163530932,16.204651445795083,-15.092435289105575,-3.3227370863515757,16.597188470098843,37.79600584456185,7.580930974793309,0.0,-3.8434984570579247,31.543383514195295,-4.809021290579111,-2.1584848772881,-30.987774527734956,0.0,-6.144284629514461
20180611,-19.437835794502718,15.587928307120817,-15.817309179066218,-11.42962691795046,15.911554217625993,35.4942482948981,7.309165245075129,0.0,-5.15789812606465,30.33724773974995,-8.113650791954976,-3.8308209994461517,-30.027282426106826,0.0,-9.209610548971254
20180612,-20.44717340622107,15.454208777703357,-16.442905212219674,-18.144571479090075,15.267824606912818,33.64277884115981,2.9273128581961663,0.0,-6.40185618406573,29.205378848318457,-11.303014291423342,-5.379169047215847,-29.227613281842533,0.0,-12.18130212744302
20180613,-21.5482414231622,15.168359042102077,-17.464173943480965,-23.63790750918416,15.176703138946175,32.73913549052445,3.761878510407616,0.0,-7.5782683891320675,28.128198914399615,-13.945485640811844,-6.775725857719516,-28.661422717972698,0.0,-14.72077360301333
20180614,-22.6474089814818,15.031491015922189,-18.29762757542317,-28.161144800992837,14.467755572320264,32.0140493853583,4.375582822829443,0.0,-8.896694473533922,27.005963254098972,-15.719094683525395,-8.353493091046108,-28.248819164327287,0.0,-16.9538342688096
20180615,-23.565648898861472,14.866625916488811,-18.79130029006369,-33.25038171301481,13.881711042728341,30.476457723627945,5.680869254325322,0.0,-9.980243396905642,26.91733365737065,-17.657060117209248,-9.644664376368329,-27.80326037712615,0.0,-19.237999068382706
20180619,-23.307876835803537,14.692553537161306,-17.663585731754328,-37.701984538585464,12.709716292325743,29.31107300654372,6.905305913114182,0.0,-9.777152572155822,20.790342711862476,-14.138519619495652,-9.862405120041496,-27.17375951199975,0.0,-15.340141736355058
