,GMV
20180102,0.0
20180103,519.661305681353
20180104,429.7619283646442
20180105,422.78031986590827
20180108,390.6339198424272
20180109,362.3904179137558
20180110,330.57108848901254
20180111,290.4528494928719
20180112,258.62790751697605
20180115,243.2318279398279
20180116,232.61454145499147
20180117,231.38994863265103
20180118,213.28106124493308
20180119,205.43081544700343
20180122,196.13017471570512
20180123,191.35333371447274
20180124,185.09633859061378
20180125,186.5929915079865
20180126,185.4990297558475
20180129,199.97986619153787
20180130,215.71679166920913
20180131,220.49867808876667
20180201,226.856257677296
20180202,225.04380479170948
20180205,230.21182003185655
20180206,239.325113320721
20180207,240.52639646739982
20180208,250.72128361900573
20180209,257.9208522189482
20180212,253.48785385655438
20180213,245.6369401667974
20180214,251.45559763428733
20180222,267.8050104853335
20180223,255.49079803773338
20180226,245.54315536068015
20180227,245.57368455434255
20180228,239.68761939789093
20180301,224.06298975331669
20180302,216.39664663268934
20180305,216.21970878854822
20180306,224.92207422570735
20180307,228.71883916689643
20180308,233.77138958038194
20180309,237.60546197285154
20180312,237.25022131579803
20180313,241.04382966521692
20180314,241.8701196902738
20180315,243.2366460122141
20180316,236.25685434373173
20180319,233.1733164547986
20180320,229.43143710390777
20180321,234.0338702794896
20180322,232.2618999163118
20180323,230.63655550960567
20180326,234.36672364312616
20180327,240.73708339753446
20180328,255.07664471833363
20180329,241.5841944569096
20180330,233.33929464111077
20180402,229.46099438915132
20180403,227.6670748649901
20180404,220.06802435332534
20180409,215.55035921593515
20180410,199.4880468595825
20180411,190.57155220780163
20180412,200.19623177141915
20180413,209.22084706176238
20180416,209.75597013145398
20180417,212.72344176746017
20180418,215.7181176138557
20180419,203.64770441045147
20180420,205.97148085708133
20180423,205.2389750731233
20180424,214.89902475362678
20180425,216.10000030938784
20180426,207.22484466558564
20180427,206.3665545576297
20180502,208.83394603990413
20180503,209.05277843580734
20180504,203.31697350996149
20180507,204.16178998114194
20180508,200.56482463295953
20180509,195.17001419283108
20180510,203.4633365243768
20180511,196.1322187697788
20180514,194.08642013913646
20180515,191.84177446796772
20180516,181.4963158378978
20180517,196.27559215120363
20180518,190.95773615622662
20180521,202.38028961768885
20180522,211.59402453710712
20180523,217.04073578375264
20180524,229.59340623265766
20180525,235.70226956468588
20180528,243.6554253627957
20180529,253.6236367967018
20180530,269.3914457676377
20180531,270.1268623786675
20180601,270.29640469171716
20180604,262.8357950649395
20180605,256.844315927389
20180606,246.09998601358498
20180607,240.46357085344363
20180608,248.00906822326618
20180611,258.20872405486193
20180612,266.0578556623048
20180613,260.4866432950227
20180614,263.287872731829
20180615,263.49880731675086
20180619,254.7455523740028
20180620,239.31386012774306
20180621,228.74877652810287
20180622,225.97927841576856
20180625,223.1589695842629
20180626,222.58433463317292
20180627,242.05301435061884
20180628,252.2253007994745
20180629,269.38506787462404
20180702,267.7335594500809
20180703,273.0031680746316
20180704,270.16029950313714
20180705,262.7772043503403
20180706,256.03546622750736
20180709,257.37305960288984
20180710,267.55710888739924
20180711,273.9401801903387
20180712,279.18420006955375
20180713,284.45515297176723
20180716,242.92056863771552
20180717,230.32499544319404
20180718,229.31856297042813
20180719,234.99418833710564
20180720,225.31771557354625
20180723,213.0568847705244
20180724,212.54987212673785
20180725,212.72771488035877
20180726,216.60557311900573
20180727,218.44330815532308
20180730,227.5211172756028
20180731,233.5773423097846
20180801,240.538682326264
20180802,252.00151451511314
20180803,267.9816317322261
20180806,277.5188942284087
20180807,287.6422842784369
20180808,290.6949015693379
20180809,297.54479470729115
20180810,293.9720513450448
20180813,287.4369186064343
20180814,278.40046225155174
20180815,281.12624133544267
20180816,258.1291440853546
20180817,249.9947521611164
20180820,247.33772270115915
20180821,240.93668436162068
20180822,232.04586634032918
20180823,215.2815550565481
20180824,206.37919732474538
20180827,192.97991569271508
20180828,186.50684132364373
20180829,181.99766692574838
20180830,182.09502110381464
20180831,178.64536528401197
20180903,183.02490591480262
20180904,178.49481808427026
20180905,176.70693851553597
20180906,175.02709573517367
20180907,170.76350511313348
20180910,179.08652820869867
20180911,183.82304820873185
20180912,187.29409708126127
20180913,186.53157763511456
20180914,184.58697184769224
20180917,184.52617670195173
20180918,176.67196875209737
20180919,182.6941135195263
20180920,188.7188712376152
20180921,195.51197664730054
20180925,188.81521736352678
20180926,193.75448986028653
20180927,184.49805747605183
20180928,178.6846219454861
20181008,180.5548823555301
20181009,165.03926318227593
20181010,165.63082370266062
20181011,165.92114282279564
20181012,168.01898996667688
20181015,170.79534386112402
20181016,177.35036847732738
20181017,175.470148986673
20181018,170.60855193036787
20181019,173.64171181504975
20181022,170.63203316919245
20181023,173.9275841305758
20181024,179.15593339224193
20181025,196.74668263663654
20181026,197.53193025079383
20181029,192.37458856962044
20181030,188.20735022258282
20181031,193.0883683545387
20181101,198.59660472301948
20181102,191.51593455951098
20181105,189.22903717680688
20181106,185.7870063417221
20181107,177.25881811663848
20181108,179.49400341915512
20181109,191.93636720430797
20181112,198.9954131998941
20181113,208.18039076778916
20181114,208.28453978496685
20181115,210.36299542437175
20181116,215.8076510165814
20181119,220.98675110894087
20181120,225.53271162720756
20181121,228.2608786922125
20181122,239.39669164313946
20181123,246.3889802058615
20181126,247.08272289521972
20181127,233.83094490424415
20181128,215.5056973458955
20181129,206.70459128890843
20181130,195.67792599995354
20181203,208.88498849292034
20181204,213.32548246576883
20181205,213.46168413587617
20181206,201.31531618681583
20181207,206.0935128812797
20181210,201.07781463787958
20181211,192.79594289374072
20181212,201.3442660051976
20181213,205.97854085245126
20181214,219.233581711712
20181217,225.79490357503346
20181218,228.44165463892816
20181219,229.73433922431
20181220,242.16916859856667
20181221,240.34487483764988
20181224,250.5343003847128
20181225,264.39048568596866
20181226,272.0241131916823
20181227,279.2413242901999
