trade_date,BU.SHF,BZ.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,L.DCE,LU.INE,MA.ZCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SP.SHF,TA.ZCE,V.DCE
20180226,-2.8010504212075293,0.0,0.0,0.0,-8.162779258644813,0.0,-9.08215210078069,0.0,-11.983965041683474,0.0,0.0,0.0,-14.188452139772354,0.0,-9.727013531593197,0.0,0.0,0.0,0.0,0.7161703087559812,-2.097164501903538
20180227,-2.9460760140396025,0.0,0.0,0.0,-8.440648206421734,0.0,-8.825013144767516,0.0,-13.588268114664801,0.0,0.0,0.0,-14.090040550513962,0.0,-9.486090693724606,0.0,0.0,0.0,0.0,-1.640959550690201,-2.655677530739893
20180228,-3.189989722513766,0.0,0.0,0.0,-8.840924773471823,0.0,-8.607085666452084,0.0,-14.5965692498176,0.0,0.0,0.0,-13.929328253943,0.0,-9.03953589217609,0.0,0.0,0.0,0.0,-5.885499923291363,-2.5420539447974164
20180301,-2.310166557430564,0.0,0.0,0.0,-9.244670461893355,0.0,-4.931222271344965,0.0,-14.83495196942069,0.0,0.0,0.0,-11.867028306575115,0.0,-8.051967453332567,0.0,0.0,0.0,0.0,-7.7208022537855845,0.5825671007709109
20180302,-1.5942997466195594,0.0,0.0,0.0,-9.752126012387654,0.0,-0.5282416680742105,0.0,-14.821858430938647,0.0,0.0,0.0,-10.184159402396414,0.0,-7.232959586354019,0.0,0.0,0.0,0.0,-8.593399340903819,4.116574173958071
20180305,-1.5490519537887342,0.0,0.0,0.0,-10.428288480478098,0.0,1.6991435254991656,0.0,-15.393399589207077,0.0,0.0,0.0,-10.368610342953362,0.0,-6.542969930043,0.0,0.0,0.0,0.0,-10.068230538341748,5.325655470339519
20180306,-2.265324034454353,0.0,0.0,0.0,-11.52007667301106,0.0,2.838755913854146,0.0,-15.757019792914075,0.0,0.0,0.0,-10.445229546183517,0.0,-6.01541321228827,0.0,0.0,0.0,0.0,-12.467358537863484,6.222188622512023
20180307,-2.8350164279988364,0.0,0.0,0.0,-12.092935840810707,0.0,3.0892396184871953,0.0,-16.548323264040203,0.0,0.0,0.0,-10.813024924997904,0.0,-5.607953729277564,0.0,0.0,0.0,0.0,-14.355104195962232,6.914413702185596
20180308,-3.7344238241031973,0.0,0.0,0.0,-12.433057345105885,0.0,1.496889084537327,0.0,-17.083620360493203,0.0,0.0,0.0,-11.531769079156533,0.0,-5.2776358106286905,0.0,0.0,0.0,0.0,-14.893630509554496,4.816877034455773
20180309,-4.459132510508018,0.0,0.0,0.0,-12.784700095656579,0.0,0.20507578180395322,0.0,-16.55476328678461,0.0,0.0,0.0,-11.998245894028447,0.0,-5.644836122759036,0.0,0.0,0.0,0.0,-15.702986004302085,3.120247970359893
20180312,-4.672698802740742,0.0,0.0,0.0,-12.718275894681073,0.0,-1.9505893164982655,0.0,-16.037183045495077,0.0,0.0,0.0,-12.766777017948899,0.0,-5.902125857977314,0.0,0.0,0.0,0.0,-16.20311494580492,1.0558722955970747
20180313,-4.797681479475964,0.0,0.0,0.0,-12.293292162186184,0.0,-1.600605488005513,0.0,-14.845079306289689,0.0,0.0,0.0,-12.293517619130663,0.0,-5.956299755491979,0.0,0.0,0.0,0.0,-15.043956568189094,0.07036333759226981
20180314,-4.880008398821021,0.0,0.0,0.0,-11.903567963735782,0.0,-0.2105597698286315,0.0,-13.48795330774614,0.0,0.0,0.0,-11.880991512646167,0.0,-6.2319861085121895,0.0,0.0,0.0,0.0,-14.11880666898048,-0.714521568501322
20180315,-4.971090812632556,0.0,0.0,0.0,-11.957839479785,0.0,0.9098497983133303,0.0,-12.791676974393168,0.0,0.0,0.0,-11.519734826248746,0.0,-7.007290455471875,0.0,0.0,0.0,0.0,-13.312287730422094,-1.3454229921638337
20180316,-5.144286778172159,0.0,0.0,0.0,-11.357463230963004,0.0,2.436589247559973,0.0,-12.360801696598857,0.0,0.0,0.0,-11.608200221632893,0.0,-7.395164947367279,0.0,0.0,0.0,0.0,-13.21822970963061,-1.1892378052485841
20180319,-5.134362560504291,0.0,0.0,0.0,-10.973303752902925,0.0,3.622688221693498,0.0,-11.617468699844022,0.0,0.0,0.0,-11.619002442350046,0.0,-8.632439275647135,0.0,0.0,0.0,0.0,-15.717377172508948,-1.9369444012662678
20180320,-5.1091523719574665,0.0,0.0,0.0,-11.442062611040651,0.0,3.239663741236502,0.0,-11.595984737044104,0.0,0.0,0.0,-12.458846382561664,0.0,-9.947798650443321,0.0,0.0,0.0,0.0,-17.681054230477244,-3.6698617258995334
20180321,-5.084598291973397,0.0,0.0,0.0,-11.807046088130361,0.0,2.9362495514258162,0.0,-11.935377066424708,0.0,0.0,0.0,-13.353608436226608,0.0,-10.755655512703873,0.0,0.0,0.0,0.0,-18.253652357803595,-5.026845594721818
20180322,-5.099467728713663,0.0,0.0,0.0,-11.706955514844381,0.0,2.6852061468021757,0.0,-11.807955074228154,0.0,0.0,0.0,-13.64622172854301,0.0,-11.123366296096945,0.0,0.0,0.0,0.0,-18.35022968837347,-6.460886853414447
20180323,-3.289723051800784,0.0,0.0,0.0,-11.539837643250307,0.0,3.008723616800238,0.0,-11.365736351908708,0.0,0.0,0.0,-13.186867755175037,0.0,-10.770528493942315,0.0,0.0,0.0,0.0,-17.85315535219112,-7.152219314314284
20180326,-1.5528397855852292,0.0,0.0,0.0,-11.297016783946034,0.0,1.3049021209895242,0.0,-11.047370554920425,0.0,0.0,0.0,-13.437856895415685,0.0,-10.45904418319569,0.0,0.0,0.0,0.0,-17.806135138783468,-9.027065560746879
20180327,-0.14121872933079965,0.0,0.0,0.0,-11.041483114653763,0.0,0.8005961604622567,0.0,-10.74311230692783,0.0,0.0,0.0,-13.081722283379193,0.0,-9.950899527137798,0.0,0.0,0.0,0.0,-18.414893246923445,-10.31430861983542
20180328,1.4737400406700039,0.0,0.0,0.0,-10.78777861194767,0.0,-0.4016988802673449,0.0,-10.794582505879024,0.0,0.0,0.0,-12.723636723252817,0.0,-9.615063381972018,0.0,-17.940161300406455,0.0,0.0,-19.356576303756174,-11.384524251109097
20180329,2.7645099491770426,0.0,0.0,0.0,-10.765179511457363,0.0,-0.855516121819842,0.0,-10.767188885512667,0.0,0.0,0.0,-11.575212645079654,0.0,-9.278474028564428,0.0,-16.444606514104624,0.0,0.0,-19.967715722167963,-11.821529193965759
20180330,4.13110182242339,0.0,0.0,0.0,-9.800101113675119,0.0,-1.2225831012637323,0.0,-10.43338504524291,0.0,0.0,0.0,-10.609404592588021,0.0,-8.903633250898492,0.0,-13.684034245755315,0.0,0.0,-18.43378078619269,-11.445792887188961
20180402,4.64334639826465,0.0,0.0,0.0,-9.191087910186612,0.0,-0.9506376616049719,0.0,-10.18469682858501,0.0,0.0,0.0,-9.335320847977394,0.0,-8.577746953150047,0.0,-12.779359887918496,0.0,0.0,-17.115289932869683,-11.13394965834224
20180403,4.030992306959766,0.0,0.0,0.0,-8.956193765353751,0.0,-1.4678492626464372,0.0,-10.15072082117406,0.0,0.0,0.0,-8.707929381459783,0.0,-8.255924372265353,0.0,-11.871487885098658,0.0,0.0,-15.989925041504383,-10.846334921799485
20180404,3.503969713636857,0.0,0.0,0.0,-8.711105418072576,0.0,-3.2903544205889426,0.0,-10.039962569549278,0.0,0.0,0.0,-8.681381163372437,0.0,-7.943868975988586,0.0,-11.293480359697922,0.0,0.0,-15.844100856674851,-10.560257473346224
20180409,2.646534875644047,0.0,0.0,0.0,-8.468319455345886,0.0,-3.8670962877613393,0.0,-9.51383480834943,0.0,0.0,0.0,-8.035140840155572,0.0,-7.550867224857161,0.0,-10.863232804995638,0.0,0.0,-15.697328024168112,-9.905209588228493
20180410,3.1167932614184313,0.0,0.0,0.0,-8.217066558225468,0.0,-4.292664683403295,0.0,-8.974900021519632,0.0,0.0,0.0,-7.471678748964393,0.0,-7.097256953018418,0.0,-10.200789483531617,0.0,0.0,-14.666627784973025,-8.96253700964746
20180411,3.4868096632405727,0.0,0.0,0.0,-8.15221376276196,0.0,-4.716709453832811,0.0,-8.501076492328298,0.0,0.0,0.0,-6.994491520336967,0.0,-6.626620300856568,0.0,-9.671211399428955,0.0,0.0,-13.74085128474932,-8.468237882082084
20180412,3.8768166970061135,0.0,0.0,0.0,-7.917467028611858,0.0,-5.021335172687141,0.0,-7.687689158552406,0.0,0.0,0.0,-6.570811141094872,0.0,-6.214594805637217,0.0,-9.133028865249406,0.0,0.0,-12.968741814266464,-8.035166306544257
20180413,4.153917503190321,0.0,0.0,0.0,-7.5590608280621945,0.0,-7.914874180889233,0.0,-7.002940211213766,0.0,0.0,0.0,-6.840397680857303,0.0,-6.031238511983568,0.0,-8.713197838694205,0.0,0.0,-13.585818173749002,-8.146709940093837
20180416,3.510680485921503,0.0,0.0,0.0,-7.267113297251557,0.0,-10.772195483984534,0.0,-6.4233285608200115,0.0,0.0,0.0,-7.20175423710343,0.0,-5.89374487999097,0.0,-8.375900407171079,0.0,0.0,-14.035191468575025,-8.1853755969276
20180417,3.282435260498037,0.0,0.0,0.0,-7.029041718424013,0.0,-13.131163503101499,0.0,-5.93323277165325,0.0,0.0,0.0,-7.624168073567299,0.0,-5.764150037431713,0.0,-8.094974035796014,0.0,0.0,-13.691274494471651,-8.162606687295058
20180418,3.1015470818744912,0.0,0.0,0.0,-6.492387073118435,0.0,-15.16592516319398,0.0,-5.341834231376662,0.0,0.0,0.0,-7.984249229546709,0.0,-5.551092276487228,0.0,-7.859661131485102,0.0,0.0,-12.825592818080676,-8.103505784312214
20180419,2.35664157190778,0.0,0.0,0.0,-5.82916261490594,0.0,-16.99241530735081,0.0,-5.1871694035897775,0.0,0.0,0.0,-8.777347919817712,0.0,-4.982985458063008,0.0,-7.588379093990744,0.0,0.0,-11.64350077428163,-8.116219779511532
20180420,1.675186028235697,0.0,0.0,0.0,-5.261469084556483,0.0,-18.578337309809296,0.0,-5.209628732752488,0.0,0.0,0.0,-9.57388488891476,0.0,-4.551190262495326,0.0,-7.349651436175107,0.0,0.0,-11.01284779720115,-8.1734653369079
20180423,0.8065858169101181,0.0,0.0,0.0,-5.067329469089819,0.0,-19.118884760673268,0.0,-5.026036139164186,0.0,0.0,0.0,-10.176304076781433,0.0,-4.0714864440209215,0.0,-7.143869729032155,0.0,0.0,-11.016845088227972,-7.930738535555214
20180424,0.10770453808804611,0.0,0.0,0.0,-4.894695200128347,0.0,-19.511666731553973,0.0,-4.769022138540296,0.0,0.0,0.0,-11.026208202297468,0.0,-3.814637610073083,0.0,-6.942728675402188,0.0,0.0,-11.118184456619936,-7.768926407111535
20180425,-1.003837050593083,0.0,0.0,0.0,-5.606694104311419,0.0,-19.85769998137886,0.0,-5.0119471924922925,0.0,0.0,0.0,-11.253836143476994,0.0,-3.610242794035874,0.0,-6.723095084021917,0.0,0.0,-11.814718202771934,-7.593914248313112
20180426,-1.8686388031641785,0.0,0.0,0.0,-6.171277529904241,0.0,-20.16444500587233,0.0,-5.177126778850227,0.0,0.0,0.0,-11.404292100776631,0.0,-3.4849027130803387,0.0,-6.523631628529665,0.0,0.0,-12.400626306282135,-7.40938270612219
20180427,-2.924183799278757,0.0,0.0,0.0,-6.575844442655674,0.0,-20.761642227069647,0.0,-5.278786471430181,0.0,0.0,0.0,-11.49760331063116,0.0,-3.36042325136843,0.0,-6.445031373455372,0.0,0.0,-13.012054295730328,-7.353986433340751
20180502,-3.1216259263710895,0.0,0.0,0.0,-6.642423173198791,0.0,-20.014838933736794,0.0,-5.190596745394203,0.0,0.0,0.0,-10.590628252867168,0.0,-3.018122496674573,0.0,-6.3426995977942076,0.0,0.0,-12.72733699685854,-7.289714256533877
20180503,-3.2804275495607294,0.0,0.0,0.0,-6.899847996054551,0.0,-18.872076133429502,0.0,-5.010333711894109,0.0,0.0,0.0,-9.82673499951319,0.0,-2.6446345859766374,0.0,-6.277910335639517,0.0,0.0,-11.9799481629596,-7.662842789068647
20180504,-3.9212469426185694,0.0,0.0,0.0,-7.214640188000665,0.0,-17.87308178097471,0.0,-4.483925446564295,0.0,0.0,0.0,-8.86206262535864,0.0,-2.313717828828798,0.0,-6.205121885288204,0.0,0.0,-11.871982193600816,-7.913593301703866
20180507,-4.100268549486945,0.0,0.0,0.0,-6.748155364369479,0.0,-15.687971970806759,0.0,-3.3599633365558312,0.0,0.0,0.0,-7.078869126645846,0.0,-1.773668974728061,0.0,-6.278106627445449,0.0,0.0,-10.233038911437669,-7.0191711392975
20180508,-4.231508230451871,0.0,0.0,0.0,-6.325304370757115,0.0,-13.897124609235348,0.0,-2.409514668605238,0.0,0.0,0.0,-5.578630552861963,0.0,-1.3023659728663748,0.0,-6.309032980014679,0.0,0.0,-8.221168828282282,-6.247721708576243
20180509,-4.349415444399644,0.0,0.0,0.0,-6.404557443792912,0.0,-12.472778803121106,0.0,-1.557835983782789,0.0,0.0,0.0,-4.297424060262388,0.0,-0.890682222533438,0.0,-6.2932797387665875,0.0,0.0,-6.508546498747823,-5.651506532432265
20180510,-4.260826481277389,0.0,0.0,0.0,-6.445428829551037,0.0,-11.281579433716267,0.0,-0.8195047786699616,0.0,0.0,0.0,-3.190507591033151,0.0,-0.5232666893111811,0.0,-6.26892378527509,0.0,0.0,-3.5688066271349768,-5.134522741668047
20180511,-4.708395637688975,0.0,0.0,0.0,-5.896049919760054,0.0,-10.26499252610997,0.0,-0.13501843227713428,0.0,0.0,0.0,-2.1907010266736098,0.0,-0.1826278117776976,0.0,-6.161974029976063,0.0,0.0,-1.1092391994909285,-4.700555049171103
20180514,-4.852999212934916,0.0,0.0,0.0,-5.043977067432184,0.0,-9.89967281335954,0.0,0.5209726727474322,0.0,0.0,0.0,-1.740449701625853,0.0,0.28652776868697544,0.0,-6.063951696248943,0.0,0.0,0.954359506068942,-4.328904624846032
20180515,-6.2854754777636055,0.0,0.0,0.0,-4.279816851676474,0.0,-9.558340896436725,0.0,1.854472319531771,0.0,0.0,0.0,-1.3186301021225846,0.0,0.5792058639776396,0.0,-5.943579821860272,0.0,0.0,2.2639126518036083,-4.78801466104962
20180516,-8.351933901063047,0.0,0.0,0.0,-4.6230255562969695,0.0,-9.372311819501482,0.0,3.426879358837541,0.0,0.0,0.0,-0.5616382831916056,0.0,0.8710693233332505,0.0,-5.829302720343287,0.0,0.0,3.4768581734686075,-5.158680841118644
20180517,-10.010114418727978,0.0,0.0,0.0,-4.875744070892605,0.0,-9.60027074411105,0.0,4.817719462211069,0.0,0.0,0.0,0.09533670388658065,0.0,1.1222437688301585,0.0,-5.6794752236506545,0.0,0.0,5.22830310820149,-5.632754877858821
20180518,-8.559023942359921,0.0,0.0,0.0,-5.644646535815525,0.0,-9.747700943175913,0.0,6.0581308088062,0.0,0.0,0.0,0.6509454260265077,0.0,1.7524661117837625,0.0,-5.5246187963565525,0.0,0.0,6.806962973908319,-5.976523852346126
20180521,-6.738008634794106,0.0,0.0,0.0,-4.947596954837908,0.0,-9.135223132566034,0.0,7.575428992655551,0.0,0.0,0.0,1.5941303316130335,0.0,3.3704515418679755,0.0,-5.395918334899708,0.0,0.0,9.755410917681157,-5.882717684165103
20180522,-5.257869153225468,0.0,0.0,0.0,-3.7269160112323862,0.0,-8.860310363671456,0.0,9.160381013234824,0.0,0.0,0.0,2.7346826857664728,0.0,4.987157384490177,0.0,-5.288169449808787,0.0,0.0,10.033822382496174,-5.954238809758561
20180523,-4.345603522585827,0.0,0.0,0.0,-1.9808474387843333,0.0,-8.633266886080705,0.0,10.54052141909945,0.0,0.0,0.0,3.7600442536050322,0.0,5.895951866526633,0.0,-5.1637318342623955,0.0,0.0,12.247950148557415,-5.6865345204853295
20180524,-3.5992872732069294,0.0,0.0,0.0,-1.6589656609754788,0.0,-8.975165971557283,0.0,11.845176307822646,0.0,0.0,0.0,4.5799248368135395,0.0,6.6144051407426145,0.0,-5.053355035933152,0.0,0.0,14.141960384082441,-5.458341655247243
20180525,-2.731412475289633,0.0,0.0,0.0,-1.326742554729772,0.0,-9.232658942840953,0.0,11.945452118548468,0.0,0.0,0.0,3.670047584617331,0.0,7.147636929790925,0.0,-4.968405779196216,0.0,0.0,16.010555733349005,-5.239247551966478
20180528,-2.112466055206472,0.0,0.0,0.0,0.7617761765058414,0.0,-8.553456709423456,0.0,12.016513362299834,0.0,0.0,0.0,3.5723873892094895,0.0,7.839664872746251,0.0,-4.7289204278696655,0.0,0.0,14.013385487557207,-5.037154648516841
20180529,-1.6142913494663875,0.0,0.0,0.0,2.57143179612982,0.0,-7.422909800040643,0.0,12.041733780581534,0.0,0.0,0.0,5.335628821605553,0.0,8.57468683330895,0.0,-4.508147312983512,0.0,0.0,12.372499616566598,-4.84915078266953
20180530,-0.6595103927073361,0.0,0.0,0.0,5.329845420871771,0.0,-6.521464095863129,0.0,11.638581704010607,0.0,0.0,0.0,7.783416191398337,0.0,9.004859659904499,0.0,-4.3022709015852145,0.0,0.0,11.078840257793392,-4.648997457897489
20180531,0.6584321624335887,0.0,0.0,0.0,8.404034509257588,0.0,-5.707174596020917,0.0,11.70186712147441,0.0,0.0,0.0,10.034999311876188,0.0,9.293102011641142,0.0,-3.190589123750778,0.0,0.0,10.688025343006833,-4.4639400710063795
20180601,2.2049719084752892,0.0,0.0,0.0,11.109456275365948,0.0,-3.6456136614109393,0.0,13.219580768485125,0.0,0.0,0.0,12.90186891802406,0.0,9.462402968504078,0.0,-2.2491560254761973,0.0,0.0,11.23279911546357,-2.9803072836137283
20180604,3.6641599616014564,0.0,0.0,0.0,13.290172400714233,0.0,-1.8519743459138822,0.0,14.193769493717765,0.0,0.0,0.0,15.11353698564041,0.0,9.572411598533769,0.0,-1.4205959819800262,0.0,0.0,11.66476015416649,-1.5439929904639784
20180605,4.5416213954438565,0.0,0.0,0.0,14.763871058959737,0.0,-1.4613678741002964,0.0,14.19855833324284,0.0,0.0,0.0,15.489853769564172,0.0,9.594632323860624,0.0,-0.8929276883511609,0.0,0.0,10.931046206425055,1.1043345568106664
20180606,5.179480508680311,0.0,0.0,0.0,17.251656778725717,0.0,-1.720721420005671,0.0,14.106201305327856,0.0,0.0,0.0,14.466130955323923,0.0,9.582190688019521,0.0,-0.41545388583097775,0.0,0.0,8.823517899582741,3.2994475749195638
20180607,5.475908472783792,0.0,0.0,0.0,17.691655371921662,0.0,-2.5241196436500006,0.0,13.871848194150308,0.0,0.0,0.0,14.395797503719935,0.0,9.138047739658125,0.0,0.05534743407233762,0.0,0.0,6.005396205426998,5.6859562522486
20180608,4.927932399902546,0.0,0.0,0.0,17.834138533038622,0.0,-3.1455492724133958,0.0,14.513181240089743,0.0,0.0,0.0,15.196860170745815,0.0,8.444287457153345,0.0,0.49835067852234155,0.0,0.0,1.9014162845980784,8.096634963605887
20180611,4.463001379914563,0.0,0.0,0.0,17.794064938888344,0.0,-2.2021727136291354,0.0,15.28592446652506,0.0,0.0,0.0,16.624199514338333,0.0,7.865811896470077,0.0,0.9331264374512813,0.0,0.0,-1.3431130933699145,9.936325565835913
20180612,4.361027311805856,0.0,0.0,0.0,18.125825299207925,0.0,-1.3474941183488305,0.0,15.798014932371752,0.0,0.0,0.0,17.54849349052476,0.0,7.25883792710743,0.0,1.3737134335212633,0.0,0.0,-4.057360874157769,10.879448754971898
20180613,3.5557333295937847,0.0,0.0,0.0,17.01911505727112,0.0,-3.2558586345023444,0.0,15.656711120475965,0.0,0.0,0.0,17.17117482418006,0.0,6.2829141999259,0.0,1.5048382894343844,0.0,0.0,-6.389079485504164,10.213087019963021
20180614,2.882132158338158,0.0,0.0,0.0,16.078787779391668,0.0,-4.850034093485507,0.0,15.413816198465263,0.0,0.0,0.0,16.755508638919483,0.0,5.480208040087963,0.0,1.7187285693505736,0.0,0.0,-6.934005094255043,9.542357572831781
20180615,2.916436907126357,0.0,0.0,0.0,16.220019875268743,0.0,-5.244683028270681,0.0,15.081922096260495,0.0,0.0,0.0,17.17682168876185,0.0,4.8376308781734565,0.0,2.00877491758254,0.0,0.0,-6.6523324063954945,9.128122935208621
20180619,1.9542284561021204,0.0,0.0,0.0,15.553194500092815,0.0,-6.755551552041437,0.0,13.84402510776909,0.0,0.0,0.0,15.712013601708488,0.0,3.999586953950564,0.0,2.1317769471792793,0.0,0.0,-8.167443934950294,8.351215106154674
