,AG.SHF,AU.SHF
20180605,-127.3955238418996,69.8067026688918
20180606,-128.01814029232295,29.561596441059006
20180607,-128.4615056327528,-3.417078718978202
20180608,-129.4907892713864,-30.573140879192145
20180611,-126.91976527141072,-52.46371148724449
20180612,-127.66287426536789,-71.3259494896301
20180613,-129.48780381391654,-92.19668666593063
20180614,-125.40696759187895,-110.45766406952434
20180615,-122.13504841721164,-125.47784667164255
20180619,-111.10777747547093,-132.98018739610967
20180620,-102.1396851316975,-138.28916130943725
20180621,-94.82922493900315,-142.29827425421985
20180622,-88.6350288857758,-147.10147784817147
20180625,-83.58950308158985,-152.34465140934168
20180626,-79.56247598903863,-157.83794440065708
20180627,-76.26938899090742,-163.1733279589948
20180628,-73.54336505860591,-168.3709411596838
20180629,-71.5185632688648,-172.40282396040303
20180702,-69.92617073720018,-175.22725989645016
20180703,-68.62968116039663,-179.9906084683695
20180704,-67.55136867777026,-183.47183526958227
20180705,-66.70131976844166,-186.6250831374508
20180706,-66.06547504008785,-189.02105153416704
20180709,-65.54462311646492,-190.93884600186698
20180710,-65.60190800387906,-191.35184749877607
20180711,-65.64700279079531,-190.9014406387377
20180712,-65.67832294570437,-189.60570536395932
20180713,-67.17959058725228,-190.50408562878275
20180716,-68.50862218275495,-191.18505541615372
20180717,-97.32770194814543,-199.80876672107928
20180718,-108.00492432556774,-198.6300792611286
20180719,-116.5200946043905,-196.40278748011374
20180720,-128.95573503496524,-195.86682312731412
20180723,-137.5088372333393,-194.01308967650644
20180724,-145.01813722157488,-192.44164464511337
20180725,-149.15443652902616,-191.2824416874803
20180726,-152.74057282198004,-190.80238067127715
20180727,-155.1547252074675,-190.19665480816894
20180730,-157.03258056263493,-190.2975627217159
20180731,-157.93046164977974,-190.40294171012835
20180801,-159.40858891451816,-191.23160747114778
20180802,-160.56364264558118,-191.45565946327994
20180803,-161.45316588381402,-191.8999555169402
20180806,-161.50280400327213,-192.2140868968918
20180807,-161.7083998479265,-193.7549140322954
20180808,-161.76836076096365,-196.10825698272004
20180809,-161.93688335476378,-199.0185271829941
20180810,-162.09230244505628,-201.40944696653168
20180813,-162.30380416771487,-202.6295454125603
20180814,-158.47888947260938,-197.31957302994905
20180815,-161.26214510167458,-199.7969328908179
20180816,-149.5957031293225,-192.6501150902661
20180817,-139.90482340794003,-187.1029243549869
20180820,-131.95662022186926,-181.12335080525577
20180821,-125.40417942644147,-174.83329287614492
20180822,-120.5415348099161,-141.9870462197881
20180823,-116.54344132187983,-115.10361198670302
20180824,-94.65117277864448,-93.10900596127559
20180827,-76.75146490185446,-75.15376245836246
20180828,-80.1797279156724,-60.48297042335196
20180829,-82.66825912444376,-48.500722805138196
20180830,-84.63714145649335,-38.698825847339165
20180831,-86.23342175709818,-6.915595262701433
20180903,-87.48303011751926,-4.694798219773607
20180904,-70.92035978908532,20.160028627326078
20180905,-57.413943226528005,40.54059408255676
20180906,-62.0303176361307,56.842948442788995
20180907,-65.76102610067055,69.839548647414
20180910,-68.81543041735239,80.49835618911975
20180911,-71.19076789230758,91.2304712253731
20180912,-58.839984717946336,100.0208716297878
20180913,-67.77741727925208,115.06513590311528
20180914,-54.67239506478339,128.07785738882723
20180917,-24.789600849973883,139.11357089494217
20180918,-0.5706904759545263,149.7273044791751
20180919,19.1718534711894,158.38515511827327
20180920,33.23687053835661,165.46397360035303
20180921,43.482840059978855,170.5398736563791
20180925,51.75884463303265,174.39152861879467
20180926,42.962614035263734,178.26803034976533
20180927,35.782325897373745,182.3776128988163
20180928,29.87902468584309,179.38529650699
20181008,24.996703971579244,169.27647474869366
20181009,21.023098744117373,161.33286324036143
20181010,32.40017652585843,155.27507441049895
20181011,44.14783348733083,149.62405100230308
20181012,36.800979782546165,142.3033413634371
20181015,46.9102505855703,135.39458694859164
20181016,55.105508406888276,130.085888140555
20181017,61.81923125468205,125.48985128838855
20181018,66.56668969718909,121.79744306411482
20181019,70.0217745670619,118.79054608558724
20181022,72.79701716080935,116.26802299139489
20181023,75.64428003359971,114.75253534140708
20181024,77.74358444842245,113.5015205836798
20181025,79.49022540174944,112.33985483305862
20181026,81.00023871056894,111.29527315551144
20181029,82.94843263565865,110.2962724221947
20181030,83.99133812062432,109.7700777700715
20181031,85.13475048302232,107.91865373917027
20181101,86.03269682779494,106.71828091991914
20181102,86.76524372693218,107.61898872714745
20181105,70.26307335881746,111.95298571542375
20181106,56.760877907380376,116.02256779786323
20181107,45.728956785731775,119.36806740096557
20181108,55.40129920742754,122.02401141156545
20181109,63.75775116739977,129.8855285927557
20181112,70.20869030998121,138.2447886579889
20181113,75.45807112821154,144.34750915097598
20181114,79.74138315993225,149.56424874858115
20181115,83.29783429868259,151.681847870371
20181116,87.23398048353258,154.72885241441472
20181119,90.2264554603846,156.62547706814297
20181120,73.06911810133754,126.95201740227515
20181121,58.98406556968402,134.0591579325105
20181122,47.476220378171966,141.20623856938064
20181123,38.05062739966648,114.28214718432857
20181126,51.01840497305289,92.25018973108426
20181127,62.41927013671477,74.22392934832861
20181128,72.10480866693786,59.33101694657416
20181129,77.82609806454612,47.307239965326545
20181130,85.05627889585071,37.46938832602833
20181203,91.01376177808588,29.453104283759917
20181204,95.61026193247861,-6.314884424062193
20181205,99.74511109098844,-6.361983594117701
20181206,60.1042382127703,-35.242567923083385
20181207,26.892592014381695,-59.23811487698722
20181210,-0.2988848754318723,-77.84607841059726
20181211,-1.1339481764232773,-94.18295925782184
20181212,-23.634255446585787,-105.42654006970757
20181213,-42.53049493580164,-115.5342734821196
20181214,-57.6852236798297,-123.60077421525428
20181217,-70.0685085420742,-130.42561741876918
20181218,-80.13787141101083,-134.9470829483446
20181219,-88.30585287859941,-138.62653216326757
20181220,-95.19989630393404,-141.6047054380668
20181221,-100.80404358496004,-140.9813014152798
20181224,-105.93559836781932,-140.4943497641205
20181225,-111.79024791404446,-139.79862406085675
20181226,-116.1880729887789,-140.73586975119932
20181227,-122.26867503504546,-141.52934587075538
20181228,-120.82854090013882,-141.6534705357867
20190102,-119.82262725361795,-142.9950415744459
20190103,-116.9595924954468,-142.65030649536143
20190104,-114.9571276528802,-142.11931454153475
20190107,-113.26210077784124,-139.61482636136657
20190108,-109.99527796121681,-136.56296190879038
20190109,-108.36154012073747,-135.82130958653727
20190110,-107.30916232834282,-135.2701062778805
20190111,-105.85221355298285,-134.16944076598548
20190114,-104.16910354243466,-133.3944207610745
20190115,-103.20488947552728,-132.5949990817206
20190116,-102.50177748791297,-131.98448660046117
20190117,-101.81082425831768,-132.3065822629138
20190118,-101.27218206475418,-132.6558253152251
20190121,-98.78788052202098,-131.6831645880661
20190122,-96.70537912686687,-133.71021091048266
20190123,-94.73358609718734,-135.5325665179544
20190124,-92.87376382663822,-138.66923261222468
20190125,-91.61462188698425,-141.42438806304474
20190128,-88.63823286673276,-140.3232496876471
20190129,-87.88827819300333,-140.0118521678182
20190130,-87.25278921354895,-139.44747746922246
20190131,-88.41287372838114,-141.8275963794114
20190201,-89.57528754384388,-142.6726192771535
20190211,-90.21888358923941,-145.13106386720216
20190212,-91.49036606326283,-148.46725603965015
20190213,-92.48306682567397,-151.7851295396395
20190214,-92.7179805890789,-154.4151000810681
20190215,-93.04208087288744,-157.2337155119517
20190218,-92.63895366586033,-158.7056167394666
20190219,-92.24991506199075,-160.77295138637405
20190220,-91.60169987774576,-160.70880372498235
20190221,-90.70519972854306,-157.97055836697263
20190222,-89.80743177919776,-153.77750758203865
20190225,-90.86025306873648,-152.1659412892958
20190226,-91.58709976619203,-150.70711248859075
20190227,-92.50311242005742,-149.33639608839312
20190228,-92.52019506795357,-146.63205742188623
20190301,-92.29787433391905,-144.03204974098693
20190304,-91.28848896706047,-139.22242959553128
20190305,-90.52796353640663,-135.53234742783286
20190306,-89.45528367250266,-132.01359575862836
20190307,-88.57347763620618,-128.88919605443647
20190308,-87.48520730257036,-124.96048676933333
20190311,-86.16995253490381,-121.35641421177952
20190312,-85.038448632777,-118.40389746289904
20190313,-84.07726602135315,-115.54333313742782
20190314,-83.31678975458884,-113.21828686613301
20190315,-82.71814216030451,-112.17846715290364
20190318,-83.10401984494817,-111.77950499852383
20190319,-83.19278080067174,-111.32621469109375
20190320,-83.85562881106328,-112.1336317813612
20190321,-82.9608182489626,-90.93191030530411
20190322,-82.2861941711257,-53.40161421923827
20190325,-81.91214040768723,-23.44170170328907
20190326,-81.73800376061818,-19.983120656429065
20190327,-81.5253265176214,3.91868138788123
20190328,-81.54266079077819,24.064336431354256
20190329,-80.06097722651243,35.99008672917334
20190401,-81.73959392412621,47.9105737516884
20190402,-83.59069677983496,57.85399143234098
20190403,-85.35249354686012,46.581935232663504
20190404,-86.98194358278882,57.53092759775892
20190408,-88.60416275031221,46.25312447215188
20190409,-90.31174190242136,58.77092285307303
20190410,-73.17858904373408,68.64989517431617
20190411,-77.78689458502332,77.17893026585281
20190412,-81.09657145180935,82.49602443950725
20190415,-83.60415229870324,86.46018535316449
20190416,-85.46258181059503,51.73823908162299
20190417,-69.23806386735718,61.21309911804702
20190418,-55.96383725002209,68.57486819974108
20190419,-44.99510933268531,74.94860897592805
20190422,-36.048430484947026,62.06337947186662
20190423,-28.74375568973312,51.54532902752044
20190424,-22.781850436733553,42.942756051669626
20190425,-17.94027399098433,35.875884931805516
20190426,-13.982413129332697,30.081942691627685
20190429,-10.54288758414473,25.63580828349385
20190430,-7.699884087262556,21.996927439482388
20190506,-5.372760544794963,42.85737698160979
20190507,-3.44525282643481,36.05576488661731
20190508,-1.877732435982144,30.458787499739536
20190509,-0.5902694424335162,25.901152757038886
20190510,0.4804966457134114,22.17322944744484
20190513,1.3551087494341278,19.09586990663107
20190514,-20.619848566645633,16.44333704329745
20190515,-40.63246870489873,14.340802656788238
20190516,-58.094592970596445,34.985422420039846
20190517,-68.64788844474035,51.67545957589101
20190520,-76.67346410764735,64.34780064252656
20190521,-83.29287844797639,76.0950417906774
20190522,-88.80622233594181,85.91733823990081
20190523,-93.53861494084742,94.0401906296452
20190524,-97.9698217324167,75.9848154748181
20190527,-102.73072277322254,86.38804557609997
20190528,-85.00014226234654,95.26134688394372
20190529,-70.51769527686825,102.72247000955653
20190530,-58.66958996616833,107.89528197681302
20190531,-48.93204075035003,109.51940876229787
20190603,-40.959148894745816,109.41559483438739
20190604,-34.362703698416006,108.53507874461356
20190605,-28.960126511143773,107.67455028653205
20190606,-24.54201798450812,106.95835819757473
20190610,-20.925893122663414,106.05708321947127
20190611,-17.911995564361213,105.07330554195413
20190612,-15.423713245852129,104.8190567853693
20190613,-13.400366560186965,105.35651239784637
20190614,-11.669299895554508,103.63049292950312
20190617,-10.26202577172523,100.45630895553758
20190618,-9.13377681146389,98.65622622241457
20190619,11.110299082431903,96.60043366726808
20190620,25.14453975167402,92.44107380216735
20190621,4.546178008244462,88.99826765244778
20190624,4.356340882910708,86.1571183451652
20190625,-12.393608660649326,82.94663371468334
20190626,-24.76863303796966,78.84269296928005
20190627,-35.09512402664644,75.37865465990232
20190628,-43.582851091408294,72.7701026009145
20190701,-49.74384572039008,68.89384617544299
20190702,-54.72910216969169,65.74291444583882
20190703,-58.40805762001264,62.223153255093294
20190704,-61.11095057172692,59.11942156253855
20190705,-63.33123517302885,56.585651648021354
20190708,-64.91103488473428,54.47497107099948
20190709,-66.5893411011485,52.644428738477856
20190710,-68.61724924018759,51.21262302684776
20190711,-55.59570172584742,49.74840391846304
20190712,-44.917508811564026,48.63308740338235
20190715,-51.741839377848926,47.92993048403941
20190716,-41.76170563191454,47.37439051067046
20190717,-33.63364733323179,46.91808368051461
20190718,-27.014689031543284,47.019352428326094
20190719,-32.63941433680767,46.96679045235342
20190722,-37.018851324142275,46.85155851952714
20190723,-29.878758772077433,37.98143149799419
20190724,-24.015697424783045,30.706338430436787
20190725,-30.529436720729755,24.75339581826303
20190726,-35.78118376529761,19.883346933789408
20190729,-40.60308065431582,15.83884506982102
20190730,-32.77114618774319,12.521738909910898
20190731,-26.35616747622257,9.675737697148442
20190801,-21.179794142718023,7.390425766496997
20190802,-16.94984831147493,5.606278481806337
20190805,-5.906789784848275,4.214108910779756
20190806,3.024949894083406,3.064003823654769
20190807,2.170712483377326,2.137126771481212
20190808,1.4790446501611079,1.3644529804080807
20190809,-6.315645631951439,0.72145511228713
20190812,-12.56475245666657,-9.191273154883268
20190813,-17.118306804983035,-16.697484721680077
20190814,-20.03661914124225,-21.67099659257955
20190815,-22.517428936750132,-25.698903531430744
20190816,-24.86053522265806,-29.076484253987314
20190819,-26.747511843078687,-31.93788641055791
20190820,-28.278401354784787,-34.3081868563313
20190821,-29.542123239530145,-36.24274833002577
20190822,-30.58351342761493,-37.82932204367629
20190823,-31.450307485662176,-39.17468182670476
20190826,-31.426039841387404,-39.39703236905794
20190827,-31.406790131559283,-39.564537582209866
20190828,-31.232111336248238,-39.68013375994678
20190829,-31.490349481749043,-40.27881937747841
20190830,-31.428790520980797,-40.58695846259477
20190902,-31.820536946474956,-41.5305721947543
20190903,-32.2165277321183,-42.30263115523351
20190904,-32.05006124105637,-43.25804148822619
20190905,-31.98047426654595,-44.06343185424719
20190906,-30.879700142382564,-43.45722966970935
20190909,-29.849444064176367,-42.97949839024139
20190910,-29.185862664970962,-42.84516858849407
20190911,-28.924576162835255,-43.502955797211335
20190912,-28.72225130396777,-44.26167557817545
20190916,-28.490069587519834,-44.88400264215453
20190917,-28.32645203667541,-45.39450259979988
20190918,-28.197570684916172,-45.81828287417511
20190919,-28.059253009293677,-46.164097342019694
20190920,-27.93798905095897,-46.45512300022326
20190923,-27.705501031048144,-46.55643630298061
20190924,-27.95502101498493,-48.884899070731095
20190925,-28.16286407208605,-50.70899147733756
20190926,-28.296016323989846,-51.88711390906831
20190927,-28.389810582996844,-53.124759136517184
20190930,-23.437204250206225,-54.76021931332666
20191008,-24.428509700732977,-56.10103593659565
20191009,-24.972120829479984,-56.58201251072712
20191010,-26.072571194526958,-57.020924972894356
20191011,-27.006895700534674,-57.483282975064895
20191014,-21.819323451967712,-60.91061910981764
20191015,-17.56333428403562,-63.78056653127467
20191016,-14.086004873438188,-67.69038471646802
20191017,-11.236827375251606,-70.51352918492535
20191018,-8.905890089853743,-72.81474566313055
20191021,-6.997518354376724,-74.703383980441
20191022,-5.437458029555072,-76.24630500174374
20191023,-4.159909737881668,-77.51534696210668
20191024,-3.1128649922291487,-78.55507523307392
20191025,-2.2740922374199974,-78.79056027698905
20191028,-1.5656491798628631,-79.84034880114602
20191029,-0.988682737450158,-80.29981031481772
20191030,-0.5182274599018468,-81.02422299591434
20191031,-0.1039644183890472,-65.64998482497356
20191101,0.2665786368933431,-69.74165609210348
20191104,9.378041108815871,-73.1947478574453
20191105,16.77988542043467,-75.67597131377904
20191106,23.185155776511458,-78.38241407262966
20191107,28.560620373513782,-63.49080675123859
20191108,31.252458566990626,-51.386016356788964
20191111,33.497891421675604,-41.43429324251339
20191112,35.36400748431432,-33.30522285098862
20191113,36.86265535796429,-26.69182638733743
20191114,38.20167050004065,-21.266501593447124
20191115,39.280765550916975,-16.827802630612315
20191118,40.322230601294656,-13.196546872363793
20191119,40.80239016703545,-10.237504906310882
20191120,41.211956118784144,-7.812386897317739
20191121,41.54766613511711,-5.82817763173967
20191122,42.77154058416046,-4.175844190165935
20191125,43.711473266078606,-2.8319926722613435
20191126,44.714290645004446,12.999150668557448
20191127,45.534785248207264,25.87501937424464
20191128,46.21853277841996,36.4629770355253
20191129,46.95096673592997,45.85310882594618
20191202,47.56087186219165,53.44672030151343
20191203,48.049309832390634,44.36669934523118
20191204,48.06595721778476,51.00543387058593
20191205,47.74074836659285,56.479957281282495
20191206,49.834802554572526,63.53454263149172
20191209,50.964262901589024,68.65907516509662
20191210,51.93137134422095,73.9594895817883
20191211,53.16302638930672,79.73788021299244
20191212,53.84054844614524,84.09007609864945
20191213,54.46638759945542,85.72255195734044
20191216,54.669682585723955,85.96208414487047
20191217,55.51797517056959,86.48123993294472
20191218,56.2396245745562,86.94270707736263
20191219,56.79907036009502,87.30752644031965
20191220,57.1590840876943,87.58645775018152
20191223,57.36640132359774,88.33706906010752
20191224,57.351758233010024,88.83411029397251
20191225,57.24365287785774,89.01130763643663
20191226,46.432612222641694,89.32993731727791
20191227,37.59480441609579,89.56701763655074
20191230,30.36234394737997,89.7524684146795
20191231,24.449194046478787,89.7249385353197
20200102,30.974511730361428,93.28822890816492
20200103,36.73024672578874,94.10620696968336
20200106,41.330102886888895,92.34076417452481
20200107,45.03896116570733,90.60695448620991
20200108,36.43274385291068,88.09267172383163
20200109,29.505180060416105,81.51234371773141
20200110,23.835087310221184,76.15409764787067
20200113,19.193284376560175,72.18381548243984
20200114,15.407086719786012,68.6484212508116
20200115,12.311103450095358,65.66932059889758
20200116,9.778082220702533,63.23179286731644
20200117,7.704855753874399,61.247515551227764
20200120,6.008070828347425,59.62778897941109
20200121,4.615208774029949,58.18283962734503
20200122,3.485326870824765,56.84576606937803
20200123,-4.549396454008285,55.73592803695196
20200203,-11.149484746807218,54.055223678411934
20200204,-16.572177262407788,52.540759839937984
20200205,-13.263260132537695,51.241949148986386
20200206,-3.279064843257715,50.160427724964826
20200207,5.077220331041079,49.27773965767937
20200210,12.271394311998009,48.76699775095155
20200211,18.45482933820613,48.93197363672747
20200212,23.601230519533043,49.20226156168097
20200213,28.46951898407346,49.80569715570334
20200214,36.502703560511506,54.17947771263811
20200217,30.374287663036405,57.768706276984126
20200218,25.361320512545785,60.642937176837364
20200219,8.49433078209203,63.803081748894925
20200220,-5.458306074929808,66.58688971864088
20200221,-16.45669286558484,67.49898953362226
20200224,-25.36815620329742,67.11551139358205
20200225,-31.09318736559445,65.06839526178621
20200226,-35.62300568448831,63.461625317665074
20200227,-40.3364341285137,62.47041681834899
20200228,-40.234875679885356,61.17860684204892
20200302,-40.12817998978709,59.894186027087905
20200303,-40.03530747094101,58.996447194704004
20200304,-39.57214281416024,57.46210320090341
20200305,-39.19456764579423,56.291394529655605
20200306,-38.84405339965842,54.854833779156
20200309,-37.691026211145335,53.54036594275888
20200310,-36.5043749431022,52.193987856874266
20200311,-35.58868562184842,51.08332328522785
20200312,-34.70855643204507,50.008330125554615
20200313,-33.32426112331654,48.20637466932819
20200316,-31.645902065233912,46.26220439338351
20200317,-29.352078217180033,43.65299269206367
20200318,-27.415617880666094,41.29594159472938
20200319,-25.8760332775354,39.37765762160738
20200320,-24.167154880861883,37.940856085738126
20200323,-22.79461458738238,37.04734998502015
20200324,-21.321716265182566,35.224072454684645
20200325,-19.923001667223513,33.66831825304678
20200326,-18.779687933185656,32.39507673488273
20200327,-17.887519959127143,31.345087889331918
20200330,-17.082808627467745,30.61509177683779
20200331,-16.398957342459905,30.021065793399675
20200401,-15.865412610038607,29.60076213994995
20200402,-15.393281530614633,29.244567236232417
20200403,-14.994661899334664,29.060559617703536
20200407,-14.593163673050928,28.688301591883867
20200408,-14.273436451033476,28.401533920099528
20200409,-11.77086310763232,28.175940254397524
20200410,-9.72361288365418,28.017398315879536
20200413,-5.542916833144625,28.16752953775378
20200414,-2.0053267502444028,28.556625727027896
20200415,1.3480195185367578,30.20163966321675
20200416,4.470845075428527,31.797395594589577
20200417,7.004258727035575,32.790234685900614
20200420,9.353468359567506,33.567817499146045
20200421,11.290074111298477,34.2055469966821
20200422,13.067988317653079,37.71849157102656
20200423,14.762734405243615,40.52341722260394
20200424,16.16278111295794,42.815579583653964
20200427,17.303735527650378,44.70396808155582
20200428,18.752252242805206,46.24290124018847
20200429,19.955316154767868,47.492861472178596
20200430,20.971014675307174,49.36306236833036
20200506,21.89268092897167,50.8870993289454
20200507,22.68938284745247,52.07103077103233
20200508,23.960079592251663,54.83500272185592
20200511,25.150227790837892,57.497401055254606
20200512,26.105256713997196,59.616545859259666
20200513,26.888611134254642,61.454686732994475
20200514,27.547561396759658,62.85517074494375
20200515,27.585725440066003,63.704542314898916
20200518,27.022021372169508,62.994538901522795
20200519,26.520776916657038,61.60729548234826
20200520,26.172937425511567,61.469276834869035
20200521,25.692889198636397,61.063288053474984
20200522,25.224678470942138,60.8162252400061
20200525,25.248570410027227,60.647731726946866
20200526,25.433837667142587,61.24236048748615
20200527,25.482365105893443,61.415009974207564
20200528,25.573860905801897,61.63545814046622
20200529,25.83774423346393,62.130147685282125
20200601,25.71945224385416,62.38792410825237
20200602,25.56086090452053,62.53873568700468
20200603,25.30683840169319,62.261613073799076
20200604,24.98748528144726,61.87669593778876
20200605,24.870765119395735,62.061827137223354
20200608,24.763137046739484,61.93614593470771
20200609,24.686564634263686,61.86345408514183
20200610,24.62331105657649,61.52302570028925
20200611,24.57466206184096,61.182569707059976
20200612,24.774880536210414,61.492384819997014
20200615,25.707500149087856,64.20760396693721
20200616,26.51868781431177,68.18960711435003
20200617,27.58751427779208,72.5712845881522
20200618,28.80136956254052,76.95879408217752
20200619,29.927133542434596,80.51738678830701
20200622,30.718712611328744,82.12709202601299
20200623,31.73114670422257,83.58148521756839
20200624,32.68929748267446,85.51991828977958
20200629,33.59072543690563,87.60308666903074
20200630,34.331457177119795,89.3027413504495
20200701,36.86998224924779,91.21904191375057
20200702,38.61753237539329,91.6119255077183
20200703,40.586377223001215,93.1100587442055
20200706,42.95960198037358,95.46042669378188
20200707,44.95242731046756,97.3817718490053
20200708,46.484288862002515,101.2289929313975
20200709,46.9425191068576,104.10163309084408
20200710,46.75753491209854,106.16365459138314
20200713,45.82979172190512,108.68893576701828
20200714,45.386524505538,110.59872773290653
20200715,46.054941700828145,112.52899979260013
20200716,46.50843799487756,113.60442398476339
20200717,46.61092347626027,113.51769755234324
20200720,46.611748506567906,113.29366799359019
20200721,44.515496668716224,112.57775409595762
20200722,41.81444969026186,107.48054693142362
20200723,39.13613307740658,103.32773524813057
20200724,36.837330204480196,99.78750060598053
20200727,34.36728211036697,94.5786550501297
20200728,32.36710923734357,90.26837328121454
20200729,30.680010792980664,86.76938421308486
20200730,29.1441269485246,84.39523657698736
20200731,23.685473141935432,82.30612381515809
20200803,23.398610234763,80.51854961493946
20200804,23.16228661677477,79.04769121726535
20200805,22.52441999207887,75.73881840135829
20200806,21.916112146141103,73.01336735513698
20200807,17.787303491491492,71.3038262094266
20200810,18.173493390804744,69.39464378626118
20200811,14.728497605692718,66.36894552386971
20200812,11.926163988365223,61.21833519518089
20200813,6.698089710746438,57.020536730169454
20200814,2.3785798861419067,53.605398904675816
20200817,-1.1562193454728589,50.77867305599508
20200818,-4.117465609777881,48.226432425697396
20200819,-3.4945181644415766,46.310561293163126
20200820,-2.9878063735678655,44.313384534584195
20200821,-2.5737085156311448,42.72333019862464
20200824,-2.23954618913047,41.72936504613359
20200825,-1.9660826153531015,40.90730749717662
20200826,-1.7423675596745323,40.25099332125772
20200827,-1.559064945392751,39.61463012315592
20200828,-1.4108987675444282,39.162119536594695
20200831,-1.2890026459873691,38.76704708471387
20200901,-1.1879312580859596,31.45448443865825
20200902,-1.1239218233835888,32.952295697869914
20200903,-1.0767267687558446,34.109063103780265
20200904,-1.0409840109874902,35.07759931290197
20200907,-4.892734501185624,28.415097514947515
20200908,-8.036334958161689,22.95307384446814
20200909,-11.010942250925485,18.375065939007374
20200910,-13.49414701097689,14.633592907700923
20200911,-15.559857562261291,11.566665539872155
20200914,-17.325363818749594,9.047344612546995
20200915,-19.09155787300181,6.920459471733157
20200916,-20.753203132884376,5.165767589256652
20200917,-22.118125809838016,3.5956150481533102
20200918,-13.030780163676228,2.311530516394663
20200921,-4.958965240176771,1.2285876021390902
20200922,-3.9002597930943215,14.255184837743968
20200923,-3.042709760973622,23.913060476635817
20200924,-2.33631375738148,32.35119362910568
20200925,-1.771937542680378,38.48218957896893
