trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180103,0.0,-4.547816561537682,0.0,2.289932809368702,-0.6385591590935025,20.262109664158928,-6.816638510800302,-32.980327029686315
20180104,0.0,-8.275838727979634,0.0,2.1042099241733805,-0.824897813647724,22.415970309219265,-8.061117969913473,-31.207964376641666
20180105,0.0,-9.392999787126172,0.0,2.374120805653199,-0.8599127769640003,24.45292778226368,-9.472468345540216,-32.45730908101285
20180108,0.0,-10.645516040281349,0.0,2.453369040619489,-0.271168999297217,26.02924590321648,-10.126609935944478,-33.21090466861045
20180109,0.0,-10.879136856538187,0.0,3.1722656337418553,0.7163649238397707,26.214378965747557,-11.074461257734551,-31.057944252461613
20180110,0.0,-11.14533220073583,0.0,4.08789661939282,1.8487975602219013,24.966282944372413,-12.063020523331629,-27.162074876459954
20180111,0.0,-10.08320527948397,0.0,4.456707776831691,2.7002731207143356,24.351433013959632,-13.034478318580963,-24.42421930917545
20180112,0.0,-8.795717366715643,0.0,5.129918455349417,3.4498846942078574,23.998889567131656,-14.502926615502366,-22.483555269352664
20180115,0.0,-7.808304796993035,0.0,5.957439543677384,4.574641892790624,24.02091136621587,-15.33275697547647,-20.80611769707002
20180116,0.0,-6.92560191225043,0.0,6.403385148525331,5.172919652621817,23.158710854351597,-17.11703833294119,-18.440690932408273
20180117,0.0,-5.987907623153123,0.0,7.309560344969222,5.556721548256132,22.671963892473023,-18.67167937356268,-16.214698293990562
20180118,0.0,-5.192243075659236,0.0,7.7723035421596505,5.909995229749459,23.07827119765025,-19.927099849902287,-14.676629279858913
20180119,0.0,-4.469616600026458,0.0,7.830304694900753,6.040273554360336,23.92501761564544,-19.243436711541158,-13.489463297354032
20180122,0.0,-3.9745549550404893,0.0,7.884218002986016,6.25269922049511,24.70962823355847,-18.270811670426326,-12.688587857568134
20180123,0.0,-3.6937582039594097,0.0,7.8481336523528205,6.519877777481175,25.747469727038865,-17.983345661208965,-12.486797426466797
20180124,0.0,-3.26081950868665,0.0,7.304650954558234,6.754333255270696,26.226860535463857,-17.969820287183627,-12.582303054939592
20180125,0.0,-3.0108982283882777,0.0,6.395162117240885,6.909490176568922,26.238128094072874,-17.55510053413507,-11.591560050508889
20180126,0.0,-2.6913801080709376,0.0,5.539771765524633,7.16414744127894,25.786900815820278,-17.12817825052206,-10.790675099007146
20180129,0.0,-2.5379747139624076,0.0,4.7059673058603995,7.399025386115078,25.44114836749341,-14.63176163816707,-9.459337971463292
20180130,0.0,-2.5780168854260612,0.0,3.9687887451425143,7.627537925483886,25.288722626001388,-12.697836798605863,-8.164445075410374
20180131,0.0,-2.195584309554816,0.0,2.877883957697901,7.98417211355192,25.42816516251314,-11.025740302577391,-6.8996941679521955
20180201,0.0,-1.6053384129224635,0.0,1.776706259387049,8.306943825010157,25.736247044988403,-9.514192056538658,-5.681130784387439
20180202,0.0,-0.8431945139240805,0.0,1.2542111090619488,8.668610233545477,25.92767636398117,-8.202614297537943,-4.8619808049068
20180205,0.0,-0.19228781012257032,0.0,0.6256843361501653,9.061330209324169,26.295531247938936,-6.800547003986574,-4.490159507380188
20180206,0.0,-0.4717536328059945,0.0,-0.4304420373203827,9.552352621290577,26.983798283276776,-5.765408169104593,-4.3884054865887565
20180207,0.0,-0.4598808953154166,0.0,-1.2915127631525287,9.796689278199503,27.913430121676132,-4.211196380483398,-4.242997869900941
20180208,0.0,-0.27713633059704695,0.0,-1.8895382835964403,10.164961511812965,29.190930847970503,-2.6827010988605555,-3.89892999859396
20180209,0.0,-0.21060097266656921,0.0,-2.5716342546162565,10.284881288122655,30.48593350256358,-1.3422320817794184,-3.452626582227924
20180212,0.0,-0.14673903965164853,0.0,-3.128329108213863,10.303632925646241,31.661922397664828,-0.10691155890200833,-3.2550008483653907
