trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180103,0.0,-60.83909425557289,0.0,147.5241556744227,-20.97378978965308,26.625770860043957,44.86278441487284,-79.15857103390326
20180104,0.0,-70.30043385083832,0.0,99.74766993069075,-25.60567360163094,32.6538068025278,54.94875975524881,-75.94837075432433
20180105,0.0,-69.37587766073558,0.0,87.86273027315755,-27.828797671190646,1.023820262996782,63.87656707359663,-81.37464238077274
20180108,0.0,-25.655105252515767,0.0,84.68019007250548,-30.278019204229352,16.758874476599146,66.37192614167033,-25.19598942563005
20180109,0.0,-37.05775756943602,0.0,80.50199961779006,-32.663444634067204,26.272926040485746,70.24203689600076,4.471708123938287
20180110,0.0,-8.958837886626112,0.0,79.34858202096622,-34.88902954205463,31.174508184486722,73.26276691215001,17.680548863953803
20180111,0.0,7.752870447004251,0.0,77.84810748906607,-37.05104374503297,12.003492526843102,76.79522624237552,27.162652571768678
20180112,0.0,19.89904972842578,0.0,77.28607190738364,-36.674474497961484,-1.8533072787728764,80.59276775692149,34.796892328516
20180115,0.0,29.377151661700637,0.0,77.16718243203339,-36.830370277866336,9.716293996515072,83.6664645322321,41.06215508345027
20180116,0.0,32.57172655636579,0.0,75.23384565107105,-35.71793076036934,16.903919355474756,87.02507804410072,44.31231450021091
20180117,0.0,35.38816649657632,0.0,72.7373820271524,-35.027512369401244,21.60292273156443,90.443736951748,47.347740076821246
20180118,0.0,18.691000194384753,0.0,45.30473631450894,-21.286336762119568,9.103500701598,92.0806995270017,50.124570873137664
20180119,0.0,5.943596690798847,0.0,23.352588919144974,-24.002175197475214,15.301953623479763,87.99377393547063,52.70183669083584
20180122,0.0,-4.420533938054149,0.0,5.856923069750298,-25.94674235798582,20.420787545050764,85.08367906560915,29.89883823672019
20180123,0.0,-12.98290028716371,0.0,-8.52317722517829,-27.570556051905957,24.229499589420108,83.24892556823963,11.293905180823835
20180124,0.0,-20.1308478560412,0.0,-18.269959921991347,-28.880353074122393,27.18035484139142,52.82502149657188,20.699875319904653
20180125,0.0,-25.57101044662423,0.0,-23.87088514931818,-19.109581797513318,29.770433936638174,57.85890532390692,27.228734974213403
20180126,0.0,-29.957068152770912,0.0,-28.543654720126924,-11.122752150677421,31.87803578406314,62.347730795341434,11.614707472974777
20180129,0.0,-15.114651474646367,0.0,-32.48939357746566,-4.581607710281418,33.34726284897741,61.273217528032085,17.21521258636253
20180130,0.0,-21.372932342972998,0.0,-35.40479461235262,0.6670116942374855,34.34152164946214,60.27142355804326,21.558842498368925
20180131,0.0,-26.463989539992614,0.0,-37.74037925040307,4.888651196586128,35.38258646193309,59.73070403371558,25.104446853049154
20180201,0.0,-30.540171715370654,0.0,-21.77176040348123,8.3101088385011,36.14750121320044,59.03405721457791,28.016900643234298
20180202,0.0,-15.972738624324244,0.0,-26.429250604326903,10.970837241908566,22.257766201810185,58.354218946340474,30.354131581150593
20180205,0.0,-3.890473563108834,0.0,-30.14054218208729,12.965481085469117,25.373988944470202,57.81626547026044,32.259224639952095
20180206,0.0,5.75306132638249,0.0,-33.287999569654055,14.576630422615999,28.09649222983853,57.362213640901274,33.8026414905106
20180207,0.0,-4.0650349326714394,0.0,-35.86168504997046,15.894107015161927,30.200086141653085,56.85131143938796,35.32397494113469
20180208,0.0,5.927152129431078,0.0,-37.74553174626134,9.071710931020451,31.870575427524386,55.71282431770688,36.55685765756961
20180209,0.0,14.14996541854024,0.0,-39.15465862777843,3.4873350949528055,33.29775586684137,54.07877601350201,22.22441858063724
20180212,0.0,2.6563265024430764,0.0,-40.32288070864453,6.759448351520734,34.47644576099048,35.746088195883296,25.753809280951405
20180213,0.0,-8.985924888979046,0.0,-41.223926005114876,1.4839462063852238,20.290685727781977,20.780719455560437,13.494695170085228
20180214,0.0,-17.22257728008076,0.0,-41.83082220937636,-2.7171011992801217,8.633072516911191,25.053697017621936,3.8603224244380887
20180222,0.0,-23.915616603585928,0.0,-42.34201874025497,-6.1346596250620395,15.117123199469592,28.337305300052588,10.097619731448146
20180223,0.0,-28.625121629883317,0.0,-42.2095333062886,-1.1731451452717143,3.9827193225664232,31.524170560081565,15.125511596853611
20180226,0.0,-32.538852681742746,0.0,-42.127776273270285,-4.849028086638126,-5.145803252852093,34.16798227811472,19.23766664094626
20180227,0.0,-17.495167714373196,0.0,-42.04893620552087,-0.060363378322142565,-13.368684546101214,36.27581553603267,22.599076007096638
20180228,0.0,-5.246117648233854,0.0,-42.22236670512262,3.8662681486663466,-19.805053938041137,21.342357736077428,25.459303960688295
20180301,0.0,5.163862383943256,0.0,-43.500749774079885,8.515097414639884,-25.058072982465124,9.190772314124525,13.495411570939464
20180302,0.0,14.027526112508408,0.0,-44.64579965866671,1.9567597831823154,-29.32995774156896,-0.7523673251107851,3.7532757622512003
20180305,0.0,21.14653264198465,0.0,-45.51247942040922,-3.538694033965062,-33.969590914727284,-11.376354105496558,-5.695456353118885
20180306,0.0,27.056415191374068,0.0,-46.213628736874625,-8.176881599222908,-38.22090339220206,-20.024870560855,-13.371663076088455
20180307,0.0,31.41372779120765,0.0,-46.87037616038122,-12.039403841701874,-41.65084086075473,-27.115091749122314,-19.65159865057507
20180308,0.0,35.10688344789742,0.0,-47.2628638283322,-15.112772248227124,-44.92642287497693,-32.875990524589554,-24.7236343719104
20180309,0.0,37.90715378400431,0.0,-47.41025974889002,-18.062011824421294,-47.86600822724936,-37.399030921778916,-28.517699928587017
20180312,0.0,40.2312034858103,0.0,-46.91899756447323,-9.489391861581245,-50.3292218144203,-41.567348361113716,-30.88667225870161
