trade_date,GMV
20180102,0.0
20180103,817.3203688330489
20180104,574.9402349036321
20180105,604.0140853689321
20180108,603.095911696784
20180109,583.4995305450151
20180110,541.066915483012
20180111,461.4019599240138
20180112,380.76500001681757
20180115,319.9664863272405
20180116,286.1204105550418
20180117,280.13771910496655
20180118,299.61354923532224
20180119,318.62347762748317
20180122,334.58790921703877
20180123,348.3389958227464
20180124,345.41281068434995
20180125,343.18373042846326
20180126,355.1836551076298
20180129,330.6100104928758
20180130,325.0101482671917
20180131,297.3762449977147
20180201,294.60347671439825
20180202,280.30150492478145
20180205,298.8932981789102
20180206,320.87371302157885
20180207,328.84493185083875
20180208,314.656945393017
20180209,296.28568777815985
20180212,293.6995351851176
20180213,263.2705878560473
20180214,222.27468098696437
20180222,208.25033929713106
20180223,169.6580074962635
20180226,143.27942177861212
20180227,172.46951353275819
20180228,205.07379299409104
20180301,208.5601455568613
20180302,222.90610365582108
20180305,236.34182412738403
20180306,237.33450541173923
20180307,226.20116687374457
20180308,204.3594451218653
20180309,204.65700910703328
20180312,206.0517201220472
20180313,204.2306835291491
20180314,211.52595040000693
20180315,235.56592753099744
20180316,243.4389395835045
20180319,233.10397841852011
20180320,230.2031484568978
20180321,234.62837091099183
20180322,253.51621108745894
20180323,263.6682658547027
20180326,273.2570190900589
20180327,269.782419492509
20180328,289.76466759763605
20180329,304.46590682858147
20180330,281.5789506219175
20180402,297.36876881418743
20180403,286.76422846546654
20180404,292.3683750201473
20180409,265.8978742826227
20180410,207.95083916998752
20180411,177.12725786024518
20180412,182.89897049970767
20180413,200.12979699139942
20180416,212.60720405783766
20180417,241.18270355094486
20180418,245.8605228715571
20180419,232.45892086163443
20180420,245.77474530000472
20180423,255.40452545826759
20180424,257.5188568100425
20180425,276.42092722421916
20180426,283.29214650205705
20180427,302.91118164912183
20180502,295.8366503773549
20180503,286.49280476227597
20180504,300.1155150907721
20180507,321.76708250551775
20180508,310.9499128647342
20180509,266.8801931972382
20180510,242.78591701400669
20180511,220.0593465559324
20180514,224.62476772258316
20180515,215.1437580011571
20180516,199.1671734444979
20180517,241.1608453937123
20180518,224.90580997790724
20180521,216.08892815061216
20180522,219.23107983610015
20180523,240.4784998962406
20180524,264.9769391515109
20180525,283.1570792143909
20180528,291.08147887346024
20180529,263.4278456461286
20180530,257.38274347472304
20180531,247.9853609607849
20180601,255.72932696403586
20180604,272.04724596589557
20180605,292.0780894885428
20180606,307.94227842720306
20180607,301.97018683738224
20180608,290.3287031074881
20180611,280.91832630646263
20180612,275.61084296527747
20180613,287.5667787535851
20180614,296.9407717951676
20180615,306.97194699548186
20180619,285.0588155491654
20180620,274.8590475721813
20180621,266.4931237432279
20180622,272.0321486841253
20180625,276.6719293743628
20180626,285.6132162169581
20180627,277.61240326798855
20180628,280.5822856424829
20180629,275.544531779192
20180702,276.7248337592713
20180703,269.5094138634174
20180704,266.48861299033655
20180705,262.33702670569846
20180706,258.4884981863347
20180709,258.92305574508373
20180710,253.91583031858246
20180711,265.14019631153485
20180712,273.7507851635742
20180713,282.3547009353591
20180716,258.0502894635365
20180717,219.02558520750938
20180718,205.6695851959278
20180719,224.53907784051526
20180720,238.05781031530182
20180723,231.18628205144256
20180724,227.25051306995607
20180725,224.4426682073093
20180726,222.02260828819976
20180727,218.32221808537244
20180730,205.31132441191522
20180731,224.0863720452028
20180801,230.94752264458322
20180802,232.10366987877907
20180803,244.04118892543534
20180806,263.199935450281
20180807,277.52918978445996
20180808,264.0556789080282
20180809,253.5747108762509
20180810,251.0224527076091
20180813,248.82041554627403
20180814,233.07718158050025
20180815,226.4920645014996
20180816,226.53119152580115
20180817,239.59360584261782
20180820,249.29204148209396
20180821,255.95247475088917
20180822,254.23237573095406
20180823,240.9763832617429
20180824,222.69684717737877
20180827,200.34682402029506
20180828,193.39832141271685
20180829,201.13797633647857
20180830,214.9405041460566
20180831,216.36203645271874
20180903,221.89236693505967
20180904,218.15744610897804
20180905,231.34416663543985
20180906,228.0764806534285
20180907,222.66896831303927
20180910,223.45428432385935
20180911,236.73898258804314
20180912,236.53069784596255
20180913,243.37169251655448
20180914,237.97929231587764
20180917,251.8413775995434
20180918,254.12334695783153
20180919,253.98301477433088
20180920,248.0740655527231
20180921,248.83807556450714
20180925,261.6761546341638
20180926,279.64131233645367
20180927,241.65768770111293
20180928,227.20416880291944
20181008,230.11374510326965
20181009,206.22938712654422
20181010,203.02223472627233
20181011,205.34057850920667
20181012,202.87980681147306
20181015,222.50518977195716
20181016,235.9984749262617
20181017,224.34425886230107
20181018,212.26597303087667
20181019,193.01378064237025
20181022,184.69280461300735
20181023,182.74685706807992
20181024,183.86836062142012
20181025,186.40144342151189
20181026,170.75149929393498
20181029,175.42032226924715
20181030,176.88648929650543
20181031,192.33905340038947
20181101,212.99719116692435
20181102,186.88687363149836
20181105,194.59024900416213
20181106,180.37317838063333
20181107,163.415371049763
20181108,181.11789688429047
20181109,189.10124824412958
20181112,201.0774453134701
20181113,209.10377110311944
20181114,234.31063614405684
20181115,253.89113594037508
20181116,228.05239798064363
20181119,235.97331794207903
20181120,246.18808797011815
20181121,262.65542476357155
20181122,276.85720714640036
20181123,284.58853963352425
20181126,295.1463221104889
20181127,284.41084645660743
20181128,277.60485060488753
20181129,269.4959248228768
20181130,214.162397520212
20181203,226.58112864618604
20181204,240.20388022955566
20181205,257.25333023448786
20181206,262.6820153999994
20181207,266.09034777688566
20181210,257.0687241525799
20181211,259.14363352150264
20181212,268.0374083625357
20181213,275.6684185642091
20181214,273.24312855138936
20181217,274.4430937104102
20181218,273.79762645304186
20181219,275.74389500163323
20181220,289.2050965081229
20181221,299.9011654002943
20181224,301.2459450929557
20181225,301.19535631186596
20181226,302.48951800486697
20181227,313.42058484679194
20181228,311.936877474523
20190102,298.420486579318
20190103,300.79266014157935
20190104,308.836731402837
20190107,320.03329267485145
20190108,320.08505410919463
20190109,321.0524792136691
20190110,321.26473098192423
20190111,307.1327817844402
20190114,311.0257224343181
20190115,316.4115180260751
20190116,307.72041768133823
20190117,307.21418614001186
20190118,310.9970897593491
20190121,287.16838843757205
20190122,278.46024175736943
20190123,278.4263355293533
20190124,283.62789999627677
20190125,276.07116243136676
20190128,292.8084386596561
20190129,301.31053767644875
20190130,309.6406448001546
20190131,309.275803574822
20190201,307.73573714873584
20190211,287.08260890794764
20190212,295.0387637789277
20190213,287.9661387768607
20190214,290.29365468871987
20190215,278.8015474578089
20190218,272.38938655202645
20190219,280.5660120420933
20190220,283.6217783607602
20190221,292.5458796047319
20190222,304.98388381607964
20190225,310.4229567029075
20190226,312.35911835766314
20190227,299.95497945524403
20190228,277.18562434448427
20190301,252.68707720177423
20190304,237.0976085882959
20190305,243.51723959206174
20190306,237.11054044501972
20190307,214.88152666940692
20190308,215.42646346614305
20190311,217.67066568968298
20190312,212.7366374907311
20190313,216.79921877111366
20190314,223.2812109336412
20190315,212.99464903774995
20190318,207.78884709724207
20190319,215.8628172779714
20190320,211.96360367467665
20190321,207.45285373311688
20190322,190.21644956957863
20190325,154.11939908317694
20190326,166.95799656076636
20190327,193.07617517872617
20190328,197.4839320262573
20190329,199.02788341291242
20190401,196.9665479919069
20190402,206.3005384759404
20190403,206.32764681582793
20190404,207.4517629411468
20190408,185.15296130988062
20190409,197.5551477913662
20190410,219.87168251494737
20190411,242.16468614325933
20190412,258.5795598629032
20190415,260.61214029514394
20190416,274.7701719997634
20190417,292.77207987142583
20190418,271.24729272379574
20190419,285.18906411417333
20190422,293.9732813345479
20190423,306.1351148833254
20190424,325.1965623387223
20190425,318.1833352233907
20190426,306.6602633237986
20190429,294.0386148513377
20190430,284.77944108323305
20190506,284.7506017411773
20190507,283.7126204450144
20190508,289.5602762149037
20190509,294.31024013561535
20190510,309.5213380776147
20190513,319.3498998681042
20190514,301.79677968834756
20190515,286.623582193916
20190516,281.7949820878816
20190517,272.1021346938771
20190520,275.2404399930531
20190521,288.42442900864233
20190522,290.0773192628734
20190523,280.61510699002764
20190524,277.9105206382947
20190527,282.62755779866717
20190528,281.5599478948003
20190529,264.7281471580932
20190530,257.6442351338971
20190531,256.4601308355518
20190603,260.41884336875853
20190604,263.51196203109697
20190605,253.7123315255599
20190606,244.44185627846466
20190610,250.44988711359753
20190611,256.68253095321097
20190612,261.73275547305667
20190613,251.93370447382173
20190614,245.76440127015186
20190617,254.33137295974848
20190618,247.04163130754984
20190619,242.76905647957304
20190620,213.8520474129421
20190621,227.96140038239548
20190624,239.3770030117904
20190625,239.9486438304466
20190626,242.8896198769719
20190627,200.25299794474614
20190628,192.06506058623228
20190701,205.8904231186927
20190702,224.2890981398879
20190703,228.45317676151362
20190704,251.81236973023826
20190705,235.49809636423163
20190708,216.23888183187375
20190709,210.24746443656338
20190710,205.5028027028514
20190711,212.98865131810354
20190712,220.26320104725053
20190715,236.32409392679435
20190716,242.42406649347998
20190717,263.6765099455514
20190718,269.125939682453
20190719,278.2507616414332
20190722,270.6060569761494
20190723,262.02741836256405
20190724,246.88667957649773
20190725,257.4682379190107
20190726,236.48531981758993
20190729,235.55775278366116
20190730,229.0889307507166
20190731,244.4411916009158
20190801,265.67187703915744
20190802,228.30934736584243
20190805,208.66289451366225
20190806,208.61656516435815
20190807,224.01189776998243
20190808,222.38876689689556
20190809,230.0594420724286
20190812,236.25308227548575
20190813,255.24170076107302
20190814,262.4572202944163
20190815,263.8881699801584
20190816,253.06760923572295
20190819,242.55832711461625
20190820,237.49527005133532
20190821,241.33023430945855
20190822,249.64255378685368
20190823,251.65940610738917
20190826,227.69337394446333
20190827,208.15251420119668
20190828,201.3816701212998
20190829,205.02704842522522
20190830,221.03017675431533
20190902,223.8975132583776
20190903,226.19836237156568
20190904,235.62430328408226
20190905,246.28102033248976
20190906,250.05155012621125
20190909,239.58814382138482
20190910,247.42956809015882
20190911,253.49979129773826
20190912,258.6716835783252
20190916,258.9662757219208
20190917,251.0668527745654
20190918,254.88637161558762
20190919,260.33128815653527
20190920,254.0589396557113
20190923,268.11421903905904
20190924,273.1609484253511
20190925,279.7491316995997
20190926,294.9023861607084
20190927,304.95153437493286
20190930,313.89483561618346
20191008,314.82319212097826
20191009,319.4490596881464
20191010,317.6541126024956
20191011,321.34317836315756
20191014,306.76933042697164
20191015,298.56310056020277
20191016,261.46956359586153
20191017,251.81266101273496
20191018,264.8659508230894
20191021,262.8204581722957
20191022,263.9920144220046
20191023,282.48578485110454
20191024,273.95712177622204
20191025,256.93927996264534
20191028,238.71883428422873
20191029,226.88225870395465
20191030,232.6153034363996
20191031,225.022433588571
20191101,231.8716337577176
20191104,251.42958051982083
20191105,260.8121219126638
20191106,258.4371845791731
20191107,254.19127345739741
20191108,276.7627813228943
20191111,283.3883416659788
20191112,286.34952259816674
20191113,284.05580955078574
20191114,295.543420313163
20191115,303.45555258956597
20191118,290.4729643301902
20191119,295.49813503393966
20191120,298.53817831496474
20191121,316.1289592856112
20191122,321.70153508651896
20191125,318.41808101203407
20191126,308.40880530371254
20191127,314.2514876189015
20191128,303.0852168355265
20191129,252.53490818825836
20191202,227.95760449517738
20191203,205.5264108361199
20191204,183.5948014705376
20191205,170.78190007305898
20191206,181.72583991114203
20191209,194.60855173572895
20191210,212.15918381703096
20191211,243.07217170777977
20191212,270.49776378060517
20191213,283.67514615428047
20191216,279.6577638284125
20191217,295.85231108472766
20191218,306.5371299945366
20191219,319.4360993900053
20191220,329.428291754983
20191223,345.5511167935538
20191224,335.95693049619007
20191225,328.9700590893167
20191226,306.8230973861526
20191227,328.9090331247116
20191230,335.6345327578641
20191231,338.2660380826688
20200102,276.7356553169113
20200103,239.0793744963762
20200106,233.3780486773431
20200107,250.94630282358844
20200108,260.6335120547388
20200109,295.2600060458705
20200110,320.07738420849955
20200113,307.59755602468863
20200114,287.3245547753041
20200115,302.7882998384347
20200116,321.65076821200927
20200117,292.36503414511714
20200120,269.0160679958626
20200121,283.9893925673324
20200122,279.96519751492997
20200123,276.64140799481294
20200203,243.05549048237333
20200204,236.56098525650415
20200205,212.09155041959073
20200206,196.04316765012285
20200207,184.0828840267342
20200210,187.6108765275749
20200211,189.28407560011306
20200212,184.53535926720792
20200213,165.87714956998926
20200214,177.50420086425007
20200217,177.48240994238938
20200218,180.15533639143302
20200219,181.72470643806923
20200220,187.96231800473782
20200221,182.75479512878306
20200224,169.30498137841136
20200225,176.2392359147365
20200226,159.11772674672963
20200227,167.55825223707913
20200228,181.20712039771848
20200302,190.72330745194338
20200303,206.5809718942241
20200304,221.07286496235295
20200305,234.23377310004003
20200306,240.14140213143781
20200309,229.6995303312998
20200310,210.6810255843141
20200311,184.4191041351167
20200312,174.83277783589367
20200313,176.1588130004904
20200316,173.21108610961844
20200317,170.7268139119628
20200318,177.760039042065
20200319,190.17415200191775
20200320,162.88982606601087
20200323,168.86741975470875
20200324,169.0226921609273
20200325,174.658778880956
20200326,177.3019985794303
20200327,166.91696790383983
20200330,170.53393471752153
20200331,155.34278630745087
20200401,136.05691992513846
20200402,141.08888944795513
20200403,139.45871189220588
20200407,153.7550447623049
20200408,150.40112710214947
20200409,155.95811380952472
20200410,154.73590324439252
20200413,168.31955870439114
20200414,178.86138941926936
20200415,170.92776912420246
20200416,168.06393108299304
20200417,175.82118737336998
20200420,181.90642603689034
20200421,190.3764999192217
20200422,193.44269526549465
20200423,201.23180453605272
20200424,199.74998964852412
20200427,197.79842177281944
20200428,200.9508784192479
20200429,204.08066047328472
20200430,203.93653271117788
20200506,211.17593128395015
20200507,223.55539390268484
20200508,235.75162755184678
20200511,225.13982623115507
20200512,222.13111826933877
20200513,218.0496096968921
20200514,204.73019380755255
20200515,200.0591233789938
20200518,213.99951878613192
20200519,213.96145685492368
20200520,207.2107907937806
20200521,204.17365156031687
20200522,191.75073324907163
20200525,201.1585405220734
20200526,212.02312473354462
20200527,220.28838845854543
20200528,233.70521387653045
20200529,209.1324831453183
20200601,194.24400828187643
20200602,185.55891133805778
20200603,188.61967561612494
20200604,208.6786336902757
20200605,213.11331746904608
20200608,203.58694727864508
20200609,214.92717554156195
20200610,219.33377414720533
20200611,231.0729783433917
20200612,246.30316375061304
20200615,260.6231444262195
20200616,260.4551136575719
20200617,268.51384436511285
20200618,275.5817739153374
20200619,283.26883248013917
20200622,280.002295985551
20200623,260.77736531901206
20200624,206.23808003901397
20200629,197.26906552348223
20200630,164.64123535542086
20200701,190.88685674285222
20200702,203.4171353150942
20200703,214.53744084277577
20200706,224.27811108878657
20200707,223.85380295415422
20200708,232.96820746090253
20200709,221.6580039602689
20200710,217.90407555380494
20200713,222.29310596546688
20200714,223.5620299179788
20200715,231.80996580453225
20200716,250.73889763126945
20200717,252.5650707299505
20200720,262.6426142447495
20200721,254.75920373204224
20200722,263.08657037416754
20200723,267.83976731355006
20200724,270.7950585114149
20200727,266.35650308569507
20200728,267.0186641817446
20200729,259.02543857970255
20200730,246.11105589624637
20200731,246.54420271176176
20200803,246.04896310202213
20200804,239.12372789833904
20200805,222.4819155745295
20200806,223.98040601991377
20200807,215.12512165091127
20200810,207.0685711424787
20200811,204.33705433520373
20200812,201.5996346752351
20200813,202.02445448543241
20200814,201.51621450259265
20200817,195.30755993191715
20200818,201.20104772489455
20200819,199.46369257179546
20200820,202.52323497968163
20200821,197.04898076026817
20200824,202.59202308454383
20200825,207.25149637403976
20200826,219.81849223755137
20200827,230.20491057597593
20200828,238.74024684063414
20200831,241.58281294864432
20200901,237.13345130244286
20200902,241.8665158445176
20200903,233.90623967140615
20200904,234.18269469718115
20200907,237.59620742355628
20200908,246.1745032947684
20200909,240.14585992831346
20200910,244.8835691940803
20200911,253.0104468603806
20200914,258.5761114258948
20200915,262.71725362389236
20200916,252.97765307050594
20200917,254.3821610238103
20200918,257.53994860144763
20200921,253.9810254976051
20200922,242.70416995220893
20200923,234.5179730494948
20200924,235.8733712960224
20200925,237.4559537107007
20200928,226.40584739103457
20200929,215.07029709736798
20200930,213.78856357674567
20201009,202.03634379862493
20201012,193.42671944313543
20201013,188.38025048349397
20201014,188.31471251756258
20201015,188.92601888337694
20201016,193.60135175587152
20201019,186.64321582453704
20201020,180.97431597273655
20201021,179.94446648044863
20201022,175.55160289311536
20201023,174.65708729661378
20201026,156.2257925698153
20201027,144.7980013143018
20201028,139.37808826412382
20201029,149.64575913772708
20201030,158.57666093397597
20201102,160.9055704418859
20201103,170.80076285344032
20201104,170.70458420490795
20201105,165.21062376854746
20201106,163.61688411655194
20201109,182.2204874572963
20201110,186.81319563163217
20201111,189.3773650199837
20201112,191.47108214863485
20201113,196.22646475314954
20201116,191.42723163810643
20201117,189.4723714799761
20201118,206.02887256068246
20201119,207.4351214432028
20201120,209.8847323517741
20201123,200.0026704175788
20201124,192.66219797162893
20201125,180.56672449121368
20201126,177.86660023544803
20201127,176.20778517379222
20201130,173.09335596715772
20201201,176.47048070239416
20201202,194.30447668682214
20201203,175.75187372367307
20201204,153.55288327115608
20201207,131.16173797009887
20201208,125.55897211774749
20201209,136.30382432341207
20201210,153.38821455694062
20201211,146.8622513778907
20201214,134.33682185511788
20201215,131.32606723277766
20201216,153.1266355042306
20201217,167.1412493924383
20201218,138.26029253610514
20201221,117.64005810043543
20201222,114.50178240216874
20201223,116.48437263868823
20201224,138.29110150658713
20201225,127.19193430125804
20201228,122.72302989403254
20201229,130.57483427861754
20201230,148.2674719338299
20201231,165.0205774846003
20210104,177.78806410267526
20210105,188.93726548799992
20210106,199.4821354598034
20210107,202.41572990238646
20210108,211.27898111669484
20210111,217.39843426323088
20210112,224.88239503967117
20210113,231.14143590677793
20210114,232.91079998556012
20210115,233.39369484944817
20210118,233.10727250887476
20210119,234.08167286858787
20210120,229.12986196735454
20210121,212.70585950922862
20210122,211.79628200340412
20210125,209.44425220087322
20210126,201.83042319632574
20210127,195.2616386723682
20210128,184.65014401740356
20210129,190.09751252721736
20210201,195.25848753645045
20210202,193.22373907426763
20210203,191.73165962772697
20210204,196.2064218488143
20210205,198.92577983344012
20210208,180.1421579324157
20210209,165.1850528029974
20210210,136.01112997672064
20210218,121.4924323575799
20210219,127.1229742811621
20210222,136.6384113918149
20210223,150.75871080368861
20210224,158.94861640404375
20210225,170.33708473672277
20210226,178.02215879587388
20210301,172.35123991351753
20210302,173.7277201795075
20210303,179.7071070940582
20210304,179.94959693950298
20210305,175.19769732655675
20210308,174.69943969545804
20210309,173.60583869783346
20210310,160.24026386706316
20210311,156.12788265935416
20210312,156.02395056835525
20210315,141.6469096111401
20210316,128.9043903409901
20210317,124.26717910583639
20210318,121.55276299514202
20210319,113.22294763234967
20210322,103.89765202134474
20210323,108.28162567201865
20210324,106.56493478502877
20210325,87.0094746765497
20210326,83.10665364704732
20210329,85.5266438603733
20210330,99.4350243468814
20210331,99.46941849455996
20210401,96.80249962303232
20210402,101.68566262707662
20210406,97.08718347422172
20210407,116.91630062442061
20210408,110.57678287635227
20210409,104.57155417702036
20210412,87.20688603316343
20210413,88.97939335197856
20210414,114.787646521218
20210415,121.63294740421763
20210416,135.89391849778636
20210419,138.1668999680862
20210420,136.88588986014682
20210421,144.517003963119
20210422,155.58005473915347
20210423,154.38028841450068
20210426,143.2692442820375
20210427,132.2469193945284
20210428,138.65831757385007
20210429,140.90374273028834
20210430,154.96865878454065
20210506,147.328959581672
20210507,155.297144673123
20210510,161.2219407307422
20210511,166.018701347358
20210512,155.90826987602134
20210513,162.15508742917098
20210514,162.9688055032357
20210517,167.25280751293946
20210518,170.73699444401822
20210519,176.66317755658463
20210520,173.79446855747386
20210521,172.23372882824592
20210524,169.3279588965415
20210525,145.12121108760414
20210526,137.4116125057272
20210527,131.18148233705466
20210528,122.80172106286705
20210531,109.27512310575314
20210601,104.10856418523548
20210602,106.93440751910092
20210603,123.08023291373017
20210604,119.31730638986889
20210607,138.3115535411846
20210608,155.32415476862715
20210609,128.42307797438747
20210610,131.46648357004722
20210611,136.6915530745871
20210615,130.76389275257506
20210616,109.97427955093536
20210617,85.70881907468397
20210618,64.64849615488629
20210621,78.96776499239246
20210622,94.4602012559589
20210623,116.9358547267466
20210624,115.33489549313816
20210625,125.60413966636065
20210628,136.04125538723855
20210629,154.28775155064622
20210630,171.2813884619216
20210701,164.8374200605716
