,HC.SHF,I.DCE,J.DCE,JM.DCE,RB.SHF,SF.ZCE,SM.ZCE,SS.SHF
20180329,-25.6262347037152,-25.227945812892568,-13.931523923026713,-5.862950380207398,-34.98596891832012,-9.441682853487785,5.30257516194223,0.0
20180330,-25.75730038963569,-25.272253690791327,-16.136930019065847,-6.936591518193157,-33.070269106624835,-9.060278263682152,4.809086684905648,0.0
20180402,-25.65191285083089,-25.195010099664017,-17.501438404731296,-7.4590363188535465,-31.30198774456832,-8.667086315877372,4.736064499660078,0.0
20180403,-25.441265331171373,-25.123119613842334,-18.776226055701777,-8.200626671446823,-29.72941374700387,-9.643143448462279,4.711157930410121,0.0
20180404,-25.370153185598763,-25.06704663149237,-19.854745312495336,-9.05774099623038,-28.223552726612827,-10.28746227024771,4.91031190850427,0.0
20180409,-24.78254083499494,-25.28424440690415,-20.347169684766502,-9.233600774178175,-26.659564333570433,-11.046520413235157,-5.501983153144845,0.0
20180410,-24.611309269988965,-24.571524468174783,-16.0256964229581,-4.190435268727993,-25.41489132036385,-11.270679712831008,-13.524314195667527,0.0
20180411,-24.45410295350315,-23.977593863106744,-13.026958520842951,-0.907456464235557,-24.229153290803378,-18.310706934335226,-21.2133953281126,0.0
20180412,-24.218172755594896,-23.55040099916793,-10.239585757196927,1.2470898541487936,-23.115276733731406,-24.228085710265518,-27.481947085295307,0.0
20180413,-23.948301365511735,-23.11901535763946,-8.004176874088904,3.226549395603923,-22.08987170536004,-19.13547341871419,-26.22405304152465,0.0
20180416,-23.25472401940267,-22.345987257282314,-6.324740732088994,4.301643492060198,-20.802418200936458,-14.937233508742967,-24.90500318949851,0.0
20180417,-22.445074741747685,-22.06625621322573,-5.058906831783025,5.111640652519501,-19.683117521233754,-9.507457703939886,-22.97081004529048,0.0
20180418,-21.410873564898665,-21.65475190439813,-3.580237043236407,5.6457263146576455,-18.561908527454843,-5.274133957022896,-20.974976678564097,0.0
20180419,-20.501581764688137,-19.823648391614807,-3.8487690739159173,2.6282635164409647,-17.480541008254693,-1.4376926177037515,-18.969445083045,0.0
20180420,-19.690383652579172,-17.91140099335654,-3.805256456655807,0.9989500503761823,-16.299389708525712,1.6320807275588736,-17.43930449917687,0.0
20180423,-18.418666580030393,-15.939786585042725,-2.4666855679816826,1.0933063075364775,-14.888217581587112,3.915659758426742,-16.293144896877713,0.0
20180424,-19.031172248233524,-14.568232878713289,-1.6671813288520045,0.5996608738600198,-15.269464728884271,3.4490606028647566,-16.31865904960234,0.0
20180425,-19.47082967669834,-13.312677669346678,-0.8930741076527546,0.1115754677569664,-15.44349126114934,2.601860959581124,-16.23980060430112,0.0
20180426,-19.65212376880403,-12.204990946206419,0.6665011682531298,1.3053071291568326,-15.550442141295926,4.208577601356748,-13.386427516269,0.0
20180427,-19.747125879177254,-11.293682630162435,2.1889146364956718,2.5323181859614947,-15.658175746770567,5.481345569653875,-11.156805619286558,0.0
20180502,-19.213503049364103,-10.823819825829654,3.6554300083615345,3.3911106671514495,-15.153008494881467,6.714056540013999,-9.17426826702907,0.0
20180503,-18.637184408679456,-10.306099973915737,4.742016677301414,4.06648869496112,-14.679057002810627,9.27236567157207,-7.496344762539064,0.0
20180504,-17.965709795713497,-9.63591863540528,5.456677332385542,4.4929114903198855,-14.098067152991161,11.31147312439609,-5.989433674177517,0.0
20180507,-17.38941438769993,-8.944809409957637,6.060294855092757,5.273591011619315,-13.546191770004587,12.474692427502351,-4.85284699409983,0.0
20180508,-16.50917911096796,-8.752049840601154,6.480385037576877,5.953246580183618,-12.934241510162044,13.393988295028867,-3.0690554499843454,0.0
20180509,-15.998149207076267,-8.184452936539468,6.658538863548361,6.438097888699388,-12.410428563204757,13.987864726226956,-1.5597506307079498,0.0
20180510,-15.358108506082724,-7.304112822120372,6.6614705851136495,6.725154902417079,-11.802797446099254,14.744744148719068,0.060777430127015315,0.0
20180511,-14.84685264842998,-6.238023000725144,6.931755309513104,7.219413162459597,-11.21280394859628,15.300684753193586,1.6528917617165635,0.0
20180514,-14.36084863071713,-5.435074550163489,6.905586589857214,7.5116125490144,-10.709855134407213,15.423555182864288,2.860565384867862,0.0
20180515,-13.605197331881898,-5.247137011460167,6.684340424401462,7.365467640445248,-10.24998408239086,15.889951619001485,4.155221425287786,0.0
20180516,-13.322092308736407,-5.008832300486562,6.3870842396849,7.3463315471613395,-9.9343309014644,15.843908199602193,5.527529698780884,0.0
20180517,-13.55506215953761,-4.973760260669875,6.104589539919105,7.341501907178965,-9.733868497309306,15.792850328296907,7.087142478944566,0.0
20180518,-13.133942436233447,-4.17194581686242,6.082478784328393,7.407679849928016,-9.164806898274325,15.998517081599628,8.314725966537246,0.0
20180521,-12.55602558085538,-3.6415755439341484,5.975169216249409,7.768362176314526,-8.479515558812487,16.492578828346357,9.595922435719187,0.0
20180522,-11.477989670946533,-2.346284691223767,6.101032015138053,8.351742748481465,-7.722901376839868,16.939077101394933,10.552793882471974,0.0
20180523,-10.392605270253574,-1.0450297004414961,6.213774289284005,7.645720837480216,-6.738454407485865,17.469634465407687,10.875460900910628,0.0
20180524,-6.865645232328577,2.340776979258726,7.183448384477945,8.199042880239302,-2.0440673197970813,18.29967157517083,12.735784586440865,0.0
20180525,-4.636238003298649,4.980298147086876,7.770507843519526,8.860102468037493,1.552847617227356,18.70629101683011,14.101160212527299,0.0
20180528,-2.8134812565454603,7.30603006432929,8.180143756051377,9.671921965879992,5.312795057150334,19.107987855493388,14.84819713283812,0.0
20180529,-1.0792238260082694,9.779827061752115,8.872096241334246,10.164717273427645,8.552408885541332,18.779661800242025,15.450532839770393,0.0
20180530,1.074291877121758,13.15764169027392,10.005327993662917,10.396738786272714,11.817869535946228,18.439566717023244,15.82880610425798,0.0
20180531,2.8936601993762276,14.660334464256012,10.603865392251908,10.32156795848721,13.265026415329558,18.071103597159013,16.173470916289673,0.0
20180601,4.351863737816263,15.659987849793756,10.941733371583158,9.96719546597312,15.408496619303016,17.68878735537117,16.341066440517928,0.0
20180604,5.872428553636241,16.717773709793615,11.12974974825086,10.139772687941642,17.305864881432548,17.254648839681003,16.404302802984112,0.0
20180605,6.89608146003415,18.402811431737785,11.185347011448824,10.043077164701995,18.640014348064774,16.672009687860456,16.522250232058052,0.0
20180606,7.433386258540301,19.310324329720274,11.167667074280438,9.499268340011382,20.440721729436,15.987842398798032,16.649368337214376,0.0
20180607,8.008617153509261,19.85835266866737,11.217660976460325,8.837197344691555,22.113191461949434,15.46223689173387,16.654274309470456,0.0
20180608,10.027003248991065,20.836134306923885,12.264077228094312,9.373649287219822,24.14892394321688,15.14556976497222,16.734469350848343,0.0
20180611,11.584603217138056,20.667833787035125,13.04219202208255,10.550886109419274,25.597178039359367,14.741181071617255,16.44799849558987,0.0
20180612,12.948555094453349,20.673752554851305,13.619136878039669,11.64338784118501,26.391407935516938,13.549798258656693,15.168146734461232,0.0
20180613,14.267798968712002,21.188967575195363,14.318191867319317,13.29601604874921,26.53885516739695,12.387270157605915,14.160286261191123,0.0
20180614,14.49741567366001,21.187568710316484,14.795640210823752,14.655139453818213,25.932003604023368,11.602135799937196,12.951977860951878,0.0
20180615,14.827739217481508,20.749582011827748,14.962490146919523,15.83381129685752,25.755352733247257,11.335687630031439,12.021604220603349,0.0
20180619,13.168869186116527,16.07041912360696,14.266767296135766,15.306693054784569,23.37949199960685,10.37007855170896,10.969024243974273,0.0
20180620,10.726393966560893,11.69219973332959,13.313705073090208,14.315233454065998,20.610397317479443,9.454800178659927,10.082442148163926,0.0
20180621,7.622839315737196,7.697382774785086,12.051299426968843,12.744377051923513,18.021957909302014,8.725128813531647,9.644766147776933,0.0
20180622,5.600608130081137,3.8553014287852276,11.046475686467,11.56148368018058,15.995605351892102,6.600423753399432,9.755456591204931,0.0
20180625,2.1528611616147457,1.302936614408284,10.416857378983135,10.541419909364473,14.418698878594457,4.442870976146016,9.629359107445904,0.0
20180626,0.7067239707813988,-0.9132073505462073,9.965518654901203,10.08127709841239,13.63125483133191,2.7021339294434217,8.771698727598755,0.0
20180627,-1.345792282225803,-2.687183914271512,9.56391109102009,9.526477062599122,12.980733630884675,1.2941651932502483,8.007771765710183,0.0
20180628,-3.528445063057692,-3.7677646952536876,9.523571711635881,9.654248728086747,13.599716091198436,-0.2805737581516112,7.246278689775417,0.0
20180629,-5.530325250117103,-5.157005008654939,9.10613353224456,9.485511285854514,13.36026258131885,-1.8508439465319237,6.351834597831087,0.0
20180702,-7.47242335323596,-5.746783612866711,8.07850064932382,8.30847081279714,12.692363061592474,-2.0553630506103433,5.800239096852584,0.0
20180703,-9.58200805060228,-6.1963431255807295,6.913563818403575,6.338065495802129,12.220794374473519,-2.5133384110248507,5.896852970054251,0.0
20180704,-13.766947906405106,-6.723448366866429,5.570957053005249,4.038861431891135,10.782342225076516,-3.517164172888437,6.700956911030247,0.0
20180705,-16.98384831427357,-7.918724861094674,4.316584795102019,2.093425968043545,9.663961906802376,-4.645883204018992,7.175425635740514,0.0
20180706,-21.032976323946926,-9.665359524772528,3.2662628652917616,0.5151225775005738,8.249945076408283,-4.859432195761879,7.441649007651796,0.0
20180709,-24.4386104494695,-12.438807305513423,1.461163263739993,-1.535849121482333,6.611681265847912,-4.748647953207289,7.662779380925553,0.0
20180710,-27.710483871632132,-14.14281118242159,0.007879499900922491,-3.139191818507546,4.529255764103096,-5.827005183933349,7.3392578325668705,0.0
20180711,-32.061839188892485,-15.218999086708164,-1.270070646871881,-6.009643478115878,2.500635550560078,-6.622328074043016,7.166848115968372,0.0
20180712,-33.78219355844764,-16.283948138995047,-2.545210434372018,-8.503783145748688,1.6712870876406936,-7.793514496489297,6.352320434120524,0.0
20180713,-34.528413242428975,-17.074349695232396,-3.261375823114026,-9.560153774973854,0.8548738493348046,-8.818569604793579,5.755310574473966,0.0
20180716,-36.250753460424654,-16.906470882700866,-3.866727259572349,-10.75867472459667,-0.011576722064617958,-9.830228174097696,5.3627705816311355,0.0
20180717,-39.02781429430104,-18.47477876808698,-4.75703035747668,-12.628184821171352,-1.2918000533045608,-9.893065842886891,4.631720973131516,0.0
20180718,-41.97387725443355,-20.1149828080826,-5.470178856830702,-13.851145975797067,-3.0822554071245993,-10.391975979666233,3.6923113858599534,0.0
20180719,-42.98147356669911,-20.948522916978124,-5.562003406096118,-11.119875244998575,-4.834416694668664,-10.334128779100151,3.510778769483216,0.0
20180720,-30.150123239001925,-10.783669053778425,-3.5414593894007416,-8.723179799582503,4.459298568303117,-11.363083961765476,3.4480010741492184,0.0
20180723,-19.49901549283244,-1.768591258669785,-2.0187427285171284,-6.590373096951466,12.470650043773945,-12.669241668081744,3.911670641942141,0.0
20180724,-10.37625409971036,5.635996156014803,-1.086895609077924,-5.473672618534023,19.33667422050713,-13.145453333392545,4.809187392744152,0.0
20180725,-3.1418341643461125,9.901240114360085,-0.20924936053675744,-3.7185666556685195,24.697556279270092,-14.488925252112605,5.022465907472921,0.0
20180726,2.890044798089467,13.435214143299993,0.5974290778572314,-2.126633943487764,29.705664788202764,-16.283010594081738,4.7921995390007694,0.0
20180727,8.24513194434318,20.73587174735299,2.772082036639145,-0.4201341724019758,33.86810081550202,-17.06662315210518,4.998467954469576,0.0
20180730,13.264839938813203,28.27557095974375,5.084977172603659,1.4567896796408164,36.96893310742463,-17.708002378705597,3.948990651186524,0.0
20180731,16.301092072716187,33.40133033277277,7.77690867592109,2.6781694480288025,38.70221211276437,-18.45511379791122,2.5440792478988277,0.0
20180801,18.1358177820419,35.30543635573428,10.03783371053667,4.2781267754127965,38.27774472077256,-21.327163223055447,1.5455096812137232,0.0
20180802,19.13990466412758,36.87262290235913,11.328751475702138,4.988257912691156,37.22569255671757,-24.15441011005992,0.5485607185077626,0.0
20180803,19.19091421077176,37.46191581937804,11.560744537976833,5.253598470372847,35.25171352897107,-26.2899808872458,-0.28755906424091693,0.0
20180806,18.71149748772723,36.49449521708057,10.849186977917173,5.30186385971496,33.336816542307744,-27.85883446581444,-1.6399548584968555,0.0
20180807,18.472376579221088,35.30125143581316,10.502600445462509,6.015768939612849,31.55280019769437,-30.30981226983651,-2.2302500997301755,0.0
20180808,18.275567818528543,34.141464003174434,10.544664461873694,6.716637804912767,29.67317706965967,-32.010745645178226,-5.032235969665364,0.0
20180809,18.984941933281263,33.084627914504566,9.997571914580691,6.799013902150006,29.33118274294184,-33.0967856542721,-7.215760829253482,0.0
20180810,20.094864015267486,31.785717949409822,9.337373518008699,4.682392947285937,29.57137859006484,-33.94612541556,-8.73945604069849,0.0
20180813,20.82969508043023,30.43708924169449,8.204309356829564,2.4580518179897055,30.199052152909783,-34.633487059457345,-10.3239492299755,0.0
20180814,23.744188414956817,27.83676049984082,8.057582189869152,0.4649707816331671,34.73948893898516,-34.77017121307813,-10.598358898768813,0.0
20180815,26.307793931620225,25.99687235073831,7.919158858570184,-0.19291404264109227,38.65726197692905,-34.5714158477454,-9.72690069031171,0.0
20180816,26.940138359748047,23.24380122704496,7.282458632743768,-2.270040933839339,39.54391551561156,-33.92796137844839,-9.037677452151195,0.0
20180817,27.726614830348943,20.52424184120429,7.6719455960432175,-2.812861208108835,40.22121240124401,-34.021742197774365,-7.953371618344291,0.0
20180820,30.155119565505114,17.85919106624368,8.061604575303747,-3.983504814439889,40.11587778871408,-33.16549593057608,-6.644074463750493,0.0
20180821,32.00688091514113,15.563088951583861,6.968164663939444,-4.4127133329480985,39.794660884749,-32.47039475745841,-8.100003315136478,0.0
20180822,33.48619328426802,13.853866142595463,5.372788492473651,-4.045612302133013,39.01691422347287,-31.634828125237963,-9.317500734376965,0.0
20180823,34.13336172397649,12.089415741704936,1.8618400765469234,-4.288880626193342,36.686646031877,-30.728669998722367,-10.135132741270409,0.0
20180824,34.46745073824651,10.34174291828463,-1.291916353053815,-4.337488339695423,34.96592311341526,-29.940530861317274,-10.475464719332546,0.0
20180827,33.39339279950745,8.25218408835702,-3.0467887987266034,-3.5428236789730487,31.709005311851747,-29.2235258785349,-10.311196639141393,0.0
20180828,31.967446302674663,6.276101984447435,-4.3188582398040145,-3.30862975454221,28.718713071142016,-28.416119316543984,-9.823925658905196,0.0
20180829,29.958296160524124,4.789381185922653,-5.256590067002215,-2.852882440470483,24.82502457534997,-27.485394338935386,-9.314478750987089,0.0
20180830,28.525599480969262,4.014807604649689,-7.417498181530478,-2.7547547833877988,21.795153642833487,-26.62300360074239,-8.60377209779884,0.0
20180831,27.310635603956815,3.468025423368812,-8.772012509430095,-2.4287871376286727,19.50262001575019,-26.799901097100616,-7.788685560928268,0.0
20180903,26.32503351542615,2.9039166810239165,-9.385271360666117,-1.89019917159312,17.76411736402547,-26.847166735101567,-6.815554596894336,0.0
20180904,25.29701344722004,2.239868376055374,-9.851393874519273,-1.6386577976721635,16.25956451243781,-26.665437166429797,-4.805746636763615,0.0
20180905,24.490392186874253,1.4686571484797468,-10.07337837360059,-1.2907574348288477,14.8658125398645,-26.342701593055455,-3.1098341299739842,0.0
20180906,23.413103511172594,2.4336864274026166,-10.297662751968407,0.05250884963377422,13.306036455080077,-26.31950006252725,-3.1530078139675695,0.0
20180907,22.3039907406619,3.2828264669816676,-10.610762108085785,0.9344218428341168,11.963136590679056,-25.684462967840535,-3.484646340092451,0.0
20180910,21.174685965724436,3.938825864138174,-11.162215487400875,1.9580491140375422,10.155904234396907,-26.04940566454919,-4.168904868308049,0.0
20180911,17.375116358147825,4.591052183087606,-12.163758882006952,2.7879037719988653,5.593001042200234,-26.615970529475018,-4.714127269325006,0.0
20180912,14.152979486047277,4.926629050669357,-12.828626666586633,3.3308752209285317,1.824921954917285,-27.69001507571965,-4.462209871382921,0.0
20180913,11.313787162400894,5.18708333462932,-13.68208489610335,3.372008731503215,-1.5091220732092268,-28.97033661001022,-4.274021721386238,0.0
20180914,9.13483446832922,6.037130645239202,-14.362351144048073,3.470535033083717,-4.4992288596726935,-27.29373539800216,-4.485552937842289,0.0
20180917,7.330710751506416,6.447324802582088,-15.042302893163697,3.498546286990397,-7.175667485777465,-26.047367006754225,-4.251000526666,0.0
20180918,5.9027028428780906,6.270942778667162,-15.475473179116612,3.6278926774154763,-9.26080485333926,-25.528725175150896,-3.6541360005537427,0.0
20180919,4.852492848780626,6.225034550881562,-15.856253330995134,3.6383958339396547,-10.762748789140659,-24.78782972616954,-2.787593650446261,0.0
20180920,4.002546961664781,6.106501296232656,-16.271190745619453,3.6186299106719977,-11.89863716377916,-24.11636037590622,-2.0837267655219818,0.0
20180921,2.847412703765924,3.3100982262985434,-16.6556744577808,3.2819036419620065,-13.404356455000329,-23.36918879569604,-1.2324306241772587,0.0
20180925,1.992237854209317,0.8125440985173012,-16.28897559726537,3.622561085369559,-14.214403868892056,-22.772913016760405,0.3318229133359774,0.0
20180926,1.1797623352032642,-1.3741609105962218,-16.253743988618222,3.5153668286197712,-14.953530406759182,-22.84371047826526,1.3645019095283903,0.0
20180927,0.8384746929966795,-1.8682674911966985,-16.12832454078329,3.9452799147246136,-15.278027120014832,-22.196698736061514,2.0256835811472476,0.0
20180928,0.5383527902142764,-2.465760460414815,-16.333977052861773,4.2896240535091374,-15.462704367783147,-18.891421801216126,2.626061578203416,0.0
20181008,0.2133480617258561,-3.751007428321753,-16.49184055227417,6.505806562037477,-15.52697047808074,-16.97768895401107,2.717953217999784,0.0
20181009,-0.2924825749023189,-2.969167330013594,-15.805960244386661,7.8858927474920195,-15.264548519631536,-15.170539729278866,2.6009080584070987,0.0
20181010,-0.7508952399417521,-2.7232030708888058,-15.440404745835442,8.364850100263116,-15.078838990541174,-13.192140638342236,2.5178687802802058,0.0
20181011,-1.1950099788444062,-2.423808304442931,-15.027999035123536,8.298770174624174,-14.87932895567938,-11.670945539003993,2.884042694449988,0.0
20181012,-1.9162024279167718,-2.5001146532981164,-14.735825679961904,7.527604648719677,-14.927583061984553,-10.384192381630006,3.557977757636531,0.0
20181015,-2.806010383880219,-1.8144986071051732,-13.992131956524927,9.002185261615642,-15.09214880739288,-8.618814432880358,4.199218448709907,0.0
20181016,-3.7962030036208936,-1.419976150829272,-13.059389907711795,10.988714479201139,-15.640425086864571,-7.237217805341932,4.811367755936809,0.0
20181017,-5.895165134985366,4.557443130897497,-12.427182748259366,15.74478828768076,-16.95121409560226,-5.237625035001805,5.101150304285859,0.0
20181018,-8.177945013228152,7.702451589468382,-11.877152578992904,19.897461050813302,-17.646649964791553,-3.261612701859666,5.450986134603592,0.0
20181019,-10.495574956998304,11.771702378163981,-12.490450768045045,23.064751051668054,-18.49896610658815,0.10938838701515799,5.33692993349647,0.0
20181022,-13.1576633417717,15.097364105974515,-12.914243800646663,24.378515668388285,-19.792940624310415,3.678551900740537,4.341955468726492,0.0
20181023,-17.273317163773804,18.17413786825263,-13.42461661600886,26.037676429814162,-20.75378118890994,7.554155908562585,3.982361136100805,0.0
20181024,-21.094735086339973,21.009041714821453,-13.845246454446032,26.439396056792134,-21.778665560636814,10.256886598439193,5.090370423018713,0.0
20181025,-23.53616129291817,22.54875306129548,-14.079982535616697,25.42345102021398,-22.40554818276558,12.446946173163976,6.886458685681334,0.0
20181026,-24.83344817160349,23.642036699986207,-13.418355818157957,24.44539021407516,-22.77124497417067,13.668152985491746,8.789147608435394,0.0
20181029,-25.37043209785368,24.68630209797961,-12.630268733178653,23.67594518169282,-22.388794150015386,14.783823555097745,10.1328721492069,0.0
20181030,-26.021653359875607,27.824791343372855,-12.244106430286,22.904510367017878,-22.234284933375747,15.003565512254317,10.555293155282254,0.0
20181031,-25.985435706616798,29.9495759998554,-11.818224735772818,22.50253660177291,-21.81297235354662,15.391237218122802,10.604838970103708,0.0
20181101,-25.150728148270566,30.069715611671374,-11.183306583689221,22.844819636283958,-20.738595763059582,15.929459964249281,10.681691307874244,0.0
20181102,-24.144669456895937,28.732296979479695,-10.075765766790722,22.330703961936045,-19.98167940998433,17.19391041345392,10.183819261101075,0.0
20181105,-23.615340971471603,26.639251750154028,-9.600944955814677,21.083094765529076,-19.443624981702115,18.770960122187468,10.09286714608271,0.0
20181106,-22.71335235060917,24.5447586540909,-9.231721805947428,20.22534621855711,-18.731781851655263,19.286004118937495,10.569555697984885,0.0
20181107,-21.73112763428463,22.97237604797115,-8.793112016391971,20.05246612074826,-17.561698111973698,18.20434207923185,11.088699422524904,0.0
20181108,-20.798093775629933,22.294414106636804,-8.444867432491042,19.43426696839492,-15.586491581156087,15.041636515176437,11.392983521578442,0.0
20181109,-19.244814161802942,19.5256148786899,-7.457911231802911,17.226310081462305,-13.433486412044159,13.872794245213639,9.865608334497889,0.0
20181112,-17.961548625809627,17.28724989260216,-6.706682549795749,15.871190448759561,-11.992692076351979,-0.01783621304138308,-3.3943000182839644,0.0
20181113,-16.690106345509694,15.755811955460127,-5.8998763266066545,15.764358235827006,-10.540397986707546,-11.353328180533845,-15.520669242163995,0.0
20181114,-14.67072201412212,14.613199451040371,-4.47050614624635,16.20963725464192,-7.330955003511811,-20.21966945006526,-24.571266496367517,0.0
20181115,-12.986748044466644,13.470753039700949,-3.9453608139011074,16.247333903772127,-4.424940264291595,-27.329336023570573,-31.806804943332597,0.0
