,PnL
20180102,0.0
20180103,0.0
20180104,0.0
20180105,0.0
20180108,0.0
20180109,0.0
20180110,0.0
20180111,0.0
20180112,0.0
20180115,0.0
20180116,0.0
20180117,0.0
20180118,0.0
20180119,0.0
20180122,0.0
20180123,0.0
20180124,0.0
20180125,0.0
20180126,0.0
20180129,0.0
20180130,-0.04871652919190903
20180131,-0.09280102693593663
20180201,0.29412130980121654
20180202,0.36014596336610033
20180205,1.1350064012853232
20180206,-0.6472856917172464
20180207,0.48168834984583214
20180208,-0.8308944977099558
20180209,-0.39113381998177754
20180212,0.6436144011206574
20180213,0.2561647964040398
20180214,1.1724096508924762
20180222,0.7013682584385594
20180223,-0.9937620918247102
20180226,-1.6840464419354508
20180227,0.02324700568893186
20180228,0.9002776076104697
20180301,-0.1760219473267592
20180302,-0.42048348137967084
20180305,0.1403199207558561
20180306,0.29044387686894196
20180307,0.2266662730573369
20180308,1.6601735371649753
20180309,0.8523650479108462
20180312,0.65005726024475
20180313,0.2328886234720448
20180314,-1.2724817776954114
20180315,-0.33417665691950543
20180316,0.5145926370740163
20180319,1.71349083383389
20180320,0.06571622967474468
20180321,0.2925624735599285
20180322,-0.2975467224522541
20180323,3.7783511828869036
20180326,0.3520179584607595
20180327,-1.1448094442230368
20180328,0.9322015780180478
20180329,-1.3766920280652453
20180330,-2.3449967690656655
20180402,0.08179194101997858
20180403,0.05707190398597304
20180404,0.9754774051716628
20180409,-1.5747232186132079
20180410,-0.6688798851659046
20180411,1.4821166582570677
20180412,-0.40149722743862
20180413,-3.609386122465654
20180416,2.4799012672722136
20180417,-1.8038776699090766
20180418,-1.0960555400991359
20180419,-1.6621208075244043
20180420,1.5119174165164595
20180423,-1.7965295630020712
20180424,0.340895741515669
20180425,0.04157029104316079
20180426,-0.004174305200650522
20180427,0.09823377799652147
20180502,-1.2611998032809064
20180503,0.5775848207558042
20180504,0.25119667390308176
20180507,0.48577389319074576
20180508,0.002799581096256293
20180509,0.3934608232847131
20180510,-0.38456450335318937
20180511,-0.1885748048776306
20180514,0.37898155478733503
20180515,0.16386285317375762
20180516,0.5397300161494943
20180517,-0.7950084396344024
20180518,0.38163539707005384
20180521,0.19531623292961625
20180522,-0.15773107086370453
20180523,-0.616759757435898
20180524,-0.6976537675078545
20180525,-0.06317032654054422
20180528,0.3759301371918901
20180529,1.2940255796716629
20180530,-0.630308821628674
20180531,0.9433448997594176
20180601,0.5330805905872806
20180604,-0.5572309938383675
20180605,0.20806861890153508
20180606,0.4969765895069914
20180607,0.5124146690243038
20180608,0.311233655240405
20180611,0.30072799537630795
20180612,1.4320761320299173
20180613,-0.6655477627147384
20180614,0.9637538967933867
20180615,0.10443379110805001
20180619,-4.269326954287176
20180620,1.2995325393653059
20180621,-0.5434081689065863
20180622,0.07907314050068721
20180625,0.0020892497001739874
20180626,-0.6322118362437121
20180627,-0.044614037873720105
20180628,0.5508049710355267
20180629,0.5841544379362258
20180702,-0.6989297352734841
20180703,-0.08392483114161653
20180704,-0.0008174889862815418
20180705,0.1192537684206134
20180706,-0.07688298775056107
20180709,-0.09481259389315505
20180710,-0.11141122169554062
20180711,-0.24833639388116507
20180712,-0.4527769280230943
20180713,0.331796232631539
20180716,-0.5509407528278624
20180717,-0.011845052812927996
20180718,0.1955064446919024
20180719,-0.3415117037616964
20180720,-0.9787026808712156
20180723,-0.36100725819957064
20180724,0.05162956193764518
20180725,-0.13032047561317175
20180726,-0.02580811071068593
20180727,1.259986645272779
20180730,-0.09156595043816564
20180731,0.4659352346118706
20180801,-1.6741276967189973
20180802,0.025398785131270876
20180803,1.1601781973409109
20180806,2.3869567590815284
20180807,1.4574411649446157
20180808,-0.36249330688185516
20180809,0.525889723601931
20180810,-0.9334995881343058
20180813,2.595425974543406
20180814,-1.4219440310640814
20180815,-0.25576173349917436
20180816,-0.5528583208807796
20180817,2.8349219956717477
20180820,2.725404057676337
20180821,-0.2544848436173677
20180822,-0.6501335441607952
20180823,-0.698181951486061
20180824,1.1365540541936343
20180827,-1.7228284269737888
20180828,0.37075898324971274
20180829,-0.591139292830864
20180830,0.23391238180073212
20180831,-0.692293449038496
20180903,0.7067836622302539
20180904,0.415166775673631
20180905,-0.5046773625749792
20180906,0.33520486745087685
20180907,0.053704567551214555
20180910,0.06241142670316665
20180911,-0.7641558656504981
20180912,0.5786700233724599
20180913,-0.3225364941488062
20180914,-0.7820801252885112
20180917,-0.1602082976535743
20180918,-0.05303452431174952
20180919,0.0444050450052652
20180920,0.0018760444172270544
20180921,-0.6278580352888833
20180925,0.9884245984506921
20180926,0.30407024961996915
20180927,0.24517836368591553
20180928,-0.07128849928442031
20181008,-0.19134853706548918
20181009,-1.1319297001993094
20181010,-0.266145788047129
20181011,0.10094065147730194
20181012,-0.6951066685654046
20181015,0.0727451912915416
20181016,0.47265928425812387
20181017,-0.5204483839026907
20181018,0.9114032932282894
20181019,0.009248824513368182
20181022,-0.23376442784692922
20181023,0.29788874468377446
20181024,-0.0626381548558848
20181025,0.0862652082747996
20181026,0.2903337888387443
20181029,0.8855328392204146
20181030,-0.45709045629024764
20181031,0.23703377897520536
20181101,0.37895880684988165
20181102,-1.7617506453009626
20181105,0.3803004769298405
20181106,0.5235942895707467
20181107,0.05363199462473562
20181108,-0.13464188749950223
20181109,0.7001334038717029
20181112,-0.23952387468647546
20181113,-0.7139168101584065
20181114,-0.335000864678334
20181115,0.14967453396431657
20181116,-1.1918813675197604
20181119,0.2431438746251683
20181120,0.2145578266670234
20181121,0.4011807012543393
20181122,0.003107103321148897
20181123,-0.8234932508522136
20181126,1.82470348855467
20181127,-0.26795709811634455
20181128,0.24765873483019057
20181129,-0.7879642844634136
20181130,0.1138603940994017
20181203,-0.7952661812329017
20181204,-0.3089251057958639
20181205,0.245119979959779
20181206,-0.04907158399407773
20181207,0.3548250888002746
20181210,-0.1626972171055226
20181211,-0.30897808524796205
20181212,0.7003029359005056
20181213,2.049619699404938
20181214,0.7846337370366897
20181217,0.8718857005051753
20181218,-1.1049092250815884
20181219,0.2168083714818217
20181220,0.9610728544844163
20181221,0.20374528344789442
20181224,-0.2753486675173535
20181225,-1.4272756609793635
20181226,0.10606688644245425
20181227,-0.019926841851119655
20181228,0.05775364302497183
20190102,-0.2433942655792958
20190103,0.7051000288675019
20190104,-0.11058099724907253
20190107,0.5335145511457199
20190108,-0.06533966813945774
20190109,-0.14500905942614675
20190110,0.349642060676768
20190111,-0.09314487658781544
20190114,0.7885573667201918
20190115,-1.003212464318446
20190116,0.5995595933723457
20190117,0.24150565844129157
20190118,0.9385128513449967
20190121,-0.3216499922751535
20190122,0.9056390432001831
20190123,0.5965248816033114
20190124,0.5899289791407548
20190125,0.7409104831352733
20190128,-0.4316656354238924
20190129,0.5229413602924328
20190130,-0.06273473670533707
20190131,1.8306050082150511
20190201,2.8809250800656256
20190211,0.9103161347842214
20190212,-0.5666153626470234
20190213,-1.9674361037523105
20190214,-0.09075598985790614
20190215,-1.6138851608401992
20190218,1.1621814665832375
20190219,0.12582927575683164
20190220,0.17581923907854244
20190221,0.6286279224857637
20190222,0.9111589665742235
20190225,-0.475419709154874
20190226,0.5411480877735202
20190227,-0.1902163081502983
20190228,0.12223010255862256
20190301,0.8958652884331371
20190304,-0.8227600801235347
20190305,-0.17582510304321602
20190306,-0.31793140636131845
20190307,0.3909712523207816
20190308,-0.9267965126670477
20190311,-0.1230872982088119
20190312,0.18540605983915842
20190313,0.058275751124610746
20190314,-0.03755768521220061
20190315,-0.47635252606982315
20190318,-0.7444613220444223
20190319,-0.05852543859389776
20190320,0.10275793731274793
20190321,-0.047112060400194215
20190322,-0.4272973072488844
20190325,0.0842784192455529
20190326,-0.4300341528501262
20190327,-0.16910472652716663
20190328,-0.23794824050069566
20190329,-0.036617463211125245
20190401,0.5382625333806507
20190402,-0.8550805630547033
