trade_date,CU.SHF,AL.SHF
20100104,0.0,0.0
20100105,0.0,0.0
20100106,44236.61106768865,13375.367708891845
20100107,32217.67447718226,9291.318548907015
20100108,26580.321084009753,7333.631699243733
20100111,26189.482073093717,6981.366183443364
20100112,26197.585799555298,7248.21080391024
20100113,20895.2526444278,6229.015907941419
20100114,16618.898670384868,5201.435311110687
20100115,12686.786651731289,4196.310892165667
20100118,9778.185300472853,3322.978328682703
20100119,8798.577435403846,2627.284256966253
20100120,7395.759882632055,1708.737944659034
20100121,5773.794482954379,791.3787926304102
20100122,1684.9112409800414,-458.4930036251835
20100125,-2411.530268963196,-1624.6294102408451
20100126,-7191.028575289909,-2870.3707497749665
20100127,-11328.185111535757,-3984.745824448348
20100128,-16908.984910340605,-5460.66772169485
20100129,-24775.41123039988,-7323.884516597044
20100201,-34453.601368202886,-8903.940254245574
20100202,-44015.53732384423,-10087.53670796987
20100203,-48856.70386496434,-10475.090974954279
20100204,-52363.30017840089,-10465.339657498385
20100205,-56190.94392181826,-10395.000564354446
20100208,-59429.46313252711,-10426.733522136386
20100209,-59807.32190383214,-9917.257988837642
20100210,-56219.3448319277,-8993.011300390132
20100211,-49642.58732047425,-7645.891564126946
20100212,-40381.070927636385,-5813.4542449126375
20100222,-28015.514700840573,-3605.924835855008
20100223,-14995.214661654332,-1304.8200394533899
20100224,-3489.607090751418,608.0254729032238
20100225,5856.8092823768875,2148.6513037445525
20100226,13570.16568835521,3258.3297347927573
20100301,21128.682986225893,4169.458731390333
20100302,26423.78884275956,4383.235301444077
20100303,30361.283937801178,4436.246880220085
20100304,33126.79991627464,4612.478121244931
20100305,35321.786458547045,4921.030367465507
20100308,37384.57875222119,5622.326356459076
20100309,38198.51945716061,6078.57509548674
20100310,38506.54719906076,6853.853964506682
20100311,36821.926638462784,7216.357178287828
20100312,34525.13595090916,7405.238692876534
20100315,29742.521810281283,6625.165211770832
20100316,24499.180136723146,5545.442913352509
20100317,20907.758495029306,4726.718710114912
20100318,17564.639327759272,3736.264934184936
20100319,15325.441825695734,3215.3963445439517
20100322,12879.534321178822,2563.980666062619
20100323,10339.228336589695,1726.1272639443314
20100324,7471.121441036034,657.5789197569865
20100325,4624.240278245271,-744.4482104425044
20100326,3195.792974490792,-1611.8991680102247
20100329,5310.552422817924,-1934.230726566238
20100330,9351.811353263387,-1810.379459443499
20100331,12765.338883850201,-1613.9973368851015
20100401,16704.14825812042,-1125.0222202879652
20100402,21217.02959138259,-314.7231557608299
20100406,25802.118659833155,960.5598328138286
20100407,29000.836513703547,2299.006835874666
20100408,28602.084211732315,2961.6882663852666
20100409,27845.511394767967,3492.103364851898
20100412,26297.846182888858,4407.857679246362
20100413,23363.893668893616,5512.897218788221
20100414,19590.99938976049,6686.817360733862
20100415,15326.577721893771,7686.068352611332
20100416,10272.327667443482,8276.264916404276
20100419,1825.4460014023193,6922.033009205721
20100420,-6703.25328575263,5258.500102693138
