,Kurtosis_{'N': 30},Kurtosis_{'N': 40},Kurtosis_{'N': 50},OvernightVsIntraday_{'N': 30},OvernightVsIntraday_{'N': 20},OvernightVsIntraday_{'N': 10},Skewness_{'N': 30},Skewness_{'N': 50},Skewness_{'N': 40},NoiseFader_{'N': 20},NoiseFader_{'N': 60},NoiseFader_{'N': 50},ShortTermReversal_{'N': 10},ShortTermReversal_{'N': 20},ShortTermReversal_{'N': 60},AmihudIlliquidity_{'N': 10},AmihudIlliquidity_{'N': 20},AmihudIlliquidity_{'N': 30},BuyingSellingPressure_{'N': 50},BuyingSellingPressure_{'N': 40},BuyingSellingPressure_{'N': 60},BollingerBands_{'N': 40},BollingerBands_{'N': 60},BollingerBands_{'N': 30},DonchianChannel_{'N': 50},DonchianChannel_{'N': 40},DonchianChannel_{'N': 60},"DualMACrossover_{'fast_n': 20, 'slow_n': 40}","DualMACrossover_{'fast_n': 20, 'slow_n': 60}","DualMACrossover_{'fast_n': 30, 'slow_n': 60}","MACD_{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}","MACD_{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","MACD_{'fast_n': 12, 'slow_n': 26, 'signal_n': 9}",MovingAverageBias_{'N': 60},MovingAverageBias_{'N': 50},MovingAverageBias_{'N': 40},RSI_{'N': 40},RSI_{'N': 50},RSI_{'N': 30},TimeSeriesMomentum_{'N': 30},TimeSeriesMomentum_{'N': 40},TimeSeriesMomentum_{'N': 50},ATR_{'N': 10},ATR_{'N': 20},ATR_{'N': 30},DownsideUpsideVolatility_{'N': 30},DownsideUpsideVolatility_{'N': 40},DownsideUpsideVolatility_{'N': 50},HistoricalVolatility_{'N': 10},HistoricalVolatility_{'N': 20},HistoricalVolatility_{'N': 50},IntradayAmplitude_{'N': 10},IntradayAmplitude_{'N': 20},IntradayAmplitude_{'N': 50},VIXFix_{'N': 10},VIXFix_{'N': 20},VIXFix_{'N': 30},CMF_{'N': 40},CMF_{'N': 30},CMF_{'N': 50},OBV_{'N': 60},OBV_{'N': 20},OBV_{'N': 40},OpenInterestROC_{'N': 10},OpenInterestROC_{'N': 20},OpenInterestROC_{'N': 40},PriceOiDivergence_{'N': 10},PriceOiDivergence_{'N': 50},PriceOiDivergence_{'N': 20},PriceVolumeCorrelation_{'N': 20},PriceVolumeCorrelation_{'N': 10},PriceVolumeCorrelation_{'N': 30},VolumeMomentum_{'N': 10},VolumeMomentum_{'N': 20},VolumeMomentum_{'N': 40}
Kurtosis_{'N': 30},1.0,0.9466201360432165,0.9046523275362953,-0.17810453487496974,-0.140643097948836,-0.11376044000285637,0.5320893565415523,0.4883450422937682,0.5079040025161565,-0.06332844973776044,-0.16419126397703393,-0.13695313686607996,-0.003925163713869858,0.009642893117491225,-0.022712857343935564,-0.37951182642583187,-0.37113842470709896,-0.37227740331361103,-0.2940442213826487,-0.2830502222446145,-0.2873613973643462,-0.023039075776799176,-0.04220578253770132,0.04005973350997987,0.14674661256005386,0.1491638505689271,0.15371076519142998,0.09834179573631462,0.0813368801360684,0.08153780717142824,0.04598641464929682,0.023024974140333995,0.009290477037170402,0.04647349403308728,0.04496968345571968,0.043674644466065504,0.12543821022919524,0.1302541406187604,0.12130322266402278,0.0520019752767382,0.04047687169506894,0.030416458697432584,-0.53071535983351,-0.5418533368466966,-0.554358114487802,0.3192596631803955,0.3207684959548076,0.3204822295668995,-0.5316025116815837,-0.5483841048136482,-0.5738033947051704,-0.5085256733630164,-0.5167472224256642,-0.5325810462897752,-0.5447757150778821,-0.5538811559105385,-0.5813581141751656,-0.21617062386351513,-0.14149999943473088,-0.2149167326300628,0.018992598798917067,-0.04124066305758774,-0.03347557254741978,0.1641058466539466,0.17205786850052826,0.26743937600825557,-0.11750991902041354,-0.13658499328413676,-0.10969806705693155,0.07096427999464315,-0.0007925775274680013,0.15026776010613135,-0.24958523919694023,-0.14189737437544234,-0.014676312852168544
Kurtosis_{'N': 40},0.9466201360432165,1.0,0.9765156661356152,-0.17875262803522268,-0.15148121173475596,-0.12573946793740046,0.4972545305425559,0.4698246144942609,0.48417903988632727,-0.08633236443140212,-0.17068705521725394,-0.1415781737348715,0.007270712660657368,0.01809900251491141,-0.003950758811823454,-0.386685352998461,-0.38277651557161074,-0.3850347462188764,-0.3048170328021492,-0.28805498959834724,-0.30456253842471165,-0.036952634136486084,-0.04958250613047011,0.020214792347046845,0.14926264227158206,0.14944745147312563,0.15500117543227163,0.0889605790786861,0.06624879862335242,0.06272319159682362,0.030137685623017402,0.01125397500028327,-0.0006233647012809344,0.031496642886444,0.03156652741064656,0.03213979090944652,0.11971703578000316,0.1178100240921837,0.12390721565534771,0.04066315821835844,0.023067541543701442,0.011010870794670701,-0.5629338465141217,-0.5753628707970944,-0.5871424451885532,0.30109816742758305,0.2987328654401221,0.29713636994325004,-0.5615014609401783,-0.5762660849506565,-0.6057334548144675,-0.5413435255982167,-0.5516161932572282,-0.5646640157439747,-0.5661296660226087,-0.5774061509530722,-0.6105281994543573,-0.21969365241089855,-0.13812515788072893,-0.2288857035999932,0.0077729418181824335,-0.037528718312423,-0.04406419868706681,0.12521492085745117,0.15306905049138775,0.2804245070658742,-0.14057040354799663,-0.16049172818062357,-0.13594073427793066,0.08151947483798379,0.004627711774918896,0.16004609542190318,-0.25337387079580415,-0.15431393843929847,-0.013975583284078982
Kurtosis_{'N': 50},0.9046523275362953,0.9765156661356152,1.0,-0.1927953464824363,-0.16620878803541445,-0.12731407651367116,0.48195281472901486,0.4721153980878518,0.47681580997001627,-0.0739305779815322,-0.16001015772462382,-0.13646895291428096,0.007901912876712323,0.02916537047007032,0.007990711047769616,-0.4080097038682194,-0.4073631816282196,-0.4117300857513843,-0.3239339768977145,-0.3009219687683029,-0.3289102657957315,-0.042641646121439385,-0.06225277235901264,0.021096622813876715,0.14395614153142627,0.14078627863487866,0.1509749746460699,0.08031170007554769,0.0583368738448261,0.058071632363769596,0.023685866893468615,0.008735198446600626,0.0009248174512023867,0.024587000873038046,0.0252921465930298,0.02591784145035307,0.11688869038470727,0.11057365310194364,0.1179528415403132,0.033477429629088944,0.01511925367295102,0.0016415856702391854,-0.5962054455431164,-0.609235158147371,-0.6209817165649493,0.2897377818343023,0.29334807886915976,0.29438057198345535,-0.5951301760075564,-0.6094496088170418,-0.6401148911425315,-0.572796202571019,-0.5839681288391052,-0.5970209894680232,-0.6018371509918647,-0.6078619205016987,-0.6416900143316103,-0.22969039321989893,-0.15306180825347518,-0.24786855949500264,0.01430661677841397,-0.03669527467506659,-0.049759502237549026,0.1124420525869535,0.15343605331559157,0.28369377167877297,-0.13521271875232066,-0.16543462765357875,-0.13703482279545043,0.08568813270239016,0.013251818923127875,0.1728590264014042,-0.2573213588499914,-0.1523113539227643,-0.007072303921579156
OvernightVsIntraday_{'N': 30},-0.17810453487496974,-0.17875262803522268,-0.1927953464824363,1.0,0.9104582697753321,0.7686352363565166,-0.030514062369124198,-0.03933986720575662,-0.023275857309317045,-0.24920623166466965,-0.1048095106271059,-0.1614741842503186,-0.5251036615895287,-0.5587204895373358,-0.47416266506833793,0.09985816850718891,0.09974949824706007,0.0963919005703247,0.4581528513462684,0.4973149285860615,0.43822768550109564,0.3872493295550953,0.41244579399145054,0.3495753857168548,0.29533209524272336,0.3214466777862177,0.2799914136947933,0.49788087742588394,0.44078533870059233,0.3689534598491914,0.57622314551644,0.5198781005997716,0.44073568113405726,0.5405633490981485,0.5552945810677671,0.5626264741716263,0.3703393152710063,0.326677349462576,0.39114681398016576,0.5818470244004549,0.5498315930865784,0.4981010398404592,0.36835821107026034,0.3346871205035971,0.2856518266677445,0.2489581188955276,0.22694329334325272,0.1854568242888642,0.357008401224703,0.34252501391318785,0.2777959541749472,0.3998133797743419,0.3773955964837285,0.2998737452585296,0.219666818754368,0.16504266985176658,0.1364110561418732,0.5230870660259249,0.5441663054083746,0.4880401314012054,-0.04969061538980886,0.01156768119846915,0.04128972813026714,-0.08113732413399771,-0.10921283209013725,0.010476966171623315,0.0024226327156109647,0.1894979036976892,-0.13913768369239024,0.2463748837685698,0.253567364309205,0.2162377330182429,0.060597833589727985,0.006357857297009908,0.06357357353349796
OvernightVsIntraday_{'N': 20},-0.140643097948836,-0.15148121173475596,-0.16620878803541445,0.9104582697753321,1.0,0.8632680386091071,0.0203434006511387,0.031052644339186735,0.0390513843383656,-0.25173633313812604,-0.12248275532755885,-0.16280741543434718,-0.524188115880557,-0.5486262165294958,-0.4478745681619814,0.07560925069996177,0.07513078682471429,0.06550822702448962,0.43007844535292683,0.4745962022257483,0.4110355922346764,0.3992959518333604,0.4243829620577353,0.37131740281899944,0.30577024250485846,0.3298072151203,0.28991562096723533,0.4755124018021491,0.41356124376368797,0.3438932871875039,0.5569454437218916,0.509502524610098,0.43468323151192445,0.5215195539696584,0.5395546160172204,0.5502090907377035,0.37905720975164275,0.3263342830234973,0.3848405403368412,0.5572361278900226,0.5295651095240279,0.46812358597650783,0.35935369080926954,0.3196347448062805,0.26595486321722456,0.271535146857067,0.2656828306138351,0.22527128674932317,0.34855953282624363,0.32471557709782417,0.26097083170849816,0.3910366294377997,0.36268824463711313,0.2863334737709397,0.21346006248048696,0.1635608094807316,0.12846996287792473,0.4994716204742656,0.530504559450684,0.4617264014829843,-0.04467255981083648,0.013392284184249736,0.0430154360705305,-0.07338701697043995,-0.05870285878823904,-0.005614562974567682,0.03922961696593324,0.22495120870318266,-0.10044332641869025,0.2845640940011431,0.3046972633377144,0.23059817627495952,0.08356582763117817,0.07073317309182797,0.10495347149950568
OvernightVsIntraday_{'N': 10},-0.11376044000285637,-0.12573946793740046,-0.12731407651367116,0.7686352363565166,0.8632680386091071,1.0,0.03399237311661127,0.03888502550838199,0.04747110828643894,-0.23599803044928327,-0.12818006835670331,-0.1557883417100166,-0.5606851042416731,-0.542524736853221,-0.4519503713552841,0.12111680892806945,0.10293540091751022,0.08893819169449631,0.4317366018724463,0.48584684605234363,0.42704483033148677,0.44371354123753803,0.44792029630018354,0.41545555617528307,0.30895436426306855,0.33496195601780226,0.29683826731787843,0.4524188074560147,0.38792365249806354,0.3220791630760154,0.5399846824773935,0.5223377461909312,0.47481721244565567,0.5208588772022528,0.5405160358252504,0.5572282291192683,0.37269029178650726,0.3147549430137915,0.39751755513593745,0.557643990633775,0.5210344674181935,0.4578443211997475,0.3651933009050562,0.3215556895281992,0.2746030782423936,0.28040330182744583,0.25794009780983956,0.2121606061658944,0.35421522213158463,0.3306764338805367,0.27553059284976716,0.397077634846688,0.3644480686636448,0.29711344073363877,0.23004203660538328,0.17878655867556434,0.14071517104174225,0.4961687121763034,0.5264587374892898,0.44644938946898793,-0.042157176708698785,-0.021501479776492662,0.0024312264228687555,-0.028749774435718908,-0.06593833184019582,-0.05746076634949164,0.10883029023272393,0.1963909632399529,-0.0806811874187422,0.220526958942072,0.3080479720304758,0.1768407647283205,0.1667002803224064,0.0932866042777945,0.09127511207173977
Skewness_{'N': 30},0.5320893565415523,0.4972545305425559,0.48195281472901486,-0.030514062369124198,0.0203434006511387,0.03399237311661127,1.0,0.8414861314757016,0.9241523911792541,-0.29807488503090707,-0.37703073370916923,-0.36287929099773775,-0.27978947832402906,-0.255060901361887,-0.20799681809528794,-0.2694468232721256,-0.23640207219783924,-0.23168318069827581,-0.08321685971820549,-0.043998157830894113,-0.08815754828042695,0.29213182485866285,0.3057782195264351,0.3512357572166756,0.4547364390453429,0.4566466424472576,0.46145378727213393,0.3469161149350662,0.2838908088318682,0.2545150215670731,0.1917604225680259,0.16424589453440075,0.143667347185523,0.2987897073364014,0.31441152094249397,0.32151492843622276,0.4703056433343858,0.4103844996872083,0.47162314395798316,0.318931003926627,0.2941186597821382,0.23562142076412937,-0.13999136361060435,-0.1445724636484337,-0.1621310064198847,0.8305780676941524,0.8007738026596216,0.738098773626783,-0.14915002789123888,-0.15508586670445706,-0.17317025673376032,-0.10470514679604714,-0.11078657931857311,-0.12685199837745478,-0.2705400939089991,-0.2834388485987163,-0.33129514545134003,0.06515113651237803,0.14242890353183651,0.03318499853738115,-0.0578758386190842,0.022137755063263934,-0.0281196955852278,0.21616275902155224,0.212337153070351,0.13347685369686002,0.03768017367944203,0.06506434761992132,0.031103719946526456,0.415815608265769,0.29713380180159193,0.5155750175081516,-0.03292574229817837,0.046297827317749986,0.015255709718265977
Skewness_{'N': 50},0.4883450422937682,0.4698246144942609,0.4721153980878518,-0.03933986720575662,0.031052644339186735,0.03888502550838199,0.8414861314757016,1.0,0.9526375228036521,-0.24759489078793767,-0.41651649280019837,-0.4099256732091742,-0.2904451783537042,-0.2491261244176582,-0.2817481030222596,-0.31053366064289384,-0.2752611388517116,-0.2732386752592651,-0.03054445049217094,0.0012185877607301708,-0.04806565654327636,0.28949674681838083,0.2814290881142002,0.3763386333473676,0.43745523884262666,0.40222998711039937,0.46122580732733814,0.33072998995693037,0.3467372771001649,0.35788574652663385,0.1567866069669544,0.13062221382259318,0.12256765742386531,0.3384916561592189,0.3356273419254682,0.3201158201100935,0.48833446489341603,0.4974240031904999,0.4077005472973381,0.30158115625834475,0.3296256128456439,0.3200972946974102,-0.13701999248092808,-0.14134338138586452,-0.155174945243286,0.6909491732669126,0.8114680579440452,0.8669385836194218,-0.15700046939892479,-0.1645692431206029,-0.17686283716941262,-0.09133402320238898,-0.0970841894096865,-0.10441598075619517,-0.27998682299418215,-0.2815272242579245,-0.3200027949732879,0.08435582035163748,0.1433101559761901,0.06837156014245425,-0.03206281689481251,0.03610466710738689,-0.043765379286823336,0.24413804068517134,0.21225862421443203,0.12747006264574084,0.06203419307413622,-0.0023398400846249318,0.05546213467339443,0.43007990676443325,0.32362278794982036,0.5251169620964726,-0.004047987607973137,0.04600558596294984,-0.056461396905290145
Skewness_{'N': 40},0.5079040025161565,0.48417903988632727,0.47681580997001627,-0.023275857309317045,0.0390513843383656,0.04747110828643894,0.9241523911792541,0.9526375228036521,1.0,-0.2638858680572926,-0.39049485043488613,-0.4001547486595897,-0.29871635763716203,-0.2590519265951857,-0.252450302055746,-0.29130810071130686,-0.2540684415491924,-0.25099585578041694,-0.052951426022334394,-0.014298811626020555,-0.06819364927731505,0.29986672901756606,0.3109519766544748,0.37476750354399185,0.46147102446773874,0.44122884716941685,0.47303123492597504,0.3497071221370583,0.33177948523541945,0.3290332576918026,0.18629877780624696,0.15596075022951877,0.14044597412131418,0.3344007102277169,0.341697660556267,0.33306203471148543,0.5118098106098607,0.4740944302236061,0.4439884934885632,0.3186783561832855,0.33905885400198355,0.29636369751327774,-0.13234203236613346,-0.13735220249566862,-0.15357025748636371,0.7628137210562358,0.8599593014985691,0.8324911761482067,-0.14825239294940343,-0.15583100569322603,-0.17083250414144208,-0.09033226820050774,-0.09710821129745922,-0.10974097229154448,-0.2704278643642462,-0.27324436837819543,-0.31583980973612896,0.08829366555036357,0.15071137843376087,0.05844541456431229,-0.046751500524433526,0.02804426716755961,-0.021657220717101317,0.24731419504891472,0.21453844008849574,0.11427749439671697,0.053208439929258465,0.049746794203681916,0.041407891995311905,0.43161055613501287,0.31223452340221775,0.5353018430471811,-0.005897817875264475,0.05620920971117696,-0.024179733437392482
NoiseFader_{'N': 20},-0.06332844973776044,-0.08633236443140212,-0.0739305779815322,-0.24920623166466965,-0.25173633313812604,-0.23599803044928327,-0.29807488503090707,-0.24759489078793767,-0.2638858680572926,1.0,0.5142655912117821,0.5467886820309212,0.6043517145145187,0.6691339330182323,0.4367036102679333,-0.038572627686667804,-0.07055061127504338,-0.0756247258416347,-0.41698154758955736,-0.4526339011500938,-0.3933535600072589,-0.6335226815315439,-0.5915340807029731,-0.6388978114100066,-0.803889963273191,-0.8428972461969009,-0.7771054157240717,-0.5542628835083413,-0.4695555503296283,-0.37507324763718725,-0.36442628979460817,-0.35525197902853584,-0.3184558056940544,-0.5842980200254074,-0.6100567951408742,-0.6372759534315529,-0.6608968954845142,-0.6170573861415792,-0.7507289658565744,-0.5828115434860898,-0.5142403643884245,-0.4748641674495321,-0.1525244023224077,-0.1315222652536256,-0.10873149545215882,-0.6100451107791983,-0.5109470681418912,-0.4729967826706539,-0.15875884296028397,-0.148140746497906,-0.12385451427044218,-0.18290701228778417,-0.16856823666065474,-0.14788771324675304,0.09052001460750644,0.20976525525064585,0.2583748199351178,-0.4888914210163879,-0.5408052032045338,-0.4521243097735128,-0.018615297302064602,-0.017839423399272837,0.05120382582509432,-0.07864295992810398,-0.044743941410550145,-0.010084205166594399,-0.16088557206860715,0.022701315484240356,-0.015139263588536815,-0.5824466198147911,-0.5152294992938141,-0.47203003351554246,-0.16700671711194093,-0.10771713502515391,0.018687337794856828
