trade_date,"{'fast_n': 6, 'slow_n': 13, 'signal_n': 5}","{'fast_n': 8, 'slow_n': 17, 'signal_n': 9}","{'fast_n': 12, 'slow_n': 26, 'signal_n': 9}","{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}"
20100104,0.0,0.0,0.0,0.0,0.0
20100105,0.0,0.0,0.0,0.0,0.0
20100106,0.0,0.0,0.0,0.0,0.0
20100107,-48.47685142658436,-48.47685142658436,-48.47685142658436,-48.47685142658436,-48.47685142658436
20100108,-8.50019558594359,-8.50019558594359,-8.50019558594359,-8.50019558594359,-8.50019558594359
20100111,3.3714876514831054,3.3714876514831054,3.3714876514831054,3.3714876514831054,3.3714876514831054
20100112,-1.6749821871689738,-1.6749821871689738,-1.6749821871689738,-1.6749821871689738,-1.6749821871689738
20100113,-1.3310173350558072,-1.3310173350558072,-1.3310173350558072,-1.3310173350558072,-1.3310173350558072
20100114,0.284465626504873,0.284465626504873,0.284465626504873,0.284465626504873,0.284465626504873
20100115,-0.024066687639851203,-0.024066687639851203,-0.024066687639851203,-0.024066687639851203,-0.024066687639851203
20100118,-0.1660525739194173,-0.1660525739194173,-0.1660525739194173,-0.1660525739194173,-0.1660525739194173
20100119,-0.3193456813521412,-0.3193456813521412,-0.3193456813521412,-0.3193456813521412,-0.3193456813521412
20100120,1.755575988811509,2.2126658717865366,2.2126658717865366,2.2126658717865366,2.2126658717865366
20100121,-1.3843696376630765,-1.5226626225612687,-1.5226626225612687,-1.5226626225612687,-1.5226626225612687
20100122,0.02758464646963445,0.3429433121095723,0.3429433121095723,0.3429433121095723,0.3429433121095723
20100125,0.13544379446776547,0.18579673417578368,0.18579673417578368,0.18579673417578368,0.18579673417578368
20100126,-0.2699512746703131,2.2755464261183773,2.2755464261183773,2.2755464261183773,2.2755464261183773
20100127,0.31655089219924715,-1.2596159021365965,-1.2596159021365965,-1.2596159021365965,-1.2596159021365965
20100128,-1.1235322502268263,2.100982190786087,2.430289915762799,2.430289915762799,2.430289915762799
20100129,-0.6992547519125294,0.9617535080464623,1.6059712799608221,1.6059712799608221,1.6059712799608221
20100201,-1.035843198156205,2.9356116856013332,3.76188420854081,3.76188420854081,3.76188420854081
20100202,0.14631128266830426,0.7654209545585343,0.8014183153281172,0.8014183153281172,0.8014183153281172
20100203,-0.4134382062342143,-3.587125894235289,-4.518199991685677,-4.518199991685677,-4.518199991685677
20100204,0.10505248891955515,1.2134511678239908,1.9238507513222447,1.9238507513222447,1.9238507513222447
20100205,-0.03555731321388658,-0.4436203076390962,-0.8640915679008667,-0.8640915679008667,-0.8640915679008667
20100208,0.7334046658581442,-0.6067705911988925,-2.0034857692086243,-2.7813612393136595,-2.7813612393136595
20100209,0.06350159876628142,0.0023879834522800396,-0.10157819065899489,-0.18906412772067577,-0.18906412772067577
20100210,-0.2910378158156089,0.027456121201249295,0.5244388707677957,0.7110892186072496,0.8365674097164162
20100211,1.4126680428859837,0.6848706952058895,-1.007334687840674,-1.6097694404476373,-2.611336613981164
20100212,-0.7027897411951889,-0.5403584675034028,-0.2095711095019927,0.12370141858580047,0.9350827729758038
20100222,3.1905912778127323,2.5233432640891964,1.091164998665988,-0.6028836528114447,-4.199402955457385
20100223,2.8549861245624775,2.3039328131043737,1.029447550303179,-0.45058956599379957,-3.4012508175300904
20100224,-1.6570182796994157,-1.4665731719864343,-1.0543183132104361,-0.5673759929194278,1.1822557279053283
20100225,-1.7115140721296516,-1.5339930478486212,-1.1374269853423489,-0.6729216908831253,0.9452373003714012
20100226,-1.1543709202713843,-1.0510282869319123,-0.8167966204136119,-0.543507983619562,0.32743251686142893
20100301,1.763111095122874,2.1254440290018524,1.7424499967990865,1.2974381112512239,-0.1001807784786041
20100302,-1.0650684023515784,-1.3209656245655843,-1.10109900101249,-0.8468323535157485,-0.13737002050507252
20100303,0.5768767786519607,2.0039547834741107,1.860537058077644,1.6888598292317702,0.9614291377809524
20100304,-2.0599661325468688,-3.287056446200367,-3.005366477831881,-2.677556509243531,-1.6160192555919073
20100305,0.00876974631241001,2.2737183484696226,2.211664944607375,2.1320081449660453,1.6712899219728743
20100308,0.19068283385841556,1.0399314500504944,0.9709076448197507,0.8915753902381702,0.658071639985319
20100309,0.3281684323817747,1.225828859043946,1.1667806008251533,1.1396714717783576,0.979464071240241
20100310,-0.19434289466797713,-0.5427899622019652,-0.6836545583367932,-0.6578858744296388,-0.5774412413500075
20100311,-0.93001188751108,-1.7982385653241235,-1.8665723885857277,-1.8300621595024593,-1.6613315235141717
20100312,-0.10021149940607602,-1.2202935633985028,-2.5889181504670677,-2.519060830645818,-2.2977605003328376
20100315,-0.10198728638700352,-0.726607917098234,-0.9645261397921456,-0.9535966167165135,-0.8995888324014221
20100316,-0.9863761887172144,-0.6639854526544636,0.49359604722939704,1.5271529073661079,1.4266797569442684
20100317,-0.40829694959369844,-0.006976343891332032,0.7504833362118986,1.0855168269388842,1.0426759124568301
20100318,0.6911974616086362,0.13565719047347724,-1.2722505164100404,-1.740652524959462,-1.6834667943321997
20100319,-0.7295828668307273,-0.30791085245859534,1.3109145959231099,2.482115485504238,2.406454927822789
20100322,-0.4341194280643502,-0.2882219406189793,-0.04066870322811928,0.5221939938675726,0.5131762119546601
20100323,-0.046959863201034006,-0.03454154411214233,0.004925936914257127,0.029631961677991633,0.02911745245483538
20100324,-0.17101960452745474,-0.26377516689177316,-0.3011026654303788,-0.4220713771379775,-0.4143810760768712
20100325,0.18634115715147734,0.1301893941000168,0.3389237682162634,0.5446629379178379,0.5375287741868002
20100326,-0.33449479335790877,0.7388495095287784,-0.4259665842611426,-1.66779222167686,-1.653561296832152
20100329,0.3401742020525602,-0.1570464393749521,0.5666298367168149,1.498531032844764,1.4873624447336098
20100330,-0.06965019816268478,-1.1831686501861087,1.538461181169839,2.3080462409370726,2.2953672137896617
20100331,0.03698052947726632,0.8597591462635215,0.7260364344146625,-0.6202876237541844,-0.6184457500703928
20100401,-1.0793877613264042,-1.0659698528256958,-1.182734197758743,-1.2975452964245964,-1.305568853980535
20100402,0.3129270936855094,-0.03146638612305669,0.5176939268680008,1.2867776151844297,1.7045846668328317
20100406,-0.010336681419632466,-0.0373191986855059,0.0001967483582187013,-0.19827377808660562,-0.4406480480024407
20100407,2.2318232281836314,-0.054438546420508827,1.4098919702440647,3.0585842938163808,5.673460133616439
20100408,-0.19239376909354342,-0.9253192510572947,-1.171336373453435,-1.2045840446119878,-1.1603805072042104
20100409,1.338009093995312,0.8212224419776535,1.3709496401325052,1.7170753905747453,2.1994022678846807
20100412,0.04204955342025929,0.24238699968954744,0.7714527545241907,0.9746140281208429,1.340043880001319
20100413,-1.58681958688488,-0.5378660958494372,-0.3900007328051499,-0.6210183557901832,-1.0114990227911584
20100414,-0.5472899461195384,-0.09947499556657707,0.03853626673488102,0.0007248241653218801,-0.05606549343993841
20100415,-0.08336152900131774,-0.08683600245378803,-0.10572573419949038,-0.12220552622426316,-0.15310471232708103
20100416,0.46196781555001987,1.1167251084915115,1.448659324572033,1.4864234910077407,1.5364579168194705
