Factor,Parameters,Mode,SharpRatio,POT
RSI,{'N': 10},RAW,0.4855,16.1762
RSI,{'N': 10},STATE_MACHINE,0.3508,9.3056
RSI,{'N': 20},RAW,0.3203,14.7986
RSI,{'N': 20},STATE_MACHINE,0.2077,7.8381
RSI,{'N': 30},RAW,0.3133,18.0495
RSI,{'N': 30},STATE_MACHINE,0.189,8.4511
RSI,{'N': 40},RAW,0.4758,31.3314
RSI,{'N': 40},STATE_MACHINE,0.4272,21.414
RSI,{'N': 50},RAW,0.4011,28.421
RSI,{'N': 50},STATE_MACHINE,0.3136,16.8164
RSI,{'N': 60},RAW,0.1959,14.85
RSI,{'N': 60},STATE_MACHINE,0.1457,8.0428
