trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,309.36749909737847,1429.2240006763889,8218.266801377658,,
20100107,60.17097632893749,246.44755480379698,3489.7545719863256,,
20100108,-182.15179877348612,-734.9949549472494,1486.3684291308728,,
20100111,-337.25092043317585,-1387.5743126417167,425.3920755600146,,
20100112,-515.168311481375,-2069.189130147559,-404.31029839902874,,
20100113,-741.3742811857271,-2812.555753373383,-1213.4313309513639,,
20100114,-977.8744907979249,-3453.500099314511,-1827.4573110295853,,
20100115,-1192.5792995975798,-4116.90627983703,-2397.9586101666255,,
20100118,-1337.0836031740703,-4770.792830699035,-2909.0705369502202,,
20100119,-1424.2662863240032,-5263.41109892325,-3287.7068432809474,,
20100120,-1510.5647570553747,-5749.873110452153,-3666.2137765252987,,
20100121,-1558.0343452340403,-5958.940257233057,-3820.4229250458225,,
20100122,-1595.8659267092587,-6016.262807046976,-3879.4623054981057,,
20100125,-1612.8503479364974,-5984.775885006261,-3839.5514152963956,,
20100126,-1640.4804793073667,-5963.6251626959265,-3818.7926350645016,,
20100127,-1644.8719046688707,-5773.940475420006,-3735.4898200283483,,
20100128,-1677.5392306340725,-5587.155379922199,-3647.5391235807024,,
20100129,-1745.1482517568918,-5444.881166257004,-3592.297470637422,,
20100201,-1871.5478962365103,-5399.036941412477,-3618.5800211680307,,
20100202,-2049.2095424804324,-5360.495504629978,-3651.0020186687307,,
20100203,-2135.4865688356563,-5025.670305277918,-3427.1690826532067,,
20100204,-2222.406643568953,-4675.374085308623,-3194.323281355926,,
20100205,-2240.695295606304,-4241.077433949866,-2876.037913359435,,
20100208,-2165.2999171612737,-3624.522975632581,-2398.0577236017234,,
20100209,-2024.7007024364232,-2897.7195808327892,-1850.9160419928553,,
20100210,-1896.2177372632923,-2112.1138606223094,-1253.6061078599555,,
20100211,-1667.901283421694,-1232.3468237655218,-589.4528683726517,,
