strategyFile,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
AgriSelect_TrendMomentum_DonchianChannel_N50_STATE_MACHINE_Position.csv,0.7132363716964731,-29.617994318273347,691,18.91265899921651,30.297842395835595
