trade_date,"{'fast_n': 5, 'slow_n': 20}","{'fast_n': 10, 'slow_n': 40}","{'fast_n': 10, 'slow_n': 60}","{'fast_n': 20, 'slow_n': 40}","{'fast_n': 20, 'slow_n': 60}","{'fast_n': 30, 'slow_n': 60}"
20130806,-0.748298288545598,0.37433987410201197,1.0510943512471296,0.9581890709582641,1.0226533289085715,0.9392796053494461
20130807,0.5029460392134575,1.4160040364694737,0.7813330638875727,1.0726075152709258,0.6884046659829578,0.4159887701963014
20130808,4.844586411327045,3.1738925762740644,-3.1394452832111233,0.9359370785712058,-3.227576604050337,-3.4859300600432634
20130809,3.0172136761502077,2.014850611552109,-2.1749375832095765,1.002266515692524,-2.205609598277832,-2.2955233885150985
20130812,7.551702546584226,6.711059776773427,-2.8373974894247955,4.719029271024977,-2.9520499727422194,-3.288149159793601
20130813,4.120402490186517,3.6898014366139034,-1.6643024780229434,2.7705794854448387,-1.7113691612936164,-1.8493432682006359
20130814,-2.26876132293688,-2.1897300738935144,0.005276113756130907,-1.8423706517832752,0.5776011724796108,0.6536448297949435
20130815,0.6223368321571926,0.4764447008206413,-0.23345515713175005,0.38317291565866585,-0.6354799112215236,-0.6354799110570064
20130816,-2.989738399792418,-2.576219024626935,-0.05947136611439996,-2.194444803944908,1.3490748444092893,2.3114405726747576
20130819,1.692868471744454,1.4339688179849417,0.13140851900987494,1.2202648832444773,-0.5874349599083357,-1.625855793164002
20130820,0.42807811201075663,0.13659897633953264,-0.5886201078085604,0.041878225092877086,-0.9906017996242097,-1.9301977095074019
20130821,0.05987781057162034,-0.03323119048162815,-0.23461264948351895,-0.07008087035064192,-0.34067074406859693,-0.5938726182605013
20130822,-1.192571592248608,-1.285395670181967,-1.1537709770508466,-1.2668438215423536,-1.07224947019452,-0.8758185714783674
20130823,5.382850395677115,5.374003041509409,4.190216050903636,5.17118674477413,3.526564033258824,1.932671884561799
20130826,1.2320819860698338,1.1276629816038002,0.7000826851151909,1.0591562030946806,0.46459054488280416,-0.0951090435964065
20130827,-0.6056842315321215,-0.5490042115139123,-0.3507767728630681,-0.5306196393892344,-0.23603757771731315,0.02888849105458175
20130828,-9.536552944994195,-9.371716561016687,-7.919426220266677,-9.13240018193959,-7.110625548838939,-5.1783806203535026
20130829,-1.1408372678205698,-1.1692294326926924,-1.1133232258575816,-1.1633755494716809,-1.0784713560115773,-0.9960000246162634
20130830,-0.182238242977873,-0.16398780390599046,-0.11101380462195283,-0.15517642925053776,-0.08232027298986609,-0.014116292912900869
20130902,6.052436407740653,5.984602653664749,5.412857175797328,5.892062189635423,5.093867383121186,4.332836296394286
20130903,-2.1782280549367763,-2.922037012897802,-2.801550447837399,-2.9007719307407065,-2.7326183574247933,-2.565880831475706
20130904,-0.48951151232755596,-0.9095025799975979,-0.8578898727602331,-0.9020221638243174,-0.8284787516387623,-0.7586933082041175
20130905,0.32180068687273666,0.6424610064060602,0.5779199072957116,0.6336117003630782,0.5417962545785245,0.4568300341861082
20130906,-0.16425065903076447,-0.9750146290828694,-0.9367191933264298,-0.9695774468610983,-0.9148380987250943,-0.8629790415409054
20130909,0.07559415196185154,2.28446382159258,2.226099058397327,2.2755525644585832,2.192612144647446,2.112675168320378
20130910,-0.014240371220658632,-1.79525287339729,-1.7460892218827326,-1.787702482976332,-1.7182974582447692,-1.6521326465462702
20130911,0.11835428015034558,-0.24651523602762887,-0.2506586072478262,-0.24694740745401494,-0.25284867957244295,-0.2578211084956231
20130912,-0.28040035347980696,-2.4952217051040453,-2.4406202495473,-2.4860668425898877,-2.4103411460575495,-2.337943740645718
20130913,1.7833417389732427,-3.604712543541372,-3.5766851540714124,-3.6004196431948685,-3.560221759224304,-3.5207156651983618
20130916,0.1391951677289192,-0.5689927114036428,-0.709460851658689,-0.7140381942766993,-0.7062392487725455,-0.6982912253061633
20130917,-0.38543496047602144,0.8026221255243994,0.7905876553524411,0.8008656421440443,0.7838526966003556,0.7679269057129056
20130918,-0.5676223025369278,1.709477901639498,1.1754581940641184,1.1940196513670687,1.163423610644498,1.1350503633431424
20130923,-1.415726199195773,0.9060731483793361,1.5576274414672264,1.890450381241651,1.8766134971832875,1.8633422053375683
20130924,1.5791049267194626,-0.6331506500113437,-1.310051579832049,-1.652278250714279,-2.041122248394246,-2.0307677813751086
20130925,-0.38618621209061044,0.6395114214203119,0.6151085728606288,0.6087513391886517,0.5750389508696565,0.5694795704396671
20130926,0.7582280646401784,-0.17140461020939624,-0.38339553426693895,-0.4906933711714127,-0.9922788847415005,-0.9889266527357894
20130927,2.27274131647037,-0.9237495085133524,-1.4166172560947983,-1.669563300829993,-2.8381748962893614,-3.4291654327463172
20130930,0.5350884846893301,-1.6221851674074936,-2.1439370481343527,-2.0890182773207058,-1.7897858163287808,-1.4446729527566022
20131008,-1.0799462134975828,-0.2688327982403771,0.41875553232302315,0.4740724439184132,0.7296050929631349,1.227744564976739
20131009,0.30497307431178405,-0.4210225604191188,-0.3165933682458679,-0.35425777483677734,-0.5278104516054646,-1.0312451240354152
20131010,0.07263013467855739,-0.0007608576767737796,-0.5546527972120088,-0.6473386935587948,-0.4153032110881803,0.06316811461249794
20131011,-0.4270748363194622,-0.463346608304579,-0.10763175114018791,0.02691386836978682,-0.0508470475499081,0.1441883877694361
20131014,-4.385871782836787,-2.5736095206936227,3.342708994304188,-0.6063181953591443,3.6188980123432555,4.57002929038781
20131015,2.1934507962528125,1.6033167379055622,-0.846188275358791,0.9518313053298204,-1.0246545273840584,-1.6384488788713787
20131016,3.2260347885895087,2.6810852286689757,0.003129347182989961,2.062641028032791,-0.2987627878644751,-1.3364265232626498
20131017,1.1827967808125326,0.9980043615918569,-0.4203435148709344,0.7050169835611997,-0.477849320931632,-0.675628084658078
20131018,-0.8371238953639788,-0.7555779909759037,-0.0742494952418658,-0.6319202888551235,-0.02171840378837181,0.15882584294664792
20131021,-3.0623003085636684,-2.612405472647091,3.111525416365593,-2.05897373885566,3.119515438902508,3.147586641110637
20131022,2.5860938736405896,2.313316164574893,-1.0606706040830627,2.0845820704682296,-1.571118632764576,-1.7271129606836073
20131023,2.369515942268098,2.197731784948392,0.21463129859003266,2.0895574595038395,-0.5641144708200097,-0.7617272528955336
20131024,4.36545540376048,4.065691874799016,-1.0861795052143552,3.7550826307497966,-2.739712273819073,-2.8854932911479763
20131025,4.06317151361432,3.8874708944342777,0.29457895967031433,3.658217671668642,-0.7484988119011148,-0.969130980563246
20131028,-0.37871722027693167,-0.35706520786561335,0.2513728337908228,-0.32102187606580307,0.492035130515657,0.48642645495857795
20131029,0.8426860853430218,0.7830017799961475,-0.11845884699382468,0.7651638238753204,-1.329525480638418,-1.816310871020713
20131030,-2.6618001738228596,-2.611479626802794,-1.3728157917140718,-2.516348545174574,-1.0092702869372536,-0.19868378614466597
20131031,2.759926052506454,2.6874792121871014,1.4219731464248957,2.630232317523415,0.26160643562578967,-0.5913551572141214
20131101,-3.7317243470337464,-3.678351130069095,-2.4382763113505996,-3.590281197356836,-1.9460851034441857,-1.1345088020510876
20131104,1.612699170186815,1.5760352883862896,0.6656802572634657,1.527163712510738,0.17822136507594807,-0.3664869829398473
20131105,1.4130926588274986,1.3949929657748412,1.1142147293789315,1.3825888361686465,0.818860395357976,0.6189190884529634
20131106,1.8854458512238486,1.8754261738861655,1.6306636983825396,1.8528984142824907,1.59752663515665,1.4281984928591456
20131107,-2.803958782237855,-2.789622989204565,-2.6391867077343574,-2.7793713111646086,-2.440138496280088,-2.2984999504187296
20131108,4.0786339689361055,4.048516930366391,3.44514145823664,4.016063092614177,3.0230550366662845,2.62917996564254
20131111,-0.7902361503756168,-0.7864212907323368,-0.7126547594878768,-0.7818147844534387,-0.6656276961162843,-0.6152323975188012
20131112,-1.6720687544931983,-1.696441850379542,-1.4702445867939495,-1.68369607586582,-1.348482345818132,-1.209396485873862
20131113,-0.3129029538427457,0.40245482121231624,0.5012124467950866,0.4071587410544082,0.5289836222981703,0.5763340522856168
20131114,-0.13909277546224114,1.044706597385448,1.0600375342437116,1.0436201794427542,1.0768511530783378,1.0776600553753144
20131115,1.9190414322632436,3.091475403102066,2.980331170539544,3.0845569185303057,2.9008595491874885,2.822231755283216
20131118,-0.35873577333654216,-0.4276519656758137,-0.3890841552463873,-0.42481988196837533,-0.3864831755820678,-0.3648663509803869
20131119,-2.948658926590018,-4.272287696010457,-4.142036748518586,-4.26412948113067,-4.067618658291499,-3.9813193715225257
20131120,-2.2408763991753773,-2.67279773008537,-2.6402705309888868,-2.6717513826894193,-2.584654922672331,-2.5567598372137437
20131121,2.673903259075254,4.3246629462587505,4.261255177770566,4.3214920081958486,4.1961583155421796,4.149365402697738
20131122,-0.3226714951245671,-0.5223828071842295,-0.5095923049863023,-0.5215756843698479,-0.504385772629481,-0.49656556809881636
20131125,-0.29332281031322266,-0.3618935271974728,-0.37156405289009087,-0.3619472044634672,-0.38108591061131863,-0.3855701713670427
20131126,-0.9550328027418005,-1.8125583665515554,-1.7955133572554791,-1.8111369391500447,-1.7914419254364955,-1.779934901603995
20131127,1.8473252002768894,2.3845001433121995,2.3658478671701224,2.3837327174509517,2.345506644948247,2.332319525053332
