Factor,Parameters,Mode,SharpRatio,POT
RSI,{'N': 10},RAW,0.5456,27.4493
RSI,{'N': 10},STATE_MACHINE,0.5321,15.6424
RSI,{'N': 20},RAW,0.6148,48.2443
RSI,{'N': 20},STATE_MACHINE,0.7658,30.9998
RSI,{'N': 30},RAW,0.5969,62.7717
RSI,{'N': 30},STATE_MACHINE,0.7735,35.9734
RSI,{'N': 40},RAW,0.5254,68.0461
RSI,{'N': 40},STATE_MACHINE,0.693,35.3188
RSI,{'N': 50},RAW,0.4108,61.4856
RSI,{'N': 50},STATE_MACHINE,0.5589,29.0455
RSI,{'N': 60},RAW,0.3242,54.8703
RSI,{'N': 60},STATE_MACHINE,0.4559,24.1444
