trade_date,FU.SHF,SC.INE,LU.INE,BU.SHF,RU.SHF,SP.SHF,L.DCE,V.DCE,PP.DCE,EG.DCE,EB.DCE,PG.DCE,BZ.DCE,TA.ZCE,MA.ZCE,FG.ZCE,SA.ZCE,PF.ZCE,PX.ZCE,SH.ZCE,PL.ZCE
20130108,-138.24458463289767,,,,-91.32297090996954,,-115.34481884659657,-231.54676334975122,,,,,,-101.5038646172205,,0.0,,,,,
20130109,-137.93160468082775,,,,-91.02301607384335,,-115.12577119656783,-231.43647131074542,,,,,,-101.13517213950821,,0.0,,,,,
20130110,-137.59227338312053,,,,-92.0289751134914,,-117.928059995965,-232.44413796209085,,,,,,-100.88195471227104,,0.0,,,,,
20130111,-138.21545443211645,,,,-91.94862169563957,,-118.07016644007032,-230.48665812625887,,,,,,-99.80754289763902,,0.0,,,,,
20130114,-139.15624854246894,,,,-92.20574192132713,,-117.97117394980025,-228.56066090381626,,,,,,-98.68322786165405,,0.0,,,,,
20130115,-142.05513378371492,,,,-91.9317098271939,,-118.62135230070632,-226.21931586034822,,,,,,-97.48175652939544,,0.0,,,,,
20130116,-145.15933928617685,,,,-92.64445354760973,,-120.1653265653708,-224.9763869925642,,,,,,-96.61939046232602,,0.0,,,,,
20130117,-147.34970994004487,,,,-93.58250482837335,,-123.13465025666169,-224.88514090194946,,,,,,-99.7507995616548,,0.0,,,,,
20130118,-148.12171619902526,,,,-93.60137421969274,,-124.3542920318262,-221.91033563132365,,,,,,-100.58311152428836,,0.0,,,,,
20130121,-148.35405119068068,,,,-93.33620051998082,,-125.05660554303081,-221.04883136874335,,,,,,-101.03398286474003,,0.0,,,,,
20130122,-147.0542839172656,,,,-93.7156179552189,,-126.01865647717642,-221.67714086723578,,,,,,-101.174747608957,,0.0,,,,,
20130123,-146.09471038593023,,,,-93.98108080214799,,-127.63060741439709,-223.85233063347857,,,,,,-101.34602514925959,,0.0,,,,,
20130124,-147.81049836148347,,,,-92.92371895494827,,-128.4717178848446,-225.18603540154322,,,,,,-101.48201712811155,,0.0,,,,,
20130125,-148.7237749144856,,,,-92.14649226858039,,-129.76989738930143,-226.0572704181212,,,,,,-101.72749639210129,,0.0,,,,,
20130128,-148.88714029814582,,,,-91.52479957417981,,-129.16609467321885,-226.52309678632662,,,,,,-101.96943093422078,,0.0,,,,,
20130129,-148.2834306445784,,,,-92.52272419719607,,-128.10821486571612,-226.866323650186,,,,,,-102.30546015711224,,0.0,,,,,
20130130,-145.8117252170884,,,,-93.38471750770617,,-127.35290491491764,-226.18274054863738,,,,,,-102.57743672644752,,0.0,,,,,
20130131,-144.30808638944436,,,,-94.76824748454409,,-127.61835566918072,-225.39766801661006,,,,,,-104.2211301745574,,0.0,,,,,
20130201,-143.09930180447643,,,,-95.84162966631335,,-127.54070735309946,-230.94511582250692,,,,,,-105.39738978562595,,0.0,,,,,
20130204,-140.9849782808005,,,,-96.73955385743348,,-83.8555162454685,-234.4425150166848,,,,,,-105.90953089503898,,0.0,,,,,
20130205,-137.72658061695847,,,,-97.5103267263347,,-91.8226210504614,-236.9107080715012,,,,,,-106.04636358429556,,0.0,,,,,
20130206,-135.35080826455325,,,,-98.12449418944314,,-98.56009499148776,-151.51574443778003,,,,,,-107.07008242661372,,0.0,,,,,
20130207,-133.46517312672782,,,,-98.49736178474498,,-103.2005794630622,-165.29045148515323,,,,,,-107.54190640982776,,0.0,,,,,
20130208,-132.7143912558245,,,,-100.56179898521906,,-111.26420544360106,-181.34308102873095,,,,,,-109.98283889777838,,0.0,,,,,
20130218,-131.15726745784957,,,,-100.80555367389742,,-111.0264104776663,-195.4658310012416,,,,,,-111.71721210630851,,0.0,,,,,
20130219,-129.81515472508292,,,,-101.97147574025185,,-110.32443298494906,-209.47989928333305,,,,,,-116.90489559480936,,0.0,,,,,
20130220,-128.84015875637465,,,,-102.22955899888768,,-109.78548504356962,-221.15264369262394,,,,,,-120.45628462514884,,0.0,,,,,
20130221,-128.20756366070336,,,,-99.52032966481268,,-106.19935552611781,-223.25980089466177,,,,,,-120.98969707834915,,0.0,,,,,
20130222,-128.32323234231387,,,,-98.27313358817403,,-103.71661563064139,-231.50241020245468,,,,,,-124.35354857333978,,0.0,,,,,
20130225,-128.64185552410132,,,,-96.74906504084046,,-101.89763844431103,-236.95267832554165,,,,,,-127.78665596819746,,0.0,,,,,
20130226,-129.83798601310858,,,,-95.57975632830484,,-99.425309747186,-240.8742066987727,,,,,,-125.63695398167233,,0.0,,,,,
20130227,-130.76191926174826,,,,-93.50773885487042,,-97.32807377302473,-244.3123121307961,,,,,,-123.89814231376654,,0.0,,,,,
20130228,-131.55240082256233,,,,-92.02492335169049,,-94.89899430879356,-244.93589697496708,,,,,,-122.08647275907947,,0.0,,,,,
20130301,-134.63323801509966,,,,-89.01253939552177,,-92.87059077886936,-246.43608025205495,,,,,,-118.01963860276797,,0.0,,,,,
20130304,-136.7713906236139,,,,-86.5864384154512,,-91.21400832992781,-248.58150869795045,,,,,,-113.67194865383233,,0.0,,,,,
20130305,-139.96338223873425,,,,-84.51110508317704,,-89.97763444257102,-248.4092362100026,,,,,,-109.81331766945966,,0.0,,,,,
20130306,-146.61411071713837,,,,-83.14683827048792,,-88.91504676881205,-251.77870918795463,,,,,,-106.35296082731415,,0.0,,,,,
20130307,-152.1599248784224,,,,-82.18718136775361,,-87.25474985271626,-254.09076594422976,,,,,,-103.37203234204087,,0.0,,,,,
20130308,-157.0054958233844,,,,-81.23647316479187,,-86.12672050498351,-255.75460421377466,,,,,,-101.14118708829096,,0.0,,,,,
20130311,-170.1580503886901,,,,-81.17994299454114,,-86.74860208702155,-260.8517591127318,,,,,,-100.80138663192642,,0.0,,,,,
20130312,-192.4752798195602,,,,-79.9323246619481,,-86.59141831404749,-260.36689961160886,,,,,,-100.16098645242276,,0.0,,,,,
20130313,-210.73042023896883,,,,-78.75745040714554,,-86.33278336920557,-261.84412991947505,,,,,,-99.36561340611648,,0.0,,,,,
20130314,-223.1177831951595,,,,-77.73719776278946,,-87.07489261210105,-263.4056030269839,,,,,,-99.51913655892268,,0.0,,,,,
20130315,-234.9806059289199,,,,-76.09351543503325,,-86.02642323210499,-262.1349089159082,,,,,,-96.98462486250692,,0.0,,,,,
20130318,-132.24748555156663,,,,-73.68401665161291,,-85.89617069646395,-261.7846371543359,,,,,,-94.31340733527924,,0.0,,,,,
20130319,-164.12944924482665,,,,-71.38957581965897,,-83.98878569984943,-258.7634379326198,,,,,,-92.02438767993273,,0.0,,,,,
20130320,-189.82749225584448,,,,-69.04585147191531,,-82.540639576511,-257.1246215788678,,,,,,-90.15808926676628,,0.0,,,,,
20130321,-213.36771077908338,,,,-67.56667123376623,,-82.51330119428982,-262.3412478533543,,,,,,-88.83401296464636,,0.0,,,,,
20130322,-222.96198576520885,,,,-66.36296368374666,,-82.475538291001,-265.2319159283115,,,,,,-87.1135417178033,,0.0,,,,,
20130325,-229.82580652816347,,,,-65.43754427303911,,-82.37307943078733,-268.61815015973355,,,,,,-85.65184699350193,,0.0,,,,,
20130326,-235.39594184906383,,,,-64.99493341759806,,-82.82050919622702,-272.0668790589079,,,,,,-85.32072230262322,,0.0,,,,,
20130327,-241.3060705005073,,,,-65.04885103006896,,-83.2104437432022,-274.8903933101455,,,,,,-84.8569850409597,,0.0,,,,,
20130328,-246.324293503391,,,,-64.82324256463897,,-84.67216198532994,-279.386839832892,,,,,,-84.7228870990767,,0.0,,,,,
20130329,-152.5979262602266,,,,-65.45674858479052,,-85.53941680563871,-279.7635552878824,,,,,,-85.7781551822461,,0.0,,,,,
20130401,-175.15180960094017,,,,-64.99026564468078,,-85.79854189117529,-277.6137757060262,,,,,,-87.40746237228075,,0.0,,,,,
20130402,-194.21809017861298,,,,-64.98772196560368,,-86.15171300423604,-277.6424928627056,,,,,,-86.62528680608072,,0.0,,,,,
20130403,-209.81777428761802,,,,-64.9497021478773,,-86.50242211766795,-275.8850774252253,,,,,,-86.05097091464147,,0.0,,,,,
20130408,-221.59778969809093,,,,-64.25261184442869,,-88.02783388213848,-268.65875938444117,,,,,,-85.63362526605358,,0.0,,,,,
20130409,-231.9837304101164,,,,-63.91325459262277,,-89.27804790212613,-262.6593063941168,,,,,,-85.2789126246392,,0.0,,,,,
20130410,-240.5039254678349,,,,-63.496229708062174,,-90.24583859346995,-257.379979235955,,,,,,-84.24404519485522,,0.0,,,,,
20130411,-247.61191748314408,,,,-63.881605408671355,,-92.57181007580304,-258.00653782892937,,,,,,-83.66948099337193,,0.0,,,,,
20130412,-251.9701670384281,,,,-64.45347039420955,,-94.17090338807166,-258.7828503359823,,,,,,-83.252684460329,,0.0,,,,,
