Factor,Parameters,Mode,SharpRatio,POT
ATR,{'N': 10},RAW,0.1341,20.574
ATR,{'N': 10},STATE_MACHINE,0.014,1.7149
ATR,{'N': 20},RAW,0.1763,28.9094
ATR,{'N': 20},STATE_MACHINE,0.0196,2.3946
ATR,{'N': 30},RAW,0.168,25.146
ATR,{'N': 30},STATE_MACHINE,0.0097,1.1852
ATR,{'N': 40},RAW,0.1757,25.6316
ATR,{'N': 40},STATE_MACHINE,0.0083,1.0148
ATR,{'N': 50},RAW,0.1864,26.9145
ATR,{'N': 50},STATE_MACHINE,0.0116,1.4211
ATR,{'N': 60},RAW,0.1842,26.4047
ATR,{'N': 60},STATE_MACHINE,0.0078,0.9654
