,AL.SHF,CU.SHF
20140110,-182.5493738627665,180.64064957210024
20140113,-218.40503149081184,176.99189857405935
20140114,-249.79192916089886,174.342881459206
20140115,-275.2741268312263,172.42039285318054
20140116,-294.34722277008433,170.0306726181952
20140117,-307.66110552999646,167.58079941287014
20140120,-318.34733549190025,165.9815051251581
20140121,-322.88852698330237,165.1782270974531
20140122,-327.8213039878832,164.42220262100452
20140123,-332.19570794659774,163.90724966452916
20140124,-335.8559656782109,134.38237507916844
20140127,-337.6787052107159,74.7877094462672
20140128,-339.1554997830177,26.04377326200502
20140129,-343.39325631154315,-13.775542377538983
20140130,-346.70237645305895,-46.22664661851182
20140207,-352.2580237218549,-74.71146133369241
20140210,-335.19958032188504,-103.43639047372808
20140211,-321.0251295895426,-127.0420245563237
20140212,-307.32599672877905,-141.4080494641729
20140213,-293.65717628749644,-152.734775267832
20140214,-281.81772768867364,-170.70801743845254
20140217,-270.35403048482715,-185.86100645226543
20140218,-259.99838236048026,-197.08931808146988
20140219,-249.97674928994502,-204.65743251771647
20140220,-241.51433704394339,-212.8903992924663
20140221,-235.08054657283563,-221.86264627797505
20140224,-229.8968890297333,-228.95762699850707
20140225,-225.79001175117776,-229.44523593796038
20140226,-222.28979211729694,-228.65485224154713
20140227,-218.67708823051805,-227.17962131062967
20140228,-215.91093593840108,-224.3105145896845
20140303,-213.88822588467974,-221.61901476578467
20140304,-211.54897653634768,-217.75121973237964
20140305,-209.69962960449226,-213.58559467276535
20140306,-207.88774710950565,-208.26904257263737
20140307,-206.4109803796113,-203.7178084296105
20140310,-214.26125947243185,-200.1000162299352
20140311,-217.73224870477242,-182.4049404817507
20140312,-220.03261189631064,-168.1411671385153
20140313,-223.5178091795134,-153.8977185496637
20140314,-226.7701234651119,-142.27771058106052
20140317,-230.9130128786541,-132.86872142627374
20140318,-236.41760443152472,-125.67284112117788
20140319,-242.2892301048824,-118.54195289070941
20140320,-246.51337670755865,-112.7920465562049
20140321,-248.8313518705337,-107.58363451303384
20140324,-251.2345439681249,-103.39186095075839
20140325,-254.3005030046191,-99.84593974039501
20140326,-249.44688760709892,-96.58168829916659
20140327,-244.9118603950727,-93.84851988337851
20140328,-241.24325644358146,-91.62382395802584
20140331,-234.46622694149798,-89.24247225126783
20140401,-230.5612627669646,-87.25419945063192
20140402,-227.60717548478198,-85.69765242562113
20140403,-224.66709597259518,-84.58556145919275
20140404,-184.1213016096902,-83.65433648955633
20140408,-150.94374350635968,-68.55685174565473
20140409,-123.82177082899256,-56.243573349176195
20140410,-101.64513919048215,-46.16987064545474
20140411,-83.48057119002661,-38.008001819804484
20140414,-29.98045876183619,-31.32294402406224
20140415,14.567589853788114,-25.856051122963557
20140416,51.425861735484474,-21.380473974616727
20140417,83.13316926274251,-17.72942963788877
20140418,112.42011886293885,-14.741445201797163
20140421,139.8000168646078,-12.30111503604958
20140422,163.3273212443624,-10.302998984993152
20140423,182.76308786630554,-8.66649577923296
20140424,193.54060271831696,23.6374588911633
20140425,197.86195307727218,49.21791123340214
20140428,198.4716969970699,69.66032862711747
20140429,199.68290978040153,89.31806605526877
20140430,198.36721519165394,104.81200579513813
20140505,195.9559167797355,117.55519627106338
20140506,160.07481471477996,127.98704964925581
20140507,130.71730336057038,137.48616486808487
20140508,106.70246432630043,145.23243513701323
20140509,87.05457024032447,151.49021201399123
20140512,70.98755560708433,156.0129993970566
20140513,57.834577694160984,157.27621962209423
20140514,47.063564178508415,159.63746073725366
20140515,38.25076009868355,161.25101591197915
20140516,31.040454882563743,163.4060081173868
20140519,25.141731437266273,164.67868741534102
20140520,20.317346133226494,163.79296152146907
20140521,16.370123070929623,163.24249818751952
20140522,-18.643730681589588,159.0332712908401
20140523,-47.22148124284156,155.88343839405854
20140526,-11.295358341093163,153.1574006470974
20140527,20.5204215009033,151.05252143576612
20140528,47.06317507732636,150.17157890081322
20140529,68.6557109194143,149.45172087372538
20140530,86.85690470583086,148.3828335047934
20140603,100.95163798928112,147.4839433250184
20140604,113.62309238280295,146.75843315541522
20140605,122.78244456496584,144.77117226255268
20140606,131.15586267795047,143.52037999219866
20140609,138.26514157658215,142.5092110959628
20140610,140.93946697948513,116.41700073813729
20140611,142.74421157069605,95.05447793553252
20140612,144.32118859506195,102.20504875116427
20140613,143.69407233327394,83.43031373163076
20140616,143.28323463363822,92.48261970249243
20140617,143.04752442797133,75.8601182309865
20140618,143.02315792048637,62.276549476683556
20140619,116.81700699167291,51.16306966865136
20140620,121.30491449459706,42.09397164391378
20140623,124.67232396123741,61.82622373879196
20140624,133.25995523667487,76.2612392035916
20140625,140.20746917794946,88.5869388157827
20140626,146.30230297152576,99.07615481177893
20140627,151.45083885297228,106.95487049897429
20140630,156.0669916613643,114.45944418267018
20140701,161.4035447659336,120.64833943211573
20140702,164.4242731458935,123.72838743823198
20140703,168.0409607750691,127.97922828388639
20140704,169.64338394923453,129.95502116355235
20140707,170.97545893852615,131.71371975267417
20140708,178.39695590134863,136.2443223421019
20140709,183.1787344987469,139.90878208643306
20140710,187.16094033112674,142.21858969327803
20140711,196.23669874027036,144.4493724015189
20140714,203.3032379060034,146.20871736344083
20140715,209.08616943833766,147.01040180022727
20140716,213.5735334301311,147.5312129284015
20140717,218.2474105045382,147.6446987063948
20140718,222.36469432871047,146.29393688344462
20140721,227.31716309340388,146.48415646286014
20140722,229.4811942884009,149.1983226960769
20140723,229.57839715265195,151.0651829066522
20140724,229.3736653701127,152.5617834787031
20140725,225.8532889050323,152.91488515210344
20140728,222.01907773107723,152.81135695639068
20140729,219.4930183196547,151.77193612198874
20140730,217.85827856479222,153.69413837222436
20140731,214.30779215409433,125.97172669927755
20140801,211.10063949743912,103.31123810551276
20140804,206.50428634046312,84.77545893300193
20140805,204.5370337940422,69.61885263664882
20140806,202.43836443139128,57.21697110221757
20140807,199.7233491375067,18.000351668876114
20140808,197.55757564876694,-14.571805983775
20140811,196.1197367624688,-42.03680057254748
20140812,194.9028185874739,-64.43870346605308
20140813,193.9120307536583,-82.74087180447808
20140814,193.10175036440467,-96.71997828715732
20140815,192.1239711668407,-108.73203134650674
20140818,190.44231351657112,-118.66921384629163
20140819,190.80794088327832,-126.90600601413331
20140820,191.41065441915686,-133.25329225389896
20140821,192.4748946662705,-138.4115231804601
20140822,191.36268661170692,-113.0185474535351
20140825,192.51396298124428,-92.24775236624318
20140826,193.51983363696434,-75.24728209304814
20140827,194.00966944248614,-61.33698745721874
20140828,196.92385669580096,-49.94925570426682
20140829,201.66032753347582,-40.62628911756668
20140901,208.49139085847594,-62.76439362161712
20140902,214.08505123681414,-81.25170391048208
20140903,210.79157402293083,-96.9397181318374
20140904,209.4122143041302,-115.06843097395517
20140905,208.24357656877834,-129.57170246325063
20140909,207.49581966948827,-105.74211811777148
20140910,202.9985871248008,-119.25793856796622
20140911,196.01946775085366,-128.90761857967917
20140912,189.85763152959382,-135.39752399805738
20140915,185.14884631498057,-140.34312571469104
20140916,180.1141149479232,-144.1546651541202
20140917,147.14872022227996,-146.6519492102495
20140918,120.6124614695708,-146.69209969060003
20140919,72.3977980679577,-146.22820150694076
20140922,31.058054229425288,-147.82451123590812
20140923,-0.3927822467244473,-148.29204184264103
20140924,-25.60351198415969,-148.17510857446058
20140925,-46.63739178803292,-147.94803281402392
20140926,-64.10268707121097,-147.9255602811735
20140929,-78.3926630592187,-147.6794916461339
20140930,-90.08776795424752,-147.97257943968907
20141008,-99.9011036877299,-147.31465550900634
20141009,-114.22540242743503,-146.69739948362837
20141010,-126.02877791427082,-146.14214121194433
20141013,-135.23584153435985,-144.86834718642643
20141014,-141.69409749985758,-142.65232460732642
20141015,-147.6431155912535,-141.10318956112434
20141016,-153.9658980910579,-140.2831823972752
20141017,-158.3977807434598,-138.44321311420168
20141020,-162.5226702430361,-136.27147419622594
20141021,-161.94462832416707,-134.00207408705032
20141022,-161.90636657594462,-132.5108998945028
20141023,-163.30100206859285,-132.16403362485812
20141024,-165.35688028444838,-132.1180256991329
20141027,-167.00134363327248,-132.0439556432898
20141028,-172.83642836696006,-133.9403066340509
20141029,-179.23672595845832,-134.70670457697113
20141030,-184.34542093469597,-110.01825438641615
20141031,-188.46561040302157,-114.71181064093955
20141103,-188.90122969960817,-69.3347652431963
20141104,-190.48970708651527,-56.91666253121248
20141105,-189.74024002343145,-22.669788667003104
20141106,-181.56234044964907,-18.712492574483214
20141107,-174.71381388779903,-36.10419915369766
20141110,-170.28489562722834,-29.705764566506804
20141111,-166.69423679582852,-2.5817693428072683
20141112,-163.6732598993925,-2.282063597692641
20141113,-161.1659674073722,-2.037324302445409
20141114,-160.0412090323789,22.1464038287736
20141117,-158.6511416315421,17.92025056849141
20141118,-160.0291935991113,39.7836639338419
20141119,-161.32436803641727,57.81392615757837
20141120,-162.3580815268769,73.23886937765675
20141121,-163.43817155568826,85.80017660373134
20141124,-163.91896672788255,96.31858123717981
20141125,-164.38056480346535,105.34600956106033
20141126,-164.75545218095607,113.77173920084772
20141127,-165.01676866405268,92.89181588789009
20141128,-165.2592140519214,75.80750072614858
20141201,-167.17863523135253,61.83966539713189
20141202,-165.9335974543549,31.310634612838534
20141203,-167.55113582118986,7.568191224552429
20141204,-179.23952692272888,-13.603157853682042
20141205,-188.05390127675042,-30.355341421826537
20141208,-195.25460069017515,-44.15942380676508
20141209,-201.43635047820987,-55.661393551709104
20141210,-206.19905595637914,-65.23335640357541
20141211,-210.084761656877,-72.89833104145202
20141212,-213.7435628973318,-79.19361800844979
20141215,-216.61855687833855,-84.34987082299753
20141216,-220.0813191375526,-68.85806454884843
20141217,-221.1096950132246,-75.02069357586348
20141218,-220.46347549453787,-80.08203644488836
20141219,-213.12460173024408,-84.28484223818313
20141222,-205.575799884846,-87.61205972070722
20141223,-197.35663141866175,-90.01080285522016
20141224,-190.0560188100581,-91.86805843908158
20141225,-184.0738835042639,-94.4549493855057
20141226,-179.23352415779635,-96.61565232088458
20141229,-174.89269430700207,-79.20877449480503
20141230,-173.4262197471444,-91.07695835352482
20141231,-172.22480992556982,-104.66604926418235
20150105,-172.55103780249598,-85.8629175093958
20150106,-172.05253027896234,-97.7319808992205
20150107,-171.61246303048122,-107.68227853113942
20150108,-171.10123043668784,-115.8578694357863
20150109,-170.25164070060498,-122.54630284799941
20150112,-169.21752216889408,-128.02924961261152
20150113,-168.21554686821682,-132.27586982904307
20150114,-168.20026224015393,-131.92096867827334
20150115,-168.19412412145465,-126.30852098671852
20150116,-163.5971071561354,-122.2405430316445
20150119,-160.2169054483458,-118.68510257229144
20150120,-161.20456664796043,-114.30468977439665
20150121,-163.40004224837222,-110.79922581048362
20150122,-167.69776948037975,-108.52551262336826
20150123,-172.0007639825109,-106.23470647570059
20150126,-175.52543190922165,-104.11977097688906
20150127,-178.33280210498566,-100.3533279010102
20150128,-146.17622098892076,-95.64222126720668
20150129,-119.86834030122029,-91.72514901075627
20150130,-98.3432880119721,-88.70680711363592
20150202,-80.73185035092679,-86.72833650598496
20150203,-66.34146119401507,-83.46525236650135
20150204,-25.415724942725753,-80.51930320797095
20150205,8.746916186667377,-77.92370599522272
20150206,36.7438963675238,-75.8191225041659
20150209,58.894026839894124,-73.78191206375726
20150210,76.35043452241645,-72.08351926154415
20150211,90.07305500858872,-71.13617241205401
20150212,101.57641758989787,-72.15231116987056
20150213,82.86073381432531,-59.14398771548483
20150216,98.65678893267614,-48.49488837810786
20150217,111.52159973411827,-39.78481182095797
20150225,122.67414344778851,-32.66041332443106
20150226,100.12735645191118,-26.831212466738734
20150227,81.67877646447123,-8.280798777394077
20150302,66.58736822352422,7.3382296518902645
20150303,83.97106915759154,23.478948014614794
20150304,98.01989960314553,36.960384883253525
20150305,79.96838546741996,48.90561881422743
20150306,65.19796429191479,59.29703226146724
20150309,53.1136885939347,67.69996276223951
20150310,43.223080514316045,78.26291724571675
20150311,35.04788241083982,87.37208405946654
20150312,28.347871231875203,95.08969985109471
20150313,56.051598480432084,100.98103080946984
20150316,80.9659175137742,107.17466194521417
20150317,103.16645490371597,113.36557183989598
20150318,122.18621146737365,117.43495364359143
20150319,139.85759922318917,118.20322815051885
20150320,151.26020345674718,118.82280897865775
20150323,161.45883534355477,123.2440652473537
20150324,169.8636762536885,118.93286319287157
20150325,176.742158119048,115.41961151894344
20150326,183.55861831064908,112.49407822063532
20150327,189.08966579705515,110.58257132435786
20150330,194.71535466948944,108.97464727776564
20150331,202.10502729421495,108.00967859772234
20150401,209.70457326806184,107.67655255086076
20150402,217.19394108951784,107.39945148978059
20150403,223.26895836551597,107.0803276043533
20150407,229.13182185747934,106.90976763044264
20150408,234.04934117136196,106.73322109271265
20150409,238.1002236631469,106.61220803226348
20150410,235.95502043032573,106.51711090475754
20150413,249.86101365560665,106.7883819151573
20150414,204.07041196321683,107.11160848857389
20150415,166.62077531835806,105.98334906997582
20150416,135.98386989895877,105.32915766754456
20150417,151.96308741887827,106.27636877529758
20150420,170.93260284543615,106.90243961405406
20150421,139.4994742931836,107.52620217173357
20150422,68.64789255636859,118.74597467867613
20150423,11.62030018763048,128.18553621748936
20150424,9.849960342386616,104.63933933996668
20150427,8.400518576001295,115.71608994950446
20150428,46.67938602443064,122.7526268374323
20150429,77.76367154075035,128.52916996439268
20150430,103.89548194039759,134.9205818844069
20150504,124.92366133292117,138.74439670900858
20150505,141.09667031297215,134.43301696519205
20150506,153.87780113990087,131.22809352144654
20150507,158.71844383074114,128.4517748147044
20150508,161.22825722697385,125.84962965480827
20150511,165.17971257857866,123.92529642635594
20150512,168.38948482109592,122.14123672415928
20150513,170.9238871989188,120.66904727172934
20150514,173.87752018587122,122.05866676406853
20150515,175.85795285373786,122.77641974294752
20150518,179.01991332046578,123.3866128442881
20150519,146.1977165876666,124.03772653384588
20150520,119.33869978042647,123.78609058537232
20150521,62.94035663883654,121.78055310609174
20150522,17.105376587906783,120.02415237198835
20150525,-20.613820818270156,119.01008585609856
20150526,-51.38152228724018,117.73207916419909
20150527,-79.04237392815199,117.12335080149307
20150528,-101.4873033496817,95.99140545037118
20150529,-119.8372580605789,57.80002642707266
20150601,-134.67961072209883,47.458966180954036
20150602,-147.7485157710667,9.060902697897552
20150603,-158.6438050181934,-22.317299216316346
20150604,-180.8397487522148,-49.92210315589104
20150605,-203.0722540280421,-72.68228327065596
20150608,-218.78960666476507,-89.94008277595488
20150609,-232.32271019429157,-102.28891994931146
20150610,-254.74349328355845,-112.26164998240874
20150611,-280.6422931507022,-122.05092024335048
20150612,-297.0941251755045,-130.07686856013126
20150615,-309.0847958082826,-134.2672607723677
20150616,-316.9803336160045,-137.98651608709008
20150617,-320.68879043062725,-141.2035741638142
20150618,-324.68773729200075,-148.00037836850595
20150619,-337.3100908079017,-154.2000133565129
20150623,-345.3386628397556,-159.33706066191542
20150624,-343.5449591584952,-163.54413457935158
20150625,-342.0363371490248,-165.37327205462384
20150626,-340.7173946347129,-166.632585033231
20150629,-339.0878187790546,-165.67726386551465
20150630,-341.9521388779194,-164.13562331594997
20150701,-339.1862994223553,-164.2849785434371
20150702,-331.53976220345453,-164.50115362420973
20150703,-311.57924379988094,-164.00192021300515
20150706,-295.0940859936522,-163.2183493414134
20150707,-278.1484534219569,-153.40244321398467
20150708,-264.12664998737466,-144.28211891516787
20150709,-241.15889336627816,-133.22281741545353
20150710,-216.65399421875202,-119.39350469307999
20150713,-196.6684735453078,-108.07849664790862
20150714,-180.40121699692912,-98.9416921918295
20150715,-167.17304827700798,-91.45453369771612
20150716,-156.3485247034905,-85.21769449900333
20150717,-147.12947910961847,-80.14311452358976
20150720,-139.58085569418333,-76.02122074138165
20150721,-133.3596361959447,-72.52523104263523
20150722,-128.4396361708176,-69.6262564820912
20150723,-124.15321038330367,-67.06319587039118
20150724,-120.65812004156781,-64.96261608174729
20150727,-117.72261647223024,-63.004929066076166
20150728,-115.32086160590589,-61.40693466558034
20150729,-113.40895862406364,-60.09160292100716
20150730,-112.04341845824452,-58.7281392519609
20150731,-111.74362597315974,-57.647735424649696
20150803,-111.51787035362888,-56.79092379978039
20150804,-111.41078608696665,-56.72797866953503
20150805,-111.25830491960251,-56.8756982009806
20150806,-117.10583657832692,-58.34196999377229
20150807,-136.93956011683707,-66.89832551672751
20150810,-153.11441259301066,-73.89800246212114
20150811,-166.1619231754596,-79.6316068220679
20150812,-174.84949734971968,-81.6921668014867
20150813,-179.82805729660424,-83.60603910050432
20150814,-187.08384644868966,-68.53586391009003
20150817,-193.00535271394807,-56.204968132855846
20150818,-198.08861451414884,-46.12128875077885
20150819,-201.63106011508864,-37.870786029303574
20150820,-207.27101465009298,-31.13298839008767
20150821,-209.93134661725844,-25.619982938895326
20150824,-213.05574612176346,-21.139410048154318
20150825,-211.07352014291797,-17.460378948742353
20150826,-209.6597506147956,-14.443744190577817
20150827,-209.4982827946118,-11.990932406163928
20150828,-209.2537460150479,-9.986165704325387
20150831,-207.8765401951839,13.63174528179465
20150901,-170.4032444329548,33.675930888731514
20150902,-139.74539648238724,50.30704223777613
20150907,-114.65873638429386,63.823198336194245
20150908,-94.14415088320321,74.60045074101006
20150909,-77.36530320507728,83.50068041042
20150910,-63.59679642515149,85.22470191242755
20150911,-52.33593580617954,88.3954022836284
20150914,-43.13694884534132,91.07186717126032
20150915,-35.60894999347518,92.54003023605412
20150916,-29.432279890904894,93.79852130444542
20150917,-24.377266379327722,94.32520101499337
20150918,-20.248672696135046,95.18220386755115
20150921,-16.868195472586933,95.63914424594587
20150922,-14.085698126321603,95.71432948080005
20150923,-11.810376448290882,95.4585357370251
20150924,-9.977563410035685,77.97449293967824
20150925,-8.48181627986024,63.6660782899186
20150928,-7.256560666250579,51.95943377959677
20150929,-6.247241838204459,42.3875165759988
20150930,-5.419561623697064,34.55476479778429
20151008,-4.741885600226183,13.140746419695816
20151009,-37.65171513901956,-3.986907355481403
20151012,-62.51979892537954,10.207031405392367
20151013,-83.06325445466436,21.90136270693218
20151014,-99.00369179989085,31.32616819547472
20151015,-113.43058639393665,42.02207789495431
20151016,-125.24795823617292,50.48301595439115
20151019,-135.1606091333729,57.190051876431156
20151020,-142.75303090157269,62.96275091738771
20151021,-149.25650080357224,51.38731078037888
20151022,-152.95461388162346,41.911260452418446
20151023,-156.46292972466875,34.160527642715905
20151026,-160.96760262601612,44.239728372731186
20151027,-163.75708099958638,36.07087725219545
20151028,-163.94468132568898,29.386660884595237
20151029,-160.98283690950453,23.907613807101633
20151030,-157.518135016972,19.42474146445118
20151102,-154.92653337478708,-1.386324416441152
20151103,-152.71189656121214,-19.326507186436153
20151104,-149.66524060086516,-34.73307847548983
20151105,-145.08805989040854,-48.307497132387226
20151106,-141.62931907283988,-59.232016908937645
20151109,-140.130425980902,-74.28346451031751
20151110,-138.975604393298,-86.18128983866399
20151111,-135.21767823178612,-96.35320562069757
20151112,-131.0515527417615,-103.85105335148648
20151113,-126.67663919787573,-110.80400390506985
20151116,-122.95549862756778,-112.41326328719661
20151117,-119.99667314374011,-113.72069097370719
20151118,-117.60122809407207,-112.05200896856135
20151119,-116.31749834869491,-110.67255344942322
20151120,-114.297758607875,-110.39238308591216
20151123,-111.896575333931,-111.00880867638433
20151124,-110.32201620702264,-107.86508906349916
20151125,-109.15802999226992,-104.9876332702011
20151126,-109.05093739417433,-100.83444686009221
20151127,-105.26115595613757,-96.76297201728562
20151130,-101.15184103597109,-93.25674740428948
20151201,-82.86760459214966,-90.16196461977708
20151202,-67.90775232574813,-87.3472506495182
20151203,-55.66915583285153,-85.37884675092837
20151204,-45.65617008322739,-83.80837204052723
20151207,-37.46261008687141,-82.3421934432127
20151208,-30.75872020620674,-80.42118708861406
20151209,-25.2820253221354,-78.61752836432542
20151210,-5.045281327596168,-77.07992419816378
20151211,11.437029457101104,-75.90508163976088
20151214,23.720577532936517,-74.67530790375761
20151215,33.70018761056216,-61.19693552859806
20151216,41.730630708353694,-50.17560200767187
20151217,48.352608870605046,-41.15793465468215
20151218,54.72441789222451,-33.779075238167195
20151221,59.88407166147682,-27.738824241277683
20151222,64.17845903698704,-7.1056159221009345
20151223,68.05796550121302,9.855393763522187
20151224,71.27429220389936,24.585565313474902
20151225,76.12310841668346,36.98520248293053
20151228,81.28505827289877,47.1559636965288
20151229,85.52657802510342,38.44870316293798
20151230,88.56205270695757,48.08690799182418
20151231,91.06011596700654,56.09199923705508
20160104,93.16118922692901,63.426845355495516
20160105,93.72073105465196,68.50497836371215
20160106,93.83471200086541,73.13694657068011
20160107,93.66844423569651,77.79059225771033
20160108,93.81834254255307,81.61312019423809
20160111,94.10513410489456,84.28872408353749
20160112,96.663711283069,68.81976933738947
20160113,97.1734209643686,56.16241856536159
20160114,97.84117195951242,45.803175954382624
20160115,98.13574151622527,37.32746091734045
20160118,98.27826439372376,30.39109337781239
20160119,98.78660162849341,24.704412665266872
20160120,99.71205953025698,20.050369843412025
20160121,100.0507958948813,16.243451600550493
20160122,100.42996958105869,13.129302817579322
20160125,100.05231901076664,10.58522723824494
20160126,99.48628795323265,8.502842482922013
20160127,102.62102049180655,6.79075848143723
20160128,106.06580160901112,26.02929233604347
20160129,109.11625920645926,41.83880436347114
20160201,111.68518724999393,54.9102645705245
20160202,91.19198934215329,44.75526717048628
20160203,74.41428039216306,59.62809257182193
20160204,86.39024670833014,72.0513545633648
20160205,93.8989018782701,80.10964132634297
20160215,99.64047737748304,87.50949561543453
20160216,104.30229176668215,95.0106940817144
20160217,110.46319397866006,101.34537161564603
20160218,114.99572740106086,82.73662632456838
20160219,119.23148481969343,90.73284201156325
20160222,122.58939270945659,97.28711999228172
20160223,124.4652160357067,102.06741863961037
20160224,126.26783583980615,106.29400277557484
20160225,128.53909660607104,109.37962669644034
20160226,130.46795985832085,112.26417460825888
20160229,133.5914589801081,115.03038301315127
20160301,137.76787901961274,117.51550345586287
20160302,140.2388093401228,119.51527998162395
20160303,141.8905488369449,119.45711054900103
20160304,143.65375008722998,119.66187575638092
20160307,145.09280399407183,117.26931663983697
20160308,148.5777395430626,115.60558634255554
20160309,151.28458592271883,113.71239245088671
20160310,149.85651281136472,111.48490003484356
20160311,150.67445266392383,110.81335426255936
20160314,152.87957780299482,109.89884460379582
20160315,154.52708638174846,111.57451254540227
20160316,158.69740687551192,111.74103721376738
20160317,162.82787511128652,112.17219540282865
20160318,165.99171156058168,112.34758754929425
20160321,168.15065831374199,112.20406716924364
20160322,172.99585793185855,112.1282302186909
20160323,176.90966583374262,112.23399244984267
20160324,181.56788565686162,113.21476754686714
20160325,186.32068666634171,112.68616956191092
20160328,185.75239481584242,112.34769620827424
20160329,185.2587275113647,111.76741911430061
20160330,186.49018500500821,111.28932034977123
20160331,188.347241691048,112.42045174520857
20160401,189.8378204971944,91.81269345629505
20160405,190.01830595541415,100.84228952183724
20160406,189.9363866601551,57.26943491496526
20160407,188.90174170140642,21.167089266997213
20160408,194.76199011748372,-9.376331347436786
20160411,195.02058458548385,-30.241966025769514
20160412,193.13454146595828,-48.38131584283107
20160413,192.206886030671,-62.995832418910055
20160414,189.64384139323715,-72.12331954001797
20160415,188.00561524900192,-80.01176692603772
20160418,186.64360527945644,-87.11622515699368
20160419,186.49760025179611,-93.97846774791351
20160420,186.00181766631567,-98.93668528247179
20160421,185.5835657858085,-80.78173018718348
20160422,177.82369439364183,-65.94229064437987
20160425,166.24839808368085,-53.79492057541688
20160426,157.26757544470644,-23.963360781800148
20160427,149.20074926793285,-0.013883219311704664
20160428,142.6278407377855,19.561499217522726
20160429,134.3717599907448,15.845137956803331
20160503,127.17900185205455,32.95433205518606
20160504,121.37937481110988,46.97363806627352
20160505,115.11941212116349,38.28273397925254
20160506,110.1750783524235,12.651994632103245
20160509,105.8231125210956,-8.208963060809126
20160510,101.43251949185442,-25.76831827912702
20160511,68.25789033348556,-40.11527940959566
20160512,55.9597254663027,-51.917292500317146
20160513,45.89938543649383,-63.855867218779835
20160516,37.6671252009942,-71.85215382620407
20160517,30.929916745412143,-78.27552823867414
20160518,25.41494038406198,-83.2246496839876
20160519,20.90051064849163,-87.06745786343684
20160520,17.20682104037059,-90.9486688285761
20160523,14.191874559536586,-96.55235771477516
20160524,11.740096495954283,-101.13710020549168
20160525,9.73535302493768,-105.1386766581673
20160526,-8.121557808956613,-107.99087234961843
20160527,-6.520663475877118,-108.57286891146377
20160530,-5.2016819522195625,-109.22511472691795
20160531,-4.117142956831138,-110.49999549528005
20160601,-3.2284515625676207,-111.92657226818206
20160602,-21.319783626190887,-113.44595015636577
20160603,-17.306796939389315,-114.91942134210102
20160606,-30.76501639532539,-115.1393298959054
20160607,-42.887892725281176,-116.4548678094817
20160608,-52.90142504970165,-116.77751757069944
20160613,-61.003617030631865,-115.71265020569895
20160614,-67.68925448240063,-115.1915040702101
20160615,-73.35103857053814,-116.9028667184611
20160616,-78.55142288366181,-118.15173556383671
20160617,-83.97093312662562,-119.58841397212161
20160620,-88.87037327818162,-122.08304239652557
20160621,-92.55488634366048,-124.2771610309369
20160622,-75.57051394530811,-126.0860980315035
20160623,-61.67228611755564,-80.89247526434295
20160624,-50.301055409306706,-43.91993680766137
20160627,-40.99345036862143,-13.873208166215555
20160628,-33.383975884273276,9.789449645929478
20160629,-27.157996795223152,28.740140581453865
20160630,-2.2985945469579256,44.390314576306196
20160701,17.536843223182384,57.02503601701496
20160704,33.87986262329253,68.73945024792638
20160705,48.188675365380654,75.17585388150849
20160706,62.403523436642736,79.38986741859901
20160707,75.32123007214832,82.82015234590664
20160708,87.40858764032087,85.5437170954723
20160711,99.30529451864588,88.62389927023206
20160712,109.2826826389852,90.89589360393697
20160713,115.0410396934621,92.89920358117045
20160714,119.12667617478193,91.52090415789219
20160715,122.46852297210714,90.38339425831477
20160718,125.03910042286083,89.32823334241468
20160719,125.46363391718758,87.76270506267127
20160720,123.65225461739874,86.36560271635524
20160721,122.70485126071944,85.64902980807412
20160722,121.85467599701352,84.9973455352839
20160725,99.86116823800754,84.27976969297461
20160726,81.87749177173922,84.2917818944398
20160727,45.176601353647555,84.34389755881926
20160728,15.217398601261532,84.3723531913912
20160729,12.608217327095533,84.50897211783621
20160801,10.485815119509823,84.51999572695382
20160802,8.748065824813697,85.55771322794794
20160803,7.326708936631633,86.94973240304475
20160804,-14.822043889918476,88.31848194899264
20160805,-32.91365520102546,89.86653295904463
20160808,-26.76969755957716,91.37451080873389
20160809,-21.747834816267588,74.9035171556038
20160810,-17.635748881497854,43.36201932286592
20160811,-14.271484342016826,35.67613899334776
20160812,-11.519336600211581,29.38767218894355
20160815,-9.267766716687468,24.242584598094446
20160816,-7.420302984643094,-6.327278647755723
20160817,-5.898512992638757,-32.871075030948276
20160818,-4.652992716866343,-54.574399609682594
20160819,15.317249275902839,-73.49371777496522
20160822,33.091796790420105,-90.55043867382125
20160823,44.989764718491394,-104.07056917403827
20160824,54.84300541773138,-116.10605675273632
20160825,62.98003133182266,-124.04899651971402
20160826,31.930741849858908,-130.28842083796502
20160829,26.28103816447004,-136.00036427461714
20160830,21.6590182678819,-151.28708632787948
20160831,-2.168270366598964,-164.33530503141733
20160901,-22.076683197757035,-175.33158456456943
20160902,-38.36546105468046,-181.90101765012463
20160905,-52.1497706562841,-186.75218442718506
20160906,-62.59926715377635,-190.47415055406415
20160907,-71.20907191606378,-194.94092992239638
20160908,-79.08388889096292,-199.40811130335874
20160909,-85.64024496263775,-202.84536283145252
20160912,-90.86045037200597,-205.56589266387402
20160913,-94.98023428955534,-208.3863125210359
20160914,-98.85434736550668,-206.4772909590256
20160919,-101.47319423572846,-204.46630048776584
20160920,-108.94527157297266,-167.03998497243091
20160921,-113.33668574414334,-136.41870458981208
20160922,-92.50181797217185,-111.358551221945
20160923,-75.47018990514721,-59.861732472126924
20160926,-61.55104435008845,-14.442298226726784
20160927,-50.16223373948619,24.363749207001124
20160928,-16.105891494765878,55.7342143884115
