strategyFile,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_1_VOL_20_trend.csv,-0.0071180115403938985,-50.89489273617886,2492,13.376217774106776,-0.14157400018147986
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_5_VOL_20_trend.csv,-0.05315508329041357,-49.63634219715988,2492,14.000445559912627,-1.084584371957817
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_10_VOL_20_trend.csv,0.07822840424768998,-43.89209080516974,1280,14.020896568551185,1.720329271929902
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_1_VOL_20_trend.csv,0.1355602516500886,-39.68317266487463,1608,12.422418440220959,2.7424489374661123
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_5_VOL_20_trend.csv,0.09941027944943696,-45.25421461296928,1614,13.128810378736558,2.0647568793257145
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_10_VOL_20_trend.csv,-0.00946041656602735,-44.3586958807242,2167,14.886139007186799,-0.21212402634073618
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_1_VOL_20_trend.csv,0.07165429817261432,-43.21526586572123,1992,13.45309344810045,1.5052677193562318
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_5_VOL_20_trend.csv,-0.0010224513435871405,-46.17025773364619,2492,14.099405722354971,-0.02197227576658719
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_10_VOL_20_trend.csv,0.09682921747689499,-42.201041521157144,1614,14.103902206493206,2.23400666458386
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_1_VOL_20_trend.csv,0.2072285537624397,-40.49927154601416,1251,12.502293171798227,4.44616693185159
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_30_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_5_VOL_20_trend.csv,0.14769623550826938,-41.051246431506186,1253,13.199817696865908,3.2389064323617562
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_10_VOL_20_trend.csv,0.20587900636579967,-47.25937501387073,1199,16.584059582755337,4.67321773099239
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_1_VOL_20_trend.csv,0.08602927874840689,-49.91844017259711,1191,14.9372059861958,1.7668783445892349
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_5_VOL_20_trend.csv,0.1687069855384821,-47.207080423811476,1191,15.649830226195458,3.5866979822469847
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_10_VOL_20_trend.csv,0.229038520695096,-35.4726579697926,940,15.8791855682797,5.3915731717093465
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_1_VOL_20_trend.csv,0.13156012208574167,-37.65795920821154,1253,13.90313873941696,2.7421498728728446
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_5_VOL_20_trend.csv,0.2012167134498577,-38.09757730664363,930,14.72726601720846,4.370138007637366
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_10_VOL_20_trend.csv,0.20600875307523872,-47.193952315410115,1221,16.713787543019347,4.800781972032445
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_1_VOL_20_trend.csv,0.1273654124763149,-47.65008639082406,1184,15.05584444763299,2.7254743579457905
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_5_VOL_20_trend.csv,0.19035866684653016,-46.960554756305775,1221,15.810005383916026,4.2048445501031635
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_10_VOL_20_trend.csv,0.232095110859146,-36.26082597439931,933,15.966370385324835,5.61947248338489
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_1_VOL_20_trend.csv,0.1813635396747476,-38.12014573111128,1608,14.109722669721943,3.977948456482484
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_5_VOL_20_trend.csv,0.22578934365794837,-36.771919506821305,922,14.8985577191801,5.12358557257136
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_10_VOL_20_trend.csv,0.2623052756121102,-41.14240020362065,1200,16.866431163964073,6.382891157878293
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_1_VOL_20_trend.csv,0.21274588040033626,-42.246365774222355,940,15.335401937007475,4.8406222368863405
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_5_VOL_20_trend.csv,0.24517063491083127,-39.69657537629004,1221,16.037578580960332,5.722057743835049
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_10_VOL_20_trend.csv,0.26833923078210503,-31.413933356935054,922,16.122375123719102,6.7920662017101066
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_1_VOL_20_trend.csv,0.23647050095915118,-34.41075956486263,1248,14.478201431579706,5.546009258791473
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_40_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_5_VOL_20_trend.csv,0.27038626030298485,-34.52907543981702,914,15.171724302861636,6.513416926582003
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_10_VOL_20_trend.csv,0.3706331169975642,-35.51381400673223,807,17.56675368158646,8.99893670651667
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_1_VOL_20_trend.csv,0.3713085111135637,-31.11291415549198,1173,15.966057154925128,8.210234916344854
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_5_VOL_20_trend.csv,0.3784211790695536,-35.69959529327319,1162,16.65777956079942,8.635131415007367
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_10_VOL_20_trend.csv,0.29206357591062254,-32.930678499272524,915,16.966743931455344,7.282142840810053
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_1_VOL_20_trend.csv,0.34030631616750634,-29.18919434396433,1143,15.102469910221778,7.6219979416132935
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_5_VOL_20_trend.csv,0.3035350722444978,-33.120033385708524,1173,15.86346677823758,7.049727923548557
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_10_VOL_20_trend.csv,0.3842978626442122,-35.94241740547484,796,17.755897044811086,9.636468030398277
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_1_VOL_20_trend.csv,0.31546660478708294,-36.701259907838306,1177,16.187257509592957,7.308141945153218
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_5_VOL_20_trend.csv,0.351464434456875,-37.475356217997614,1173,16.87415322674854,8.365681639514872
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_10_VOL_20_trend.csv,0.2856962351485974,-33.10850656648982,855,17.06804830636901,7.3216446963111235
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_1_VOL_20_trend.csv,0.27184737797575115,-34.46090727384076,1177,15.342011427900639,6.3845219511468505
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_0.8_ZC_0.4_T_5_VOL_20_trend.csv,0.26990219954987676,-35.5594214450711,1177,16.034105243447357,6.520526914777612
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_10_VOL_20_trend.csv,0.43390263328076967,-35.761559232955975,769,17.9449242007917,11.241457004708504
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_1_VOL_20_trend.csv,0.38403735165817265,-33.16023823902893,1165,16.462973707087226,9.326740644164003
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_1.0_ZC_0.2_T_5_VOL_20_trend.csv,0.384021609283821,-36.708053950247205,1165,17.12523522988626,9.538829786672938
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_10_VOL_20_trend.csv,0.33509652353267255,-32.19594572869079,767,17.236052237145838,8.884728458139085
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_1_VOL_20_trend.csv,0.3354634019402687,-31.714887642972258,1136,15.645019452618397,8.274745482884796
MovingAverageV4_1_Agriculture_fast_slow_gap_over_atr_F_8_S_50_ATR_15_SLP_5_ZO_1.0_ZC_0.4_T_5_VOL_20_trend.csv,0.3038536462938197,-34.72223443246569,1173,16.28251349164551,7.676830727136011
MovingAverageV4_1_Agriculture_fast_slow_gap_over_vol_F_10_S_30_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_10_VOL_20_trend.csv,0.09036931760102876,-49.30110865044419,1550,14.337499760801053,1.9055515397454614
MovingAverageV4_1_Agriculture_fast_slow_gap_over_vol_F_10_S_30_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_1_VOL_20_trend.csv,0.10175995960526256,-44.11113905861882,2158,13.105115613607182,1.978790507917874
MovingAverageV4_1_Agriculture_fast_slow_gap_over_vol_F_10_S_30_ATR_15_SLP_5_ZO_0.6_ZC_0.2_T_5_VOL_20_trend.csv,0.0883139035908933,-46.233690583608954,2158,13.732992560969977,1.7645808729205674
MovingAverageV4_1_Agriculture_fast_slow_gap_over_vol_F_10_S_30_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_10_VOL_20_trend.csv,0.1276962360766981,-48.114778399601185,2158,13.845161699679538,2.6747980592536837
MovingAverageV4_1_Agriculture_fast_slow_gap_over_vol_F_10_S_30_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_1_VOL_20_trend.csv,0.19864121750927466,-34.412768969163416,1238,12.145198398698499,3.776441916486468
MovingAverageV4_1_Agriculture_fast_slow_gap_over_vol_F_10_S_30_ATR_15_SLP_5_ZO_0.6_ZC_0.4_T_5_VOL_20_trend.csv,0.1595200253491866,-44.76036405722067,2158,12.922229765769526,3.127497254275618
MovingAverageV4_1_Agriculture_fast_slow_gap_over_vol_F_10_S_30_ATR_15_SLP_5_ZO_0.8_ZC_0.2_T_10_VOL_20_trend.csv,0.0877812628274943,-47.635822619552755,1549,14.386142073090687,1.9412879930579183
