strategyFile,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV2_M_10_N_10_Z_1.2.csv,0.43395984561690293,-39.10701414455242,875,8.359201036341993,8.166376629787923
MovingAverageV2_M_10_N_10_Z_1.4.csv,0.4164063402096512,-37.261220615556425,875,8.297031727459645,8.064281808926207
MovingAverageV2_M_10_N_10_Z_1.6.csv,0.3055622181262773,-36.982650434515136,875,8.256337937886606,6.115956928148465
MovingAverageV2_M_10_N_10_Z_1.8.csv,0.1610334436738212,-57.28355598787152,961,8.255806998305253,3.327197399577526
MovingAverageV2_M_10_N_10_Z_2.0.csv,0.060412697217962955,-51.244612910636235,961,8.28841690387563,1.3367822431166518
MovingAverageV2_M_10_N_15_Z_1.2.csv,0.43783469909030115,-45.72801657509572,875,10.062881629175473,10.21501604085069
MovingAverageV2_M_10_N_15_Z_1.4.csv,0.3889523205861306,-46.50602138211704,875,10.081581852421044,9.291050916405863
MovingAverageV2_M_10_N_15_Z_1.6.csv,0.24315061549723727,-50.098797218654255,875,10.150091130012147,5.929591010446488
MovingAverageV2_M_10_N_15_Z_1.8.csv,0.17899242639841187,-54.84776784834311,875,10.40565194902901,4.448100926154594
MovingAverageV2_M_10_N_15_Z_2.0.csv,0.10299992477201488,-38.24525188653827,927,10.807698607698606,2.6950319108293765
MovingAverageV2_M_10_N_20_Z_1.2.csv,0.4701110412890194,-36.64071146297259,875,11.269300209431648,12.811984995430775
MovingAverageV2_M_10_N_20_Z_1.4.csv,0.41667681347147245,-37.89271856278317,875,11.297327579052206,11.606228419396242
MovingAverageV2_M_10_N_20_Z_1.6.csv,0.31976525364816416,-40.05307717340325,940,11.400229941932384,9.043169458997712
MovingAverageV2_M_10_N_20_Z_1.8.csv,0.2488677634807336,-44.18393608716796,933,11.806359029552894,7.064352461893698
MovingAverageV2_M_10_N_20_Z_2.0.csv,0.1717996757222827,-34.476804765462134,1212,12.587428927486568,5.0977954434599235
MovingAverageV2_M_10_N_25_Z_1.2.csv,0.4116255756218163,-41.000998935054284,1062,12.286901255619282,12.672579762112981
MovingAverageV2_M_10_N_25_Z_1.4.csv,0.3653401395432311,-43.210820846849536,1062,12.343125144366445,11.495032396554326
MovingAverageV2_M_10_N_25_Z_1.6.csv,0.2758187585202204,-38.859014689873,1132,12.439850735760052,8.826961990855438
MovingAverageV2_M_10_N_25_Z_1.8.csv,0.21469524822083633,-41.34476901352698,1132,12.95002495497255,6.848214008731549
MovingAverageV2_M_10_N_25_Z_2.0.csv,0.1825449039592325,-35.79687462905934,1292,13.961583105552847,6.079418095194075
MovingAverageV2_M_10_N_30_Z_1.2.csv,0.4122400794429372,-42.36388437570881,1062,13.173467701965969,13.651237033773475
MovingAverageV2_M_10_N_30_Z_1.4.csv,0.34240518786616275,-45.19840940518774,1062,13.193529919754708,11.553131711179859
MovingAverageV2_M_10_N_30_Z_1.6.csv,0.2542985849929731,-39.39554805712017,931,13.316734315835358,8.747546752475206
MovingAverageV2_M_10_N_30_Z_1.8.csv,0.18935810203212702,-42.79272209822766,1001,13.879004006628769,6.464496732348156
MovingAverageV2_M_10_N_30_Z_2.0.csv,0.1299064707510734,-47.55364040089132,2064,15.026596511460287,4.602310842642252
MovingAverageV2_M_10_N_35_Z_1.2.csv,0.472923990354754,-37.55014126202117,1057,14.065221072782824,16.696328793833636
MovingAverageV2_M_10_N_35_Z_1.4.csv,0.406719128498939,-39.17811577459982,1062,14.086250807769797,14.608903598821554
MovingAverageV2_M_10_N_35_Z_1.6.csv,0.3167734704452203,-35.37382897419198,1057,14.229632396094535,11.64813850817774
MovingAverageV2_M_10_N_35_Z_1.8.csv,0.3031467555853003,-35.48193935303988,1057,14.761408030107795,11.070177358099611
MovingAverageV2_M_10_N_35_Z_2.0.csv,0.2837580208325373,-36.91524649275535,1057,15.9939839104582,10.747653322466036
MovingAverageV2_M_10_N_40_Z_1.2.csv,0.5108392751838479,-39.846828795076505,1040,14.847323504353728,18.871824763495642
MovingAverageV2_M_10_N_40_Z_1.4.csv,0.455809891037624,-41.152458763120705,1062,14.912257475036595,17.128984674275575
MovingAverageV2_M_10_N_40_Z_1.6.csv,0.3819957077830028,-38.40500377224103,1057,15.086666142845923,14.650154248256968
MovingAverageV2_M_10_N_40_Z_1.8.csv,0.37519400569748584,-37.14630036991815,875,15.623305798379981,14.260571138909095
MovingAverageV2_M_10_N_40_Z_2.0.csv,0.3410889262391176,-38.71272812366606,998,16.875502829481146,13.39300975724277
MovingAverageV2_M_10_N_45_Z_1.2.csv,0.4547549005487835,-40.58631865979352,1041,15.447254416563517,17.41503074024956
MovingAverageV2_M_10_N_45_Z_1.4.csv,0.39838523959178823,-40.83190016502208,1056,15.52925799863852,15.511259819380259
MovingAverageV2_M_10_N_45_Z_1.6.csv,0.32602819304373226,-39.586395461094526,1056,15.714613531189046,12.904062690203123
MovingAverageV2_M_10_N_45_Z_1.8.csv,0.30465938393774233,-38.53857576779453,1057,16.284719913970086,11.977822698696285
MovingAverageV2_M_10_N_45_Z_2.0.csv,0.250714925000985,-41.503841326762085,1057,17.554275880328298,10.120676695660043
MovingAverageV2_M_10_N_50_Z_1.2.csv,0.44258326410920645,-40.56875733975511,1057,16.0200920656983,17.51593252240524
MovingAverageV2_M_10_N_50_Z_1.4.csv,0.3991389024959317,-39.54244049317816,1056,16.152033251154805,16.054520336624744
MovingAverageV2_M_10_N_50_Z_1.6.csv,0.349116520927312,-41.89601621042944,1057,16.362921601522398,14.273202628458943
MovingAverageV2_M_10_N_50_Z_1.8.csv,0.337059523169702,-40.49460668400884,1057,16.979467739142148,13.720408685972377
MovingAverageV2_M_10_N_50_Z_2.0.csv,0.2741096637320034,-43.55732884366246,1086,18.241670713938817,11.424774437448178
MovingAverageV2_M_10_N_5_Z_1.2.csv,0.19214111897794417,-43.54271407974662,875,5.459309043290709,2.413465378216334
MovingAverageV2_M_10_N_5_Z_1.4.csv,0.16968768758674974,-44.0171902911103,875,5.107821793016212,2.16869377962902
MovingAverageV2_M_10_N_5_Z_1.6.csv,0.04041836167709697,-49.997486749208214,994,4.825135690928091,0.532489504398848
MovingAverageV2_M_10_N_5_Z_1.8.csv,-0.048650424065642635,-59.04652088764309,997,4.674486183758653,-0.6882933685372642
MovingAverageV2_M_10_N_5_Z_2.0.csv,-0.03780052463171499,-48.540678792388604,1223,4.593747074791726,-0.5947280121641118
MovingAverageV2_M_15_N_10_Z_1.2.csv,0.47592021042626514,-46.063299702272346,875,9.383821766626712,10.119758265850775
MovingAverageV2_M_15_N_10_Z_1.4.csv,0.45419322769544934,-42.83494745564667,875,9.035789817832585,9.779619940294994
MovingAverageV2_M_15_N_10_Z_1.6.csv,0.4232641831850848,-37.38231392193431,875,8.753183829798752,9.44931771901127
MovingAverageV2_M_15_N_10_Z_1.8.csv,0.3999091092152759,-32.57185909161166,875,8.523862331951982,9.43818207657078
MovingAverageV2_M_15_N_10_Z_2.0.csv,0.2954529039359846,-31.6131940737353,875,8.357333495086742,7.502659882552967
MovingAverageV2_M_15_N_15_Z_1.2.csv,0.5198205753525595,-42.95630429628797,875,11.59064840014146,13.817198780865603
MovingAverageV2_M_15_N_15_Z_1.4.csv,0.4801981967825878,-42.70623328338898,875,11.46259066161334,12.926699722208598
