strategyFile,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV3_M_10_ZO_1.2_ZC_0.0_H_10_trend.csv,0.20225647233735536,-68.08781851034259,961,9.227157871608014,2.8239309305652385
MovingAverageV3_M_10_ZO_1.2_ZC_0.0_H_15_trend.csv,0.23852602724965,-53.23992803626187,875,12.98927110897282,4.188610557553201
MovingAverageV3_M_10_ZO_1.2_ZC_0.0_H_20_trend.csv,0.15856885184213232,-67.4076570344711,1302,15.991287900498639,3.072684427936509
MovingAverageV3_M_10_ZO_1.2_ZC_0.0_H_25_trend.csv,0.35113997878454895,-38.45085330958729,875,18.64769381746811,7.760672829273071
MovingAverageV3_M_10_ZO_1.2_ZC_0.0_H_30_trend.csv,0.3332229938994341,-67.52492602278029,1206,20.481347260712,7.679756464240623
MovingAverageV3_M_10_ZO_1.2_ZC_0.0_H_5_trend.csv,0.20607313425028903,-35.16787348630578,875,5.058406438423519,2.0318659261025216
MovingAverageV3_M_10_ZO_1.2_ZC_0.2_H_10_trend.csv,0.1760604505191254,-64.94926593149262,961,7.14804397852212,2.0597316421084684
MovingAverageV3_M_10_ZO_1.2_ZC_0.2_H_15_trend.csv,0.18007687348355042,-74.26136467501479,1034,8.599560600512628,2.2050464510186876
MovingAverageV3_M_10_ZO_1.2_ZC_0.2_H_20_trend.csv,0.16476284882260303,-58.90120549949397,961,9.55117766215196,2.0552569094938753
MovingAverageV3_M_10_ZO_1.2_ZC_0.2_H_25_trend.csv,0.10434507700068284,-73.03203015439797,1344,10.032900719186577,1.280344466470046
MovingAverageV3_M_10_ZO_1.2_ZC_0.2_H_30_trend.csv,-0.011084780959566741,-86.15286821308396,1585,10.422113544546042,-0.13423655996021217
MovingAverageV3_M_10_ZO_1.2_ZC_0.2_H_5_trend.csv,0.24070636180517405,-36.445077703509526,875,4.662444169673724,2.265978852182974
MovingAverageV3_M_10_ZO_1.2_ZC_0.4_H_10_trend.csv,0.006787183677392117,-74.98233610896611,875,5.779026864983278,0.07037038225593185
MovingAverageV3_M_10_ZO_1.2_ZC_0.4_H_15_trend.csv,0.12470577416830679,-67.49432253138552,1046,6.393368733020495,1.3116235038040955
