strategyFile,window,z_open,z_close,min_hold,max_hold,cooldown_days,signal_mode,zscore_method,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV3_4_M_45_ZO_1.2_ZC_0.0_MINH_3_H_15_CD_5_trend.csv,45,1.2,0.0,3,15,5,trend,price_ratio_over_vol,0.44035097285223024,-50.43584212486938,890,10.986071850747802,8.286672480465723
MovingAverageV3_4_M_45_ZO_1.2_ZC_0.0_MINH_5_H_15_CD_5_trend.csv,45,1.2,0.0,5,15,5,trend,price_ratio_over_vol,0.44035097285223024,-50.43584212486938,890,10.986071850747802,8.286672480465723
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.6_MINH_3_H_20_CD_5_trend.csv,50,1.2,0.6,3,20,5,trend,price_ratio_over_vol,0.4403060797386074,-43.550478102415326,875,10.032946313386917,8.685311756971014
MovingAverageV3_4_M_45_ZO_1.2_ZC_0.4_MINH_5_H_15_CD_5_trend.csv,45,1.2,0.4,5,15,5,trend,price_ratio_over_vol,0.4402295246753343,-46.60235255334382,875,9.40262074837977,7.579452401850938
MovingAverageV3_4_M_30_ZO_1.4_ZC_0.4_MINH_5_H_20_CD_3_trend.csv,30,1.4,0.4,5,20,3,trend,price_ratio_over_vol,0.4401123184292709,-42.0179089616624,962,10.656503280586648,8.272455730483292
MovingAverageV3_4_M_30_ZO_1.4_ZC_0.4_MINH_3_H_10_CD_3_trend.csv,30,1.4,0.4,3,10,3,trend,price_ratio_over_vol,0.44006109794924786,-42.29464975612791,875,6.65134072473522,5.771873574742461
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.6_MINH_5_H_20_CD_1_trend.csv,40,1.8,0.6,5,20,1,trend,price_ratio_over_vol,0.43999452619121054,-43.22804624040684,875,10.671470716254774,9.275436493004865
MovingAverageV3_4_M_25_ZO_1.4_ZC_0.4_MINH_3_H_10_CD_5_trend.csv,25,1.4,0.4,3,10,5,trend,price_ratio_over_vol,0.43998662998069155,-37.11893586482334,875,6.556847016452483,5.755891751850235
MovingAverageV3_4_M_15_ZO_2.0_ZC_0.6_MINH_3_H_15_CD_1_trend.csv,15,2.0,0.6,3,15,1,trend,price_ratio_over_vol,0.43993093009894063,-40.19069496317667,875,7.246624988674457,7.157868956142689
MovingAverageV3_4_M_30_ZO_1.4_ZC_0.8_MINH_3_H_10_CD_3_trend.csv,30,1.4,0.8,3,10,3,trend,price_ratio_over_vol,0.43992997767120723,-50.827037422814854,875,5.9918038339090955,5.517096106901424
MovingAverageV3_4_M_50_ZO_1.6_ZC_0.4_MINH_3_H_20_CD_5_trend.csv,50,1.6,0.4,3,20,5,trend,price_ratio_over_vol,0.4397688009554867,-42.09222823699578,875,11.02342164445176,9.45824617488067
MovingAverageV3_4_M_50_ZO_2.0_ZC_0.0_MINH_3_H_20_CD_3_trend.csv,50,2.0,0.0,3,20,3,trend,price_ratio_over_vol,0.4397323128750836,-41.38338246887902,875,13.758198669201526,10.915994346678238
MovingAverageV3_4_M_50_ZO_2.0_ZC_0.0_MINH_5_H_20_CD_3_trend.csv,50,2.0,0.0,5,20,3,trend,price_ratio_over_vol,0.4397323128750836,-41.38338246887902,875,13.758198669201526,10.915994346678238
MovingAverageV3_4_M_40_ZO_1.4_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,40,1.4,0.2,3,15,1,trend,price_ratio_over_vol,0.43971589989683235,-47.248150743811635,875,9.72377316471805,7.6849665718445275
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.0_MINH_3_H_20_CD_5_trend.csv,35,1.4,0.0,3,20,5,trend,price_ratio_over_vol,0.43970914847868015,-42.409913063397724,914,13.763657170390893,9.768610148842953
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.0_MINH_5_H_20_CD_5_trend.csv,35,1.4,0.0,5,20,5,trend,price_ratio_over_vol,0.43970914847868015,-42.409913063397724,914,13.763657170390893,9.768610148842953
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.2_MINH_5_H_15_CD_5_trend.csv,50,1.2,0.2,5,15,5,trend,price_ratio_over_vol,0.43970904520532383,-49.92813193519288,875,10.054739522130832,7.995514686478305
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.4_MINH_3_H_10_CD_1_trend.csv,35,1.2,0.4,3,10,1,trend,price_ratio_over_vol,0.4396765099782123,-46.56012605730682,875,6.64684357622382,5.401742695308264
MovingAverageV3_4_M_20_ZO_1.6_ZC_0.4_MINH_3_H_10_CD_1_trend.csv,20,1.6,0.4,3,10,1,trend,price_ratio_over_vol,0.4396177300938763,-46.514574429440756,875,6.5169024374045295,5.747790342940524
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.8_MINH_5_H_10_CD_3_trend.csv,30,1.2,0.8,5,10,3,trend,price_ratio_over_vol,0.4396017958936457,-48.3658911923376,875,6.51710410903448,5.383345046804465
MovingAverageV3_4_M_40_ZO_1.4_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,40,1.4,0.6,5,15,1,trend,price_ratio_over_vol,0.4395767869595112,-47.75203096797385,887,8.950769466350199,7.363698085242483
MovingAverageV3_4_M_50_ZO_2.0_ZC_0.4_MINH_3_H_10_CD_3_trend.csv,50,2.0,0.4,3,10,3,trend,price_ratio_over_vol,0.43951817296655143,-39.60800369685137,875,7.105058680696078,6.677025201986626
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,45,2.0,0.2,3,15,1,trend,price_ratio_over_vol,0.4395170775113573,-43.47733306578924,875,10.060196727256239,8.71971377415221
MovingAverageV3_4_M_35_ZO_2.0_ZC_0.4_MINH_5_H_15_CD_1_trend.csv,35,2.0,0.4,5,15,1,trend,price_ratio_over_vol,0.43948062578058933,-39.893099246712694,875,9.521134442323428,8.440190936116027
MovingAverageV3_4_M_25_ZO_2.0_ZC_0.6_MINH_3_H_10_CD_1_trend.csv,25,2.0,0.6,3,10,1,trend,price_ratio_over_vol,0.4393803984941365,-42.23535755230483,875,6.508223561806949,6.410006887232742
MovingAverageV3_4_M_30_ZO_1.4_ZC_0.8_MINH_5_H_20_CD_3_trend.csv,30,1.4,0.8,5,20,3,trend,price_ratio_over_vol,0.4393105078808951,-46.36713607981248,875,9.324136695480806,7.779469426989887
MovingAverageV3_4_M_20_ZO_1.4_ZC_0.6_MINH_3_H_10_CD_5_trend.csv,20,1.4,0.6,3,10,5,trend,price_ratio_over_vol,0.4393022038167421,-34.49559641236539,875,6.046560250894615,5.569812392097446
MovingAverageV3_4_M_50_ZO_1.4_ZC_0.6_MINH_3_H_20_CD_3_trend.csv,50,1.4,0.6,3,20,3,trend,price_ratio_over_vol,0.43923934560828876,-39.71819963705407,875,10.056542661484361,8.611492620274007
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.2_MINH_5_H_15_CD_1_trend.csv,35,1.6,0.2,5,15,1,trend,price_ratio_over_vol,0.4391996930818884,-43.444893491794986,875,9.984455740873,7.982651050183875
MovingAverageV3_4_M_40_ZO_1.2_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,40,1.2,0.8,5,15,1,trend,price_ratio_over_vol,0.43913622108631567,-48.26179890752485,875,8.468150040810535,6.770809078033222
MovingAverageV3_4_M_50_ZO_2.0_ZC_0.8_MINH_3_H_20_CD_3_trend.csv,50,2.0,0.8,3,20,3,trend,price_ratio_over_vol,0.439120053548239,-45.307228226590865,875,10.33381020505484,9.832432965333245
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,35,1.4,0.8,5,15,1,trend,price_ratio_over_vol,0.4390724103254054,-45.988622319956534,875,8.400148395473941,6.977048740895363
MovingAverageV3_4_M_35_ZO_1.8_ZC_0.8_MINH_3_H_20_CD_5_trend.csv,35,1.8,0.8,3,20,5,trend,price_ratio_over_vol,0.4390574180588855,-44.60069172252655,875,9.348458406050026,8.886514183687794
MovingAverageV3_4_M_25_ZO_2.0_ZC_0.6_MINH_3_H_20_CD_5_trend.csv,25,2.0,0.6,3,20,5,trend,price_ratio_over_vol,0.439025884969449,-57.992191550797585,875,9.540059010440313,8.953735669548463
MovingAverageV3_4_M_40_ZO_1.2_ZC_0.4_MINH_5_H_10_CD_3_trend.csv,40,1.2,0.4,5,10,3,trend,price_ratio_over_vol,0.43898166325441823,-45.93441953755004,875,7.090093876979123,5.805767682642574
MovingAverageV3_4_M_40_ZO_2.0_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,40,2.0,0.2,3,15,1,trend,price_ratio_over_vol,0.4389250272197549,-44.76363387167365,875,9.946848072562357,8.601532257512485
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.6_MINH_5_H_20_CD_5_trend.csv,45,2.0,0.6,5,20,5,trend,price_ratio_over_vol,0.43891594191131106,-42.982703378210815,875,10.984825314668864,9.889966471557434
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.4_MINH_5_H_20_CD_3_trend.csv,45,2.0,0.4,5,20,3,trend,price_ratio_over_vol,0.43875943302168374,-41.109978136163605,875,11.465994124494213,10.012802995719909
MovingAverageV3_4_M_40_ZO_1.6_ZC_0.4_MINH_5_H_20_CD_1_trend.csv,40,1.6,0.4,5,20,1,trend,price_ratio_over_vol,0.4385769979420768,-40.345967666395325,875,11.132020216333666,8.856277208826059
MovingAverageV3_4_M_20_ZO_1.4_ZC_0.6_MINH_5_H_10_CD_1_trend.csv,20,1.4,0.6,5,10,1,trend,price_ratio_over_vol,0.43853213163432786,-42.121762095083625,875,6.590730557737632,5.35964208527809
MovingAverageV3_4_M_45_ZO_1.4_ZC_0.8_MINH_3_H_20_CD_5_trend.csv,45,1.4,0.8,3,20,5,trend,price_ratio_over_vol,0.4385266304856023,-39.00849325000112,875,9.518141658807762,8.580380917028377
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.0_MINH_3_H_20_CD_5_trend.csv,45,2.0,0.0,3,20,5,trend,price_ratio_over_vol,0.43851992266709994,-37.561587168539944,875,13.752024681835701,10.91944030528403
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.0_MINH_5_H_20_CD_5_trend.csv,45,2.0,0.0,5,20,5,trend,price_ratio_over_vol,0.43851992266709994,-37.561587168539944,875,13.752024681835701,10.91944030528403
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.4_MINH_5_H_10_CD_1_trend.csv,35,1.6,0.4,5,10,1,trend,price_ratio_over_vol,0.43831583561236076,-45.147243779943636,875,7.135684633739739,6.086266087473857
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,40,1.8,0.8,5,15,1,trend,price_ratio_over_vol,0.43829869883500366,-44.87943107252981,875,8.840698354356356,7.952492591298809
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.4_MINH_3_H_10_CD_1_trend.csv,35,1.6,0.4,3,10,1,trend,price_ratio_over_vol,0.43827429626708747,-42.72410582675464,875,6.833381498250005,5.979999608701113
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.2_MINH_5_H_10_CD_5_trend.csv,30,1.2,0.2,5,10,5,trend,price_ratio_over_vol,0.4382732246793976,-41.279961227096095,875,7.302850551985501,5.71092459683354
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.0_MINH_3_H_20_CD_1_trend.csv,45,1.6,0.0,3,20,1,trend,price_ratio_over_vol,0.4382663355623199,-41.55502875675967,891,13.749157812904905,10.117679133181767
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.0_MINH_5_H_20_CD_1_trend.csv,45,1.6,0.0,5,20,1,trend,price_ratio_over_vol,0.4382663355623199,-41.55502875675967,891,13.749157812904905,10.117679133181767
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,35,1.6,0.6,5,15,1,trend,price_ratio_over_vol,0.43826570455006064,-41.459823725713505,875,8.903280134734143,7.591190872676481
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.6_MINH_3_H_10_CD_1_trend.csv,30,1.2,0.6,3,10,1,trend,price_ratio_over_vol,0.4382492747697796,-45.817338439808665,875,6.16979181221182,5.143996024968048
MovingAverageV3_4_M_50_ZO_1.4_ZC_0.4_MINH_5_H_15_CD_1_trend.csv,50,1.4,0.4,5,15,1,trend,price_ratio_over_vol,0.43822056712250756,-49.069568064554076,875,9.543041409414451,7.650871157904107
MovingAverageV3_4_M_20_ZO_2.0_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,20,2.0,0.8,5,15,1,trend,price_ratio_over_vol,0.4381745162488337,-46.85053876916629,875,7.9724507887439175,7.5118770996319455
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.4_MINH_3_H_10_CD_1_trend.csv,45,2.0,0.4,3,10,1,trend,price_ratio_over_vol,0.43812309044522635,-40.892595936959026,875,7.111417754661573,6.67864264786548
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.0_MINH_3_H_10_CD_3_trend.csv,35,1.4,0.0,3,10,3,trend,price_ratio_over_vol,0.4381110129057095,-47.44040406859328,880,7.700991437584493,6.026228037201141
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.0_MINH_5_H_10_CD_3_trend.csv,35,1.4,0.0,5,10,3,trend,price_ratio_over_vol,0.4381110129057095,-47.44040406859328,880,7.700991437584493,6.026228037201141
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,50,1.2,0.2,3,15,1,trend,price_ratio_over_vol,0.4380177074624105,-60.56047681761922,875,9.72888241606623,7.569906437709218
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.0_MINH_3_H_15_CD_5_trend.csv,30,2.0,0.0,3,15,5,trend,price_ratio_over_vol,0.4379629692020157,-49.64095113020245,875,10.995990936029285,8.78012562404621
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.0_MINH_5_H_15_CD_5_trend.csv,30,2.0,0.0,5,15,5,trend,price_ratio_over_vol,0.4379629692020157,-49.64095113020245,875,10.995990936029285,8.78012562404621
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.8_MINH_3_H_10_CD_3_trend.csv,30,2.0,0.8,3,10,3,trend,price_ratio_over_vol,0.4378898523176363,-43.20834630480694,875,6.3758626355570165,6.447980173114211
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.8_MINH_5_H_10_CD_3_trend.csv,45,2.0,0.8,5,10,3,trend,price_ratio_over_vol,0.4378118635876172,-43.17256212585241,875,6.98500896203357,6.560393273313778
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.6_MINH_3_H_10_CD_5_trend.csv,30,1.2,0.6,3,10,5,trend,price_ratio_over_vol,0.4377971701392321,-35.44734775860094,875,6.224688039930889,5.505633297146643
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.8_MINH_3_H_10_CD_3_trend.csv,35,1.6,0.8,3,10,3,trend,price_ratio_over_vol,0.437764760783276,-44.87844621386215,875,6.244248548699203,5.803473423172407
MovingAverageV3_4_M_15_ZO_1.6_ZC_0.4_MINH_3_H_10_CD_1_trend.csv,15,1.6,0.4,3,10,1,trend,price_ratio_over_vol,0.43773939199721895,-46.33735758346283,875,6.211405103346122,5.437687022307553
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.2_MINH_3_H_10_CD_1_trend.csv,45,2.0,0.2,3,10,1,trend,price_ratio_over_vol,0.43768069612488536,-39.2241877381403,876,7.358736257871702,6.735913280042793
MovingAverageV3_4_M_25_ZO_2.0_ZC_0.4_MINH_3_H_10_CD_1_trend.csv,25,2.0,0.4,3,10,1,trend,price_ratio_over_vol,0.43755370599121496,-46.39485217631102,875,6.793759141882008,6.464062061254581
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.4_MINH_5_H_20_CD_5_trend.csv,40,1.8,0.4,5,20,5,trend,price_ratio_over_vol,0.4375122847167491,-41.438458677484235,875,11.24656436097114,9.545415247416846
MovingAverageV3_4_M_40_ZO_1.4_ZC_0.2_MINH_3_H_10_CD_5_trend.csv,40,1.4,0.2,3,10,5,trend,price_ratio_over_vol,0.4374777954991349,-45.66779883210033,875,7.178468359195284,6.065740833347711
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.4_MINH_3_H_20_CD_5_trend.csv,50,1.2,0.4,3,20,5,trend,price_ratio_over_vol,0.4374249911482033,-47.834027256366156,875,10.695571861049821,8.813031701849336
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.6_MINH_3_H_15_CD_1_trend.csv,40,1.8,0.6,3,15,1,trend,price_ratio_over_vol,0.43741589695398636,-45.48496875457711,875,8.765329453336104,7.980210017604087
MovingAverageV3_4_M_15_ZO_1.8_ZC_0.6_MINH_3_H_20_CD_5_trend.csv,15,1.8,0.6,3,20,5,trend,price_ratio_over_vol,0.43738457353897964,-46.91221469424727,961,7.739541907878179,7.076628978880525
MovingAverageV3_4_M_40_ZO_1.6_ZC_0.4_MINH_3_H_15_CD_1_trend.csv,40,1.6,0.4,3,15,1,trend,price_ratio_over_vol,0.4373269435376751,-45.677907643601884,875,9.08278158982384,7.634099294330306
MovingAverageV3_4_M_45_ZO_1.2_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,45,1.2,0.2,3,15,1,trend,price_ratio_over_vol,0.43729399820196063,-46.761744469665146,875,9.721360565110569,7.366919138528342
MovingAverageV3_4_M_40_ZO_1.6_ZC_0.2_MINH_3_H_15_CD_5_trend.csv,40,1.6,0.2,3,15,5,trend,price_ratio_over_vol,0.43727438642453664,-46.13573698688363,875,9.771848846056304,8.01588672593772
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.0_MINH_3_H_10_CD_5_trend.csv,35,1.2,0.0,3,10,5,trend,price_ratio_over_vol,0.43715986165954523,-44.00911685692681,875,7.690286289984049,6.095354988683592
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.0_MINH_5_H_10_CD_5_trend.csv,35,1.2,0.0,5,10,5,trend,price_ratio_over_vol,0.43715986165954523,-44.00911685692681,875,7.690286289984049,6.095354988683592
MovingAverageV3_4_M_30_ZO_1.8_ZC_0.6_MINH_3_H_10_CD_1_trend.csv,30,1.8,0.6,3,10,1,trend,price_ratio_over_vol,0.4370549847708994,-43.90500540600664,875,6.534573199809255,6.087008767570384
MovingAverageV3_4_M_45_ZO_1.4_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,45,1.4,0.6,5,15,1,trend,price_ratio_over_vol,0.43697960211931536,-44.39965570159211,875,9.050278471288655,7.406517270372568
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.6_MINH_5_H_20_CD_3_trend.csv,30,2.0,0.6,5,20,3,trend,price_ratio_over_vol,0.4369053158397933,-44.959321551033014,875,10.33930809043857,9.179574270895355
MovingAverageV3_4_M_25_ZO_1.6_ZC_0.8_MINH_3_H_20_CD_5_trend.csv,25,1.6,0.8,3,20,5,trend,price_ratio_over_vol,0.43683687558678963,-57.1804366980315,961,8.525334254279938,7.853396276136852
MovingAverageV3_4_M_40_ZO_1.6_ZC_0.0_MINH_3_H_10_CD_1_trend.csv,40,1.6,0.0,3,10,1,trend,price_ratio_over_vol,0.4368274074273949,-42.05011466431742,875,7.719944359806583,6.337324388191272
MovingAverageV3_4_M_40_ZO_1.6_ZC_0.0_MINH_5_H_10_CD_1_trend.csv,40,1.6,0.0,5,10,1,trend,price_ratio_over_vol,0.4368274074273949,-42.05011466431742,875,7.719944359806583,6.337324388191272
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,40,1.8,0.6,5,15,1,trend,price_ratio_over_vol,0.43676860262962985,-45.93021084618509,875,9.149291005291001,8.062374480361482
MovingAverageV3_4_M_50_ZO_1.6_ZC_0.6_MINH_3_H_20_CD_5_trend.csv,50,1.6,0.6,3,20,5,trend,price_ratio_over_vol,0.43672001352351253,-40.850350761686386,875,10.446528075439346,9.279534689920078
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,45,1.6,0.2,3,15,1,trend,price_ratio_over_vol,0.4367040638631645,-48.57514209915945,875,9.900770313923633,7.984047426965488
MovingAverageV3_4_M_30_ZO_1.4_ZC_0.6_MINH_5_H_20_CD_1_trend.csv,30,1.4,0.6,5,20,1,trend,price_ratio_over_vol,0.4366230071458904,-45.12602772296785,875,9.847570332480815,7.738459068219968
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.0_MINH_3_H_10_CD_3_trend.csv,30,2.0,0.0,3,10,3,trend,price_ratio_over_vol,0.43659775185453314,-36.87579866677444,875,7.697813121272368,6.746053143792662
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.0_MINH_5_H_10_CD_3_trend.csv,30,2.0,0.0,5,10,3,trend,price_ratio_over_vol,0.43659775185453314,-36.87579866677444,875,7.697813121272368,6.746053143792662
MovingAverageV3_4_M_35_ZO_2.0_ZC_0.6_MINH_3_H_10_CD_3_trend.csv,35,2.0,0.6,3,10,3,trend,price_ratio_over_vol,0.43654337262343224,-40.0426052165804,875,6.695255176911793,6.462283045288472
MovingAverageV3_4_M_50_ZO_1.8_ZC_0.2_MINH_5_H_20_CD_1_trend.csv,50,1.8,0.2,5,20,1,trend,price_ratio_over_vol,0.43633657036399953,-39.615534859001514,962,12.314580355319583,9.95663822793636
MovingAverageV3_4_M_50_ZO_1.4_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,50,1.4,0.6,5,15,1,trend,price_ratio_over_vol,0.43615737479595906,-42.68207544271138,875,9.14890010401818,7.472463093856426
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.0_MINH_3_H_10_CD_5_trend.csv,30,1.2,0.0,3,10,5,trend,price_ratio_over_vol,0.4361519417692031,-38.27683358219619,875,7.691789757185543,5.927008981158173
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.0_MINH_5_H_10_CD_5_trend.csv,30,1.2,0.0,5,10,5,trend,price_ratio_over_vol,0.4361519417692031,-38.27683358219619,875,7.691789757185543,5.927008981158173
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.4_MINH_3_H_20_CD_1_trend.csv,35,1.4,0.4,3,20,1,trend,price_ratio_over_vol,0.4361152307770907,-42.20220975939331,875,10.264389736477119,8.058789243020614
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.4_MINH_3_H_10_CD_1_trend.csv,50,1.2,0.4,3,10,1,trend,price_ratio_over_vol,0.4361068416548082,-43.18718689332317,875,6.848599545798642,5.66403536608674
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.6_MINH_3_H_20_CD_5_trend.csv,35,1.4,0.6,3,20,5,trend,price_ratio_over_vol,0.4360498055854557,-42.54219471226355,875,9.563804412641625,8.270649581586872
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.0_MINH_3_H_10_CD_3_trend.csv,50,1.2,0.0,3,10,3,trend,price_ratio_over_vol,0.4360320088856465,-41.3546135844432,875,7.682274126380587,6.112187108413108
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.0_MINH_5_H_10_CD_3_trend.csv,50,1.2,0.0,5,10,3,trend,price_ratio_over_vol,0.4360320088856465,-41.3546135844432,875,7.682274126380587,6.112187108413108
MovingAverageV3_4_M_45_ZO_1.2_ZC_0.4_MINH_3_H_15_CD_5_trend.csv,45,1.2,0.4,3,15,5,trend,price_ratio_over_vol,0.43599141103814093,-48.49509371064332,875,8.977322063646016,7.439206298320492
MovingAverageV3_4_M_35_ZO_2.0_ZC_0.6_MINH_3_H_20_CD_3_trend.csv,35,2.0,0.6,3,20,3,trend,price_ratio_over_vol,0.4358918670750061,-39.22297415886507,875,10.129820461064487,9.398995219189564
MovingAverageV3_4_M_50_ZO_1.4_ZC_0.8_MINH_3_H_15_CD_3_trend.csv,50,1.4,0.8,3,15,3,trend,price_ratio_over_vol,0.4358509345778912,-43.30794620616901,875,8.255075523794055,7.37253191744582
MovingAverageV3_4_M_15_ZO_1.6_ZC_0.6_MINH_3_H_15_CD_1_trend.csv,15,1.6,0.6,3,15,1,trend,price_ratio_over_vol,0.4358137272684669,-38.848016189506254,875,6.991900216754764,6.212789792926826
MovingAverageV3_4_M_20_ZO_1.4_ZC_0.8_MINH_3_H_10_CD_3_trend.csv,20,1.4,0.8,3,10,3,trend,price_ratio_over_vol,0.43574146792146784,-39.622498568835724,875,5.684264235662289,5.162126222487714
MovingAverageV3_4_M_40_ZO_1.2_ZC_0.4_MINH_5_H_15_CD_1_trend.csv,40,1.2,0.4,5,15,1,trend,price_ratio_over_vol,0.4357347992221608,-46.07789301576652,875,9.296572951465787,7.112720249175579
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.8_MINH_5_H_15_CD_3_trend.csv,40,1.8,0.8,5,15,3,trend,price_ratio_over_vol,0.43572947328291406,-46.46259082482605,875,8.825931691237068,7.920611034050162
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.4_MINH_5_H_15_CD_1_trend.csv,40,1.8,0.4,5,15,1,trend,price_ratio_over_vol,0.43565349079553345,-45.674215578590406,875,9.512101092310985,8.129805680293288
MovingAverageV3_4_M_50_ZO_2.0_ZC_0.6_MINH_3_H_15_CD_5_trend.csv,50,2.0,0.6,3,15,5,trend,price_ratio_over_vol,0.4356339418347531,-37.29747460489136,877,9.190863213811422,8.700449110554874
MovingAverageV3_4_M_15_ZO_1.6_ZC_0.6_MINH_3_H_10_CD_3_trend.csv,15,1.6,0.6,3,10,3,trend,price_ratio_over_vol,0.4355516145542225,-35.2484930179331,875,5.808407376987975,5.442307071286614
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.8_MINH_3_H_10_CD_1_trend.csv,35,1.2,0.8,3,10,1,trend,price_ratio_over_vol,0.435403485357271,-46.96570860515341,875,5.961999510723316,5.039290942760421
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.6_MINH_3_H_20_CD_1_trend.csv,45,1.6,0.6,3,20,1,trend,price_ratio_over_vol,0.4354000034373719,-38.80278813957702,875,10.140711178870903,8.831486853860415
MovingAverageV3_4_M_35_ZO_2.0_ZC_0.8_MINH_3_H_10_CD_1_trend.csv,35,2.0,0.8,3,10,1,trend,price_ratio_over_vol,0.4353778605496053,-41.590018187151955,875,6.501612503100971,6.330598018188907
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.2_MINH_5_H_20_CD_1_trend.csv,35,1.2,0.2,5,20,1,trend,price_ratio_over_vol,0.43536824756957554,-39.41350023540822,875,11.807067812798469,8.438066730179706
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.2_MINH_5_H_20_CD_5_trend.csv,30,1.2,0.2,5,20,5,trend,price_ratio_over_vol,0.4353638480794713,-46.84319467705242,875,11.677954239569308,8.2456472975071
MovingAverageV3_4_M_20_ZO_1.2_ZC_0.4_MINH_3_H_20_CD_5_trend.csv,20,1.2,0.4,3,20,5,trend,price_ratio_over_vol,0.43532395093842474,-47.012404415857304,875,9.319096077588263,7.013698220423581
MovingAverageV3_4_M_30_ZO_1.8_ZC_0.2_MINH_5_H_10_CD_3_trend.csv,30,1.8,0.2,5,10,3,trend,price_ratio_over_vol,0.43531280814104784,-38.62900300369071,875,7.342454663212438,6.340177486786978
MovingAverageV3_4_M_45_ZO_1.8_ZC_0.4_MINH_3_H_15_CD_5_trend.csv,45,1.8,0.4,3,15,5,trend,price_ratio_over_vol,0.4352664767073343,-39.66865741650079,875,9.34587434932742,8.30621418080214
MovingAverageV3_4_M_45_ZO_1.8_ZC_0.6_MINH_3_H_15_CD_5_trend.csv,45,1.8,0.6,3,15,5,trend,price_ratio_over_vol,0.43506573675884225,-40.52397304865211,875,8.918680650554794,8.261475149914055
