ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,pre_main_close
SN.SHF,20171128,143120.0,143260.0,143120.0,143730.0,142660.0,142960.0,143180.0,-300.0,-80.0,12718.0,182103.246,19834.0,,SN1801.SHF,
SN.SHF,20171129,142960.0,143180.0,142930.0,143070.0,142230.0,142420.0,142750.0,-760.0,-430.0,9878.0,141013.866,19858.0,,SN1801.SHF,
SN.SHF,20171130,142420.0,142750.0,142420.0,142950.0,141410.0,141590.0,142060.0,-1160.0,-690.0,13762.0,195514.442,20030.0,,SN1801.SHF,
SN.SHF,20171201,141590.0,142060.0,142010.0,142090.0,140200.0,140670.0,141050.0,-1390.0,-1010.0,16116.0,227331.108,20932.0,,SN1801.SHF,
SN.SHF,20171204,140670.0,141050.0,140950.0,141980.0,140210.0,141700.0,141310.0,650.0,260.0,11336.0,160200.31,19702.0,,SN1801.SHF,
SN.SHF,20171205,141700.0,141310.0,141500.0,141850.0,140300.0,140350.0,141140.0,-960.0,-170.0,8796.0,124150.732,19744.0,,SN1801.SHF,
SN.SHF,20171206,140350.0,141140.0,140190.0,141000.0,139200.0,140750.0,140090.0,-390.0,-1050.0,12178.0,170604.26,18858.0,,SN1801.SHF,
SN.SHF,20171207,140750.0,140090.0,141100.0,141100.0,139330.0,139700.0,140160.0,-390.0,70.0,8680.0,121663.598,18444.0,,SN1801.SHF,
SN.SHF,20171208,139700.0,140160.0,139880.0,140280.0,139020.0,139230.0,139540.0,-930.0,-620.0,10160.0,141778.218,19084.0,,SN1801.SHF,
SN.SHF,20171211,139230.0,139540.0,139220.0,139500.0,137600.0,137600.0,138660.0,-1940.0,-880.0,13386.0,185613.076,19772.0,,SN1801.SHF,
SN.SHF,20171212,137600.0,138660.0,137710.0,138480.0,136010.0,137340.0,137040.0,-1320.0,-1620.0,25698.0,352167.48,19640.0,,SN1801.SHF,
SN.SHF,20171213,137340.0,137040.0,137000.0,137560.0,133550.0,134120.0,135480.0,-2920.0,-1560.0,22896.0,310212.594,22034.0,,SN1801.SHF,
SN.SHF,20171214,134120.0,135480.0,133330.0,135640.0,132410.0,134600.0,134020.0,-880.0,-1460.0,29384.0,393822.17,19706.0,,SN1801.SHF,
SN.SHF,20171215,134600.0,134020.0,134600.0,135300.0,134100.0,134390.0,134540.0,370.0,520.0,12766.0,171757.254,18514.0,,SN1801.SHF,
SN.SHF,20171218,134390.0,134540.0,135050.0,137850.0,134970.0,137420.0,136240.0,2880.0,1700.0,19682.0,268165.994,16628.0,,SN1801.SHF,
SN.SHF,20171219,137420.0,136240.0,137570.0,138380.0,137000.0,137150.0,137620.0,910.0,1380.0,10932.0,150452.658,14814.0,,SN1801.SHF,
SN.SHF,20171220,137150.0,137620.0,137160.0,138500.0,136850.0,137990.0,137730.0,370.0,110.0,9976.0,137402.068,13522.0,,SN1801.SHF,
SN.SHF,20171221,137990.0,137730.0,138380.0,139300.0,137640.0,137980.0,138260.0,250.0,530.0,9302.0,128618.544,12628.0,,SN1801.SHF,
SN.SHF,20171222,137980.0,138260.0,137990.0,138340.0,137190.0,137680.0,137730.0,-580.0,-530.0,6884.0,94819.838,11838.0,,SN1801.SHF,
SN.SHF,20171225,137680.0,140480.0,140040.0,141700.0,140040.0,141300.0,140980.0,820.0,500.0,7134.0,100576.346,14294.0,,SN1805.SHF,138200.0
SN.SHF,20171226,141300.0,140980.0,141300.0,143210.0,140610.0,143210.0,141810.0,2230.0,830.0,9920.0,140676.596,15530.0,,SN1805.SHF,
SN.SHF,20171227,143210.0,141810.0,143220.0,143500.0,142350.0,142890.0,142860.0,1080.0,1050.0,6614.0,94493.132,15380.0,,SN1805.SHF,
SN.SHF,20171228,142890.0,142860.0,143030.0,144460.0,142610.0,144390.0,143150.0,1530.0,290.0,11290.0,161626.884,16068.0,,SN1805.SHF,
SN.SHF,20171229,144390.0,143150.0,144100.0,145000.0,143590.0,144840.0,144450.0,1690.0,1300.0,15210.0,219723.388,16212.0,,SN1805.SHF,
SN.SHF,20180102,144840.0,144450.0,145060.0,146740.0,144510.0,145940.0,145910.0,1490.0,1460.0,8176.0,119302.96,16690.0,,SN1805.SHF,
SN.SHF,20180103,145940.0,145910.0,146150.0,146350.0,144590.0,145050.0,145280.0,-860.0,-630.0,9410.0,136717.06,17224.0,,SN1805.SHF,
SN.SHF,20180104,145050.0,145280.0,145500.0,145640.0,144130.0,145310.0,144930.0,30.0,-350.0,9820.0,142322.248,17392.0,,SN1805.SHF,
SN.SHF,20180105,145310.0,144930.0,145410.0,145800.0,144400.0,145600.0,145060.0,670.0,130.0,9058.0,131395.636,17770.0,,SN1805.SHF,
SN.SHF,20180108,145600.0,145060.0,145490.0,145670.0,144340.0,144610.0,144990.0,-450.0,-70.0,8574.0,124321.664,17708.0,,SN1805.SHF,
SN.SHF,20180109,144610.0,144990.0,144610.0,144890.0,143610.0,144620.0,144340.0,-370.0,-650.0,10634.0,153494.532,18044.0,,SN1805.SHF,
SN.SHF,20180110,144620.0,144340.0,144700.0,145560.0,144550.0,145300.0,145070.0,960.0,730.0,12054.0,174873.496,17964.0,,SN1805.SHF,
SN.SHF,20180111,145300.0,145070.0,145500.0,146350.0,145100.0,145150.0,145640.0,80.0,570.0,9632.0,140282.104,18074.0,,SN1805.SHF,
SN.SHF,20180112,145150.0,145640.0,145380.0,145870.0,144740.0,145400.0,145330.0,-240.0,-310.0,12388.0,180037.99,18226.0,,SN1805.SHF,
SN.SHF,20180115,145400.0,145330.0,145560.0,145680.0,144670.0,144840.0,145200.0,-490.0,-130.0,12438.0,180608.58,17774.0,,SN1805.SHF,
SN.SHF,20180116,144840.0,145200.0,145080.0,145790.0,144750.0,144970.0,145230.0,-230.0,30.0,11520.0,167307.392,17484.0,,SN1805.SHF,
SN.SHF,20180117,144970.0,145230.0,145000.0,145570.0,144500.0,144730.0,144970.0,-500.0,-260.0,12492.0,181106.004,17296.0,,SN1805.SHF,
SN.SHF,20180118,144730.0,144970.0,144730.0,145140.0,143630.0,143770.0,144420.0,-1200.0,-550.0,14194.0,205001.152,18078.0,,SN1805.SHF,
SN.SHF,20180119,143770.0,144420.0,143980.0,146090.0,143630.0,146050.0,144630.0,1630.0,210.0,21040.0,304318.422,18632.0,,SN1805.SHF,
SN.SHF,20180122,146050.0,144630.0,145980.0,146880.0,145340.0,146690.0,146110.0,2060.0,1480.0,15690.0,229247.964,19782.0,,SN1805.SHF,
SN.SHF,20180123,146690.0,146110.0,146560.0,147060.0,145900.0,146900.0,146570.0,790.0,460.0,11720.0,171784.944,19552.0,,SN1805.SHF,
SN.SHF,20180124,146900.0,146570.0,146850.0,146900.0,146180.0,146600.0,146530.0,30.0,-40.0,7120.0,104331.444,19580.0,,SN1805.SHF,
SN.SHF,20180125,146600.0,146530.0,146970.0,148030.0,146800.0,146890.0,147500.0,360.0,970.0,15548.0,229345.596,20370.0,,SN1805.SHF,
SN.SHF,20180126,146890.0,147500.0,147000.0,147850.0,146590.0,147090.0,147310.0,-410.0,-190.0,12440.0,183254.488,20760.0,,SN1805.SHF,
SN.SHF,20180129,147090.0,147310.0,148060.0,151470.0,148050.0,150950.0,149810.0,3640.0,2500.0,42392.0,635104.764,25642.0,,SN1805.SHF,
SN.SHF,20180130,150950.0,149810.0,151330.0,151390.0,149370.0,150020.0,150540.0,210.0,730.0,26498.0,398913.934,25820.0,,SN1805.SHF,
SN.SHF,20180131,150020.0,150540.0,150550.0,150880.0,148610.0,150150.0,149780.0,-390.0,-760.0,21794.0,326431.558,25922.0,,SN1805.SHF,
SN.SHF,20180201,150150.0,149780.0,150020.0,150200.0,148900.0,149270.0,149590.0,-510.0,-190.0,11710.0,175177.718,24712.0,,SN1805.SHF,
SN.SHF,20180202,149270.0,149590.0,149290.0,149850.0,148250.0,148690.0,149060.0,-900.0,-530.0,12292.0,183226.31,24318.0,,SN1805.SHF,
SN.SHF,20180205,148690.0,149060.0,148960.0,150350.0,147430.0,150110.0,148930.0,1050.0,-130.0,20534.0,305821.714,25616.0,,SN1805.SHF,
SN.SHF,20180206,150110.0,148930.0,150090.0,150760.0,149220.0,150000.0,150060.0,1070.0,1130.0,16792.0,251984.27,25906.0,,SN1805.SHF,
SN.SHF,20180207,150000.0,150060.0,150200.0,151940.0,149440.0,151250.0,151030.0,1190.0,970.0,28040.0,423513.292,29086.0,,SN1805.SHF,
SN.SHF,20180208,151250.0,151030.0,151320.0,151930.0,149190.0,149360.0,150320.0,-1670.0,-710.0,27406.0,411969.352,26142.0,,SN1805.SHF,
SN.SHF,20180209,149360.0,150320.0,149360.0,149600.0,147000.0,147200.0,148560.0,-3120.0,-1760.0,24256.0,360347.356,24166.0,,SN1805.SHF,
SN.SHF,20180212,147200.0,148560.0,147000.0,147390.0,146030.0,146340.0,146610.0,-2220.0,-1950.0,17456.0,255934.502,22872.0,,SN1805.SHF,
SN.SHF,20180213,146340.0,146610.0,146740.0,147700.0,146310.0,146800.0,146850.0,190.0,240.0,10634.0,156169.244,21824.0,,SN1805.SHF,
SN.SHF,20180214,146800.0,146850.0,147180.0,149350.0,147010.0,148880.0,148410.0,2030.0,1560.0,15652.0,232299.654,21880.0,,SN1805.SHF,
SN.SHF,20180222,148880.0,148410.0,149000.0,149480.0,147100.0,147180.0,147810.0,-1230.0,-600.0,6846.0,101192.016,22072.0,,SN1805.SHF,
SN.SHF,20180223,147180.0,147810.0,147240.0,148350.0,146600.0,147310.0,147550.0,-500.0,-260.0,13820.0,203923.1,22172.0,,SN1805.SHF,
