ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,pre_main_close
CU.SHF,20171128,53770.0,54230.0,53840.0,53990.0,53170.0,53410.0,53620.0,-820.0,-610.0,199140.0,5339193.12,153502.0,,CU1801.SHF,
CU.SHF,20171129,53410.0,53620.0,53180.0,53400.0,52940.0,53150.0,53180.0,-470.0,-440.0,184640.0,4909963.09,149500.0,,CU1801.SHF,
CU.SHF,20171130,53150.0,53180.0,52970.0,53050.0,52390.0,52840.0,52760.0,-340.0,-420.0,264586.0,6980160.93,156818.0,,CU1801.SHF,
CU.SHF,20171201,52840.0,52820.0,53010.0,53250.0,52680.0,52950.0,52880.0,130.0,60.0,77870.0,2059216.66,161762.0,,CU1802.SHF,52900.0
CU.SHF,20171204,52950.0,52880.0,52840.0,53750.0,52740.0,53650.0,53360.0,770.0,480.0,140490.0,3748651.0,157590.0,,CU1802.SHF,
CU.SHF,20171205,53650.0,53360.0,53570.0,53580.0,52480.0,52580.0,53060.0,-780.0,-300.0,150238.0,3986436.9,175920.0,,CU1802.SHF,
CU.SHF,20171206,52580.0,53060.0,52220.0,52290.0,51080.0,51450.0,51590.0,-1610.0,-1470.0,260564.0,6721573.28,189004.0,,CU1802.SHF,
CU.SHF,20171207,51450.0,51590.0,51480.0,51740.0,51170.0,51210.0,51440.0,-380.0,-150.0,166140.0,4273429.39,198682.0,,CU1802.SHF,
CU.SHF,20171208,51210.0,51440.0,51350.0,51900.0,51230.0,51700.0,51520.0,260.0,80.0,225810.0,5817298.48,205392.0,,CU1802.SHF,
CU.SHF,20171211,51700.0,51520.0,51590.0,51900.0,51240.0,51320.0,51560.0,-200.0,40.0,247112.0,6370623.09,213576.0,,CU1802.SHF,
CU.SHF,20171212,51320.0,51560.0,51500.0,52280.0,51410.0,52070.0,51910.0,510.0,350.0,272406.0,7070496.79,187698.0,,CU1802.SHF,
