ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,pre_main_close
PL.ZCE,20250722,,6350.0,6550.0,6708.0,6501.0,6613.0,6597.0,263.0,247.0,43897.0,579139.98,7983.0,,PL2601.ZCE,
PL.ZCE,20250723,6613.0,6597.0,6600.0,6661.0,6540.0,6578.0,6595.0,-19.0,-2.0,20996.0,276942.96,6668.0,,PL2601.ZCE,
PL.ZCE,20250724,6578.0,6595.0,6594.0,6622.0,6564.0,6601.0,6590.0,6.0,-5.0,7405.0,97602.87,6140.0,,PL2601.ZCE,
PL.ZCE,20250725,6601.0,6590.0,6630.0,6694.0,6598.0,6657.0,6643.0,67.0,53.0,9663.0,128389.27,5838.0,,PL2601.ZCE,
PL.ZCE,20250728,6657.0,6643.0,6648.0,6674.0,6550.0,6570.0,6595.0,-73.0,-48.0,6292.0,82997.43,5580.0,,PL2601.ZCE,
PL.ZCE,20250729,6570.0,6595.0,6569.0,6594.0,6548.0,6573.0,6575.0,-22.0,-20.0,3081.0,40517.36,5230.0,,PL2601.ZCE,
PL.ZCE,20250730,6573.0,6575.0,6598.0,6605.0,6562.0,6570.0,6587.0,-5.0,12.0,2669.0,35160.73,4992.0,,PL2601.ZCE,
PL.ZCE,20250731,6570.0,6587.0,6574.0,6588.0,6530.0,6545.0,6561.0,-42.0,-26.0,2343.0,30744.27,4700.0,,PL2601.ZCE,
PL.ZCE,20250801,6545.0,6561.0,6555.0,6555.0,6462.0,6474.0,6504.0,-87.0,-57.0,3454.0,44929.98,4575.0,,PL2601.ZCE,
PL.ZCE,20250804,6474.0,6504.0,6480.0,6494.0,6416.0,6481.0,6468.0,-23.0,-36.0,2137.0,27644.28,4486.0,,PL2601.ZCE,
PL.ZCE,20250805,6481.0,6468.0,6464.0,6520.0,6454.0,6512.0,6485.0,44.0,17.0,1971.0,25561.9,4461.0,,PL2601.ZCE,
PL.ZCE,20250806,6512.0,6485.0,6510.0,6555.0,6473.0,6494.0,6499.0,9.0,14.0,1922.0,24983.14,4426.0,,PL2601.ZCE,
PL.ZCE,20250807,6494.0,6499.0,6501.0,6511.0,6470.0,6480.0,6488.0,-19.0,-11.0,1118.0,14506.91,4534.0,,PL2601.ZCE,
PL.ZCE,20250808,6480.0,6488.0,6462.0,6496.0,6443.0,6451.0,6461.0,-37.0,-27.0,1187.0,15337.96,4747.0,,PL2601.ZCE,
PL.ZCE,20250811,6451.0,6461.0,6462.0,6505.0,6451.0,6491.0,6478.0,30.0,17.0,1288.0,16688.07,4453.0,,PL2601.ZCE,
PL.ZCE,20250812,6491.0,6478.0,6517.0,6560.0,6476.0,6513.0,6513.0,35.0,35.0,1450.0,18878.95,4291.0,,PL2601.ZCE,
PL.ZCE,20250813,6513.0,6513.0,6513.0,6528.0,6486.0,6507.0,6507.0,-6.0,-6.0,753.0,9799.63,4234.0,,PL2601.ZCE,
PL.ZCE,20250814,6507.0,6507.0,6520.0,6526.0,6471.0,6488.0,6492.0,-19.0,-15.0,917.0,11905.47,4211.0,,PL2601.ZCE,
PL.ZCE,20250815,6488.0,6492.0,6480.0,6505.0,6476.0,6492.0,6493.0,0.0,1.0,789.0,10246.31,4132.0,,PL2601.ZCE,
PL.ZCE,20250818,6492.0,6493.0,6506.0,6529.0,6449.0,6451.0,6467.0,-42.0,-26.0,1369.0,17705.76,4036.0,,PL2601.ZCE,
PL.ZCE,20250819,6451.0,6467.0,6444.0,6463.0,6395.0,6404.0,6426.0,-63.0,-41.0,1965.0,25252.45,4233.0,,PL2601.ZCE,
PL.ZCE,20250820,6404.0,6426.0,6404.0,6456.0,6360.0,6446.0,6405.0,20.0,-21.0,2110.0,27028.58,4234.0,,PL2601.ZCE,
PL.ZCE,20250821,6446.0,6405.0,6446.0,6493.0,6425.0,6472.0,6462.0,67.0,57.0,2524.0,32619.53,4586.0,,PL2601.ZCE,
PL.ZCE,20250822,6472.0,6462.0,6461.0,6493.0,6450.0,6470.0,6473.0,8.0,11.0,1399.0,18112.28,4614.0,,PL2601.ZCE,
PL.ZCE,20250825,6470.0,6473.0,6493.0,6514.0,6463.0,6491.0,6491.0,18.0,18.0,1900.0,24664.38,4714.0,,PL2601.ZCE,
PL.ZCE,20250826,6491.0,6491.0,6500.0,6501.0,6460.0,6467.0,6482.0,-24.0,-9.0,1117.0,14481.85,4744.0,,PL2601.ZCE,
PL.ZCE,20250827,6467.0,6482.0,6460.0,6474.0,6441.0,6444.0,6460.0,-38.0,-22.0,803.0,10374.77,4820.0,,PL2601.ZCE,
PL.ZCE,20250828,6444.0,6460.0,6451.0,6461.0,6422.0,6450.0,6440.0,-10.0,-20.0,1066.0,13730.59,4897.0,,PL2601.ZCE,
PL.ZCE,20250829,6450.0,6440.0,6462.0,6466.0,6403.0,6409.0,6425.0,-31.0,-15.0,1066.0,13697.84,5095.0,,PL2601.ZCE,
PL.ZCE,20250901,6409.0,6425.0,6420.0,6427.0,6362.0,6423.0,6394.0,-2.0,-31.0,5133.0,65642.86,6835.0,,PL2601.ZCE,
PL.ZCE,20250902,6423.0,6394.0,6423.0,6443.0,6386.0,6405.0,6418.0,11.0,24.0,4421.0,56749.79,8146.0,,PL2601.ZCE,
PL.ZCE,20250903,6405.0,6418.0,6391.0,6439.0,6390.0,6415.0,6420.0,-3.0,2.0,3620.0,46480.85,8961.0,,PL2601.ZCE,
PL.ZCE,20250904,6415.0,6420.0,6414.0,6414.0,6354.0,6392.0,6378.0,-28.0,-42.0,3174.0,40485.34,9624.0,,PL2601.ZCE,
PL.ZCE,20250905,6392.0,6378.0,6378.0,6425.0,6367.0,6408.0,6398.0,30.0,20.0,2036.0,26053.98,9659.0,,PL2601.ZCE,
PL.ZCE,20250908,6408.0,6398.0,6381.0,6413.0,6366.0,6410.0,6388.0,12.0,-10.0,2166.0,27674.71,9923.0,,PL2601.ZCE,
PL.ZCE,20250909,6410.0,6388.0,6430.0,6430.0,6376.0,6402.0,6395.0,14.0,7.0,2586.0,33072.7,9998.0,,PL2601.ZCE,
PL.ZCE,20250910,6402.0,6395.0,6405.0,6430.0,6392.0,6408.0,6413.0,13.0,18.0,2801.0,35925.17,10329.0,,PL2601.ZCE,
PL.ZCE,20250911,6408.0,6413.0,6400.0,6422.0,6389.0,6409.0,6406.0,-4.0,-7.0,3245.0,41574.86,10779.0,,PL2601.ZCE,
PL.ZCE,20250912,6409.0,6406.0,6400.0,6420.0,6364.0,6420.0,6382.0,14.0,-24.0,3192.0,40740.24,11270.0,,PL2601.ZCE,
PL.ZCE,20250915,6420.0,6382.0,6428.0,6556.0,6409.0,6442.0,6434.0,60.0,52.0,3952.0,50850.82,11540.0,,PL2601.ZCE,
PL.ZCE,20250916,6442.0,6434.0,6441.0,6483.0,6432.0,6445.0,6458.0,11.0,24.0,2856.0,36887.25,11649.0,,PL2601.ZCE,
PL.ZCE,20250917,6445.0,6458.0,6453.0,6464.0,6437.0,6462.0,6449.0,4.0,-9.0,4435.0,57202.98,11883.0,,PL2601.ZCE,
PL.ZCE,20250918,6462.0,6449.0,6466.0,6474.0,6409.0,6424.0,6443.0,-25.0,-6.0,5229.0,67376.72,11808.0,,PL2601.ZCE,
PL.ZCE,20250919,6424.0,6443.0,6424.0,6462.0,6388.0,6388.0,6411.0,-55.0,-32.0,3844.0,49289.43,11906.0,,PL2601.ZCE,
PL.ZCE,20250922,6388.0,6411.0,6384.0,6405.0,6327.0,6346.0,6373.0,-65.0,-38.0,5467.0,69680.17,12191.0,,PL2601.ZCE,
PL.ZCE,20250923,6346.0,6373.0,6319.0,6348.0,6310.0,6327.0,6332.0,-46.0,-41.0,4195.0,53121.68,12207.0,,PL2601.ZCE,
PL.ZCE,20250924,6327.0,6332.0,6337.0,6369.0,6327.0,6357.0,6344.0,25.0,12.0,2754.0,34944.2,12184.0,,PL2601.ZCE,
PL.ZCE,20250925,6357.0,6344.0,6358.0,6384.0,6358.0,6372.0,6372.0,28.0,28.0,1438.0,18325.21,12287.0,,PL2601.ZCE,
PL.ZCE,20250926,6372.0,6372.0,6366.0,6401.0,6350.0,6365.0,6376.0,-7.0,4.0,2531.0,32275.72,12193.0,,PL2601.ZCE,
PL.ZCE,20250929,6365.0,6376.0,6376.0,6406.0,6353.0,6365.0,6375.0,-11.0,-1.0,3287.0,41908.3,12396.0,,PL2601.ZCE,
PL.ZCE,20250930,6365.0,6375.0,6371.0,6372.0,6320.0,6320.0,6343.0,-55.0,-32.0,2996.0,38008.34,12100.0,,PL2601.ZCE,
PL.ZCE,20251009,6320.0,6343.0,6329.0,6329.0,6155.0,6210.0,6219.0,-133.0,-124.0,4594.0,57138.73,12716.0,,PL2601.ZCE,
PL.ZCE,20251010,6210.0,6219.0,6231.0,6242.0,6188.0,6205.0,6205.0,-14.0,-14.0,5404.0,67065.51,12673.0,,PL2601.ZCE,
PL.ZCE,20251013,6205.0,6205.0,6205.0,6219.0,6144.0,6177.0,6190.0,-28.0,-15.0,6804.0,84232.37,11754.0,,PL2601.ZCE,
PL.ZCE,20251014,6177.0,6190.0,6188.0,6188.0,6071.0,6084.0,6109.0,-106.0,-81.0,8094.0,98894.35,11641.0,,PL2601.ZCE,
PL.ZCE,20251015,6084.0,6109.0,6081.0,6108.0,6039.0,6079.0,6085.0,-30.0,-24.0,11714.0,142549.79,11623.0,,PL2601.ZCE,
PL.ZCE,20251016,6079.0,6085.0,6093.0,6124.0,6040.0,6106.0,6087.0,21.0,2.0,8559.0,104191.85,11511.0,,PL2601.ZCE,
PL.ZCE,20251017,6106.0,6087.0,6115.0,6117.0,6001.0,6007.0,6049.0,-80.0,-38.0,9061.0,109614.61,11788.0,,PL2601.ZCE,
