,dailyPnl,Agriculture,Energy,Ferrous,NonFerrous,Precious,cumulativePnl
20120528,-1.9399991185097958,-0.51402463530626,-0.0809789276163203,-0.3927405122187835,-0.49160953600499224,-0.46064550736343973,28.53075956226483
20120529,-0.6138045953704258,-0.47451284668091165,-0.14512009113440147,-0.16309829889189242,0.07294005828078856,0.09598658305599124,27.916954966894405
20120530,1.712052169425372,0.20160283984881214,0.3270886786493195,0.13337851477106033,0.4084938453581605,0.6414882907980193,29.62900713631978
20120531,0.792732868847001,0.23806616943627087,0.5124616579106192,0.015378048753752762,0.30627070574814474,-0.2794437130017865,30.42174000516678
20120601,1.1434416382923953,0.6910587510626778,0.2694734179098807,0.07035758074947306,0.06034527400083877,0.052206614569525016,31.565181643459173
20120604,2.7552582934744967,1.145286880608426,1.2981652000801194,0.5438343879529998,0.6955397332793849,-0.9275679084464334,34.32043993693367
20120605,-1.6799141342900212,-0.9075591207027585,-0.12786278871302836,-0.26210950791971166,-0.481333762201187,0.09895104524666408,32.640525802643644
20120606,-0.433935892833739,-0.01664489971430632,0.14949135971770838,-0.08639361571110023,-0.11305177053559642,-0.36733696659044446,32.20658990980991
20120607,-0.39524279890933084,-0.43784830883053316,-0.10395751236222268,-0.005384885459145504,0.14911913425935042,0.0028287734832200175,31.811347110900577
20120608,1.5700373724901153,0.1666323060369201,0.3715572732032182,0.07491787013920526,0.1603477574257775,0.7965821656849946,33.38138448339069
20120611,-2.3755007932608536,-0.8447281014644429,-0.5266225565389218,-0.09399756413678288,-0.4958047975207632,-0.41434777359994307,31.005883690129835
20120612,1.2445784185594546,0.19947491372460238,0.35554020591949903,0.19808543170615914,0.321921249768645,0.16955661744054912,32.25046210868929
20120613,-0.23108338880502685,0.32035654168830346,-0.19264000976263856,0.022579045339971075,-0.13086291627265126,-0.2505160497980115,32.019378719884266
20120614,0.6927007533022754,0.5410934776836396,0.02310797486830968,0.02382114339519985,0.11113818331510232,-0.006460025959976098,32.71207947318654
20120615,-1.0372909151522802,-0.284640424435207,-0.35167139008403175,-0.0656367560523976,-0.34426974721150105,0.008927402630857185,31.674788558034262
20120618,-0.25717674009549457,-0.19465565843362148,-0.09862791022440151,-0.017943012817170922,0.004399662303937611,0.04965017907576173,31.417611817938766
20120619,0.23984966155452178,-0.3330335383490559,0.11075570680332517,0.007548422177297228,0.4580596485962599,-0.0034805776733045986,31.65746147949329
20120620,-0.9079044818797827,-0.4043419758334683,-0.11213548313796427,-0.07010135987484242,-0.290745459658157,-0.030580203375350633,30.749556997613507
20120621,1.5169800526261341,0.2640403912280184,0.4759976970686269,0.1190207490327752,0.7680942185542392,-0.11017300325752594,32.26653705023964
20120625,-0.208342780739342,-0.26409792682604505,0.034219298474505395,0.10135780580668415,0.20699011358370145,-0.2868120717781879,32.0581942695003
20120626,1.3023402656210885,-0.10943349062011366,0.01246411323143908,0.053114751705737734,1.2101704841495604,0.13602440715446504,33.36053453512139
20120627,0.0664897161150444,0.05061113094654717,0.03136197089379362,0.0434713015061079,0.08000546335463442,-0.13896015058603872,33.42702425123643
20120628,-0.7101818745721618,0.12786125873650697,-0.17280804135162484,0.02639684185491772,-0.7249479461126319,0.03331601230067027,32.71684237666427
20120629,-0.707558131478345,-0.09852024748623919,-0.1273210199317403,-0.0031413952773367885,-0.45686174072868224,-0.021713728054346428,32.009284245185924
20120702,-0.46284677320944473,-0.09912176164759005,-0.16261657736929497,-0.0979849694397887,-0.2668787355016516,0.1637552707488805,31.54643747197648
20120703,-0.8050691715395281,-0.2348203959226322,-0.19735202674401106,-0.05382544353234036,-0.47053397570681815,0.15146267036627367,30.74136830043695
20120704,-0.24008049561412428,-0.09382795279884569,-0.02911304921940327,-0.04905577146309326,-0.11697265952155393,0.04888893738877188,30.501287804822827
20120705,-0.39186999024472396,-0.19032997480536318,-0.0657788247989546,-0.03846884177093578,-0.08479400282686646,-0.012498346042603985,30.1094178145781
20120706,0.34728973224160786,0.0960247942770007,0.028646946365665848,0.01726298295623174,0.20629425580089164,-0.0009392471581820731,30.45670754681971
20120709,-0.1107425460765705,-0.273234211459663,0.0037624164065917843,0.04517511693489668,0.17617774406374553,-0.06262361202214155,30.345965000743142
20120710,0.12169465895705657,0.023307344633669777,0.03053076519229957,0.015356339560542852,0.014868474693138898,0.03763173487740547,30.4676596597002
20120711,0.028414319974487456,0.020824244419513152,-0.0017682548784381407,0.008944172424670726,0.011728316284036446,-0.011314158275294733,30.496073979674687
20120712,-0.02617473821103762,-0.018015863057001796,0.006084122005462655,-0.03509344595803397,0.026034881550785628,-0.005184432752250147,30.46989924146365
20120713,0.05855847515638359,0.16819319550044384,0.06071292611163425,0.0006104258737546302,-0.08377427130367013,-0.08718380102577901,30.528457716620036
20120716,0.46027123656259217,0.30767134879315056,0.07029667683410029,-0.016905905010936743,-0.036836496324350876,0.13604561227062892,30.988728953182626
20120717,-0.30459079228855884,-0.21040082510649874,-0.11697561950701428,-0.028560064603176578,0.006357884003628474,0.04498783292450226,30.68413816089407
20120718,-0.09690234128368151,0.03671062519164033,-0.019737313796756386,0.011907364734103424,-0.009952395150091924,-0.11583062226257694,30.587235819610388
20120719,0.3664960395961875,0.18434929884187093,0.19651793665926143,-0.00444101912202565,0.027678841972025567,-0.03760901875494474,30.953731859206577
20120720,-0.3783674504028238,-0.05045999981975279,-0.1922896207085508,-0.14235195778535653,-0.08578631309788878,0.09252044100872499,30.575364408803754
20120723,-1.373788839523738,-0.3006494639351925,-0.6485132439189615,-0.17284136174597822,-0.250245066141175,-0.001539703782430854,29.201575569280017
20120724,-0.5656595216432719,-0.6304160738165068,-0.07616711158486057,0.05968982349037125,0.06578186411023298,0.015451976157491137,28.635916047636744
20120725,-0.6950412826490501,-0.14294582965358593,-0.35956837262609287,-0.1688793613663898,-0.24013054767040504,0.2164828286674236,27.940874764987694
20120726,0.356428809042445,-0.045284592591248715,0.15967936815764436,0.04683557514378297,0.146758041256854,0.04844041707541255,28.29730357403014
20120727,0.7505673459410268,0.09589992168038435,0.34528305204935333,0.014401166004622117,0.2615398392578486,0.03344336694881846,29.047870919971164
20120730,0.0570571680817141,0.2733892866640238,-0.1476069343930864,-0.11177322727394912,0.012646890194386145,0.030401152890339664,29.104928088052876
20120731,0.20055895850921948,0.17931436555977642,0.16246564760974808,-0.005096246943124773,0.15626017875248932,-0.2923849864696696,29.305487046562096
20120801,0.006906833022551692,-0.002957278135043848,-0.013430989846032648,0.17072047841446325,-0.1305505538753995,-0.016874823535435596,29.312393879584647
20120802,-0.20656654478291742,-0.20481442959432603,-0.013567389078687072,0.08269613316121387,-0.08174152447647931,0.010860665205361116,29.10582733480173
20120803,-0.3450871211717757,-0.07426286373715442,-0.03651569350401618,-0.04432137032397763,-0.11892409029730382,-0.07106310330932368,28.760740213629955
20120806,0.7202753277118888,0.11250584483072884,0.28885578643638044,-0.02938261853670112,0.21324155062112712,0.13505476436035346,29.481015541341844
20120807,0.37324161910287734,0.2318175786231162,0.09429859635740188,-0.008109120645170088,0.0001233925955949255,0.05511117217193437,29.85425716044472
20120808,-0.4984396137096837,-0.21170695677772972,-0.23543532078627127,0.06153163604465273,-0.01871622839672093,-0.09411274379361453,29.355817546735036
20120809,0.7109935781103514,0.20385881363000194,0.1442046839722279,-0.05710990316520861,0.19460897827741913,0.22543100539591096,30.066811124845387
20120810,-0.5475588564902415,0.06262025579489489,-0.19541257922515834,-0.08107137867713476,-0.21509584074170135,-0.11859931364114194,29.519252268355146
20120813,0.08106726382921305,0.006395077271668255,-0.11245315257360221,0.0787362636335855,-0.09808299186018302,0.20647206735774454,29.600319532184358
20120814,0.132523333729152,-0.005434241522596956,0.26571683787234635,-0.0016038449626968644,0.0902971652386315,-0.216452582896532,29.73284286591351
20120815,-0.16006687814662862,0.19683068391706357,0.06042975726188517,-0.0003550180327478097,-0.0960920237263064,-0.3208802775665231,29.57277598776688
20120816,-0.604080229126329,-0.11206396891985942,-0.21422968445622803,0.02043224497820594,-0.345066268248491,0.04684744752004361,28.968695758640553
20120817,1.1149185524279719,0.03192356398434558,0.15315592109210924,0.07821851908187902,0.29970113487511185,0.5519194133945262,30.083614311068526
20120820,-0.23500304113284654,0.091553969115934,-0.21467090906249142,0.03542000250596719,-0.09863457801888457,-0.048671525673371706,29.84861126993568
20120821,1.0003220472704657,0.2232544574532842,0.03797121749427159,-0.0048919561974325124,0.2618154566848613,0.48217287183548113,30.848933317206146
20120822,0.9180394010479284,0.17326150780787722,-0.06354116976786967,0.06155474482025913,0.14248863249226737,0.6042756856953944,31.766972718254074
20120823,1.9858246386045009,-0.030096788627170974,0.2669072740364629,0.038802170136829295,0.40844407415869916,1.3017679088996803,33.75279735685857
20120824,-0.31516736172512727,-0.001764253257001337,-0.038317691561790365,0.02746531597650073,-0.09857630296546625,-0.20397442991737005,33.43762999513344
20120827,0.9890627952533965,0.08923203429286146,0.15780020738508316,-0.005387359278262906,0.21804094906160434,0.5293769637921103,34.42669279038684
20120828,-1.1389642858585998,-0.36320296366611327,-0.28771418230220724,0.05067573479119225,-0.1501940905213717,-0.3885287841600996,33.28772850452824
20120829,0.4627442657190698,0.168652809663966,-0.015339470455003529,-0.020749871318448097,0.06389747934445221,0.2662833184841032,33.750472770247306
20120830,0.13940444804641558,0.20120263683912123,0.06300977608717193,-0.01479112512281418,0.1662011488206285,-0.27621798857769186,33.88987721829372
20120831,-0.6686649164699603,-0.16758333152872673,-0.08367814021546668,0.046417212952575566,-0.2826004228402275,-0.18122023483811484,33.22121230182376
20120903,2.59929040857516,0.5345014860302797,0.2945424434543198,0.11541816769143994,0.4330336198098431,1.2217946915892772,35.82050271039892
20120904,0.5167239548897652,0.16769663277373695,-0.033219295763737194,0.09867897615537267,0.12181870144568538,0.16174894027870743,36.33722666528868
20120905,-0.4478659586305476,-0.23022544026194935,-0.21113012288423885,0.09590734469985417,-0.09816280788141818,-0.004254932302795486,35.88936070665813
20120906,0.647260047576999,-0.44737008198458367,0.06786508791573959,-0.1055277581692496,0.6434763647057142,0.4888164351093783,36.53662075423513
20120907,-0.7626380209781392,-0.1577258542190025,0.012282725900507524,-0.3814442086069147,0.27810979504204536,-0.5138604790947747,35.77398273325699
20120910,2.6881780919627905,0.23996425957676754,0.1982404724379885,-0.2594968963184261,1.2921814762766228,1.2172887799898378,38.46216082521978
20120911,-0.10463588986588428,-0.26579377827666495,0.12442911442388906,0.10657366999474249,0.002473705984326153,-0.072318601992177,38.3575249353539
20120912,0.30030081989528035,0.07908959171692354,0.13048031867978585,0.0024174517363738392,0.08912045065547275,-0.0008069928932756281,38.65782575524918
20120913,-0.7652576393659442,-0.08434276322190562,-0.0224296405848511,0.011859827975532635,-0.3576570473326435,-0.3126880162020767,37.892568115883236
20120914,3.217450579399106,0.35022253906752526,0.5381565209438529,-0.2710185540881717,1.5180454624051627,1.0820446110707362,41.11001869528234
20120917,-0.76558870522833,-0.2994680371456157,0.0090191652591541,0.020818982689227345,-0.40316830993137903,-0.09279050609971674,40.34442999005401
20120918,-0.9423419658914732,-0.22841466441094843,-0.12483996554193873,-0.0663037339824954,-0.2899775072486979,-0.23280609470739275,39.40208802416254
20120919,0.976542547816892,0.044621454659175,0.06577627582352154,-0.0837024395304642,0.5554843774139305,0.39436287945072934,40.37863057197943
20120920,-1.4647559274001467,-0.19130336597275088,-0.3630939439661108,0.16968759622032797,-0.7280187291012317,-0.3520274845803813,38.91387464457928
20120921,0.458432179334837,-0.11890154755835965,0.05087445274110802,0.006514799699789646,0.3009958947134195,0.2189485797388795,39.372306823914116
20120924,-1.4846287061661376,-0.42180521609331595,-0.19328349146205376,-0.008682089255463658,-0.3908368632101092,-0.47002104614519485,37.88767811774798
20120925,0.0920538346109836,0.026889908206479497,-0.007694861349335299,0.003374386332727081,0.03818307742637573,0.03130132399473659,37.97973195235897
20120926,-0.016045848961284324,-0.008362894565015253,-0.06295716100525334,-0.021969162582267714,0.08767274324451262,-0.010429374053260665,37.963686103397684
20120927,0.21565568106898148,0.06646969419063568,-0.007449022149989743,0.06725379031776038,0.02108261196563966,0.06829860674493543,38.179341784466665
20120928,0.8521679263860654,-0.11844362520953632,0.22729641233690692,0.046469700907139026,0.2784082973569984,0.4184371409945572,39.03150971085273
20121008,-0.7678443581355144,0.46095897983888817,-0.3737220860121033,0.06111279136948822,-0.4237353948257844,-0.4924586485060032,38.26366535271722
20121009,0.6201637343977384,-0.012992595589583293,0.39185515939155974,0.22789071947112702,-0.004933491074131717,0.018343942198766595,38.883829087114954
20121010,-0.18942033192803678,0.09225006522155718,0.04665465730038367,0.08433373633905124,-0.2722778626952109,-0.14038092809381797,38.69440875518692
20121011,-0.26959108195170656,-0.015019865570264948,-0.04185607781495531,-0.12230051556302853,-0.13776844910402297,0.04735382610056519,38.42481767323521
20121012,0.27104258390648495,0.276495317686496,-0.03432110213576851,0.1302158288417047,-0.07733543476662164,-0.024012025719325616,38.695860257141696
20121015,-0.7530741281888876,0.3016115620844436,-0.1723600366225176,-0.2032972538901889,-0.172458406524756,-0.5065699932358689,37.94278612895281
20121016,-0.04683174061854117,-0.28358786221469845,0.08459897017368094,0.14834026072296141,0.05157241112353716,-0.04775552042402225,37.89595438833427
20121017,0.02302783443440086,-0.025128527806181956,-0.055383541976440444,0.14070472896656197,-0.09180556449804862,0.05464073974850992,37.91898222276867
20121018,0.024079896322457817,-0.36423951035439056,0.0772708782479748,0.08441412893169314,0.21970589910725585,0.006928500389924573,37.943062119091124
20121019,-0.9431025419349548,-0.061732548191395384,-0.15998500342191013,-0.14578617716023282,-0.2771733705427001,-0.29842544261871645,36.99995957715617
20121022,-0.3933892823204793,-0.23514422789710476,-0.0053235897842332765,0.16472201263443678,-0.21749001967809378,-0.10015345759548439,36.60657029483569
20121023,-0.5824878692153606,0.30818158088215847,-0.11631615009216391,-0.3241863157205859,-0.39090283154982447,-0.05926415273494458,36.02408242562033
20121024,-0.2897457230860943,-0.46119883269548273,0.04823845773530045,0.10453750718900763,0.13447063645720303,-0.11579349177212273,35.734336702534236
20121025,0.0777272648586549,0.03631315514069157,0.07891753041428357,-0.025815522788225322,-0.08166581279332746,0.06997791488523258,35.81206396739289
20121026,-0.3384489921527422,0.12082465391247398,0.0238394438504113,-0.05846021582761009,-0.2795730375572774,-0.14507983653074003,35.473614975240146
20121029,0.25570110407432095,0.4334941325844714,0.09685165998375454,-0.35680631326886414,0.02611197421378124,0.05604965056117787,35.729316079314465
20121030,-0.012064265236047726,0.11689903586986625,-0.07596863066657372,0.02421970867319262,-0.07762152427386755,0.00040714516133469244,35.717251814078416
20121031,-0.08881005391872206,-0.18232878206780032,-0.005995595516143477,0.07147047718022838,0.03355927330367203,-0.005515426818678681,35.628441760159696
20121101,-0.42487330584731364,-0.4135731946959117,-0.039264641110237274,0.17373475508777128,-0.002060067056357679,-0.14371015807257836,35.20356845431238
20121102,0.44805357964363246,0.23199958219995465,-0.08906379444249539,-0.010562620117378392,-0.008799073486511452,0.32447948549006306,35.651622033956016
20121105,1.2014214582502216,0.5029877135818102,-0.019667496883249657,-0.10100364685860648,0.17514488773910292,0.6439600006711645,36.85304349220624
20121106,-0.48770332506852954,0.07787332375021065,-0.1315900479321084,-0.024743552916911493,-0.1918555601153281,-0.2173874878543923,36.36534016713771
20121107,-1.4672603010940937,0.08140993344817359,-0.15253286555272166,-0.12117121654868106,-0.24335353395961995,-1.0316126184812449,34.89807986604362
20121108,0.6479198734566189,0.05422903115931413,0.04390146164655219,-0.03194317491481265,0.33318332202287004,0.24854923354269515,35.54599973950023
20121109,0.05950878315748144,0.43764049399081184,0.06156197127003331,0.07356815446793122,-0.02940306703435568,-0.4838587695369393,35.605508522657715
20121112,1.2150246940038145,0.6983315165719373,0.11821718820129616,0.1007386710823522,0.33632630002336333,-0.038588981875134334,36.82053321666153
20121113,0.2926918153092527,0.20156296821953076,0.0029735987846597244,-0.05492407473268057,-0.19337316136657198,0.33645248440431486,37.113225031970785
20121114,-0.8035861958462116,-0.07052663924134327,-0.10048568179915847,-0.01553897886071848,-0.3918640731258553,-0.22517082281913614,36.30963883612457
20121115,0.07029658962682937,-0.04266995886179082,0.08072922994381411,0.01976802233329229,-0.1308825519055165,0.14335184811703028,36.3799354257514
20121116,0.9389835549943801,0.26083638370240997,0.2115053977402064,0.0373564953528335,0.17143844367972524,0.25784683451920487,37.31891898074578
20121119,-1.0720963194188993,-0.23381729667784448,-0.3935058726244463,-0.2234048669453021,0.04619784033905962,-0.26756612351036596,36.24682266132688
20121120,-0.18534389459811387,0.04417911386001104,0.02277535152920123,0.02350742502021097,0.024077085013081062,-0.2998828700206182,36.06147876672877
20121121,0.34333312966596785,-0.2068520298151746,0.051303965695312176,0.0841842181143671,0.24447645079796046,0.17022052487350264,36.40481189639473
20121122,-0.1860257594722791,0.05616913497415487,-0.006126211948087693,-0.02275350970429361,-0.07877694972350223,-0.13453822307055044,36.21878613692245
20121123,-0.5274362542767191,-0.2809840513775806,-0.05728682356705267,0.012289453861618328,-0.07567478443910255,-0.12578004875460172,35.69134988264573
20121126,-0.8092200954548774,0.057373811173481594,-0.1812621373433056,-0.060404663459425814,-0.23334657809612377,-0.39158052772950364,34.882129787190856
20121127,0.09302208852692458,-0.047652705419350475,0.10902367234924693,-0.02637304675795108,0.029226078724854988,0.028798089630124216,34.97515187571778
20121128,0.474472081173468,0.029937984403847113,0.13180774811981474,-0.0384280560126704,0.10262700606687186,0.2485273985956047,35.449623956891244
