,CU.SHF,AL.SHF,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20100303,-11.369062908221903,-17.610890967094207,-9.99376225617665,0.0,0.0,0.0,0.0,0.0
20100304,-11.129997703355846,-17.69211431265205,-9.960495888384642,0.0,0.0,0.0,0.0,0.0
20100305,-8.790530071869867,-18.26274513575917,-10.042398754066314,0.0,0.0,0.0,0.0,0.0
20100308,-6.422902167549094,-19.104367292759484,-10.286267045566998,0.0,0.0,0.0,0.0,0.0
20100309,-4.160109773803684,-19.985629753032853,-10.509645623924124,0.0,0.0,0.0,0.0,0.0
20100310,-1.8920598240949933,-20.80267090166746,-10.712649442947747,0.0,0.0,0.0,0.0,0.0
20100311,0.4139781521557432,-21.900665335139976,-11.071836048938195,0.0,0.0,0.0,0.0,0.0
20100312,2.7747424264703375,-23.0838938985065,-11.437247113411171,0.0,0.0,0.0,0.0,0.0
20100315,5.336057339436426,-24.438146566087458,-11.851911358828461,0.0,0.0,0.0,0.0,0.0
20100316,7.73654976191178,-25.520822320275972,-12.168387060231904,0.0,0.0,0.0,0.0,0.0
20100317,10.117445211112098,-26.714527109416323,-12.499831023971456,0.0,0.0,0.0,0.0,0.0
20100318,12.51508742396766,-27.96010948216761,-10.148888014467223,0.0,0.0,0.0,0.0,0.0
20100319,12.809623337964341,-28.60658762923508,-7.699418752527953,0.0,0.0,0.0,0.0,0.0
20100322,13.054520334933049,-29.033630137525716,-5.101013183392246,0.0,0.0,0.0,0.0,0.0
20100323,13.490526265725821,-29.456846373778905,-2.531470502324141,0.0,0.0,0.0,0.0,0.0
20100324,13.93229242276522,-29.943070627913585,0.03870478489241019,0.0,0.0,0.0,0.0,0.0
20100325,14.359862156145354,-30.193677033374197,2.7962357224709313,0.0,0.0,0.0,0.0,0.0
20100326,14.739044539297533,-30.30243988262259,5.564046583182729,0.0,0.0,0.0,0.0,0.0
20100329,14.923874136497457,-30.020475579952627,8.436144617672774,0.0,0.0,0.0,0.0,0.0
20100330,15.382088639154622,-30.039217475509687,11.197827816141917,0.0,0.0,0.0,0.0,0.0
20100331,16.045467352862467,-30.291915931546445,14.166697305746592,0.0,0.0,0.0,0.0,0.0
20100401,16.679528655317487,-30.58617994424905,14.449124537144243,0.0,0.0,0.0,0.0,0.0
20100402,17.29046794860625,-30.91906134386549,14.650493506112719,0.0,0.0,0.0,0.0,0.0
20100406,17.880571145105296,-31.24478378924808,14.86490318079532,0.0,0.0,0.0,0.0,0.0
20100407,18.28701874295436,-31.67775415365338,15.234686559193262,0.0,0.0,0.0,0.0,0.0
20100408,18.70591421695145,-32.19894808521975,15.617345850461973,0.0,0.0,0.0,0.0,0.0
20100409,19.012947031354432,-32.603435624156965,15.876552291800522,0.0,0.0,0.0,0.0,0.0
20100412,19.44193349898419,-33.11720657618542,16.242392590533022,0.0,0.0,0.0,0.0,0.0
20100413,19.895053092967167,-33.50818831336274,16.631557640650307,0.0,0.0,0.0,0.0,0.0
20100414,20.306847916618455,-26.91912356198737,17.235603028845762,0.0,0.0,0.0,0.0,0.0
20100415,20.5149521515022,-20.03520923933788,17.642300395040472,0.0,0.0,0.0,0.0,0.0
20100416,20.928522685530645,-12.995579289707795,18.14553342731864,0.0,0.0,0.0,0.0,0.0
20100419,21.438777146870468,-5.859111400752679,18.80727441429428,0.0,0.0,0.0,0.0,0.0
20100420,21.42720261882534,0.43209710604488955,18.889623843520663,0.0,0.0,0.0,0.0,0.0
20100421,21.379923809214624,6.856497537142836,18.830769330281488,0.0,0.0,0.0,0.0,0.0
20100422,21.31892868757852,13.388956672951947,18.759431652691198,0.0,0.0,0.0,0.0,0.0
20100423,21.346250565016494,13.874317632160674,18.779112002289228,0.0,0.0,0.0,0.0,0.0
20100426,21.24391189695496,14.3543582074153,18.68825305959648,0.0,0.0,0.0,0.0,0.0
20100427,21.143882913571986,14.458773158374274,18.59151672675214,0.0,0.0,0.0,0.0,0.0
20100428,21.09216690730499,7.695116219112295,18.28688896996831,0.0,0.0,0.0,0.0,0.0
20100429,20.677604777839345,1.3411007783348055,17.824407099564347,0.0,0.0,0.0,0.0,0.0
20100430,16.44934701274348,-5.0801614280408565,17.25986073622165,0.0,0.0,0.0,0.0,0.0
20100504,12.090245446643982,-11.630329076776738,16.71884197551333,0.0,0.0,0.0,0.0,0.0
20100505,8.224886293747817,-17.329723039557457,16.71622255647759,0.0,0.0,0.0,0.0,0.0
20100506,4.414720385244205,-23.050642433757965,16.62443195131613,0.0,0.0,0.0,0.0,0.0
20100507,0.6243772752762967,-28.781208743718583,13.331793981454798,0.0,0.0,0.0,0.0,0.0
20100510,-3.0966937614544565,-28.335040255825977,10.100511567237842,0.0,0.0,0.0,0.0,0.0
20100511,-6.550546041968539,-27.65131525328124,6.923381903878893,0.0,0.0,0.0,0.0,0.0
20100512,-9.993384367102236,-26.98902073826075,3.762746763279712,0.0,0.0,0.0,0.0,0.0
20100513,-13.635846452687613,-26.405321260620664,0.6087856151210693,0.0,0.0,0.0,0.0,0.0
20100514,-16.885143252641132,-26.191378326214792,-2.345867132075765,0.0,0.0,0.0,0.0,0.0
20100517,-16.517859507078132,-25.993146396145946,-5.302159698622487,0.0,0.0,0.0,0.0,0.0
20100518,-15.912494996285076,-25.23569209705186,-8.251968406549791,0.0,0.0,0.0,0.0,0.0
20100519,-15.342038467056934,-24.59762936071,-11.277780532874678,0.0,0.0,0.0,0.0,0.0
20100520,-14.857073563331891,-24.001802717306735,-14.299665101996327,0.0,0.0,0.0,0.0,0.0
20100521,-14.352521640013478,-23.401475197473818,-14.079414828113883,0.0,0.0,0.0,0.0,0.0
20100524,-13.917247322027753,-22.966298602804866,-13.924974838523536,0.0,0.0,0.0,0.0,0.0
20100525,-13.656538161885265,-22.584766273444217,-13.677531404175872,0.0,0.0,0.0,0.0,0.0
20100526,-13.420121898277722,-22.06845617896437,-13.442948713990042,0.0,0.0,0.0,0.0,0.0
20100527,-13.175892822040213,-21.531639230476014,-13.17938224926732,0.0,0.0,0.0,0.0,0.0
20100528,-13.041093529481422,-21.11567450199869,-12.985874866645533,0.0,0.0,0.0,0.0,0.0
20100531,-12.899315530663536,-20.67175511408693,-12.78717747336594,0.0,0.0,0.0,0.0,0.0
20100601,-12.917468184940692,-20.81265897064888,-12.70510301092769,0.0,0.0,0.0,0.0,0.0
20100602,-12.854835775609832,-20.829197427622052,-12.513007267885769,0.0,0.0,0.0,0.0,0.0
20100603,-12.78321389901518,-20.76641434837657,-12.286320267113226,0.0,0.0,0.0,0.0,0.0
20100604,-12.752627946022127,-20.71182034349849,-12.107692084675532,0.0,0.0,0.0,0.0,0.0
20100607,-12.75903548392621,-20.725503013808723,-11.872089999577229,0.0,0.0,0.0,0.0,0.0
20100608,-12.793807887745661,-20.413024899415788,-11.777461553166177,0.0,0.0,0.0,0.0,0.0
20100609,-12.82235768948134,-20.00499022610303,-11.704778669578932,0.0,0.0,0.0,0.0,0.0
20100610,-12.836201124729772,-19.461400294461104,-11.590119440973814,0.0,0.0,0.0,0.0,0.0
20100611,-12.795843568379913,-18.813080131382865,-11.492371274584773,0.0,0.0,0.0,0.0,0.0
20100617,-12.73004481252173,-18.161671175626093,-11.368115086173772,0.0,0.0,0.0,0.0,0.0
20100618,-12.84968463811038,-17.69475882909934,-11.329657413435362,0.0,0.0,0.0,0.0,0.0
20100621,-12.968475099659091,-17.236787623413033,-11.318652604842292,0.0,0.0,0.0,0.0,0.0
20100622,-12.83962430350421,-16.638021293576728,-11.139897347279991,0.0,0.0,0.0,0.0,0.0
20100623,-12.708862510041454,-16.020241285359962,-10.965585153137601,0.0,0.0,0.0,0.0,0.0
20100624,-12.540365928637774,-15.33478504251349,-10.837072415671324,0.0,0.0,0.0,0.0,0.0
20100625,-12.487455053412226,-15.122502370891182,-10.749371413628584,0.0,0.0,0.0,0.0,0.0
20100628,-12.450958993466566,-14.997040358964957,-10.67112717699482,0.0,0.0,0.0,0.0,0.0
20100629,-12.447742564092083,-15.023440576305479,-10.671245171735892,0.0,0.0,0.0,0.0,0.0
20100630,-12.409470602400821,-15.043255235376932,-10.575308163891242,0.0,0.0,0.0,0.0,0.0
20100701,-12.392610049811765,-15.101456498048556,-10.50556761329264,0.0,0.0,0.0,0.0,0.0
20100702,-12.197744892004577,-14.953739806379199,-10.34931714366813,0.0,0.0,0.0,0.0,0.0
20100705,-11.989549145922647,-14.784118946368869,-10.119052585742883,0.0,0.0,0.0,0.0,0.0
20100706,-12.020263928427322,-14.799473923211076,-10.055928638699346,0.0,0.0,0.0,0.0,0.0
20100707,-12.05752765459437,-14.838170166927194,-9.980918361137405,0.0,0.0,0.0,0.0,0.0
20100708,-12.109428620046373,-14.899505262775959,-7.941865096248169,0.0,0.0,0.0,0.0,0.0
20100709,-12.369816731848355,-11.31923085583748,-5.782876600780526,0.0,0.0,0.0,0.0,0.0
20100712,-12.631685190785607,-7.669074875338791,-3.5941334678429673,0.0,0.0,0.0,0.0,0.0
20100713,-9.89768823389802,-3.6676284886697554,-1.3751452884253808,0.0,0.0,0.0,0.0,0.0
20100714,-7.214165741549543,0.43694621895219815,0.7610856281114067,0.0,0.0,0.0,0.0,0.0
20100715,-4.528871395667688,4.622102584898308,2.894908663798035,0.0,0.0,0.0,0.0,0.0
20100716,-1.8443765829417809,8.852994135621989,5.03246426250102,0.0,0.0,0.0,0.0,0.0
20100719,0.8456946652195612,13.060880134832582,7.136364484874213,0.0,0.0,0.0,0.0,0.0
20100720,4.0815415775016035,18.649583849342257,9.47396719689826,0.0,0.0,0.0,0.0,0.0
20100721,7.33590735891838,24.754967799494217,11.780373474115898,0.0,0.0,0.0,0.0,0.0
20100722,10.60445693426874,30.902442226771228,12.130463729117281,0.0,0.0,0.0,0.0,0.0
20100723,14.114151632635995,33.48737854063244,12.424115513257748,0.0,0.0,0.0,0.0,0.0
20100726,17.478088235292105,35.39545627270957,12.7413508876268,0.0,0.0,0.0,0.0,0.0
20100727,17.884962421741026,36.88011672417983,13.061331397068894,0.0,0.0,0.0,0.0,0.0
20100728,18.41850812473066,38.37300686251387,13.69318530689844,0.0,0.0,0.0,0.0,0.0
20100729,19.005503880076667,39.702606847772145,14.341680154603296,0.0,0.0,0.0,0.0,0.0
20100730,19.71652287959092,40.97208130953995,15.021038403859478,0.0,0.0,0.0,0.0,0.0
20100802,20.537556296413737,42.44364370786991,16.085744998607943,0.0,0.0,0.0,0.0,0.0
20100803,20.672748076297232,42.01634991433233,16.729455963221568,0.0,0.0,0.0,0.0,0.0
20100804,20.785247479440322,41.04501130065925,17.41547593461387,0.0,0.0,0.0,0.0,0.0
20100805,20.917464868001506,40.04139328858154,18.168584377880595,0.0,0.0,0.0,0.0,0.0
20100806,21.09377913827965,38.98918904719988,18.901141786944642,0.0,0.0,0.0,0.0,0.0
20100809,21.463560308432463,38.56086694474381,19.557948106730677,0.0,0.0,0.0,0.0,0.0
20100810,21.88959629843142,38.274437600460026,20.23266708186996,0.0,0.0,0.0,0.0,0.0
20100811,22.159571014376343,37.56674588372458,20.636692441944444,0.0,0.0,0.0,0.0,0.0
20100812,22.314890703200675,36.91334848879999,20.920316739814744,0.0,0.0,0.0,0.0,0.0
20100813,22.304159079041558,36.14753497030172,20.83987631548179,0.0,0.0,0.0,0.0,0.0
20100816,22.065287257055488,35.06291540757923,20.26412454810595,0.0,0.0,0.0,0.0,0.0
20100817,22.109672726553544,34.57698999258835,19.90374808634299,0.0,0.0,0.0,0.0,0.0
20100818,22.20002487095027,34.17232516630654,19.56177367020015,0.0,0.0,0.0,0.0,0.0
20100819,22.270967363823477,33.77457222721403,19.137507978774273,0.0,0.0,0.0,0.0,0.0
20100820,22.337956085302313,33.37179542372245,18.70652599516778,0.0,0.0,0.0,0.0,0.0
20100823,22.40558938399725,33.010277287366776,18.089977944493043,0.0,0.0,0.0,0.0,0.0
20100824,22.377166098346265,32.67566535576325,17.415943710482647,0.0,0.0,0.0,0.0,0.0
20100825,22.441443728286853,32.69743917162067,16.708970498828133,0.0,0.0,0.0,0.0,0.0
20100826,22.74289748487298,33.01449010212383,16.15335426062152,0.0,0.0,0.0,0.0,0.0
20100827,23.022336947425387,33.51220331658733,15.867146520848552,0.0,0.0,0.0,0.0,0.0
20100830,23.357533755952325,34.14162461110154,15.66698815486703,0.0,0.0,0.0,0.0,0.0
20100831,23.471318210432393,35.05213208818599,15.449413597122971,0.0,0.0,0.0,0.0,0.0
20100901,23.42253215741075,35.61912029911789,15.121254151257562,0.0,0.0,0.0,0.0,0.0
20100902,23.25018958164672,36.03479539530918,14.762227929960552,0.0,0.0,0.0,0.0,0.0
20100903,23.068881545555556,36.409845912349994,14.385222705198123,0.0,0.0,0.0,0.0,0.0
20100906,22.871792771838322,36.72133775423798,14.261698211446756,0.0,0.0,0.0,0.0,0.0
20100907,22.663099162302885,36.85891016713508,14.101115844866207,0.0,0.0,0.0,0.0,0.0
20100908,22.48119477014236,37.27827897205573,13.984829788025264,0.0,0.0,0.0,0.0,0.0
20100909,22.168986130237084,37.47163725455074,13.842610712699443,0.0,0.0,0.0,0.0,0.0
20100910,21.772976812382375,37.303917695967364,13.769668008004004,0.0,0.0,0.0,0.0,0.0
20100913,21.508981151416673,37.08074800749882,13.763222999310138,0.0,0.0,0.0,0.0,0.0
20100914,21.293667618633023,36.52915724498999,13.735286028882655,0.0,0.0,0.0,0.0,0.0
20100915,21.183145342569485,36.16707376957116,13.751394745437716,0.0,0.0,0.0,0.0,0.0
20100916,21.200993514795314,35.967246048727574,13.792143749114414,0.0,0.0,0.0,0.0,0.0
20100917,21.209433018111035,35.808221786490705,13.854128949771757,0.0,0.0,0.0,0.0,0.0
20100920,21.307675025692436,35.94906300670866,14.036556970614367,0.0,0.0,0.0,0.0,0.0
20100921,21.41679676082783,36.14088508017674,14.25204584372152,0.0,0.0,0.0,0.0,0.0
20100927,21.454948144431143,35.991521219805875,14.432108585225507,0.0,0.0,0.0,0.0,0.0
20100928,21.41061634188695,35.570406398344325,14.600043697599721,0.0,0.0,0.0,0.0,0.0
20100929,21.521456455806092,35.4286400048401,14.80523511328318,0.0,0.0,0.0,0.0,0.0
20100930,21.53764826608629,35.32668035390387,14.947001669783084,0.0,0.0,0.0,0.0,0.0
20101008,21.880243830325597,35.35553184600627,15.217625769316331,0.0,0.0,0.0,0.0,0.0
20101011,22.43865573668016,35.77171317943922,15.682746793248219,0.0,0.0,0.0,0.0,0.0
20101012,22.46585546290912,35.057802914656776,15.775418893837196,0.0,0.0,0.0,0.0,0.0
20101013,22.41893185115098,34.23298109778981,15.865318180602918,0.0,0.0,0.0,0.0,0.0
20101014,22.246295441024454,33.09952723131012,15.770400422108462,0.0,0.0,0.0,0.0,0.0
20101015,22.04258953563986,32.01319703134241,15.743389364962733,0.0,0.0,0.0,0.0,0.0
20101018,21.941148241894073,30.929068822344703,15.736767120792843,0.0,0.0,0.0,0.0,0.0
20101019,21.776758215179456,29.973205014444062,15.661330093923484,0.0,0.0,0.0,0.0,0.0
20101020,21.788034448935502,29.222840025021668,15.677384848932183,0.0,0.0,0.0,0.0,0.0
20101021,21.70016911792775,28.484777171053462,15.66228858385256,0.0,0.0,0.0,0.0,0.0
20101022,21.355903065345142,27.606958696830258,15.522116042368712,0.0,0.0,0.0,0.0,0.0
20101025,20.865389108642493,26.415215501257677,15.21419009661128,0.0,0.0,0.0,0.0,0.0
20101026,20.694817694384916,26.27876075906057,15.220071893788539,0.0,0.0,0.0,0.0,0.0
20101027,20.59350144484585,26.190282648443176,15.216553346745687,0.0,0.0,0.0,0.0,0.0
20101028,20.51422622707725,25.986462456615087,15.128664085476622,0.0,0.0,0.0,0.0,0.0
20101029,20.455189144111777,25.761191437943424,14.967204585844419,0.0,0.0,0.0,0.0,0.0
20101101,20.155486250099575,25.54634822231788,14.620270996895142,0.0,0.0,0.0,0.0,0.0
20101102,19.90390664868321,25.487805191603915,14.297599746197843,0.0,0.0,0.0,0.0,0.0
20101103,19.471219244005315,25.25464921133273,13.827569538968834,0.0,0.0,0.0,0.0,0.0
20101104,19.127552542577057,25.019275639676493,13.385602531882398,0.0,0.0,0.0,0.0,0.0
20101105,18.751097330904003,24.778052344003157,12.953697510704824,0.0,0.0,0.0,0.0,0.0
20101108,18.101348027339125,24.404982994172183,12.473807607688812,0.0,0.0,0.0,0.0,0.0
20101109,17.807025486540503,24.583712314965425,12.113064744389607,0.0,0.0,0.0,0.0,0.0
20101110,17.501567933743033,24.916148026593756,11.763038463159155,0.0,0.0,0.0,0.0,0.0
20101111,17.190964282742843,25.42025753924562,11.55222304043684,0.0,0.0,0.0,0.0,0.0
20101112,16.839772146210525,25.909596351606975,11.333645401775112,0.0,0.0,0.0,0.0,0.0
20101115,16.32653531030332,25.824285436085372,11.150745036790953,0.0,0.0,0.0,0.0,0.0
20101116,15.860837096368668,25.7544999614451,10.896528484418914,0.0,0.0,0.0,0.0,0.0
20101117,15.385785872733392,25.65678322128926,10.644443739710342,0.0,0.0,0.0,0.0,0.0
20101118,14.79923150014715,25.001380193903135,8.648266945209693,0.0,0.0,0.0,0.0,0.0
20101119,14.194011176601197,24.189546447090336,6.65372093034485,0.0,0.0,0.0,0.0,0.0
20101122,13.793153768517023,23.5617145269941,4.692447387263596,0.0,0.0,0.0,0.0,0.0
20101123,13.2814271863963,22.488013268756987,2.6314860055648386,0.0,0.0,0.0,0.0,0.0
20101124,10.519529775794778,17.945242828405615,0.5978349615739341,0.0,0.0,0.0,0.0,0.0
20101125,7.78073198995118,13.353798893106621,-1.4286761582632255,0.0,0.0,0.0,0.0,0.0
20101126,5.0944363130807995,8.776670716918773,-3.443341072978514,0.0,0.0,0.0,0.0,0.0
20101129,2.6974074393670477,4.7702280309181955,-5.365919752473302,0.0,0.0,0.0,0.0,0.0
20101130,0.28080790306163866,0.6901449684286852,-7.206758590945477,0.0,0.0,0.0,0.0,0.0
20101201,-2.1284455148861112,-3.3652536938424737,-9.040992291110912,0.0,0.0,0.0,0.0,0.0
20101202,-4.412512252962061,-6.866795937646063,-9.123960170633788,0.0,0.0,0.0,0.0,0.0
20101203,-6.642957363946009,-10.207961435497813,-9.160297860878549,0.0,0.0,0.0,0.0,0.0
20101206,-8.94710997861219,-13.6805551327502,-9.23809433535957,0.0,0.0,0.0,0.0,0.0
20101207,-11.296841778984373,-17.199838148156637,-9.287492805997871,0.0,0.0,0.0,0.0,0.0
20101208,-11.386229669780874,-17.351241751106265,-9.377500394578945,0.0,0.0,0.0,0.0,0.0
20101209,-11.468332273506327,-17.480436209400114,-9.47644008477116,0.0,0.0,0.0,0.0,0.0
20101210,-11.53733102770208,-17.608467572437643,-9.57644780476249,0.0,0.0,0.0,0.0,0.0
20101213,-9.049999187301145,-17.934723971224084,-9.718972984567417,0.0,0.0,0.0,0.0,0.0
20101214,-6.547654284820546,-18.257300318139336,-9.993269708856587,0.0,0.0,0.0,0.0,0.0
20101215,-4.03103560951733,-18.595592908733543,-10.31414926577677,0.0,0.0,0.0,0.0,0.0
20101216,-1.284044743433258,-20.08069225094354,-10.657265969963575,0.0,0.0,0.0,0.0,0.0
20101217,1.4324596205808307,-23.25093475107419,-11.053658675991906,0.0,0.0,0.0,0.0,0.0
20101220,4.254219625497166,-26.495390021979567,-11.385838944490438,0.0,0.0,0.0,0.0,0.0
20101221,7.127868396128258,-29.86686773331143,-11.743898856866913,0.0,0.0,0.0,0.0,0.0
20101222,10.285729468884638,-34.48345983334715,-12.326782092754533,0.0,0.0,0.0,0.0,0.0
20101223,13.405154413468278,-39.43437709879545,-12.949925208065284,0.0,0.0,0.0,0.0,0.0
20101224,16.538307213049634,-44.27638626077562,-13.62239912804968,0.0,0.0,0.0,0.0,0.0
20101227,17.184397049751798,-49.143593502740906,-14.203360087795437,0.0,0.0,0.0,0.0,0.0
20101228,17.82147785455086,-53.89125660917551,-14.621674362831914,0.0,0.0,0.0,0.0,0.0
20101229,18.44387601979092,-58.65464386016986,-14.980127212772965,0.0,0.0,0.0,0.0,0.0
20101230,18.863826605419437,-62.26162169102972,-15.303819321767167,0.0,0.0,0.0,0.0,0.0
20101231,19.38586962203761,-49.78045624579011,-15.83766528536169,0.0,0.0,0.0,0.0,0.0
20110104,19.87405853250358,-36.986387157683104,-12.723421841882924,0.0,0.0,0.0,0.0,0.0
20110105,20.33711497559377,-24.125266809626645,-9.571912883801359,0.0,0.0,0.0,0.0,0.0
20110106,20.484134330068695,-10.28278548975704,-6.242201920864497,0.0,0.0,0.0,0.0,0.0
20110107,20.85475531907842,5.45842780059666,-2.7765005474417634,0.0,0.0,0.0,0.0,0.0
20110110,21.005776198091063,20.19020944865388,0.49150901062686425,0.0,0.0,0.0,0.0,0.0
20110111,21.11795682318416,35.16905585217222,3.7554083509787493,0.0,0.0,0.0,0.0,0.0
20110112,21.25778871106502,49.98986193708049,7.132371291999259,0.0,0.0,0.0,0.0,0.0
20110113,21.388480625490928,64.83880515947985,10.494338490496666,0.0,0.0,0.0,0.0,0.0
20110114,21.570507608721698,79.58728243202079,14.079295772184745,0.0,0.0,0.0,0.0,0.0
20110117,21.7139376492447,79.55742279168776,17.87864113612238,0.0,0.0,0.0,0.0,0.0
20110118,21.999206833913448,78.90127708922554,18.076040600098384,0.0,0.0,0.0,0.0,0.0
20110119,22.231296288800003,78.22729257146734,18.27382490437108,0.0,0.0,0.0,0.0,0.0
20110120,22.468009582608513,77.7256983614491,18.529952852108195,0.0,0.0,0.0,0.0,0.0
20110121,22.370897463715533,75.44879802215368,18.560068404304744,0.0,0.0,0.0,0.0,0.0
20110124,22.423850509991016,74.52264708473757,15.07431181499936,0.0,0.0,0.0,0.0,0.0
20110125,22.438250216289575,59.201555980658554,11.58545211407793,0.0,0.0,0.0,0.0,0.0
20110126,22.36557016751962,43.95050112321083,8.233101942478743,0.0,0.0,0.0,0.0,0.0
20110127,22.30435362611084,28.939545863247297,4.803388930389026,0.0,0.0,0.0,0.0,0.0
20110128,22.121465253571337,14.074950283727286,1.074583502475267,0.0,0.0,0.0,0.0,0.0
20110131,21.988851711592655,-0.6978247511735661,-2.686357327985891,0.0,0.0,0.0,0.0,0.0
20110201,21.605555051981227,-14.128864377539507,-6.400311554826738,0.0,0.0,0.0,0.0,0.0
20110209,21.14593706135872,-26.459607330750387,-9.857565728025289,0.0,0.0,0.0,0.0,0.0
20110210,20.803720828149608,-38.40990731290177,-13.324501302595541,0.0,0.0,0.0,0.0,0.0
20110211,20.60831826861082,-39.8759931202928,-16.709372176341244,0.0,0.0,0.0,0.0,0.0
20110214,20.919803520305933,-41.62427322123051,-16.484369758732576,0.0,0.0,0.0,0.0,0.0
20110215,21.244154650393497,-29.008646514328493,-16.20425347706191,0.0,0.0,0.0,0.0,0.0
20110216,21.663306985631667,-16.512664522613502,-16.17883502505737,0.0,0.0,0.0,0.0,0.0
20110217,22.043314913413667,-4.258258696129724,-12.925580121653658,0.0,0.0,0.0,0.0,0.0
20110218,22.339902075829425,7.878819505328219,-9.625791966567988,0.0,0.0,0.0,0.0,0.0
20110221,22.453488293910677,20.33125080916737,-6.292420221382875,0.0,0.0,0.0,0.0,0.0
20110222,22.676783333805812,31.302951007165476,-3.1115744548434554,0.0,0.0,0.0,0.0,0.0
20110223,22.942944478608986,40.90765430427391,-0.3146499274170195,0.0,0.0,0.0,0.0,0.0
20110224,18.929728819913635,50.05819666941298,2.469111783711161,0.0,0.0,0.0,0.0,0.0
20110225,14.807495767109167,48.97877124357196,5.329042633324231,0.0,0.0,0.0,0.0,0.0
20110228,10.280949391797275,47.72036901709776,8.355708338553658,0.0,0.0,0.0,0.0,0.0
20110301,5.89723924529933,46.46553553487919,11.318595176356789,0.0,0.0,0.0,0.0,0.0
20110302,1.4337135620740133,37.158968076435286,14.457400914253345,0.0,0.0,0.0,0.0,0.0
20110303,-2.9796631504387805,27.800956485032582,14.441510775360985,0.0,0.0,0.0,0.0,0.0
20110304,-7.286801964665565,18.498084185324714,11.365251128951702,0.0,0.0,0.0,0.0,0.0
20110307,-11.515061282954965,9.17820084925328,8.299030305098043,0.0,0.0,0.0,0.0,0.0
