,A.DCE,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,B.DCE,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,CY.ZCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,L.DCE,LG.DCE,LH.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,OP.SHF,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SF.ZCE,SH.ZCE,SM.ZCE,SN.SHF,SP.SHF,SR.ZCE,SS.SHF,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20140923,11.463521271652972,0.0,-91.69310120309856,28.12539109204244,0.0,0.0,-107.4182372628886,-4.111884328905245,25.1288285481432,0.0,-51.14222661363101,1.672578948575552,0.0,-34.698508843932785,0.0,0.0,0.0,5.091629166167833,-3.7044442081463935,-40.1692064274845,-19.70092584047514,-5.308547342410706,-19.81606209289043,2.285588749366493,-16.326001070729923,0.0,0.0,0.0,-5.751380668366606,-19.94528867047564,0.0,9.2243172073563,0.0,-6.920387148094488,-35.06770756180901,0.0,0.0,0.0,-32.53175868277477,0.0,-39.821834383989874,-10.709143885130205,-17.393936674770256,0.0,0.0,-22.604769680099224,0.0,-46.79316341438521,0.0,0.0,-3.891541189285997,0.0,-26.765468556190623,0.0,-12.766529464146007,0.7359482296123716,-23.864925385159683
20140924,10.961238110614005,0.0,-86.33282649195753,21.125481846221373,0.0,0.0,-107.35443596772082,-3.7519491978936106,20.003215582167428,0.0,-57.032997425714846,0.7938573366539504,0.0,-33.99310314479775,0.0,0.0,0.0,5.00300717317025,-3.4606472433758126,-38.26134006462561,-19.93257177098014,-5.058369639661827,-19.066606604204143,2.5092860241334543,-16.45319006277645,0.0,0.0,0.0,-6.0616386171653085,-18.73268236622652,0.0,11.467442607315023,0.0,-4.128659672130839,-34.454640652343805,0.0,0.0,0.0,-36.00402826940053,0.0,-38.17047135994172,-10.26744074525364,-17.223096368047408,0.0,0.0,-27.02188948427256,0.0,-49.823926178775885,0.0,0.0,-4.214582753410898,0.0,-26.609976931900512,0.0,-20.851881878890087,2.1131615526293848,-23.48584711683024
20140925,10.475321642928824,0.0,-81.19861382600735,14.471629154204033,0.0,0.0,-107.71507985490597,-3.3834543988008856,13.571875178141717,0.0,-61.90326220420224,-0.1247177285266941,0.0,-33.44050678624116,0.0,0.0,0.0,5.050688579699254,-3.2693713670408484,-36.16026959114764,-20.02336993800926,-4.686329969557142,-18.300549182794672,2.9990767866964747,-16.416420221190283,0.0,0.0,0.0,-6.506023385783269,-17.642086392084067,0.0,13.877778616776116,0.0,-1.2650157971674674,-34.54964094769582,0.0,0.0,0.0,-38.52620096318361,0.0,-36.25040983803626,-9.818529082513276,-16.948599083531235,0.0,0.0,-29.800872075742397,0.0,-49.77603031264796,0.0,0.0,-4.616693011621125,0.0,-26.40260319833063,0.0,-28.08795521867634,3.626030192464906,-23.21918518541818
20140926,9.935949291804176,0.0,-76.03422108670945,7.841211456151227,0.0,0.0,-107.20431088320488,-2.987330106083799,8.364488685236443,0.0,-66.20749704273864,-1.0282210675996424,0.0,-33.07556755595858,0.0,0.0,0.0,5.067559944761541,-3.088099307580981,-33.95979720172021,-19.9409584078058,-4.362884617709687,-17.30838536971239,3.489851996717956,-16.351848941346137,0.0,0.0,0.0,-7.077327556927806,-15.84244404121492,0.0,16.562182872803714,0.0,1.7021645257733684,-34.59755022726793,0.0,0.0,0.0,-40.37652843893118,0.0,-33.89029956756165,-9.272918226833308,-16.67768545981569,0.0,0.0,-31.83377860328509,0.0,-49.4011430526122,0.0,0.0,-4.655350149752693,0.0,-25.83944905453424,0.0,-34.33682296259754,5.466881443398125,-22.94070317306996
20140929,9.38978508784173,0.0,-71.04431690064274,1.1709671362141028,0.0,0.0,-104.68584866444029,-2.7623803670391323,2.156877014914774,0.0,-70.42351228126859,-1.7485059458268966,0.0,-32.726974872876724,0.0,0.0,0.0,5.039547612665317,-2.918134988386524,-31.89687244153088,-19.65198157655701,-3.917035874802435,-16.5005078267833,4.044612919430636,-16.239030178583477,0.0,0.0,0.0,-7.946515275494693,-14.09161471846841,0.0,18.899083960359373,0.0,4.821998126013682,-34.76899927881039,0.0,0.0,0.0,-41.5412290667303,0.0,-31.79777474913008,-8.980678783803212,-16.194409122187864,0.0,0.0,-33.23116744137892,0.0,-48.62205255924201,0.0,0.0,-4.153861663736161,0.0,-25.161096936511186,0.0,-39.2578865914166,7.453296020725205,-22.672872810651345
20140930,8.723285222829468,0.0,-66.05439920355136,-5.358255648830255,0.0,0.0,-102.1820630399748,-2.612146332405779,-4.159886163587781,0.0,-74.0909493388453,-2.242852667936401,0.0,-32.46562813063745,0.0,0.0,0.0,4.957293527912485,-2.7873873692637274,-30.163420555237032,-19.144633976507578,-3.848430639648624,-15.59296606795264,4.336950824174512,-15.895160103353335,0.0,0.0,0.0,-9.14703084852404,-12.932802863511426,0.0,20.656807998317635,0.0,7.590823642260017,-34.94199243228795,0.0,0.0,0.0,-41.63350105895915,0.0,-30.170453415170385,-8.72240691747965,-15.727751506900177,0.0,0.0,-33.86761754661213,0.0,-47.587106037120826,0.0,0.0,-2.826394728831095,0.0,-24.22271930907438,0.0,-43.35932582065527,9.210504085763583,-22.42791043611424
20141008,7.903748831526416,0.0,-58.22919984311535,-11.798229703472389,0.0,0.0,-99.50489188662536,-2.498522944609825,-6.956940356881699,0.0,-77.2223001455339,-2.6611656297624475,0.0,-32.17120581949939,0.0,0.0,0.0,4.909282734504341,-2.64733729052899,-28.523385950271265,-18.43397361889652,-4.022499630383662,-14.532113831038057,4.471263473699117,-15.472145035482733,0.0,0.0,0.0,-10.373443466739568,-11.998732900403066,0.0,21.901550776308056,0.0,10.25376671757206,-34.80434953917212,0.0,0.0,0.0,-41.17121035602708,0.0,-28.66276546899991,-8.448822009105575,-15.222182155427673,0.0,0.0,-33.88700567288749,0.0,-46.39469638916098,0.0,0.0,-0.7037110479646189,0.0,-23.264625057797897,0.0,-45.89010305616645,10.84489097567839,-22.01921709479813
20141009,6.787386777218308,0.0,-50.5936618035581,-19.001665627045867,0.0,0.0,-97.25513754971,-2.4354453307415933,-9.226394644340736,0.0,-78.84275519906991,-3.084916013816482,0.0,-32.10697302317649,0.0,0.0,0.0,4.722423728949379,-2.5328270927091814,-26.97223519918529,-17.740526688337766,-4.506755750652315,-13.353773050753126,4.336952677535957,-14.8979145035272,0.0,0.0,0.0,-11.4195605945528,-11.38666357545674,0.0,22.693614752084187,0.0,12.679061356492069,-34.71065156758571,0.0,0.0,0.0,-39.954964155229455,0.0,-27.352854691131988,-8.155636038500854,-14.594688361183817,0.0,0.0,-33.670450076141115,0.0,-45.181303495888045,0.0,0.0,1.7843071717702723,0.0,-21.89837302892823,0.0,-47.71756719619702,12.424749064591047,-21.746864795809277
20141010,5.440425046813584,0.0,-43.57351481585032,-26.0428878806094,0.0,0.0,-95.32203765573676,-2.328001584539612,-11.041081627480038,0.0,-80.27130003933794,-3.367044914579273,0.0,-32.09615860149388,0.0,0.0,0.0,4.477050896644603,-2.381961800267778,-25.35004582877125,-16.93552666849493,-4.332475620619988,-12.179424136237571,4.533957662938217,-14.35258320192822,0.0,0.0,0.0,-12.298126467403394,-11.013444609656933,0.0,22.96845645359112,0.0,14.716935309340844,-34.573609155629825,0.0,0.0,0.0,-38.40997683478232,0.0,-26.01218301293473,-7.805787009392941,-13.95325707776262,0.0,0.0,-32.89849194507719,0.0,-43.45366218154096,0.0,0.0,4.397859379744471,0.0,-20.72052789794992,0.0,-48.500747581006806,13.911190351554463,-21.431279615964517
20141013,3.798221467676011,0.0,-36.59496993503533,-33.25651824391938,0.0,0.0,-92.30746737170612,-2.165974569066277,-12.277544186836016,0.0,-81.5031953187757,-3.365931722203359,0.0,-31.750926952525777,0.0,0.0,0.0,4.136400073898224,-2.167653448979887,-23.665980650657247,-16.122418367264814,-3.651052647480136,-10.918635859838696,5.095714105909417,-13.575090551000374,0.0,0.0,0.0,-13.067777242572683,-11.006324267509484,0.0,22.910207447099044,0.0,16.549213296357387,-34.31306608132252,0.0,0.0,0.0,-35.46851695050404,0.0,-24.669312232096875,-7.517538631308848,-13.407989755532965,0.0,0.0,-33.495178804565924,0.0,-41.568973808945714,0.0,0.0,7.070376044579049,0.0,-19.436330237485237,0.0,-48.00234470208263,15.379251051753196,-21.08948689494933
20141014,1.92343041195678,0.0,-36.21019585717981,-33.88371604630241,0.0,0.0,-89.22971589938335,-1.803961500969241,-12.92435596736677,0.0,-82.25524337108101,-3.017016529817841,0.0,-31.365583907840684,0.0,0.0,0.0,3.7359372350698776,-1.8879132875876767,-21.85383405549239,-15.182742062824364,-1.6614590747937126,-9.449601915191124,6.30875535487917,-12.983841212848478,0.0,0.0,0.0,-13.449635318958576,-11.466710901481902,0.0,23.074614637494506,0.0,18.589755831463723,-34.16475558586217,0.0,0.0,0.0,-32.86859378810448,0.0,-23.275630391964174,-6.871503302072013,-12.698690031985674,0.0,0.0,-32.79624503268304,0.0,-38.33579192738267,0.0,0.0,10.0347256629518,0.0,-18.265704444262976,0.0,-46.56346741723959,17.063186701082255,-20.887102211090944
20141015,-0.0183917692376192,0.0,-35.834233145828634,-34.652890147215935,0.0,0.0,-86.54305825721386,-1.05443514547593,-13.066750356929196,0.0,-82.67999832502692,-2.455554950464376,0.0,-31.071572757047264,0.0,0.0,0.0,3.2766882222167224,-1.4707895806113171,-20.058702221727412,-14.073470684515108,1.0856636287140702,-7.618406417045315,7.700935768843879,-12.359622347890912,0.0,0.0,0.0,-13.195671726387292,-12.02013830721609,0.0,23.160532290809485,0.0,20.56280816584673,-34.29952202367715,0.0,0.0,0.0,-29.805830592051837,0.0,-21.73418420343001,-5.604447146824255,-11.929619707278125,0.0,0.0,-31.22290531384136,0.0,-34.17641820766818,0.0,0.0,13.196596099860429,0.0,-16.962759920989996,0.0,-44.54597255057951,18.7988039749575,-21.031584810530887
20141016,-2.1031553883318006,0.0,-35.45855386993682,-35.54749786270005,0.0,0.0,-83.15474517786058,0.0616350228687491,-12.81981279758008,0.0,-81.99471607024986,-1.5969871060916272,0.0,-30.84681368543908,0.0,0.0,0.0,2.6805603243047917,-0.9943174222974848,-18.317574711717253,-12.85769967276143,4.262621676711781,-5.597753959390961,8.857183933555142,-11.802018659368407,0.0,0.0,0.0,-12.381860048474577,-12.599510907301946,0.0,23.074937633748345,0.0,22.41655789103772,-35.17477008737863,0.0,0.0,0.0,-27.289573710651283,0.0,-20.04766222119235,-3.617567768744705,-11.096727684068776,0.0,0.0,-29.454078842329544,0.0,-30.405878420860585,0.0,0.0,16.413307483837556,0.0,-15.73549451621321,0.0,-42.311968296780016,20.3713637160871,-21.37077906991149
20141017,-4.309172709828129,0.0,-35.07345692253489,-36.32282406055924,0.0,0.0,-80.32027488293446,1.5376299689555644,-12.45610095242368,0.0,-80.4372828967353,-0.4720628635498808,0.0,-30.46265879485914,0.0,0.0,0.0,2.052356513406099,-0.4269491001812317,-16.553469662911652,-11.566887989196973,7.6724770997062866,-3.366849130379307,10.038884973419773,-11.29596225885902,0.0,0.0,0.0,-11.022317030277716,-13.28694665927006,0.0,22.51545107557668,0.0,23.728960904998058,-35.527171075951166,0.0,0.0,0.0,-25.076178874595985,0.0,-18.353847630990373,-0.9440997182654276,-10.154026076897344,0.0,0.0,-27.36029572626332,0.0,-26.63307181503136,0.0,0.0,19.31971080331889,0.0,-14.802646863461268,0.0,-40.14882141373196,21.33371871524521,-21.437187616646916
20141020,-6.895561437110752,0.0,-34.87016425355744,-37.15780113932322,0.0,0.0,-79.67402289332317,3.516797174747448,-11.966600827968543,0.0,-78.65420654733177,0.7340003494924684,0.0,-30.026029492425728,0.0,0.0,0.0,1.321318284219398,0.1841171790436058,-15.01236124340386,-10.376087895839913,11.11226465185164,-1.109253418424547,10.94079628960382,-10.858518648587369,0.0,0.0,0.0,-9.047924212914074,-14.135225308280871,0.0,22.070757803506712,0.0,24.65565831278833,-36.21752250565267,0.0,0.0,0.0,-23.09934391548377,0.0,-16.84248777492233,2.505057211573511,-9.38202758822798,0.0,0.0,-25.081635037621755,0.0,-22.84414574268026,0.0,0.0,21.44797098527593,0.0,-13.98798201835644,0.0,-37.898097579806304,22.006076448120574,-21.529680621827456
20141021,-9.60269378208371,0.0,-34.66197271917873,-37.51947841171812,0.0,0.0,-78.99079098613682,5.940536197239419,-11.61149576179519,0.0,-76.28515261389273,1.924744796817989,0.0,-29.471329456301795,0.0,0.0,0.0,0.4627344157032299,0.8693328039616753,-13.349529126820132,-9.182687470666837,14.947561798246063,1.152171351783572,11.728763728317212,-10.718206135665964,0.0,0.0,0.0,-6.413841891197936,-15.20892899659422,0.0,21.65716270137956,0.0,25.29337502726329,-36.54846939028717,0.0,0.0,0.0,-21.8167908050352,0.0,-15.315760472512691,6.274278870456614,-8.576654495310938,0.0,0.0,-22.81947259071797,0.0,-19.195545674243824,0.0,0.0,22.654666012682068,0.0,-13.269714695260165,0.0,-35.809641911394934,22.361286891542303,-21.605521842589457
20141022,-12.165007903085996,0.0,-34.47552561174495,-37.90389413917329,0.0,0.0,-78.28304582714892,8.678385298560325,-12.423889569387631,0.0,-73.81987429852184,3.2123961101663903,0.0,-29.06776572598152,0.0,0.0,0.0,-0.5538881669029618,1.6509794030344909,-11.741834088152658,-8.018551445247908,18.903725556963064,3.484008619766321,12.29021595432364,-10.645114029725566,0.0,0.0,0.0,-3.5123663103490026,-16.36224390113435,0.0,21.16895422544047,0.0,25.528313750133133,-37.18055724585711,0.0,0.0,0.0,-20.907400762597117,0.0,-13.769241149875931,10.188304059286938,-7.762466387874271,0.0,0.0,-20.719939483581225,0.0,-15.64808475770944,0.0,0.0,23.0293914020313,0.0,-12.509530115982384,0.0,-33.87346185516142,22.321048015916748,-21.84201041296438
20141023,-14.594214708268552,0.0,-34.30184202749152,-37.70578405471041,0.0,0.0,-77.33266180190795,11.700771527481738,-13.195703739252744,0.0,-71.31829134787343,4.540076818242356,0.0,-28.77810955132963,0.0,0.0,0.0,-1.5866521536064937,2.5604985372641007,-10.1366931660785,-6.775772004655645,22.928975704060363,5.917863701640774,12.603878905711538,-10.648352323166268,0.0,0.0,0.0,-0.5796436169656828,-17.48105915744793,0.0,20.55127950362161,0.0,25.40919288668348,-37.71049824103663,0.0,0.0,0.0,-20.49209282719304,0.0,-12.205409860461632,14.098627292269974,-7.039945699399443,0.0,0.0,-18.81216500219565,0.0,-12.272104497317647,0.0,0.0,22.9658353193731,0.0,-12.22503559120386,0.0,-31.73394227550653,21.861572162628786,-21.957491457392887
20141024,-16.83134154894931,0.0,-34.18625615125997,-37.6071272199974,0.0,0.0,-77.0801410543876,14.751018216436911,-13.897269671042352,0.0,-68.85578360577182,5.96849661881473,0.0,-28.522910415027876,0.0,0.0,0.0,-2.6549149328681474,3.521997848776081,-8.67865462554096,-5.611685819161476,26.108608853753815,8.515015095847478,12.204887424397551,-10.520095982267405,0.0,0.0,0.0,2.3914889181340824,-18.277116380460715,0.0,19.880465962298157,0.0,25.03005036053922,-38.246714022452885,0.0,0.0,0.0,-19.850000797050875,0.0,-10.791333185000296,17.855724001939546,-6.282373466212192,0.0,0.0,-17.359141282242724,0.0,-9.418087658499228,0.0,0.0,22.62984403631927,0.0,-11.848690840647697,0.0,-29.175480999691125,21.08089470256084,-22.03897446630304
20141027,-18.68653472712148,0.0,-34.06547464996742,-37.5578340085795,0.0,0.0,-76.51316084710831,17.682525859117018,-14.720808230255145,0.0,-65.91508339357244,7.553816755620423,0.0,-28.361391805580688,0.0,0.0,0.0,-3.698953111830777,4.536924473056623,-7.312719968209871,-4.503705016110683,28.815339223432787,11.163528964526558,11.36701603594778,-10.228864623057776,0.0,0.0,0.0,5.694628237628107,-18.782719023730188,0.0,19.336111442714888,0.0,24.688898600043466,-38.84764674218981,0.0,0.0,0.0,-19.10356350662999,0.0,-9.504666538282596,21.66754519849112,-5.480289195732191,0.0,0.0,-15.90728798791986,0.0,-6.5654841930575065,0.0,0.0,22.46981998925409,0.0,-11.41400380197016,0.0,-26.58835694419455,20.356388361333966,-22.134502075286576
20141028,-20.154686132976188,0.0,-36.80187720090777,-38.17422909288464,0.0,0.0,-76.8141310108981,21.41908768661552,-15.509455511978292,0.0,-62.507566919469774,8.92176037431909,0.0,-28.574418587148763,0.0,0.0,0.0,-4.758160199745075,5.520556003332422,-6.239026139772763,-3.5758459373536837,30.695345698869595,13.311701754784016,9.89472219029092,-9.75912894718809,0.0,0.0,0.0,9.444730897319532,-18.86574519337267,0.0,18.918874839581644,0.0,24.539757760840065,-39.83533247631713,0.0,0.0,0.0,-18.240362412346467,0.0,-8.66226456922046,25.732336621741062,-4.731301762044359,0.0,0.0,-14.798175405155742,0.0,-4.1365329982945385,0.0,0.0,22.185518088130117,0.0,-10.897748412732204,0.0,-24.208892289285664,19.67375386817997,-22.48095101763429
20141029,-21.3845988654356,0.0,-39.70361058751327,-38.905609257358144,0.0,0.0,-76.94109302282045,24.73979013008588,-16.29392970195097,0.0,-59.15894881822802,10.14860413920326,0.0,-28.66193383183281,0.0,0.0,0.0,-6.137500264838308,6.396691721560689,-5.158533999695332,-2.7798533004579014,31.654087189286795,15.267332793026377,7.983614057940238,-9.084807134521029,0.0,0.0,0.0,12.978163570123854,-18.878145059622465,0.0,18.434825377792745,0.0,24.284419656735643,-40.548714931310855,0.0,0.0,0.0,-17.265476993457046,0.0,-7.8415804430886515,29.11606204624228,-3.892627375496536,0.0,0.0,-13.512962208472583,0.0,-1.7910446538412474,0.0,0.0,21.68334703246597,0.0,-10.430226278231608,0.0,-22.050231052020703,18.86575075030245,-22.558498148787013
20141030,-22.384250844483883,0.0,-42.72546518598391,-39.44757223055706,0.0,0.0,-77.46553125144955,27.650095661161277,-17.011092108934093,0.0,-56.70813629059656,11.489927713517302,0.0,-28.67704515029151,0.0,0.0,0.0,-7.454950887645532,7.234220512093669,-4.110136580424612,-2.0405091316575863,31.99022652142261,16.980863779218293,5.956997508788076,-8.182816050650715,0.0,0.0,0.0,16.48711504461157,-18.63907424064816,0.0,17.932489607697626,0.0,23.59426726139272,-40.30758993116433,0.0,0.0,0.0,-16.185023608262618,0.0,-7.020203607866405,31.66340001543197,-3.007810564666929,0.0,0.0,-11.96056569128094,0.0,0.6085664141586566,0.0,0.0,21.08057251696485,0.0,-9.928695903321485,0.0,-19.7319710321446,18.049215658654404,-22.55327303714175
20141031,-23.107382202133422,0.0,-45.192882735551606,-40.07108331553412,0.0,0.0,-77.32576375718875,30.145468606811534,-17.582039864849605,0.0,-54.59747978416223,12.68721266263556,0.0,-28.8003644157024,0.0,0.0,0.0,-9.297686151824715,7.966751599225435,-3.0562191557132388,-1.2716639717159433,32.22808074839086,18.39348447185874,3.722557402435236,-6.999728896350375,0.0,0.0,0.0,19.81886762721741,-18.158670737099357,0.0,17.723310552043827,0.0,23.38485384206054,-40.586641203912336,0.0,0.0,0.0,-14.98328330172872,0.0,-6.233294734781916,33.43646537561761,-2.084460723847001,0.0,0.0,-10.582664507958084,0.0,3.1254113239292294,0.0,0.0,20.48283341873712,0.0,-9.440542513546465,0.0,-17.35047917464593,17.6918527241554,-22.81627966352076
20141103,-22.710905996932286,0.0,-46.599062280191134,-40.28374424684368,0.0,0.0,-76.75734915066768,32.08130947101341,-18.0978940443356,0.0,-51.94368978576278,13.793252796457471,0.0,-28.982278448426158,0.0,0.0,0.0,-10.831092501902786,8.630540723568977,-1.955484212810923,-0.4749611802098039,32.24398393497023,19.65651996108304,1.3981854260132536,-5.523710200421208,0.0,0.0,0.0,23.11022687407962,-17.423680160840703,0.0,17.835660723671243,0.0,23.395169255516574,-40.5158599752097,0.0,0.0,0.0,-13.665621921474523,0.0,-5.448186653597327,34.396920837652765,-1.1418322884113643,0.0,0.0,-9.686803422721184,0.0,5.335412713335966,0.0,0.0,20.178499212767917,0.0,-8.936855505520903,0.0,-15.67820713196958,17.655180546899587,-22.924124254053087
20141104,-21.90466080549152,0.0,-47.31557385154076,-41.116704911263454,0.0,0.0,-75.73607424485364,33.642218707672235,-19.46902314318886,0.0,-49.3660094833166,14.875384716986506,0.0,-29.15261634622464,0.0,0.0,0.0,-12.081203222459967,9.219065072332643,-0.909916015453403,0.2756787779364164,31.95464539669421,19.7702034987194,-1.3474378430583809,-3.753719259040584,0.0,0.0,0.0,25.775219643723084,-16.409382083681216,0.0,18.393551702671825,0.0,23.756258108767188,-40.51350924212445,0.0,0.0,0.0,-12.151391605329684,0.0,-4.69596956358982,34.733553541197026,-0.1810437946588675,0.0,0.0,-9.52379857113355,0.0,7.5082987261751954,0.0,0.0,20.1461508105858,0.0,-8.45532036675652,0.0,-14.155559111892876,17.977424246426803,-23.01330269605648
20141105,-20.95874464112042,0.0,-48.05678960210853,-41.65251918459644,0.0,0.0,-74.78127030965908,34.53433827167797,-19.65487345502607,0.0,-46.78636135964637,15.880901262203222,0.0,-29.275306237616665,0.0,0.0,0.0,-13.111763946213795,9.674361399747326,0.1400323367324927,0.9884899065627208,31.206934919590825,19.47164122988289,-4.567768161620229,-1.8130010609235825,0.0,0.0,0.0,27.694317158053057,-15.495173235522213,0.0,18.92926571194386,0.0,24.26383090894986,-40.883770821825145,0.0,0.0,0.0,-10.550745312186883,0.0,-3.92274603541481,34.124725351306274,0.7029941523264875,0.0,0.0,-9.382687083279004,0.0,9.664933084981492,0.0,0.0,19.95495240383097,0.0,-8.031799879698974,0.0,-12.749299169643106,18.38830011390313,-23.321698220842507
20141106,-19.79395581231457,0.0,-48.26427487229661,-41.11275440779053,0.0,0.0,-72.99231615680824,34.979058459575306,-19.74222459257807,0.0,-44.11545629446751,16.56121670238797,0.0,-28.936421447044665,0.0,0.0,0.0,-14.360529548141107,10.002371855000025,1.222043937057308,1.596417964503012,30.06170343755038,18.813913198261243,-8.133521518779053,0.3121483549881984,0.0,0.0,0.0,29.02228914913433,-14.730545174189547,0.0,19.183405015271944,0.0,24.156113642859214,-40.892103044731485,0.0,0.0,0.0,-9.047835523221694,0.0,-3.1667816786506178,33.02905105586494,1.4329890578124005,0.0,0.0,-9.363364513649136,0.0,11.81588233147823,0.0,0.0,19.592391162861137,0.0,-7.833247923869633,0.0,-11.230164632623708,18.55235199138751,-23.18419779530076
20141107,-18.52284314803732,0.0,-48.606032596013314,-40.44470328122472,0.0,0.0,-70.95595029666647,35.207828445005724,-20.09963462189234,0.0,-41.32113722812528,17.049762395487843,0.0,-28.55481085606978,0.0,0.0,0.0,-15.789271464919162,10.17202893253934,2.386038815679948,2.17167000746138,29.12976582791588,17.776449987400138,-14.12959804958854,2.497805333298194,0.0,0.0,0.0,29.83267949885617,-14.410546641992996,0.0,19.395620005202638,0.0,23.959059258674927,-40.88130938399,0.0,0.0,0.0,-7.617157328508674,0.0,-2.364529332880854,31.74546889477473,2.030401710742824,0.0,0.0,-9.501888862075186,0.0,14.16077830365715,0.0,0.0,19.103207962758493,0.0,-7.613860201711619,0.0,-10.136100508876478,18.681045110463558,-23.11210863556014
20141110,-17.335605480616373,0.0,-48.93396989541764,-39.921652441345415,0.0,0.0,-69.15069234425694,35.30162467299518,-20.298444150835127,0.0,-38.83040628376501,17.23978970958542,0.0,-28.214372408196475,0.0,0.0,0.0,-17.156527866586295,10.141500318728877,3.622467674924523,2.720445218323792,27.909754867756146,16.44826388377117,-19.17218183460719,5.258768817405921,0.0,0.0,0.0,30.304145904833472,-14.910776209736463,0.0,19.58432883195254,0.0,23.627624527884382,-40.97677140300075,0.0,0.0,0.0,-6.38022346312675,0.0,-1.514296759176161,30.46272672259927,2.556356612401358,0.0,0.0,-9.772295765494649,0.0,16.455662245134775,0.0,0.0,18.274862764099165,0.0,-7.512830137257054,0.0,-9.091627088548911,18.67309850774945,-23.07922973581724
20141111,-15.952551328419858,0.0,-46.13932898013989,-38.86544268857397,0.0,0.0,-66.06839634982728,34.287334470766865,-20.61717397799912,0.0,-36.32657408287288,17.58358190292332,0.0,-27.714138629060063,0.0,0.0,0.0,-18.03352067328723,9.863910852354095,5.324097455318497,3.356931656735788,26.618072849534773,15.361546162684748,-23.254446853769146,8.165087107365055,0.0,0.0,0.0,30.08331784809284,-15.503028311240458,0.0,19.69501752205255,0.0,23.000731127756318,-40.63990984136226,0.0,0.0,0.0,-5.081582087645399,0.0,-0.3683494122113217,28.609455084475822,3.065487971423996,0.0,0.0,-9.883459835071523,0.0,19.323680442644022,0.0,0.0,17.489812228183755,0.0,-7.22359980638598,0.0,-8.00499433364795,18.560682359880914,-22.80488217045848
20141112,-14.372792032186164,0.0,-43.18240463453456,-37.60474360277627,0.0,0.0,-62.82549617030707,33.27433424989188,-21.05143008709992,0.0,-33.777983011421,17.908269013293435,0.0,-27.29042776081066,0.0,0.0,0.0,-18.346831464652112,9.56085460136394,7.239365608904785,4.014795468867732,25.35219418269304,14.110719081580118,-26.614866473193803,10.648363188439728,0.0,0.0,0.0,29.50527159400674,-16.16461254780679,0.0,19.877245995153576,0.0,22.35519139375001,-40.26645261482566,0.0,0.0,0.0,-3.93981971359565,0.0,0.8916359089021222,26.59439809075624,3.514482688050461,0.0,0.0,-10.068485905779609,0.0,22.348513286358813,0.0,0.0,16.90088464849815,0.0,-6.905199173906271,0.0,-6.972524816654269,18.495899050245928,-22.49723291957803
20141113,-12.809374051322576,0.0,-40.02302014778625,-36.3550900140929,0.0,0.0,-59.01823441878575,32.21942362916422,-21.647688110092304,0.0,-31.48867628864829,18.00071052167162,0.0,-26.89280637913134,0.0,0.0,0.0,-18.34756672415424,9.25339113585417,9.286598457307573,4.663240151284965,24.123010244678778,12.794925569600617,-29.4821878496065,12.942528963631617,0.0,0.0,0.0,28.420123730007724,-16.618103366825256,0.0,20.099424950694512,0.0,21.99983996955724,-40.10153838380841,0.0,0.0,0.0,-2.915026925475993,0.0,2.207851219005589,24.54191489914851,3.892821755064833,0.0,0.0,-10.339961816279908,0.0,25.428564797548376,0.0,0.0,16.473126340811575,0.0,-6.52714444792681,0.0,-6.070396210033097,18.475058590881247,-22.12378762476652
20141114,-11.300914811412778,0.0,-37.56052895290623,-35.22343240525038,0.0,0.0,-56.36394706621964,31.1271594598012,-22.091710624451444,0.0,-29.336294628078285,18.07369293676445,0.0,-26.787102104219,0.0,0.0,0.0,-17.56810721630462,8.977677550866606,11.5679667479002,5.339804244376652,22.796622398319496,11.412238462706332,-31.53635625415662,15.03232558843321,0.0,0.0,0.0,27.1273798115826,-17.0797942344796,0.0,20.19090660541192,0.0,21.30256049853405,-40.57513663573923,0.0,0.0,0.0,-1.96885356402212,0.0,3.497888483231365,22.540237743634,4.252954998443837,0.0,0.0,-10.412174840100477,0.0,28.48205065173123,0.0,0.0,16.00846188437129,0.0,-6.042323040188184,0.0,-5.182714744206761,18.24788470069863,-22.02720983180359
20141117,-10.485856578200496,0.0,-36.039353829790166,-34.386746524499095,0.0,0.0,-53.94564182620531,30.572394134317925,-22.30172731408624,0.0,-27.325527896914085,17.80024580369736,0.0,-26.888731450914047,0.0,0.0,0.0,-16.7507876453068,8.722361287237355,13.955564947246245,5.995547071559851,21.431235389003287,9.900330047021198,-33.03103776714767,16.73293991878452,0.0,0.0,0.0,25.25223551011516,-17.56437123190072,0.0,19.94283246267804,0.0,20.34141172079136,-40.98288443120365,0.0,0.0,0.0,-1.1737764895659015,0.0,4.8166883053816285,20.37495046244589,4.564383799034846,0.0,0.0,-9.9819671019388,0.0,32.19705584020669,0.0,0.0,15.419823639880274,0.0,-5.46805460910452,0.0,-4.2476748918502105,17.70292769869089,-22.04907543905244
