,AG.SHF,AU.SHF
20100604,0.0,47.57371219072994
20100607,0.0,47.29369164030329
20100608,0.0,46.93780237845973
20100609,0.0,46.184123982873935
20100610,0.0,46.01700981730377
20100611,0.0,45.869317846872995
20100617,0.0,45.66264873734355
20100618,0.0,45.233372499125736
20100621,0.0,45.28773789535779
20100622,0.0,67.91219970437466
20100623,0.0,63.56711556194508
20100624,0.0,82.72927092755592
20100625,0.0,98.50666336121628
20100628,0.0,88.6858622529934
20100629,0.0,80.90384284544507
20100630,0.0,73.95272118541216
20100701,0.0,68.24303252446225
20100702,0.0,63.56567518227962
20100705,0.0,58.6559824320469
20100706,0.0,54.60965353568058
20100707,0.0,51.290579050627414
20100708,0.0,48.65554751548405
20100709,0.0,46.39275919487876
20100712,0.0,45.04189348495837
20100713,0.0,43.84084653914595
20100714,0.0,42.811231111952296
20100715,0.0,41.753152464067185
20100716,0.0,41.071981103503276
20100719,0.0,23.382237950002665
20100720,0.0,8.646297533075021
20100721,0.0,-4.184042221500945
20100722,0.0,-32.76572076558465
20100723,0.0,-56.17924523030419
20100726,0.0,-74.94927483670007
20100727,0.0,-90.93084567120738
20100728,0.0,-105.26108894661402
20100729,0.0,-115.9684861627342
20100730,0.0,-124.40966209496892
20100802,0.0,-138.03945498198107
20100803,0.0,-147.14562118241696
20100804,0.0,-154.76611529088086
20100805,0.0,-161.93516018872288
20100806,0.0,-170.66243869534057
20100809,0.0,-178.0236534664981
20100810,0.0,-184.2258646651908
20100811,0.0,-188.7354806284142
20100812,0.0,-195.31294562435323
20100813,0.0,-200.7808863664524
20100816,0.0,-201.96773270025517
20100817,0.0,-204.99205594031005
20100818,0.0,-208.38563197456796
20100819,0.0,-211.10789158376747
20100820,0.0,-213.7050854515669
20100823,0.0,-217.30035908801042
20100824,0.0,-220.3069107394647
20100825,0.0,-195.19639357280744
20100826,0.0,-177.1886933087091
20100827,0.0,-162.41914026624647
20100830,0.0,-150.0624817551839
20100831,0.0,-108.81536071900828
20100901,0.0,-75.02413741229675
20100902,0.0,-48.16983797041588
20100903,0.0,-26.43555941750781
20100906,0.0,-8.53811373182651
20100907,0.0,42.7758605530091
20100908,0.0,90.13781824465113
20100909,0.0,127.43451212081108
20100910,0.0,155.5762295250753
20100913,0.0,183.0052450277588
20100914,0.0,205.59656167819958
20100915,0.0,224.03391557026706
20100916,0.0,232.3614869207019
20100917,0.0,239.22520036061235
20100920,0.0,243.5472553032888
20100921,0.0,247.20036446044986
20100927,0.0,250.20534537702588
20100928,0.0,251.16070218733518
20100929,0.0,250.4999863921388
20100930,0.0,247.48859403536764
20101008,0.0,245.07501357927146
20101011,0.0,243.12882344286498
20101012,0.0,239.46001142179009
20101013,0.0,236.6138406209032
20101014,0.0,233.76322079892824
20101015,0.0,229.02911533911248
20101018,0.0,225.06560881416914
20101019,0.0,217.28196931222413
20101020,0.0,211.71323159390153
20101021,0.0,202.61635979653576
20101022,0.0,195.15847657350764
20101025,0.0,188.19457089794722
20101026,0.0,181.62170704781974
20101027,0.0,175.7943044204706
20101028,0.0,171.00074574881634
20101029,0.0,167.0721541419569
20101101,0.0,163.95608675275378
20101102,0.0,160.7181062646722
20101103,0.0,158.27847634161816
20101104,0.0,156.6418639964416
20101105,0.0,155.27265559713933
20101108,0.0,151.51090957185565
20101109,0.0,149.55337449980203
20101110,0.0,144.76779124757655
20101111,0.0,139.7563934607233
20101112,0.0,136.299419149621
20101115,0.0,132.28367592154564
20101116,0.0,128.92289588691602
20101117,0.0,126.13799390553143
20101118,0.0,108.69661772265208
20101119,0.0,94.27597285233286
20101122,0.0,82.53621155227063
20101123,0.0,73.15394923408714
20101124,0.0,81.27353600269835
20101125,0.0,87.70311973635725
20101126,0.0,77.3549031766643
20101129,0.0,68.868546059246
20101130,0.0,62.150320201860744
20101201,0.0,72.72644754158102
20101202,0.0,79.94612271777046
20101203,0.0,85.86233547465122
20101206,0.0,92.22002727777016
20101207,0.0,96.77344297515212
20101208,0.0,103.71996718652737
20101209,0.0,107.7585579428737
20101210,0.0,111.14382335883138
20101213,0.0,115.27627070967023
20101214,0.0,119.97555312944692
20101215,0.0,123.49517687451149
20101216,0.0,127.36312530856695
20101217,0.0,131.49235822671818
20101220,0.0,134.8302148676501
20101221,0.0,137.18842446841887
20101222,0.0,139.1139006619106
20101223,0.0,141.43528749738581
20101224,0.0,143.45516559457914
20101227,0.0,145.50390805351944
20101228,0.0,147.21619642687392
20101229,0.0,148.50061639312247
20101230,0.0,153.3829575699513
20101231,0.0,157.33142678452913
20110104,0.0,160.77092196124877
20110105,0.0,165.8309956261278
20110106,0.0,164.83333673196967
20110107,0.0,170.5487641496437
20110110,0.0,174.87980328136214
20110111,0.0,177.86457298370448
20110112,0.0,180.41417052383213
20110113,0.0,184.14147579351066
20110114,0.0,190.67454196397364
20110117,0.0,195.07288938170672
20110118,0.0,195.48101908433154
20110119,0.0,196.74159793416553
20110120,0.0,173.73268159508658
20110121,0.0,154.66445323996987
20110124,0.0,138.73213718228774
20110125,0.0,104.4640431487739
20110126,0.0,76.76262041014576
20110127,0.0,53.973790929902904
20110128,0.0,34.95215956143827
20110131,0.0,19.971225126406534
20110201,0.0,8.251076888174271
20110209,0.0,-1.2219417804128057
20110210,0.0,-9.828705242476534
20110211,0.0,-16.886234499258528
20110214,0.0,-22.722888415860382
20110215,0.0,-27.69348826445382
20110216,0.0,-31.75192911371832
20110217,0.0,-34.9417210473804
20110218,0.0,-37.57864146574458
20110221,0.0,-39.84818943360737
20110222,0.0,-42.490317448210675
20110223,0.0,-44.72634013302882
20110224,0.0,-46.633051209372525
20110225,0.0,-48.520748803368434
20110228,0.0,-50.53694847414834
20110301,0.0,-52.15966870989817
20110302,0.0,-54.887807489492985
20110303,0.0,-57.08572244459711
20110304,0.0,-58.426487481786566
20110307,0.0,-68.92718245963675
20110308,0.0,-76.74932140712195
20110309,0.0,-81.43871593755591
20110310,0.0,-51.48388088702693
20110311,0.0,14.935260037852583
20110314,0.0,60.54643694382247
20110315,0.0,96.94297825706667
20110316,0.0,91.46355913677594
20110317,0.0,86.7615532294203
20110318,0.0,115.71197325079876
20110321,0.0,137.139515495552
20110322,0.0,152.0034767739201
20110323,0.0,163.9809586378015
20110324,0.0,173.78123304260689
20110325,0.0,182.05871606591955
20110328,0.0,189.43063987618967
20110329,0.0,193.72304732262472
20110330,0.0,197.3499115327537
20110331,0.0,200.76931217245652
20110401,0.0,204.04710150763157
20110406,0.0,207.20853726179797
20110407,0.0,210.01102737421763
20110408,0.0,213.47638084597534
20110411,0.0,215.3104030186807
20110412,0.0,217.00250791390192
20110413,0.0,221.99760606485185
20110414,0.0,226.80099944040091
20110415,0.0,232.2060676657265
20110418,0.0,239.8852661656002
20110419,0.0,246.8628444442611
20110420,0.0,254.65252800017842
20110421,0.0,263.76283234199406
20110422,0.0,272.11322511682744
20110425,0.0,279.033765429196
20110426,0.0,284.6416643203009
20110427,0.0,281.68806267181003
20110428,0.0,285.50174288961273
20110429,0.0,282.4272386975786
20110503,0.0,279.2184839320024
20110504,0.0,276.3071230782301
20110505,0.0,270.4825155268481
20110506,0.0,269.6480377513397
20110509,0.0,264.9415206265876
20110510,0.0,262.0881900244499
20110511,0.0,259.48011568272904
20110512,0.0,256.83397630546256
20110513,0.0,250.15836288547666
20110516,0.0,242.04439525051214
20110517,0.0,233.78053309330141
20110518,0.0,227.35061009544518
20110519,0.0,222.14347582576403
20110520,0.0,219.13037138968423
20110523,0.0,216.5978138406151
20110524,0.0,214.43403742060775
20110525,0.0,211.59293223735932
20110526,0.0,211.6014507873069
20110527,0.0,211.59605294930657
20110530,0.0,215.5700058024069
20110531,0.0,218.18633892428238
20110601,0.0,220.3264133379904
20110602,0.0,222.6483616703052
20110603,0.0,223.71216894620324
20110607,0.0,228.18755236754032
20110608,0.0,231.61387711830582
20110609,0.0,233.84030592189282
20110610,0.0,236.49142526058023
20110613,0.0,246.0811725291462
20110614,0.0,216.35301125742666
20110615,0.0,239.89242626843574
20110616,0.0,212.9511635547966
20110617,0.0,237.71269848765013
20110620,0.0,211.46598920970553
20110621,0.0,189.11131766454412
20110622,0.0,170.79726947040385
20110623,0.0,157.12226090861193
20110624,0.0,145.91193105975574
20110627,0.0,133.91783594397094
20110628,0.0,121.68386231989615
20110629,0.0,111.98237089066986
20110630,0.0,103.86633162504275
20110701,0.0,97.54207388082096
20110704,0.0,92.7422919041493
20110705,0.0,88.81121449485336
20110706,0.0,86.09490136493729
20110707,0.0,81.55491956484069
20110708,0.0,77.41007511524587
20110711,0.0,47.713464182681854
20110712,0.0,23.5821082116937
20110713,0.0,3.65681201101161
20110714,0.0,-11.53574900086241
20110715,0.0,0.3871578524037602
20110718,0.0,10.02707301871736
20110719,0.0,17.59664200551734
20110720,0.0,23.766823923725127
20110721,0.0,28.370470083274732
20110722,0.0,32.01591291455161
20110725,0.0,35.26625673396921
20110726,0.0,38.46377971423162
20110727,0.0,40.97345422880205
20110728,0.0,43.02963086758353
20110729,0.0,44.52516453193201
20110801,0.0,46.05453154956242
20110802,0.0,47.19299423915186
20110803,0.0,48.22045192243962
20110804,0.0,47.78444554905647
20110805,0.0,47.467155874447194
20110808,0.0,47.105674974534026
20110809,0.0,45.64599963902436
20110810,0.0,44.09623505451466
20110811,0.0,42.85195341672082
20110812,0.0,41.724738323774254
20110815,0.0,40.576848071850726
20110816,0.0,39.56358502013441
20110817,0.0,38.57377226425443
20110818,0.0,55.89050682390321
20110819,0.0,70.07216430180159
20110822,0.0,79.50464051528921
20110823,0.0,86.8922158827032
20110824,0.0,92.95335850490994
20110825,0.0,95.10186764808213
20110826,0.0,93.3270568656018
20110829,0.0,91.86740275881196
20110830,0.0,90.38945176745165
20110831,0.0,88.87834618492914
20110901,0.0,87.93687124596623
20110902,0.0,86.96817113676215
20110905,0.0,86.196592224201
20110906,0.0,85.80878725284151
20110907,0.0,85.7619568296421
20110908,0.0,83.94795946222587
20110909,0.0,82.56374880567587
20110913,0.0,81.46026864163879
20110914,0.0,80.07228976773378
20110915,0.0,79.08275573023744
20110916,0.0,78.24658560319607
20110919,0.0,77.12054233272843
20110920,0.0,76.34789743307945
20110921,0.0,75.76113861661595
20110922,0.0,75.03355717919167
20110923,0.0,74.60403246715711
20110926,0.0,75.57821507770696
20110927,0.0,74.61920217881217
20110928,0.0,74.32991564326593
20110929,0.0,74.1209665722908
20110930,0.0,74.30642692712631
20111010,0.0,65.54997655196617
20111011,0.0,58.413030480191516
20111012,0.0,52.722391545154125
20111013,0.0,48.13467545968544
20111014,0.0,44.8009213484881
20111017,0.0,32.53214939629269
20111018,0.0,22.38088149182576
20111019,0.0,13.967490945016484
20111020,0.0,7.079750787469709
20111021,0.0,1.5228565492478072
20111024,0.0,-3.1222951200785793
20111025,0.0,-7.229767030566739
20111026,0.0,-10.756989341637858
20111027,0.0,-13.154573269760004
20111028,0.0,-15.238042162644081
20111031,0.0,-16.99999878972376
20111101,0.0,-19.95826359243241
20111102,0.0,-22.385117794742
20111103,0.0,-24.3334975688527
20111104,0.0,-26.33169709472267
20111107,0.0,-27.818928242379997
20111108,0.0,-29.05998644046811
20111109,0.0,-30.11959497959583
20111110,0.0,-30.948186381009542
20111111,0.0,-31.23253552734515
20111114,0.0,-31.44962910735331
20111115,0.0,-47.71247804190852
20111116,0.0,-46.83456418100313
20111117,0.0,-46.20534810995022
20111118,0.0,-46.472079406748854
20111121,0.0,-45.66257880596604
20111122,0.0,-45.30329985453161
20111123,0.0,-44.543842298160385
20111124,0.0,-45.50267597289177
20111125,0.0,-46.264861088561034
20111128,0.0,-46.953359876082864
20111129,0.0,-47.48857791883392
20111130,0.0,-47.90062390038172
20111201,0.0,-48.37145184898776
20111202,0.0,-48.32484934115615
20111205,0.0,-48.7536189258725
20111206,0.0,-49.208722041605036
20111207,0.0,-49.35715055097382
20111208,0.0,-49.261354921551295
20111209,0.0,-33.24785133626841
20111212,0.0,-20.44453179433242
20111213,0.0,-25.87632761271375
20111214,0.0,-45.945559962179225
20111215,0.0,-62.3406943538208
20111216,0.0,-70.89045771102249
20111219,0.0,-77.55596419968491
20111220,0.0,-83.02838820258893
20111221,0.0,-88.04014187705928
20111222,0.0,-92.0135068377252
20111223,0.0,-95.20409437060633
20111226,0.0,-97.85467989223066
20111227,0.0,-100.5051858351151
20111228,0.0,-102.80888193140242
20111229,0.0,-104.75701307421514
20111230,0.0,-106.51785319309245
20120104,0.0,-107.36215594833101
20120105,0.0,-106.32765931555096
20120106,0.0,-105.2480764602947
20120109,0.0,-104.55638640785696
20120110,0.0,-104.04805345761065
20120111,0.0,-103.88997481900134
20120112,0.0,-89.92681364254504
20120113,0.0,-78.70279047476653
20120116,0.0,-69.53935844305376
20120117,0.0,-63.77361198890461
20120118,0.0,-59.29900682420506
20120119,0.0,-55.61255671697309
20120120,0.0,-52.57742063163414
20120130,0.0,-50.32303932590479
20120131,0.0,-47.010183423448204
20120201,0.0,-44.319055583583996
20120202,0.0,-42.25887083293942
20120203,0.0,-40.614159910684776
20120206,0.0,-39.380245859577066
20120207,0.0,-22.50188436427436
20120208,0.0,-8.731508083532432
20120209,0.0,3.1017771641086824
20120210,0.0,12.743461479804338
20120213,0.0,36.66456163515478
20120214,0.0,56.93640499145654
20120215,0.0,73.08842764168425
20120216,0.0,86.740895097491
20120217,0.0,97.70906303083868
20120220,0.0,106.61019233549429
20120221,0.0,114.14952161617134
20120222,0.0,120.9898575772357
20120223,0.0,126.65614475402953
20120224,0.0,130.88556581904223
20120227,0.0,134.49710063388574
20120228,0.0,152.84883548287817
20120229,0.0,168.17695238764372
20120301,0.0,180.05250704164408
20120302,0.0,173.3940180878293
20120305,0.0,168.0767554096947
20120306,0.0,164.6540104553137
20120307,0.0,161.71180469844097
20120308,0.0,159.558469337123
20120309,0.0,157.2147406805958
20120312,0.0,154.89146901229668
20120313,0.0,152.9834036900699
20120314,0.0,151.60024988855656
20120315,0.0,149.29668885142442
20120316,0.0,146.98410407035135
20120319,0.0,144.85716501415575
20120320,0.0,127.17787985956723
20120321,0.0,112.7559361893386
20120322,0.0,82.62591131483262
20120323,0.0,57.57114582385297
20120326,0.0,37.059851864106854
20120327,0.0,20.62200508902138
20120328,0.0,-7.279661945876505
20120329,0.0,-30.34531391628593
20120330,0.0,-58.93346255939244
20120405,0.0,-82.39637760308162
20120406,0.0,-75.5963726498834
20120409,0.0,-69.99619500215604
20120410,0.0,-65.7813819548207
20120411,0.0,-86.85236840686015
20120412,0.0,-79.92638767226887
20120413,0.0,-74.26668930138834
20120416,0.0,-69.34533073648832
20120417,0.0,-88.41365926895622
20120418,0.0,-105.17027095862153
20120419,0.0,-94.9025897739847
20120420,0.0,-86.38264759635699
20120423,0.0,-79.51947333733196
20120424,0.0,-73.90359548895302
20120425,0.0,-93.82064376571333
20120426,0.0,-110.01215957906936
20120427,0.0,-99.05945268286405
20120502,0.0,-118.28247877615559
20120503,0.0,-135.24822268431154
20120504,0.0,-149.2282619338651
20120507,0.0,-160.52284191094535
20120508,0.0,-178.47885400564542
20120509,0.0,-192.77990768417192
20120510,0.0,-195.4190629519211
20120511,0.0,-197.83566414610112
20120514,0.0,-200.57974094046224
20120515,0.0,-202.78877753601296
20120516,0.0,-205.76414878976155
20120517,0.0,-210.62607449813737
20120518,0.0,-209.90373688178732
20120521,0.0,-206.25658024512953
20120522,0.0,-201.18746810811805
20120523,0.0,-196.8069120738705
20120524,0.0,-191.51960917388297
20120525,0.0,-186.86446664621567
20120528,0.0,-183.21456592716186
20120529,0.0,-178.74936170371657
20120530,0.0,-175.13002132860203
20120531,0.0,-150.5714523108682
20120601,0.0,-149.97245258152992
20120604,0.0,-149.50713396798045
20120605,0.0,-143.01897373897845
20120606,0.0,-137.73831013202744
20120607,0.0,-134.932980771227
20120608,0.0,-132.51257888485003
20120611,0.0,-128.36375787537693
20120612,0.0,-124.5678397027487
20120613,0.0,-121.78726779849114
20120614,0.0,-119.96861401154209
20120615,0.0,-118.78057334546699
20120618,0.0,-118.21827971861993
20120619,0.0,-118.01714711004053
20120620,0.0,-117.97849420773338
20120621,0.0,-104.33072356008635
20120625,0.0,-93.02486891931821
20120626,0.0,-83.5204896272923
20120627,0.0,-75.89910061038191
20120628,0.0,-69.60948087340512
20120629,0.0,-64.77549885204763
20120702,0.0,-60.900565806603524
20120703,0.0,-43.96532926549453
20120704,0.0,-46.10912925742399
20120705,0.0,-26.71593790567496
20120706,14.063910153492387,-10.758731131979275
20120709,10.648900696365457,2.1339870239162266
20120710,23.834190175811607,36.57622230270243
20120711,35.81064231293033,67.80219947652452
20120712,30.339687562763267,93.45586503605568
20120713,25.920084070691907,117.45196466458395
20120716,22.25129528079278,111.62450240964326
20120717,19.24908850759315,106.62797950622107
20120718,16.803567077885457,102.60675648421116
20120719,14.820902425786809,73.31998654970505
20120720,13.204407941116926,49.24331459667676
20120723,11.92619525327973,29.11308994159581
20120724,11.188521606793344,11.239492573867196
20120725,-14.85709526288123,-3.613977196635979
20120726,-35.98204255880677,-16.27277821431646
20120727,-50.04562984574574,1.987724086336506
20120730,-61.22574696607003,16.78969933119871
20120731,-70.38284736315728,29.57135661900758
20120801,-77.32940402084384,40.995476958940905
20120802,-62.02725091680236,50.3079123643104
20120803,-78.28820188021626,57.338874751898466
20120806,-93.98039310286525,63.76413384624067
20120807,-84.63362209594449,69.66118156046606
20120808,-76.99852511953735,74.46374049214953
20120809,-70.78480902070213,110.65682229006545
20120810,-87.0922579821702,140.28736348643218
20120813,-59.81469261263464,164.59940507536885
20120814,-59.43689576442952,184.9594427075046
20120815,-37.24616090351725,200.1304166349039
20120816,-19.105213084249538,211.97961209315923
20120817,-26.068137430595467,221.690656281622
20120820,-10.267524414285155,226.89751454826762
20120821,20.843829509232286,231.8646166677005
20120822,44.09904804748628,235.82006818005516
20120823,62.90688704582971,237.4681915104324
20120824,73.85458692055758,236.91564687610096
20120827,82.50111786045662,236.56201871878665
20120828,89.10199248440898,236.34718446363732
20120829,94.68567968511815,234.34093026634014
20120830,99.5369225046411,233.132678092564
20120831,104.42135619763172,232.77072455736828
20120903,107.8361896738667,233.3970281048933
20120904,106.39413025627427,229.87763611711762
20120905,105.25018682579181,226.98812505252135
20120906,104.37604573329396,225.06633013023142
20120907,103.2496645511439,223.46899108473184
20120910,101.21081752535879,220.62811325016682
20120911,97.72664129388968,212.76707997105194
20120912,94.8689223556355,206.96060485746892
20120913,92.6002501647985,203.69746307349055
20120914,90.18209652164286,200.25009523074056
20120917,87.19330027648823,193.74883117071582
20120918,84.70549670143495,188.28734374079528
20120919,82.54710948522559,182.97898074756614
20120920,80.75707136285733,178.62147050109712
20120921,79.71528736918177,175.74923775678974
20120924,78.93152874994455,173.62148141288102
20120925,77.50069877183726,170.9117548971606
20120926,76.43585610233103,169.43705195942096
20120927,75.55443075893525,168.23706380681767
20120928,74.88613763056748,167.67640759739305
20121008,74.41621111876772,166.31411618269564
20121009,74.28699252289219,165.68488359444711
20121010,74.20260544231907,143.40298947142287
20121011,74.11381108578776,146.5385014693619
20121012,74.38241439580199,149.3276238198598
20121015,75.05202476426419,152.3096021231467
20121016,77.17978480645921,133.31555361127042
20121017,78.92260973107393,141.90875695228615
20121018,80.3486556551152,124.76731576161964
20121019,81.78391552221017,134.98262855693713
20121022,86.27728738765207,121.64298041764042
20121023,89.9429216819479,110.69216044980188
20121024,92.98329831209229,101.8770521688315
20121025,96.67140652114527,95.41538867598581
20121026,99.61612177395297,90.43091027953201
20121029,88.83205119395932,86.51328954854915
20121030,80.75423887138703,83.04104972853189
20121031,74.14967396221039,50.05671202743195
20121101,68.72344777502127,23.06834852585036
20121102,64.07336625055869,1.6041655184779984
20121105,60.51389619355409,-18.085344326645114
20121106,57.78134885915341,-32.65162832676839
20121107,55.39653158949703,-44.004676040984364
20121108,39.97321521096463,-45.09497610230258
20121109,27.338956947581554,-45.979245209458675
20121112,17.163073956344235,-46.295520593792645
20121113,8.462455225347991,-47.22540786272423
20121114,1.4335049932170865,-47.87694125255274
20121115,-4.2001614245797825,-48.43116848161393
20121116,-8.808799827031358,-48.86559110984554
20121119,-12.735840448588515,-49.27503777845937
20121120,-15.896584250874916,-49.49597679884834
20121121,-18.374303369586194,-49.59002905640202
20121122,-20.383862924050828,-49.74217209945401
20121123,-22.069432089381056,-49.84513220937659
20121126,-23.679801106136264,-50.140533498458716
20121127,-24.872305495683488,-50.28723826976953
20121128,-25.852158760710317,-50.40783058109051
20121129,-26.582637553836527,-50.33753542832862
20121130,-27.24655814442651,-49.953333580605
20121203,-28.048375642054125,-49.93282396527389
20121204,-29.300986480555906,-50.717911402991085
20121205,-30.098945119927116,-50.97093821105446
20121206,-31.608817904891673,-53.89646324826014
20121207,-34.9801624196526,-55.96557230188978
20121210,-18.424850031491843,-58.13241670565665
20121211,-4.921164000870142,-59.80066760409028
20121212,6.405264584140099,-61.38532438417985
20121213,16.050357871629046,-62.68955858268737
20121214,23.466902910847637,-63.18360808017812
20121217,29.628129684252784,-63.79791019599634
20121218,34.807404750093056,-64.62276231239176
20121219,39.04409621774013,-64.72091774871544
20121220,25.281554642550162,-63.6364309366012
20121221,14.10307320546876,-62.84129420908825
20121224,5.9769251416058395,-61.61431606264679
20121225,-0.8154426820351759,-60.690965209347894
20121226,-6.366126725543978,-59.93366018485379
20121227,-10.857435892149645,-59.34727056240591
20121228,-14.47394962569173,-59.260507723956664
20121231,-17.557387568694555,-59.35681943595418
20130104,-20.299031933452735,-59.52572229545679
20130107,-22.101372728469702,-59.72756322478976
20130108,-23.047995678354656,-59.769049520748155
20130109,-37.799743579698045,-59.95197083093895
20130110,-35.92393858613859,-60.05430114939081
20130111,-34.45840701570208,-60.21902621263658
20130114,-47.101268082736,-59.95943171957133
20130115,-57.416715638718706,-59.7788852550694
20130116,-65.87100562990278,-60.030496246701034
20130117,-72.59929566477717,-59.91316821880716
20130118,-78.16957207655335,-59.87051372701187
20130121,-82.81200633582182,-60.25512869340676
20130122,-87.72495134347128,-62.35158075527124
20130123,-77.19489794552007,-64.06852896761758
20130124,-90.10075167543557,-68.03937969128822
20130125,-99.90455255120888,-70.76033752814432
20130128,-108.92995255883181,-72.96749786125235
20130129,-115.49232580971983,-74.43149114901443
20130130,-101.49463987509831,-75.6271683176835
20130131,-90.12346695464959,-76.75097428964027
20130201,-80.396606039087,-77.44881281666257
20130204,-73.5868073316492,-78.61031753828618
20130205,-69.38157028393039,-79.64602958814616
20130206,-66.02183960978472,-80.8145318624604
20130207,-63.37782696949151,-42.33354414543627
20130208,-38.294984308333305,-10.856136051492555
20130218,-17.959630579016846,16.481879242032335
20130219,-5.739889043958435,26.93189738780066
20130220,4.450616889341539,35.51908020868784
20130221,12.856118645796727,19.43741609097242
20130222,18.578550018312946,7.644853897541012
20130225,23.37372513760446,-1.7373634188978997
20130226,27.285959800928723,-9.415715231681084
20130227,16.60903672998159,-15.761820645890268
20130228,8.041221657150302,-20.59133217081066
20130301,0.9837248866894512,-24.6080987412157
20130304,-4.719308460720725,-27.795855689863693
20130305,-9.34620967766715,-30.413011207062347
20130306,-13.03297069381832,-32.53698439064964
20130307,-16.078171653079036,-34.296914937352255
20130308,-18.934177469809704,-35.80827450707851
20130311,-21.389230528968344,-37.078303003548484
20130312,-23.40111552978157,-38.114488265003956
20130313,-25.067101369492022,-39.07569595705681
20130314,-26.33701285565504,-39.692601975518635
20130315,-27.352557427419264,-40.24354875941066
20130318,-28.15429988983759,-40.61857108586084
20130319,-30.579426914444333,-43.77443786525936
20130320,-32.442569176377035,-46.225469315825706
20130321,-34.100796779730935,-48.17642662274691
20130322,-38.86985005922796,-54.458296556669936
20130325,-43.09257972883226,-61.268047384386264
20130326,-46.04525561000432,-66.74119321906814
20130327,-48.45004724951014,-71.0668699549188
20130328,-49.346971915893356,-76.9224148334866
20130329,-49.19810823916658,-81.07775206270989
20130401,-48.8943407373117,-86.66722281981352
20130402,-48.29394787490139,-91.26423455928666
20130403,-48.05869249273449,-95.11002072441111
20130408,-45.92205942114391,-90.30320606836462
20130409,-61.27376343326125,-85.66731578118521
20130410,-73.51359035887437,-82.03037008857007
20130411,-66.04053514730788,-79.05445777308655
20130412,-75.63640190079519,-103.45135394891291
20130415,-83.67873434678249,-124.48199854659886
20130416,-84.76309537366444,-125.07957390984497
20130417,-80.93260272157514,-117.22617649629012
20130418,-77.77550202623574,-110.84925419578613
20130419,-75.33875136285351,-105.67912927327919
20130422,-73.06182096693058,-100.71217241153317
20130423,-71.2475113796877,-96.60718687920932
20130424,-69.7372620831376,-93.29767844369212
20130425,-68.0241616581782,-90.34605495252137
20130426,-66.60007125471753,-87.64931708909788
20130502,-64.63288593831216,-85.00708723518915
20130503,-63.0927436975972,-82.82947210406054
20130506,-61.53232697569026,-80.77471927974753
