trade_date,dailyPnl,Precious,cumulativePnl
20100323,-0.05369596927811384,-0.05369596927811384,0.00532232914847567
20100324,-0.07826797134382606,-0.07826797134382606,-0.07294564219535038
20100325,-0.31168318864453887,-0.31168318864453887,-0.38462883083988925
20100326,0.34299776048018993,0.34299776048018993,-0.04163107035969932
20100329,0.38055967850771044,0.38055967850771044,0.3389286081480111
20100330,0.08494802950254832,0.08494802950254832,0.42387663765055944
20100331,-0.23354088037055934,-0.23354088037055934,0.1903357572800001
20100401,0.13371702680595696,0.13371702680595696,0.32405278408595706
20100402,0.47160309700530356,0.47160309700530356,0.7956558810912606
20100406,0.1525692574521909,0.1525692574521909,0.9482251385434515
20100407,0.461281070593141,0.461281070593141,1.4095062091365924
20100408,0.2671850400038673,0.2671850400038673,1.6766912491404597
20100409,0.4627043348295724,0.4627043348295724,2.1393955839700323
20100412,0.4313690532906167,0.4313690532906167,2.570764637260649
20100413,-0.5041968547494793,-0.5041968547494793,2.0665677825111697
20100414,0.02624899162608116,0.02624899162608116,2.0928167741372508
20100415,-0.07749011364653609,-0.07749011364653609,2.0153266604907145
20100416,0.01941204755926687,0.01941204755926687,2.0347387080499812
20100419,-1.3006106653678653,-1.3006106653678653,0.734128042682116
20100420,0.39823860546108336,0.39823860546108336,1.1323666481431993
20100421,0.4372793307412806,0.4372793307412806,1.5696459788844799
20100422,-0.017698079315448794,-0.017698079315448794,1.551947899569031
20100423,-0.3695995412389784,-0.3695995412389784,1.1823483583300525
20100426,1.2618503021578982,1.2618503021578982,2.4441986604879506
20100427,-0.3037553383723487,-0.3037553383723487,2.140443322115602
20100428,0.7188104056055687,0.7188104056055687,2.8592537277211707
20100429,0.08213951296487783,0.08213951296487783,2.9413932406860486
20100430,0.4416062417740962,0.4416062417740962,3.3829994824601446
20100504,0.005798989663675117,0.005798989663675117,3.3887984721238196
20100505,-0.37151055973842445,-0.37151055973842445,3.0172879123853953
20100506,0.2530073581234096,0.2530073581234096,3.2702952705088046
20100507,1.8567234062672935,1.8567234062672935,5.127018676776098
20100510,-0.5061555268583231,-0.5061555268583231,4.620863149917775
20100511,0.7717124531037733,0.7717124531037733,5.392575603021548
20100512,1.1618553634108446,1.1618553634108446,6.554430966432393
20100513,0.2374151650232652,0.2374151650232652,6.791846131455658
20100514,0.04282428745873802,0.04282428745873802,6.8346704189143965
20100517,0.13281811447212793,0.13281811447212793,6.967488533386525
20100518,-0.9767357223572138,-0.9767357223572138,5.990752811029311
20100519,-0.3062466017198914,-0.3062466017198914,5.684506209309419
20100520,-1.1491061879248157,-1.1491061879248157,4.5354000213846035
20100521,-0.351601141695732,-0.351601141695732,4.183798879688871
20100524,0.5627422330568945,0.5627422330568945,4.746541112745766
20100525,-0.017237810386185517,-0.017237810386185517,4.729303302359581
20100526,0.7747875471006704,0.7747875471006704,5.504090849460251
20100527,0.18706378377365282,0.18706378377365282,5.691154633233904
20100528,0.20131029988770832,0.20131029988770832,5.892464933121612
20100531,-0.23169433972068315,-0.23169433972068315,5.66077059340093
20100601,0.4156574745581339,0.4156574745581339,6.076428067959063
20100602,0.023981001895784476,0.023981001895784476,6.100409069854848
20100603,0.09354388351341919,0.09354388351341919,6.193952953368267
20100604,-0.8637271210853275,-0.8637271210853275,5.33022583228294
20100607,0.6000883200743946,0.6000883200743946,5.930314152357335
20100608,1.0376082532719633,1.0376082532719633,6.967922405629298
20100609,-0.3057492251861639,-0.3057492251861639,6.662173180443134
20100610,-0.22135749941219868,-0.22135749941219868,6.440815681030935
20100611,-0.36187642969997824,-0.36187642969997824,6.078939251330957
20100617,0.61406004379184,0.61406004379184,6.692999295122797
20100618,0.49063126315241207,0.49063126315241207,7.183630558275209
20100621,0.6060046654060474,0.6060046654060474,7.789635223681256
20100622,-1.130087884709781,-1.130087884709781,6.659547338971475
20100623,0.16849394861801406,0.16849394861801406,6.828041287589489
20100624,-0.26626687395672255,-0.26626687395672255,6.561774413632766
20100625,0.4432858862267143,0.4432858862267143,7.005060299859481
20100628,0.3915865624279578,0.3915865624279578,7.396646862287438
20100629,-0.8595261402420133,-0.8595261402420133,6.537120722045425
20100630,0.28921559592602736,0.28921559592602736,6.826336317971452
20100701,-0.24582915876700295,-0.24582915876700295,6.5805071592044495
20100702,-1.5196568192940785,-1.5196568192940785,5.060850339910371
20100705,0.22518508785196467,0.22518508785196467,5.286035427762336
20100706,-0.23944993929981706,-0.23944993929981706,5.046585488462519
20100707,-0.6794856756224006,-0.6794856756224006,4.367099812840118
20100708,0.7057494352786597,0.7057494352786597,5.072849248118779
20100709,-0.3275742077862511,-0.3275742077862511,4.745275040332528
20100712,0.35518344195652757,0.35518344195652757,5.1004584822890555
20100713,-0.38044539963855467,-0.38044539963855467,4.7200130826505005
20100714,0.6185632337497005,0.6185632337497005,5.338576316400201
20100715,-0.15133199514364234,-0.15133199514364234,5.187244321256559
20100716,-0.13007943701482286,-0.13007943701482286,5.057164884241736
20100719,-0.3082703170771912,-0.3082703170771912,4.748894567164545
20100720,-0.08647591664681184,-0.08647591664681184,4.662418650517733
20100721,0.011185436648760844,0.011185436648760844,4.673604087166494
20100722,0.02738280172626758,0.02738280172626758,4.7009868888927615
20100723,-0.16005021530576288,-0.16005021530576288,4.540936673586999
20100726,0.028353072941746885,0.028353072941746885,4.569289746528746
20100727,0.17440764292713504,0.17440764292713504,4.743697389455881
20100728,0.5352597659520346,0.5352597659520346,5.278957155407916
20100729,-0.14052229531823518,-0.14052229531823518,5.1384348600896805
20100730,0.035198710848068734,0.035198710848068734,5.173633570937749
20100802,-0.56675329266537,-0.56675329266537,4.60688027827238
20100803,0.05431814088716313,0.05431814088716313,4.661198419159542
20100804,-0.5012861299727871,-0.5012861299727871,4.159912289186755
20100805,0.03378242914815959,0.03378242914815959,4.193694718334914
20100806,-0.31502425792776045,-0.31502425792776045,3.878670460407154
20100809,-0.377441519113281,-0.377441519113281,3.501228941293873
20100810,0.590626625401342,0.590626625401342,4.091855566695215
20100811,-0.1000157814677584,-0.1000157814677584,3.9918397852274565
20100812,-0.1130308028060941,-0.1130308028060941,3.8788089824213623
20100813,-0.9457337512034303,-0.9457337512034303,2.933075231217932
20100816,-0.1836946925741522,-0.1836946925741522,2.7493805386437797
20100817,-0.07935581875422545,-0.07935581875422545,2.6700247198895544
20100818,0.06296632168559169,0.06296632168559169,2.732991041575146
20100819,-0.36529878260934695,-0.36529878260934695,2.3676922589657994
20100820,0.051454016711124095,0.051454016711124095,2.4191462756769235
20100823,0.0471300299316517,0.0471300299316517,2.466276305608575
20100824,0.46226026248836505,0.46226026248836505,2.92853656809694
20100825,-0.4915681673336635,-0.4915681673336635,2.4369684007632766
20100826,-0.09907391199861192,-0.09907391199861192,2.3378944887646647
20100827,0.0020553971373066947,0.0020553971373066947,2.339949885901971
20100830,0.010761700061301371,0.010761700061301371,2.3507115859632726
20100831,-0.014232901754419491,-0.014232901754419491,2.336478684208853
20100901,0.5845463664335793,0.5845463664335793,2.9210250506424327
20100902,-0.1824338501119041,-0.1824338501119041,2.7385912005305286
20100903,0.12892364262651038,0.12892364262651038,2.867514843157039
20100906,-0.10728262574035881,-0.10728262574035881,2.7602322174166805
20100907,-0.024609657625351604,-0.024609657625351604,2.735622559791329
20100908,0.5817194816121871,0.5817194816121871,3.317342041403516
20100909,-0.41968059690939313,-0.41968059690939313,2.897661444494123
20100910,-0.5294316401506753,-0.5294316401506753,2.3682298043434478
20100913,0.021418440567981208,0.021418440567981208,2.389648244911429
20100914,0.16474685365392513,0.16474685365392513,2.554395098565354
20100915,1.2840672949539744,1.2840672949539744,3.8384623935193285
20100916,-0.19180025570746245,-0.19180025570746245,3.646662137811866
20100917,0.7323184768742241,0.7323184768742241,4.37898061468609
20100920,0.3025790110826596,0.3025790110826596,4.68155962576875
20100921,-0.5627359292063799,-0.5627359292063799,4.1188236965623695
20100927,1.1754995892956068,1.1754995892956068,5.294323285857976
20100928,-0.5304000000002659,-0.5304000000002659,4.76392328585771
20100929,1.1483252138133908,1.1483252138133908,5.912248499671101
20100930,0.27100524361111117,0.27100524361111117,6.183253743282212
20101008,0.45631339282550604,0.45631339282550604,6.639567136107718
20101011,1.4619648602148028,1.4619648602148028,8.101531996322521
20101012,-0.23739374223818457,-0.23739374223818457,7.864138254084336
20101013,0.6708056701536188,0.6708056701536188,8.534943924237956
20101014,1.315258815307788,1.315258815307788,9.850202739545743
20101015,-0.07329812569930205,-0.07329812569930205,9.77690461384644
20101018,-1.183372287127321,-1.183372287127321,8.593532326719119
20101019,0.22600507405328013,0.22600507405328013,8.819537400772399
20101020,-1.4966528157716072,-1.4966528157716072,7.322884585000791
20101021,-0.009212055571183618,-0.009212055571183618,7.313672529429607
20101022,-0.5629577971414025,-0.5629577971414025,6.750714732288205
20101025,1.1849676353375866,1.1849676353375866,7.935682367625791
20101026,-0.4500539786553553,-0.4500539786553553,7.485628388970436
20101027,-0.2865283192741407,-0.2865283192741407,7.199100069696295
20101028,-0.05406288525592033,-0.05406288525592033,7.145037184440374
20101029,0.46430527600246624,0.46430527600246624,7.609342460442841
20101101,0.9656184219017874,0.9656184219017874,8.574960882344628
20101102,-0.17492133057149384,-0.17492133057149384,8.400039551773135
20101103,-0.3298851070868004,-0.3298851070868004,8.070154444686334
20101104,0.22248001903434705,0.22248001903434705,8.292634463720681
20101105,1.2983155820681036,1.2983155820681036,9.590950045788784
20101108,0.06198657386923444,0.06198657386923444,9.652936619658018
20101109,1.545195376824978,1.545195376824978,11.198131996482996
20101110,-0.8250070007812397,-0.8250070007812397,10.373124995701756
20101111,0.20747325502712224,0.20747325502712224,10.580598250728878
20101112,-0.886176506608395,-0.886176506608395,9.694421744120483
20101115,-0.7265963467069995,-0.7265963467069995,8.967825397413483
20101116,-0.19066849800768962,-0.19066849800768962,8.777156899405794
20101117,-0.8536940166832694,-0.8536940166832694,7.923462882722525
20101118,0.6393721041264765,0.6393721041264765,8.562834986849001
20101119,0.1358377220430138,0.1358377220430138,8.698672708892015
20101122,0.040962898930322164,0.040962898930322164,8.739635607822338
20101123,0.08802427555837178,0.08802427555837178,8.82765988338071
20101124,0.48388927554074607,0.48388927554074607,9.311549158921455
20101125,-0.15828416968411935,-0.15828416968411935,9.153264989237336
20101126,-0.28839660519247173,-0.28839660519247173,8.864868384044865
20101129,-0.052995204078440314,-0.052995204078440314,8.811873179966424
20101130,0.19627987883830644,0.19627987883830644,9.00815305880473
20101201,0.9911863049180434,0.9911863049180434,9.999339363722774
20101202,0.12652850618449893,0.12652850618449893,10.125867869907273
20101203,-0.1622989645092874,-0.1622989645092874,9.963568905397985
20101206,0.6087158716482548,0.6087158716482548,10.572284777046239
20101207,0.16393460295702136,0.16393460295702136,10.73621938000326
20101208,-1.0767597281726053,-1.0767597281726053,9.659459651830653
20101209,-0.12417539401444928,-0.12417539401444928,9.535284257816205
20101210,0.13603824370251305,0.13603824370251305,9.671322501518718
20101213,0.12851113783411078,0.12851113783411078,9.799833639352828
20101214,0.49342029249742503,0.49342029249742503,10.293253931850254
20101215,-0.6661210694617591,-0.6661210694617591,9.627132862388494
20101216,-0.12113560906369669,-0.12113560906369669,9.505997253324798
20101217,-0.10539510882734367,-0.10539510882734367,9.400602144497455
20101220,0.42168249796538376,0.42168249796538376,9.822284642462838
20101221,0.004500215224750967,0.004500215224750967,9.826784857687588
20101222,-0.007575855770082689,-0.007575855770082689,9.819209001917505
20101223,-0.04914867315305687,-0.04914867315305687,9.770060328764448
20101224,-0.07933491403629496,-0.07933491403629496,9.690725414728153
20101227,0.01577279489012963,0.01577279489012963,9.706498209618282
20101228,0.3392524485990963,0.3392524485990963,10.045750658217377
20101229,0.5369430094153178,0.5369430094153178,10.582693667632695
20101230,0.2064700399692915,0.2064700399692915,10.789163707601986
20101231,0.1227845819380709,0.1227845819380709,10.911948289540057
20110104,-0.2197364122344226,-0.2197364122344226,10.692211877305635
20110105,-1.375360799362,-1.375360799362,9.316851077943635
20110106,-0.185553360240251,-0.185553360240251,9.131297717703385
20110107,-0.35183064085285853,-0.35183064085285853,8.779467076850526
20110110,0.4202767074508371,0.4202767074508371,9.199743784301363
20110111,0.0867703126824499,0.0867703126824499,9.286514096983813
20110112,0.27336104391608274,0.27336104391608274,9.559875140899896
20110113,-0.24196919328171712,-0.24196919328171712,9.31790594761818
20110114,-0.5030828326264145,-0.5030828326264145,8.814823114991764
20110117,-0.9888122529261536,-0.9888122529261536,7.82601086206561
20110118,0.34201033100936734,0.34201033100936734,8.168021193074978
20110119,0.3315142258262285,0.3315142258262285,8.499535418901207
20110120,-0.34978367958912393,-0.34978367958912393,8.149751739312084
20110121,-0.22770622681784483,-0.22770622681784483,7.922045512494239
20110124,0.030880206274651066,0.030880206274651066,7.95292571876889
20110125,0.07694282335550436,0.07694282335550436,8.029868542124394
20110126,-0.06431314665436413,-0.06431314665436413,7.965555395470029
20110127,-0.11835224548659808,-0.11835224548659808,7.847203149983431
20110128,0.5951694969474559,0.5951694969474559,8.442372646930888
20110131,-0.4507139604192566,-0.4507139604192566,7.991658686511632
20110201,-0.16998790894033677,-0.16998790894033677,7.821670777571295
20110209,-0.48100044453150637,-0.48100044453150637,7.340670333039788
20110210,0.039780992166421204,0.039780992166421204,7.380451325206209
20110211,-0.10060431600920586,-0.10060431600920586,7.279847009197003
20110214,0.054282341256318034,0.054282341256318034,7.334129350453321
20110215,-0.10439917965618924,-0.10439917965618924,7.229730170797132
20110216,-0.41764829390696245,-0.41764829390696245,6.812081876890169
20110217,-0.033322527268252654,-0.033322527268252654,6.778759349621917
20110218,-0.25639276934531985,-0.25639276934531985,6.522366580276597
20110221,-0.3533184305455874,-0.3533184305455874,6.16904814973101
20110222,-0.04501392060759881,-0.04501392060759881,6.124034229123411
20110223,-0.04013957515735805,-0.04013957515735805,6.083894653966053
20110224,-0.30761728951729317,-0.30761728951729317,5.7762773644487595
20110225,0.3324099993737134,0.3324099993737134,6.108687363822473
20110228,-0.3610809986673435,-0.3610809986673435,5.7476063651551295
20110301,-0.15827469632168653,-0.15827469632168653,5.589331668833443
20110302,-0.36166197952503126,-0.36166197952503126,5.227669689308412
20110303,0.4637044473596453,0.4637044473596453,5.691374136668057
20110304,0.39104286324836635,0.39104286324836635,6.082416999916424
20110307,-0.58029983932184,-0.58029983932184,5.502117160594584
20110308,0.1114349866606703,0.1114349866606703,5.6135521472552545
20110309,-0.0026236262359534065,-0.0026236262359534065,5.610928521019301
20110310,0.10668296712022404,0.10668296712022404,5.717611488139525
20110311,-0.5001740085727018,-0.5001740085727018,5.217437479566823
20110314,0.33121003757647777,0.33121003757647777,5.5486475171433005
20110315,-0.33224412304016465,-0.33224412304016465,5.216403394103136
20110316,-0.49955736634178427,-0.49955736634178427,4.716846027761351
20110317,-0.21440471345745318,-0.21440471345745318,4.502441314303898
20110318,0.7201191671968209,0.7201191671968209,5.222560481500719
20110321,0.9126170457289162,0.9126170457289162,6.135177527229635
20110322,-0.18180891658273662,-0.18180891658273662,5.953368610646898
20110323,0.029458800064228328,0.029458800064228328,5.982827410711126
20110324,0.2004431717748374,0.2004431717748374,6.183270582485964
20110325,-0.004568527668390566,-0.004568527668390566,6.178702054817573
20110328,-0.7779226265011354,-0.7779226265011354,5.400779428316437
20110329,-0.01858293747610724,-0.01858293747610724,5.382196490840331
20110330,0.1230103034847849,0.1230103034847849,5.505206794325115
20110331,0.21108882218127398,0.21108882218127398,5.71629561650639
20110401,0.1461664335927529,0.1461664335927529,5.8624620500991425
20110406,0.9864329895140471,0.9864329895140471,6.84889503961319
20110407,-0.1844494606136345,-0.1844494606136345,6.664445578999556
20110408,0.5763527592315152,0.5763527592315152,7.2407983382310706
20110411,-0.07661940041562115,-0.07661940041562115,7.164178937815449
20110412,-0.36847759768878874,-0.36847759768878874,6.79570134012666
20110413,0.2914441855065906,0.2914441855065906,7.087145525633251
20110414,0.1405565152033817,0.1405565152033817,7.227702040836633
20110415,0.15562767446847692,0.15562767446847692,7.383329715305109
20110418,0.43406603930080406,0.43406603930080406,7.817395754605913
20110419,-0.25011975821851695,-0.25011975821851695,7.567275996387396
20110420,0.8766978418020213,0.8766978418020213,8.443973838189418
20110421,0.16369975088008074,0.16369975088008074,8.607673589069499
20110422,0.14035237572947853,0.14035237572947853,8.748025964798977
20110425,0.30156585273038594,0.30156585273038594,9.049591817529363
20110426,-1.1353413475903302,-1.1353413475903302,7.914250469939033
20110427,0.1637009439246806,0.1637009439246806,8.077951413863714
20110428,1.4014119180442015,1.4014119180442015,9.479363331907916
20110429,-0.2016333558090495,-0.2016333558090495,9.277729976098867
20110503,-0.07133710857085215,-0.07133710857085215,9.206392867528015
20110504,-0.8306991923749468,-0.8306991923749468,8.375693675153068
20110505,-0.30706248045638074,-0.30706248045638074,8.068631194696687
20110506,-1.0415366280852159,-1.0415366280852159,7.0270945666114715
20110509,0.4220159537422889,0.4220159537422889,7.44911052035376
20110510,0.32521349620728696,0.32521349620728696,7.774324016561047
20110511,0.6872775996738213,0.6872775996738213,8.461601616234868
20110512,-1.2012677336490092,-1.2012677336490092,7.260333882585858
20110513,1.0825350364514583,1.0825350364514583,8.342868919037317
20110516,-0.8338627320641528,-0.8338627320641528,7.5090061869731635
20110517,0.168166570137383,0.168166570137383,7.677172757110546
20110518,-0.17263476013714918,-0.17263476013714918,7.504537996973397
20110519,0.34972740170233135,0.34972740170233135,7.854265398675729
20110520,0.19780114166521662,0.19780114166521662,8.052066540340945
20110523,0.2016922399794885,0.2016922399794885,8.253758780320434
20110524,0.6526148310966283,0.6526148310966283,8.906373611417061
20110525,0.03027657225478639,0.03027657225478639,8.936650183671848
20110526,0.14483562029723188,0.14483562029723188,9.08148580396908
20110527,-0.07765556129512893,-0.07765556129512893,9.003830242673951
20110530,0.4290172248386696,0.4290172248386696,9.432847467512621
20110531,0.11508577943141014,0.11508577943141014,9.547933246944032
20110601,-0.5533513525839621,-0.5533513525839621,8.99458189436007
20110602,0.6180854199838729,0.6180854199838729,9.612667314343943
20110603,-0.20374488199376892,-0.20374488199376892,9.408922432350174
20110607,0.4515464088889666,0.4515464088889666,9.86046884123914
20110608,-0.2920154621947786,-0.2920154621947786,9.56845337904436
20110609,-0.24861779862777494,-0.24861779862777494,9.319835580416585
20110610,0.3747919018626404,0.3747919018626404,9.694627482279225
20110613,-0.5124797573689736,-0.5124797573689736,9.182147724910251
20110614,-0.3649209559672346,-0.3649209559672346,8.817226768943017
20110615,0.022399812938303638,0.022399812938303638,8.83962658188132
20110616,0.281616736642936,0.281616736642936,9.121243318524257
20110617,-0.1489360707020742,-0.1489360707020742,8.972307247822183
20110620,0.8206987156840162,0.8206987156840162,9.7930059635062
20110621,0.32932018521207024,0.32932018521207024,10.12232614871827
20110622,-0.03513734890449547,-0.03513734890449547,10.087188799813775
20110623,-0.04259291981168436,-0.04259291981168436,10.044595880002092
20110624,-1.4208438142361624,-1.4208438142361624,8.62375206576593
20110627,-1.7666530875383337,-1.7666530875383337,6.8570989782275955
20110628,0.20796388942794258,0.20796388942794258,7.065062867655538
20110629,0.442748952737366,0.442748952737366,7.507811820392904
20110630,0.1851547300416508,0.1851547300416508,7.692966550434555
20110701,-0.7063223064511932,-0.7063223064511932,6.986644243983362
20110704,0.04431351594484647,0.04431351594484647,7.030957759928208
20110705,-0.20753916833139444,-0.20753916833139444,6.8234185915968135
20110706,1.5561173620634319,1.5561173620634319,8.379535953660245
20110707,0.831970003394402,0.831970003394402,9.211505957054646
20110708,-0.0959155572820496,-0.0959155572820496,9.115590399772596
20110711,0.4721925319003478,0.4721925319003478,9.587782931672944
20110712,0.02160700417491166,0.02160700417491166,9.609389935847856
20110713,0.19770395194017287,0.19770395194017287,9.80709388778803
20110714,-0.008606455431806336,-0.008606455431806336,9.798487432356223
20110715,-0.05326680130462756,-0.05326680130462756,9.745220631051597
20110718,0.28089159546300324,0.28089159546300324,10.0261122265146
20110719,0.14093278923534389,0.14093278923534389,10.167045015749943
20110720,-0.36856424547587036,-0.36856424547587036,9.798480770274073
20110721,0.3420832146292766,0.3420832146292766,10.14056398490335
20110722,-0.42030327005439877,-0.42030327005439877,9.720260714848951
20110725,0.8287316908169927,0.8287316908169927,10.548992405665944
20110726,-0.10204182823551684,-0.10204182823551684,10.446950577430426
20110727,0.18865175802634454,0.18865175802634454,10.63560233545677
20110728,-0.2295481870313236,-0.2295481870313236,10.406054148425447
20110729,-0.1167851864304119,-0.1167851864304119,10.289268961995035
20110801,-0.17027097427020876,-0.17027097427020876,10.118997987724827
20110802,0.36438450002220907,0.36438450002220907,10.483382487747036
20110803,1.7317679127402879,1.7317679127402879,12.215150400487325
20110804,0.054779933527824926,0.054779933527824926,12.26993033401515
20110805,-0.2611284282039354,-0.2611284282039354,12.008801905811215
20110808,1.7533818587593777,1.7533818587593777,13.762183764570592
20110809,1.2668075200696118,1.2668075200696118,15.028991284640204
20110810,-0.10175831950739953,-0.10175831950739953,14.927232965132804
20110811,0.8224803759960562,0.8224803759960562,15.74971334112886
20110812,-0.6192117755187085,-0.6192117755187085,15.130501565610151
20110815,-0.37318797860271063,-0.37318797860271063,14.75731358700744
20110816,0.8338915425175221,0.8338915425175221,15.591205129524962
20110817,0.3678527525896939,0.3678527525896939,15.959057882114656
20110818,0.1349681326239615,0.1349681326239615,16.094026014738617
20110819,1.6668422235147837,1.6668422235147837,17.7608682382534
20110822,1.0020731294945358,1.0020731294945358,18.76294136774794
20110823,-0.07694029091826177,-0.07694029091826177,18.686001076829676
20110824,-1.181291376703955,-1.181291376703955,17.504709700125723
20110825,-1.8836701024681821,-1.8836701024681821,15.621039597657541
20110826,0.45773198713399416,0.45773198713399416,16.078771584791536
20110829,0.8985020751345196,0.8985020751345196,16.977273659926055
20110830,-0.417196113634288,-0.417196113634288,16.56007754629177
20110831,0.7095453708052787,0.7095453708052787,17.26962291709705
20110901,-0.3264911561164305,-0.3264911561164305,16.94313176098062
20110902,0.4068872897772541,0.4068872897772541,17.350019050757876
20110905,0.7487195141771269,0.7487195141771269,18.098738564935
20110906,0.3560046697101604,0.3560046697101604,18.45474323464516
20110907,-1.2355684831185543,-1.2355684831185543,17.219174751526605
20110908,0.24929376886651156,0.24929376886651156,17.468468520393117
20110909,0.4609374971060926,0.4609374971060926,17.929406017499208
20110913,-0.68431868985623,-0.68431868985623,17.245087327642977
20110914,-0.01834857584837054,-0.01834857584837054,17.226738751794606
20110915,-0.1936342183430429,-0.1936342183430429,17.033104533451564
20110916,-0.6634350147083717,-0.6634350147083717,16.36966951874319
20110919,0.8362102981602345,0.8362102981602345,17.205879816903426
20110920,-0.6073328760956465,-0.6073328760956465,16.59854694080778
20110921,0.4309539699255629,0.4309539699255629,17.029500910733343
20110922,-0.5358140861197315,-0.5358140861197315,16.49368682461361
20110923,-0.38306690603218035,-0.38306690603218035,16.11061991858143
20110926,-1.3168163423984083,-1.3168163423984083,14.793803576183024
20110927,-0.03554443762303285,-0.03554443762303285,14.75825913855999
20110928,-0.013461720141756827,-0.013461720141756827,14.744797418418234
20110929,-0.4351246908907385,-0.4351246908907385,14.309672727527495
20110930,0.2378281833388897,0.2378281833388897,14.547500910866384
20111010,0.14726401718074358,0.14726401718074358,14.694764928047128
20111011,0.1029643810791855,0.1029643810791855,14.797729309126314
20111012,0.005600146649296174,0.005600146649296174,14.80332945577561
20111013,0.003359948700611451,0.003359948700611451,14.806689404476222
20111014,0.006968830445422573,0.006968830445422573,14.813658234921645
20111017,-0.04015624789072459,-0.04015624789072459,14.77350198703092
20111018,0.17751531714768218,0.17751531714768218,14.951017304178603
20111019,0.12296463889064584,0.12296463889064584,15.07398194306925
20111020,0.4077748289762865,0.4077748289762865,15.481756772045536
20111021,-0.12363059168978746,-0.12363059168978746,15.358126180355749
20111024,-0.432059058126335,-0.432059058126335,14.926067122229414
20111025,0.042306771255649765,0.042306771255649765,14.968373893485063
20111026,-0.9722669596092685,-0.9722669596092685,13.996106933875796
20111027,-0.09654930005862479,-0.09654930005862479,13.899557633817171
20111028,-0.18910780524573315,-0.18910780524573315,13.710449828571438
20111031,0.4099249074145387,0.4099249074145387,14.120374735985976
20111101,-0.003404068716862752,-0.003404068716862752,14.116970667269113
20111102,-0.28457450945805873,-0.28457450945805873,13.832396157811054
20111103,-0.0169543969829792,-0.0169543969829792,13.815441760828074
20111104,-0.5995511274801669,-0.5995511274801669,13.215890633347907
20111107,-0.2593935449188849,-0.2593935449188849,12.956497088429023
20111108,-0.3692231582055791,-0.3692231582055791,12.587273930223445
20111109,0.12138339250373116,0.12138339250373116,12.708657322727175
20111110,0.7344221790528495,0.7344221790528495,13.443079501780025
20111111,-0.30034177469215084,-0.30034177469215084,13.142737727087873
20111114,-0.4841640201742005,-0.4841640201742005,12.658573706913673
20111115,0.4103144382794313,0.4103144382794313,13.068888145193105
20111116,0.04886392992851545,0.04886392992851545,13.11775207512162
20111117,-0.0021840253245952014,-0.0021840253245952014,13.115568049797025
20111118,0.07248992841767668,0.07248992841767668,13.188057978214701
20111121,0.0020055819514004356,0.0020055819514004356,13.1900635601661
20111122,-0.2251170516578578,-0.2251170516578578,12.964946508508243
20111123,0.20405456409915973,0.20405456409915973,13.169001072607402
20111124,-0.13452925984774916,-0.13452925984774916,13.034471812759653
20111125,-0.17067246371995748,-0.17067246371995748,12.863799349039695
20111128,0.4060551107152531,0.4060551107152531,13.269854459754947
20111129,0.12691330742811055,0.12691330742811055,13.396767767183057
20111130,0.05650270194363298,0.05650270194363298,13.45327046912669
20111201,0.6084879528405133,0.6084879528405133,14.061758421967202
20111202,0.0064136235518900495,0.0064136235518900495,14.068172045519091
20111205,-0.01110814201365984,-0.01110814201365984,14.057063903505432
20111206,-0.7130435358286642,-0.7130435358286642,13.344020367676768
