,AG.SHF,AU.SHF
20100604,0.0,20.209793925097216
20100607,0.0,19.78819727464604
20100608,0.0,19.671723246498257
20100609,0.0,19.523691768671714
20100610,0.0,19.210200639081105
20100611,0.0,19.140689812126244
20100617,0.0,19.079257611186186
20100618,0.0,18.993293978717308
20100621,0.0,18.814737324296143
20100622,0.0,18.837350509940375
20100623,0.0,28.247953401609564
20100624,0.0,26.440623718346238
20100625,0.0,34.41108667196059
20100628,0.0,40.97366376716601
20100629,0.0,36.888719776555064
20100630,0.0,33.651803249748966
20100701,0.0,30.76049709862631
20100702,0.0,28.385562698999994
20100705,0.0,26.440024595098166
20100706,0.0,24.39784700950215
20100707,0.0,22.714784016259433
20100708,0.0,21.33422114539996
20100709,0.0,20.23818466976646
20100712,0.0,19.29698206822494
20100713,0.0,18.735091983795748
20100714,0.0,18.23551873618867
20100715,0.0,17.80725211052272
20100716,0.0,17.367146261046443
20100719,0.0,17.08381429807837
20100720,0.0,9.725798470852284
20100721,0.0,3.596411408759329
20100722,0.0,-1.7403445951952026
20100723,0.0,-13.628840729433252
20100726,0.0,-23.36765276800486
20100727,0.0,-31.175011739976846
20100728,0.0,-37.822516461998156
20100729,0.0,-43.78315455117111
20100730,0.0,-48.236876547073464
20100802,0.0,-51.747968006730524
20100803,0.0,-57.41725505709693
20100804,0.0,-61.20494798439075
20100805,0.0,-64.37467836288211
20100806,0.0,-67.35662928024053
20100809,0.0,-70.98672457461994
20100810,0.0,-74.04860819405899
20100811,0.0,-76.62840642898978
20100812,0.0,-78.50417281769184
20100813,0.0,-81.24005717300356
20100816,0.0,-83.5144369745406
20100817,0.0,-84.00810350394288
20100818,0.0,-85.26606514159208
20100819,0.0,-86.67761679354605
20100820,0.0,-87.80993562466169
20100823,0.0,-88.89023359280155
20100824,0.0,-90.38568098797332
20100825,0.0,-91.63625056633352
20100826,0.0,-81.19157756351868
20100827,0.0,-73.7013080663633
20100830,0.0,-67.55793989507418
20100831,0.0,-62.418210725064505
20100901,0.0,-45.261547297103355
20100902,0.0,-31.206150689328876
20100903,0.0,-20.036154686118046
20100906,0.0,-10.995821867380016
20100907,0.0,-3.5514125574516147
20100908,0.0,17.792539792188673
20100909,0.0,37.49265817601899
20100910,0.0,53.00614875995008
20100913,0.0,64.71164387478012
20100914,0.0,76.12069195663632
20100915,0.0,85.51750818112316
20100916,0.0,93.1864913072662
20100917,0.0,96.65032915200781
20100920,0.0,99.50527801622641
20100921,0.0,101.30302874660154
20100927,0.0,102.82253271925566
20100928,0.0,104.07244895335901
20100929,0.0,104.4698278451782
20100930,0.0,104.19500433665307
20101008,0.0,102.94242127590213
20101011,0.0,101.93849696551862
20101012,0.0,101.12898279099335
20101013,0.0,99.60294724124348
20101014,0.0,98.41908777996181
20101015,0.0,97.23337775661727
20101018,0.0,95.26423537852749
20101019,0.0,93.61562219693498
20101020,0.0,90.37803179487194
20101021,0.0,88.06172567818423
20101022,0.0,84.27789874059421
20101025,0.0,81.17580605804525
20101026,0.0,78.2791824193949
20101027,0.0,75.54521190214238
20101028,0.0,73.12131459670478
20101029,0.0,71.12744276551376
20101101,0.0,69.49335237928568
20101102,0.0,68.19722993310295
20101103,0.0,66.850397959749
20101104,0.0,65.83563842194002
20101105,0.0,65.15489255500754
20101108,0.0,64.58537286297948
20101109,0.0,63.02068158669237
20101110,0.0,62.206448507244275
20101111,0.0,60.215894036959895
20101112,0.0,58.131412430176646
20101115,0.0,56.693490382655504
20101116,0.0,55.02314944136223
20101117,0.0,53.62523922457445
20101118,0.0,52.466864415031445
20101119,0.0,45.21215636819163
20101122,0.0,39.213915903427285
20101123,0.0,34.33078398318681
20101124,0.0,30.42824938823314
20101125,0.0,33.80557643224701
20101126,0.0,36.47994985102532
20101129,0.0,32.17562838241677
20101130,0.0,28.645743892652437
20101201,0.0,25.851310318316564
20101202,0.0,30.250430852806673
20101203,0.0,33.25344134045871
20101206,0.0,35.71427905441676
20101207,0.0,38.358749158139965
20101208,0.0,40.252733964959845
20101209,0.0,43.14212781584758
20101210,0.0,44.8219721441133
20101213,0.0,46.230067009812274
20101214,0.0,47.94895081433115
20101215,0.0,49.903608613558696
20101216,0.0,51.36758957684029
20101217,0.0,52.97645554791249
20101220,0.0,54.694002315121885
20101221,0.0,56.08237758885381
20101222,0.0,57.06327049474879
20101223,0.0,57.86416874316997
20101224,0.0,58.82974528819519
20101227,0.0,59.66990983322279
20101228,0.0,60.52208045593812
20101229,0.0,61.23430362631379
20101230,0.0,61.76855572700592
20101231,0.0,63.79935647641731
20110104,0.0,65.44171491667706
20110105,0.0,66.87236655069823
20110106,0.0,68.97709479858928
20110107,0.0,68.56212043351854
20110110,0.0,70.9394418583514
20110111,0.0,72.7409295454812
20110112,0.0,73.9824389625421
20110113,0.0,75.04293932653995
20110114,0.0,76.59330503446547
20110117,0.0,79.31072178073799
20110118,0.0,81.14020622449118
20110119,0.0,81.30996701668677
20110120,0.0,81.83430244926254
20110121,0.0,72.263786409477
20110124,0.0,64.33239222152096
20110125,0.0,57.70537493248843
20110126,0.0,43.45162483111573
20110127,0.0,31.929269465137956
20110128,0.0,22.450298145738042
20110131,0.0,14.538285887881946
20110201,0.0,8.306994018741019
20110209,0.0,3.432020115160996
20110210,0.0,-0.5082644152720218
20110211,0.0,-4.0882317005813045
20110214,0.0,-7.023797894047305
20110215,0.0,-9.451543256076429
20110216,0.0,-11.519055036173727
20110217,0.0,-13.207155973741024
20110218,0.0,-14.533944007336588
20110221,0.0,-15.630766160439457
20110222,0.0,-16.574780424709797
20110223,0.0,-17.673768667801472
20110224,0.0,-18.603838152822377
20110225,0.0,-19.396931085599526
20110228,0.0,-20.182115395688836
20110301,0.0,-21.020749906078027
20110302,0.0,-21.69571737588239
20110303,0.0,-22.830481637010482
20110304,0.0,-23.744700282596227
20110307,0.0,-24.302389010952872
20110308,0.0,-28.670133594548215
20110309,0.0,-31.923737769517146
20110310,0.0,-33.87428271952748
20110311,0.0,-21.414624685424116
20110314,0.0,6.212293688419647
20110315,0.0,25.184178054424248
20110316,0.0,40.32325185076384
20110317,0.0,38.044097639125326
20110318,0.0,36.08830701029492
20110321,0.0,48.13018047751887
20110322,0.0,57.042926898274544
20110323,0.0,63.225564000038524
20110324,0.0,68.20757534751885
20110325,0.0,72.28398129394701
20110328,0.0,75.72698499200112
20110329,0.0,78.79332301637984
20110330,0.0,80.57874192572801
20110331,0.0,82.08732936138266
20110401,0.0,83.50962271003317
20110406,0.0,84.87301309943851
20110407,0.0,86.18800643281043
20110408,0.0,87.35369699280861
20110411,0.0,88.79510433665013
20110412,0.0,89.55796245489132
20110413,0.0,90.26179034500406
20110414,0.0,92.33949214849035
20110415,0.0,94.33745470651023
20110418,0.0,96.58568280140557
20110419,0.0,99.77983116253087
20110420,0.0,102.68214189506041
20110421,0.0,105.92224631015362
20110422,0.0,109.71166048967272
20110425,0.0,113.18499086352948
20110426,0.0,116.06357675985932
20110427,0.0,118.39617189367095
20110428,0.0,117.1676267707523
20110429,0.0,118.75391997801228
20110503,0.0,117.47508566653819
20110504,0.0,116.14041007820866
20110505,0.0,114.92943493544159
20110506,0.0,112.50670023666399
20110509,0.0,112.15960075498248
20110510,0.0,110.20193369365019
20110511,0.0,109.01509612632897
20110512,0.0,107.93027244525892
20110513,0.0,106.82961568331379
20110516,0.0,104.0529066732127
20110517,0.0,100.67791689740838
20110518,0.0,97.24057877332497
20110519,0.0,94.56606423823358
20110520,0.0,92.40016640476371
20110523,0.0,91.14687120780248
20110524,0.0,90.09345859645407
20110525,0.0,89.19343981117045
20110526,0.0,88.01168738414218
20110527,0.0,88.0152306591799
20110530,0.0,88.01298543848368
20110531,0.0,89.66594375088157
20110601,0.0,90.75420265622617
20110602,0.0,91.6443626359876
20110603,0.0,92.61017273458096
20110607,0.0,93.05266139624516
20110608,0.0,94.9141888226955
20110609,0.0,96.33936224248934
20110610,0.0,97.26544117042125
20110613,0.0,98.36816933807512
20110614,0.0,102.35700691298604
20110615,0.0,89.9916334164039
20110616,0.0,99.782809394014
20110617,0.0,88.57664117934527
20110620,0.0,98.8761556698252
20110621,0.0,87.95888566743398
20110622,0.0,78.66050153520374
20110623,0.0,71.04280718522112
20110624,0.0,65.35471275886393
20110627,0.0,60.69179686796895
20110628,0.0,55.70287526919857
20110629,0.0,50.61417665019148
20110630,0.0,46.57885929908459
20110701,0.0,43.20300783235174
20110704,0.0,40.57244456336315
20110705,0.0,38.57598416000247
20110706,0.0,36.940859808865326
20110707,0.0,35.81101440476915
20110708,0.0,33.922617402587775
20110711,0.0,32.198577047854094
20110712,0.0,19.8463268562768
20110713,0.0,9.80893413518348
20110714,0.0,1.5210441678396713
20110715,0.0,-4.798273383096361
20110718,0.0,0.16103759002617268
20110719,0.0,4.170742408878548
20110720,0.0,7.319290577546112
20110721,0.0,9.88576629271515
20110722,0.0,11.800644367030847
20110725,0.0,13.316959545664469
20110726,0.0,14.668934023737567
20110727,0.0,15.998937771815395
20110728,0.0,17.042832227441842
20110729,0.0,17.89809508346204
20110801,0.0,18.520159534988455
20110802,0.0,19.15629690700763
20110803,0.0,19.62983834941392
20110804,0.0,20.057207465507634
20110805,0.0,19.8758514238576
20110808,0.0,19.743875372688738
20110809,0.0,19.593518063386895
20110810,0.0,18.986368817177162
20110811,0.0,18.34174711507855
20110812,0.0,17.824190477598368
20110815,0.0,17.355327452136766
20110816,0.0,16.877864632677998
20110817,0.0,16.45639974723693
20110818,0.0,16.0446889688182
20110819,0.0,23.24755256384751
20110822,0.0,29.146386666366737
20110823,0.0,33.0698076378601
20110824,0.0,36.14265589837884
20110825,0.0,38.66377692078591
20110826,0.0,39.557445310610575
20110829,0.0,38.81921606021937
20110830,0.0,38.21207564405624
20110831,0.0,37.59732467272053
20110901,0.0,36.968783110735785
20110902,0.0,36.577178357534216
20110905,0.0,36.174249345308915
20110906,0.0,35.85331252891114
20110907,0.0,35.69200577095658
20110908,0.0,35.672526743358105
20110909,0.0,34.917997905704866
20110913,0.0,34.342238052623316
20110914,0.0,33.88324752678246
20110915,0.0,33.30592029068704
20110916,0.0,32.8943254446626
20110919,0.0,32.54652203250245
20110920,0.0,32.07814642442571
20110921,0.0,31.756766212677544
20110922,0.0,31.512704972170017
20110923,0.0,31.210068823882903
20110926,0.0,31.031408817238905
20110927,0.0,31.43661826572181
20110928,0.0,31.037718630642292
20110929,0.0,30.917390433184465
20110930,0.0,30.830478454984547
20111010,0.0,30.907620345308295
20111011,0.0,27.265391066360397
20111012,0.0,24.296791596119647
20111013,0.0,21.92978089462463
20111014,0.0,20.02152890505189
20111017,0.0,18.634860070947546
20111018,0.0,13.531687151954822
20111019,0.0,9.309286110891724
20111020,0.0,5.809751930724364
20111021,0.0,2.944809197905725
20111024,0.0,0.6334293547808165
20111025,0.0,-1.298712859279851
20111026,0.0,-3.0072081757467637
20111027,0.0,-4.474349748453564
20111028,0.0,-5.471620332720615
20111031,0.0,-6.338235351172172
20111101,0.0,-7.071117939485652
20111102,0.0,-8.301602692744979
20111103,0.0,-9.311048193225885
20111104,0.0,-10.121473143489604
20111107,0.0,-10.95262052701718
20111108,0.0,-11.571231562137875
20111109,0.0,-12.087447415856131
20111110,0.0,-12.528189620754839
20111111,0.0,-12.872840676058548
20111114,0.0,-12.991115175639486
20111115,0.0,-13.08141484725304
20111116,0.0,-19.845916672852702
20111117,0.0,-19.48075003208072
20111118,0.0,-19.21902877534014
20111121,0.0,-19.329975163110184
20111122,0.0,-18.993264890890647
20111123,0.0,-18.843823477971057
20111124,0.0,-18.52792851717961
20111125,0.0,-18.92675360430105
20111128,0.0,-19.243783088319358
20111129,0.0,-19.53016288092867
20111130,0.0,-19.75278583228565
20111201,0.0,-19.92417559342945
20111202,0.0,-20.12001560465415
20111205,0.0,-20.100631378029835
20111206,0.0,-20.278977290867566
20111207,0.0,-20.468276587048543
20111208,0.0,-20.530015149992625
20111209,0.0,-20.490169135759764
20111212,0.0,-13.82938204533012
20111213,0.0,-8.503865048665562
20111214,0.0,-10.763210436278
20111215,0.0,-19.110970377519564
20111216,0.0,-25.93049609343279
20111219,0.0,-29.48675429093401
20111220,0.0,-32.259259341712585
20111221,0.0,-34.53550394725913
20111222,0.0,-36.62013358483608
20111223,0.0,-38.27284736446718
20111226,0.0,-39.59996632608103
20111227,0.0,-40.70247245351843
20111228,0.0,-41.804945480326694
20111229,0.0,-42.76316359522605
20111230,0.0,-43.5734851277629
20120104,0.0,-44.30590330656217
20120105,0.0,-44.65708947032434
20120106,0.0,-44.22679251625571
20120109,0.0,-43.777742031641665
20120110,0.0,-43.49003483831452
20120111,0.0,-43.27859469127809
20120112,0.0,-43.212842174989945
20120113,0.0,-37.40489120346084
20120116,0.0,-32.73627960197903
20120117,0.0,-28.92476705846816
20120118,0.0,-26.52651552382071
20120119,0.0,-24.665311811774075
20120120,0.0,-23.131939732828748
20120130,0.0,-21.869480512255517
20120131,0.0,-20.931774792945703
20120201,0.0,-19.55379852997373
20120202,0.0,-18.43442890052317
20120203,0.0,-17.577498877813774
20120206,0.0,-16.89338442277905
20120207,0.0,-16.38014016373561
20120208,0.0,-9.359617031069071
20120209,0.0,-3.6318545790457333
20120210,0.0,1.2901784535816565
20120213,0.0,5.300619146835426
20120214,0.0,15.250556351712138
20120215,0.0,23.682591965140418
20120216,0.0,30.4009958035009
20120217,0.0,36.07971429866662
20120220,0.0,40.64190339033104
20120221,0.0,44.34431160143506
20120222,0.0,47.48028162047476
20120223,0.0,50.32550666576296
20120224,0.0,52.68238829862073
20120227,0.0,54.4416081395379
20120228,0.0,55.943819341679514
20120229,0.0,63.57718938579015
20120301,0.0,69.95289115874199
20120302,0.0,74.8925060724798
20120305,0.0,72.12291995229445
20120306,0.0,69.91121441175976
20120307,0.0,68.48753000162688
20120308,0.0,67.2637249786726
20120309,0.0,66.3680491323691
20120312,0.0,65.39317954835042
20120313,0.0,64.4268190106109
20120314,0.0,63.63316278177257
20120315,0.0,63.05784252558168
20120316,0.0,62.09968058828721
20120319,0.0,61.13776524145129
20120320,0.0,60.25306888926398
20120321,0.0,52.8994030472722
20120322,0.0,46.900622349096494
20120323,0.0,34.368094432914795
20120326,0.0,23.94661123610622
20120327,0.0,15.414976588667447
20120328,0.0,8.577684736147734
20120329,0.0,-3.027961873149923
20120330,0.0,-12.622076993468996
20120405,0.0,-24.513264353385132
20120406,0.0,-34.272620311595425
20120409,0.0,-31.444170874162698
20120410,0.0,-29.114787377200994
20120411,0.0,-27.36164371411986
20120412,0.0,-36.1260814147708
20120413,0.0,-33.24523258491649
20120416,0.0,-30.89109155364755
20120417,0.0,-28.844061594095923
20120418,0.0,-36.775497450635235
20120419,0.0,-43.74537897765107
20120420,0.0,-39.47455604879929
20120423,0.0,-35.93070191558481
20120424,0.0,-33.075977322654616
20120425,0.0,-30.740063356376165
20120426,0.0,-39.02452261507533
20120427,0.0,-45.75935356132788
20120502,0.0,-41.2035954593625
20120503,0.0,-49.199377479161306
20120504,0.0,-56.25624716424617
20120507,0.0,-62.0712185389493
20120508,0.0,-66.76917811428558
20120509,0.0,-74.23794801332849
20120510,0.0,-80.1864447438638
20120511,0.0,-81.2841964784198
20120514,0.0,-82.28937725920188
20120515,0.0,-83.43077090798629
20120516,0.0,-84.34961557927069
20120517,0.0,-85.58721572908537
20120518,0.0,-87.60952470229097
20120521,0.0,-87.30906971164556
20120522,0.0,-85.79204167884512
20120523,0.0,-83.68355389524869
20120524,0.0,-81.86146974443017
20120525,0.0,-79.6622259180014
20120528,0.0,-77.72592802495987
20120529,0.0,-76.2077585961806
20120530,0.0,-74.35046518819772
20120531,0.0,-72.84500727775082
20120601,0.0,-62.62991608289928
20120604,0.0,-62.3807632574043
20120605,0.0,-62.18721484386939
20120606,0.0,-59.48847664058868
20120607,0.0,-57.29199441577394
20120608,0.0,-56.12512287568225
20120611,0.0,-55.11836120403609
20120612,0.0,-53.392666806602726
20120613,0.0,-51.81376168906141
20120614,0.0,-50.65718796706146
20120615,0.0,-49.90072230034726
20120618,0.0,-49.40655899065337
20120619,0.0,-49.17267400035206
20120620,0.0,-49.08901326517595
20120621,0.0,-49.07293566221268
20120625,0.0,-43.396170795682316
20120626,0.0,-38.693521544914226
20120627,0.0,-34.740192621376565
20120628,0.0,-31.5700900073781
20120629,0.0,-28.95393435320453
20120702,0.0,-26.943248504742336
20120703,0.0,-25.33147729752857
20120704,0.0,-18.28729709513606
20120705,0.0,-19.179006722242917
20120706,0.0,-11.112444779066518
20120709,5.849857321506926,-4.475074242912791
20120710,4.429390477097474,0.8876279412775665
20120711,9.91378716021854,15.213811770362897
20120712,14.895370194763423,28.20219901102874
20120713,12.619736722165444,38.87279357961304
20120716,10.781410853748893,48.85392667613654
20120717,9.255384966963456,46.43000456871289
20120718,8.00662263264789,44.35171014208054
20120719,6.989412533582721,42.67908989067233
20120720,6.1647268519629375,30.497312301449323
20120723,5.492348971763421,20.48266529611646
20120724,4.960678777003916,12.109535718574163
20120725,4.653844793091589,4.675046072228545
20120726,-6.179781195367594,-1.503227106314399
20120727,-14.96666380886543,-6.768631891084633
20120730,-20.816386834628798,0.8267901438991917
20120731,-25.466735797174834,6.9836442700910695
20120801,-29.27561470901663,12.300150892363096
20120802,-32.165022055887334,17.051992541162303
20120803,-25.80011987765006,20.925482761350697
20120806,-32.5638322456767,23.84999851489157
20120807,-39.09097005532095,26.52257310797392
20120808,-35.203198005404495,28.97543915801554
20120809,-32.02739359109945,30.973054630658513
20120810,-29.44280991431093,46.02749981927922
20120813,-36.22586303831396,58.352268426730525
20120814,-24.879810358203763,68.4648169952028
20120815,-24.722666460497184,76.93353685394918
20120816,-15.492471487764709,83.24387529717005
20120817,-7.946777917384081,88.1725261523683
20120820,-10.842993373969309,92.21181695594682
20120821,-4.270757720515015,94.37759998646638
20120822,8.669952191961764,96.44365689261218
20120823,18.342917174283336,98.08891960667097
20120824,26.16600289265033,98.77445344652982
20120827,30.719678333326694,98.54462353156833
20120828,34.3161868272212,98.39753255597344
20120829,37.06180837384977,98.30817264634092
20120830,39.384332699985485,97.47367493718508
20120831,41.402198145403375,96.97110468838157
20120903,43.43386927302793,96.8205507873113
20120904,44.85426291851205,97.08106058529698
20120905,44.25444098065957,95.61717602102948
20120906,43.778619834252716,94.41528925751042
20120907,43.41502246949646,93.6159222270121
20120910,42.946506307682675,92.95151201617722
20120911,42.098451672019365,91.76985415441179
20120912,40.649215036216575,88.50007195440106
20120913,39.46055214863378,86.08487940946668
20120914,38.516902162191606,84.7275816417914
20120917,37.51107564313994,83.29365538694891
20120918,36.26789139307073,80.58946666947895
20120919,35.233094114137415,78.31777111116331
20120920,34.3353169581696,76.10976737804455
20120921,33.590753924018514,74.2972690798726
20120924,33.157425805712926,73.10256920160397
20120925,32.831422862932435,72.21753290010952
20120926,32.23627178958858,71.09042718596127
20120927,31.79335245787505,70.47702723649974
20120928,31.426725222479554,69.97789439196256
20121008,31.148749936287597,69.74469048239858
20121009,30.95328487602913,69.17804789727693
20121010,30.8995366409432,68.91631977023948
20121011,30.86443599142656,59.648207271650485
20121012,30.827502143656336,60.9524176667419
20121015,30.939227191848396,62.112547930983325
20121016,31.217750381612436,63.3528962707888
20121017,32.102788221402214,55.45235705092856
20121018,32.82771301358957,59.02668402905959
20121019,33.42087416852531,51.896733385461346
20121022,34.01786784597038,56.145773779987195
20121023,35.88687753235417,50.59717189883729
20121024,37.411591312549106,46.04219866122337
20121025,38.67623032800613,42.37557073524037
20121026,40.21029209132598,39.68785380017798
20121029,41.43514093445603,37.614569263860915
20121030,36.94952679517928,35.98504219308847
20121031,33.5895757544494,34.54077048547151
20121101,30.842419240532067,20.820996447529325
20121102,28.585390530675127,9.595236747549112
20121105,26.65119775252185,0.6672496695982645
20121106,25.17064278975551,-7.52256540084103
20121107,24.03404479843952,-13.581384191297435
20121108,23.042084482062553,-18.303663313361636
20121109,16.626784664716187,-18.7571715999428
20121112,11.37158839303724,-19.124981693595522
20121113,7.138948752324985,-19.2565358526072
20121114,3.51994254212677,-19.643320735969436
20121115,0.5962637409131433,-19.91432484002709
20121116,-1.7470493477937665,-20.144854627143012
20121119,-3.664003936277438,-20.32555191293717
20121120,-5.297449193048125,-20.49586049469119
20121121,-6.612154710320025,-20.587759670092847
20121122,-7.642757378357663,-20.626880532033084
20121123,-8.478629944691566,-20.69016414836741
20121126,-9.179739310088415,-20.73299021496484
20121127,-9.849569313279531,-20.855861832805104
20121128,-10.345589300465646,-20.916883410103747
20121129,-10.753157447151814,-20.967043558142183
20121130,-11.056998745164782,-20.93780441983978
20121203,-11.333155282384807,-20.777996374473076
20121204,-11.666669782109091,-20.769465438048105
20121205,-12.187690935162243,-21.09602110040866
20121206,-12.519600349957976,-21.201267131528926
20121207,-13.147629132086937,-22.418133840102122
20121210,-14.549933624774486,-23.278775910071968
20121211,-7.663782168547542,-24.180070817505253
20121212,-2.0469490310045657,-24.873976681934362
20121213,2.6642579136796,-25.533111728014035
20121214,6.676116562422714,-26.075605521833126
20121217,9.761014704152174,-26.281104493210258
20121218,12.32376554346399,-26.536622317955747
20121219,14.478075392811277,-26.879718024597334
20121220,16.24031934420816,-26.920545596130218
20121221,10.515815723415594,-26.46945531976431
20121224,5.86614712027812,-26.138719673967707
20121225,2.486090917684038,-25.628360391595077
20121226,-0.33918186988617555,-25.244294318181705
20121227,-2.6479785940481557,-24.9292946990288
20121228,-4.516130304679997,-24.685387024086737
20121231,-6.0204124788119175,-24.649298182491638
20130104,-7.302962767417691,-24.689358860313565
20130107,-8.443344651624066,-24.759613691189273
20130108,-9.193024959625927,-24.84356905106798
20130109,-9.586771018414268,-24.860825198860862
20130110,-15.722733174306518,-24.936910978277865
20130111,-14.942495569292515,-24.979475084282136
20130114,-14.33291043303589,-25.047992168560057
20130115,-19.59168502492402,-24.940014321054857
20130116,-23.8823762872684,-24.864916354293705
20130117,-27.398922515401814,-24.96957347919737
20130118,-30.197542265682156,-24.920771103790944
20130121,-32.51448839905564,-24.90302904710823
20130122,-34.44550031144704,-25.063008928419375
20130123,-36.48903066747838,-25.935024271907672
20130124,-32.10907450354006,-26.649185693661945
20130125,-37.47724040536046,-28.300853681082035
20130128,-41.555113180841545,-29.432631042407948
20130129,-45.309211560161096,-30.350695285812222
20130130,-48.03881853213367,-30.95964057624593
20130131,-42.21650705153405,-31.456980275018147
20130201,-37.48668878358316,-31.924425282932393
20130204,-33.440819041728076,-32.21468992284957
20130205,-30.60829591039954,-32.69781565570755
20130206,-28.859135366582976,-33.1286181602544
20130207,-27.46166162934057,-33.61465451216448
20130208,-26.361889479691612,-17.60855910353076
20130218,-15.928727636066926,-4.5155896383715755
20130219,-7.470275000877496,6.855607075408786
20130220,-2.3874961928777383,11.202272724771088
20130221,1.8512258334409073,14.774095478730532
20130222,5.3474786859044485,8.084957141361981
20130225,7.727713392752474,3.1798627875389074
20130226,9.722257582337587,-0.7226530890226427
20130227,11.349544328265603,-3.916449272224347
20130228,6.908497996478817,-6.556100038988358
20130301,3.3447312213708686,-8.564926392756128
20130304,0.40917854052984315,-10.2356929913918
20130305,-1.9629875937838812,-11.5616345767483
20130306,-3.887538566055421,-12.650235555900956
20130307,-5.42103996698855,-13.533698258882396
20130308,-6.687685653186111,-14.265738102824047
20130311,-7.875635971051266,-14.894385310314718
20130312,-8.896810733692993,-15.422651305867339
20130313,-9.733650565118866,-15.853650641898914
20130314,-10.426614282576702,-16.253463197118332
20130315,-10.954831607909352,-16.51006411033481
20130318,-11.377245487379161,-16.739229402372107
20130319,-11.710728776347427,-16.89521924290507
20130320,-12.719455860468994,-18.207896171559973
20130321,-13.49442642576868,-19.22739815357305
20130322,-14.18416311921562,-20.03889522382462
20130325,-16.16784197802819,-22.651827361803935
20130326,-17.92427854544647,-25.4843305776512
20130327,-19.152438597167368,-27.76087542778581
20130328,-20.15270721560478,-29.56013263630861
20130329,-20.52578136562551,-31.99573565890017
20130401,-20.463861795626666,-33.72414046584257
20130402,-20.33751026711378,-36.04907045152453
20130403,-20.087777970503563,-37.9611889511249
20130408,-19.989923930995836,-39.56083656757506
20130409,-19.101195371099983,-37.56145093428319
20130410,-25.48670815757005,-35.63316097493465
20130411,-30.577841446486524,-34.12038016535414
20130412,-27.4694380034688,-32.88255496191519
20130415,-31.460820966773152,-43.030398638288645
20130416,-34.80601421869881,-51.77805621950783
20130417,-35.25705217493085,-52.026616582570824
20130418,-33.663765866838304,-48.760010506665324
20130419,-32.35057569313831,-46.10754151325237
20130422,-31.337013778045044,-43.95703764903918
20130423,-30.389928806527088,-41.89104116255858
20130424,-29.63527010161653,-40.18358005047365
20130425,-29.00708471019248,-38.806996160161205
20130426,-28.29452376845916,-37.579273848107796
20130502,-27.702176008678894,-36.45757073977164
20130503,-26.883928928006434,-35.35854013680992
