trade_date,dailyPnl,NonFerrous,cumulativePnl
20100315,0.5256410994212904,0.5256410994212904,0.1250402965789869
20100316,-0.15941174853181872,-0.15941174853181872,-0.03437145195283181
20100317,-0.3438660530097441,-0.3438660530097441,-0.3782375049625759
20100318,0.17122778011859704,0.17122778011859704,-0.20700972484397887
20100319,-0.07559406659555731,-0.07559406659555731,-0.2826037914395362
20100322,0.016537255403755686,0.016537255403755686,-0.2660665360357805
20100323,-0.007982568792882462,-0.007982568792882462,-0.27404910482866296
20100324,-0.0500626805773144,-0.0500626805773144,-0.32411178540597735
20100325,0.0018773767543224394,0.0018773767543224394,-0.3222344086516549
20100326,0.059062588010109246,0.059062588010109246,-0.26317182064154565
20100329,0.14172963110192874,0.14172963110192874,-0.12144218953961691
20100330,-0.011269890614759017,-0.011269890614759017,-0.13271208015437594
20100331,-0.08086812705572302,-0.08086812705572302,-0.21358020721009896
20100401,0.3741410373131357,0.3741410373131357,0.16056083010303673
20100402,0.05747492465952759,0.05747492465952759,0.21803575476256432
20100406,0.1852388685536405,0.1852388685536405,0.4032746233162048
20100407,0.010220682466915734,0.010220682466915734,0.4134953057831205
20100408,-0.5232636808487549,-0.5232636808487549,-0.10976837506563436
20100409,0.209234997100964,0.209234997100964,0.09946662203532963
20100412,0.15654299466394886,0.15654299466394886,0.25600961669927846
20100413,-0.22325787737892863,-0.22325787737892863,0.03275173932034983
20100414,0.13866287668937996,0.13866287668937996,0.1714146160097298
20100415,0.013709739298372017,0.013709739298372017,0.1851243553081018
20100416,0.21474560411198373,0.21474560411198373,0.3998699594200855
20100419,-1.3791341591387822,-1.3791341591387822,-0.9792641997186967
20100420,0.42699897648066065,0.42699897648066065,-0.5522652232380361
20100421,0.09637623097869588,0.09637623097869588,-0.4558889922593402
20100422,-0.14616453258156667,-0.14616453258156667,-0.6020535248409069
20100423,0.08743015591379162,0.08743015591379162,-0.5146233689271152
20100426,0.2812888300397066,0.2812888300397066,-0.23333453888740863
20100427,-0.251944210724888,-0.251944210724888,-0.4852787496122966
20100428,-0.5905163816808875,-0.5905163816808875,-1.0757951312931842
20100429,0.05546652650137017,0.05546652650137017,-1.020328604791814
20100430,-0.014322617741293472,-0.014322617741293472,-1.0346512225331075
20100504,0.013811604693508494,0.013811604693508494,-1.020839617839599
20100505,0.14716040904712355,0.14716040904712355,-0.8736792087924755
20100506,0.15115663734017182,0.15115663734017182,-0.7225225714523037
20100507,0.41023375694498965,0.41023375694498965,-0.31228881450731405
20100510,-0.27019107369417633,-0.27019107369417633,-0.5824798882014903
20100511,0.414177662755334,0.414177662755334,-0.1683022254461563
20100512,-0.09100264806172587,-0.09100264806172587,-0.25930487350788217
20100513,-0.32995068805936745,-0.32995068805936745,-0.5892555615672497
20100514,0.17336511481788436,0.17336511481788436,-0.4158904467493653
20100517,0.9236296288535936,0.9236296288535936,0.5077391821042283
20100518,0.5063094752265657,0.5063094752265657,1.014048657330794
20100519,0.4492998909195855,0.4492998909195855,1.4633485482503796
20100520,-0.280871468396191,-0.280871468396191,1.1824770798541886
20100521,0.07172497456588135,0.07172497456588135,1.25420205442007
20100524,-0.7068961627134901,-0.7068961627134901,0.54730589170658
20100525,0.655887090325774,0.655887090325774,1.203192982032354
20100526,-0.35440154010593566,-0.35440154010593566,0.8487914419264182
20100527,-0.1234332985535104,-0.1234332985535104,0.7253581433729078
20100528,-0.06352385591164084,-0.06352385591164084,0.661834287461267
20100531,0.028466762459286574,0.028466762459286574,0.6903010499205536
20100601,0.055625094125157384,0.055625094125157384,0.745926144045711
20100602,-0.029906613320088787,-0.029906613320088787,0.7160195307256222
20100603,0.017639885648336354,0.017639885648336354,0.7336594163739586
20100604,0.25596906424373483,0.25596906424373483,0.9896284806176934
20100607,0.2951812827961556,0.2951812827961556,1.284809763413849
20100608,0.06042259415340482,0.06042259415340482,1.3452323575672538
20100609,-0.38984216789186543,-0.38984216789186543,0.9553901896753884
20100610,0.11215190670477004,0.11215190670477004,1.0675420963801585
20100611,-0.18979832340076117,-0.18979832340076117,0.8777437729793973
20100617,0.044155640180164005,0.044155640180164005,0.9218994131595614
20100618,0.1572210808543859,0.1572210808543859,1.0791204940139472
20100621,-0.6162698532560862,-0.6162698532560862,0.462850640757861
20100622,0.027893877961485205,0.027893877961485205,0.49074451871934616
20100623,-0.11003518173594759,-0.11003518173594759,0.3807093369833986
20100624,-0.05298203893546169,-0.05298203893546169,0.3277272980479369
20100625,-0.016179838371200597,-0.016179838371200597,0.3115474596767363
20100628,0.08575530112855662,0.08575530112855662,0.3973027608052929
20100629,-0.2536939996787031,-0.2536939996787031,0.14360876112658982
20100630,-0.029844953246885717,-0.029844953246885717,0.11376380787970411
20100701,0.00848594923783768,0.00848594923783768,0.1222497571175418
20100702,-0.1557331790987775,-0.1557331790987775,-0.03348342198123572
20100705,-0.0033377856081810526,-0.0033377856081810526,-0.03682120758941677
20100706,0.024705318571406145,0.024705318571406145,-0.012115889018010622
20100707,-0.05830420586141453,-0.05830420586141453,-0.07042009487942515
20100708,0.008346311626692316,0.008346311626692316,-0.06207378325273283
20100709,-0.0024115792338546263,-0.0024115792338546263,-0.06448536248658746
20100712,0.0642572096178463,0.0642572096178463,-0.0002281528687411577
20100713,0.15171461748746182,0.15171461748746182,0.15148646461872067
20100714,-0.15191003130388736,-0.15191003130388736,-0.0004235666851666875
20100715,-0.014468862575960114,-0.014468862575960114,-0.014892429261126801
20100716,-0.08456427399371719,-0.08456427399371719,-0.09945670325484399
20100719,0.060998582219526885,0.060998582219526885,-0.0384581210353171
20100720,-0.2829981107211256,-0.2829981107211256,-0.32145623175644267
20100721,0.0,0.0,-0.32145623175644267
20100722,-0.027591524549538116,-0.027591524549538116,-0.3490477563059808
20100723,0.030415210928348944,0.030415210928348944,-0.31863254537763186
20100726,0.05989035298079371,0.05989035298079371,-0.25874219239683816
20100727,-0.1147562371388314,-0.1147562371388314,-0.3734984295356696
20100728,0.25729366614292865,0.25729366614292865,-0.11620476339274094
20100729,0.027493075396291197,0.027493075396291197,-0.08871168799644974
20100730,-0.05852320360679007,-0.05852320360679007,-0.14723489160323983
20100802,0.5674835933142229,0.5674835933142229,0.4202487017109831
20100803,0.09433976875203949,0.09433976875203949,0.5145884704630226
20100804,0.2812692254628938,0.2812692254628938,0.7958576959259164
20100805,0.09890650770844403,0.09890650770844403,0.8947642036343604
20100806,0.478546285191333,0.478546285191333,1.3733104888256933
20100809,0.5764845920013868,0.5764845920013868,1.94979508082708
20100810,-0.5598298682414423,-0.5598298682414423,1.3899652125856377
20100811,-0.3801486037683679,-0.3801486037683679,1.0098166088172698
20100812,-0.9310545403009916,-0.9310545403009916,0.0787620685162782
20100813,0.7979260653525472,0.7979260653525472,0.8766881338688254
20100816,0.08439083168429705,0.08439083168429705,0.9610789655531224
20100817,0.26411421129723595,0.26411421129723595,1.2251931768503583
20100818,0.15337635945190223,0.15337635945190223,1.3785695363022605
20100819,0.25431965337318724,0.25431965337318724,1.6328891896754478
20100820,-1.0309880335249502,-1.0309880335249502,0.6019011561504977
20100823,-0.07865126332374764,-0.07865126332374764,0.52324989282675
20100824,-0.4306176135418637,-0.4306176135418637,0.09263227928488638
20100825,-0.12226978653974732,-0.12226978653974732,-0.029637507254860945
20100826,0.5830681247729776,0.5830681247729776,0.5534306175181167
20100827,0.2034607602463052,0.2034607602463052,0.756891377764422
20100830,0.674212902388621,0.674212902388621,1.431104280153043
20100831,-0.6204321085277232,-0.6204321085277232,0.8106721716253197
20100901,0.4801216144977776,0.4801216144977776,1.2907937861230974
20100902,0.3558552620962199,0.3558552620962199,1.6466490482193172
20100903,-0.08917942614453248,-0.08917942614453248,1.5574696220747848
20100906,0.6250775594890643,0.6250775594890643,2.182547181563849
20100907,-0.16949495994112337,-0.16949495994112337,2.0130522216227256
20100908,0.1331216774463477,0.1331216774463477,2.146173899069073
20100909,-0.6349086427538299,-0.6349086427538299,1.511265256315243
20100910,0.03058945014528588,0.03058945014528588,1.541854706460529
20100913,0.3444248902031926,0.3444248902031926,1.8862795966637216
20100914,-0.40677942116361254,-0.40677942116361254,1.479500175500109
20100915,-0.11107638518109844,-0.11107638518109844,1.3684237903190104
20100916,0.14236127674886606,0.14236127674886606,1.5107850670678764
20100917,0.41154980501068866,0.41154980501068866,1.9223348720785651
20100920,0.18403431803330506,0.18403431803330506,2.10636919011187
20100921,-0.3887612834233854,-0.3887612834233854,1.7176079066884848
20100927,0.17773909987367545,0.17773909987367545,1.8953470065621603
20100928,-0.12084843407867973,-0.12084843407867973,1.7744985724834805
20100929,0.1620370470088386,0.1620370470088386,1.9365356194923191
20100930,-0.10415011154097252,-0.10415011154097252,1.8323855079513467
20101008,0.08018217548591428,0.08018217548591428,1.912567683437261
20101011,1.31810337481619,1.31810337481619,3.230671058253451
20101012,-0.2004428574182036,-0.2004428574182036,3.0302282008352472
20101013,0.5801564375317523,0.5801564375317523,3.6103846383669995
20101014,0.19242078608176472,0.19242078608176472,3.8028054244487643
20101015,0.1411210657603576,0.1411210657603576,3.943926490209122
20101018,-0.4509060441356929,-0.4509060441356929,3.4930204460734293
20101019,0.27720165235633953,0.27720165235633953,3.7702220984297687
20101020,-0.23364403788111404,-0.23364403788111404,3.5365780605486545
20101021,0.48648174416728535,0.48648174416728535,4.02305980471594
20101022,0.7451415534451414,0.7451415534451414,4.768201358161082
20101025,0.7817248534397402,0.7817248534397402,5.5499262116008214
20101026,0.005654439606441882,0.005654439606441882,5.555580651207263
20101027,-0.6907898829067713,-0.6907898829067713,4.864790768300492
20101028,-0.03399437502879044,-0.03399437502879044,4.830796393271702
20101029,-1.0813605198671057,-1.0813605198671057,3.749435873404596
20101101,0.6544693309922597,0.6544693309922597,4.403905204396856
20101102,-0.2432411105823389,-0.2432411105823389,4.160664093814517
20101103,-0.010367563910527554,-0.010367563910527554,4.150296529903989
20101104,0.4090815071698565,0.4090815071698565,4.559378037073846
20101105,0.7929455465673981,0.7929455465673981,5.352323583641244
20101108,-0.5106652054189024,-0.5106652054189024,4.841658378222341
20101109,0.2654581878852605,0.2654581878852605,5.107116566107602
20101110,-0.17845490106703374,-0.17845490106703374,4.928661665040568
20101111,0.3442078386880013,0.3442078386880013,5.27286950372857
20101112,-0.9576016976984326,-0.9576016976984326,4.315267806030137
20101115,-1.098917725539412,-1.098917725539412,3.2163500804907255
20101116,-0.41123461081617013,-0.41123461081617013,2.8051154696745555
20101117,-0.5631276122835684,-0.5631276122835684,2.241987857390987
20101118,0.22799381752608747,0.22799381752608747,2.4699816749170744
20101119,0.22714962688471482,0.22714962688471482,2.697131301801789
20101122,-0.30251586774004907,-0.30251586774004907,2.39461543406174
20101123,-0.4198132653359723,-0.4198132653359723,1.9748021687257675
20101124,0.13345047970703788,0.13345047970703788,2.1082526484328055
20101125,-0.028031504095748543,-0.028031504095748543,2.080221144337057
20101126,-0.003039180124158421,-0.003039180124158421,2.0771819642128984
20101129,-0.04877818580723472,-0.04877818580723472,2.0284037784056634
20101130,0.0520755269237662,0.0520755269237662,2.0804793053294297
20101201,-0.06100352322628877,-0.06100352322628877,2.019475782103141
20101202,-0.3344860365619185,-0.3344860365619185,1.6849897455412224
20101203,-0.020731205986484338,-0.020731205986484338,1.664258539554738
20101206,-0.03719528340210673,-0.03719528340210673,1.6270632561526313
20101207,-0.04934915286199805,-0.04934915286199805,1.5777141032906332
20101208,0.2876832097364863,0.2876832097364863,1.8653973130271195
20101209,-0.22791250090893098,-0.22791250090893098,1.6374848121181886
20101210,-0.08216237353458847,-0.08216237353458847,1.5553224385836002
20101213,-0.2070119580201197,-0.2070119580201197,1.3483104805634805
20101214,-0.0037809892147575943,-0.0037809892147575943,1.344529491348723
20101215,-0.038794372995271574,-0.038794372995271574,1.3057351183534514
20101216,0.011358346131330539,0.011358346131330539,1.3170934644847818
20101217,0.0018978188168419343,0.0018978188168419343,1.3189912833016237
20101220,0.01713466540004248,0.01713466540004248,1.3361259487016661
20101221,-0.09700034573739803,-0.09700034573739803,1.239125602964268
20101222,0.010949368968263377,0.010949368968263377,1.2500749719325315
20101223,0.0285248872433462,0.0285248872433462,1.2785998591758776
20101224,-0.01833440464627476,-0.01833440464627476,1.2602654545296028
20101227,-0.0959228675320873,-0.0959228675320873,1.1643425869975155
20101228,0.2659318281024096,0.2659318281024096,1.4302744150999251
20101229,0.2521620587417244,0.2521620587417244,1.6824364738416495
20101230,0.2298379827979723,0.2298379827979723,1.9122744566396217
20101231,-0.12769565045076992,-0.12769565045076992,1.784578806188852
20110104,0.058824526201113024,0.058824526201113024,1.843403332389965
20110105,-0.3114307756555384,-0.3114307756555384,1.5319725567344267
20110106,0.43611586094794863,0.43611586094794863,1.9680884176823752
20110107,-0.8699376604945439,-0.8699376604945439,1.0981507571878313
20110110,-0.01917710500495824,-0.01917710500495824,1.078973652182873
20110111,0.12862853913530656,0.12862853913530656,1.2076021913181796
20110112,0.09116967818569596,0.09116967818569596,1.2987718695038755
20110113,0.17765864797655875,0.17765864797655875,1.4764305174804342
20110114,-0.09498404917306257,-0.09498404917306257,1.3814464683073717
20110117,-0.07008289359138528,-0.07008289359138528,1.3113635747159864
20110118,-0.1300158018861103,-0.1300158018861103,1.181347772829876
20110119,0.4080408960379347,0.4080408960379347,1.5893886688678107
20110120,-0.662664550195159,-0.662664550195159,0.9267241186726517
20110121,-0.35147494510605787,-0.35147494510605787,0.5752491735665939
20110124,0.038683106615707424,0.038683106615707424,0.6139322801823013
20110125,-1.0974129852606058,-1.0974129852606058,-0.48348070507830454
20110126,0.03715085033651599,0.03715085033651599,-0.44632985474178855
20110127,0.10748389526483657,0.10748389526483657,-0.33884595947695195
20110128,0.12527001143179026,0.12527001143179026,-0.2135759480451617
20110131,0.4241378726976625,0.4241378726976625,0.21056192465250081
20110201,0.9575971596603599,0.9575971596603599,1.1681590843128606
20110209,-0.2522241742015695,-0.2522241742015695,0.9159349101112911
20110210,0.17507220380156813,0.17507220380156813,1.0910071139128592
20110211,-0.332285881900469,-0.332285881900469,0.7587212320123902
20110214,0.4538279262962713,0.4538279262962713,1.2125491583086614
20110215,-0.06675380163191334,-0.06675380163191334,1.145795356676748
20110216,0.4105767468927093,0.4105767468927093,1.5563721035694573
20110217,-0.23528738926022186,-0.23528738926022186,1.3210847143092355
20110218,0.14350263300233845,0.14350263300233845,1.464587347311574
20110221,0.19502934373682704,0.19502934373682704,1.6596166910484011
20110222,-0.08388238108085053,-0.08388238108085053,1.5757343099675507
20110223,0.036586320232770905,0.036586320232770905,1.6123206302003217
20110224,0.051132675768221045,0.051132675768221045,1.6634533059685428
20110225,-0.04670188495462332,-0.04670188495462332,1.6167514210139196
20110228,-0.10965022160744861,-0.10965022160744861,1.507101199406471
20110301,0.08687138614250443,0.08687138614250443,1.5939725855489753
20110302,0.0605412237649436,0.0605412237649436,1.654513809313919
20110303,0.09755900333506719,0.09755900333506719,1.7520728126489862
20110304,-0.13875459440668886,-0.13875459440668886,1.6133182182422974
20110307,0.399974662654702,0.399974662654702,2.013292880896999
20110308,0.4601417595175243,0.4601417595175243,2.4734346404145233
20110309,-0.17491641151632628,-0.17491641151632628,2.298518228898197
20110310,0.4839894227018692,0.4839894227018692,2.782507651600066
20110311,-0.00933547984420692,-0.00933547984420692,2.773172171755859
20110314,-0.2979095652142077,-0.2979095652142077,2.4752626065416514
20110315,0.005713448411230344,0.005713448411230344,2.480976054952882
20110316,-0.0336232511622855,-0.0336232511622855,2.4473528037905963
20110317,-0.021018752410816945,-0.021018752410816945,2.4263340513797793
20110318,-0.10065146736930834,-0.10065146736930834,2.325682584010471
20110321,0.10899050872676566,0.10899050872676566,2.4346730927372366
20110322,-0.09015482556171614,-0.09015482556171614,2.3445182671755207
20110323,-0.2696999501872333,-0.2696999501872333,2.0748183169882872
20110324,0.006010204377927583,0.006010204377927583,2.080828521366215
20110325,-0.011508157697400118,-0.011508157697400118,2.069320363668815
20110328,0.04681819503698191,0.04681819503698191,2.1161385587057966
20110329,0.012332730846586823,0.012332730846586823,2.1284712895523836
20110330,-0.04822652882347934,-0.04822652882347934,2.0802447607289043
20110331,0.0850265594954986,0.0850265594954986,2.1652713202244027
20110401,0.021075278709782583,0.021075278709782583,2.1863465989341853
20110406,-0.010843934880877072,-0.010843934880877072,2.175502664053308
20110407,-0.006678167565415087,-0.006678167565415087,2.168824496487893
20110408,0.10036695145454558,0.10036695145454558,2.2691914479424384
20110411,0.005656234693163979,0.005656234693163979,2.2748476826356026
20110412,-0.15808480291318003,-0.15808480291318003,2.1167628797224225
20110413,-0.02195911224789531,-0.02195911224789531,2.0948037674745272
20110414,-0.21946501300578822,-0.21946501300578822,1.875338754468739
20110415,-0.04125579357036696,-0.04125579357036696,1.834082960898372
20110418,-0.0008675154042191139,-0.0008675154042191139,1.833215445494153
20110419,0.12710033485908395,0.12710033485908395,1.960315780353237
20110420,-0.12192523361655201,-0.12192523361655201,1.838390546736685
20110421,0.030233423987992877,0.030233423987992877,1.868623970724678
20110422,0.17145931981953164,0.17145931981953164,2.0400832905442097
20110425,0.3502054766542072,0.3502054766542072,2.3902887671984168
20110426,0.03577880018389508,0.03577880018389508,2.426067567382312
20110427,0.12407897156603058,0.12407897156603058,2.5501465389483426
20110428,-0.331904096882806,-0.331904096882806,2.2182424420655367
20110429,0.2335463592926355,0.2335463592926355,2.4517888013581723
20110503,0.10703806679255135,0.10703806679255135,2.5588268681507236
20110504,0.055374025887557604,0.055374025887557604,2.614200894038281
20110505,0.8037222266721518,0.8037222266721518,3.417923120710433
20110506,0.6669807750829087,0.6669807750829087,4.0849038957933415
20110509,-0.68989832002362,-0.68989832002362,3.3950055757697215
20110510,-0.20512735247594818,-0.20512735247594818,3.1898782232937735
20110511,0.12834761054431848,0.12834761054431848,3.318225833838092
20110512,1.1477786427162942,1.1477786427162942,4.466004476554386
20110513,-1.457048692162419,-1.457048692162419,3.0089557843919668
20110516,0.41022590551845484,0.41022590551845484,3.4191816899104217
20110517,-0.102184947189355,-0.102184947189355,3.3169967427210665
20110518,-0.20153731586140095,-0.20153731586140095,3.1154594268596654
20110519,-0.395241947038638,-0.395241947038638,2.7202174798210272
20110520,0.1476647839149404,0.1476647839149404,2.8678822637359676
20110523,0.8725939685225913,0.8725939685225913,3.7404762322585587
20110524,-0.4171403202228447,-0.4171403202228447,3.323335912035714
20110525,-0.8877695611772503,-0.8877695611772503,2.4355663508584637
20110526,-0.6370098100515148,-0.6370098100515148,1.798556540806949
20110527,-0.3207350697773149,-0.3207350697773149,1.477821471029634
20110530,0.6071637638916484,0.6071637638916484,2.0849852349212825
20110531,-0.17135073959244063,-0.17135073959244063,1.913634495328842
20110601,0.3233426362859247,0.3233426362859247,2.2369771316147666
20110602,0.12680674582866844,0.12680674582866844,2.363783877443435
20110603,-0.3781011514458109,-0.3781011514458109,1.985682725997624
20110607,-0.20080368659775155,-0.20080368659775155,1.7848790393998724
20110608,0.0574942254817037,0.0574942254817037,1.842373264881576
20110609,0.01201584257626116,0.01201584257626116,1.8543891074578371
20110610,-0.11238271701814198,-0.11238271701814198,1.7420063904396952
20110613,0.10414313221029926,0.10414313221029926,1.8461495226499944
20110614,-0.01103268400867424,-0.01103268400867424,1.8351168386413201
20110615,-0.010784272123929675,-0.010784272123929675,1.8243325665173904
20110616,0.07905904360866856,0.07905904360866856,1.903391610126059
20110617,0.007270941168067662,0.007270941168067662,1.9106625512941267
20110620,0.19465025163076852,0.19465025163076852,2.105312802924895
20110621,-0.49534622897575975,-0.49534622897575975,1.6099665739491353
20110622,0.14574850881747267,0.14574850881747267,1.755715082766608
20110623,-0.28791170997983445,-0.28791170997983445,1.4678033727867734
20110624,-0.5056889559118122,-0.5056889559118122,0.9621144168749612
20110627,0.415968767215682,0.415968767215682,1.3780831840906433
20110628,-0.3055787518374892,-0.3055787518374892,1.072504432253154
20110629,-0.3114932420787212,-0.3114932420787212,0.7610111901744329
20110630,-0.8142586190786734,-0.8142586190786734,-0.0532474289042405
20110701,-0.01406576407596565,-0.01406576407596565,-0.06731319298020615
20110704,-0.1253286871605956,-0.1253286871605956,-0.19264188014080175
20110705,-0.039537832331144454,-0.039537832331144454,-0.2321797124719462
20110706,0.11605230270578698,0.11605230270578698,-0.1161274097661592
20110707,-0.025962648866704158,-0.025962648866704158,-0.14209005863286336
20110708,0.02177510159382644,0.02177510159382644,-0.12031495703903693
20110711,-0.370512344816558,-0.370512344816558,-0.4908273018555949
20110712,-0.04525923951559413,-0.04525923951559413,-0.536086541371189
20110713,-0.14149637604510729,-0.14149637604510729,-0.6775829174162964
20110714,0.09960706039699978,0.09960706039699978,-0.5779758570192967
20110715,-0.009098205529946144,-0.009098205529946144,-0.5870740625492428
20110718,-0.06904320151321175,-0.06904320151321175,-0.6561172640624545
20110719,-0.40262572894873694,-0.40262572894873694,-1.0587429930111916
20110720,0.11829783156183016,0.11829783156183016,-0.9404451614493614
20110721,0.45783379557213855,0.45783379557213855,-0.48261136587722286
20110722,-0.49363729801774436,-0.49363729801774436,-0.9762486638949672
20110725,0.5001527871996277,0.5001527871996277,-0.4760958766953395
20110726,-0.8133984237127325,-0.8133984237127325,-1.2894943004080721
20110727,-0.4664078067078082,-0.4664078067078082,-1.7559021071158802
20110728,0.20920033051047934,0.20920033051047934,-1.546701776605401
20110729,0.09206181898488588,0.09206181898488588,-1.4546399576205151
20110801,0.017488191581737124,0.017488191581737124,-1.437151766038778
20110802,-0.43448480601149925,-0.43448480601149925,-1.8716365720502772
20110803,-0.13087134394509425,-0.13087134394509425,-2.0025079159953716
20110804,-0.3158778390617688,-0.3158778390617688,-2.3183857550571405
20110805,-1.9498718455693855,-1.9498718455693855,-4.2682576006265265
20110808,-0.43344815331300734,-0.43344815331300734,-4.7017057539395335
20110809,-0.44520534598867373,-0.44520534598867373,-5.146911099928207
20110810,0.8680131323015307,0.8680131323015307,-4.278897967626676
20110811,0.11431764115273182,0.11431764115273182,-4.164580326473945
20110812,0.2639790100305274,0.2639790100305274,-3.9006013164434172
20110815,0.19034348013066185,0.19034348013066185,-3.7102578363127554
20110816,-0.49449236744272973,-0.49449236744272973,-4.204750203755485
20110817,0.27720781570537084,0.27720781570537084,-3.927542388050114
20110818,0.005507962762786651,0.005507962762786651,-3.9220344252873276
20110819,-0.043446074810838065,-0.043446074810838065,-3.965480500098166
20110822,0.02529008078644826,0.02529008078644826,-3.9401904193117177
20110823,0.023590204063830913,0.023590204063830913,-3.916600215247887
20110824,0.07144691859710503,0.07144691859710503,-3.845153296650782
20110825,-0.0050444593857883165,-0.0050444593857883165,-3.8501977560365703
20110826,-0.03869619253561699,-0.03869619253561699,-3.8888939485721874
20110829,0.1358910754784309,0.1358910754784309,-3.7530028730937564
20110830,-0.035885623924096804,-0.035885623924096804,-3.788888497017853
20110831,0.021148663886924813,0.021148663886924813,-3.7677398331309284
20110901,-0.1489567099713209,-0.1489567099713209,-3.9166965431022494
20110902,-0.18992130857586517,-0.18992130857586517,-4.106617851678115
20110905,-0.007968119340723938,-0.007968119340723938,-4.114585971018839
20110906,0.049161700860803785,0.049161700860803785,-4.065424270158035
20110907,-0.3474928565501121,-0.3474928565501121,-4.412917126708146
20110908,0.12725763035469007,0.12725763035469007,-4.285659496353456
20110909,-0.05462000086629177,-0.05462000086629177,-4.340279497219748
20110913,0.5589759463759034,0.5589759463759034,-3.7813035508438446
20110914,0.49500740976068097,0.49500740976068097,-3.2862961410831635
20110915,0.10824358488835865,0.10824358488835865,-3.178052556194805
20110916,-0.3849800966632647,-0.3849800966632647,-3.5630326528580696
20110919,2.930645081896358,2.930645081896358,-0.6323875709617117
20110920,0.0006805227012793693,0.0006805227012793693,-0.6317070482604323
20110921,-0.3085030661951631,-0.3085030661951631,-0.9402101144555954
20110922,3.3808440733901914,3.3808440733901914,2.440633958934596
20110923,3.9156329395002896,3.9156329395002896,6.356266898434885
20110926,3.8431296759442395,3.8431296759442395,10.199396574379126
20110927,-3.3513429136716875,-3.3513429136716875,6.848053660707438
20110928,-0.3289913233083283,-0.3289913233083283,6.51906233739911
20110929,0.8596983519437367,0.8596983519437367,7.3787606893428475
20110930,-2.2036544411252694,-2.2036544411252694,5.175106248217578
20111010,0.5662253191298383,0.5662253191298383,5.741331567347416
20111011,-0.07608034016028384,-0.07608034016028384,5.665251227187132
20111012,-0.2715158302298884,-0.2715158302298884,5.3937353969572435
20111013,0.01861415660497854,0.01861415660497854,5.412349553562222
20111014,-0.28613583786809027,-0.28613583786809027,5.126213715694131
20111017,0.061283567578353966,0.061283567578353966,5.187497283272485
20111018,0.9661834181361934,0.9661834181361934,6.153680701408678
20111019,-0.08235383877727884,-0.08235383877727884,6.071326862631399
20111020,1.1382276709827945,1.1382276709827945,7.2095545336141935
20111021,-0.7556304998396519,-0.7556304998396519,6.453924033774541
20111024,-1.4003371199286594,-1.4003371199286594,5.053586913845882
20111025,-0.0681791114645957,-0.0681791114645957,4.985407802381286
20111026,0.14361179720399908,0.14361179720399908,5.129019599585285
20111027,-0.23612863330978545,-0.23612863330978545,4.892890966275499
20111028,-0.5198342447274226,-0.5198342447274226,4.3730567215480765
20111031,0.14868855117436391,0.14868855117436391,4.52174527272244
20111101,0.052963822586289074,0.052963822586289074,4.574709095308729
20111102,0.012805100096637618,0.012805100096637618,4.587514195405367
20111103,0.3509977347532164,0.3509977347532164,4.938511930158583
20111104,-0.5729860687469207,-0.5729860687469207,4.365525861411663
20111107,0.1920293471036633,0.1920293471036633,4.557555208515326
20111108,-0.004384217194698289,-0.004384217194698289,4.553170991320627
20111109,-0.09106650602321868,-0.09106650602321868,4.4621044852974086
20111110,0.8988609440701162,0.8988609440701162,5.360965429367525
20111111,-0.3117545636744024,-0.3117545636744024,5.049210865693122
20111114,-0.9057872578181284,-0.9057872578181284,4.143423607874993
