,PnL
20180102,0.0
20180103,0.0
20180104,0.05711772775432041
20180105,-0.1105196332711644
20180108,0.9159559990151042
20180109,2.1066398741372367
20180110,-0.15841621142672718
20180111,1.5011112025992834
20180112,0.9888867830934932
20180115,-0.10162793634958477
20180116,-0.300350589273751
20180117,0.49451288118721076
20180118,-0.3722111270465643
20180119,0.014349254442771173
20180122,-0.14344767079269213
20180123,-0.128510150223321
20180124,0.14328404276784282
20180125,0.36326209336232285
20180126,-0.3171189389380319
20180129,0.738220746454302
20180130,0.2986649873108509
20180131,-0.13046654735223767
20180201,0.8446641530719993
20180202,0.5886560165523299
20180205,-0.1342206629755272
20180206,0.2300585424493133
20180207,2.300289655664069
20180208,0.9365740783337078
20180209,0.44930158343287435
20180212,-0.398322212969984
20180213,-0.000996442312269637
20180214,1.1784212957362548
20180222,0.9843192517329934
20180223,-2.168385810595512
20180226,-0.3062419377636953
20180227,-0.31648015207114694
20180228,0.14166640200629707
20180301,0.17221098425238898
20180302,0.995353449134405
20180305,0.9426505759152968
20180306,-0.15798119997773208
20180307,0.0774821684448533
20180308,0.026986087327704415
20180309,0.13738028334591065
20180312,0.017509397998470712
20180313,-0.1972623946409298
20180314,0.3497102866125787
20180315,-0.41349213823109704
20180316,-0.005639796831598215
20180319,-0.03612580605665188
20180320,-0.17939966025956341
20180321,-0.010677391381577419
20180322,-0.2873011489123612
20180323,-0.7166310752244403
20180326,0.43614592912422706
20180327,0.40565390569168425
20180328,-0.07881109823418159
20180329,0.3556660074211052
20180330,0.4242562132970657
20180402,-0.3251290960966798
20180403,-0.1323031183723689
20180404,-0.148421126747524
20180409,0.2697565276620542
20180410,0.07033752757797547
20180411,-0.1285317401937943
20180412,0.2744109465965344
20180413,-0.03273686160440654
20180416,-0.6034734577012139
20180417,-0.30693283324367904
20180418,0.7156812286345837
20180419,0.9318840369519649
20180420,-0.9505381627676128
20180423,1.021802914305994
20180424,0.03757633128888129
20180425,-0.20439034182545918
20180426,0.5885561069768065
20180427,-0.28010135812006426
20180502,0.6142534776364068
20180503,0.22677362361540557
20180504,0.058450947175268025
20180507,0.032571278744363684
20180508,-0.06742576288123839
20180509,-0.9051185354049146
20180510,-0.12135570846723642
20180511,-0.1595154155857296
20180514,0.6242536151882455
20180515,1.038211724073524
20180516,1.0407046174238597
20180517,-0.13243590122827548
20180518,0.06017673377039666
20180521,0.45408547256520776
20180522,-0.08680949289022895
20180523,-0.3073572216891364
20180524,0.4681907419367457
20180525,-0.044487357591589734
20180528,0.9545413580316614
20180529,0.8208765925683692
20180530,-0.6188275511952618
20180531,-0.2596811554915462
20180601,0.7332686375830406
20180604,-0.46852198066138756
20180605,0.5692141553854165
20180606,0.13632039856359576
20180607,-0.08107726826566672
20180608,0.9813483145513991
20180611,-0.06257030519603682
20180612,0.5476093351411765
20180613,1.4623016032917904
20180614,-0.6770126707499622
20180615,-0.22705846120668668
20180619,4.460631813565627
20180620,-0.3682941966901195
20180621,-0.2641574240744098
20180622,-0.722315094727326
20180625,-0.07773585597855448
20180626,0.1310315231952142
20180627,0.2504088268591862
20180628,0.012867170507260115
20180629,0.1164473672133865
20180702,-0.1020198743539564
20180703,-0.0923635978372528
20180704,-0.047655197028738494
20180705,-0.5183136150565133
20180706,-0.2722994439654871
20180709,0.3179287042730768
20180710,0.19967048242704985
20180711,0.5331781635849007
20180712,0.6697083734871461
20180713,0.20419445583973825
20180716,8.862028986418052
20180717,1.3133943682071316
20180718,-0.16146910358517624
20180719,-0.1716512491991895
20180720,0.6596748682494027
20180723,-0.21973259720802313
20180724,0.04958996552963954
20180725,0.5891009033835204
20180726,-0.605792502280593
20180727,0.12565050047641937
20180730,0.24362323303024314
20180731,0.28827400680352205
20180801,-1.688393813306542
20180802,-0.37692804131281477
20180803,-0.26141028808386046
20180806,1.1952794584293254
20180807,-0.4347689408094664
20180808,0.4514775949500016
20180809,-0.3409195418040649
20180810,-0.41727431062940523
20180813,0.1660654857068574
20180814,0.10182509429145306
20180815,0.0922879625271685
20180816,1.4945019544011708
20180817,0.19585451690576405
20180820,-0.8794960201124806
20180821,-0.4461336049236075
20180822,0.22138725172899737
20180823,-0.4396239209781471
20180824,0.41129440483854157
20180827,0.0022584514922116966
20180828,-0.6120776638022672
20180829,0.32298337780199915
20180830,-0.27596919633016775
20180831,-0.37542875219306504
20180903,-0.6559350847765137
20180904,-0.3053083789643858
20180905,0.11184974016012701
20180906,0.1601632294885289
20180907,-0.5732939156765409
20180910,-1.2501544314725253
20180911,0.4448261968155858
20180912,0.2431478805362011
20180913,0.674195927790938
20180914,-0.2189008913483932
20180917,-0.662885712062935
20180918,1.0715283747565059
20180919,0.4802056193002556
20180920,0.8426601874780468
20180921,0.8759861820199045
20180925,-0.20652630661358046
20180926,-0.47675539294337665
20180927,-0.31644086836266444
20180928,-0.22283699910117927
20181008,0.5336068797581714
20181009,-0.521349290829162
20181010,-0.08132026479977962
20181011,-0.3179705117224443
20181012,-0.06790869701851693
20181015,-0.679058831276793
20181016,0.30847265694279674
20181017,-0.16432607443708303
20181018,0.24516207326179898
20181019,0.016676603780236415
20181022,0.32371981648489323
20181023,0.38060132364340704
20181024,1.6788282691319956
20181025,0.3743832597588619
20181026,0.06640149012138391
20181029,-0.4892575530850913
20181030,0.365697225150435
20181031,-0.4658646202100034
20181101,-0.5063901647502701
20181102,1.230250827848851
20181105,0.029934824532613268
20181106,0.0593780252093232
20181107,0.07864190308803112
20181108,-0.0632674474038133
20181109,0.6867654318132614
20181112,0.03687414487847675
20181113,0.1759395618531438
20181114,1.2409990446460557
20181115,-0.29531712501446294
20181116,1.4121496418780235
20181119,0.395265483385077
20181120,-0.9212581509739788
20181121,0.6844317629077091
20181122,-1.309726336525035
20181123,-1.6827630081365275
20181126,-1.8785865434224538
20181127,-0.22747504343417038
20181128,1.0710217034135119
20181129,-0.3908337616140112
20181130,-0.06242019124436892
20181203,0.6708530138389971
20181204,0.17229069147981488
20181205,1.1278869314056985
20181206,-0.5251675234417839
20181207,0.7223034412873017
20181210,-1.1613872791270627
20181211,-0.19398803666887676
20181212,0.2461227852211892
20181213,0.966025971011475
20181214,-0.2030233563054153
20181217,-0.0876098449898449
20181218,-0.4550195612923308
20181219,0.07968524515154705
20181220,0.3091380209012886
20181221,-0.9613072197168693
20181224,-1.8848098903389463
20181225,-0.0012977143165187573
20181226,0.409736867265539
20181227,-0.6737017414412143
20181228,-0.44308762281728714
20190102,-0.299015687104883
20190103,0.4361447194866566
20190104,1.3395968281839594
20190107,-0.20376588004311183
20190108,-0.47015753908312086
20190109,-0.29615472138977095
20190110,-0.6672598765730392
20190111,-0.6802386231396452
20190114,-1.0865592175432277
20190115,-0.15092062058302724
20190116,-0.10819646156898324
20190117,0.16027513012313144
20190118,0.60466497189025
20190121,0.5865421199313761
20190122,0.3142289988498867
20190123,-0.12120175496498628
20190124,0.33228480300822216
20190125,0.3306484347930806
20190128,-0.002370172165642145
20190129,-0.23319265707166553
20190130,0.2688594311424212
20190131,1.4207065687264748
20190201,0.7065373515658198
20190211,0.44104164070156415
20190212,0.03710238484638619
20190213,-0.5591422088217604
20190214,-0.6606060310658531
20190215,-1.125896738961124
20190218,-1.1479341651925157
20190219,0.3162872858994583
20190220,-1.2996253960554451
20190221,0.23721611878102689
20190222,0.5175961980442658
20190225,-1.0978689285197447
20190226,0.8732630532378977
20190227,-0.6114578768436989
20190228,1.2772494953824907
20190301,0.4208592624831711
20190304,0.02385523263017245
20190305,0.20465432058568636
20190306,-1.4893621807366133
20190307,1.5919519625764653
20190308,-0.5165619005745418
20190311,-0.8217135506319182
20190312,0.917542978285962
20190313,0.15797589659396644
20190314,1.0694632345950599
20190315,0.3243806512571404
20190318,-0.0740681275042427
20190319,-0.21881141304690677
20190320,-0.24672050332769094
20190321,0.1267194965716494
20190322,0.6726243849808389
