,A.DCE,AG.SHF,AP.ZCE,AU.SHF,B.DCE,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,LU.INE,M.DCE,MA.ZCE,OI.ZCE,P.DCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SF.ZCE,SH.ZCE,SM.ZCE,SP.SHF,SR.ZCE,SS.SHF,TA.ZCE,UR.ZCE,V.DCE,Y.DCE
20201231,-3.3475733699368218,-0.6983599086875824,-3.021010151047888,-5.447249013438814,14.713436219586088,1.898604016013317,0.0,21.04634041619651,-9.513864897167545,12.18901686323204,-3.8088752525105263,-3.970638337928186,-0.36230400851599953,0.959557249267794,6.98625534856221,3.5335039018514096,4.7080502400955835,-5.443328721011505,3.7917800596635205,-5.0129057534952794,0.0,-2.5342191361180033,13.731495625449822,-0.2432127483038289,-4.625636071984296,-2.6483301350479707,-0.7944360785936803,1.8510866264203223,0.0,-8.161011983795763,0.0,6.435161876687302,10.876973918397626,0.15978432444519985,1.8798526306514032,-1.7225415063695586,-3.6986564314533394,0.0,5.868143112459957,-2.6652802012714134,-2.446599345273356,6.489069769981955,-7.111496499456706,3.395127186989521,-4.889713542131685,-5.272156619836887
20210104,-3.4906365569383753,-1.7784994579037872,-3.1947830719486894,-8.149952425493064,14.222166528513855,2.4892592260667823,0.0,20.772663262754723,-9.291414127898515,11.49435582655655,-3.872151762497334,-4.337097888190678,-0.35234649320471706,0.7456883062505774,6.749924653491054,3.4232726140220815,4.60637741550366,-5.385061392772353,3.7468869686307316,-4.034291626675607,0.0,-2.5801221087006976,13.23955919639803,-0.15302859502621383,-4.394348635890292,-2.8800162765640045,-1.4415564994412873,2.2798296325457117,0.0,-8.223249494318711,0.0,6.295896901831857,10.472103371922621,0.1706902894763306,2.3198338538293672,-1.4420854269081234,-3.708517868478308,0.0,5.936049559195402,-3.5003757852952586,-1.9687866490263128,6.316663371382233,-7.264719953433143,3.5888024013978748,-4.941096019214344,-5.458001462725234
20210105,-3.3429059813538333,-2.391056176521838,-3.1444716136193187,-12.017253375865618,14.112140157905355,2.953761084007105,0.0,20.903717039201766,-9.519718017493506,11.059700245126331,-3.960337590141827,-4.608389128025853,-0.34909445201063216,0.5728856252547836,6.560908871810349,3.3327207182554686,4.518332109781945,-5.357598148493272,3.7088302081933646,-3.2316587731755146,0.0,-2.56413850712394,13.109713528377256,-0.07925772585075296,-4.04724302094006,-2.963199483837855,-2.0504739126896956,2.7336008582752953,0.0,-6.651637943881273,0.0,6.2157337126870065,10.352149640610346,0.17927615985629033,2.6957596792594636,-1.2116727297611443,-3.7535788316287553,0.0,5.968424376624871,-4.199208130431305,-1.5949787412403034,6.170069899463856,-7.411121101719355,3.8551868286196442,-4.997650010605541,-5.386194113542935
20210106,-3.0547426895420755,-2.573189432735073,-3.1451839006634805,-13.906667129883447,13.94789213980844,2.3746887458332586,0.0,20.858468971589947,-9.588910717485264,10.171139407894966,-3.99757462224077,-4.849643382344682,0.9800711023988128,0.4315004963506694,6.4060997691517,3.257715975843997,4.4619959567125145,-5.396870878363141,3.676621438794461,-2.5732469100631947,0.0,-2.4940619265968684,12.81245300244108,-0.019323153331400455,-3.7673716074036783,-2.973641828862983,-2.5448698449460485,3.1058571288026497,0.0,-5.363440975407829,0.0,6.14247137464713,10.225293769407298,0.1873203699155557,2.9680175353172324,-1.0233097465815555,-3.782926468134761,0.0,5.992668194479589,-4.769197628004064,-1.0795250960326965,6.051451298140252,-7.54246528545821,4.383154222283537,-5.051735472343772,-5.456614704231926
20210107,-2.836517987678768,-2.4338641305558153,-2.9465091302309467,-14.44620649483202,13.55232754157826,2.8008700144514425,0.0,20.63310305717289,-9.404112042087316,9.386826443539677,-4.048688754009865,-5.042777340070316,2.0953190958353853,0.317171992849035,6.239454789651394,3.191252394784333,4.4239180607652475,-5.562664486833723,3.7341635334941996,-2.0348079831919823,0.0,-2.434989684427769,12.64297952909324,0.030666825149248983,-3.4201252796601085,-2.9687102005677355,-2.9092943997338803,3.5201251280464305,0.0,-4.309412400390407,0.0,6.085805506558567,10.182148318376084,0.1926797087324385,3.232129428128054,-0.19581141263627147,-3.8061361888446217,0.0,5.9642473947806876,-5.14801392409793,-0.3895349456775611,5.815087109080143,-7.548502875392238,4.913682765190333,-5.241058733637497,-5.644714170528268
20210108,-2.702139904021798,-2.2676451656315315,-2.847585386555893,-14.133910229516497,13.416690525773015,3.147459914686743,0.0,20.559018271784687,-9.288057127113795,8.823464645031919,-4.111741690347176,-5.2725299189974315,3.0078192563878994,0.2231391155504408,6.11386368693742,3.1696339354703804,4.354192312201996,-5.932145569687561,3.7734079259282067,-1.5967312287740196,0.0,-2.3866312964547376,12.57047837274216,0.0700743054939999,-2.8714480682511474,-2.855732946427597,-3.1999071084495636,3.8568756040706496,0.0,-3.448599552133073,0.0,6.044257577441046,10.237377456307101,0.19705977655084236,3.4688570761850586,0.4856425437858801,-3.786045423381384,0.0,5.9406449181923024,-5.430821773070031,0.2111051066174705,5.599260606400874,-7.524571847714295,5.277959589953326,-4.235729040551076,-5.643634477987055
20210111,-2.6682127563813984,-1.8024622332559104,-2.5994508165977703,-11.87601944194875,12.570761387842307,3.3294871224379157,0.0,19.67889321202931,-8.87896709500844,7.9311910862384885,-4.166504156995441,-5.49241763710643,2.3983321397912007,0.14697009204655054,5.889193862955194,3.147037083220209,4.265305019121872,-6.337979516706474,3.921261805890267,-1.2363100192788434,0.0,-2.3658531818057336,12.431883963308014,0.10992454533739306,-2.339113353587315,-2.818968007745278,-3.2756563612637994,4.134564251090287,0.0,-2.7337555549375354,0.0,5.907638684112383,10.422148668410443,0.196746701935781,3.6006629393000837,1.0137857359337479,-3.794176555626675,0.0,5.962276347661113,-5.545497879121668,0.7864051886802922,5.4084609344958565,-7.367333337730348,5.464990997698087,-3.4087190604996547,-5.552221073511797
20210112,-2.649786458625107,-1.3608597797027426,-2.5948878057458775,-8.608572086161468,12.008614907607177,3.521903931353928,0.0,19.870418326707842,-8.1739040740848,7.7151002264257516,-4.2051719148536275,-5.656523786083522,3.274167140026453,0.08413805828774479,5.706071192025927,3.139335776686382,4.182385367706252,-6.758316674044165,4.007539178043661,-0.9430463183448545,-66.14815865688978,-2.3342247226487918,12.437205683265432,0.14214141137696754,-1.5250401141595542,-2.5076440453675195,-3.3533243557976817,4.382696250271943,0.0,-2.1478429543755873,0.0,5.807032672399088,10.670767261915202,0.19666780278338294,3.7757752445648745,1.4294210680687494,-3.7725251258162102,0.0,5.92526418326708,-5.53416746460088,1.0206212290780672,5.2628676784794255,-7.287563457671528,5.483203760231671,-2.7152727354324364,-5.219991849183273
20210113,-3.0927700376995166,-0.8863510095595208,-2.357676460757624,-5.012014958879218,11.450902682907369,3.6647617056987087,0.0,19.248034035914607,-7.703429842789199,6.928330401437617,-4.220378239855008,-5.789608024837296,3.983342836473259,0.033011709915807194,5.561580685000263,3.137867082311417,4.108101672730045,-7.230785195092734,3.9838769260841795,-0.702014858208989,-44.279996401575374,-2.3150312490678013,11.972165958455376,0.16968440781217314,-1.1462523862514062,-2.6449063826139163,-3.425742036902254,4.5667803008998415,0.0,-1.6689737550912902,0.0,5.738927242815131,10.44182994435172,0.19634181873221718,3.9075292943257174,1.7749796362095716,-3.734139672724451,0.0,5.891262581330279,-5.499478268539151,1.5289357867653721,5.144886587773053,-7.165724738705496,5.436301925450399,-2.14723542526127,-5.336123796418336
20210114,-3.307666901475589,-0.7861353031886616,-2.1215764283378524,-2.420226705565092,10.938871669909803,3.7809395128876084,0.0,18.587460453058547,-7.226141599507207,6.343654231171689,-4.226298476979481,-5.7763053143258585,3.318539766669306,-0.00856109407512074,5.44810825499062,3.1338226825430424,4.045906383704379,-7.222657860780534,3.9638110497974033,-0.5055509022320401,-35.862151287891585,-2.2980873471273497,11.647992924339919,0.19120506072972615,-0.6525260118920037,-2.6185271554221137,-3.4440077876226205,4.721993636996463,0.0,-1.2774426777261536,0.0,5.70353168524384,10.258888512635648,0.1964222377470191,3.2360382805612735,2.043234803725063,-3.700541587651914,0.0,5.850174926358378,-5.480288743614704,1.6894443451906564,5.066360344318623,-7.051956867559719,5.209128519857183,-1.6815506632279045,-5.325535541205828
20210115,-3.9318841513234855,-0.9802204719100247,-1.892101577175108,-0.9062585294080644,10.170553631555427,3.8733626927545286,0.0,17.978624492561675,-6.89796175162167,5.844163443691653,-4.271679421270169,-5.788878734646531,2.7746274748910307,-0.045561349259126874,5.347434406749714,3.1343240939963044,3.9959979367835805,-6.883325287970287,3.920055953031167,-0.3443308419754268,-29.44301509999617,-2.2923604092306107,10.931817490721498,0.20914515968585717,-0.4445534306496044,-2.6609660259777677,-3.46243683024743,4.810194611336505,0.0,-0.9567980802793117,0.0,5.661895690918341,9.731340562706167,0.1961834059154351,2.6873728056487427,2.285230115763333,-3.5903366461102615,0.0,5.751709559937177,-5.456176248644208,1.679744889945904,5.004261049064925,-6.982319108218344,4.928867010345182,-1.3004103681939219,-5.599531013226259
20210118,-4.312722746836052,-0.8434504884078626,-1.8189250679600504,0.34674011232211294,9.468400393826277,3.95532262415395,0.0,16.655831655832785,-6.606361456708281,4.878464040599789,-4.307945006982091,-5.800234589145197,2.329135489789987,-0.075776426344881,5.3529082885687505,3.15998067710922,3.9722248107900833,-6.476430681534046,3.8936660303774824,-0.2164744827277537,-26.076475806730297,-2.295927643218828,10.349095349927326,0.222251778455735,-0.17705534680326815,-2.765265983339889,-3.4775031935212324,4.8903099921088025,0.0,-2.293608161304407,0.0,5.71811006524559,9.224142127094419,0.1960614250328818,2.238562626904332,2.474740061402062,-3.497945379938175,0.0,5.693767728123849,-5.427244155078023,1.7120374016807474,4.923620797751654,-6.906189354063172,4.723164068668222,-0.9948845265132535,-5.892070505188578
20210119,-4.907768445107555,-0.3953402043749727,-1.7396319492623613,0.9447261029758678,8.824452153265442,4.078532302000605,0.0,15.241281825026023,-6.840874255628293,3.9899629585915113,-4.3516998261602176,-5.813325451259516,1.968348609878768,-0.10133036231078411,5.38877541521492,3.2624609463877334,4.063434723409804,-6.236186310414831,3.8952303704854097,-0.10898041810664014,-23.879837017394244,-2.3133489999386736,9.834370521049385,0.23272984201061392,0.28817915188521837,-2.6856668017219016,-3.499528411770356,4.97924264211607,0.0,-3.3725237042410785,0.0,5.831854959122182,8.764947142054602,0.1960098105269432,2.9085028850387453,2.6400950589596683,-3.4441829680013507,0.0,5.660029018859406,-5.292836096780421,2.0333084382029916,4.857069466136984,-6.8526694600751465,4.4239064359290925,-0.7420616255838091,-5.994618282263785
20210120,-5.229093926186569,-0.001470966266535119,-1.6985947963021235,2.771292478277828,8.335676005633475,4.23715398806792,0.0,13.996778920145484,-7.4562689972882,4.060866945171738,-4.440278949711153,-5.818289430831482,1.6759930132512608,-0.1297924008155694,5.4128103196005135,3.554473256355317,4.198681066658224,-5.871008000605912,3.9385048549047323,-0.021305628372323436,-21.088487461763773,-2.3380610588925634,9.391116324476066,0.24059512688532195,0.3733861750193541,-2.7975611670520175,-3.5281059860344843,5.0500640464915545,0.0,-2.687041431440545,0.0,5.968997530796989,8.302569310708598,0.2086147345977452,3.461999197520024,2.8172953807523906,-3.400793593305005,0.0,5.755339389101455,-5.197047067320479,2.2260836988386252,4.9634650416254225,-6.8333284593716135,4.1223322267053,-0.5306761846465535,-6.494262116000831
20210121,-5.5239857367782275,0.3964534843999431,-1.7345875488978881,4.354946654664021,8.007833000772932,4.371997074107114,0.0,12.423362339996807,-7.724692779678243,4.200129577516335,-4.469598402060641,-5.811598598487533,1.4344543557287426,-0.15231908204531397,5.452158586692077,3.841157090224708,4.2625241892068635,-5.50454292833616,3.9690370078801536,0.047285722525837987,-19.8366376368439,-2.3419669640355623,9.101891415512734,0.24460491362592993,0.452502828329811,-2.836755897043355,-3.543380295066799,5.114708137952364,0.0,-2.1271702509055888,0.0,6.111223442891849,7.963058154045917,0.21944702887154388,3.943175779970383,2.966288898736071,-3.353503975712695,0.0,5.7143740447545355,-5.138068013594613,2.451724219248365,5.050074266452443,-6.809564926910178,3.8524844040675243,-0.366849667448665,-6.8675017453024925
20210122,-5.71894447236387,1.2615655462499589,-1.4862093532936393,6.852511681404274,7.666548710707937,4.488653354864365,0.0,11.446688538141947,-8.027927621758582,4.552790743175562,-4.498655025301207,-5.707182030220298,1.2362661953671599,-0.1677007696228391,5.470396952860338,4.065494427141357,4.317170530733132,-5.1582365421458345,3.9821462260628477,0.10568926224962297,-19.227431969199984,-2.35111031303921,8.760314331502018,0.2530817853366475,0.3504565686180373,-3.164454205021575,-2.270441281272911,5.122173938536123,0.0,-1.668675316664545,0.0,6.183208196028675,7.621833192801471,0.22588691941313085,3.172633356467307,3.129505987038961,-3.3125697520079433,0.0,5.645922365201689,-5.088714029343655,2.7249847771607176,5.07576334568379,-6.745005928303679,3.651737445162886,-0.23216765179587132,-7.426689739094898
20210125,-5.774331249483267,1.540893933785588,-1.4080282253089975,5.3563494689123425,7.185226759459838,4.584007252147386,0.0,10.1542789373305,-8.238683845686474,4.166376441363633,-4.525125588454884,-5.640961937836281,1.0717380713923077,-0.1802842219866863,5.463812899424666,4.295148469463961,4.400230219942148,-4.713969113148941,4.046728160828957,0.16045206677808518,-18.91541621826323,-2.3570016115658343,8.191952701988582,0.2591563398114488,0.8089264816581202,-3.381795776691872,-1.2290079615145442,5.122476087643756,0.0,-2.8942763484313883,0.0,6.255138076316873,7.111774922822433,0.23092135465914124,2.5440816855331723,3.2632808869944676,-3.303319043520129,0.0,5.588509015907564,-5.084355052122262,2.902333543709319,5.095548391058471,-5.462509272329456,3.5734354638743744,-0.11881313054068915,-7.8448241349692225
20210126,-5.95419984859169,1.0461787023032147,-1.6264130172684594,4.341499534432606,6.811234637310177,4.659873642098746,0.0,8.749693481930462,-8.307288915068453,3.7487910489079352,-4.732760260683034,-5.589431366864546,-0.4432582369621602,-0.1907134548732917,5.582013759118881,4.550659165060681,4.4275340321066325,-4.309961712533561,4.079997567278827,0.20711368020525253,-18.151232826486513,-1.4835586704699668,7.3201356692563975,0.2701595563707151,0.6236023656688148,-3.8970711581844326,-1.632310710657214,5.110485733949161,0.0,-3.9837247935430864,0.0,6.388525534189369,6.260348016204595,0.23482644642904663,3.1871986530464054,3.3706863581276205,-3.325151324591874,0.0,5.518299651277098,-5.083320059359777,2.9057450041722492,5.11312771094761,-4.412640286082673,3.350265421091479,-0.020820691462888355,-8.4291381001376
20210127,-6.432630418033018,0.4258031803406092,-1.7087948279740086,3.8528574623727723,6.498895381642059,4.682611437132968,0.0,7.637881788686056,-7.982175145351841,3.2592207855653146,-4.786342759190445,-5.535994633707343,-0.29992874809965164,0.7144657305551432,5.63857153806083,4.761958077022518,4.439832688450819,-3.994225272693759,4.126964081029445,0.24332909321259064,-17.355331435503523,-0.7721410847213833,6.754150228797874,0.27899503103219364,0.32552989802562865,-4.003290432254053,-0.7032867659502821,5.122847871560924,0.0,-3.1836533648993655,0.0,6.450662096015172,5.675966576984084,0.23886793410712132,2.553832297885878,3.451844763502441,-3.3453475941791493,0.0,5.460882894552166,-5.106196087212613,3.181991382527845,5.1753099375382865,-3.554364325944322,3.2676950921988683,0.05832690425622751,-8.517569103850454
20210128,-6.4419621502826505,-0.136388654042477,-1.588207654843503,2.2961556184192764,6.2663875335246,4.714053290248798,0.0,6.7419194442555215,-7.737871038238428,2.8507324454884246,-4.699670290953194,-5.491962821055842,-0.18365401793622038,0.5426900969553075,5.642812823835492,4.776450753354904,4.4428929078535235,-3.5952594723994262,4.153189491306009,0.2723730146396003,-17.040345623463487,-0.19612525460597915,6.371939130469019,0.28771472451846275,0.27942321765892797,-4.086117579779379,0.055220470201990945,5.104784399306227,0.0,-2.5293565215641496,0.0,6.413308670377668,5.311828839489996,0.24157802199426073,3.129283767842651,3.5164132536564128,-3.361136276569158,0.0,5.427847447429478,-5.110608737549621,3.3879453912061135,5.211835071980359,-2.852637628926291,3.2974928965976678,0.1219534473961339,-8.630016381107344
20210129,-6.233435045235992,-0.8840285447721228,-1.6771660816596825,0.39787909577149466,6.214524561474337,4.758384504670471,0.0,6.1184979395503385,-7.499119433461673,2.3467175996029366,-4.626204199748045,-5.454255061840761,-0.08827491647918743,1.3018856636877192,5.714977935156709,4.79534455631026,4.436973395843102,-2.9964167534430715,4.1378618039747685,0.301052969980835,-16.651650060845494,0.27408858685253956,6.399004105052374,0.2939414726762638,0.27847968152358665,-3.9133746827878446,0.6679215991003179,5.091317347657443,0.0,-1.9922269730979307,0.0,6.521258280866584,5.251421955036688,0.24316872844482898,2.510479172327887,3.5756187855361388,-3.3440489789655596,0.0,5.38422734443677,-5.118002509391337,3.4439259486737996,5.2416491640572636,-2.2827262138313955,3.5426568152615485,0.17410591497294145,-8.277779025530073
20210201,-6.2444438410862535,-1.3628168048690859,-1.6573308837006528,-0.08644988793428256,6.101226792182142,4.833563706991281,0.0,5.054487956260521,-7.37694720692216,1.6286292098164477,-4.567213506457169,-5.456342599671904,-0.011134686532431569,1.9686239118939004,5.780156637272659,4.837835566243859,4.51809500171305,-2.669305612091643,4.186190632981712,0.3209662681494395,-16.395913083252864,0.6688460315541104,6.546652486306247,0.29921281295875635,0.3202445150078966,-3.8048640942852896,1.1737552515174374,4.208246932147589,0.0,-3.1674968576597835,0.0,6.595624121327293,5.18749380580378,0.24544692842685725,2.0049616363169007,3.7388204231380553,-3.329187135294031,0.0,5.363024240912687,-5.127090113919527,3.578366265063048,5.289213534006558,-1.815326287969789,3.693494988444865,0.21204026073000862,-8.058954768469796
20210202,-6.245000478084126,-1.571416191117355,-1.7150069394682217,-0.9229467503931015,5.862702967800886,4.950891200545573,0.0,4.5093093125928885,-7.525993950520542,1.3406429228448915,-4.516206991865845,-5.456410239249386,0.05136773406208349,2.5838360708064276,5.829764278112992,4.808226362578179,4.608896808424458,-2.248975046629306,4.230388064803874,0.338013752890063,-16.371524822593646,0.07285805476526389,6.672232194889194,0.30353409188851904,0.045831909477381624,-3.7160819173817403,1.5910302787390966,3.4867024661392008,0.0,-4.13800118571205,0.0,6.632121264821988,5.076980282006517,0.24755126088199667,2.6535977804907,3.8812862044146987,-3.307978526634904,0.0,5.35366218133812,-5.155008540673353,3.8581620780898853,5.318524151614546,-1.4323340477769275,3.932827153768035,0.24346814011659995,-7.841150136515225
20210203,-6.087742475565288,-1.570530371326752,-1.5562161403002819,-1.3638997644523667,5.62262110999677,5.117104771840145,0.0,4.168041738719907,-7.560954015119255,1.1341545530546422,-4.49047520535914,-5.442252085869803,0.10456787580218554,2.0630739975557137,5.868392228979963,4.764652811505235,4.6710163012378745,-1.625006559284498,4.2664927527127725,0.35092398660467283,-16.608414868667918,-0.5681396595079695,6.77942443183693,0.3077450359131473,-0.0012412627367295228,-3.6449931449325383,1.9525228152104772,2.896495797267581,0.0,-4.936364071340185,0.0,6.6540327825638945,4.924277834972512,0.24809264727390945,3.259587653059064,4.058435874404407,-3.335954525948559,0.0,5.384988388940572,-5.061608730598136,4.396180094012714,5.343231525861431,-1.118859294435975,4.187390698820508,0.2657216490286871,-7.652317793894749
20210204,-5.704385748000955,-1.4730490800235323,-1.5557065608119858,1.5006961020801939,5.386881016348391,5.269116219229861,0.0,3.959661285769069,-7.316948209272809,0.9403438557448857,-4.449163308948489,-5.432257335221889,1.2864363328849717,2.8298213684222633,6.009901121226999,4.6711907999365225,4.6749313251971305,-1.1717123809553862,4.239965251934,0.36116761679539905,-16.580629999163396,-1.096861676345084,6.87813148996615,0.3071724988508997,-0.010024729887939815,-3.5911286788002257,2.268223367163767,2.4120528333535076,0.0,-3.96485598507836,0.0,6.676769603818616,4.7001204062940065,0.2511641864016804,3.7611228079687606,4.2314679134711275,-3.302432461650768,0.0,5.437547978370984,-4.998531434977079,5.128168016811414,5.642624104597384,-0.8585285272523455,4.48879504885556,0.2788276729754476,-7.518835288980279
20210205,-5.26409550437555,-0.5224390629687895,-1.887766369431301,4.544889560913281,5.244076681411059,5.397025254188634,0.0,3.6997364096314467,-6.980787186439475,0.9019739912102136,-4.41538775886126,-5.409030491704324,2.2459780310407846,3.464053924146064,6.08737712184508,4.586539809354397,4.69267299526258,-0.849599564880751,4.251232287435878,0.37616202002181426,-16.213479356376563,-1.5170274732382023,6.877658241017074,0.3110734971915509,-0.1059985826400265,-3.4798485492399847,2.529551291993088,2.0146517033791635,0.0,-4.908605034537533,0.0,6.6891202781980645,4.474660623559126,0.25345186383134644,4.2057557441738,4.375682477233666,-3.3043580152201217,0.0,5.440526055055543,-4.947780388783273,5.998772110595486,5.935440941186897,-0.6448930720118997,4.789645493867227,0.2963029998866929,-7.252385936542204
20210208,-4.600661240124572,0.47557144820625513,-2.4335305949179316,7.8922466127137465,5.266037061005853,6.042788419039527,0.0,3.2825800080112484,-6.264661257812688,0.6761622838072104,-4.391485615754068,-5.383237482377728,3.033622864926888,4.032749407245679,6.327499195432114,4.506570109027376,4.700518343878249,-0.5271507071124826,4.255190616661599,0.387914299047823,-16.075824992199056,-1.8633083494685243,6.907294944675673,0.31429932315584735,-0.28821878591659134,-3.394771066479646,1.3728205563669689,1.6901005679208194,0.0,-5.672846515405889,0.0,6.82397896452156,4.337731609065668,1.50751490869408,4.788392225451433,4.594146045195558,-3.3127829647502707,0.0,5.457484192757371,-4.947948826313955,6.637909639323571,6.5131564003740126,-0.46217253399233776,5.10319563146588,0.3125215598225204,-7.074258293132034
20210209,-3.9569599358964633,1.1691741102874469,-3.0645064876145742,10.94639924130404,5.239516233349874,6.601951011055598,0.0,2.7995081066508454,-5.692700778190315,0.4947351405453007,-4.362870524552168,-5.373778781908281,3.675990348867393,4.478260772338193,6.487158091892851,4.407471203734073,4.7222217363732915,-0.007257144538404051,4.253708539949354,0.3971850955558518,-15.73650073533891,-2.196653927086094,6.8374883398553825,0.3172081213705183,-0.5183964895744174,-3.355650539406914,0.4302356238733873,1.4249633868283882,0.0,-6.245968385498912,0.0,6.872413077268124,4.1807098625740595,2.532352210272976,5.237642204249938,4.827240888659441,-3.316231502042124,0.0,5.443935680111626,-5.051576292390332,6.941602477710449,6.989524409225971,-0.31151421390525025,5.1954529407542465,0.32607036323642524,-6.740204765372091
20210210,-3.2606960973161865,1.6871835926054974,-3.5372108553961272,13.337678419940996,5.382487869746958,6.993169275896256,0.0,1.767609257967956,-5.161906763409118,0.13251519218158112,-4.2996543075843245,-5.350876237998871,4.29841496274751,3.636362922810844,6.625026521396002,4.332063054336944,4.758040718811564,0.3242262888737946,4.3348881719975845,-1.333860542666951,-15.07266512918004,-2.989535897552603,7.060721460094521,0.31353766011955897,-0.35407669262497776,-3.10107399381053,-0.3475846547518983,1.8964078999552008,0.0,-6.745949721004837,0.0,6.922406753741721,4.322854532475532,3.356010868573823,5.636773557304129,4.992702682915577,-3.3333745045958727,0.0,5.340023445695678,-5.150996903460223,7.324785844606932,7.380256449119169,-0.18317410146372554,5.37660080840047,0.33696596173152726,-6.029200506623401
20210218,-3.038463814924885,1.845282009195712,-3.9370082558992308,14.672366587982841,5.518866295519864,6.902864786681765,0.0,1.0411342557432515,-5.201397009204359,-0.1665129075568843,-4.050821062093467,-5.0503943326081036,4.89718247817684,3.341745083536036,6.678527196782521,4.20350296090746,4.617483712053238,0.5388798166665363,4.328982098360318,-1.9917384845795831,-14.440872316913854,-3.3638899152441515,7.177354593459392,1.1999100193876415,-0.16801808374764918,-3.1372434188673184,-0.7251421138257438,2.2708784347201143,0.0,-6.489697026544047,0.0,6.856358596736167,4.352849270594784,3.8782656606668557,5.7360578024294915,4.877348861979105,-3.3318626687351722,0.0,5.197413263855388,-5.2329392947362345,7.382556021340835,7.534652964608528,-0.08973633872352867,5.407244590565926,0.3373442583274289,-5.334520998928736
20210219,-2.6947743072396935,1.8084860588042224,-4.506769606761703,15.147452015322148,5.543182882101592,6.783119067111152,0.0,0.5191345736644851,-5.32281374215669,-0.23477056634688645,-3.8450094945908386,-4.802962391062462,5.361748541607155,3.0987622836003808,6.734389703054578,4.092872581744318,4.496443759378429,0.8962366679797601,4.369002588923434,-2.5127129457548234,-13.460432298267,-3.644053169965563,7.21978148338516,1.9202110061062017,-0.03393035373399802,-3.149174351298377,-1.0207643020185249,2.5394212946611154,0.0,-6.273588072599928,0.0,6.82438028153143,4.30384636734977,4.2686914203823365,5.831011593892491,4.750347709005498,-3.39555361054609,0.0,5.090270330361964,-5.299344309970977,7.720962261695087,7.489487537766766,-0.013334241428066154,5.584141473459851,0.3347013371027651,-4.726699387847428
20210222,-2.6821512315453817,0.9952484231609403,-5.041887327699762,14.745432485625798,5.324379242632368,6.671520038840423,0.0,-0.13569398508046634,-5.587079018576368,-0.3140786921509707,-3.6538866130857324,-4.4905193744939185,5.712493964185193,2.9009246982388603,6.6864978487060505,4.003658629452172,4.366943000008501,1.3436010057343033,4.353650702404003,-2.935321358723348,-12.420608281913056,-3.8728904370907165,6.984990253123412,2.501841394671243,-0.238004082233988,-3.3170369761224467,-1.218088367341667,2.771498597704914,0.0,-6.017270253351492,0.0,6.7857677129645255,3.9363348280897266,4.590524278591464,5.740417075566481,4.670835831542677,-3.4540458211954874,0.0,4.9984139468470365,-5.372278129409943,7.885352555186363,7.543629457583152,0.046600639636264936,5.398758627920799,-0.7866841035163082,-4.345258343339865
20210223,-2.916076672668868,1.0074479587926006,-5.685282736915952,13.694689830878737,5.269828284255099,6.521447180755644,0.0,-0.3698030697209162,-6.108493915026684,-0.34621453677506203,-3.496579469167628,-4.228929002071744,6.013571056340766,2.7349384151635685,6.778116088188097,3.929733948966742,4.292446598896191,1.9470948343504828,4.34125531671393,-3.25480103649365,-11.178799772062023,-4.044395629152051,6.964339632155069,2.9892611185395572,-0.5701200357669015,-3.57098976856615,-1.3758273972594974,2.9179783022995927,0.0,-5.795106517561424,0.0,6.849665939849432,3.8258864522817553,4.861664199462771,5.676002889219426,4.541023047980489,-3.4901590881312226,0.0,4.921176169636486,-5.458453689171783,8.057954218652965,7.595650207985532,-1.0879276768272603,5.060873016186099,-1.7019289381344558,-4.133770017854013
20210224,-3.448646604550084,1.0760494948123331,-6.021689386241703,13.125671890936678,5.427585384409236,6.401874331619497,0.0,-0.5925654016127279,-6.523090643909896,-0.4633591566038849,-3.3678543372355856,-4.014057212817742,6.263240567749686,2.598379199885421,6.8536658214228305,3.864679736957428,4.24100442222526,2.356201365527427,4.321066777940994,-3.5094320137669768,-10.09757494164707,-4.186487387157395,7.144558122735905,3.4377442938758342,-0.5975223356071983,-3.7981632945223835,-1.505779416149269,3.0452360506779903,0.0,-5.628201348225861,0.0,6.881035514137228,3.7239490067394154,5.084275059421027,5.644409370564519,4.422200450687861,-3.5061362640299154,0.0,4.857240032208305,-5.530051570106845,8.886621353932606,7.610392014914292,-1.9498729354970752,4.746409718586707,-2.4227320546397855,-3.824859370623891
20210225,-3.8123453712795867,1.3422363902190875,-6.378198285585302,12.339375641606432,5.416935505421942,6.183438209716043,0.0,-0.9417147092227401,-6.987283408776546,-0.5775842382702373,-3.2799811135454746,-3.801018010228178,6.33986482628808,2.4873724646443685,6.880503473097379,3.811404741424871,4.22440968327129,2.451519856175425,4.276175991249218,-3.7169549486506046,-9.063176152555853,-4.3208629638303915,7.242501955925064,3.7978168313991074,-0.559847378694038,-3.8468815161416523,-1.5854594691332247,3.1456530880793565,0.0,-5.484681511060774,0.0,6.903025699976227,3.644625161667688,4.114329043247389,3.666664780811441,4.320973720735384,-3.561974586499973,0.0,4.856017578240378,-5.5597998066793775,9.027057282716084,7.5786997305567425,-2.6185948297562445,4.338833961646173,-3.0317776561421583,-3.3400292213735274
