trade_date,A.DCE,AP.ZCE,B.DCE,C.DCE,CF.ZCE,CS.DCE,JD.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RM.ZCE,SR.ZCE,UR.ZCE,Y.DCE
20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180103,136.9210015993949,-452.58993744740803,17.87773519481043,-35.957562508177254,-25.06127760562279,-154.57747318930151,15.261199062218472,0.0,-376.588940944097,-13.085917954949005,-3.9567008354085362,-127.51119886822867,-12.612190884736956,0.0,-6.954390120663759
20180104,144.2478433997563,-499.9682553629361,-2.6084318004744897,-21.78133109459927,-28.856535757673292,-89.44067846033028,23.588400183523348,0.0,-260.7873589231911,-8.032914292902905,-4.340656834966804,-94.81119841993277,-11.952793902520304,0.0,-4.99441399105148
20180105,118.4575335261607,-504.63578752073636,-24.943305179902676,-22.128985918678943,-26.227112744278813,-73.20559137942837,27.014899726596266,0.0,-226.77510123479564,-5.354915380463798,-7.178822742618209,-80.22435080306032,-11.243034838389137,0.0,-4.250690414498748
20180108,108.19772432402435,-447.4497609306146,-26.124139181233286,-19.26716942464895,-23.576794232800626,-62.23852646652815,26.148473501934763,0.0,-190.1992415934103,-1.069730926183507,-6.407425161589564,-69.14946051814245,-9.292176478759448,0.0,-2.477782059412766
20180109,91.9269018988763,-336.1144724056577,-32.43341784907008,-16.493108373112804,-21.885854188250306,-54.85037670847398,24.142797734305947,0.0,-173.36629992272623,1.4487093857315905,-4.5517313800314865,-63.687658011563265,-13.996470579915616,0.0,-0.7047183372900657
20180110,82.49478148641812,-269.5316134620497,-27.929788375264504,-15.559253805815782,-18.554114871166366,-50.567013961601255,23.186837347348625,0.0,-160.69330827536723,2.3916268116216663,-2.273568103683349,-61.6488360067074,-16.426491693103994,0.0,-0.7187820300076883
20180111,73.51483953492587,-223.3226556123937,-26.069679870257076,-14.91838308110904,-13.14587027555416,-46.87703398065158,24.24088175982361,0.0,-145.41553795131597,4.9600079706927795,0.5695633930994195,-60.898053061259176,-17.71710766285775,0.0,1.079312008025742
20180112,65.33145611470799,-192.91696000075598,-24.40964210925525,-11.421373506075062,-9.859600675439983,-44.18815827533676,27.219142631592973,0.0,-125.99383801124851,7.03228002990724,1.7080899225779267,-57.9497684064451,-21.217655258913766,0.0,2.413381603788883
20180115,59.09919770034273,-173.04828280360388,-20.060078193415656,-10.206522030829737,-6.9462067063921795,-42.410955165001475,29.66019704400764,0.0,-107.9424942221687,9.223932711432118,2.063474072960312,-53.9707025967746,-23.313235256645267,0.0,4.008212145038303
20180116,51.20958836398139,-160.56039400035456,-17.286369419575234,-9.151239495772924,-4.6061258685585775,-38.34118480478838,31.315854084615236,0.0,-93.77544165121354,11.573425664661384,3.2302268867425483,-50.35388059097489,-26.454527293254724,0.0,5.107577930407331
20180117,44.02983090352791,-150.05089120117177,-14.977704965031476,-8.413304584191904,-4.54780112491329,-33.44645374864935,30.043407502099996,0.0,-82.65174443857684,13.720936194993905,3.7596764580319486,-47.28012540581666,-31.325319467627875,0.0,5.657334448460354
20180118,39.905624417292245,-146.90265664238348,-13.360737388962074,-6.2013958605433555,-3.699047643572763,-26.14295906095409,28.502297397882415,0.0,-74.05105682446128,16.436291050122247,4.14722956825211,-44.85960017293745,-34.24142843558396,0.0,7.099780186529036
20180119,36.477154867394795,-145.60872488725207,-10.363686998508888,-4.0034515643547515,-2.714688010901952,-19.933325600840593,26.428551128252046,0.0,-65.75269119554171,18.779875104336163,5.037051112315982,-41.772314706925336,-32.82167902013253,0.0,9.245980343581222
20180122,35.22099526750058,-140.72736138773416,-9.459835092676764,-3.7192053017817592,-2.050455940299888,-15.774234770413758,25.612593228519646,0.0,-59.87350556868897,20.861253134871752,3.8447072679362506,-38.783952752975694,-27.41556691852079,0.0,10.020485668338361
20180123,33.424424149440675,-136.95503866204163,-8.085171286367707,-4.4913569034279,-1.3304222021892278,-13.541230509759552,24.701097439086908,0.0,-54.86022246572975,22.64034936222845,3.374781408419525,-35.863499165450776,-25.166705470851426,0.0,9.359098672644013
20180124,31.421761483924193,-132.2149780031881,-6.4323667735551915,-6.269917639461127,-2.1377261579086855,-11.867412677986357,22.401854346203933,0.0,-49.67932931427435,23.475353329512792,2.3390054364606208,-33.27275062998855,-25.357904446368345,0.0,7.8160160168952135
20180125,30.114185679512527,-129.35073707567685,-4.799073943841243,-8.46801227752829,-3.9083241201359646,-11.472145439135808,19.749397778235462,0.0,-44.19089821061733,24.704190863779434,1.4568593230646376,-30.597816052801114,-27.5987274774091,0.0,7.524927141183297
20180126,29.942720825161622,-126.95535893441222,-4.240305123080568,-10.010469968951673,-5.6405113385295484,-11.39651210088954,17.220110980760037,0.0,-38.9487571431538,24.948243329845816,-0.6735003470229561,-28.17513808257111,-32.12434995261399,0.0,6.024782231490197
20180129,28.808651361459223,-121.47392308300503,-1.9155701159785175,-11.796102897094357,-7.385877367132342,-10.967245633703769,14.1862087371936,0.0,-34.652937618079235,25.288289950731084,-1.6208451483339872,-26.672433399499308,-36.79494900363543,0.0,6.188051727092746
20180130,27.946425381573576,-117.71836078843135,-2.6402258036437836,-15.227564418269958,-8.977661945257752,-11.113245238880955,11.070082355219409,0.0,-30.594141338356533,25.686866991808795,-1.067612770913364,-24.841597763446956,-44.674106274507714,0.0,6.177250354891046
20180131,26.48802973051809,-114.4591227733056,-4.136871630271702,-20.415630629874666,-9.852195978685097,-12.800152276556025,9.637599201033082,0.0,-25.259600359970847,27.592609682873704,0.6845967178818205,-21.637571505222873,-51.37801291653364,0.0,7.476284244121145
20180201,24.839250328467983,-112.35853248831788,-4.619394613326223,-23.51333250129213,-11.030467617419827,-13.780678646235698,7.935477293022226,0.0,-21.68289992712809,28.58905132098441,1.9374067042120893,-18.545275020134266,-55.57305525427291,0.0,8.470295102218778
20180202,24.824271762075398,-110.56849924119798,-3.4619577344454195,-25.43660593181461,-12.44208673555171,-13.40457433001515,8.163683240765828,0.0,-17.497736617210837,29.030610884912914,2.374152751269309,-15.56992213509097,-60.65834034619113,0.0,8.75972662172412
20180205,25.584792379850573,-109.16727499851949,-2.856635990218629,-30.290764748799017,-12.294176256543745,-14.941266264228604,6.260525050111138,0.0,-13.77284485396067,30.15588886696153,2.6195658708611647,-12.309275167020258,-62.663713139557565,0.0,9.89861568446131
20180206,24.616887221628605,-110.75795988101801,-3.210406676882399,-32.22541667496388,-11.953348672518418,-15.471164493765759,6.083118178680209,0.0,-12.049481714023587,30.35059471911215,1.9446609319550088,-11.01961916469927,-62.88142533297945,0.0,11.189096611543237
20180207,22.89847831366587,-100.39281471811282,-4.8043722626677585,-32.3213447870434,-12.650440020817394,-15.814645301069786,6.2138712975310515,0.0,-10.21949801376101,28.706991032712228,0.45374214029315457,-9.293008791450298,-63.836545634374325,0.0,10.507676446585128
20180208,21.452461431834863,-89.77766964542293,-5.4096076839924425,-28.894601062521506,-13.090754666916041,-16.050225735067468,6.197509732940163,0.0,-8.15970338112339,29.36763678807029,0.9562658504146565,-7.576122353084784,-61.28583180957718,0.0,12.574818772231078
20180209,20.302335249038485,-81.0445702660885,-5.909496905701541,-25.27443537543865,-13.80279041803388,-13.705397579187036,5.367936529777351,0.0,-6.368122492899248,29.540325706910682,0.5183617286534637,-5.902206236223947,-61.71227113359224,0.0,12.490889387394212
20180212,18.3859728122493,-74.2298042297856,-6.938043826329706,-22.636623097324623,-13.995293958574651,-13.731995410550423,4.197008911040169,0.0,-3.314409196531262,30.63530494743473,0.20644432193105675,-4.553143743012404,-61.786453934943424,0.0,12.789302528224548
20180213,18.37581787854572,-68.82420380913484,-7.648341589739581,-20.861992186395728,-15.384140447642965,-14.104908668652003,2.2702934447729213,0.0,-0.7065097297579158,31.500701183127696,0.2835048823121121,-4.525003200168529,-64.0477879977441,0.0,12.279427177456007
20180214,20.65289150029739,-63.24123616336171,-8.884164896980707,-18.51268329467438,-18.72586879255123,-14.562568182799707,1.0937005698703655,0.0,0.8017843086681593,32.334886568457506,0.866426412844689,-5.356008508586191,-64.79133068765559,0.0,14.635519385628157
20180222,23.34724506928118,-58.91679600208034,-10.647669037832989,-14.391304506864268,-23.015441482672138,-13.307372009927107,-0.02600592723692339,0.0,1.3263023119085116,31.951522465294936,1.0418927639511597,-5.111306586025768,-63.27344127671444,0.0,16.09122875981167
20180223,26.97858217643969,-52.5672071069699,-10.792836406628828,-11.744552012210443,-26.35434991995501,-10.294528123291107,-0.7574980587426914,0.0,1.4588130839931785,31.363639315374698,0.22129598937974315,-4.573271600904519,-60.638378204294014,0.0,17.58605094582992
20180226,28.198269144946366,-47.399248049483326,-10.36975228292045,-11.221549068576902,-29.548740881131675,-8.349332856733108,-0.7548322400353868,0.0,0.5768681658723825,31.40870257224779,0.6017320670682361,-4.845892895956636,-56.93756815792068,0.0,19.036663708498644
20180227,30.03720035981458,-43.060692978106665,-9.567138365037788,-9.044282710520113,-31.506131405739428,-5.878944911638789,0.5169668291856835,0.0,-0.38241839225575375,31.221016828769393,2.1161041194389187,-5.274934072408731,-53.76634173118475,0.0,21.236307320715518
20180228,32.76657490649885,-39.00361430966667,-8.78340451764506,-7.694848723507176,-32.92805997246977,-3.2046517448035883,1.521904964845118,0.0,-0.3411989104644874,32.070634569830894,3.3517953497004047,-4.899617527197174,-48.47363817436925,0.0,22.676613147603042
20180301,31.307600270835128,-35.791094237472834,-8.029319286038582,-9.310733466545926,-35.20558126860572,-0.5202677160850742,0.9489818898597385,0.0,-1.2011592814766554,31.641712366938435,5.965640366578164,-4.244415067773357,-46.86732916038908,0.0,24.197410731320396
20180302,30.180398790511358,-33.243847130552965,-7.320922998542668,-10.357451487735803,-36.07853877296128,1.000774771375925,-0.40846339567102885,0.0,-3.25857809660821,31.31782561008787,9.008468611359055,-4.679949972884872,-46.27244190932611,0.0,25.092905066258737
20180305,28.86863919782693,-31.069373594292575,-6.599964316972836,-11.209313656735953,-38.4083494664121,2.1685036800942257,-0.8643430786195239,0.0,-4.932535403413851,30.531508129629202,11.762007863746275,-5.095683920108386,-47.1108793719103,0.0,26.036509945405452
20180306,29.887063770795532,-29.62661121500435,-5.472392096994834,-14.883747390436874,-41.466675124629504,1.1112118349073152,-0.24582497282215085,0.0,-5.515760754741007,29.158752708063176,12.21201056925219,-4.053999011652649,-47.488863396926234,0.0,26.01258800691817
20180307,29.925228139049455,-27.98677074347288,-4.773824420923959,-16.217156970910086,-43.059015806619875,-0.3462398606380494,-0.1737139626942411,0.0,-6.502433896977665,29.18533416275454,12.692521953608463,-2.7375560505308476,-46.371683531021155,0.0,26.91606990256594
20180308,31.64274971360214,-26.32451086846229,-4.642381473471954,-15.761428940573404,-45.25823834770659,0.3214849214069684,-1.7273812812409806,0.0,-7.657374095601723,29.06645244011115,12.81275179164478,-1.6580411563596804,-46.71738253075089,0.0,27.35493864312183
20180309,31.198688824604815,-24.741945857355766,-5.347121319297665,-17.362490538553185,-46.41122107470619,0.654723024613576,-3.181488080051233,0.0,-9.219402227345725,28.39451931788344,12.388338329867302,-1.0608925724382965,-45.77118077991358,0.0,27.01714153390233
20180312,30.741703390968013,-23.07328705186278,-7.690555375484448,-17.211802243534684,-47.74463353948812,1.5192843535647276,-3.82937812433013,0.0,-9.726041603842123,27.841734396612583,11.509582909839933,0.16040165634900475,-45.594530981552516,0.0,26.289494678805834
20180313,30.580220490626992,-21.396775588154004,-8.457658495681018,-15.800934697100908,-47.49130721284789,1.3362664591649733,-3.9524936371498622,0.0,-11.047592624771783,26.55599917743551,10.81599037090323,0.05309820062880778,-43.23874631714887,0.0,26.56746429567331
20180314,30.643229503740457,-20.389245996833846,-9.463245453664147,-16.406688141131113,-46.8496484785408,0.6708526928553086,-3.68483589044403,0.0,-11.613594856137718,24.425051895441424,9.515548193884504,-0.4924002755888868,-42.207883246222046,0.0,25.88083444292703
20180315,31.232090923474622,-18.69172339377604,-9.14959318614196,-18.82672338131278,-45.61950146186765,-0.6440235422305326,-3.0062485356233832,0.0,-11.37852153376398,22.94261075290731,9.167119001043432,-0.7853348791290575,-40.45354068634125,0.0,24.892797783307017
20180316,29.59596822158067,-17.019938487025208,-8.660031857397344,-21.767148676074502,-45.641858479354724,-2.603744485102046,-1.9127211687736225,0.0,-11.15922090894561,20.26038971922736,7.900938344007019,-0.4816253428052072,-42.64188286410977,0.0,23.093228078251578
20180319,27.40046933856907,-15.600820595169639,-8.026581687432046,-23.740510885321417,-45.563743440384144,-5.324195330377062,-0.9927398994180677,0.0,-11.386655607363096,18.055448326449408,8.438018243587855,-1.1341308578186733,-47.58396892218743,0.0,22.072471860094506
20180320,25.170848736898716,-13.888902518341421,-7.072606444583439,-24.411184884381008,-46.820493364588884,-6.393672443526873,0.2399356319362894,0.0,-11.184266551964837,16.794811413605185,9.61087524239998,-1.7702633364770664,-49.53391821965767,0.0,23.103280207964463
20180321,24.052339846730618,-13.194918530673382,-6.347494742794521,-24.17442173522166,-47.10211874288047,-8.737727825921986,1.5040305048194418,0.0,-11.44014309898125,16.333477022819313,10.445746439725019,-2.914477324941456,-48.066207187546475,0.0,23.5720443368436
20180322,23.418277773007187,-12.395790742929242,-5.520656979550044,-22.752747976376334,-45.94056091176807,-9.390796748371354,2.4353223261865544,0.0,-13.301299740788833,14.77288642019434,10.774485894334305,-4.31592594786569,-43.46554208977451,0.0,22.161730416903872
20180323,21.054321293482612,-11.891047944415146,-5.918224900491085,-21.4239268373073,-43.41558951765905,-10.397798393196968,3.6045302024306207,0.0,-16.69100894969862,13.880934807033821,12.914025632679165,-6.874362913658396,-38.13684597597694,0.0,21.76988136930017
20180326,19.56595214812962,-11.055886057412181,-5.92678372979375,-19.65939871238494,-39.04737948970963,-11.230128749788724,4.470955883581231,0.0,-19.425785817815232,14.442682333037835,16.688121388961978,-8.652381562868433,-31.776841387794246,0.0,23.580341065635
20180327,18.645641650555756,-9.758216038080707,-5.272244551179291,-16.318973519777376,-35.97750331827758,-11.727563879713314,5.636684475973783,0.0,-21.587749737005296,14.120979110274938,18.88913733506265,-10.30320974912808,-26.669274553198004,0.0,23.47694185263291
20180328,19.147550629846183,-8.253290651984319,-3.6881487020837267,-12.884652483749843,-32.866575774773736,-10.974646562867836,6.1087473948477,0.0,-23.847891688278466,13.42198008882088,21.793537018474723,-12.526012380189956,-22.006085151896386,0.0,22.891640497376525
20180329,20.05094952599736,-6.392263249510976,-3.3416198968900277,-10.872861050972757,-29.683084064945415,-9.249767386340464,6.459121492256446,0.0,-25.692703867879082,12.025395789043726,23.515482509539673,-14.428327557841206,-19.502803268991514,0.0,21.810342163099747
