,AG.SHF,AU.SHF
20180718,-30.553307049627602,-156.39432354214182
20180719,-40.66852405927504,-135.87265048973904
20180720,-36.241085695121,-105.13860063020023
20180723,-39.365452176470704,-93.89506365307761
20180724,-67.07435274986052,-99.75406585568932
20180725,-109.42299223353008,-107.405063521078
20180726,-130.641284831201,-102.38830946108489
20180727,-145.07198257181454,-102.46982256906972
20180730,-162.83919454277932,-91.49309265241538
20180731,-188.06717754469102,-78.86088788123419
20180801,-188.4185309087719,-43.99263810029685
20180802,-184.46234846008582,-49.47324477416517
20180803,-179.60322029784774,-38.69156877700155
20180806,-188.7929905755855,-47.28863387772304
20180807,-182.28217896715998,-78.12162338141843
20180808,-164.60478217385213,-108.38159739819837
20180809,-160.43236574925248,-107.37860698695522
20180810,-165.1899751059518,-117.36274411838156
20180813,-149.03435096066497,-123.29982480262017
20180814,-127.31326390185082,-109.19494323793782
20180815,-122.64821382337611,-125.02940279068048
20180816,-99.75034657564758,-129.1131142171831
20180817,-85.56205511474279,-138.5277440548445
20180820,-70.84991503440655,-127.33097583460746
20180821,-56.766120687987836,-84.07988453892946
20180822,-51.11246932080632,-38.59856280102968
20180823,-29.978665870242576,-12.694433477342251
20180824,4.467035524611206,31.426769601212964
20180827,24.354120094220395,62.236215542883755
20180828,7.707944835502439,88.22166095095878
20180829,-0.47296013289901545,109.60993310051344
20180830,-10.78661029687703,132.0453803164
20180831,-17.812330981376046,156.1293079850563
20180903,6.754644431298421,177.0473458612122
20180904,30.953500076784387,186.59270006923023
20180905,46.18567598316012,199.11215064923294
20180906,33.41476684595912,208.22626125630845
20180907,30.791523639341705,204.84493983539497
20180910,4.765520921669512,195.72121133412065
20180911,-7.2097439686969995,191.7206499449081
20180912,-11.196262395047192,166.80286223437403
20180913,14.863392635664049,148.62495627692604
20180914,40.49713466384283,137.86956138998127
20180917,68.14271403222459,145.56076922012087
20180918,75.3833070273221,130.72216438834275
20180919,82.64727041050406,142.8106577404468
20180920,87.71309961941982,163.65042257412512
20180921,85.13287168302209,170.03760181100645
20180925,75.69089920688035,192.42785219078897
20180926,64.34688701410168,229.325665586996
20180927,40.65213108360791,230.22847507369661
20180928,26.941463845646275,215.55148624498966
20181008,21.335215877105153,198.35774933028375
20181009,17.674082606197807,164.64029277974902
20181010,26.288618133145917,143.03544365126848
20181011,48.31967489666948,136.62157798614186
20181012,55.141507320132774,125.65746270581639
20181015,64.9248480686881,114.23744947378287
20181016,79.98038324106389,112.4370758245164
20181017,88.91836402542697,109.75585338634347
20181018,91.90453035808949,103.54598263440126
20181019,96.8192512227227,92.88347773357606
20181022,95.04938985733152,84.2818620675289
20181023,98.9566339821538,78.48535279180665
20181024,93.45420968409836,68.217188552813
20181025,85.97505585399266,56.79116601421817
20181026,82.9355391010121,62.76997487904159
20181029,69.22295984905612,50.383655273858544
20181030,52.072620620435615,39.746830403077745
20181031,38.16989450428471,29.37917933530236
20181101,35.54298509363423,36.540814816715546
20181102,24.860978487623463,32.92176155136275
20181105,-3.544779783024275,49.625714414329394
20181106,-25.57661027804077,45.83792523295325
20181107,-34.257550493387214,62.989046876103394
20181108,-25.544715022803384,65.60494902562337
20181109,-4.736613775461963,68.69222883403992
20181112,21.26231024395289,73.00537062787544
20181113,43.8278218416062,90.59327241968096
20181114,61.62892024800365,84.30307950316914
20181115,75.18823076262555,81.59671376888465
20181116,77.48965269808964,97.44318285252173
20181119,73.74655579981037,55.95187518938661
20181120,36.85139147251279,20.426356848045323
20181121,5.793475941329529,30.324166472762705
20181122,-21.88077687654616,-5.121158532983952
20181123,-43.09154855977221,-47.77659451267381
20181126,-18.693531290946236,-61.31516256519875
20181127,6.934738091792317,-72.42666051419512
20181128,28.478177425540583,-79.36662254171945
20181129,43.75529509826605,-81.01038225918843
20181130,61.243385427637925,-81.34842653533791
20181203,75.67726690578333,-92.44603900053863
20181204,77.76880322690216,-120.60215151380427
20181205,70.96146909661982,-142.33266896944454
20181206,27.46974064351789,-168.29950813448792
20181207,-18.436208841349384,-208.510201836764
20181210,-73.27753314074525,-230.30579475564227
20181211,-97.25827614574638,-230.00429894539792
20181212,-116.81220919533136,-229.25653526779558
20181213,-126.0594189326711,-227.95204501322866
20181214,-130.1934556010353,-216.3673693144553
20181217,-125.1594655037456,-211.99431709448103
20181218,-138.3777292634504,-213.53964543591894
20181219,-144.33890565344348,-217.80765281916345
20181220,-153.66545763299717,-232.46358345972905
20181221,-164.37901239343498,-237.30838744321647
20181224,-178.72743170493175,-234.12697528342912
20181225,-201.18676543779696,-228.43069035063456
20181226,-229.98450840479515,-206.11568369892538
20181227,-264.0013494881047,-178.34815286453863
20181228,-264.917229550481,-139.40865225109454
20190102,-262.71971511507564,-112.64010637125175
20190103,-243.7511727896187,-83.67770599282501
20190104,-224.14173696447412,-80.32258313076538
20190107,-188.10244257466215,-60.31239928480176
20190108,-155.46330525430676,-54.839095165735536
20190109,-135.08512016892558,-55.42073848096938
20190110,-129.67363930722337,-68.6946405159456
20190111,-111.90101159694441,-70.67831369019865
20190114,-104.56069818422064,-73.80233629923836
20190115,-107.99643520367987,-75.43830537389809
20190116,-106.07043468457955,-79.65813866638227
20190117,-102.05099337146682,-75.67132881551026
20190118,-107.58270071128771,-70.00651412646002
20190121,-107.28747503783661,-68.29063092685216
20190122,-109.39669495877328,-64.93079968295135
20190123,-107.54996430827518,-62.593038239176565
20190124,-98.94427057684433,-55.66422439034254
20190125,-97.24633523863982,-70.89326208498781
20190128,-97.75691677496359,-89.03975510448204
20190129,-91.31605771761673,-101.55390107324708
20190130,-91.57003660881874,-100.6846680196701
20190131,-92.3882161986647,-98.23171548966575
20190201,-86.53137014587284,-73.83787689445042
20190211,-83.80430202601136,-52.03583711654455
20190212,-85.69519536841176,-38.68013072198571
20190213,-80.6075930075384,-29.99608363953448
20190214,-83.40414949545875,-55.40742246780647
20190215,-84.74654215915417,-88.44226597280695
20190218,-77.11105963230108,-109.24651736232643
20190219,-77.80164193906741,-137.75216678251425
20190220,-92.53853533214782,-172.50068027712948
20190221,-104.82769503825088,-178.42562016445106
20190222,-118.54234142663452,-183.0374602712819
20190225,-140.44696498899316,-206.44230959541264
20190226,-143.47138840702075,-207.1061580410397
20190227,-147.5804975329307,-205.88137728944744
20190228,-143.9267561260533,-197.37607968821774
20190301,-136.9390826967452,-186.25435843420283
20190304,-125.00527447524895,-166.14288387329748
20190305,-119.7178182656885,-164.12256908685063
20190306,-100.12213166685886,-146.7562980389886
20190307,-92.36781708775082,-140.09430168260013
20190308,-80.15681053567866,-129.52247332141408
20190311,-74.91404362895,-122.22218477800898
20190312,-67.51529530303213,-101.62556908180798
20190313,-62.14129163739717,-84.8361015623075
20190314,-51.66472038086191,-71.13508639194629
20190315,-42.12550338780462,-55.78470715290494
20190318,-23.55818217811929,-31.572902596955963
20190319,-9.78754123267328,-15.064026836158881
20190320,-5.10323889856732,-11.438756303859499
20190321,2.7102649710320716,29.777613661784905
20190322,10.91968700765587,64.22236554470669
20190325,12.801791835411901,87.51934236794284
20190326,7.536141383210992,66.37954317282329
20190327,3.2038968722830217,78.22230515458946
20190328,-1.9801450141977053,58.08080988752819
20190329,-9.891924620682339,57.89546512661819
20190401,-16.362414362292263,53.24166990019798
20190402,-19.035833591852647,59.16842686262677
20190403,-19.222400911392064,58.07905432970912
20190404,-18.465586250969597,65.66893427600293
20190408,-26.979796410149564,43.58683515836629
20190409,-39.62696816505571,59.15892588157149
20190410,-18.825040252130197,80.40948949753368
20190411,-30.902138412499866,96.51074137648286
20190412,-39.730416886971966,93.59312879436516
20190415,-43.85336113862444,85.35534501679165
20190416,-46.32856663102836,67.42559071289712
20190417,-34.38899290912893,49.3746155960208
20190418,-16.184794193184537,44.07915311927398
20190419,-8.308521156990297,39.72324555192099
20190422,-3.9246120699905487,41.137425453210334
20190423,-1.9650528573189958,45.81611933944822
20190424,9.13147271981213,40.278746684284705
20190425,17.067497510312528,34.85283684087579
20190426,28.294873315194845,32.52870441643836
20190429,36.93739972895286,19.951466745594768
20190430,57.920403623620764,23.938241466827712
20190506,55.90163924527826,37.99172382237961
20190507,53.73482869264144,41.53500940226872
20190508,48.640323047764696,42.948244285113766
20190509,52.884870808863916,70.2897251383875
20190510,31.99063863810026,72.23333580503731
20190513,19.22485576623711,72.96210698683775
20190514,-22.813147665244525,67.77445222816372
20190515,-27.986685659927375,66.90717828729242
20190516,-58.419907771281906,65.06997016715528
20190517,-64.52661584825562,81.32242435207841
20190520,-72.12301530576784,88.56989869121023
20190521,-79.14938227615347,107.06765705541208
20190522,-85.06086209610912,130.74654353335657
20190523,-83.33901855558292,138.73110309946404
20190524,-87.42312460478821,129.21397935932333
20190527,-82.52468128503855,133.71077637527395
20190528,-64.82754638922763,146.49476520899162
20190529,-39.395992445490954,155.2298124250789
20190530,-24.760442987952416,164.35713078182658
20190531,-9.649584769019482,173.4822298246537
20190603,-14.23457582599439,167.53261072518063
20190604,-19.31117721732182,155.58757250351823
20190605,-36.686073478952395,140.58797297599455
20190606,-56.5392005683034,130.95779679305468
20190610,-70.09895543244686,126.2008370240216
20190611,-69.18615958569765,121.94550151813421
20190612,-68.29748655290479,115.58771310823654
20190613,-53.37651390497255,117.79061424449375
20190614,-41.07907542969703,113.78925849255052
20190617,-32.949198410947005,104.45424734706519
20190618,-22.065795478119984,97.59664263469654
20190619,14.362456164645137,96.20779441005409
20190620,28.61218597258152,83.7668873660049
20190621,11.117969859129365,69.40652632982729
20190624,18.546030883493138,60.51897763774972
20190625,-2.643639781884663,51.67732576713312
20190626,-28.734645631094793,39.67230082335177
20190627,-51.71476398395841,29.127850357532292
20190628,-65.262223139211,19.34889202735275
20190701,-78.93805162737947,11.218418265861134
20190702,-83.21025235068252,7.313147198994563
20190703,-87.17785317388879,3.7836103831197887
20190704,-90.39732174315877,3.7103841804397573
20190705,-97.50756352139821,-6.453119352792487
20190708,-93.188705187245,1.4889515285625372
20190709,-86.61505546998421,7.464028093206875
20190710,-80.33671588898255,11.480102329275805
20190711,-66.36058884802844,14.531296366353422
20190712,-44.60964335546027,22.865104013244945
20190715,-36.56342948282296,22.021922729793715
20190716,-17.628517954000156,21.556198787611503
20190717,-0.7974051419137461,24.28834634820605
20190718,-13.377966457460033,13.292624969595812
20190719,-23.59503411255396,0.6693033923192812
20190722,-30.751848590483345,-9.339283336377697
20190723,-33.240744882301364,-18.998832774705175
20190724,-33.804295401054034,-29.49220616680003
20190725,-28.713671275720863,-33.69623062807469
20190726,-19.014289940657395,-30.502442940921
20190729,-11.668136390354078,-29.98628343925661
20190730,-7.600620740067273,-26.326126663979856
20190731,-6.4143765886844175,-18.84758411493177
20190801,-6.080888808181005,-13.2059227360006
20190802,-12.702702250240682,-16.923246309965908
20190805,-18.691226898686285,-16.539769771567492
20190806,-24.38879374663429,-22.68468581893319
20190807,-29.715898707883017,-30.2460391294763
20190808,-37.241661584667575,-42.163398420063494
20190809,-43.224784044693166,-52.7115722271239
20190812,-50.14053986165205,-65.61035132441822
20190813,-56.371895156002566,-71.86388086656463
20190814,-55.44919992544733,-70.82816464210468
20190815,-52.92323462618971,-68.37646009317713
20190816,-53.234428248920224,-70.27128567173384
20190819,-48.50923056279356,-67.8479140034758
20190820,-42.78707329553616,-68.78816746299596
20190821,-45.52138430515722,-75.05741298969053
20190822,-48.49936347883105,-77.76062401016719
20190823,-49.13301594844812,-78.38664661898217
20190826,-50.96070991148049,-79.11872927684819
20190827,-54.319969906691306,-77.49520378816473
20190828,-54.83325227444219,-77.85988991533988
20190829,-52.3920321666899,-77.68115331952141
20190830,-46.56976891810558,-72.76852477031201
20190902,-39.048593174625466,-64.81784941373404
20190903,-32.56904907549337,-61.5410230855301
20190904,-26.420821544191806,-60.65482682738223
20190905,-20.878855162837255,-65.1630991071277
20190906,-17.324628955753003,-67.0233708078005
20190909,-14.415567957966019,-71.20925240360708
20190910,-10.266078478502832,-71.07730889608204
20190911,-5.642474229102467,-67.21848063640591
20190912,-1.65193964754754,-56.458181223691724
20190916,0.18102634001697834,-50.32946999052638
20190917,-2.22156493604934,-45.1426749243211
20190918,-8.311608529162502,-41.665380816604184
20190919,-11.502995081102151,-35.600536081227126
20190920,-15.839615503420255,-31.875744788875636
20190923,-18.430531780915835,-28.062203717123985
20190924,-20.275670851942674,-30.147291107752825
20190925,-17.223328475439484,-31.70397356246147
20190926,-16.033575860767073,-32.58895208467154
20190927,-15.700935043825334,-38.70505760707674
20190930,-14.375566896801994,-43.10920147712002
20191008,-11.843229905083042,-48.42846830843869
20191009,-11.071333586880156,-50.749378751860945
20191010,-10.972335146956219,-56.25320639618619
20191011,-7.524870882070445,-54.52079816791923
20191014,-5.107069916603611,-50.54083195681476
20191015,2.970465152560791,-43.51319364267732
20191016,9.376242110031136,-36.42486574744293
20191017,17.145453772516966,-21.152677681899927
20191018,17.441176852088233,-22.71236110327859
20191021,16.832730132528287,-24.154992628758805
20191022,19.160715496161835,-19.63855119476184
20191023,23.575085961355384,-13.24860515418593
20191024,25.113206702198678,-17.93126271813794
20191025,26.841250467709457,-15.358721336327967
20191028,31.719656666439924,-15.83140699734302
20191029,36.44424727993651,-18.407855764403493
20191030,37.57771215510279,-22.528682112704917
20191031,41.12447337557451,-3.0774352403701295
20191101,47.40643717574769,-9.038410215086852
20191104,50.28853925051245,-25.606251575083956
20191105,50.24443668466785,-36.662501709735295
20191106,50.91255586503181,-47.0380105262651
20191107,49.29067519201423,-37.504781462494755
20191108,46.69390426965443,-21.827462094692088
20191111,42.888258863968325,-1.3733107041051162
20191112,42.20690584059132,15.618339940221505
20191113,42.43389207402801,28.20183069482596
20191114,45.031334628640955,49.648286087668055
20191115,46.56858283425048,58.210336449910784
20191118,43.63662265105367,57.17857366283908
20191119,39.384415636173685,53.536671560719434
20191120,36.60732158593517,50.886257928447385
20191121,30.399708865535704,39.12817695913307
20191122,26.03276613784805,41.11838659669321
20191125,28.46958411511709,53.03112598822093
20191126,34.3439120035542,69.79566326517275
20191127,36.09858656688928,82.78179606809587
20191128,39.43809088399938,99.42363620940719
20191129,35.998795788281086,104.77247081810893
20191202,29.47460045844695,105.29818779625964
20191203,16.10641431428539,94.29170626674093
20191204,4.819720087110617,79.30059108648622
20191205,-4.1202086742321535,63.49065090171011
20191206,-8.795271888274215,49.615881762855444
20191209,-7.875760417286741,41.21877319004058
20191210,1.1809299714970447,46.43956494507903
20191211,11.794440101648494,55.296101143816166
20191212,16.946204503926996,57.26333518550019
20191213,19.027226830013067,59.08892796503644
20191216,24.99344741423788,64.02914913547295
20191217,30.897206922108115,70.6421595600789
20191218,40.27138966081765,84.89565957216695
20191219,51.83282184518838,102.97346160481428
20191220,62.24865074559318,118.59914156422074
20191223,65.69898113601204,134.24445302452438
20191224,64.80172685371242,139.9227503873974
20191225,57.618748154826974,131.92363822359354
20191226,48.40252129961683,111.84607851552785
20191227,43.47830080263781,88.46889891748091
20191230,23.96475314830567,60.95672594800617
20191231,8.427742834561993,39.749230954786285
20200102,17.40322870958407,26.907533859212457
20200103,23.835748216894057,23.380392885407907
20200106,27.748374237103285,26.383346432738566
20200107,37.61632445742223,35.653866173759155
20200108,27.674907041333086,35.74116764018751
20200109,15.968355949112455,33.52069099926697
20200110,9.35570591671182,35.201279241705166
20200113,1.0446013784079742,34.18682066695822
20200114,-6.65675274955446,32.91301184210093
20200115,-10.849373535509253,34.25850602721545
20200116,-17.68704131791823,32.09754861567102
20200117,-21.36506376711154,34.17065184254751
20200120,-21.541134320076054,41.378593197075524
20200121,-23.035764166197062,45.445487398031275
20200122,-20.90895940649171,53.798234152322394
20200123,-22.010332026139523,61.38389188736837
20200203,-26.50429937114509,63.08905978832468
20200204,-25.934097867091445,61.58338707805657
20200205,-14.191401927291874,58.25637850149813
20200206,-4.663632360782136,56.99340575348271
20200207,6.169420432749804,57.87141366035973
20200210,17.19483987311148,56.296642891632175
20200211,24.78038671452787,56.43451865500534
20200212,30.825273976939204,63.688596122449916
20200213,32.85290975934567,65.55613493906407
20200214,40.52706014765623,74.4402078882268
20200217,43.30748209060347,76.30331522375461
20200218,32.783189276030605,79.67765210855468
20200219,16.92202953726267,70.5214573925055
20200220,-10.848365805456192,56.51376309110383
20200221,-34.21916033029842,39.77569387135451
20200224,-55.21000231442011,31.71133072449893
20200225,-62.986707630717156,22.785330366639982
20200226,-69.00440952349307,21.315816245277997
20200227,-82.64830990807054,18.542284611520607
20200228,-80.54202338239647,25.323336069295046
20200302,-77.77336338877926,30.89278590860949
20200303,-77.58014548634142,34.178293967293996
20200304,-72.77436473147337,32.05094024522704
20200305,-60.28832418578819,34.62229473478256
20200306,-52.0703881597753,26.47880537487898
20200309,-42.01775212479174,22.019904649270423
20200310,-31.232552293463915,20.534122920167388
20200311,-24.62401357620729,20.372637792529506
20200312,-20.311952191429242,20.249195707702686
20200313,-19.010049329033436,26.449082673866563
20200316,-22.011486855732212,32.8137404593013
20200317,-24.44677520623843,37.106549299838335
20200318,-24.87360510858355,40.40108955213352
20200319,-24.875823560361972,46.6658460566571
20200320,-23.499392622464214,47.53982611385376
20200323,-20.37421096367869,47.7157740781946
20200324,-14.12982475778961,49.2333727067787
20200325,-8.680395312614394,51.11832492919937
20200326,-4.154371811955399,49.0697839776832
20200327,-0.7330446419853912,47.928004584572896
20200330,2.2919232297908207,46.59546342669782
20200331,1.9264115666751214,41.869401319436825
20200401,0.9365556491508695,37.396942482635446
20200402,-0.6719536726948958,35.43876645088317
20200403,-1.051673983659084,33.899705340978215
20200407,-0.21095331984580948,30.65060831974822
20200408,0.4927065645030352,27.136434295818194
20200409,2.026463645068471,25.28860307757761
20200410,3.056393456843242,24.09013231012659
20200413,7.464063172932024,25.806447197411373
20200414,9.010228863020503,26.286168915599287
20200415,10.519328040570976,24.79724203067228
20200416,10.800964187664789,23.771463578499173
20200417,12.611004303008626,23.095944299528462
20200420,12.75850570095046,20.50606425600937
20200421,13.306895388832615,20.85991959372982
20200422,15.628594613291797,26.67424891387605
20200423,16.719802534274784,27.1261840315879
20200424,15.547387790416655,25.282377392077873
20200427,13.467656724055164,20.202823147447635
20200428,13.458634963514692,20.10511669859858
20200429,13.67469139762779,18.352891781126527
20200430,15.543008092261523,24.612407853156686
20200506,17.08159524780227,26.95211693571265
20200507,20.5840103226705,32.31917406284963
20200508,22.792923357776644,30.955483555898915
20200511,27.33798084010686,32.90757708959314
20200512,29.791339160823913,31.64232483963903
20200513,32.13365081740293,30.356245888653362
20200514,35.78912600578497,32.766924121766564
20200515,37.06442210065227,35.938295578019584
20200518,33.99968897972988,38.89589405654024
20200519,32.623341700080736,40.04037794067071
20200520,30.844649904401045,41.72645454386447
20200521,27.022612045063184,37.197453733283645
20200522,26.178689315019557,41.797859726856906
20200525,24.00900605557445,46.92770052573803
20200526,20.0955867384124,49.1025479902917
20200527,18.03688032112801,53.84808257838802
20200528,16.801994765944993,61.93193763467107
20200529,12.587919313838073,65.30109167304308
20200601,10.468292787090068,65.55529625810391
20200602,10.489496147339667,66.27276053794124
20200603,11.076769438888935,66.165390102961
20200604,10.693626599115813,65.53223347153346
20200605,12.711879706683261,61.46098284195689
20200608,14.762600079906926,63.73534652635794
20200609,16.405204291189733,64.37459514037681
20200610,16.403369038696592,66.52342757009333
20200611,19.12371682582652,72.45909736775201
20200612,22.131409946349365,74.9684852393659
20200615,25.975685858571325,75.35946157784574
20200616,26.965715974490255,77.14108868368004
20200617,29.515041571221026,84.0181161500902
20200618,28.856516293816142,74.88523148366313
20200619,28.979521853192363,71.81351486497053
20200622,27.740770297727565,64.22862698965238
20200623,28.86156296170419,65.76735198673607
20200624,28.22129107686139,57.927731736123
20200629,27.2366652857044,56.429546076473
20200630,26.667506675038002,53.76791624695381
20200701,28.4560427570237,54.076603164781424
20200702,30.74610176889751,52.724835329526066
20200703,34.16448732904164,53.933371118467534
20200706,39.700006785303295,64.01126455420192
20200707,39.31610629251402,77.54461091867526
20200708,39.0449764638436,90.00756140998129
20200709,34.86310072608076,85.0500184819334
20200710,31.75534048921225,82.4177458662235
20200713,29.17502202808595,89.24935951182523
20200714,26.234361879579925,92.01650868862612
20200715,23.792336424104846,97.44765020266647
20200716,24.841643589449042,106.3855692471339
20200717,25.07302095295153,114.69962057230079
20200720,22.85516453108783,117.7214540305474
20200721,13.430553528024886,120.26551485331008
20200722,15.04270417741308,110.99642411366297
20200723,14.774109120021699,111.30884802277502
20200724,5.877171778433074,107.58057497081673
20200727,-1.7162300156451944,89.96345504812211
20200728,-8.724126552196,67.61534916552705
20200729,-16.007017282178847,57.15898670228909
20200730,-20.904443127166886,47.378214084867935
20200731,-22.97826725021567,42.548210080084814
20200803,-21.151462038338117,49.78763458714409
20200804,-17.67523371602831,58.87067363697209
20200805,-15.300673069994795,59.43838034440092
20200806,-14.21915411584568,60.817338571081436
20200807,-15.21751584529668,52.86519667369744
20200810,-15.657936381915723,45.66708559371662
20200811,-17.114388744324344,42.09024660463193
20200812,-17.94367935817041,38.48739935701189
20200813,-17.3975805382112,33.785231051279126
20200814,-17.688925507098205,21.57251665621355
20200817,-18.78020877563272,18.519152670448705
20200818,-18.24235831401505,14.90338871803757
20200819,-16.41049387324783,14.249601855884672
20200820,-15.406745963726122,14.558482579023629
20200821,-12.217144772576065,20.067093184327703
20200824,-10.948594287271396,26.339366226507945
20200825,-10.143051988818746,30.028796608816588
20200826,-9.22019781660612,29.765178633268384
20200827,-8.801669714327426,27.012630707814264
20200828,-7.974064032271301,23.69954446321818
20200831,-7.3318747295088995,8.018944083327693
20200901,-7.465865330754377,-2.6526512673518505
20200902,-8.961815861481247,-10.734490840553741
20200903,-10.33037537057711,-6.873532956566485
20200904,-11.800303862573028,-3.351902498892863
20200907,-13.513602908818177,-7.283371989011218
20200908,-14.261778219503636,-9.187936866802099
20200909,-13.649801937890057,-12.095607267868587
20200910,-15.105588634884521,-17.495123832478882
20200911,-15.490225637503617,-21.254141002901676
20200914,-14.141819119942872,-26.246517679718053
20200915,-13.963202684133307,-32.426889666736535
20200916,-13.395015009875195,-32.60830916228991
20200917,-11.156084353607342,-30.227024722109885
20200918,-7.376700121086617,-21.837596956550765
20200921,-6.276051586507928,-16.700871759650656
20200922,0.8570166704562038,11.34407476800585
20200923,5.616859126693072,28.03184350830372
20200924,10.381042502518593,40.431708363171836
20200925,11.542206716323069,45.16249668597515
