,GMV
20180102,0.0
20180103,497.44831038258803
20180104,477.4638903976045
20180105,466.677951535329
20180108,438.9485311300142
20180109,394.7845508543106
20180110,360.89980165709886
20180111,336.9545785726023
20180112,310.9041001955098
20180115,292.55334327237426
20180116,285.02172641451847
20180117,280.72252052915195
20180118,278.61199835183095
20180119,273.11014759558356
20180122,258.9034707682063
20180123,250.96791731067708
20180124,255.4639588429531
20180125,257.478259978506
20180126,262.93965385920274
20180129,267.76642445896186
20180130,272.2592929489926
20180131,270.3408074747939
20180201,269.39480922900935
20180202,267.2628369607638
20180205,266.6504580274077
20180206,266.05762410808
20180207,265.05794643782775
20180208,262.90756940724816
20180209,262.042776297712
20180212,263.67376786012744
20180213,264.9211403644568
20180214,260.9935327889783
20180222,256.1310660306192
20180223,253.19976644261027
20180226,247.2924582497417
20180227,242.85168385340958
20180228,237.36418452664404
20180301,235.051748841411
20180302,234.2715623269733
20180305,230.00221028036012
20180306,229.18032519122949
20180307,222.51153790013666
20180308,224.43124586932794
20180309,221.45422460270214
20180312,215.36195447812815
20180313,203.98299345419983
20180314,200.84430669902736
20180315,193.98587296603978
20180316,192.61607081513267
20180319,191.9544115639488
20180320,194.12248612922315
20180321,197.35064983268848
20180322,198.27115679145567
20180323,193.54559458131914
20180326,183.48769476202446
20180327,176.04152221819675
20180328,168.251075802679
20180329,163.63288281645512
20180330,156.71304367395416
20180402,157.4837056473831
20180403,154.10497971525635
20180404,157.8571233281741
20180409,160.21723389155233
20180410,163.73147299072753
20180411,174.24928243721837
20180412,183.45847038890844
20180413,188.2692766695661
20180416,187.35779212916705
20180417,189.59384824688144
20180418,189.1398472609174
20180419,191.8335576861485
20180420,191.32990366900898
20180423,194.91576751513992
20180424,200.08856963066324
20180425,207.46188923916492
20180426,211.97930655487926
20180427,217.98177434861555
20180502,222.6210005892184
20180503,226.71272789198292
20180504,236.0012736416241
20180507,248.85073433191448
20180508,257.30039297761306
20180509,259.62010193528306
20180510,262.91437465407574
20180511,267.11167272903685
20180514,276.20242662313564
20180515,286.73442036015393
20180516,291.47107001768046
20180517,292.07870510229264
20180518,288.3144517872259
20180521,284.8710450204605
20180522,301.10178018608525
20180523,314.5301572516307
20180524,317.1298949669736
20180525,320.90192282514903
20180528,320.1811285940337
20180529,313.81514946503694
20180530,310.97470778758907
20180531,308.6148354232846
20180601,314.7827135159975
20180604,320.33323166902824
20180605,314.2672913850927
20180606,312.92913686506114
20180607,317.9566363162164
20180608,316.61463917525106
20180611,313.41069218322497
20180612,318.9725281414913
20180613,324.7095814387855
20180614,329.83440625798715
20180615,333.6889964436535
20180619,325.9581835298222
20180620,320.6725421664144
20180621,312.81787218294323
20180622,307.2776140337193
20180625,309.9900761358661
20180626,312.7927292818781
20180627,311.89411029014786
20180628,314.6915026841688
20180629,314.39914834931466
20180702,311.23466443641587
20180703,301.24563654665695
20180704,294.11078822201875
20180705,286.7906765426689
20180706,286.383059078694
20180709,284.66055618822224
20180710,285.7039913662066
20180711,280.2229772461467
20180712,275.20858394553323
20180713,277.2055064291814
20180716,246.17544425889744
20180717,246.11359766781803
20180718,251.9474569012367
20180719,262.4543298719045
20180720,269.7353429122545
20180723,281.8674306242478
20180724,296.87844425143436
20180725,314.5246447097388
20180726,326.76235395975795
20180727,340.0985004577978
20180730,350.3596873429874
20180731,355.4544237783922
20180801,349.05340860365953
20180802,352.41433442565153
20180803,346.6643970956253
20180806,346.90558641052155
20180807,347.3507907029544
20180808,342.5278525723601
20180809,333.83631001155703
20180810,330.43273061541214
20180813,326.4767614864307
20180814,317.2851470491291
20180815,313.44044194086564
20180816,296.2881687047918
20180817,290.62848940488897
20180820,278.0100608721291
20180821,258.10844030694096
20180822,244.92522832807376
20180823,233.23370549734088
20180824,229.41004646263886
20180827,229.25182667494016
20180828,224.85335654136279
20180829,222.153531142754
20180830,221.6466361336767
20180831,223.00986013874373
20180903,222.3960998186264
20180904,228.3421635189651
20180905,240.0289250489192
20180906,243.10485174354227
20180907,246.12282596817258
20180910,244.59745900648966
20180911,244.55924634989907
20180912,241.31651403232377
20180913,240.35106149864322
20180914,243.42898677512198
20180917,251.9233290169875
20180918,257.3485971062067
20180919,267.7252710043247
20180920,275.5260282889702
20180921,279.7113885173164
20180925,282.52085685787966
20180926,287.00699651458063
20180927,283.24704026220746
20180928,281.25930046436827
20181008,279.97647134025203
20181009,272.9779035800366
20181010,267.7435655301724
20181011,262.57957499178326
20181012,259.14476045957156
20181015,258.4517592763255
20181016,259.3598271714385
20181017,264.1393608984279
20181018,264.5039073221646
20181019,265.67485970075376
20181022,263.22340591906476
20181023,261.526740072873
20181024,258.838707724224
20181025,257.1168031478399
20181026,261.0067461290517
20181029,258.27044693721473
20181030,255.31095323382343
20181031,253.83555090300527
20181101,257.20139159689796
20181102,253.5854261481379
20181105,253.01910554919272
20181106,259.1260347472006
20181107,264.8535683327117
20181108,268.76774603639575
20181109,267.0775523985346
20181112,266.65594903658257
20181113,270.16328872381575
20181114,273.7265065838038
20181115,276.07273333382386
20181116,277.77227055069903
20181119,270.81477418882787
20181120,258.8879384681084
20181121,254.04240295931262
20181122,249.28924022122072
20181123,255.73686538634757
20181126,249.3428477504866
20181127,243.35779363179924
20181128,241.61881201117927
20181129,242.73921251883763
20181130,247.0209269900145
20181203,248.58723392004785
20181204,249.60528724550193
20181205,249.5022543902934
20181206,244.85315375725503
20181207,246.38131035056352
20181210,254.06402615445754
20181211,255.69386753466148
20181212,259.42070570188594
20181213,262.4988875158727
20181214,263.86357862236696
20181217,263.4715729732148
20181218,267.02724737192653
20181219,265.6360306034426
20181220,264.40086960233816
20181221,267.36041584158795
20181224,271.12814129303246
20181225,273.261188276866
20181226,273.2640297281622
20181227,274.55294410103505
20181228,269.53538280848124
20190102,267.8081566709915
20190103,265.89054670812686
20190104,265.3977297266534
20190107,260.3294629385549
20190108,258.70034564605646
20190109,260.32255202656575
20190110,264.52462227239107
20190111,261.0097248080644
20190114,259.25939856227666
20190115,259.2498426297044
20190116,260.32981832375305
20190117,261.2747375292339
20190118,261.1950125136119
20190121,260.63526237747266
20190122,258.5818322897874
20190123,257.3925358580314
20190124,261.43911960015436
20190125,267.22704008715453
20190128,271.82054602548646
20190129,276.5291612872571
20190130,282.41383585951576
20190131,284.7090450498878
20190201,287.00320330854845
20190211,285.5283009926463
20190212,284.34433183615255
20190213,279.6618008139392
20190214,282.8377919206154
20190215,291.05221982306784
20190218,296.50391572628104
20190219,298.13842447489986
20190220,301.94494366349136
20190221,304.1875069840955
20190222,303.1008771244082
20190225,308.1358344749874
20190226,305.5527550103885
20190227,300.5738298600262
20190228,291.25305926879213
20190301,281.8791697524731
20190304,275.9055647608626
20190305,269.3260255886168
20190306,259.9411207173412
20190307,257.25382538318337
20190308,254.37568510341524
20190311,250.9633880874698
20190312,247.16021576303254
20190313,242.51861629730578
20190314,239.206604233703
20190315,233.83266621599373
20190318,225.81439157463586
20190319,223.7111678695451
20190320,225.63181660682807
20190321,225.50591104611138
20190322,231.22093289731296
20190325,239.04900867617656
20190326,237.62538457915585
20190327,242.23196344402004
20190328,240.0929199832955
20190329,243.67893798868164
20190401,249.34906894647068
20190402,253.03863201178692
20190403,255.3424546522681
20190404,255.8735838995356
20190408,248.3996485385988
20190409,245.82142654930507
20190410,245.77945831480076
20190411,256.8314779871917
20190412,265.7641529558756
20190415,272.3308785094166
20190416,272.15975505750873
20190417,269.8393710845506
20190418,266.77369304021795
20190419,266.41406586206557
20190422,271.21184358295426
20190423,277.22492023441276
20190424,284.9172885072097
20190425,289.72108916425174
20190426,290.86845350485265
20190429,288.46005075125015
20190430,289.27687469551825
20190506,290.70622326969146
20190507,292.94462606000764
20190508,295.50450127769403
20190509,300.706772548805
20190510,301.02760856298914
20190513,299.55021687965996
20190514,297.43710235983815
20190515,293.40403598895756
20190516,298.3903162455923
20190517,300.42522042970586
20190520,302.32582085787425
20190521,307.9773140443188
20190522,313.27715471289724
20190523,315.2091834977081
20190524,312.49408487292914
20190527,314.2427543298683
20190528,312.38374288012443
20190529,307.153691454205
20190530,302.77944216890506
20190531,300.2442172117011
20190603,298.09230292117746
20190604,294.85852775574716
20190605,293.21423428120534
20190606,293.7513530318007
20190610,295.5931165557871
20190611,292.7025206731085
20190612,288.7023063485017
20190613,282.67399564428916
20190614,276.3341823403995
20190617,267.7533485586419
20190618,262.1429830813573
20190619,254.99440634599438
20190620,251.8689342285583
20190621,242.6103004320695
20190624,239.22702206972906
20190625,235.6147448569957
20190626,234.46519628710953
20190627,236.65969517953872
20190628,238.16550170588675
20190701,238.68488912752758
20190702,236.51447221629186
20190703,236.89103933079704
20190704,239.4359270708798
20190705,244.06748767995347
20190708,249.02595675266852
20190709,251.68070834521825
20190710,256.60175839121314
20190711,263.5085971197474
20190712,263.32449296940615
20190715,257.45704946345955
20190716,251.56591608944248
20190717,247.35390323582922
20190718,243.48577655832526
20190719,241.2457838288557
20190722,240.11058776383015
20190723,240.89628972754528
20190724,243.02925851985557
20190725,246.63242331843625
20190726,247.8957696837438
20190729,250.96088161149177
20190730,252.76153077661064
20190731,253.79708604043978
20190801,250.97389272699024
20190802,244.5095786482938
20190805,241.27500534333717
20190806,244.03733715599563
20190807,244.14751988846146
20190808,246.0592551420412
20190809,250.00111664447206
20190812,253.15352166340696
20190813,257.59444722169036
20190814,264.93279216724943
20190815,268.9303616132447
20190816,270.99136327241257
20190819,272.85058403530513
20190820,273.7556901429701
20190821,277.58727401426427
20190822,282.9127062593418
20190823,283.31209865233996
20190826,286.71765217947694
20190827,292.0481278619594
20190828,300.37432558118854
20190829,306.7036250504261
20190830,314.98906218114723
20190902,320.371683144006
20190903,320.30135291106166
20190904,321.5476711718367
20190905,324.7444390253157
20190906,324.9756913757228
20190909,322.9310196436643
20190910,318.62411029192566
20190911,318.86605879155394
20190912,320.2533578065435
20190916,314.4442121630622
20190917,308.9180738710151
20190918,308.9105160420214
20190919,309.3283586818958
20190920,311.873583454719
20190923,314.0559066687612
20190924,316.70692052221153
20190925,322.18051215478573
20190926,325.5925193272486
20190927,349.44980357234186
20190930,350.065952897364
20191008,349.9957720064476
20191009,348.74066121334397
20191010,347.09090611553466
20191011,343.45329423102726
20191014,344.9076214227911
20191015,332.54070651129376
20191016,327.2472835039756
20191017,320.47671831366284
20191018,313.93430617131855
20191021,312.48908671673325
20191022,308.8030816416276
20191023,304.6323206242307
20191024,303.8868122243739
20191025,304.28662343978294
20191028,310.284343836611
20191029,311.44363330572946
20191030,314.4123896739109
20191031,313.3220816015783
20191101,320.15890263868994
20191104,328.4779902725989
20191105,332.8672361749458
20191106,344.3253681100339
20191107,351.19715744014013
20191108,357.5677833462801
20191111,358.1593020421079
20191112,364.77416019905326
20191113,371.996416677786
20191114,373.39456390748376
20191115,372.7471926541524
20191118,373.17643830207817
20191119,368.2540662745363
20191120,362.8839368156141
20191121,352.32085655594
20191122,346.798329722675
20191125,346.4426162718769
20191126,347.5661056808674
20191127,346.2929945394728
20191128,342.51839381712915
20191129,342.0196576774829
20191202,334.542418072491
20191203,326.5702236790241
20191204,324.92814510104716
20191205,324.1541257526858
20191206,323.0208006447393
20191209,324.0067915108349
20191210,323.40287445812004
20191211,324.52898671857787
20191212,324.69086044298456
20191213,325.8138195480595
20191216,323.51855804615576
20191217,326.4648998551332
20191218,324.36726325826544
20191219,329.321729530492
20191220,332.08544929688065
20191223,338.7133333075116
20191224,348.17402549385207
20191225,356.42296682812685
20191226,364.8064121921663
20191227,370.25456061967475
20191230,369.78658807091966
20191231,368.92638482046067
20200102,372.86306120627444
20200103,378.9240723480411
20200106,381.775807922858
20200107,387.12191459347525
20200108,390.3290430141098
20200109,394.3345118959616
20200110,391.73848974335243
20200113,393.09819021907646
20200114,392.1251762923495
20200115,385.64108494851865
20200116,384.1481930286451
20200117,389.4692345116246
20200120,391.52048984050396
20200121,394.7887478308887
20200122,397.3585532015888
20200123,393.186119945084
20200203,362.8665383576964
20200204,334.3196224580615
20200205,308.642896874969
20200206,290.18474777868744
20200207,278.469822513694
20200210,270.8297642224386
20200211,264.1654260093181
20200212,260.56186822273855
20200213,257.0248093607621
20200214,254.89986783629422
20200217,253.0396232074082
20200218,250.63360441623408
20200219,245.5829954416594
20200220,238.09315283605287
20200221,236.4871096282124
20200224,232.71250683380836
20200225,229.22570038657395
20200226,227.9112896987669
20200227,225.90487851213553
20200228,221.73562785426384
20200302,227.58286530070598
20200303,234.46344818239234
20200304,238.7206298146441
20200305,243.87005511751863
20200306,247.96053310969555
20200309,244.02362124090428
20200310,243.05635369916547
20200311,242.264678021679
