trade_date,GMV
20180102,0.0
20180103,517.4457513194682
20180104,376.8882641794555
20180105,352.525146837879
20180108,356.55937571347204
20180109,370.62225511678713
20180110,366.5600980471995
20180111,366.44412951915325
20180112,283.83720458007144
20180115,234.826806186431
20180116,199.31971356441764
20180117,215.81726140087568
20180118,234.09572421717476
20180119,248.79547773810873
20180122,262.5346254604084
20180123,274.2611007304568
20180124,283.6753925695573
20180125,282.84907723838023
20180126,279.28145023497154
20180129,276.16558676195166
20180130,270.5865798423627
20180131,266.6722583596894
20180201,264.4100007583187
20180202,263.1717831334153
20180205,255.98177160176414
20180206,247.10163038347406
20180207,235.72325168895773
20180208,226.42418875420893
20180209,195.1061755466298
20180212,193.24961504450968
20180213,190.6767482778788
20180214,187.63920889879904
20180222,184.27922874400193
20180223,181.18600530484375
20180226,178.0602081964651
20180227,175.46918926223975
20180228,172.93938717750183
20180301,173.12721066549994
20180302,173.1861164091564
20180305,172.94486838508078
20180306,174.14844060104525
20180307,174.604604701005
20180308,174.99000623861627
20180309,174.99548817830652
20180312,179.56724899554123
20180313,185.59002023514947
20180314,195.30359341485706
20180315,207.25249133226944
20180316,217.11291865238502
20180319,222.96766995679587
20180320,228.51910871568697
20180321,235.13772482059363
20180322,239.41121480127265
20180323,240.11823113369582
20180326,242.54958143613172
20180327,245.0446958554885
20180328,247.81525989622588
20180329,243.25403991822014
20180330,239.5174602370911
20180402,236.78400030076287
20180403,232.98204385918052
20180404,230.76965305098042
20180409,228.8504031703723
20180410,227.99194997141433
20180411,226.33514353251834
20180412,224.78815710810517
20180413,222.00333846988468
20180416,184.36028910582303
20180417,188.76139193170994
20180418,193.8934760133286
20180419,194.1707471794943
20180420,165.14249164655973
20180423,141.70776467549737
20180424,126.9039137464186
20180425,130.79618517941446
20180426,145.30763956977117
20180427,158.46990296311242
20180502,175.30485475842963
20180503,189.34103162641108
20180504,200.92411155097693
20180507,213.77262571369394
20180508,224.41002779047295
20180509,164.80708665450123
20180510,115.96508776477813
20180511,76.17396165832935
20180514,114.38715996775339
20180515,152.41269355401397
20180516,177.2710026770439
20180517,197.05475749873452
20180518,140.5627171176819
20180521,100.17257778092224
20180522,120.82879156258734
20180523,157.75852724337767
20180524,188.1616505890062
20180525,210.6067885788127
20180528,227.31415440988064
20180529,180.82539919049424
20180530,145.64273296058812
20180531,141.51880485759835
20180601,169.8177922948006
20180604,192.41533708958912
20180605,153.69833688623856
20180606,142.91506287019632
20180607,169.74097882252198
20180608,192.55383809253772
20180611,207.3693018239673
20180612,223.39956130100128
20180613,243.36300267039388
20180614,255.18050129468634
20180615,264.99993387655223
20180619,259.51618163711595
20180620,254.23193027163322
20180621,249.59201741257405
20180622,247.14379921927846
20180625,246.51515090690674
20180626,247.34315970278863
20180627,248.88766344469738
20180628,250.97516799622503
20180629,252.66755948533194
20180702,253.6302453833378
20180703,256.94797265457447
20180704,259.2163050708822
20180705,261.4191622991981
20180706,263.09358588457246
20180709,264.4191595295811
20180710,264.81156067177244
20180711,264.319629059225
20180712,262.9573128768261
20180713,265.37637513909567
20180716,267.4036129065583
20180717,305.89786659780873
20180718,315.6441971430038
20180719,322.09182436447895
20180720,334.3179514656656
20180723,341.1964182663051
