trade_date,AG.SHF,AU.SHF
20180102,0.0,0.0
20180103,-216.54698774512354,-230.9005893760056
20180104,-191.82521533240765,-138.90710880732013
20180105,-198.20098735300596,-74.6182648314176
20180108,-269.73770797850744,-51.987270452638086
20180109,-306.8082234626323,-56.78387971071538
20180110,-246.27246834076914,-34.26894182413928
20180111,-187.32919111588131,-22.37867188022999
20180112,-79.1547028732528,-12.91231784391341
20180115,11.963254258585193,30.1443181185186
20180116,70.81829681489512,73.9531472162696
20180117,100.77273854894615,79.11582346091726
20180118,118.44072860156132,86.46103362532726
20180119,91.90733625377362,79.76150790842037
20180122,56.59566006710338,32.88021730020135
20180123,27.034035419906008,-1.9231268608264713
20180124,35.01236140446551,14.083613913759477
20180125,26.691965157383027,19.28110929669362
20180126,28.917781014752073,33.77353071574802
20180129,21.954067826974068,43.83182305219051
20180130,14.072041483317928,40.290301583808564
20180131,-7.749698726629021,11.387848750712104
20180201,-27.41524146352056,-28.430912686562053
20180202,-39.69984206286527,-75.22354618535789
20180205,-31.58828393185819,-94.37973063838422
20180206,-28.02652457645082,-113.02097714731498
20180207,-18.86043296362146,-106.9365110177246
20180208,-0.6714906553999079,-77.4222482046025
20180209,-2.3932656843457885,-60.556616986654134
20180212,0.6829524347075825,-33.93923046171703
20180213,6.843891898503513,-4.3160590074169916
20180214,16.017212150767666,25.02934382155821
20180222,24.475351029638517,37.44949012608282
20180223,37.17254599017715,46.30701462362228
20180226,40.567384681084725,56.597848211565164
20180227,42.61603169117068,65.34109884854264
20180228,37.88515608186612,63.557634225747265
20180301,23.99468127690148,56.98666755217249
20180302,18.696900594351824,61.91779266119674
20180305,9.426006646441634,64.20177449241652
20180306,11.57312543348871,88.66767766216215
20180307,-2.834468619306769,90.98888634078058
20180308,1.6847825464673638,106.99983001267285
20180309,7.562231792044167,119.60495466223419
20180312,15.955939394234798,121.97107384615691
20180313,-3.1241250902031603,89.23380875363027
20180314,-0.5697935239628336,83.47403799774472
20180315,-21.04730563381784,54.418555571874194
20180316,-30.46933473710853,45.08632719192023
20180319,-26.471013588467454,39.32344218779965
20180320,-17.10870794414785,48.0371618103036
20180321,17.6570713979181,62.56226956152283
20180322,35.33585434966998,68.83785674489738
20180323,48.80264992471863,68.97735324910866
20180326,45.5988276908953,61.935413279769314
20180327,54.45668700439762,34.66617166406081
20180328,31.20121763097064,-21.30257046706009
20180329,23.3311850275523,-50.53105234392102
20180330,7.9239007244220465,-77.83717142738062
20180402,1.4688225587248953,-108.04993515565877
20180403,-18.302064215093043,-120.3546265725528
20180404,-19.162351094282087,-82.39914849290939
20180409,-25.629955905988137,-52.801629233229896
20180410,-37.70041327010287,-43.586612669742024
20180411,-35.33109475341,-15.84663696579245
20180412,-35.88492410242911,15.446367164770006
20180413,-42.82068057538785,15.230022998073164
20180416,-58.06703985151707,11.468354532516113
20180417,-48.84176268701659,24.64182738192455
20180418,-50.174165539242146,21.191532385235288
20180419,-34.51157946608322,31.985606816244957
