,GMV
20180102,0.0
20180103,81.86766416137183
20180104,78.809483855709
20180105,75.40729349081745
20180108,72.06783463849013
20180109,77.09855032212654
20180110,81.41760755340971
20180111,90.35522735614973
20180112,99.07541688292746
20180115,100.4537842384746
20180116,96.76832044380886
20180117,96.97602495523948
20180118,97.79599200305046
20180119,95.53929545802765
20180122,90.56588229156405
20180123,86.31292158898297
20180124,87.71561458505218
20180125,89.1132042628083
20180126,90.56005854399098
20180129,95.67281050002508
20180130,100.26674566073734
20180131,99.86893400931174
20180201,103.71549959040178
20180202,103.9059335627413
20180205,104.08138290207447
20180206,103.47955479632947
20180207,103.13850657647919
20180208,99.4854429029399
20180209,96.96025419866521
20180212,95.070833783257
20180213,91.37386447264127
20180214,87.32012437872666
20180222,83.33183053548866
20180223,84.04830320928117
20180226,83.7645207285905
20180227,83.93584910156248
20180228,84.60117263198451
20180301,89.2023525002444
20180302,93.17258917416073
20180305,96.09144361555914
20180306,96.54271907585236
20180307,94.460999968397
20180308,96.89235414057673
20180309,94.28608174298903
20180312,83.32331246971498
20180313,74.99995507475319
20180314,73.45822424987145
20180315,74.06625603406697
20180316,74.11672649286841
20180319,74.15617883234977
20180320,77.24951203681141
20180321,80.50217024887942
20180322,81.844826254012
20180323,80.6686106704179
20180326,76.5149188194758
20180327,72.85577332039264
20180328,69.91888824260576
20180329,67.35975256848855
20180330,61.641977527222316
20180402,63.510824941298345
20180403,62.537430802357655
20180404,61.7737405139934
20180409,63.42866608755621
20180410,64.78584219304098
20180411,68.82407538092836
20180412,72.37477164655306
20180413,75.22221930324747
20180416,77.61195030710405
20180417,79.88879576456037
20180418,81.94801192336006
20180419,85.79563339206764
20180420,89.90684977093497
20180423,94.31806178092295
20180424,99.9787097076725
20180425,104.4874510414163
20180426,108.46531257673122
20180427,112.48228871842295
20180502,110.16042562206643
20180503,109.32185885898959
20180504,118.97312832281322
20180507,133.90967804594197
20180508,149.160194936928
20180509,162.47620890575163
20180510,173.58907655254154
20180511,180.74475285093723
20180514,186.35870702376147
20180515,190.96410341034354
20180516,192.71143957187158
20180517,193.0844836595443
20180518,187.79715938900398
20180521,181.68248805654042
20180522,183.07539049357067
20180523,184.08846934710903
20180524,184.00434831329733
20180525,184.96929518314596
20180528,184.2995459199145
20180529,179.05352022660804
20180530,169.30838337616416
20180531,161.9997380987782
20180601,161.7787913016463
20180604,161.14034545983222
20180605,153.77790225511518
20180606,149.49358285516038
20180607,145.6941119904488
20180608,140.02924167016167
20180611,137.37477354643156
20180612,135.27766573177396
20180613,129.5379602393319
20180614,124.97700254291048
20180615,121.95002525659157
20180619,126.47863946626592
20180620,131.3760647480599
20180621,140.19503432871915
20180622,147.66929574854234
20180625,157.2688702892472
20180626,165.99946535491375
20180627,170.9316579540308
20180628,174.45457281834405
20180629,173.44439053266078
20180702,171.31229936381985
20180703,166.47065792834587
20180704,162.44396003039694
20180705,158.97310812794603
20180706,156.4861140081162
20180709,157.93135672112334
20180710,161.607244115543
20180711,161.1479619521406
20180712,158.42562589432092
20180713,156.0376019483136
20180716,99.74376246687382
20180717,86.63944470511827
20180718,86.21834883370555
20180719,93.22400654710414
20180720,103.29537506483653
20180723,111.92522739282313
20180724,121.95974626260579
20180725,127.71700087342035
20180726,133.23350476510322
20180727,146.72733223016797
20180730,154.20525833899052
20180731,150.35432502714713
20180801,142.96603834500323
20180802,140.81889612026083
20180803,130.95990411689127
20180806,130.97788829072118
20180807,126.79990756334453
20180808,123.04467224689456
20180809,117.09440341290814
20180810,116.53649504383975
20180813,132.28093338294653
20180814,133.47470268454413
20180815,131.97103916250848
20180816,116.40294873757645
20180817,118.08578592032299
20180820,112.30453385095223
20180821,105.02414095882706
20180822,102.76310996741003
20180823,100.52632153890697
20180824,98.1875481598737
20180827,94.68740354511826
20180828,93.32226577667406
20180829,92.16744577298583
20180830,91.51180974811022
20180831,90.76146101135987
20180903,90.63734779446516
20180904,92.89212092499778
20180905,102.67128096650677
20180906,106.67537476540983
20180907,114.4725209568717
20180910,119.40214763360477
20180911,119.01596188380859
20180912,118.3413560052287
20180913,119.1279518617714
20180914,115.55820594253484
20180917,115.99681099344524
20180918,121.12493715564719
20180919,125.82273892952678
20180920,127.50618972985409
20180921,129.2981187859373
20180925,127.87431785613038
20180926,126.54301351075262
20180927,125.32628065001549
20180928,125.22035876755135
20181008,128.01399857040576
20181009,125.92201687246268
20181010,123.44816491189258
20181011,120.80198544211851
20181012,121.6022885228428
20181015,123.49239704199768
20181016,123.13325299317258
20181017,124.09727484813244
20181018,123.95338269121306
20181019,123.49119070381924
20181022,122.85052276138885
20181023,122.54087216465491
20181024,122.15497881895335
20181025,121.39984397284138
20181026,121.04155796998498
20181029,120.06511601601383
20181030,116.5116774284134
20181031,116.6003556152337
20181101,116.87220434833466
20181102,111.79907155693377
20181105,107.14270804148434
20181106,105.1944122812778
20181107,100.96269081763236
20181108,102.51470061987855
20181109,96.97145277626623
20181112,91.9254856111414
20181113,90.30962448361399
20181114,92.86570762301469
20181115,94.23089950375848
20181116,96.84809120994373
20181119,101.60842523100985
20181120,105.3927345514889
20181121,107.08658486672425
20181122,106.3755154193494
20181123,107.9484959455978
20181126,106.05452524709318
20181127,100.41131695641351
20181128,94.50131476659067
20181129,93.85539051404567
20181130,93.12988690656849
20181203,91.77301377186562
20181204,90.09167450686931
20181205,90.76127135301229
20181206,91.24708355727539
20181207,91.41881613532246
20181210,91.25155491202797
20181211,90.50218847267969
20181212,90.10061602610386
20181213,89.78459947902076
20181214,89.72970301377447
20181217,88.43630323186682
20181218,89.79417109450017
20181219,84.0300521689374
20181220,79.3535581195627
20181221,80.901786408098
20181224,81.22379952887748
20181225,76.59475125030487
20181226,68.2055448364933
20181227,64.84831721901996
20181228,58.830460094222985
20190102,54.24023728710017
20190103,55.748291200875926
20190104,53.36073663940353
20190107,54.600221118292595
20190108,54.461151307842385
20190109,55.89377421707739
20190110,55.584701087979795
20190111,55.24316547229314
20190114,55.22557573664935
20190115,51.0096492190885
20190116,47.54745047977144
20190117,46.67681286650921
20190118,44.02747484658258
20190121,43.07104277694893
20190122,40.00730017126042
20190123,37.50895185973983
20190124,42.34459599997817
20190125,47.73733093940611
20190128,48.11503010429963
20190129,52.91911352085198
20190130,57.50155003102708
20190131,57.241953384083025
20190201,62.492900329258525
20190211,63.713340561775496
20190212,64.73351755547304
20190213,61.426296274048774
20190214,63.00479042085759
20190215,69.21187532976644
20190218,74.59945603650704
20190219,74.03122401102436
20190220,73.51235407282097
20190221,77.40203791597258
20190222,77.53167745062268
20190225,78.67572884122679
20190226,79.55093631506472
20190227,80.16411005129638
20190228,76.72016625961503
20190301,76.0705299769391
20190304,83.4887611258097
20190305,84.78000296202418
20190306,86.1594964710173
20190307,92.29904380066279
20190308,97.16578760671098
20190311,94.15415758010579
20190312,98.17965662493076
20190313,97.38396121534325
20190314,99.13450244188797
20190315,99.864595075241
20190318,98.3650960724763
20190319,103.19596865867885
20190320,106.62480243109354
20190321,100.52639304644231
20190322,96.45038646149827
20190325,103.27978912673649
20190326,105.58091658356358
20190327,109.48859154002459
20190328,112.08953082702313
20190329,115.13889511264597
20190401,121.53394214164881
20190402,126.40645137169483
20190403,131.5849731684297
20190404,130.14838288960016
20190408,120.55869834141167
20190409,112.37881776022306
20190410,111.67845837762384
20190411,117.66033107528187
20190412,120.9569877536653
20190415,120.83801000437695
20190416,119.19129445915598
20190417,114.2309477890387
20190418,104.73824606758836
20190419,101.10921783399102
20190422,101.25547586273552
20190423,97.74389320594102
20190424,99.1514983420645
20190425,102.50372458047326
20190426,101.44051046114002
20190429,96.23102927799403
20190430,89.84858066170771
20190506,91.20080157198734
20190507,102.30530595275484
20190508,109.76154437563102
20190509,111.9804847287283
20190510,118.84610864536178
20190513,122.80413665332595
20190514,119.05029955342941
20190515,110.90179963846018
20190516,114.64605816983764
20190517,113.73052854718429
20190520,111.77083076825079
20190521,113.34708343629212
20190522,115.05803443293213
20190523,116.03877867181404
20190524,113.28648905263589
20190527,119.05870204746522
20190528,121.6708956671666
20190529,120.25952847501726
20190530,122.66463328881896
20190531,124.52738353226553
20190603,123.55356960386996
20190604,122.77288259130012
20190605,120.39534797223699
20190606,121.91211887971238
20190610,124.73724580861776
20190611,123.49886467595437
20190612,123.41436990087382
20190613,123.26487318724071
20190614,123.58101987093657
20190617,119.96389336213309
20190618,119.42785080434626
20190619,114.7883440255418
20190620,110.85719597022623
20190621,108.2097476665729
20190624,110.94287699352243
20190625,114.04457642827029
20190626,113.17857856202986
20190627,115.78872534360255
20190628,115.33401621680477
20190701,113.06765325881145
20190702,106.04372350395722
20190703,101.37517394335731
20190704,96.99936245807108
20190705,95.35336602189246
20190708,95.13132487150695
20190709,94.25741474693842
20190710,95.73818115242676
20190711,98.75961296135748
20190712,98.14067598225965
20190715,89.50716846828105
20190716,89.65472755579401
20190717,88.21711475252262
20190718,87.04615738984668
20190719,84.00307561276276
20190722,83.35940302068317
20190723,83.33765918186599
20190724,83.03781780609087
20190725,88.09592799242716
20190726,92.86215755404172
20190729,97.42038956402216
20190730,99.42229719137683
20190731,98.72072376601805
20190801,95.82278382732582
20190802,88.34998714824535
20190805,82.86561317543264
20190806,85.90553316122038
20190807,86.90730635392052
20190808,91.59463407369891
20190809,98.56086034186123
20190812,102.70655938019127
20190813,102.45009381820697
20190814,108.54789581351716
20190815,106.52218296137765
20190816,102.84577717200115
20190819,99.35459187092827
20190820,93.25494290524392
20190821,87.03661983649457
20190822,84.19526555890901
20190823,77.60418581821301
20190826,75.21448097345201
20190827,80.59934237716107
20190828,89.42166991377955
20190829,96.24284757202294
20190830,112.4876695282206
20190902,123.6484444335972
20190903,125.78724207827847
20190904,123.91228908096514
20190905,122.34935310389179
20190906,119.84517851201187
20190909,115.604194878841
20190910,107.99941884077488
20190911,110.06016275055225
20190912,112.67653977410205
20190916,106.47377549118752
20190917,93.39243422996805
20190918,88.84374357283875
20190919,86.80752160744439
20190920,85.13780914836315
20190923,86.74275650692356
20190924,92.00951134009429
20190925,99.40602519094767
20190926,104.04423774860369
20190927,111.17756162292551
20190930,114.13482702615289
20191008,116.63713466529988
20191009,120.95485044906161
20191010,123.00247376239838
20191011,122.3597885677734
20191014,125.53917971796015
20191015,124.85300371023735
20191016,124.03385564197156
20191017,124.56442835933296
20191018,124.16245110080638
20191021,129.0914721875286
20191022,135.92553378777328
20191023,143.80269289847658
20191024,151.36640826160914
20191025,157.84481817038994
20191028,167.53280242479758
20191029,168.37027250574778
20191030,172.91051855333535
20191031,176.5113522069298
20191101,180.36640189931308
20191104,183.97375935855234
20191105,181.42785416643318
20191106,187.82922156274321
20191107,195.7285470509754
20191108,205.62017267718252
20191111,209.20530828560413
20191112,216.6727652631516
20191113,220.01633551332685
20191114,216.8141948989449
20191115,216.09247030675905
20191118,220.41046896438502
20191119,214.15676072993926
20191120,204.28423855659165
20191121,188.29878150815853
20191122,181.4681165884656
