trade_date,GMV
20180102,0.0
20180103,267.4283542101162
20180104,252.8040225451683
20180105,259.2397900633768
20180108,263.3733394332603
20180109,264.94308357698253
20180110,263.9028445776738
20180111,263.1813154379942
20180112,263.35360688102656
20180115,265.35008263379024
20180116,260.4976006662061
20180117,256.8184174501564
20180118,254.34717389594113
20180119,249.0601148747089
20180122,245.62076606123532
20180123,243.8949776729524
20180124,240.78785849853472
20180125,234.70808999257477
20180126,230.41033466512957
20180129,221.8261898173299
20180130,214.1343848623558
20180131,208.2116131768257
20180201,203.2486719374163
20180202,198.78925270586825
20180205,195.1047026231543
20180206,192.13648767092167
20180207,189.61426533652198
20180208,187.1602653493166
20180209,184.65458730058802
20180212,182.25299271819298
20180213,182.37345156995957
20180214,180.90159954349227
20180222,179.42594199430272
20180223,177.781826954304
20180226,176.57583135963
20180227,176.08722836621996
20180228,175.70420672646054
20180301,177.6788501058721
20180302,179.3220541266494
20180305,184.21603570273714
20180306,188.6285105781386
20180307,191.98576962577948
20180308,194.9164371886643
20180309,197.1412146713422
20180312,198.11906075232483
20180313,198.30246754477358
20180314,197.8611558110515
20180315,198.26889463886206
20180316,199.9828093384769
20180319,201.2289667847064
20180320,202.36787296288895
20180321,208.26122824681954
20180322,209.79760656590707
20180323,207.62106893335113
20180326,205.27592413722445
20180327,202.35122821458498
20180328,200.12382305600318
20180329,197.21863901509585
20180330,193.71880624552654
20180402,190.52255205048627
20180403,188.24894686552977
20180404,186.6916945002547
20180409,184.89806313012252
20180410,184.43423692463278
20180411,185.39874446054787
20180412,185.04125874378275
20180413,184.44323822149238
20180416,183.93560656689664
20180417,182.68532743935913
20180418,182.01942466606036
20180419,179.08857423249813
20180420,175.7469644273422
20180423,175.33599215166865
20180424,179.3517258482911
20180425,183.74504076062905
20180426,188.51302671954986
20180427,192.51493578072427
20180502,195.3715298077773
20180503,200.299745481023
20180504,205.19569328260923
20180507,207.86490673236355
20180508,209.40793549873453
20180509,210.34489484848163
20180510,210.89582212186988
20180511,210.39914208754868
20180514,211.00467424717317
20180515,211.80354181265693
20180516,212.48037148258902
20180517,213.69010168783703
20180518,214.29878123898635
20180521,217.22132451031317
20180522,221.3945605932861
20180523,224.59666191297788
20180524,233.3185960944483
20180525,239.6083865334661
20180528,242.01351641405242
20180529,242.61582122218937
20180530,239.62706964870344
20180531,236.09328215749312
20180601,233.38525308831078
20180604,232.52095727303745
20180605,229.4590148189601
20180606,225.2487344589984
20180607,220.64718904564
20180608,214.9274040505325
20180611,210.53721629023104
20180612,207.19984714486736
20180613,202.57421591182057
20180614,198.8930403137162
20180615,195.5773382361835
20180619,188.81030536311007
20180620,183.83369174365305
20180621,179.6607829490649
20180622,176.58832412298392
20180625,173.86737089275988
20180626,161.81714575508246
20180627,152.91706209574443
20180628,146.04576732711237
20180629,144.9184427726487
20180702,149.13278521686505
20180703,153.00722408257718
20180704,155.52196073772643
20180705,158.31933690321236
20180706,160.93304307712904
20180709,162.94111189367146
20180710,164.75240542074675
20180711,163.9604367727699
20180712,163.65334646980256
20180713,163.18696592531973
20180716,163.10608916367147
20180717,166.27019457251518
20180718,169.186427703459
20180719,171.3233947823703
20180720,173.00643148421844
20180723,173.58263993128477
20180724,174.54240665612147
20180725,175.25704404406213
20180726,176.86791028581976
20180727,177.88835195274126
20180730,179.73947767569416
20180731,180.72957093907615
20180801,182.3068316237564
20180802,185.06448154912897
20180803,186.0570054669067
20180806,187.20324698231306
20180807,187.41196337114937
20180808,192.93555437198788
20180809,197.96455871723583
20180810,200.64625276123024
20180813,203.46445483521526
20180814,205.17150882578977
20180815,204.34980507495476
20180816,201.9446946824942
20180817,200.09502769872066
20180820,198.175762121474
20180821,195.64208392088926
20180822,194.23171065419345
20180823,192.60356745038604
20180824,190.19721016388138
20180827,189.11608515458784
20180828,188.2735865338874
20180829,187.5870781290827
20180830,187.36963172250302
20180831,187.85455947715457
20180903,187.89629828367288
20180904,187.67793874806694
20180905,186.32770280442085
20180906,186.1540014827157
20180907,187.1406714455136
20180910,187.14673982469748
20180911,186.66547134961567
20180912,187.7931723354498
20180913,189.45784385823129
20180914,190.98889120992237
20180917,191.92617987775986
20180918,193.28864231885467
20180919,193.54491671170067
20180920,193.51009719114154
20180921,193.9256600483676
20180925,193.9901061662255
20180926,195.22915954092994
20180927,194.81845001975188
20180928,195.04342863871972
20181008,194.7581768593678
20181009,194.05651278472217
20181010,194.27665484342785
20181011,193.88165384706383
20181012,192.6669998933051
20181015,191.31804315090343
20181016,190.47360091031243
20181017,190.2159178884476
20181018,190.11765569671542
20181019,190.13002965138833
20181022,190.3748797591166
20181023,191.37166275243393
20181024,192.47963234354785
20181025,193.76507206750745
20181026,195.12197503146558
20181029,197.4909946951971
20181030,199.79868529941908
20181031,201.75293745216774
20181101,206.92273859739456
20181102,208.89783752866146
20181105,209.59405948944007
20181106,210.76609187701288
20181107,211.94452413740234
20181108,213.88685617892503
20181109,216.6998551966712
20181112,219.37879995723273
20181113,222.1087835839459
20181114,224.41260082128377
20181115,225.84083464842422
20181116,227.94882739320727
20181119,229.6779628997972
20181120,230.43303340325198
20181121,230.7614197700591
20181122,231.39845860511912
20181123,231.43567095321183
20181126,229.61511017354704
20181127,228.02986170988422
20181128,226.98275213929048
20181129,227.48644273557653
20181130,231.74701017991748
20181203,229.40382819554074
20181204,227.25888121933005
20181205,225.544060737192
20181206,223.60050591196867
20181207,222.1384010714292
20181210,221.6413396757591
20181211,221.27149604880015
20181212,221.41735983292682
20181213,223.83207365641826
20181214,225.45334699015658
20181217,225.93549745624574
20181218,226.33688972795645
20181219,226.09356891084508
20181220,226.76270137684327
20181221,230.34203705802017
20181224,235.305317325939
20181225,239.10124049108111
20181226,242.7801600878979
20181227,245.1219775498462
20181228,247.29861155581506
20190102,252.77229653787785
20190103,255.8840549102904
20190104,257.964912166616
20190107,260.12113024725153
20190108,262.2957964228143
20190109,261.2260346663403
20190110,260.20816119157234
20190111,259.6868887837311
20190114,259.4104918075972
20190115,258.6022908126657
20190116,257.9869835909404
20190117,258.10130982521264
20190118,258.5282075738697
20190121,259.06959582296224
20190122,259.31852202728345
20190123,259.4647083140121
20190124,260.2536918430931
20190125,261.7570134914329
20190128,262.4545089917545
20190129,264.0225485227576
20190130,268.59038685735845
20190131,273.86213529008324
20190201,278.55873552481626
20190211,274.4147613606983
20190212,270.4913660086879
20190213,267.32833393604136
20190214,264.7295495332223
20190215,261.59122794225493
20190218,256.42725969983405
20190219,251.8634706898205
20190220,248.40945338829954
20190221,245.82645935548052
20190222,243.25661392839555
20190225,238.8350099529552
20190226,235.4785405787581
20190227,233.01853947234775
20190228,231.09916929847293
20190301,228.3795263097763
20190304,225.55780423904778
20190305,222.09296712635955
20190306,219.4199699872371
20190307,217.30801119332165
20190308,215.03730269270207
20190311,219.19315077900507
20190312,222.79488947026658
20190313,225.9862620995478
20190314,228.48396380773613
20190315,230.70359331585007
20190318,234.80312010582566
20190319,237.74161392988483
20190320,240.32349527480991
20190321,242.27977522547792
20190322,244.83399534567494
20190325,249.32621297931453
20190326,253.2426026189361
20190327,257.0399784140528
20190328,260.80929740177356
20190329,266.48057244762055
20190401,266.7314475615877
20190402,268.03536488361414
20190403,269.77840083610545
20190404,271.2633236105975
20190408,274.47554926598775
20190409,276.4693308965614
20190410,277.150143572393
20190411,276.79794478623023
20190412,276.61457219170455
20190415,276.3814478999671
20190416,276.7726641380813
20190417,278.1615292469794
20190418,280.01596498384623
20190419,281.13276200410303
20190422,281.30217633081634
20190423,286.097361236796
20190424,289.3390566504026
20190425,290.27198843816745
20190426,290.27674266886953
20190429,290.6711740172452
20190430,296.83751502661124
20190506,292.02809699219176
20190507,288.10008101668774
20190508,284.5390191596604
20190509,281.0310469600375
20190510,277.61247502794737
20190513,274.8614634284138
20190514,273.5000482356934
20190515,270.47379742870703
20190516,267.67624808012243
20190517,265.4727215176192
20190520,263.8949017509587
20190521,263.11982852679296
20190522,261.8116513206773
20190523,261.07922546215497
20190524,257.8674149561332
20190527,254.4432888044422
20190528,252.09121619040275
20190529,250.03988049316726
20190530,246.8731966288758
20190531,244.1629074801651
20190603,246.97479313697278
20190604,249.38219551567235
20190605,251.80736411292028
20190606,252.52407614907355
20190610,253.82007352237306
20190611,252.9694361340345
20190612,251.81407284189316
20190613,252.5807212563382
20190614,253.6530475726553
20190617,254.91990677759046
20190618,255.8761994899633
20190619,255.6331223046874
20190620,256.2862593025844
20190621,255.33552853542704
20190624,256.5884703876406
20190625,257.4999633373723
20190626,258.7581287775099
20190627,260.22954799054907
20190628,265.7070091854103
20190701,269.1741113688886
20190702,250.24401654826144
20190703,234.25465939433198
20190704,220.420464195303
20190705,215.81043511583846
20190708,217.62803934791154
20190709,220.18010127086453
20190710,221.15614051820103
20190711,221.41151396870043
20190712,221.70068721862697
20190715,221.62760673297151
20190716,220.7695025360225
20190717,220.96517153003788
20190718,220.20446086189796
20190719,219.4210423127141
20190722,216.76442347249147
20190723,215.02961737712542
20190724,213.418819353661
20190725,211.36844957677778
20190726,210.1694590039052
20190729,209.63223441489535
20190730,211.76696817945714
20190731,213.3049938414566
20190801,215.82941389400898
20190802,217.73896376340142
20190805,219.13930609756565
20190806,220.5296208341838
20190807,221.3193682847407
20190808,221.72406152534617
20190809,222.29138243280119
20190812,219.5105318476332
20190813,217.88419197187784
20190814,216.366614315949
20190815,215.51458285668187
20190816,217.83883704918247
20190819,219.61844094549014
20190820,221.06373824342057
20190821,222.3669478960411
20190822,223.57411094370926
20190823,224.07012712319138
20190826,223.64684148427992
20190827,222.3857599413139
20190828,222.71545554785308
20190829,223.11790661409117
20190830,223.53777916995043
20190902,222.1093848344684
20190903,220.3789088633131
20190904,219.77555896236285
20190905,220.92131982467671
20190906,220.45278182367005
20190909,223.14631702730026
20190910,226.4814883319932
20190911,228.52658083346833
20190912,230.51166062767675
20190916,230.49579073516801
20190917,231.06245423363688
20190918,232.0173210077902
20190919,232.12862179026405
20190920,231.65125040602754
20190923,231.1115646435981
20190924,232.56848600306444
20190925,235.9570881858493
20190926,239.5097312981918
20190927,241.5999051553712
20190930,242.7878711732081
20191008,244.269551446423
20191009,246.0238319202581
20191010,248.76631479055607
20191011,252.3434781846476
20191014,258.12471516656194
20191015,262.46926228741694
20191016,264.41930869569245
20191017,266.9480843796077
20191018,269.2324372750278
20191021,273.04909960470513
20191022,278.3828399745063
20191023,281.2159223008016
20191024,283.03755886266435
20191025,285.50270706143795
20191028,285.43153163393515
20191029,286.1164886520927
20191030,286.35387962492007
20191031,286.6709499366758
20191101,287.31827435879944
20191104,287.7845881414478
20191105,290.6512443076789
20191106,294.4049068319475
20191107,297.63306058507146
20191108,303.4213558130689
20191111,304.68938022034956
20191112,304.23558094469047
20191113,304.6052991665727
20191114,306.9597844167981
20191115,308.61164537815534
20191118,313.1928404772058
20191119,315.6279871334799
20191120,318.8033079114597
20191121,322.44757163006005
20191122,324.66340708752404
20191125,326.4229945385286
20191126,327.5085223154713
20191127,327.61891476355606
