trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20221227,0.0,-30.542230205301934,0.0,30.816197207024807,15.189245301354353,38.88637734084297,16.43774496638971,26.788160392753003
20221228,0.0,-30.22666835683158,0.0,31.39045774158729,15.356219424869385,38.546017577145484,16.407278204161038,26.776402435538003
20221229,0.0,-30.373668855565413,0.0,32.61145495297908,15.492323313985773,37.54180404273537,16.3543361462478,27.684023522786923
20221230,0.0,-30.57267467945259,0.0,33.65611752953022,15.608603763303398,36.72047321561049,16.270566316755914,28.55546931916903
20230103,0.0,-30.172572270237993,0.0,34.370116709789095,15.702315723574953,36.594431157046806,16.391014436321825,29.092321351308176
20230104,0.0,-29.475543404729557,0.0,34.2658159077781,15.8024707131071,36.42368783258812,16.4633011832598,29.351562959564728
20230105,0.0,-28.878552429887353,0.0,34.18618898227818,15.523816491537255,36.469855784352404,16.545621120637065,29.52814108464371
20230106,0.0,-28.45380205064665,0.0,34.057962131702794,15.378416911123848,36.49939828250748,16.633179087796577,29.836027281640867
20230109,0.0,-28.051042211744978,0.0,33.835210688826095,15.272483012017622,36.59919232954458,16.70500676399386,29.854034014357637
20230110,0.0,-28.053291762256947,0.0,34.0520642658056,15.101381689558933,37.476773994548545,17.369077347391798,29.815920022260304
20230111,0.0,-28.031853728265364,0.0,33.48582654326459,15.048991287451885,37.823532757900175,17.365382157441772,29.806930234513857
20230112,0.0,-27.986895530576714,0.0,32.96237975987887,14.9461581257876,38.13717516279418,17.35836245017626,29.776713323693482
20230113,0.0,-27.85366504215539,0.0,32.67243858900092,14.768309685376737,38.32138198092578,17.2495536643781,29.503094770585726
20230116,0.0,-27.751822239911252,0.0,32.723983565111666,14.55957137532452,38.52516954606877,17.265152165469985,29.743808155465388
20230117,0.0,-27.749529460523704,0.0,32.742429745229074,14.38980384777959,38.68085245301191,17.426506686405286,30.105135127768907
20230118,0.0,-27.348836567570974,0.0,31.91414318899115,14.258283858189339,38.8258561962918,17.60131952949058,30.713129543950068
20230119,0.0,-27.022200267505742,0.0,31.12875714539731,13.903491749699416,38.895649496135015,17.762347653620658,31.193646836821056
20230120,0.0,-26.4835833119313,0.0,30.432639004392446,13.50277808972918,40.25425422169738,17.54924927484056,31.30497733089527
20230130,0.0,-25.639112817467446,0.0,29.622872495111935,13.180152987432043,41.62445841893646,17.298459655748704,30.57219893579215
20230131,0.0,-24.939885318450127,0.0,28.99087778825177,12.909326727836506,43.30348368999921,17.00324541686245,30.172888090053938
20230201,0.0,-24.634605772329017,0.0,28.467743920121524,12.819109058056297,45.32559845163864,16.92844829857971,29.966822593791882
