trade_date,A.DCE,AP.ZCE,B.DCE,C.DCE,CF.ZCE,CS.DCE,JD.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RM.ZCE,SR.ZCE,UR.ZCE,Y.DCE
20180116,-60.47106060367063,0.057617738067558814,50.82514375192854,29.705108683171506,38.96201126018307,29.04820992924696,-27.28746156116743,0.0,74.23359280668612,-27.09860542447356,-23.106562876858955,43.359232198724804,-16.14800674643863,0.0,-24.420618916280798
20180117,-54.03051807734142,0.05366357621070491,46.635074330349255,30.455283847510728,38.05789790787023,29.04186012740672,-28.24920138908562,0.0,68.15765024997651,-27.353762543635238,-23.431062943002043,41.78900959350527,-15.729398099365817,0.0,-25.19510422816314
20180118,-49.278618928454264,0.05028740001403259,43.43393387246076,31.243531223635326,35.535672636282385,29.294569713998246,-29.04639769148136,0.0,63.796937246501614,-27.798794400739823,-23.77561275799752,40.85803603120814,-15.106524653802794,0.0,-26.035771546393484
20180119,-44.65564359330476,0.04703818581585044,40.92695533044744,32.034981415111204,33.132420815797104,29.549752307808546,-29.883804108599524,0.0,60.44626632248338,-27.780546790289023,-23.905409619179892,39.88099107716878,-14.324572355118688,0.0,-26.674498986022584
20180122,-41.16787729534874,0.042472474199554466,38.90912937737883,32.903219217263576,31.11415445943503,29.95841585838409,-30.785998358781992,0.0,58.094301229865216,-27.690465883693125,-24.03828002099351,39.298491941279266,-13.236721121984413,0.0,-26.984162421833087
20180123,-38.5149221417011,0.03918366496055515,36.32253319513294,33.54621888656686,29.656891450748383,30.386756332617317,-31.733999109735606,0.0,56.51813684873923,-27.80708413192563,-24.295202231517056,39.07599596323933,-12.049823608109513,0.0,-27.41082637446168
20180124,-36.547904413108384,0.03736185496218891,34.40784729865664,34.20137976895106,28.55324734907585,30.89063753212356,-32.1352858796829,0.0,54.39348494497681,-27.996992804745066,-24.598701496855707,38.55899044622066,-10.53065534711631,0.0,-27.916816122235907
20180125,-35.04174613976623,0.036050377888565584,33.017387290894405,34.94188885908691,27.802241763512367,31.485815567194262,-32.52475672720566,0.0,52.30509442661102,-28.315124642374254,-24.99132629267544,37.48481382365526,-9.327623667185632,0.0,-28.49096364853466
20180126,-33.96206355338083,0.03385332839178024,31.959636090853195,35.55424280465148,27.324310671729773,32.125844273295286,-33.02416894166967,0.0,50.723278653167036,-28.69951888696511,-25.45250065835843,36.57633035987643,-8.385942104592031,0.0,-29.10961456074346
20180129,-33.2266975585831,0.031764394586289435,31.212708831057366,36.24438771505292,26.924363666756832,32.77707163598393,-33.0937952564978,0.0,48.53532076157052,-29.163882064535457,-25.910036598409608,35.1347286617322,-7.611778228523895,0.0,-29.760888208932016
20180130,-32.682713934110105,0.029869845595436526,30.418152719646407,37.18512415974918,26.47898504259007,33.630643899704864,-33.63621735713689,0.0,46.736877384265995,-30.050508430282477,-26.84776857865367,33.97525182995857,-7.0755488970314415,0.0,-30.80966353786659
20180131,-32.38137815077328,0.02765861048595524,29.204912382846306,39.873406242414795,26.138089393034786,35.284571778190774,-34.42419395475088,0.0,45.246556761976116,-30.672478239131262,-27.602137348192432,33.0381066800903,-6.48515424112369,0.0,-31.538175483524874
20180201,-31.655623914740787,0.02575752584141618,27.84867338796382,40.81834879484878,25.86085041886791,34.87130576649704,-35.06799017217863,0.0,43.842912517620036,-31.276391825261733,-28.179270738395513,32.31762957009085,-6.05762318313952,0.0,-32.019173882908866
20180202,-31.096451389850493,0.024424817440011886,26.739802031941622,41.71879673721985,25.786519069265896,34.53387283551995,-35.57115677675869,0.0,42.12416911298434,-31.468926182233407,-28.564310232830742,31.435662477554445,-5.736274966596241,0.0,-32.06364996617691
20180205,-30.515410810409858,0.022857630514556988,25.80062136460456,44.212480553951565,25.64268236101453,35.05793958056436,-35.711396087194146,0.0,40.75246390097484,-31.68592613930251,-28.999794421742877,30.794088657066734,-5.48082187063715,0.0,-32.43751520621604
20180206,-30.013899599268996,0.021148618401522205,25.04516706939125,46.255186554781474,25.559196365095563,35.50480099999011,-35.821044727154664,0.0,39.664942066450465,-31.903669397386384,-29.846788516195208,30.31164238766427,-5.294962520557709,0.0,-32.99587959112171
20180207,-29.60432597221155,0.018386883042684314,24.86519224944815,47.4930657809128,25.49107894099924,35.576931053539674,-35.8742228343707,0.0,38.108773907662,-32.03964838550736,-30.508762483796108,29.62470832955075,-5.16385617105452,0.0,-33.26262587132627
20180208,-29.251531611909876,0.013949835459959481,24.62310091857625,48.77701189966676,25.389122128587374,35.79342202893855,-35.87997175682834,0.0,36.936809059113195,-32.129222932596704,-31.015797266486036,29.201096965953877,-4.992967589956818,0.0,-33.45371748605871
20180209,-28.874466701505867,0.010658914794031624,24.564911981528567,49.96831991065326,25.523410003287943,36.13305371575882,-35.81695990158918,0.0,36.28358357647784,-32.3478025931136,-31.867876544690823,29.139808858423862,-4.795499096869755,0.0,-33.78624432352088
20180212,-28.730908659281774,0.007263036684648082,24.50836085619191,50.803287058789955,25.780448932423276,36.44101804890951,-35.35672581782106,0.0,35.471881818345764,-32.52473793669677,-31.783592998496836,28.635362778088815,-4.549191405452931,0.0,-33.95779068054446
20180213,-29.499791207352906,0.004524479135155225,24.46077769833543,50.37501121958663,25.99805531821047,35.91772386575637,-35.242512064882135,0.0,34.82742924197297,-32.95111732361569,-31.76698966895033,28.173855544555465,-4.362214737152851,0.0,-34.09239383346717
20180214,-30.117071022698585,0.0037664989045668377,24.327036853206916,49.62880415892743,26.18864706938348,35.345000296091364,-34.367093509172896,0.0,34.32081274960129,-33.107983780065446,-31.85043389289634,27.803921852673785,-4.213402046505128,0.0,-34.21521030955377
20180222,-30.135491460365888,0.003050837782243527,24.131529680767184,49.03146339604533,28.01798486034347,34.87161878309476,-33.67649136749564,0.0,32.06769525565764,-33.26936541062282,-32.058619783924726,26.396716617354986,-4.092918419096334,0.0,-34.26120283903772
20180223,-31.579767496718556,0.010662410306357685,23.32621889556474,48.630380066105005,30.08171944879632,34.685507926823895,-32.042776009746966,0.0,30.212282400281502,-32.640760478161596,-31.5436023362244,25.24252946912788,-3.9303762821182078,0.0,-33.681526829540374
20180226,-32.90640409336579,0.016627073776056774,22.670280474642638,47.79226185010592,32.501170913494946,33.60757615884471,-30.72501349357632,0.0,28.692786868403697,-32.305691654080626,-31.1687250507782,24.29700850735264,-3.802486770533699,0.0,-33.47520905761426
20180227,-33.925684703741936,0.02284406942851165,22.27553205997202,47.77946134653709,34.5693083164799,32.79296529913734,-29.59954414181956,0.0,27.455178438978265,-32.04605062489258,-30.865795463274026,23.511103233250804,-3.698792486116197,0.0,-33.29208201451723
20180228,-34.92169429802625,0.02815836720544224,21.957949772834446,47.794195312434056,36.354385571169,32.11253333884283,-28.747313657946286,0.0,26.54945164267869,-31.850969386616374,-30.593933160185863,22.954344978548704,-3.619606066540603,0.0,-33.09686595775083
20180301,-35.72579295262333,0.033052558953595434,21.548266118260134,47.784968166896405,37.71337532060346,31.448360215678658,-28.146437270028176,0.0,25.707293549338303,-31.66913484639235,-30.37756153531476,22.575577119078645,-3.557159045883566,0.0,-32.93795536436338
20180302,-36.223844744851974,0.03662350397914739,21.218438059371664,47.639589361354645,38.73915832530369,30.90309645672922,-27.64096622702666,0.0,24.76939282877296,-31.37287444594207,-29.76235511050666,21.95953032052673,-3.5047836817549407,0.0,-32.57944088644318
20180305,-36.499603244033544,0.03979984558105384,20.82864225297608,46.1088090769739,38.84625760258682,29.948536925504612,-26.402598552847525,0.0,23.98908991784565,-30.917061799556308,-29.296344976803812,21.520984984222938,-3.4497173534919305,0.0,-32.305028575899556
20180306,-36.63108978902943,0.03960755825025251,20.48461830385118,44.91553570614071,39.40730009726508,29.162438245354306,-25.382987654955393,0.0,23.372164749213713,-31.057071391253285,-29.254760685498972,21.140214277229223,-3.3397459204678825,0.0,-32.80204074951293
20180307,-36.58468016678491,0.03907092701042763,20.45131201806611,43.236791946582684,38.93496400077189,28.51400493203286,-24.460875068035676,0.0,22.827631991616894,-31.03904107670003,-29.05364409997312,20.782112660743255,-3.2896298578388716,0.0,-32.78968310835585
20180308,-39.32701719131482,0.03824921148936041,20.573706015674325,41.82948176440085,38.39360053973282,28.46028679417203,-23.71033663015757,0.0,22.450317633603703,-31.06401015886778,-28.67996740484802,20.49825931337132,-3.246797829333455,0.0,-33.067641874314816
20180309,-38.77377856682425,0.03863798055874945,20.65694594059616,40.46980253487565,37.76979475882638,28.37112112845759,-23.093551189420825,0.0,22.280547560748406,-31.153199868580845,-28.19512188685341,20.390257201469733,-3.202456514694253,0.0,-33.362284791135615
20180312,-38.150446381167654,0.03923249195922718,20.754148218213846,39.31742614754385,37.13105103742393,27.756551803486353,-22.466122763058504,0.0,21.857203210822263,-31.158460861978515,-27.795875177033455,20.204194173411743,-3.1220650867844766,0.0,-33.666352442232096
20180313,-37.62804395012764,0.03978903236728091,20.7851658933775,38.36880726566405,36.61308447083009,27.228861873162664,-21.94746916363147,0.0,21.538617141508126,-30.47537216463098,-27.38399626772703,20.090521241952604,-3.0443953012979974,0.0,-33.82030251587855
20180314,-37.25596130181726,0.04091578424281173,20.860365120541932,37.675449833655534,36.13341404108809,26.87171325544054,-21.471087720226514,0.0,21.346987151302674,-29.88152140394766,-27.061182464814685,20.062668198005905,-2.978614897767317,0.0,-34.036956968059506
20180315,-37.00628161830143,0.04172728259449373,21.045823412721507,37.107175627677194,35.94422433607413,26.514433951833798,-21.08819880691566,0.0,21.094068007292023,-29.358259788113386,-26.80107041533172,19.87181421919747,-2.9237409882294116,0.0,-34.116359974707244
20180316,-35.875684797622384,0.045029862148624984,21.09506784771639,36.59851794464006,35.801768710730805,26.18926097703902,-20.754075954780294,0.0,20.854462419084097,-28.993122197881103,-26.588215977268714,19.72756556147895,-2.907759797165276,0.0,-34.24286640263261
20180319,-34.945454497364715,0.047489459911439824,21.239019839007106,36.19285978334394,35.671546573054705,25.926802665261725,-19.629238908247384,0.0,20.503099973410148,-28.437869954746244,-26.77179322453275,19.677428909094452,-2.927503963636495,0.0,-34.40248316581015
20180320,-34.13546100953011,0.049339621733748916,21.42342660420338,36.237078794365324,35.57403734559962,26.014146265465445,-18.67828369133075,0.0,20.180618642635597,-27.9661868265258,-26.891972268181323,19.643637581943768,-2.9256680346299175,0.0,-34.44497577256029
20180321,-33.47174659666107,0.05073477691472249,21.735394796628057,36.43127923037607,35.382987569341864,26.294031207289432,-17.92718932186315,0.0,19.917218655482056,-27.665752348003526,-26.979379200059622,19.611962008586115,-2.921769741043301,0.0,-34.38945450514796
20180322,-33.27909849469307,0.05258203509085633,22.14303127927023,36.54062635833477,35.3036609676934,26.407622028647285,-17.273683437041267,0.0,20.673987118708208,-27.371626251184804,-26.997470228296727,20.75015796417888,-2.9214154538576076,0.0,-34.13557995805474
20180323,-32.787060222035066,0.06121660191963146,23.19591178232477,36.598310230555796,35.26465019705013,26.50272357732077,-16.943523463856483,0.0,21.08600276355372,-27.776706754524305,-28.141157727128316,21.314074571393046,-2.9745545741680566,0.0,-34.96096397036431
20180326,-32.366500576842625,0.0681620119406275,23.775544770490825,36.94106880865228,35.8231701796866,27.562406205157146,-16.688105995087017,0.0,21.280606919165837,-28.156749488727183,-29.283073507006844,21.740680126805174,-3.0053166184855615,0.0,-35.73732283361457
20180327,-31.958680107430617,0.07472744744498902,24.079281229100367,36.95878217797038,36.32078329516083,28.44393304016374,-16.44633269136397,0.0,21.282088557301844,-28.411649444945922,-30.212003331510875,21.878296532514337,-3.0331086289947673,0.0,-35.96531170089899
20180328,-31.56872677134306,0.07952972077646474,24.324630002825202,36.98156521924557,36.15450177416447,28.160383088224428,-16.22870734878586,0.0,21.34572712790077,-28.765768264236875,-31.24157673637241,22.150010634711222,-3.04178983130287,0.0,-36.36080887407002
20180329,-31.283661702561204,0.08511598352426956,24.825317932362058,36.997219405191345,36.107008423910145,27.789359901261246,-15.631483306784443,0.0,21.516012383560966,-28.86512998829236,-31.725224863282424,22.322203041602375,-3.011439570885191,0.0,-36.22408395610778
20180330,-31.241586035989425,0.08960786792028236,25.17488326837909,37.28573515310623,35.95715554592003,27.499953552704426,-14.919546679738016,0.0,20.65749857623051,-28.85471220464854,-31.990055265329026,21.758661441889295,-2.948017057710598,0.0,-35.329251320971025
20180402,-31.186569937176667,0.09014082892722035,25.479125009425832,39.65783435266906,36.76538577244305,28.07770463193495,-14.393390951050337,0.0,19.963184133111742,-28.50204068324532,-31.573678058461812,21.278351941384212,-2.9022629162266003,0.0,-34.002564217555864
20180403,-31.095117302577016,0.09179198209575298,25.328354712677633,42.09003295120745,37.66880146613293,28.552574254515005,-13.968698745949633,0.0,19.393238677517044,-28.22909289194621,-31.226643393812274,20.8758390461644,-2.8704100491480458,0.0,-32.926465925740025
20180404,-30.62869900389367,0.08955055934307708,25.172508905355333,43.74335436301034,39.447945640151566,28.61679230704722,-13.629834918825862,0.0,18.805456160371772,-28.22680477774879,-30.949787737013146,20.394899766269965,-2.808014297389464,0.0,-32.010726022545626
20180409,-29.58048534136593,0.08620962883219717,24.578390738915317,45.56145741219976,40.99809222799455,28.41208208511248,-13.237152367374067,0.0,18.05047026575259,-28.171949818708722,-31.26422907296994,19.555305045289092,-2.7455488296473147,0.0,-31.3183030015131
20180410,-29.103657115572727,0.07301689851045638,23.388165709676993,47.249880362468126,42.96827836994669,28.156019040909833,-12.92912442068887,0.0,17.270549779738037,-28.595728515196004,-32.141212152989404,18.831785444780913,-2.700228178889146,0.0,-30.989846129680124
20180411,-28.787325100296723,0.09767741298906528,22.411851635584505,49.14353106626285,45.37620163826667,28.492924131252764,-12.718279847556483,0.0,16.703250226080048,-28.945060134775265,-32.746761039133865,18.278131808019097,-2.6767765281863336,0.0,-30.535553636619465
20180412,-28.494479748295014,0.1519605039720167,21.572559369680736,50.58327085186151,47.26639066141664,28.8349902396617,-12.551709111586392,0.0,16.203015340305505,-29.50878909736905,-32.5628355428894,17.781683756099568,-2.595698719049074,0.0,-29.960585489738964
20180413,-28.25655986195019,0.2260739766510513,20.905680299562317,51.69215264794664,48.01997412752361,28.915247020084404,-12.418382223248377,0.0,15.794466857257692,-30.02920038885107,-32.34255009693488,17.37446953737183,-2.5176884460045965,0.0,-29.476684081761462
20180416,-27.490506802854007,0.3248273175801329,20.28590004277861,52.41307080142478,48.641968763801444,29.009357617822914,-12.31269016835877,0.0,15.455961139974113,-30.246984474025094,-32.061898655733664,17.097516924643205,-2.4065103016233897,0.0,-29.05102989147422
20180417,-27.290910177494766,0.44344349970060065,19.832436766562537,53.286656576886344,49.299062930026885,29.136233582269007,-12.225002043747198,0.0,15.141014645548541,-30.452229972935143,-31.720214889364588,16.833850175261276,-2.2740711186046054,0.0,-28.69229746471243
20180418,-26.91554470310584,0.5788023824931817,19.413035490210056,54.070281750885044,49.85559560235527,29.285657916580067,-12.591464089668467,0.0,14.905948805597173,-31.05332911489867,-31.42786555996766,16.59887490139454,-2.1684725880965887,0.0,-28.386457356583698
20180419,-26.403861851866015,0.7294191322101965,19.062175200764422,54.79141794122037,50.20842841965622,29.427201886758382,-12.9738324332239,0.0,14.715024562767576,-31.251242880800042,-31.2064370349234,16.407423400590535,-2.032110259767994,0.0,-28.14892675838874
20180420,-25.999072113430174,0.8933945351077964,18.766904931768668,55.27498632901624,51.0262237809301,29.468116974089664,-13.287460702201287,0.0,14.558286875485454,-31.579732307255398,-31.122214167256104,16.25685803601072,-1.9088062099816276,0.0,-28.00855269276466
20180423,-25.625279495600026,1.0026586721624644,18.50923203633101,56.23050543549634,51.158903028894024,29.5182332898773,-13.534816880508124,0.0,14.395674842370507,-32.008889519443585,-31.15294875765312,16.14271244015356,-1.7875098707444306,0.0,-28.039003278652174
20180424,-25.53741730276283,1.1345412932410945,18.341721919868856,57.250093943639634,51.66767100949588,29.56126028956984,-13.637766484321563,0.0,14.28925870063408,-32.05784225639842,-31.077882820123257,16.101670574069363,-1.668905987914458,0.0,-27.887175772338505
20180425,-25.483926388668745,1.2754112474706707,18.32930282985655,58.68645431515989,51.79725748394752,29.607234242161216,-13.729704750638762,0.0,14.239243121404389,-32.05977704254724,-30.989700894798695,16.068000529368383,-1.5486369682865582,0.0,-27.815300029743184
20180426,-25.344654088529257,1.3889232291106577,18.326551684731587,60.6352957564659,51.63755900194406,29.666374559411796,-13.805917113342778,0.0,14.213172262166164,-32.082924868401335,-30.971269635434304,16.116959796454964,-1.4271289280623831,0.0,-27.899301165075595
20180427,-25.218894908492956,1.4946954845345306,18.31110861790164,62.02963684302843,54.179276192236145,30.99293996617691,-13.897229443092124,0.0,14.196730714535446,-32.05973588371483,-30.94404401297454,16.15347193731859,-1.31334993701725,0.0,-27.968084177495896
20180502,-25.085768337957244,1.6105307964858262,18.198164261721978,62.93554338780244,56.45272187854809,31.947046418000717,-14.556105310660707,0.0,14.154689111119957,-32.341784558892186,-31.427044725303183,16.22466532734456,-1.2112910981132212,0.0,-28.30905578257878
20180503,-24.94225657699079,1.7311769357981057,18.072027640697485,63.59346585321705,57.2580133331121,32.68435706263317,-15.468765137199204,0.0,14.810500609844405,-32.72413359299231,-32.28060995519822,17.112916376238683,-1.1077686972407788,0.0,-29.440979238796558
20180504,-24.850986919927923,1.8318337228162729,18.05986212969053,64.2344109040224,58.233888478933835,33.17987078050114,-16.21863269500078,0.0,15.325639341163612,-34.014315202663994,-34.02571908155356,17.720603479470846,-1.0204598495510286,0.0,-31.46731429532278
20180507,-24.818884241945543,1.9430654151307722,18.324249268310787,64.94138863685554,57.68588494171679,33.562216563299074,-16.831907114718835,0.0,15.630368717976774,-34.85954866266442,-35.11494734257693,18.14264693499693,-0.9305326418377386,0.0,-32.78935925980112
20180508,-24.874149516987718,2.105834720297119,18.506643403054788,68.6054942603184,57.2893046345596,34.3589909309831,-17.32402931033524,0.0,15.881346933170198,-35.64619528953616,-36.333612480266744,18.296561995729075,-0.848273633324517,0.0,-34.77425196881765
20180509,-26.210057847144267,2.2706312608528707,19.58373311769594,71.38998879187425,56.473944626037074,35.73336764257563,-18.159003016856367,0.0,16.79532824396236,-35.57844093224338,-36.79427802604041,19.701892335569227,-0.7641065324776193,0.0,-36.048136240028086
20180510,-27.42814611821558,2.4277879893628556,21.35333316953723,74.63558504300111,55.74183374890636,37.64070350295395,-18.81122714085507,0.0,17.901216866300857,-35.54193830761457,-36.69854583321296,20.850960834972664,-0.6917462312411818,0.0,-37.04521542331934
20180511,-28.35083408558615,2.5984833224557655,22.516117335976862,77.2913423559457,55.01259956554706,39.233259561022514,-19.357277543684383,0.0,18.685186903170376,-35.5494234010797,-36.678443833683595,21.474877027743823,-0.6208205170678173,0.0,-38.26654756668901
20180514,-29.111744268877548,2.6918122467924452,23.51411081174783,79.17432644168937,54.6075981523393,40.53062290763277,-19.796858067430577,0.0,19.22788399366538,-36.251732378532516,-38.04381187532712,21.941238398556518,-0.5475083409040497,0.0,-39.809058157199935
20180515,-29.843966421804847,2.6911084630488813,24.313415673307972,80.72026487641756,54.24702491157314,42.14775479776614,-19.817288859374074,0.0,19.69892137444901,-36.825181297336464,-39.295901319093474,22.399994884425794,-0.46823007769966335,0.0,-41.11948115918061
20180516,-30.750568020366753,2.6854752389049388,24.93082083285926,83.46894571471648,48.54949164355778,43.48049790472732,-19.83436958619637,0.0,19.89547786550374,-36.97480234271806,-40.73088315820136,22.447529976216824,-0.40378931300169196,0.0,-42.344357200749855
20180517,-31.81723755892159,2.7056624289158737,25.42909064650596,85.56990897540912,43.89765223853098,44.45801874480713,-19.85691305380712,0.0,20.591046751737284,-37.039731319012624,-42.62998854513922,22.871497712756906,-0.3525612179725894,0.0,-43.40204380891536
20180518,-32.75606444734985,2.7394424352783115,25.89928658495646,87.46924562096714,39.53128014107791,45.02168486249245,-19.455347276464913,0.0,21.219456997109106,-36.51279234232577,-42.95803475668619,23.27794586314345,-0.31127407729632567,0.0,-43.17199535787711
20180521,-33.69121835226876,2.7812298200085372,26.289328836158294,88.34411716959477,35.5231022302712,45.52867049720504,-19.16361731706823,0.0,21.725608011483807,-35.901167959415034,-43.27065594350963,23.593253283912837,-0.2756990419113715,0.0,-43.00299816351687
20180522,-34.64538930063309,2.8310908333810763,26.694942526167267,86.39467210341758,32.10310917623614,45.703739643911746,-18.91778551917195,0.0,22.23532205471448,-35.209177324331705,-43.4142408011365,23.903198291741987,-0.24819475682576803,0.0,-42.81287805017592
20180523,-35.24954049796306,2.883274805392477,26.85422667057732,84.35369730393457,29.179369030213596,46.55879697357425,-18.72137460542832,0.0,22.508614966548766,-34.60554892055617,-43.35125046399288,23.747426782775506,-0.22863966586398865,0.0,-42.66319444791302
20180524,-35.40656204465346,2.919198921538136,26.439820628509406,79.69988932152103,26.785533775100095,45.964829596136475,-18.85024618622215,0.0,22.144380685321604,-34.34469555197416,-43.71574122676528,23.011892225090634,-0.21343725028301314,0.0,-43.31274608467765
20180525,-35.57097088525233,2.956880574261936,26.09091110462687,75.5707007524482,24.86532817507815,45.35223259815182,-18.877773143643967,0.0,21.854123434076982,-33.631229923619046,-42.83193958344691,22.45302279901853,-0.204229432892711,0.0,-43.57819377700395
20180528,-35.39114118982074,2.973370568062775,25.90193985374472,73.15366529865554,23.257757834024346,44.9273675589212,-18.696315228636006,0.0,21.608588852603,-33.10071741620608,-40.90939851456683,21.967972436031037,-0.1897143128116642,0.0,-43.54714624420222
20180529,-35.17915411541852,2.9822054308659345,25.587949560694824,71.17822590985071,21.617027529480605,44.6760044819882,-18.553872626199517,0.0,21.242170172722528,-32.03817909173009,-39.227457488448906,21.420496608952888,-0.1803836295984754,0.0,-42.93979252327937
20180530,-35.1832312463318,2.984955825954039,25.700394915543185,68.89455304866104,20.268894481860965,45.207573292590766,-19.02705831588049,0.0,21.215429614280197,-31.061727894357013,-37.83747246521435,21.040236437651753,-0.17301183555191332,0.0,-42.37760137601075
20180531,-35.33731363680079,2.977102502934563,26.105811550018103,66.88334457216413,19.13024068077566,45.62568474909922,-19.42648405964725,0.0,21.175372597457216,-30.213946299936502,-36.71510046221586,20.707764954924507,-0.16673713924935316,0.0,-41.96374083201508
20180601,-35.46843453686394,2.9948857753918925,26.416359576574372,64.71862909464886,18.193932616868448,45.86713083561987,-19.756126316544986,0.0,21.11820088279636,-29.56398158719887,-35.958884457908766,20.47924097932809,-0.16073133239394932,0.0,-41.63804133725248
20180604,-34.84836431245485,2.9955653344214945,26.65381540810469,62.99312501210504,17.166836907554313,46.14175198717464,-20.049958493067034,0.0,21.180714341460305,-28.962118941714525,-35.40243423331065,20.309493125267156,-0.15515300482421382,0.0,-41.55193489407637
20180605,-35.11113547979392,2.9587465242636792,27.149923790327996,61.342862309302134,16.20418695207192,45.89213504244457,-20.298827187055387,0.0,21.56630101573237,-27.982381793938714,-34.581306195646505,20.513280120639433,-0.14923250914986655,0.0,-41.08943303873921
20180606,-34.64487701546218,2.927384042112905,27.556159955337122,60.01432367547102,15.307528164524312,45.86687423756449,-20.514471339626592,0.0,21.932611748487293,-27.323535975659958,-34.16818032792466,20.681463002208638,-0.14399687310438594,0.0,-40.93589847227501
20180607,-34.045677860652305,2.893158192209132,27.82803710622953,58.963938314591644,14.531753059094372,45.84401453853408,-20.76304102056312,0.0,22.191240571671575,-26.770383069081287,-34.17301609961409,20.813672862435812,-0.1399885442567847,0.0,-40.85897121200682
20180608,-32.961859718449105,2.767631291988498,27.628651834954788,57.46131326970127,13.836427401528992,45.31554913567038,-20.64727282107058,0.0,21.772435213300195,-26.105449949580198,-33.94403946751683,20.42683669121614,-0.12864384224223036,0.0,-39.767036335259114
20180611,-32.02181355284826,2.7002696742563765,27.285426012135574,56.56689187359346,13.162643721885496,44.90329849483881,-20.551421055146356,0.0,21.497238871477318,-25.559209315083297,-33.80408490816378,20.15174792079104,-0.11983160971654469,0.0,-39.13112495267913
20180612,-31.283417945802306,2.695018462856738,27.04847598655744,55.92505727752834,12.531141892451673,44.62044004756342,-20.88239137152181,0.0,21.264836446968996,-25.105024305495533,-33.55306430401143,19.92581213230589,-0.1122168010634346,0.0,-38.46579107548722
20180613,-30.8654411974882,2.6434705909123446,27.013639111477776,55.39914177537112,12.086232008186485,44.39224090990176,-21.017984480939766,0.0,21.218159821759844,-24.860368709477704,-32.91663333689675,19.93963264949299,-0.10545181665518955,0.0,-37.509352352715226
20180614,-30.5124359522827,2.598076471664487,26.982543190416894,54.740411418632526,11.50108168219219,44.22709735509144,-21.15501201862875,0.0,21.177020391320198,-24.65738503045877,-32.3644718177737,19.944738040544944,-0.10046625943953628,0.0,-36.64879313328723
20180615,-30.244760904399513,2.551544591955493,26.955092566698063,54.25364687047524,10.981277311640941,44.13571679030527,-22.270971040778274,0.0,21.150207355800642,-24.5585417840576,-32.52646587907821,19.949265113169734,-0.09580487457841459,0.0,-36.49955427957115
20180619,-29.35990373783387,2.5044093369667926,25.861131996573853,54.122118948364786,10.377923414628484,44.232908178824346,-22.94950885104346,0.0,20.230120103410368,-22.792957342559326,-30.16571196984971,19.38884367886689,-0.09106089470232252,0.0,-33.96353804811406
20180620,-28.64478726324593,2.435172292748029,24.959178569963694,54.278804120922324,9.742820221124687,44.12623794033622,-23.354536151400254,0.0,19.468507536615192,-21.289491282682707,-28.224476233540923,18.92984632967792,-0.08618202633903034,0.0,-31.833149157881728
