trade_date,PnL
20180102,0.0
20180103,0.0
20180104,-1.3622992600958355
20180105,0.5132258447687463
20180108,0.1993320626719423
20180109,-0.0008617983235520737
20180110,0.7502889875707399
20180111,-0.013095765179031124
20180112,0.20656440799610098
20180115,-0.6061643274945229
20180116,-0.04324764523650148
20180117,-0.5305068804498072
20180118,-1.2055941519774196
20180119,-0.8159524515525404
20180122,0.1640186200268877
20180123,0.783148189427117
20180124,0.634052235832008
20180125,2.6974475238970497
20180126,-1.8551936449798516
20180129,-1.165040434087965
20180130,-2.801111745051545
20180131,0.3802270673987837
20180201,-0.3949050198324577
20180202,0.07613467527089199
20180205,-3.7512229069508085
20180206,2.1198402421707847
20180207,-2.9918899768366662
20180208,-1.5679643074026852
20180209,1.0146362312003114
20180212,-0.03691532848016659
20180213,1.0109327217681998
20180214,0.9990372125402456
20180222,-1.8200039660479355
20180223,0.7712305588308458
20180226,1.0362795063549481
20180227,-0.7344756776911922
20180228,-1.5535258212719107
20180301,-0.2919358510869245
20180302,0.5439735521051252
20180305,0.62350748629876
20180306,-0.29590616235821715
20180307,0.8867191812556748
20180308,-0.3223909691199277
20180309,-0.8783134949441784
20180312,-0.01952027362911153
20180313,-0.19672906310938487
20180314,0.4309344006199088
20180315,-0.28121754386853887
20180316,-0.909759975637262
20180319,-1.493024748708467
20180320,0.8552810763798829
20180321,-0.21896274033551882
20180322,2.396513640539631
20180323,1.7494191232246883
20180326,-0.4012547779649974
20180327,0.19422986930754793
20180328,-1.9887373498223597
20180329,-3.2212825717021
20180330,0.7390877799513652
20180402,0.48976534244568093
20180403,1.5129441554697651
20180404,-0.48220258032226126
20180409,-0.47687742128917726
20180410,0.1834338914070093
20180411,1.1558905485042923
20180412,0.6296277413958719
20180413,-1.6945206814467986
20180416,1.072423899094189
20180417,0.3532084904960473
20180418,0.20906665745935452
20180419,2.055719497761235
20180420,-0.8607078842601026
20180423,-0.7473249065479701
20180424,-0.6569997714368018
20180425,-0.12163795435368274
20180426,0.1486965058508743
20180427,-0.27848831321989415
20180502,-0.08214783692406616
20180503,-0.1278356516531575
20180504,0.03813805851176003
20180507,0.33412751307020444
20180508,-0.15977060572067275
20180509,-0.06356431480321253
20180510,-0.20639026849286476
20180511,-0.2801794770575588
20180514,0.09863264976835764
20180515,0.6011540543084867
20180516,-0.2407050380508009
20180517,-0.46690762927848317
20180518,-0.12535726276564524
20180521,0.18780506883121956
20180522,-0.39502453028608
20180523,-0.3018069345694272
20180524,-0.25402285775341504
20180525,-0.7891430881584837
20180528,1.090350394779843
20180529,-0.2720366346784018
20180530,-0.1997139098452787
20180531,-1.0716953052619895
20180601,0.5487828407875235
20180604,-0.039652999142658366
20180605,0.02718126282673645
20180606,-0.4550015811005576
20180607,-0.5561395991460534
20180608,0.25390436702280295
20180611,-1.6971771669049744
20180612,0.015072222630520705
20180613,0.34363136231251573
20180614,-2.7928814647472975
20180615,-0.4733000797128983
20180619,5.504781893254644
20180620,0.8559961570054652
20180621,0.4983550717011759
20180622,-1.459686297002829
20180625,-0.15120174473889175
20180626,-0.21996752831337713
20180627,-0.1698102071624397
20180628,0.6692943886333403
20180629,-0.40444045480467145
20180702,-0.4224927700689626
20180703,0.15275039417476682
20180704,-0.7215587919569904
20180705,0.023050367593733873
20180706,-0.35338754152084223
20180709,-0.019880197754951996
20180710,0.9729823830775214
20180711,-0.47235623915165975
20180712,0.8477848060894884
20180713,0.12557894687696045
20180716,-0.12303255234880806
20180717,0.5323596691483679
20180718,3.18889485409507
20180719,-1.1017561046427344
20180720,-0.3598213567692425
20180723,-1.4369786917801415
20180724,0.3771533444288403
20180725,-0.6891505159815763
20180726,-0.41434275316158836
20180727,1.0699977920444852
20180730,-0.12267327594199677
20180731,-0.5102510258024983
20180801,0.3200380256962017
20180802,0.8182972208508688
20180803,0.7587040222904395
20180806,-0.6235803914784018
20180807,0.1097833537386246
20180808,0.8935849765762391
20180809,-0.08264724556565033
20180810,0.34017693215441275
20180813,-0.44781548465922644
20180814,3.617692143366083
20180815,1.1757886025481696
20180816,6.606426542550115
20180817,0.057963887179662395
20180820,-1.8487740404932256
20180821,-0.881702883512453
20180822,0.4464573027860031
20180823,0.7144293396185343
20180824,-0.20125313474205697
20180827,-0.1824382383821441
20180828,0.02066751695848776
20180829,0.05411838085550143
20180830,0.08359810627583296
20180831,0.29435799077917396
20180903,0.1766280318700191
20180904,-0.02149690720419129
20180905,0.16994079693417463
20180906,0.36111975934216006
20180907,0.3483396795645656
20180910,-0.42416340333965263
20180911,0.2951012083575457
20180912,0.007833902674621017
20180913,0.4840198806998825
20180914,0.2693413718819112
20180917,-0.8045616962408658
20180918,0.25095119364087637
20180919,0.21254128631163124
20180920,0.8409061485312058
20180921,1.265732810249091
20180925,-1.1862981241410464
20180926,0.9385630321004419
20180927,-0.6422250773352286
20180928,-2.5764710371569937
20181008,3.787237349787082
20181009,-0.560847198481864
20181010,-0.022831836166275484
20181011,0.7712955952885231
20181012,2.706821424271568
20181015,2.063242657982108
20181016,-0.19955786595534647
20181017,-0.3917290821736134
20181018,-0.6949275029103035
20181019,1.4412120287107948
20181022,-0.13938293874157287
20181023,0.6796915307796112
20181024,0.7655614832863655
20181025,0.8947841116061053
20181026,-0.6808241764083603
20181029,-0.31087312258433114
20181030,-1.1074072829303936
20181031,-1.4450315601054093
20181101,0.006476875473383092
20181102,1.095851966110452
20181105,0.13149811371023362
20181106,0.07327644744642531
20181107,-0.11421735390602175
20181108,-0.44127596664064855
20181109,-0.4534849921548492
20181112,-1.4437581121453475
20181113,-0.704140293260385
20181114,-0.139463294926382
20181115,1.3021095833855538
20181116,0.5848070618488613
20181119,0.6770423934953118
20181120,0.42253641536349584
20181121,-0.13761447724037082
20181122,0.2792997975941854
20181123,0.021524779467288098
20181126,0.09409031966597282
20181127,0.08349662230380837
20181128,0.27656118166185556
20181129,-0.2210210657025085
20181130,0.008620515892782435
20181203,0.4311455155544414
20181204,0.21164832167781175
20181205,-0.40990478619622295
20181206,-0.4856360677412552
20181207,-0.11167569535899105
20181210,-1.312722110503922
20181211,0.2619391042727684
20181212,0.8341461120902451
20181213,0.014253236857942959
20181214,0.5168122498295228
20181217,0.25298552324781437
20181218,-1.1460348308713557
20181219,-0.6830874024769112
20181220,0.6154808980850683
20181221,-2.1549476997586736
20181224,-0.3894592967578386
20181225,-0.9251396538758329
20181226,-0.9721253993919532
20181227,-0.11358494871542074
20181228,-3.0049305830887034
20190102,-0.6106025452660185
20190103,-2.9729164598767595
20190104,-0.47274999496265196
20190107,1.003965190894909
20190108,1.76363058056985
20190109,0.5500961613270389
20190110,-0.5847450936549663
20190111,1.515384587623178
20190114,0.4785544936642817
20190115,0.33413569778243374
20190116,-0.0013095673427863065
20190117,-0.12550406555001914
20190118,-0.11764189073538067
20190121,2.2941002515180986
20190122,0.44862104356125826
20190123,-0.8263208274659092
20190124,0.59988187557691
20190125,0.17548048716642067
20190128,-3.1463454198771164
20190129,-0.8248041853566868
20190130,-0.792883206421458
20190131,-0.07784427394117521
20190201,-0.8305647592106543
20190211,0.7695029802746612
20190212,-0.27594570545347635
20190213,0.5190120677883702
20190214,1.1181331071760696
20190215,-1.3372872364749446
20190218,-1.6582688546542792
20190219,-0.02072610705032787
20190220,-1.7712632404680841
20190221,1.6196741957199954
20190222,1.4592686795672862
20190225,-0.2087091541677667
20190226,0.6880486460914507
20190227,0.34006137757396987
20190228,1.8310441445344272
20190301,0.9665147639746768
20190304,4.25538785325968
20190305,1.191722095310815
20190306,-1.4261876535291407
20190307,1.084035536640211
20190308,-1.7634940908889458
20190311,-1.1479962820026095
20190312,-0.054197527813504974
20190313,-0.6942465256526141
20190314,0.8986415281500401
20190315,-0.08548533398136941
20190318,-0.14521678043467462
20190319,-0.6115210385123563
20190320,0.3499445172800232
20190321,-1.8734178697676995
