,PnL
20180102,0.0
20180103,0.0
20180104,0.24190733349520224
20180105,-0.09112180603564193
20180108,0.031986353860846264
20180109,-0.23959745102334504
20180110,1.5586960723183667
20180111,-0.514909799774791
20180112,-0.052464023648962396
20180115,-0.7910528240142801
20180116,-0.08359684550288127
20180117,-0.7643090781497436
20180118,-1.3166214464654422
20180119,-0.9574619048787286
20180122,0.17596554075334067
20180123,0.5938095084574504
20180124,0.3182517582373779
20180125,2.0219207260676737
20180126,-1.256271674252731
20180129,-0.8249290781948506
20180130,-2.013204698049617
20180131,0.2613176173694699
20180201,-0.24022911621432808
20180202,0.04824034137129211
20180205,-1.22686088736848
20180206,0.6443069714102329
20180207,-0.7023293468515167
20180208,-0.6066355306563993
20180209,0.3645932489864105
20180212,-0.003250979703610128
20180213,0.4921373612889446
20180214,0.5699122134031792
20180222,-1.2939990429214454
20180223,0.6048360400344158
20180226,0.8997883878942345
20180227,-0.6438159567825171
20180228,-1.4606368543264818
20180301,-0.27087681451849777
20180302,0.46822295497690636
20180305,0.5288361365324544
20180306,-0.23294569163607393
20180307,0.7832577023193136
20180308,-0.280475527389526
20180309,-0.8437189931326394
20180312,-0.02408779696621259
20180313,-0.18138410303546174
20180314,0.3301107031308147
20180315,-0.20710890344218977
20180316,-0.6055447462379383
20180319,-0.823968192174245
20180320,0.5433732687981692
20180321,-0.11326551245561188
20180322,1.831347474401776
20180323,1.5107644077874387
20180326,-0.3452732463946476
20180327,0.15352523930443868
20180328,-1.6146045598074374
20180329,-1.9969944984904182
20180330,0.4354352545985531
20180402,0.26776935512735983
20180403,0.4214361943682853
20180404,-0.15869925259415177
20180409,-0.11903922669373274
20180410,0.07330447154291826
20180411,0.43269729102923243
20180412,0.29065483846296786
20180413,-0.8919339678226471
20180416,0.5149474064027513
20180417,0.12264552762790187
20180418,0.0052796932553833015
20180419,0.5603235632935888
20180420,-0.516618026636441
20180423,-0.46721954111052383
20180424,-0.4271473742060264
20180425,-0.11377819996624852
20180426,0.12104529478648272
20180427,-0.2078646981761273
20180502,-0.09240024900947516
20180503,-0.06226898983855014
20180504,0.020267954822517684
20180507,0.2562308311880289
20180508,-0.1269767171985025
20180509,-0.06816258533286469
20180510,-0.1914770833452457
20180511,-0.30680011986950784
20180514,0.1074289357546138
20180515,0.7542033279011949
20180516,0.14806284826770302
20180517,-0.3593293001036098
20180518,-0.10692655647719265
20180521,0.11483340972574181
20180522,-0.3520665074077501
20180523,-0.2819648542097948
20180524,-0.6899151389100789
20180525,-0.97318742970543
20180528,1.1534303735383555
20180529,-0.36759745814445444
20180530,-0.2382075678316041
20180531,-0.937616662161521
20180601,0.5060458784939379
20180604,-0.018912462563689596
20180605,0.07805074988984605
20180606,-0.45584695856830826
20180607,-0.5314130212096966
20180608,0.2454263950089474
20180611,-1.6983509794222926
20180612,0.040535993612485874
20180613,0.4083450919043654
20180614,-3.9182401949750103
20180615,-0.7379247772945313
20180619,8.839472359813916
20180620,1.272497398838135
20180621,0.7140942154189597
20180622,-1.9462615673843844
20180625,-0.1237266060812966
20180626,-0.268503229218462
20180627,-0.2041449920632023
20180628,0.8238442718034091
20180629,-0.5351729478683169
20180702,-0.5878767393826457
20180703,0.20277574472593554
20180704,-0.8062823852344534
20180705,0.01569927345192749
20180706,-0.3578169504679791
20180709,0.028898099230879534
20180710,0.9318219553705994
20180711,-0.6045518727496525
20180712,0.7855464045984307
20180713,0.1202675311373218
20180716,-0.14256289193456634
20180717,0.45374031391296954
20180718,2.0999325631720573
20180719,-0.7682869122253274
20180720,-0.20917975457050578
20180723,-0.6237202378406663
20180724,0.13312682724643152
20180725,-0.30977017026559794
20180726,-0.24689235169340573
20180727,0.7552572866892496
20180730,-0.09758618278509051
20180731,-0.4752308545175015
20180801,0.26148648489882065
20180802,0.4704922272247244
20180803,0.5007434382938037
20180806,-0.641800156181564
20180807,0.026247160339152864
20180808,0.6672613785601118
20180809,-0.06481316707654626
20180810,0.2775555747632525
20180813,-0.21512547208818472
20180814,2.6590337652795712
20180815,0.871892947985674
20180816,4.540636527771108
20180817,0.03904583298959629
20180820,-1.2589350569312037
20180821,-0.5962133943909359
20180822,0.20731394671869297
20180823,0.29585651416308606
20180824,-0.07286339926642088
20180827,0.1521653904558978
20180828,0.26653560491013534
20180829,-0.4695958352207816
20180830,0.16404475745795627
20180831,0.20950150895705746
20180903,-0.5374479261533758
20180904,-0.7319696987371964
20180905,-0.46681612644802634
20180906,0.7901357067621146
20180907,0.6155050359958039
20180910,-0.7463683334454109
20180911,0.5737072604045785
20180912,-0.11201700367709208
20180913,0.7667635389448847
20180914,0.33530450243747423
20180917,-0.9151661156026757
20180918,0.323296736117629
20180919,0.19065756022567792
20180920,1.100444111942195
20180921,1.4571684113004744
20180925,-1.2310782902927684
20180926,0.9628763526083354
20180927,-0.7934840562058129
20180928,-2.5584140485755196
20181008,3.4318497759753392
20181009,-0.5719511507799895
20181010,-0.0050267584204200565
20181011,0.7752131565279543
20181012,2.1509298507522545
20181015,1.6031938251927091
20181016,-0.15066664386633855
20181017,-0.32882183931846876
20181018,-0.6990819499466566
20181019,1.3493431187022091
20181022,-0.12165697400743859
20181023,0.5496827633826293
20181024,0.80550938620407
20181025,0.6702294039748111
20181026,-0.6126797608386332
20181029,-0.2171990278026815
20181030,-0.7664088551392081
20181031,-0.6159899116511725
20181101,-0.022202710397090146
20181102,0.42353840146362226
20181105,0.037746886599068524
20181106,0.04698813002887417
20181107,0.13644068477425475
20181108,-0.1958923726415081
20181109,0.00011706529977348886
20181112,-0.4765331874996388
20181113,-0.3509784139708461
20181114,-0.10881354141830425
20181115,0.8805673334244852
20181116,0.4750771077037749
20181119,0.5049660136551707
20181120,0.25281564546976143
20181121,-0.08438257938518964
20181122,0.10342549848712267
20181123,0.11078874367872019
20181126,0.18400665765191668
20181127,0.24832663284717477
20181128,0.33671568276238234
20181129,-0.2622746725212787
20181130,0.004209367621460963
20181203,0.2855231172474696
20181204,0.21444394135956182
20181205,-0.3701501355074574
20181206,-0.49025052195776403
20181207,-0.17158460423247193
20181210,-2.344448658821946
20181211,0.5297385191428741
20181212,1.2615647016515221
20181213,-0.19726978851205254
20181214,0.8924589448151155
20181217,0.4073530694022309
20181218,-1.5320135129258963
20181219,-0.9573808827108481
20181220,0.8723268529689758
20181221,-3.130560194851267
20181224,-0.5873850075408883
20181225,-1.4030921973413462
20181226,-1.6061234787942915
20181227,-0.5389330905674657
20181228,-5.464757702164094
20190102,-1.0055312928422808
20190103,-4.548228509682692
20190104,-1.0583032279206286
20190107,0.5845676799352821
20190108,1.9853474668721325
20190109,0.24197954124903226
20190110,-0.4242709083350069
20190111,1.123741221975512
20190114,0.5149117301682316
20190115,0.166029484519306
20190116,0.06574760260052905
20190117,-0.025585883418158845
20190118,-0.12441246207010688
20190121,1.9038594624066492
20190122,0.4861367219205762
20190123,-0.800737358581322
20190124,0.5646721494800364
20190125,0.05149343921582418
20190128,-2.487326266132275
20190129,-0.6533874822960628
20190130,-0.6546271405158605
20190131,-0.03170974127100887
20190201,-0.6087987096165375
20190211,0.6226790764589967
20190212,-0.22039260608702663
20190213,0.263847960997706
20190214,0.7163070311149713
20190215,-0.5882935980937911
20190218,-1.2124253589155518
20190219,0.014662444652211703
20190220,-1.466513072105649
20190221,1.6540793935355182
20190222,1.611920906624233
20190225,-0.288382683470141
20190226,1.0037393998618045
20190227,0.4825999093818512
20190228,2.6370802381380463
20190301,1.3540460050176137
20190304,5.746898733716336
20190305,1.4989609445597614
20190306,-1.7495057010784694
20190307,1.1739905982167371
20190308,-1.840856368355991
20190311,-1.0858110626187458
20190312,-0.013500369092009974
20190313,-0.5745425955465632
20190314,0.6443957827918517
20190315,-0.050865228472429996
20190318,-0.07045590025317232
20190319,-0.1681704855188785
20190320,0.042762095028796125
20190321,-0.14069718476200574
