,GMV
20180102,0.0
20180103,115.81919493142014
20180104,131.2149188644717
20180105,126.92801084013024
20180108,122.9016151800486
20180109,119.77061066996649
20180110,118.1247022645936
20180111,118.40734328325908
20180112,117.4431489952088
20180115,117.7752337317731
20180116,113.7033147209512
20180117,111.30462369999775
20180118,109.125236122844
20180119,107.23063628428527
20180122,105.91782222894612
20180123,105.03737951548572
20180124,104.79524083837741
20180125,104.62463518258582
20180126,104.27264225082725
20180129,104.347708783451
20180130,105.70951872031674
20180131,108.38783254779241
20180201,111.02034619965258
20180202,112.66924869346569
20180205,113.42674611462836
20180206,113.78928776861936
20180207,114.30687244042593
20180208,114.68784764255139
20180209,115.27135963719994
20180212,115.80662408879434
20180213,117.39532242204562
20180214,118.54349952447484
20180222,119.21905970912728
20180223,119.67702742926384
20180226,119.17716283946348
20180227,119.29888873278796
20180228,119.10598456056883
20180301,119.30334616319708
20180302,120.34321800121147
20180305,118.82320110128492
20180306,117.6154374528187
20180307,114.81246948906778
20180308,111.62392340703083
20180309,108.28522169514251
20180312,106.32090915032785
20180313,104.72049466260911
20180314,102.6465623544484
20180315,100.91975351254182
20180316,99.62588639217749
20180319,98.15759754344077
20180320,96.82628063094899
20180321,96.03445878918893
20180322,95.50518227406293
20180323,92.83844753768899
20180326,91.08762600581082
20180327,89.31139095419536
20180328,87.92371348351577
20180329,86.58391131597057
20180330,84.38891868727947
20180402,82.9578118259807
20180403,81.94114412675651
20180404,81.66109173106838
20180409,81.27045525494263
20180410,81.85740608092506
20180411,82.38558345709612
20180412,82.68133856315339
20180413,81.04946884588503
20180416,79.32194822484607
20180417,75.60488630470299
20180418,72.40417397732422
20180419,69.40410772034917
20180420,66.6419528535689
20180423,64.03709222878882
20180424,63.57351583523761
20180425,63.24215683791996
20180426,63.097368844466146
20180427,62.92101160098636
20180502,62.34000125495343
20180503,62.079704341564096
20180504,61.92661888137057
20180507,61.73891815924203
20180508,61.70481373850266
20180509,61.7249703594379
20180510,61.71940565482944
20180511,61.84653220035606
20180514,61.89516457911165
20180515,62.924286589354075
20180516,64.12464437551245
20180517,65.35479224094712
20180518,66.64585846841837
20180521,68.1661617101937
20180522,70.03549321371187
20180523,72.07551969656512
20180524,73.59718070351221
20180525,74.9222220508551
20180528,75.98895535516242
20180529,76.44501034019108
20180530,78.37998753474079
20180531,79.9423077902027
20180601,81.12762474023808
20180604,82.21839366764434
20180605,82.92804303220942
20180606,84.21809844636222
20180607,85.44367205672972
20180608,86.98225045159111
20180611,88.47783172243957
20180612,89.34890704319393
20180613,90.63072056505338
20180614,92.09228879207065
20180615,93.96658160745253
20180619,92.45246279695522
20180620,90.95600221719573
20180621,90.45281975313787
20180622,90.63120078386682
20180625,90.61842496346843
20180626,89.95164517748738
20180627,90.24093882959951
20180628,90.38484929407399
20180629,90.55077402933358
20180702,91.32068284630242
20180703,91.70663064922086
