trade_date,BU.SHF,BZ.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,L.DCE,LU.INE,MA.ZCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SP.SHF,TA.ZCE,V.DCE
20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180103,8.012144804896788,0.0,0.0,0.0,-27.978476520971746,0.0,-17.60605343373267,0.0,8.289526031055201,0.0,0.0,0.0,-10.7005253650776,0.0,12.278087361659475,0.0,0.0,0.0,0.0,-16.824024369073886,-11.999913963586195
20180104,9.725044724321465,0.0,0.0,0.0,-19.77659895492687,0.0,-19.563592061621286,0.0,10.164902780024384,0.0,0.0,0.0,-12.597597249658786,0.0,11.858218743001244,0.0,0.0,0.0,0.0,-17.07277068206162,-14.729449233860754
20180105,10.997038473714342,0.0,0.0,0.0,-18.102695312821,0.0,-20.63843967273405,0.0,11.195656367268361,0.0,0.0,0.0,-13.724345157313993,0.0,1.4427124227016896,0.0,0.0,0.0,0.0,-17.91783342317124,-16.37229165132914
20180108,11.934524555501195,0.0,0.0,0.0,-14.961374610863365,0.0,-21.69838751942828,0.0,11.565406417371223,0.0,0.0,0.0,-14.973505831919002,0.0,-4.374600892916126,0.0,0.0,0.0,0.0,-18.98834635891057,-17.692192569269604
20180109,12.924853379944752,0.0,0.0,0.0,-13.378647468057496,0.0,-22.584253151979155,0.0,11.855472479287663,0.0,0.0,0.0,-15.912439185758485,0.0,2.084735041691155,0.0,0.0,0.0,0.0,-20.04457179262887,-18.318878544439
20180110,13.606979854546084,0.0,0.0,0.0,-12.588737934524918,0.0,-23.246123897627115,0.0,12.244620288882597,0.0,0.0,0.0,-16.823660165964863,0.0,6.669538050612758,0.0,0.0,0.0,0.0,-20.624695442826386,-18.784893152940107
20180111,14.145461677855279,0.0,0.0,0.0,-12.131475954771064,0.0,-24.078204809238795,0.0,12.700294875520767,0.0,0.0,0.0,-17.824384953413023,0.0,9.744161310751888,0.0,0.0,0.0,0.0,-21.410980255320023,-19.355976258927885
20180112,14.723148287226405,0.0,0.0,0.0,-11.969616003421223,0.0,-25.015282728542932,0.0,6.599515283592423,0.0,0.0,0.0,-18.870753893491464,0.0,12.013721917294964,0.0,0.0,0.0,0.0,-21.720619983803935,-19.586893018479856
20180115,14.983558388431973,0.0,0.0,0.0,-11.932368403640664,0.0,-25.602622644887308,0.0,2.0008643312185352,0.0,0.0,0.0,-19.758975305868763,0.0,13.70148719496548,0.0,0.0,0.0,0.0,-22.170178439435755,-19.934888750107813
20180116,14.799464596926532,0.0,0.0,0.0,-11.976534856788188,0.0,-23.826934092330895,0.0,-0.5992821809432161,0.0,0.0,0.0,-18.767483505685192,0.0,14.501967679500396,0.0,0.0,0.0,0.0,-22.202830922095487,-18.861155147369143
20180117,14.776186035423496,0.0,0.0,0.0,-12.10787999545855,0.0,-22.56880179286348,0.0,1.7464198968609477,0.0,0.0,0.0,-18.12606907628806,0.0,15.21968420205509,0.0,0.0,0.0,0.0,-22.24019377848429,-18.103955412126147
20180118,14.862985241231902,0.0,0.0,0.0,-12.241822817416242,0.0,-21.746516245018952,0.0,3.6685607401385467,0.0,0.0,0.0,-17.76403952978794,0.0,15.936046420192707,0.0,0.0,0.0,0.0,-22.468146116212534,-17.562250573218986
20180119,8.939876653345504,0.0,0.0,0.0,-12.437942822158677,0.0,-21.223552084190988,0.0,5.255135466420738,0.0,0.0,0.0,-17.565945176687602,0.0,16.555400913904208,0.0,0.0,0.0,0.0,-22.82423754616323,-17.21197529441439
20180122,4.227104752715239,0.0,0.0,0.0,-12.49357180923892,0.0,-20.941656954876166,0.0,6.584402557201831,0.0,0.0,0.0,-17.52296181168832,0.0,17.184236278983082,0.0,0.0,0.0,0.0,-23.055080761246764,-10.71572019237565
20180123,0.43219608987474806,0.0,0.0,0.0,-12.594567391614087,0.0,-20.768775225235288,0.0,7.674229489067057,0.0,0.0,0.0,-17.544352274786217,0.0,17.274642830231738,0.0,0.0,0.0,0.0,-23.398671844524692,-5.458161069983635
20180124,-2.1808237609923387,0.0,0.0,0.0,-12.745642967440402,0.0,-20.636560090447368,0.0,8.590615625626443,0.0,0.0,0.0,-17.631888934231366,0.0,17.45677366541952,0.0,0.0,0.0,0.0,-23.40426357002067,-1.3236413060593746
20180125,-4.278363679837556,0.0,0.0,0.0,-12.764860754443815,0.0,-20.607972268170133,0.0,9.363744803872137,0.0,0.0,0.0,-17.79295608622338,0.0,17.708791632614087,0.0,0.0,0.0,0.0,-23.54143059248149,2.0856743860164557
20180126,-6.024259363853051,0.0,0.0,0.0,-12.847962568801217,0.0,-20.646428328966483,0.0,10.046654233332639,0.0,0.0,0.0,-18.004997121425372,0.0,18.006811890084265,0.0,0.0,0.0,0.0,-23.665333445629273,4.856776691156136
20180129,-7.5058790798207475,0.0,0.0,0.0,-12.958123090368185,0.0,-20.735459796381544,0.0,10.64473202500391,0.0,0.0,0.0,-18.243154248750763,0.0,18.344429529266563,0.0,0.0,0.0,0.0,-23.884499828292938,0.8039976301104719
20180130,-8.735381029035754,0.0,0.0,0.0,-13.139241844323019,0.0,-20.944924837406962,0.0,11.361938345523315,0.0,0.0,0.0,-19.019719869564607,0.0,18.31837598554355,0.0,0.0,0.0,0.0,-24.035960447246087,-2.736653266412961
20180131,-9.79466162089172,0.0,0.0,0.0,-13.24487949938912,0.0,-21.102284349779616,0.0,11.914033088028853,0.0,0.0,0.0,-19.64046522530801,0.0,18.05015444563999,0.0,0.0,0.0,0.0,-24.199626802273468,1.1194946109592403
20180201,-10.631680358256062,0.0,0.0,0.0,-13.338662520355172,0.0,-21.170430441329405,0.0,12.418397677822226,0.0,0.0,0.0,-19.972336266546947,0.0,17.832232476833397,0.0,0.0,0.0,0.0,-24.43084368297973,3.774207633987301
20180202,-11.315536131592888,0.0,0.0,0.0,-13.336218185340488,0.0,-21.190362164001268,0.0,12.823248317017908,0.0,0.0,0.0,-20.230985634186748,0.0,17.61043244382853,0.0,0.0,0.0,0.0,-24.61855142845711,5.933771376210511
20180205,-11.820009097851317,0.0,0.0,0.0,-14.04256763153634,0.0,-21.12997015337049,0.0,13.455578471383411,0.0,0.0,0.0,-20.180493243638985,0.0,17.391997898064236,0.0,0.0,0.0,0.0,-25.07970454286136,7.623548941940485
20180206,-12.046844307924502,0.0,0.0,0.0,-14.620824757047657,0.0,-20.959743949639147,0.0,13.931919451663845,0.0,0.0,0.0,-20.057531575315725,0.0,16.69301603637595,0.0,0.0,0.0,0.0,-25.43716445067704,8.992032572023854
20180207,-12.324070992642401,0.0,0.0,0.0,-15.075640180486563,0.0,-20.992559376085353,0.0,14.316374159261514,0.0,0.0,0.0,-19.94562216719592,0.0,16.078356038775002,0.0,0.0,0.0,0.0,-25.7665898896867,10.098510252163083
20180208,-12.43583009137409,0.0,0.0,0.0,-9.27624880044055,0.0,-21.14667240254831,0.0,14.633312592199363,0.0,0.0,0.0,-19.866836618782887,0.0,15.58092610564143,0.0,0.0,0.0,0.0,-26.02973862547851,10.991451497456874
20180209,-12.5003498914529,0.0,0.0,0.0,-4.5896912862899075,0.0,-21.424779867494568,0.0,14.89720110532907,0.0,0.0,0.0,-19.85865951949401,0.0,15.217484386741708,0.0,0.0,0.0,0.0,-26.30739187443058,11.797552517642275
20180212,-12.663847937477055,0.0,0.0,0.0,-0.7315429923339039,0.0,-21.62148363989171,0.0,15.003828474710456,0.0,0.0,0.0,-19.85016638455258,0.0,14.982303748897216,0.0,0.0,0.0,0.0,-26.70242206606668,12.397184001717934
20180213,-12.870764228289028,0.0,0.0,0.0,2.4736799028420933,0.0,-22.93883916394243,0.0,8.2341508166521,0.0,0.0,0.0,-11.582146307086628,0.0,14.82110660928752,0.0,0.0,0.0,0.0,-27.274779446404455,13.354549313396296
20180214,-13.034186152851499,0.0,0.0,0.0,5.030845158525998,0.0,-14.10491799159071,0.0,2.7125399728534045,0.0,0.0,0.0,-5.2537122696503,0.0,14.642244444266383,0.0,0.0,0.0,0.0,-27.85830321548657,14.050022070552048
20180222,-13.039384082946029,0.0,0.0,0.0,7.173600684816785,0.0,-6.872008618354001,0.0,-1.7522221040308468,0.0,0.0,0.0,-0.1035720483027394,0.0,14.504365996824998,0.0,0.0,0.0,0.0,-27.734021596443224,14.684037047069026
20180223,-12.953735382658666,0.0,0.0,0.0,8.417058805849093,0.0,-1.0814398398520377,0.0,2.280371256871768,0.0,0.0,0.0,4.218108151666418,0.0,14.016133163887044,0.0,0.0,0.0,0.0,-27.460775468699396,15.167271284901453
20180226,-12.93384038908959,0.0,0.0,0.0,9.636652275900051,0.0,3.6925385052968145,0.0,5.087078059472046,0.0,0.0,0.0,7.587503098432356,0.0,13.592258044030505,0.0,0.0,0.0,0.0,-27.017600969496534,15.50325684809374
20180227,-12.917635164175755,0.0,0.0,0.0,10.652782240297089,0.0,7.7392856273048904,0.0,7.503037665362977,0.0,0.0,0.0,10.54337402790312,0.0,13.316784930997812,0.0,0.0,0.0,0.0,-26.6463337471139,15.764273717507734
20180228,-13.404077554281598,0.0,0.0,0.0,11.507349619074564,0.0,11.114487915342737,0.0,9.513477886865859,0.0,0.0,0.0,12.971176994244253,0.0,13.036356160573796,0.0,0.0,0.0,0.0,-26.819884624205155,16.00770105902628
20180301,-14.091481759198526,0.0,0.0,0.0,12.446668144498508,0.0,5.244413404545788,0.0,11.310558874434278,0.0,0.0,0.0,14.597884457864946,0.0,12.807033999488793,0.0,0.0,0.0,0.0,-26.86482016988314,16.048513396122065
20180302,-14.655055813245943,0.0,0.0,0.0,13.21942942572144,0.0,0.36357284153473435,0.0,12.709650540592603,0.0,0.0,0.0,16.017645012760752,0.0,12.622658156303192,0.0,0.0,0.0,0.0,-26.988401107574152,16.17686289350911
20180305,-14.97453336868267,0.0,0.0,0.0,13.83378411338204,0.0,-3.5652740176832016,0.0,13.956446139472709,0.0,0.0,0.0,17.075592338646945,0.0,12.443058668421438,0.0,0.0,0.0,0.0,-26.89433881164503,16.057901153517612
20180306,-15.251031445992817,0.0,0.0,0.0,14.338337714523218,0.0,-6.9669779314233296,0.0,15.080888888635434,0.0,0.0,0.0,10.035269921773729,0.0,12.460188288505368,0.0,0.0,0.0,0.0,-27.01087676052919,10.335801548011506
20180307,-15.482917316460547,0.0,0.0,0.0,14.833018520332024,0.0,-9.717354751433795,0.0,16.05035743819876,0.0,0.0,0.0,4.321657994775028,0.0,12.597213909900336,0.0,0.0,0.0,0.0,-26.654043032890613,11.3005237404299
20180308,-15.683092242016203,0.0,0.0,0.0,15.24878792683027,0.0,-11.647360449850867,0.0,16.704676836510835,0.0,0.0,0.0,7.103863432646716,0.0,12.759382338661355,0.0,0.0,0.0,0.0,-26.573336190188915,12.009215218883956
20180309,-15.894748750018813,0.0,0.0,0.0,15.835831022544719,0.0,-13.244857652105278,0.0,10.51265672773577,0.0,0.0,0.0,9.366592714982662,0.0,12.730633250488182,0.0,0.0,0.0,0.0,-26.10360400552013,12.570065275169403
