trade_date,BU.SHF,BZ.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,L.DCE,LU.INE,MA.ZCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SP.SHF,TA.ZCE,V.DCE
20180209,12.347409010046034,0.0,0.0,0.0,-14.12997817200858,0.0,-19.45836450211728,0.0,12.036601619188236,0.0,0.0,0.0,13.305331688581445,0.0,13.895174345933869,0.0,0.0,0.0,0.0,-21.043268131192704,-13.99937468319396
20180212,12.314567890208446,0.0,0.0,0.0,-14.297123828610449,0.0,-19.63701435177348,0.0,12.405760196602921,0.0,0.0,0.0,14.160298590340634,0.0,13.668014206603587,0.0,0.0,0.0,0.0,-21.92168833174805,-13.944986899630804
20180213,12.35430803851528,0.0,0.0,0.0,-14.481262241445542,0.0,-20.833459968689603,0.0,13.809392301562406,0.0,0.0,0.0,15.80274088202942,0.0,13.510526886805497,0.0,0.0,0.0,0.0,-22.86616768212082,-14.324994817850675
20180214,12.381607784884462,0.0,0.0,0.0,-14.574817888614563,0.0,-21.265691801228634,0.0,14.946000455019444,0.0,0.0,0.0,16.75501408376918,0.0,13.339020293417645,0.0,0.0,0.0,0.0,-23.74323696362648,-14.55653902749072
20180222,12.287307767318849,0.0,0.0,0.0,-14.698722080421197,0.0,-21.629014472514076,0.0,15.83044258796311,0.0,0.0,0.0,17.512172872761205,0.0,13.206389221080444,0.0,0.0,0.0,0.0,-23.91412683577867,-14.805274328361437
20180223,12.128556331411563,0.0,0.0,0.0,-14.338155616822212,0.0,-21.81403381537806,0.0,16.321087304246937,0.0,0.0,0.0,18.231799959398582,0.0,12.756910883260236,0.0,0.0,0.0,0.0,-23.89797817363357,-14.976714578273004
20180226,12.044279913680288,0.0,0.0,0.0,-14.22746131251172,0.0,-22.0005616565487,0.0,16.276452831171465,0.0,0.0,0.0,18.670756084244346,0.0,12.366987233123938,0.0,0.0,0.0,0.0,-23.685210240020144,-15.063164493654561
20180227,11.975416172711828,0.0,0.0,0.0,-14.153935018798554,0.0,-22.2825150781747,0.0,16.34945735902773,0.0,0.0,0.0,19.211666194152905,0.0,12.112747199515344,0.0,0.0,0.0,0.0,-23.50318488113204,-15.121368586052608
20180228,12.372926555978214,0.0,0.0,0.0,-14.115130788995657,0.0,-22.572536599824602,0.0,16.44046210640263,0.0,0.0,0.0,19.663364430493598,0.0,11.854743993434404,0.0,0.0,0.0,0.0,-23.787715226495422,-15.196169543110184
20180301,12.961016550271964,0.0,0.0,0.0,-14.30166594809236,0.0,-21.960860172616535,0.0,16.653547105695715,0.0,0.0,0.0,19.706693538674234,0.0,11.643759846445967,0.0,0.0,0.0,0.0,-23.932330009218077,-15.113584331137925
20180302,13.443234893559167,0.0,0.0,0.0,-14.458256970451503,0.0,-21.53245816533456,0.0,16.76346114942513,0.0,0.0,0.0,19.823093599353758,0.0,11.474089948297856,0.0,0.0,0.0,0.0,-24.129478090545614,-15.132280369388855
20180305,13.70915245314935,0.0,0.0,0.0,-14.570203644910945,0.0,-21.124089813271613,0.0,16.94629280991486,0.0,0.0,0.0,19.82435985018698,0.0,11.309161376801095,0.0,0.0,0.0,0.0,-24.113506908826817,-14.944174888943836
20180306,13.940445327739926,0.0,0.0,0.0,-14.663580652337592,0.0,-20.96050700747064,0.0,17.190768630730545,0.0,0.0,0.0,19.792276617820843,0.0,11.323235565580303,0.0,0.0,0.0,0.0,-24.276168728932156,-14.770561331507372
20180307,14.13482776099163,0.0,0.0,0.0,-14.814369961273966,0.0,-20.797196071045395,0.0,17.435807657493548,0.0,0.0,0.0,19.72435061577413,0.0,11.446471265436612,0.0,0.0,0.0,0.0,-23.998568965687532,-14.667676898425592
20180308,14.303360353019242,0.0,0.0,0.0,-14.94778755886741,0.0,-20.37290865507128,0.0,17.510215055506297,0.0,0.0,0.0,19.377962662967306,0.0,11.592762832906187,0.0,0.0,0.0,0.0,-23.96329697762286,-14.510358649486381
20180309,14.484734375380578,0.0,0.0,0.0,-15.281175067382613,0.0,-20.042634466946833,0.0,17.19072732604075,0.0,0.0,0.0,19.082391538714177,0.0,11.565840287883255,0.0,0.0,0.0,0.0,-23.56778846371287,-14.364455990963226
20180312,14.500768351313791,0.0,0.0,0.0,-15.484025715246204,0.0,-19.642771619031045,0.0,16.96805124270519,0.0,0.0,0.0,19.08316477513443,0.0,11.536132505298134,0.0,0.0,0.0,0.0,-23.23962196870912,-14.07806061722007
20180313,14.411138415873705,0.0,0.0,0.0,-15.653829177600453,0.0,-19.34737700133418,0.0,16.78797550292539,0.0,0.0,0.0,19.122473770899653,0.0,12.021468900563418,0.0,0.0,0.0,0.0,-22.91600100586377,-13.838619992898055
20180314,14.328307469019903,0.0,0.0,0.0,-15.80860501948223,0.0,-18.77113265153,0.0,16.52631501573413,0.0,0.0,0.0,19.185570561745564,0.0,12.41404266659161,0.0,0.0,0.0,0.0,-22.58803133441305,-13.61572156891121
20180315,14.366503213223366,0.0,0.0,0.0,-16.083066635899463,0.0,-18.30209193984683,0.0,16.28461718129818,0.0,0.0,0.0,19.267336214599354,0.0,13.058167672678344,0.0,0.0,0.0,0.0,-22.289131321118823,-13.434454022522981
20180316,14.347466562051368,0.0,0.0,0.0,-16.32961579521083,0.0,-17.895840383780754,0.0,16.04738476811366,0.0,0.0,0.0,19.125520194139494,0.0,13.340099327136922,0.0,0.0,0.0,0.0,-22.009070805615085,-13.273583998165602
20180319,14.29202110331052,0.0,0.0,0.0,-16.534443486153073,0.0,-17.5165987565511,0.0,15.513127599557091,0.0,0.0,0.0,19.004152300384362,0.0,13.567143214367455,0.0,0.0,0.0,0.0,-21.761995496174606,-13.17014964149273
20180320,14.237360744875517,0.0,0.0,0.0,-10.551092895443926,0.0,-17.202634981424694,0.0,15.078585841039228,0.0,0.0,0.0,18.901012581741636,0.0,13.527796099126807,0.0,0.0,0.0,0.0,-21.51513785283467,-13.057922123765993
20180321,14.218768174800319,0.0,0.0,0.0,-5.569818264163569,0.0,-17.07907327391717,0.0,14.712924878160896,0.0,0.0,0.0,19.19655328196102,0.0,13.479066646529763,0.0,0.0,0.0,0.0,-21.34331721454474,-12.993619326879546
20180322,14.340906033597935,0.0,0.0,0.0,-2.5879459959758897,0.0,-16.977507987642014,0.0,14.341248314258847,0.0,0.0,0.0,19.297354940672857,0.0,13.439197673060235,0.0,0.0,0.0,0.0,-21.488818656605282,-12.844899340503307
20180323,14.612923028663566,0.0,0.0,0.0,0.15718799626870253,0.0,-16.8867476865982,0.0,13.698252296598554,0.0,0.0,0.0,18.835025326600775,0.0,12.62890026565901,0.0,0.0,0.0,0.0,-21.627144038490506,-12.69997445383005
20180326,9.353484291122534,0.0,0.0,0.0,2.3593201816295757,0.0,-16.743589970263663,0.0,13.297052685130064,0.0,0.0,0.0,18.484175010021538,0.0,11.945791968436028,0.0,0.0,0.0,0.0,-22.378152052402957,-12.589593006585686
20180327,5.030736771181278,0.0,0.0,0.0,4.166749479660111,0.0,-16.488449935031742,0.0,12.986859092244229,0.0,0.0,0.0,18.005975122206454,0.0,11.328830247038708,0.0,0.0,0.0,0.0,-23.035408709513348,-12.497899630723499
20180328,1.4918781716720546,0.0,0.0,0.0,5.659924408798456,0.0,-16.27861424793888,0.0,12.733066680750767,0.0,0.0,0.0,17.599799337728367,0.0,10.868499666928601,0.0,0.0,0.0,0.0,-23.50215093918103,-12.4348019341568
20180329,-1.408763151815009,0.0,0.0,0.0,6.858936275929764,0.0,-16.43770925686572,0.0,12.534720826688824,0.0,0.0,0.0,17.171932954818868,0.0,10.483806393178856,0.0,0.0,0.0,0.0,-23.883942541420925,-12.399432296440265
20180330,-3.738171187267484,0.0,0.0,0.0,7.584526607596232,0.0,-16.571997003912784,0.0,12.356413225652275,0.0,0.0,0.0,16.79918289465797,0.0,10.111518061964762,0.0,0.0,0.0,0.0,-23.88016934481066,-12.175255293194613
20180402,-5.738971683329133,0.0,0.0,0.0,8.135519575548381,-5.730026127106392,-16.648158496105673,0.0,12.158133171676551,0.0,0.0,0.0,16.34361029556602,0.0,9.834807578586265,0.0,0.0,0.0,0.0,-23.81450866671675,-12.056358318062536
20180403,-7.1556973816845595,0.0,0.0,0.0,8.587271571821127,-5.730026127106392,-16.70762106994737,0.0,11.973662565231505,0.0,0.0,0.0,16.007869453779758,0.0,9.605853377851226,0.0,0.0,0.0,0.0,-23.72093925544828,-11.971011384965971
20180404,-8.337094852598815,0.0,0.0,0.0,8.956902284890115,-5.730026127106392,-16.776579328064024,0.0,11.81959859428601,0.0,0.0,0.0,15.755864558076786,0.0,9.41941541798823,0.0,0.0,0.0,0.0,-23.792885528225558,-11.899378641447196
20180409,-9.203279216396824,0.0,0.0,0.0,9.267200116991729,-5.730026127106392,-16.951188941389344,0.0,11.573119958622355,0.0,0.0,0.0,15.505239565478913,0.0,9.245442927025234,0.0,0.0,0.0,0.0,-23.908565679317075,-7.527332191452882
20180410,-9.715687468180432,0.0,0.0,0.0,9.509617596295456,-5.730026127106392,-17.072127276559506,0.0,11.438964374720804,0.0,0.0,0.0,15.292795933854364,0.0,9.09456599469098,0.0,0.0,0.0,0.0,-23.91835493564488,-8.354585538538462
20180411,-10.174702783100681,0.0,0.0,0.0,9.718044640808767,-5.730026127106392,-17.504395198596747,0.0,11.338569883601535,0.0,0.0,0.0,15.164753722502445,0.0,8.987754966090439,0.0,0.0,0.0,0.0,-23.82537819980401,-4.360060693955419
20180412,-10.841654059019787,0.0,0.0,0.0,9.878058065080475,-5.730026127106392,-17.85395708644651,0.0,11.201489104046306,0.0,0.0,0.0,15.06001381030292,0.0,8.900364217893886,0.0,0.0,0.0,0.0,-23.811065365629446,-1.112773129980076
20180413,-11.369298446693179,0.0,0.0,0.0,9.97904903319265,-5.730026127106392,-18.598813033496977,0.0,11.107265862237389,0.0,0.0,0.0,14.98280650463254,0.0,8.839794792406224,0.0,0.0,0.0,0.0,-23.853029683444205,1.525541000371121
20180416,-11.652408370702346,0.0,0.0,0.0,10.036759748325082,-5.730026127106392,-18.95942935522826,0.0,11.048000357160028,0.0,0.0,0.0,14.899710956285464,0.0,8.73226270386008,0.0,0.0,0.0,0.0,-23.94915616540921,3.665260350842938
20180417,-11.875734557796756,0.0,0.0,0.0,10.114547583050436,-5.730026127106392,-19.342028279118527,0.0,11.026493800655578,0.0,0.0,0.0,14.981776598273106,0.0,8.65321104278021,0.0,0.0,0.0,0.0,-23.92744227989444,5.407916160909998
20180418,-12.133811257787041,0.0,0.0,0.0,10.102793522117835,-5.730026127106392,-19.792703277321074,0.0,11.190746665176547,0.0,0.0,0.0,15.048629455433401,0.0,8.559544297786726,0.0,0.0,0.0,0.0,-23.814173713693048,6.844856207821463
20180419,-12.352303946535766,0.0,0.0,0.0,10.10444684981165,-5.730026127106392,-20.03610797179808,0.0,11.321559106324289,0.0,0.0,0.0,15.104677306506968,0.0,8.235870921337748,0.0,0.0,0.0,0.0,-23.379408163857924,8.045604853576359
20180420,-12.470282825211992,0.0,0.0,0.0,10.096402391386356,-5.730026127106392,-19.80474956312337,0.0,11.24654480257385,0.0,0.0,0.0,14.783342077133748,0.0,7.958292197063005,0.0,0.0,0.0,0.0,-22.923011624903847,8.939768843446728
20180423,-12.572831924419516,0.0,0.0,0.0,10.94831916827079,-5.730026127106392,-19.549484048858986,0.0,11.185230394721202,0.0,0.0,0.0,14.531259830630317,0.0,7.719845025389296,0.0,0.0,0.0,0.0,-22.557795538494002,9.686183079703808
20180424,-12.674976527899112,0.0,0.0,0.0,11.71782515509548,-5.730026127106392,-19.50787756208039,0.0,11.50392051947194,0.0,0.0,0.0,14.756190048883912,0.0,7.883694823774147,0.0,0.0,0.0,0.0,-22.57997204737054,10.449282997030249
20180425,-12.746302586999368,0.0,0.0,0.0,12.31443818774116,-5.730026127106392,-19.70345284266614,0.0,11.68564450893425,0.0,0.0,0.0,14.898106028893814,0.0,8.100653297914436,0.0,0.0,0.0,0.0,-22.569071137351795,11.071570853499473
20180426,-12.779520546016977,0.0,0.0,0.0,12.865714027328268,-5.730026127106392,-20.09152262585544,0.0,11.82480146823951,0.0,0.0,0.0,15.075383076235855,0.0,8.267273247074174,0.0,0.0,0.0,0.0,-22.71580622653633,11.579128857597063
20180427,-12.809349337362919,0.0,0.0,0.0,13.308260616993108,-5.730026127106392,-20.457754794074607,0.0,11.93230134384171,0.0,0.0,0.0,15.28629666215954,0.0,8.396865399945469,0.0,0.0,0.0,0.0,-23.13734951354989,12.286958343544114
20180502,-8.334023592022485,0.0,0.0,0.0,13.675495130543487,-5.731497608017577,-20.500009024105445,0.0,12.003788680827384,0.0,0.0,0.0,15.272509267331074,0.0,8.444733424351009,0.0,0.0,0.0,0.0,-23.464931037509757,12.917944117247327
20180503,-4.623196437634525,0.0,0.0,0.0,14.528410516384643,-5.732690604960501,-20.480447381398044,0.0,12.073034407147064,0.0,0.0,0.0,15.260925696724588,0.0,8.504152705183664,0.0,0.0,0.0,0.0,-23.794271358213688,13.736974538604619
20180504,-1.526712308160012,0.0,0.0,0.0,15.535463121402856,-23.461306599649117,-20.493897007814493,0.0,12.105249220608453,0.0,0.0,0.0,15.331058823807762,0.0,8.557091292725781,0.0,0.0,0.0,0.0,-24.039856849785302,14.406884997761791
20180507,1.1587217021565392,0.0,0.0,0.0,16.280562487312253,-37.87882128898197,-12.989569900207906,0.0,12.202164570289039,0.0,0.0,0.0,15.400392878470097,0.0,8.6056147166149,0.0,0.0,0.0,0.0,-24.12808038213377,14.847989637386304
20180508,3.3612431824232156,0.0,0.0,0.0,16.909270587526265,-49.616735056638504,-6.814562244456465,0.0,12.272472571762451,0.0,0.0,0.0,15.4448859785216,0.0,8.655373650184917,0.0,0.0,0.0,0.0,-24.69315739576978,15.183128001806482
20180509,5.28330250712372,0.0,0.0,0.0,16.80057642321105,-59.18176201367369,-1.5669503177496764,0.0,12.576414275256496,0.0,0.0,0.0,15.753442334858539,0.0,8.68462509512394,0.0,0.0,0.0,0.0,-25.28276405156643,15.856556864301295
20180510,7.175155346926581,0.0,0.0,0.0,16.722980635947437,-66.98191548352726,2.735833080531363,0.0,12.834854159126065,0.0,0.0,0.0,15.991283393584439,0.0,8.71947345232821,0.0,0.0,0.0,0.0,-25.599214668950832,16.423743235766864
20180511,8.708860044205206,0.0,0.0,0.0,16.68757156022202,-73.34668077356999,6.261583968230679,0.0,13.07413643115686,0.0,0.0,0.0,16.227538048088004,0.0,8.760238582702947,0.0,0.0,0.0,0.0,-25.6846780261727,17.038576824111043
20180514,9.9804398475084,0.0,0.0,0.0,16.608632443646098,-78.54275869055569,8.988177030374278,0.0,13.302193162332161,0.0,0.0,0.0,16.342387706250264,0.0,8.785456436097334,0.0,0.0,0.0,0.0,-25.725549643469105,17.61015029851389
20180515,11.03308275545755,0.0,0.0,0.0,16.621705419693907,-82.78644846051239,11.224918542022854,0.0,13.444556663366212,0.0,0.0,0.0,16.448618269683585,0.0,8.779901624133277,0.0,0.0,0.0,0.0,-25.794993916109405,17.99059358314321
20180516,12.155331352302648,0.0,0.0,0.0,16.830736152805375,-86.2534519905918,13.429981156374984,0.0,13.535433402522498,0.0,0.0,0.0,16.59412200228479,0.0,8.940011376289338,0.0,0.0,0.0,0.0,-25.827033168918557,18.42178747865653
20180517,13.183810944860927,0.0,0.0,0.0,17.016171905336144,-89.08667986201728,15.012123247093262,0.0,13.617915686402739,0.0,0.0,0.0,16.682156874231875,0.0,9.075599644779587,0.0,0.0,0.0,0.0,-25.81295190182965,18.053834196437506
20180518,8.94189283613787,0.0,0.0,0.0,17.53609374511654,-91.4024954976457,16.323161183054378,0.0,13.755963678379441,0.0,0.0,0.0,16.750921263081047,0.0,9.085645344160463,0.0,0.0,0.0,0.0,-25.781384492514434,17.75510211148903
20180521,5.485901758060082,0.0,0.0,0.0,17.525481657181025,-93.29572958689587,17.53764161007863,0.0,13.855788193013076,0.0,0.0,0.0,16.80473946577062,0.0,5.5679430922212685,0.0,0.0,0.0,0.0,-26.275314242538627,17.54952761738378
20180522,2.617381649652682,0.0,0.0,0.0,17.5854991909278,-94.84372011470143,19.429545413120465,0.0,14.337653682572753,0.0,0.0,0.0,17.904379390863127,0.0,2.6018506086005573,0.0,0.0,0.0,0.0,-26.27942584351453,17.429324492207808
20180523,0.3624368309944525,0.0,0.0,0.0,17.70614677763364,-96.10957617124625,21.05412895509279,0.0,14.857460844629662,0.0,0.0,0.0,18.54283191129418,0.0,0.30566821275922623,0.0,0.0,0.0,0.0,-26.279645829328913,17.353012964350093
20180524,-1.4780386848670677,0.0,0.0,0.0,17.77562256944243,-97.14482060725113,22.10763898281935,0.0,15.465232102263958,0.0,0.0,0.0,19.01032483731959,0.0,-1.6127447785433007,0.0,0.0,0.0,0.0,-26.26816356390586,17.378906799330544
20180525,-3.115168429925073,0.0,0.0,0.0,17.890512398635543,-97.9915337272719,23.06771937202151,0.0,15.903426859459925,0.0,0.0,0.0,19.35868288046729,0.0,-3.187906125661991,0.0,0.0,0.0,0.0,-26.30626868528346,17.3995215975025
20180528,-4.316887824415069,0.0,0.0,0.0,17.43697861763396,-98.68409489760094,23.75879548836752,0.0,16.32886626155976,0.0,0.0,0.0,19.570487765540957,0.0,-4.49646667072916,0.0,0.0,0.0,0.0,-25.328874085942484,17.45617079396496
20180529,-5.30228574296744,0.0,0.0,0.0,17.081043376943697,-99.25059927480478,24.14109330905944,0.0,16.710229413716863,0.0,0.0,0.0,19.539809237231054,0.0,-5.552699553247599,0.0,0.0,0.0,0.0,-16.917886267948482,17.5623218843922
20180530,-2.487936147627437,0.0,0.0,0.0,16.7812922753954,-99.25059927480478,25.57166235003868,0.0,17.011502473652367,0.0,0.0,0.0,20.678305234839296,0.0,-6.364669929793797,0.0,0.0,0.0,0.0,-9.921946388261423,17.630867667661633
20180531,-0.19108654193118307,0.0,0.0,0.0,16.52220706921116,-99.25059927480478,27.218691691244352,0.0,17.05606894005048,0.0,0.0,0.0,21.618102040034007,0.0,-7.037054974852127,0.0,0.0,0.0,0.0,-4.1993433440299075,17.753568878786023
20180601,1.6895713167425765,0.0,0.0,0.0,16.357121892103663,-113.05618709740308,27.41268450093015,0.0,17.428930874539336,0.0,0.0,0.0,22.19509677653597,0.0,-7.587189088995003,0.0,0.0,0.0,0.0,0.41540175833083776,17.308733239052714
20180604,3.2176434159647997,0.0,0.0,0.0,16.21713339362281,-122.76446479789485,27.68559857175824,0.0,17.645689761533017,0.0,0.0,0.0,22.66718542585034,0.0,-8.070753995118979,0.0,0.0,0.0,0.0,4.279706101066711,17.156750201330663
20180605,4.45696578491603,0.0,0.0,0.0,16.11784003563912,-129.8393146007134,27.91452507421762,0.0,17.68634567897275,0.0,0.0,0.0,23.074328627978108,0.0,-8.456040152527544,0.0,0.0,0.0,0.0,7.320254976750316,16.884541463744643
20180606,1.860528820752077,0.0,0.0,0.0,16.65577039966097,-135.13014664247515,28.013063717544924,0.0,17.728831351309466,0.0,0.0,0.0,23.118448250355822,0.0,-8.79620844116098,0.0,0.0,0.0,0.0,9.80950655833199,16.654398383142418
20180607,-0.25463716405033654,0.0,0.0,0.0,17.038138610331245,-139.16383842280766,27.97245692620141,0.0,17.301130613741822,0.0,0.0,0.0,22.969359692128258,0.0,-9.076740396616849,0.0,0.0,0.0,0.0,12.177881779413047,16.354146405774088
20180608,-1.8755524659705187,0.0,0.0,0.0,17.298130100245004,-142.2845204385981,27.868536118596907,0.0,11.356384712613444,0.0,0.0,0.0,22.847600334949124,0.0,-5.648920026276339,0.0,0.0,0.0,0.0,14.39142112354948,15.949128958193347
20180611,-3.2076100278377133,0.0,0.0,0.0,17.479820421410523,-144.72634700336081,27.800071629608603,0.0,6.47914932236414,0.0,0.0,0.0,22.622129567522094,0.0,-6.405868493897719,0.0,0.0,0.0,0.0,16.193688727453498,15.614288224376985
20180612,-4.280357525581939,0.0,0.0,0.0,17.60122344864221,-146.6539780270528,27.743667516531247,0.0,2.4219066900638824,0.0,0.0,0.0,22.38001788565047,0.0,-7.059359427576263,0.0,0.0,0.0,0.0,17.923173432892987,15.417374306140939
20180613,-5.036371795110112,0.0,0.0,0.0,17.422304355232306,-148.18635121724336,27.486606442602202,0.0,-0.9216090045322936,0.0,0.0,0.0,22.18495408464837,0.0,-4.291695105823318,0.0,0.0,0.0,0.0,19.212699990070465,15.079805676761923
20180614,-5.6549845323065355,0.0,0.0,0.0,17.27911225428894,-149.4112871846462,27.431290525562712,0.0,-3.6545737236898015,0.0,0.0,0.0,22.005473342856007,0.0,-2.026920917143235,0.0,0.0,0.0,0.0,19.969641348299636,15.084491907654003
