,GMV
20100104,0.0
20100105,0.0
20100106,267.4970706240681
20100107,189.93821979043855
20100108,163.6129307463071
20100111,152.8931841120488
20100112,141.91526641175585
20100113,130.43253316883437
20100114,116.15936375617943
20100115,107.59480568608186
20100118,97.27391887192127
20100119,90.17544700976686
20100120,85.40916754922199
20100121,79.90970079932211
20100122,75.13048597120036
20100125,72.13960209205644
20100126,70.49208043487103
20100127,70.54973575336152
20100128,70.57319787805575
20100129,68.88455514057452
20100201,67.87620258349897
20100202,67.97545621038566
20100203,65.30988355042983
20100204,62.44190471280598
20100205,59.08399688131443
20100208,56.72485769587504
20100209,54.76069542943016
20100210,52.94816609297189
20100211,51.48766462337956
20100212,50.948317257914006
20100222,49.83730254125493
20100223,49.21122874212344
20100224,48.8427904330919
20100225,47.46437474070278
20100226,46.6747176255831
20100301,45.469347160601444
20100302,44.10541318888238
20100303,42.40365273997415
20100304,41.47554530307821
20100305,45.69582149272148
20100308,49.02889951188798
20100309,51.4736515166065
20100310,55.45245038648906
20100311,57.493510467400604
20100312,59.696206900750795
20100315,59.88850584480549
20100316,58.42476578566499
20100317,54.43671051897664
20100318,52.66567208315042
20100319,44.04735446927144
20100322,38.82123144643811
20100323,37.19021780795521
20100324,35.2291452524509
20100325,31.303520741427118
20100326,23.36036189635452
20100329,25.741264155650757
20100330,24.98208195746342
20100331,26.471685471176183
20100401,23.62797869611689
20100402,23.278494138694608
20100406,21.757181807271984
20100407,20.102361504908515
20100408,20.314339872487132
20100409,18.141026416254242
20100412,22.383282391940895
20100413,22.252301323295764
20100414,22.820175135580733
20100415,25.31333171577632
20100416,26.579776124051847
20100419,29.98300049616826
20100420,40.127000635314076
20100421,42.955835540486696
20100422,50.94502438190254
20100423,60.15086277978823
20100426,70.5888115945519
20100427,78.66817763980359
20100428,81.57374256794317
20100429,84.88140603035575
20100430,80.75985380151226
20100504,79.8223430198668
20100505,79.20940978392794
20100506,80.73541261176226
20100507,85.55395129599825
20100510,84.08998218551486
20100511,86.52236785249019
20100512,87.38280079352462
20100513,88.18955917202517
20100514,94.86789740053717
20100517,95.56759957779522
20100518,94.12345794868378
20100519,93.80097445193957
20100520,92.46758965179397
20100521,90.32419994923765
