,GMV
20100104,0.0
20100105,0.0
20100106,66.39067249535826
20100107,45.492003905085284
20100108,38.69512334240531
20100111,34.26149316816689
20100112,31.975936359407
20100113,29.00713151010048
20100114,27.17266717858144
20100115,26.173291649990063
20100118,25.719648312402533
20100119,25.580851754299267
20100120,25.527947448429927
20100121,25.709640453549646
20100122,25.62758356383962
20100125,15.644939039211053
20100126,7.591627387523676
20100127,1.0107761383045177
20100128,3.914126548920318
20100129,7.749971203707242
20100201,10.898675436723364
20100202,13.551408111457985
20100203,15.66186157743217
20100204,17.252345497529703
20100205,18.42618947683981
20100208,19.869585566689356
20100209,20.943795465344344
20100210,22.176711148993693
20100211,23.25718465435883
20100212,24.626043263674646
20100222,25.466259770923383
20100223,24.980210357999624
20100224,25.37442845581771
20100225,26.176974159739746
20100226,27.09061849180334
20100301,24.14983458819135
20100302,21.731164343563236
20100303,19.720373713350334
20100304,20.125260572317853
20100305,29.823879057637885
20100308,37.90333194533321
20100309,44.29093075282141
20100310,41.218796851951225
20100311,38.89975782864854
20100312,37.65718091652454
20100315,31.676175084508984
20100316,31.45247098244097
20100317,29.678204267173843
20100318,28.17952189559837
20100319,27.004071121711753
20100322,28.211800694762346
20100323,39.644859542927264
20100324,47.62405000455227
20100325,55.75316918889365
20100326,61.88728711441383
20100329,67.72976251564288
20100330,74.43645164547657
20100331,80.14231016440459
20100401,84.52359539003905
20100402,76.00151394867918
20100406,57.36155352385941
20100407,41.84765746510258
20100408,40.96479159995388
20100409,40.684791463928306
20100412,45.810614710542104
20100413,57.50212819951499
20100414,67.00601161039448
20100415,78.23512043497173
20100416,88.19069803406353
20100419,74.02067778992304
20100420,69.20818895495448
20100421,65.27028190095297
20100422,55.322416926100914
20100423,40.556534935607864
20100426,22.29235199130105
20100427,21.090829624235905
20100428,26.91299441068451
20100429,37.39128513970424
20100430,46.181306259785515
20100504,53.49174193370813
20100505,59.32866481227518
20100506,64.01224322034913
20100507,65.2522786419016
20100510,68.33788797313794
20100511,71.34416598337938
20100512,73.74615856606742
20100513,75.47174885703923
20100514,76.90603431652613
20100517,75.44524081899941
20100518,75.01383977504979
20100519,75.0056569750863
20100520,74.77388890691599
20100521,74.58282051867566
