,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20100305,0.0,-22.610064210812233,0.0,4.364697995639867,0.0,0.0,0.0,-2.8491168511857863
20100308,0.0,-27.297301942254837,0.0,7.547157314498112,0.0,0.0,0.0,-3.058872688580258
20100309,0.0,-30.925973881691093,0.0,10.134353553978562,0.0,0.0,0.0,-3.230603317151751
20100310,0.0,-25.377637074966394,0.0,12.378690027329608,0.0,0.0,0.0,-3.462469749655227
20100311,0.0,-20.840970712481795,0.0,14.402250636480826,0.0,0.0,0.0,-3.6565364796859177
20100312,0.0,-17.136624014856793,0.0,16.632897337161673,0.0,0.0,0.0,-3.8876595645060745
20100315,0.0,-14.098919497031753,0.0,13.57197759027464,0.0,0.0,0.0,-4.005277997202592
20100316,0.0,-11.615945172259835,0.0,15.735583815743727,0.0,0.0,0.0,-4.100941994437409
20100317,0.0,-9.585410852757398,0.0,17.567955639006,0.0,0.0,0.0,-2.5248377754104436
20100318,0.0,-7.9221200548262924,0.0,19.027372366828494,0.0,0.0,0.0,-1.2300294739435802
20100319,0.0,-6.561661353167204,0.0,20.274088403693113,0.0,0.0,0.0,-0.16832136485143614
20100322,0.0,-5.44908710873231,0.0,22.047087580148098,0.0,0.0,0.0,0.7156260058819377
20100323,0.0,-14.704676925473473,0.0,23.501093241338616,0.0,0.0,0.0,1.4390893761151773
20100324,0.0,-22.553951473918154,0.0,24.770170703213072,0.0,0.0,0.0,0.2999278274210386
20100325,0.0,-28.797127840783478,0.0,25.831205916989386,0.0,0.0,0.0,1.1248354311207855
20100326,0.0,-33.48300053435632,0.0,26.612711396947414,0.0,0.0,0.0,1.791575183110091
20100329,0.0,-37.43868342446724,0.0,27.95047274274443,0.0,0.0,0.0,2.3406063484312134
20100330,0.0,-41.76062552000085,0.0,29.757972785099543,0.0,0.0,0.0,2.917853340376172
20100331,0.0,-45.551626696333344,0.0,31.199246730454966,0.0,0.0,0.0,3.3914367376162926
20100401,0.0,-48.52922524756375,0.0,32.26001307874572,0.0,0.0,0.0,3.734357063729569
20100402,0.0,-39.79439011709949,0.0,33.10965783578597,0.0,0.0,0.0,3.0974659957937085
20100406,0.0,-20.8478345790357,0.0,33.932531466495696,0.0,0.0,0.0,2.5811874783280175
20100407,0.0,-5.03695521168308,0.0,34.65156863735292,0.0,0.0,0.0,2.159133616066574
20100408,0.0,-4.214731766358727,0.0,34.93850022620671,0.0,0.0,0.0,1.8115596073884386
20100409,0.0,-3.54352420509727,0.0,35.61115424025463,0.0,0.0,0.0,1.53011301857641
20100412,0.0,8.353444652674149,0.0,36.15706320291278,0.0,0.0,0.0,1.3001068549551738
20100413,0.0,19.222946174556036,0.0,37.16137175432829,0.0,0.0,0.0,1.1178102706306652
20100414,0.0,28.034463538397986,0.0,38.002602263339476,0.0,0.0,0.0,0.9689458086570106
20100415,0.0,35.51911037690617,0.0,39.352788835675405,0.0,0.0,0.0,3.363221222390152
20100416,0.0,42.096693949984925,0.0,40.66818539821656,0.0,0.0,0.0,5.425818685862054
20100419,0.0,34.3630273342955,0.0,33.2214566299841,0.0,0.0,0.0,6.436193825643448
20100420,0.0,28.03528909277366,0.0,33.86304268770951,0.0,0.0,0.0,7.309857174471314
20100421,0.0,22.85758923934982,0.0,34.38705955988979,0.0,0.0,0.0,8.025633101713348
20100422,0.0,18.621066408874327,0.0,28.082322701195405,0.0,0.0,0.0,8.61902781603118
20100423,0.0,15.153159515114673,0.0,16.299733732682473,0.0,0.0,0.0,9.103641687810718
20100426,0.0,1.5008489488678114,0.0,13.38868381647676,0.0,0.0,0.0,7.4028192259564785
20100427,0.0,-9.409838690745932,0.0,3.552117909692192,0.0,0.0,0.0,8.12887302379778
20100428,0.0,-17.02388793557566,0.0,-3.2802369015928567,0.0,0.0,0.0,6.608869573515993
20100429,0.0,-23.20726827904164,0.0,-8.818694839300461,0.0,0.0,0.0,5.365322021362137
20100430,0.0,-28.251455402980184,0.0,-13.584903587172287,0.0,0.0,0.0,4.34494726963305
20100504,0.0,-32.38260535218357,0.0,-17.598397160999372,0.0,0.0,0.0,3.5107394205251854
20100505,0.0,-35.811015250237325,0.0,-20.68810519395359,0.0,0.0,0.0,2.8295443680842665
20100506,0.0,-38.59024172355756,0.0,-23.149480547392713,0.0,0.0,0.0,2.272520949398859
20100507,0.0,-40.302151659670805,0.0,-24.928208035282942,0.0,0.0,0.0,0.021918946947852132
20100510,0.0,-41.10536804262527,0.0,-25.477338954357204,0.0,0.0,0.0,-1.7551809761554638
20100511,0.0,-42.274144940855315,0.0,-25.8857125192291,0.0,0.0,0.0,-3.184308523294979
20100512,0.0,-43.23860199725722,0.0,-26.1773014180989,0.0,0.0,0.0,-4.3302551507113005
20100513,0.0,-43.97362099273429,0.0,-26.293131735358635,0.0,0.0,0.0,-5.204996128946312
20100514,0.0,-44.58219087952326,0.0,-26.39705088674825,0.0,0.0,0.0,-5.926792550254624
20100517,0.0,-43.1613623968519,0.0,-25.906300921324988,0.0,0.0,0.0,-6.377577500822527
20100518,0.0,-42.4094091505338,0.0,-25.737486916234875,0.0,0.0,0.0,-6.866943708281119
20100519,0.0,-41.98634088147039,0.0,-25.69635346082502,0.0,0.0,0.0,-7.3229626327908885
20100520,0.0,-41.59903538760921,0.0,-25.529449642400703,0.0,0.0,0.0,-7.6454038769060775
20100521,0.0,-41.28238369801483,0.0,-25.393614553039008,0.0,0.0,0.0,-7.906822267621824
20100524,0.0,-40.608493590204134,0.0,-24.97057206255059,0.0,0.0,0.0,-7.944445125944744
20100525,0.0,-40.1098935872698,0.0,-24.66623337613714,0.0,0.0,0.0,-7.965846763627009
20100526,0.0,-39.64032000387826,0.0,-24.348096268179734,0.0,0.0,0.0,-7.925125224645679
20100527,0.0,-39.61346854398073,0.0,-24.33760082919567,0.0,0.0,0.0,-6.45249848011383
20100528,0.0,-39.50352150008877,0.0,-24.31440435140595,0.0,0.0,0.0,-5.24762535511893
20100531,0.0,-39.485778271181566,0.0,-24.264116004311223,0.0,0.0,0.0,-4.261806275472986
20100601,0.0,-39.458416316079756,0.0,-24.18065632879502,0.0,0.0,0.0,-3.4554911320377726
20100602,0.0,-39.35815451809849,0.0,-24.178754636006826,0.0,0.0,0.0,-4.258874400166581
20100603,0.0,-39.26284215865809,0.0,-24.183651561077838,0.0,0.0,0.0,-4.923378998882672
20100604,0.0,-39.417533937233586,0.0,-24.3143207509657,0.0,0.0,0.0,-5.39607871953104
20100607,0.0,-38.01891204664582,0.0,-24.205892103803908,0.0,0.0,0.0,-5.776280860520996
20100608,0.0,-36.602038487917106,0.0,-24.137780617417693,0.0,0.0,0.0,-6.10439405701554
20100609,0.0,-34.91966807251123,0.0,-23.962854195593305,0.0,0.0,0.0,-6.264084633003203
20100610,0.0,-33.543986406663706,0.0,-23.885010165243308,0.0,0.0,0.0,-6.436588871700212
20100611,0.0,-32.31993557778494,0.0,-23.72009869114925,0.0,0.0,0.0,-5.237925975103058
20100617,0.0,-32.0187501265762,0.0,-24.185165783898288,0.0,0.0,0.0,-5.668855384022914
20100618,0.0,-31.789919972347253,0.0,-24.52046899809498,0.0,0.0,0.0,-6.042575211056773
20100621,0.0,-31.04549993974503,0.0,-24.01812564110795,0.0,0.0,0.0,-6.160382979577894
20100622,0.0,-30.3584191691077,0.0,-23.607064527539617,0.0,0.0,0.0,-5.013056456134145
20100623,0.0,-29.798540926749613,0.0,-23.268940718222108,0.0,0.0,0.0,-4.074686271242676
20100624,0.0,-29.42613520379079,0.0,-23.17045225008142,0.0,0.0,0.0,-3.3059845128628442
20100625,0.0,-24.115792916743246,0.0,-18.990744350287386,0.0,0.0,0.0,-2.676416333287497
20100628,0.0,-19.770919331013364,0.0,-15.57093692056255,0.0,0.0,0.0,-2.1616350906852757
20100629,0.0,-16.215852746522284,0.0,-12.772487438707357,0.0,0.0,0.0,-2.9645443749902944
20100630,0.0,-13.307415076706238,0.0,-10.482624151451349,0.0,0.0,0.0,-3.6209462865344073
20100701,0.0,-10.92777864799889,0.0,-8.609052443400723,0.0,0.0,0.0,-4.157768075992264
20100702,0.0,-8.98035527188362,0.0,-7.075417655491468,0.0,0.0,0.0,-3.376810722618823
20100705,0.0,-7.387579349319701,0.0,-5.820913893697891,0.0,0.0,0.0,-2.737551729392537
20100706,0.0,-6.084410475297358,0.0,-4.7946766602886415,0.0,0.0,0.0,-2.21456089151353
20100707,0.0,-5.0188054863667935,0.0,-3.9554057691721027,0.0,0.0,0.0,-3.053503199516459
20100708,0.0,-4.162476132730142,0.0,-3.2757131583667713,0.0,0.0,0.0,-3.8417164484275363
20100709,0.0,-3.463533055418967,0.0,2.4200849655396914,0.0,0.0,0.0,-4.49401530679336
20100712,0.0,-2.901124604603026,0.0,7.084833023757619,0.0,0.0,0.0,-5.078553621341194
20100713,0.0,-2.4439035662446047,0.0,5.757458772823845,0.0,0.0,0.0,-5.530972566427712
20100714,0.0,-2.0717180708601064,0.0,9.732002367421272,0.0,0.0,0.0,-5.8987586329187
20100715,0.0,-1.7684328576135693,0.0,12.987181058078368,0.0,0.0,0.0,-6.204402314420594
20100716,0.0,7.863052344220513,0.0,15.760082065122141,0.0,0.0,0.0,-6.481919497608059
20100719,0.0,6.323781876343586,0.0,12.839906878272727,0.0,0.0,0.0,-6.977073293955985
20100720,0.0,20.86978014435679,0.0,17.50175713685891,0.0,0.0,0.0,-5.672188969235016
20100721,0.0,32.834993496670634,0.0,21.316255635646716,0.0,0.0,0.0,-4.603998518443881
20100722,0.0,42.808226381226284,0.0,24.370230949409752,0.0,0.0,0.0,-3.7292735212074306
20100723,0.0,48.878737323774125,0.0,26.291196688578893,0.0,0.0,0.0,-3.0127957102666123
20100726,0.0,53.60608439501777,0.0,28.000898438906727,0.0,0.0,0.0,-2.425385778396256
20100727,0.0,57.87463574469305,0.0,29.713214216022173,0.0,0.0,0.0,-1.9370238903688335
20100728,0.0,61.053325779870335,0.0,31.33052465771409,0.0,0.0,0.0,-1.5370634401742493
20100729,0.0,63.60579497247905,0.0,33.079280744813616,0.0,0.0,0.0,-1.2088941829539148
20100730,0.0,66.36081988564382,0.0,34.99418544952008,0.0,0.0,0.0,-0.9294948060892237
20100802,0.0,66.77879611216976,0.0,36.04742661149164,0.0,0.0,0.0,-0.70618981958692
20100803,0.0,67.0261643252588,0.0,36.87271895515564,0.0,0.0,0.0,1.8859794415340827
20100804,0.0,67.18260708592946,0.0,37.615343110518936,0.0,0.0,0.0,4.112762282086764
20100805,0.0,67.32871241319457,0.0,38.30608939142357,0.0,0.0,0.0,5.943796719448798
20100806,0.0,67.48278041010147,0.0,38.95213965241184,0.0,0.0,0.0,7.386510469645568
20100809,0.0,67.85245881938845,0.0,39.8102417270965,0.0,0.0,0.0,8.642620996289253
20100810,0.0,67.12150617152315,0.0,40.29450168509819,0.0,0.0,0.0,9.694082873453135
20100811,0.0,66.39453163687355,0.0,40.516709485375216,0.0,0.0,0.0,10.427082155326719
20100812,0.0,65.36874947863546,0.0,40.55871558355012,0.0,0.0,0.0,10.630408404392114
20100813,0.0,64.11077611455455,0.0,40.30051172216512,0.0,0.0,0.0,10.691831104399157
20100816,0.0,63.283574675787285,0.0,40.540071455295774,0.0,0.0,0.0,10.762641929227097
20100817,0.0,62.788803381456766,0.0,40.856112644072894,0.0,0.0,0.0,10.857879217189778
20100818,0.0,62.361571806267044,0.0,41.11599886352665,0.0,0.0,0.0,10.942650417143582
20100819,0.0,62.01302224242513,0.0,41.39831758767464,0.0,0.0,0.0,11.013044390187833
20100820,0.0,61.902832932534466,0.0,41.7123942358091,0.0,0.0,0.0,10.79183827841411
20100823,0.0,62.14789986133452,0.0,41.97186807213676,0.0,0.0,0.0,10.617354423605866
20100824,0.0,50.75641842881114,0.0,42.281930770061976,0.0,0.0,0.0,10.458676021307403
20100825,0.0,41.42922321244298,0.0,43.16905206457572,0.0,0.0,0.0,10.3837733636838
20100826,0.0,33.79643404531357,0.0,43.68013319195754,0.0,0.0,0.0,10.250419456717607
20100827,0.0,27.55119123185921,0.0,43.995537387244816,0.0,0.0,0.0,10.139968103586558
20100830,0.0,36.47090380302885,0.0,43.95064020742913,0.0,0.0,0.0,10.04918802020551
20100831,0.0,29.738044649293382,0.0,43.48049154598964,0.0,0.0,0.0,9.879085674688053
20100901,0.0,36.73515943127667,0.0,42.676497719791776,0.0,0.0,0.0,9.709601488004589
20100902,0.0,42.3227734161407,0.0,42.05784726740381,0.0,0.0,0.0,9.550324096266767
20100903,0.0,46.85306707772269,0.0,41.58104363156244,0.0,0.0,0.0,9.446360745269368
20100906,0.0,50.3028043427336,0.0,41.153926285985186,0.0,0.0,0.0,9.32319023889917
20100907,0.0,54.26451668416998,0.0,40.99343333569532,0.0,0.0,0.0,9.259822107654543
20100908,0.0,57.61280537589653,0.0,41.0519489052302,0.0,0.0,0.0,9.231680818100374
20100909,0.0,47.04203750542322,0.0,40.59979023701126,0.0,0.0,0.0,9.219985368438268
20100910,0.0,50.49922991211922,0.0,40.57651427867914,0.0,0.0,0.0,9.289126769823296
20100913,0.0,53.36874524662137,0.0,40.42024779570718,0.0,0.0,0.0,9.319412867358405
20100914,0.0,55.3742445413555,0.0,40.21572843525175,0.0,0.0,0.0,9.301389577104288
20100915,0.0,45.21399265148043,0.0,40.06608992743413,0.0,0.0,0.0,9.285997201625332
20100916,0.0,36.90104660456029,0.0,39.95079038066935,0.0,0.0,0.0,9.278360368310121
20100917,0.0,42.89658632320181,0.0,40.19154148027343,0.0,0.0,0.0,9.44346304049331
20100920,0.0,47.718719653988806,0.0,40.388553139273846,0.0,0.0,0.0,9.580238149709974
20100921,0.0,51.64177369263281,0.0,40.4971008890911,0.0,0.0,0.0,9.686904638568354
20100927,0.0,54.033288337964485,0.0,40.49493625835836,0.0,0.0,0.0,9.783282597726688
20100928,0.0,55.89580277386795,0.0,40.52139488725893,0.0,0.0,0.0,9.918317962934738
20100929,0.0,57.39610990968416,0.0,40.56749576289197,0.0,0.0,0.0,10.031157102463503
20100930,0.0,59.10986861049655,0.0,41.57919574389037,0.0,0.0,0.0,10.252322531178113
20101008,0.0,61.48836821617971,0.0,43.06500693271391,0.0,0.0,0.0,10.624620600264137
20101011,0.0,59.60198224612924,0.0,42.4899160919641,0.0,0.0,0.0,10.480205140981365
20101012,0.0,57.682602587449495,0.0,41.77417490275018,0.0,0.0,0.0,10.36366588253583
20101013,0.0,56.04096578287136,0.0,41.09568097359464,0.0,0.0,0.0,10.217172443335635
20101014,0.0,54.774927179417,0.0,40.43481058226895,0.0,0.0,0.0,10.180755543628964
20101015,0.0,53.72424605753223,0.0,40.18960280711758,0.0,0.0,0.0,10.17026478690866
20101018,0.0,52.48300225467991,0.0,39.68370020113408,0.0,0.0,0.0,10.087943349653417
20101019,0.0,52.072856593976155,0.0,39.89604492069766,0.0,0.0,0.0,10.186913552482698
20101020,0.0,51.755595748510956,0.0,39.75671849489769,0.0,0.0,0.0,10.232743317800923
20101021,0.0,51.506471626619174,0.0,39.74381880760933,0.0,0.0,0.0,10.24850837990806
20101022,0.0,51.21025601017939,0.0,39.89343720484272,0.0,0.0,0.0,10.250799737006812
20101025,0.0,50.7280734220928,0.0,39.314304873476246,0.0,0.0,0.0,10.181432576638692
20101026,0.0,50.12091829918883,0.0,38.831028159833075,0.0,0.0,0.0,10.114979759262985
20101027,0.0,49.16025105694647,0.0,38.41776856591755,0.0,0.0,0.0,9.90789548005304
20101028,0.0,48.37834252417262,0.0,38.04280646025853,0.0,0.0,0.0,9.733335878453056
20101029,0.0,47.75926806583879,0.0,37.21220489641676,0.0,0.0,0.0,9.386534157492795
20101101,0.0,47.403262780058164,0.0,36.39117388603754,0.0,0.0,0.0,9.058257699206061
20101102,0.0,47.12295371007673,0.0,35.729125832340685,0.0,0.0,0.0,8.77859219981042
20101103,0.0,46.90437327064507,0.0,35.17744776322037,0.0,0.0,0.0,8.548413324353572
20101104,0.0,46.71607295804197,0.0,34.715544790832254,0.0,0.0,0.0,8.350466372467586
20101105,0.0,46.020767726781045,0.0,33.56739892871195,0.0,0.0,0.0,8.120135293081614
20101108,0.0,47.09059163853825,0.0,33.1364685322224,0.0,0.0,0.0,8.003877219829382
20101109,0.0,48.27653553773667,0.0,32.73654009444146,0.0,0.0,0.0,7.911960390765577
20101110,0.0,49.36739279309616,0.0,32.37395525188514,0.0,0.0,0.0,7.851632514510377
20101111,0.0,50.21371917340326,0.0,31.902275530335523,0.0,0.0,0.0,7.7878017005077425
20101112,0.0,48.970508784690814,0.0,30.440879048270826,0.0,0.0,0.0,7.5745467568721105
20101115,0.0,48.15670138553127,0.0,29.265582811683117,0.0,0.0,0.0,7.269681030630946
20101116,0.0,47.40673820670908,0.0,28.281840157884435,0.0,0.0,0.0,7.011736167738149
20101117,0.0,32.66934527764433,0.0,19.192016883887586,0.0,0.0,0.0,6.774066659205827
20101118,0.0,21.153490288847856,0.0,11.828964815422715,0.0,0.0,0.0,6.587265336811252
20101119,0.0,11.646255646833787,0.0,9.708123917721007,0.0,0.0,0.0,6.462746925480276
20101122,0.0,3.746809391564765,0.0,4.012891037058711,0.0,0.0,0.0,5.262840728319189
20101123,0.0,-2.6518923926502924,0.0,-0.49439985086323707,0.0,0.0,0.0,4.281899510139873
20101124,0.0,-7.932357582683014,0.0,-4.138913986205473,0.0,0.0,0.0,3.479831812436232
20101125,0.0,-12.250195048865981,0.0,-7.11707126284847,0.0,0.0,0.0,2.823589937785809
20101126,0.0,-15.775798056852048,0.0,-9.64444693608345,0.0,0.0,0.0,2.2855520753968106
20101129,0.0,-18.707717691971816,0.0,-11.758534008986102,0.0,0.0,0.0,1.8446300004633145
20101130,0.0,-21.106646622873345,0.0,-13.48536925098346,0.0,0.0,0.0,0.3648947001208821
20101201,0.0,-23.071681654705607,0.0,-14.861652849008081,0.0,0.0,0.0,-0.8385232404110426
20101202,0.0,-24.675465572948053,0.0,-12.130278673993482,0.0,0.0,0.0,-1.774657177173601
20101203,0.0,-26.34991295757931,0.0,-9.892958519263763,0.0,0.0,0.0,-2.6188146124748704
20101206,0.0,-27.75806398406032,0.0,-8.062233918348374,0.0,0.0,0.0,-3.323117337799429
20101207,0.0,-28.944042921535072,0.0,-6.5642683246060365,0.0,0.0,0.0,-3.9121714991230068
20101208,0.0,-29.88394460643272,0.0,-5.339195492926547,0.0,0.0,0.0,-4.381405635232663
20101209,0.0,-30.646452309588934,0.0,-4.337243280223491,0.0,0.0,0.0,-4.766820685969544
20101210,0.0,-31.937983216448906,0.0,1.0977896001925695,0.0,0.0,0.0,-3.8716628028334226
20101213,0.0,-33.02949736953759,0.0,5.549510657743898,0.0,0.0,0.0,-3.1350333965542547
20101214,0.0,-33.97614411981263,0.0,9.243293648424158,0.0,0.0,0.0,-2.5310805086422272
20101215,0.0,-38.657118419340925,0.0,13.086336648948281,0.0,0.0,0.0,-2.0365048544961475
20101216,0.0,-48.21990826256994,0.0,16.23532933478316,0.0,0.0,0.0,-3.232025873977529
20101217,0.0,-56.65891832848657,0.0,18.844684375676046,0.0,0.0,0.0,-4.2111062222233535
20101220,0.0,-64.03414466677111,0.0,21.132111928583143,0.0,0.0,0.0,-5.056955928933169
20101221,0.0,-74.34112318616982,0.0,23.95849532262174,0.0,0.0,0.0,-4.09548251768556
20101222,0.0,-60.64320946203357,0.0,26.2082107314471,0.0,0.0,0.0,-3.308029628421176
20101223,0.0,-49.438792723031526,0.0,28.143950315942458,0.0,0.0,0.0,-2.6623997047961825
20101224,0.0,-40.265616806939335,0.0,29.872849303070616,0.0,0.0,0.0,-2.1343524991059795
20101227,0.0,-9.883308771942822,0.0,31.26160879256862,0.0,0.0,0.0,-1.7024289460898865
20101228,0.0,15.082063993103228,0.0,32.39934698058012,0.0,0.0,0.0,-1.3493791123833558
20101229,0.0,35.477861903454034,0.0,33.46187136923689,0.0,0.0,0.0,-1.0610158668446021
20101230,0.0,54.92666017122401,0.0,34.6834560834935,0.0,0.0,0.0,-0.8191240916442294
20101231,0.0,71.28964805679296,0.0,35.600588600711276,0.0,0.0,0.0,-0.6217909308165221
20110104,0.0,84.43523370936965,0.0,36.41790989167783,0.0,0.0,0.0,-0.4603347843774431
20110105,0.0,94.25893969200723,0.0,36.96556757747603,0.0,0.0,0.0,-0.32976308689849726
20110106,0.0,107.65280296520721,0.0,38.11209678954895,0.0,0.0,0.0,-0.22009365884262083
20110107,0.0,115.5521935343765,0.0,38.397626464107844,0.0,0.0,0.0,-0.136992670036794
20110110,0.0,122.10298958499224,0.0,38.64412658174869,0.0,0.0,0.0,-0.06891523324729101
20110111,0.0,127.29686898489255,0.0,38.91414977558234,0.0,0.0,0.0,-0.010081710154472675
20110112,0.0,131.53507554984182,0.0,39.105442291046565,0.0,0.0,0.0,0.03799659536721088
20110113,0.0,134.69109063710872,0.0,39.56836630689503,0.0,0.0,0.0,0.08378280540316084
20110114,0.0,135.9994663731861,0.0,40.16797009765966,0.0,0.0,0.0,0.12101007619322746
20110117,0.0,135.38817234569163,0.0,41.05908399377661,0.0,0.0,0.0,0.15268020263387422
20110118,0.0,134.5849789893673,0.0,41.67407312000611,0.0,0.0,0.0,2.5455000266583507
20110119,0.0,133.58293034434703,0.0,42.07192762896023,0.0,0.0,0.0,4.504567279538171
20110120,0.0,132.07553487166211,0.0,41.9594208320166,0.0,0.0,0.0,5.96331843294992
20110121,0.0,108.2530757526858,0.0,41.72570952870525,0.0,0.0,0.0,7.132815713606669
20110124,0.0,88.76416663998845,0.0,34.19644989880179,0.0,0.0,0.0,8.089547835463312
20110125,0.0,48.09920857142329,0.0,28.03435246353139,0.0,0.0,0.0,6.575518640621649
20110126,0.0,15.633939258220618,0.0,22.992710237550796,0.0,0.0,0.0,7.423696538987471
20110127,0.0,-10.741897780521663,0.0,18.866882341339842,0.0,0.0,0.0,8.186925692765806
20110128,0.0,-33.283354151316765,0.0,15.494288078718254,0.0,0.0,0.0,8.860631246208731
20110131,0.0,-27.061883760714466,0.0,12.731330765524596,0.0,0.0,0.0,9.300655911960938
20110201,0.0,-21.99866739309054,0.0,16.93210451105992,0.0,0.0,0.0,9.351102932962387
20110209,0.0,-17.863509814494343,0.0,20.66346342162103,0.0,0.0,0.0,9.402727256123754
20110210,0.0,3.1736925686990793,0.0,23.778179385584735,0.0,0.0,0.0,9.490292857545619
20110211,0.0,20.964495756467745,0.0,27.910563640046195,0.0,0.0,0.0,9.747650310780806
20110214,0.0,35.502616308702365,0.0,31.217040258196917,0.0,0.0,0.0,9.891736750588466
20110215,0.0,47.06269313301868,0.0,34.01696736714327,0.0,0.0,0.0,10.01060665191966
20110216,0.0,56.5045798785006,0.0,36.18394486429243,0.0,0.0,0.0,10.063237969973287
20110217,0.0,64.01698773159445,0.0,37.56512453053411,0.0,0.0,0.0,8.19231816836778
20110218,0.0,70.27586012377313,0.0,38.46417778864096,0.0,0.0,0.0,6.6617611114387625
20110221,0.0,73.24177777341458,0.0,39.12036520813987,0.0,0.0,0.0,5.411093545251043
20110222,0.0,74.45744407918673,0.0,32.065943139988995,0.0,0.0,0.0,4.391204796396595
20110223,0.0,60.810116176771594,0.0,19.38316929726277,0.0,0.0,0.0,3.557331337501752
20110224,0.0,49.64272053130975,0.0,8.69700324834904,0.0,0.0,0.0,2.8740428435206598
20110225,0.0,26.533017095132593,0.0,0.16131910466602284,0.0,0.0,0.0,2.314655664982965
20110228,0.0,21.81955518910302,0.0,0.18344685632851193,0.0,0.0,0.0,1.8572037293170907
20110301,0.0,4.184335313394631,0.0,0.20294423283882557,0.0,0.0,0.0,1.478249697403115
20110302,0.0,-10.435974442095336,0.0,0.21852812131012314,0.0,0.0,0.0,1.16836734397577
20110303,0.0,-22.42310296908085,0.0,0.23151552770747735,0.0,0.0,0.0,0.9150427483086259
20110304,0.0,-32.176308799943406,0.0,0.2418463879731132,0.0,0.0,0.0,0.7078496927277277
20110307,0.0,-40.41077691033189,0.0,0.25409274789725056,0.0,0.0,0.0,2.3886800319796277
