,PnL
20100104,0.0
20100105,0.0
20100106,0.0
20100107,5.119970347582113
20100108,0.7817041106553965
20100111,-0.5150805207619412
20100112,0.5486493717841671
20100113,1.1947152755446557
20100114,-0.6834301440779432
20100115,0.11986708996972467
20100118,-0.3084385157651957
20100119,0.35221088633339626
20100120,0.3621255298892061
20100121,-0.3531260959607099
20100122,-0.6353251018759309
20100125,0.33933416394148197
20100126,0.45694434004865514
20100127,-0.015399294254768305
20100128,0.6211988211139501
20100129,0.3583722747489505
20100201,0.6644783723148987
20100202,0.1030415716247779
20100203,-1.1487863009971206
20100204,0.3865010329172636
20100205,-0.04013417691933382
20100208,-0.6631023095557418
20100209,-0.10982691463290559
20100210,0.0009514806965853751
20100211,-0.41087688912043674
20100212,-0.0145210608677379
20100222,-0.8593649199320889
20100223,-0.48877198732416816
20100224,0.4055152653516756
20100225,0.2898937325603455
20100226,0.3715818016157539
20100301,-0.6073377205734621
20100302,0.3783099024809745
20100303,-0.3252075608886452
20100304,0.5514000858931215
20100305,-0.2718548236685504
20100308,-0.3513380376539639
20100309,-0.08572731543284579
20100310,-0.08323989251220891
20100311,0.16218708096799628
20100312,0.3616305835085463
20100315,0.19732512716687653
20100316,-0.47430920469590676
20100317,-0.08466873107057667
20100318,0.22663930801442583
20100319,-0.5341230150729468
20100322,-0.3426433043509837
20100323,0.09445563058008498
20100324,0.04269270760679097
20100325,-0.18462139718246168
20100326,0.23526861315113481
20100329,0.3229148937662666
20100330,-0.36481424406772683
20100331,0.015255755777309405
20100401,0.4734373575788053
20100402,0.1169543505744696
20100406,0.16677904949819597
20100407,-0.30197361419589447
20100408,-0.5164099875855732
20100409,0.10527623572285838
20100412,-0.05966182650744431
20100413,-0.11958885495383398
20100414,0.11475769031105656
20100415,0.03616597039736892
20100416,-0.055601663023436845
20100419,-1.4502537587277078
20100420,0.5756631643750747
20100421,0.34633922485753604
20100422,-0.08236174356296036
20100423,0.3016607055870178
20100426,0.5658528919632433
20100427,0.4833701091537424
20100428,0.4391617929905303
20100429,0.2991743514353827
20100430,-0.27748032145395357
20100504,0.13268126381102968
20100505,0.7056228251425556
20100506,0.15266706590063747
20100507,1.5699806261497524
20100510,-1.0986499119838642
