,AL.SHF,CU.SHF
20131230,-174.1879738899654,99.78693034135875
20131231,-142.81808850449232,101.83557667743128
20140102,-79.53962983732451,103.11442061982775
20140103,-65.37365899612628,101.41538570592145
20140106,-53.7544072367624,99.94732859070545
20140107,-44.25845534395035,98.76837399964462
20140108,-72.96710931818397,97.84508344572077
20140109,-95.89823150661647,94.89552588218514
20140110,-114.73419946025732,92.9787361363974
20140113,-131.222604297533,91.58713423073341
20140114,-144.60910702705482,90.57719783101692
20140115,-154.62873147817754,89.3218117429608
20140116,-161.6228820695777,88.03482563703892
20140117,-167.23665402143328,87.19467214538402
20140120,-169.62226742422553,86.772687995918
20140121,-172.21359151998183,86.37552744295091
20140122,-174.5115868220727,86.10500842231481
20140123,-176.43442137303643,70.59477577523236
20140124,-177.39195682750386,39.28805080273426
20140127,-178.16775783292817,13.68151390901591
20140128,-180.3939684631915,-7.236673148183753
20140129,-182.13234073311148,-24.284135110368517
20140130,-185.05087579394723,-39.24799556180456
20140207,-176.0896040037596,-54.337994757053224
20140210,-168.643373271513,-66.73868676827327
20140211,-161.44684015434655,-74.28555670976333
20140212,-154.2662309889275,-80.2357988297272
20140213,-148.04664141370316,-89.67763969793192
20140214,-142.02444443151754,-97.63792363490265
20140217,-136.58433625576316,-103.53646606899153
20140218,-131.31969541949806,-107.51220575474551
20140219,-126.87415637710413,-111.83721074952996
20140220,-123.49430842140977,-116.550580071726
20140221,-120.7711898447712,-120.2777695398425
20140224,-118.61373370184155,-120.53392399258547
20140225,-116.77497158685206,-120.11871359172879
20140226,-114.87711838490343,-119.3437340103406
20140227,-113.42398213316578,-117.83651295161906
20140228,-112.36139663699008,-116.42259370472864
20140303,-111.13252430063963,-114.39073407308479
20140304,-110.1610112439011,-112.2024160970562
20140305,-109.20917929131585,-109.40948433658714
20140306,-108.4333929122777,-107.01859525133113
20140307,-112.55736149077747,-105.11806901798393
20140310,-114.3807680679493,-95.8223566596266
20140311,-115.58921243137544,-88.3292022911224
20140312,-117.42008289035637,-80.8467250778446
20140313,-119.12861347412641,-74.74241373071531
20140314,-121.30498778689096,-69.79961167603773
20140317,-124.19670186904055,-66.01941686742252
20140318,-127.28122911900611,-62.27336419190168
20140319,-129.500290079061,-59.25277947479276
20140320,-130.71798649785384,-56.516656675087326
20140321,-131.9804497276808,-54.31460216790177
20140324,-133.59108274849058,-52.451831751656556
20140325,-131.04134443284246,-50.7370302501074
20140326,-128.65896929637861,-49.30122134023485
20140327,-126.73175024543477,-48.13252708307633
20140328,-123.17158934010871,-46.88153721419278
20140331,-121.12020373132562,-45.837042558861725
20140401,-119.56834003503886,-45.019345385780014
20140402,-118.02383500748668,-44.43513326443284
20140403,-96.72400859802127,-43.94593505009073
20140404,-79.29492034374293,-36.01480904016695
20140408,-65.04699848187136,-29.546303576222652
20140409,-53.397000950214,-24.25430912251093
20140410,-43.85465133561114,-19.966653845439126
20140411,-15.749563606712249,-16.45480821942704
20140414,7.652757578572818,-13.582898280992726
20140415,27.015426510551396,-11.231753906098604
20140416,43.67215150149185,-9.313759406113792
20140417,59.05739557794433,-7.744088598007426
20140418,73.44081274137696,-6.462115714532243
20140421,85.80035599476813,-5.412450127701218
20140422,96.01050137944003,-4.552749762991712
20140423,101.67222780705937,12.417410462755095
20140424,103.9423525868673,25.855529087057526
20140425,104.26266792043,36.59449594460009
20140428,104.8989514717887,46.92124872874445
20140429,104.20778074030994,55.06064350552717
20140430,102.94105903951942,61.75499366699022
20140505,84.09172441992,67.23513456879925
20140506,68.66941230385342,72.22528233588011
20140507,56.053753621650316,76.29461220452683
20140508,45.73217181720726,79.58199535444838
20140509,37.29172495992595,81.95794057046685
20140512,30.38210213184017,82.6215450683687
20140513,24.723791035898238,83.8619702876561
20140514,20.09418147884308,84.7096154174107
20140515,16.306408865782064,85.84169238396603
20140516,13.207646407271,86.51026599430688
20140519,10.67326346760818,86.04496970199645
20140520,8.599678097104713,85.7557960986146
20140521,-9.794067014407625,83.5445728724802
20140522,-24.806749234405405,81.889878594702
20140523,-5.9337639249239755,80.45781562224622
20140526,10.779944570975875,79.35206439653422
20140527,24.723586630293077,78.8892809348695
20140528,36.066742496476024,78.51111961734308
20140529,45.62833264873113,77.94960353984948
20140530,53.03268560179276,77.47739168431119
20140603,59.689350816481515,77.09626114010392
20140604,64.50101166981322,76.05229806789399
20140605,68.89979963445646,75.39522231807919
20140606,72.63450033071089,74.86402734955296
20140609,74.03939737957401,61.157068095367066
20140610,74.98747959402395,49.93474443607233
20140611,75.81590921042431,53.691136917579335
20140612,75.48646770546621,43.82824970366798
20140613,75.2706433068521,48.583676223591425
20140616,75.14681822110566,39.851416777268106
20140617,75.13401782126667,32.71559267926019
20140618,61.367202435978335,26.877374574628515
20140619,63.72482428692616,22.11312672469452
20140620,65.49381755037177,32.47902412275458
20140623,70.00513760981205,40.062136710615896
20140624,73.65485870300331,46.53716738247953
20140625,76.85664334768865,52.04744245284568
20140626,79.56131154474447,56.18634956031934
20140627,81.98630419918047,60.12870953257843
20140630,84.78974304008311,63.379907259762646
20140701,86.37661514690159,64.99794160571484
20140702,88.27656111883647,67.23102578939879
20140703,89.1183583010235,68.26896439731628
20140704,89.81813410964004,69.19285737421991
20140707,93.71685158429672,71.57290813414221
20140708,96.2288520433693,73.49795011852463
20140709,98.32081482987356,74.71135589434219
20140710,103.08856156382002,75.88324770678227
20140711,106.80080989711469,76.80748024118267
20140714,109.83874366341513,77.22862723329446
20140715,112.19607999294409,77.5022237134359
20140716,114.65139679973802,77.56184092920839
20140717,116.81431978870287,76.85224841039232
20140718,119.41598851029978,76.95217601286986
20140721,120.55281390791176,78.37800255104321
20140722,120.60387725905785,79.35871581713653
20140723,120.49632599518188,80.14492146163994
20140724,118.64697493965583,80.33041552992734
20140725,116.63275783759325,80.27602930734083
20140728,115.30574901192523,79.72999281485079
20140729,114.44697503671169,80.73977878395641
20140730,112.58180639455482,66.17642972238929
20140731,110.89700046267475,54.27224875898841
20140801,108.48240911236306,44.5348916559328
20140804,107.44895697754238,36.57270746046692
20140805,106.34646795697395,30.05765631928578
20140806,104.92019538376489,9.456082236908044
20140807,103.7824547110952,-7.654972428183035
20140808,103.02711820421081,-22.083093180775116
20140811,102.38783745292211,-33.85143192887267
20140812,101.8673492197901,-43.466066804097146
20140813,101.44168653626684,-50.80967780294618
20140814,100.92803209929882,-57.119941271837796
20140815,100.04461085688109,-62.34021788918881
20140818,100.2366850180557,-66.66723246869309
20140819,100.5533070966354,-70.00163736080408
20140820,101.11238191259771,-72.71139863301649
20140821,100.52810828161697,-59.37176665633718
20140822,101.13290557824855,-48.460293920445835
20140825,101.66131723459567,-39.52947701605142
20140826,101.91864152163198,-32.2220147822185
20140827,103.4495446299719,-26.239724550969605
20140828,105.9377436706169,-21.342112528854774
20140829,109.52629003654246,-32.9718706919427
20140901,112.46479443445142,-42.68376575080509
20140902,110.73463982676603,-50.925113216667185
20140903,110.01002404285276,-60.44862712560739
20140904,109.39610634091427,-68.06759648964007
20140905,109.00328897473312,-55.54925721564651
20140909,106.64076842161556,-62.64949125703537
20140910,102.97444412111022,-67.7187348712243
20140911,99.7374612493067,-71.12806155966068
20140912,97.26380623164896,-73.7261228311159
20140915,94.6189226914038,-75.7284298444161
20140916,77.30128972333188,-77.04032218063692
20140917,63.36105957441968,-77.06141433766973
20140918,38.03256430180703,-76.81771580027842
20140919,16.315654289110462,-77.65630142073559
20140922,-0.2063393701716376,-77.90190817036272
20140923,-13.450232491540607,-77.84047989271097
20140924,-24.499910900356,-77.72119071968828
20140925,-33.674913229625794,-77.70938527707172
20140926,-41.18183257163437,-77.58011862208289
20140929,-47.32559440979201,-77.73408574058557
20140930,-52.48081089784808,-77.38846011567497
20141008,-60.00576092995749,-77.06419846542659
20141009,-66.20640030244328,-76.77250594872724
20141010,-71.04312529279689,-76.10334674118762
20141013,-74.4358256488873,-74.93920883253514
20141014,-77.56100927506951,-74.12540537677867
20141015,-80.88254167532881,-73.69463294972556
20141016,-83.2107321238466,-72.72804623107763
20141017,-85.37765058431171,-71.5871717535539
20141020,-85.07398918803707,-70.39499315307033
20141021,-85.05388923419311,-69.6116381356978
20141022,-85.78652980431015,-69.42941969734134
20141023,-86.86653945277783,-69.40525046236134
20141024,-87.73042150064634,-69.36633941483134
20141027,-90.79575278506127,-70.36254500284132
20141028,-94.15800600539909,-70.76515502445449
20141029,-96.84174467380025,-57.795629784158315
20141030,-99.00619407794692,-60.26128460817313
20141031,-99.23503693436895,-36.423468500896995
20141103,-100.06950800906658,-29.899895926816193
20141104,-99.67579224657798,-11.909066548914362
20141105,-95.37971557444429,-9.83018953722988
20141106,-91.78199528754133,-18.966533686415865
20141107,-89.45536211598424,-15.605259153731625
20141110,-87.56908979092157,-1.3562747923712017
20141111,-85.98208713152954,-1.1988310810031635
20141112,-84.66493708731562,-1.0702627649484115
20141113,-84.07407042613934,11.634118027747052
20141114,-83.3438296009067,9.414002914990448
20141117,-84.06775838695363,20.899458230829676
20141118,-84.74814931573103,30.371253308892936
20141119,-85.29118758270495,38.47440230685945
20141120,-85.8585887270595,45.07320417017021
20141121,-86.11116371953804,50.59881283852427
20141124,-86.35365394658491,55.34117044290417
20141125,-86.55059264735823,59.76743909839637
20141126,-86.68786941836119,48.79863828940705
20141127,-86.81523268146952,39.82377534770045
20141128,-87.82355767721651,32.486085397389715
20141201,-87.16950492180821,16.448341745495835
20141202,-88.01924253246793,3.975780024773365
20141203,-94.15947742934526,-7.146114793327831
20141204,-98.78991189483618,-15.946499829252218
20141205,-102.57263831425013,-23.198165832129966
20141208,-105.8200823330644,-29.240468437955098
20141209,-108.3220631554509,-34.26888508007996
20141210,-110.3633317555451,-38.29550810683448
20141211,-112.28540117144792,-41.6025963437713
20141212,-113.79571497059565,-44.31131845907075
20141215,-115.6147996914018,-36.17304445079697
20141216,-116.15503396180333,-39.41044380537577
20141217,-115.81555698800828,-42.0693071031102
20141218,-111.9602437631316,-44.27715714616607
20141219,-107.9946495151241,-46.02503644950361
20141222,-103.67689315319562,-47.28516251606224
20141223,-99.84167957088931,-48.26083020628391
20141224,-96.69909855666889,-49.61979551858921
20141225,-94.15632401101794,-50.75487248943524
20141226,-91.87596611576026,-41.61055846495838
20141229,-91.10558649810397,-47.84524346641014
20141230,-90.47445271349679,-54.98396850577601
20141231,-90.6458292337411,-45.106163701989075
20150105,-90.38394945355867,-51.34131074543929
20150106,-90.1527699650711,-56.56847710418472
20150107,-89.8842053537776,-60.863340968613066
20150108,-89.43789238390804,-64.37695989925474
20150109,-88.89464133757004,-67.25730337589962
20150112,-88.36827601888922,-69.48817034640031
20150113,-88.36024658132145,-69.3017309629157
20150114,-88.35702205791945,-66.35335707011826
20150115,-85.94208199073829,-64.2163358169379
20150116,-84.16636860945684,-62.34856467609929
20150119,-84.68521433522716,-60.047412764710906
20150120,-85.83855834808416,-58.205895658209336
20150121,-88.09627324639536,-57.01145127867642
20150122,-90.35675518728267,-55.808027494539175
20150123,-92.20836066621331,-54.69699342307169
20150126,-93.68314982194353,-52.718376775946645
20150127,-76.79040899749167,-50.243502252627366
20150128,-62.97015215818775,-48.18575593376232
20150129,-51.66244726746519,-46.60013751233861
20150130,-42.41067230792508,-45.560792219901835
20150202,-34.851003153007774,-43.84660393422186
20150203,-13.351582768496845,-42.299015419216325
20150204,4.594996825727743,-40.935476464581605
20150205,19.30258431320002,-39.829880588903094
20150206,30.93866004982779,-38.75967763882959
20150209,40.108993476831934,-37.86746495855906
20150210,47.31786529279163,-37.36979747514296
20150211,53.36089959405547,-37.90360324931775
20150212,43.529033630692894,-31.06997140635435
20150213,51.82713796585024,-25.475705197802718
20150216,58.58537864572775,-20.900061247657785
20150217,64.44411809966434,-17.157417808743855
20150225,52.5996677281913,-14.095177487011574
20150226,42.90811876712034,-4.350132467785005
20150227,34.9801849121449,3.8549748548287113
20150302,44.11232347466996,12.334140318279044
20150303,51.492562398292634,19.41631171396108
20150304,42.00960310348755,25.691473247927167
20150305,34.250292625634785,31.150369936302084
20150306,27.90208860853495,35.56466157393244
20150309,22.706278821350907,41.1136735098039
20150310,18.411621306234004,45.89897060205287
20150311,14.891920254724027,49.953247481803
20150312,29.445453871747002,53.04812646261548
20150313,42.53363425786698,56.3018120817659
20150316,54.19619014147371,59.55406815777478
20150317,64.18779394457584,61.691826891436456
20150318,73.47106234583785,62.095422723988285
20150319,79.46116550220427,62.420905657381354
20150320,84.81878870866392,64.74351377283962
20150323,89.23408393713297,62.478720177856744
20150324,92.84754057289331,60.633111972042535
20150325,96.4284155092336,59.09624847267838
20150326,99.3340276244754,58.09208106861203
20150327,102.28935747555705,57.24739412610258
20150330,106.17135674582995,56.74046940805346
20150331,110.16360828701032,56.56546908848605
20150401,114.09798019956546,56.41990024240404
20150402,117.28935467986538,56.25225564523876
20150403,120.36927891376972,56.1626557768977
20150407,122.95258772290036,56.06991100112186
20150408,125.0806282567196,56.00633949583145
20150409,123.95369370801785,55.95638234639726
20150410,131.25889629200452,56.09888850572217
20150413,107.20382763301681,56.26868835828095
20150414,87.53049844643097,55.67598250213499
20150415,71.4360852672077,55.332317677476915
20150416,79.83040987426881,55.8299138520068
20150417,89.79562061945572,56.15880616735237
20150420,73.28292942201975,56.486485878850466
20150421,36.06263529427918,62.38054247600544
20150422,6.104464857860886,67.33940504899122
20150423,5.174456407367858,54.96993704435953
20150424,4.413024586885842,60.78886028587698
20150427,24.52197163339932,64.4853475934184
20150428,40.85140594251253,67.51992535380913
20150429,54.57916819315869,70.8775106853285
20150430,65.6258520183405,72.88626629773478
20150504,74.12198063554116,70.62137935763344
20150505,80.83626191200605,68.93774449290726
20150506,83.37918530628724,67.47926754258116
20150507,84.6976596511583,66.11228877033328
20150508,86.77346836020995,65.1013833394731
20150511,88.45965043294515,64.16416746892459
20150512,89.79104204945153,63.39078566024821
20150513,91.34266709189774,64.12079118676748
20150514,92.38304310879448,64.49784666428911
20150515,94.04410833425506,64.81839796533104
20150518,76.80170122962198,65.1604459823529
20150519,62.69191735407084,65.02825466374422
20150520,33.06430892826663,63.974690395548876
20150521,8.985927090980397,63.052004545396024
20150522,-10.829009813818834,62.5192873771793
20150525,-26.9921337729066,61.84791513955709
20150526,-41.523143648210116,61.52813330620328
20150527,-53.314085420673464,50.42693835501975
20150528,-62.95382379810796,30.363951396288627
20150529,-70.75092187365276,24.931506636156694
20150601,-77.61637890264306,4.759942618237241
20150602,-83.33997547514062,-11.723894098139425
20150603,-95.00011818432996,-26.225460566848284
20150604,-106.67946768194126,-38.18201224156865
20150605,-114.93622742826987,-47.248011303817336
20150608,-122.04554074891256,-53.73519677605194
20150609,-133.82379778566644,-58.97414749513745
20150610,-147.4291531634942,-64.11672172533098
20150611,-156.0717552323926,-68.33297420243558
20150612,-162.37078592162513,-70.534303048267
20150615,-166.5185301539519,-72.48813066025099
20150616,-168.4666850153777,-74.1781401830656
20150617,-170.5674423271116,-77.74868928621768
20150618,-177.1983134937046,-81.00552889489994
20150619,-181.41594428085304,-83.70416182543126
20150623,-180.47366216155586,-85.91425403206375
20150624,-179.6811413237198,-86.87515050269724
20150625,-178.98826436717383,-87.5367024160582
20150626,-178.1322031309354,-87.03484580287854
20150629,-179.6369096447824,-86.22497941334339
20150630,-178.18393773473235,-86.3034398423178
20150701,-174.16700039375104,-86.41700258703301
20150702,-163.68118839476284,-86.15474147799449
20150703,-155.02107937180182,-85.74311004231376
20150706,-146.11907022764473,-80.58654325527549
20150707,-138.75302933987535,-75.79538482774312
20150708,-126.68743198924659,-69.9856280858856
20150709,-113.81433118495475,-62.72070788942103
20150710,-103.31538480257477,-56.776621431853656
20150713,-94.7697453328569,-51.976805522222236
20150714,-87.8206226956835,-48.043594230383
20150715,-82.13420128739988,-44.76721022154313
20150716,-77.29118183505261,-42.1013931059671
20150717,-73.32568132123617,-39.93604837863304
20150720,-70.05750277276267,-38.0995083654793
20150721,-67.47289077745178,-36.57659690511002
20150722,-65.22111284028965,-35.23015032627334
20150723,-63.38504528423057,-34.12665770612924
20150724,-61.84294412592991,-33.098230608989695
20150727,-60.58123591341057,-32.25875998401659
20150728,-59.57686043464978,-31.56777986461116
20150729,-58.859504443871366,-30.85151471497907
20150730,-58.702015165599626,-30.283948723599593
20150731,-58.58341949908167,-29.833841895947327
20150803,-58.52716517414046,-29.800775079311617
20150804,-58.44706260255192,-29.87837623194699
20150805,-61.51893260070479,-30.64864933045932
20150806,-71.93813575263746,-35.143539372701404
20150807,-80.43523280930306,-38.82066313367091
20150810,-87.28945073371703,-41.83268397298022
20150811,-91.85327356019468,-42.915153081245286
20150812,-94.46864870092138,-43.92056309674754
20150813,-98.28031528265926,-36.003783550069585
20150814,-101.39104618618198,-29.52602318909388
20150817,-104.06142410427258,-24.228787710500164
20150818,-105.92236868682646,-19.8945705982311
20150819,-108.88519268473968,-16.355019274784734
20150820,-110.28273859505038,-13.458885139298031
20150821,-111.92407200892133,-11.105116362848724
20150824,-110.8827539162027,-9.172419642909924
20150825,-110.14006170841239,-7.587698028762699
20150826,-110.05523819971881,-6.299168206027127
20150827,-109.92677627074977,-5.24600884852532
20150828,-109.20329198947876,7.161132559433031
20150831,-89.51753401463245,17.690897252795704
20150901,-73.41211914496338,26.4276797057554
20150902,-60.23340323425685,33.528090072432846
20150907,-49.45652447528165,39.189678629286675
20150908,-40.642132045424276,43.865215264875296
20150909,-33.4091548911211,44.770891409490254
20150910,-27.49351357309752,46.43654794832954
20150911,-22.661031475076264,47.84256892765325
20150914,-18.706365614537532,48.61383556362047
20150915,-15.461590094893333,49.27495570482854
20150916,-12.80605178356102,49.551635113490526
20150917,-10.637187413063609,50.00184239833282
20150918,-8.861329295739315,50.24188580831438
20150921,-7.399606535302482,50.28138269020095
20150922,-6.2043171710352185,50.14700716680466
20150923,-5.241489825579221,40.96215625018619
20150924,-4.455732517680952,33.4455505695398
20150925,-3.812071879452455,27.295726652529456
20150928,-3.281848802879659,22.26733399070161
20150929,-2.8470455102430825,18.152572994995538
20150930,-2.4910435650698872,6.9031972866315074
20151008,-19.779486604743333,-2.094432626533214
20151009,-32.843378337744234,5.3620357057235
20151012,-43.63542332045815,11.505391153840296
20151013,-52.009375629921735,16.45650196578173
20151014,-59.58822209992623,22.07535895132063
20151015,-65.79621414474414,26.520123562767544
20151016,-71.00360363323716,30.043514905969374
20151019,-74.99211263228777,33.076073261736965
20151020,-78.40856511887431,26.99517462833844
20151021,-80.35128612959225,22.017143485913095
20151022,-82.19430140702406,17.945469321259143
20151023,-84.56073058513641,23.240352040140984
20151026,-86.02612067216263,18.949028770584704
20151027,-86.12467230848227,15.437625170031556
20151028,-84.56873357530777,12.559330306812084
20151029,-82.7486299115106,10.204353564721021
20151030,-81.38718994052493,-0.7282745320786086
20151102,-80.22378001280345,-10.152748383417839
20151103,-78.62328743140456,-18.24624609824188
20151104,-76.21876789714986,-25.37726339718641
20151105,-74.40179575078724,-31.116215574682343
20151106,-73.61438578222504,-39.02315700123542
20151109,-73.00772608455806,-45.27341348593199
20151110,-71.03358360794591,-50.61700198415703
20151111,-68.84500274199156,-54.55582862745788
20151112,-66.54673974072601,-58.208405723355526
20151113,-64.59192175187702,-59.05379415452814
20151116,-63.03756894730869,-59.74062205377587
20151117,-61.7791754558737,-58.86401727637082
20151118,-61.10479674008219,-58.139351165892464
20151119,-60.043771631369054,-57.992169930412174
20151120,-58.78236369212515,-58.315995330252456
20151123,-57.955204264086646,-56.66451252946786
20151124,-57.34373013448059,-55.15290547228238
20151125,-57.28747143280716,-52.97112186262634
20151126,-55.29659449899997,-50.83226359767083
20151127,-53.137857795559015,-48.99034690118261
20151130,-43.53264304018298,-47.36457196888965
20151201,-35.67381917466456,-45.885924925445316
20151202,-29.244546178778112,-44.8518679535085
20151203,-23.984448019187766,-44.026854182348956
20151204,-19.680144494243375,-43.256630041996566
20151207,-16.158405853528322,-42.247472309922
20151208,-13.281346662524989,-41.29996053137824
20151209,-2.6504257261027577,-40.492214565604854
20151210,6.008187677759983,-39.875037298624775
20151211,12.461074982564819,-39.22900316582816
20151214,17.703639979196154,-32.148441633269165
20151215,21.922253688995333,-26.35863052005237
20151216,25.40096184009934,-21.62140062346137
20151217,28.748249227294494,-17.74508183032385
20151218,31.458757958098012,-14.571971037332373
20151221,33.714718337482076,-3.732776433443138
20151222,35.7527303074242,5.177310733662749
20151223,37.44235561924259,12.915476970767877
20151224,39.9895727905059,19.42934908499613
20151225,42.7012877192518,24.7723310565114
20151228,44.92947527492422,20.19816644137311
20151229,46.52409402169548,25.261381824864703
20151230,47.83639569527142,29.466677505823043
20151231,48.94014754951705,33.319874897014294
20160104,49.2340903365953,35.987558518922775
20160105,49.29396767791961,38.420859439346806
20160106,49.206622625461414,40.86554813918362
20160107,49.28536834903856,42.873627713716836
20160108,49.43602788326542,44.27919638681964
20160111,50.7801191905551,36.152926917790005
20160112,51.04788377382439,29.50367072527695
20160113,51.39867182730309,24.061674266348028
20160114,51.553417356946404,19.609146900149465
20160115,51.628288563634925,15.965281319867046
20160118,51.895332162809474,12.97791076944342
20160119,52.38150077700406,10.533013443706963
20160120,52.5594483515538,8.533134072687332
20160121,52.75863876874795,6.897185646154113
20160122,52.560248486425216,5.560712429539593
20160125,52.26289672757374,4.466778163284967
20160126,53.909658369832094,3.5673731176309045
20160127,55.719297099766315,13.673906678375204
20160128,57.321786786206516,21.97908029980129
20160129,58.671315689153765,28.845879623954996
20160201,47.9056724240368,23.511178819393194
20160202,39.091878199542,31.324285067388278
20160203,45.383184304851405,37.850567953616924
20160204,49.327688394641235,42.0838087102997
20160205,52.34389669371853,45.97115669027144
20160215,54.79287663857648,49.911743567535474
20160216,58.02936884948945,53.23952475798437
20160217,60.4104339293381,43.46383653616128
20160218,62.63559437192203,47.66446964106988
20160219,64.3995961944234,51.10761301567369
20160222,65.385018032909,53.6188360160709
20160223,66.33198403796304,55.83917747973223
20160224,67.52514009304164,57.460141007812936
20160225,68.53842527060634,58.97547375087376
20160226,70.17928568855028,60.42863948020319
20160229,72.37327456587384,61.73414193410994
20160301,73.67132255639244,62.78467981419657
20160302,74.53902696590713,62.754121803515716
20160303,75.46528531516726,62.861690626384316
20160304,76.22126010592474,61.60481319538265
20160307,78.05199306869018,60.73080968697725
20160308,79.47397428547738,59.736262610378375
20160309,78.72376801008384,58.566099279368956
20160310,79.15345442137861,58.21331772457593
20160311,80.31186760359343,57.732900525023815
20160314,81.17734939490994,58.61317520793341
20160315,83.36813401227249,58.70065521874103
20160316,85.53798313705127,58.92715453208107
20160317,87.20003386800403,59.019292874219914
20160318,88.33418826779216,58.94389765187116
20160321,90.87950554191886,58.904058405715595
20160322,92.93553700510788,58.959618228863896
20160323,95.38262862505505,59.474846494621104
20160324,97.87940635629307,59.19715936339396
20160325,97.58086694041168,59.019349955785295
20160328,97.32152986107641,58.714514360251
20160329,97.96844851829822,58.463355865243884
20160330,98.94401172199693,59.05757045020102
20160331,99.7270539664373,48.231745450613296
20160401,99.8218679660128,52.975241829601515
20160405,99.7788334960753,30.085217010150597
20160406,99.23530590306461,11.119657021522876
20160407,102.31385636532883,-4.925646005859225
20160408,102.44970318656881,-15.886940600161662
20160411,101.45891260821442,-25.41604240603136
20160412,100.971589568923,-33.09345188881438
20160413,99.62515138180984,-37.888373144866954
20160414,98.76454590989972,-42.03239258270399
20160415,98.04904442879368,-45.764560848991664
20160418,97.97234395238324,-49.369486545057384
20160419,97.71189565747376,-51.97417525435246
20160420,97.49217638473,-42.436875564521586
20160421,93.41570147012965,-34.641307830753114
20160422,87.33487839305454,-28.259958596733327
20160425,82.61700404307358,-12.588615733391803
20160426,78.3792772963063,-0.007293238817745052
20160427,74.92634677916443,10.276196192207868
20160428,70.5891993758968,8.32388890677937
20160429,66.81064472758692,17.311821441523577
20160503,63.76394034917226,24.67655036370577
20160504,60.475408931285514,20.110978242020558
20160505,57.878013747903196,6.646442464174215
20160506,55.59180581428786,-4.312395180421389
20160509,53.28530594600545,-13.536809793308871
20160510,35.85775634746752,-21.07366500564402
20160511,29.39719043817963,-27.273588673796205
20160512,24.112215766400325,-33.545251939378566
20160513,19.787581936211783,-37.74592230074885
20160516,16.248340127212515,-41.12029841295512
20160517,13.351170618146627,-43.720208695166356
20160518,10.979615905351306,-45.73894204182457
20160519,9.039218665646379,-47.777849433206526
20160520,7.455383950242573,-50.72162208346911
20160523,6.167397169630471,-53.13011402989167
20160524,5.114250015921496,-55.23225273861491
20160525,-4.2664787858609365,-56.730589966145345
20160526,-3.4254847461514366,-57.0363288456764
20160527,-2.732587296918054,-57.37897159972206
20160530,-2.162848987457187,-58.04870170331382
20160531,-1.6959948358286603,-58.79812191076171
20160601,-11.199871588671801,-59.59629310896375
20160602,-9.091738768598841,-60.37034824757077
20160603,-16.161713415690453,-60.48587228885766
20160606,-22.53019541163611,-61.176960714538644
20160607,-27.790580702073555,-61.34645755170707
20160608,-32.046886083227065,-60.7870532933861
20160613,-35.55903621857078,-60.513280824643154
20160614,-38.53332788408403,-61.412306923506286
20160615,-41.26523349532004,-62.06837224501907
20160616,-44.11225201384385,-62.82309912072907
20160617,-46.686063339320874,-64.1335963802065
20160620,-48.62163988754871,-65.28622754131877
20160621,-39.699279641732524,-66.23651214427572
20160622,-32.398156435692584,-42.49505301439682
20160623,-26.424534659292608,-23.07235669240573
20160624,-21.534992481871633,-7.287979686325172
20160627,-17.5375252197144,5.142668466085544
20160628,-14.266846326638992,15.097990185849204
20160629,-1.20751524554518,23.319459134876872
20160630,9.212588439641864,29.956827514204043
20160701,17.79802822935649,36.11073308018461
20160704,25.314843038905764,39.49195380235099
20160705,32.78229560981437,41.705691582989566
20160706,39.56832393329436,43.50771506371595
20160707,45.91814694198499,44.938478902289596
20160708,52.16781587397285,46.55658373073849
20160711,57.4092136150298,47.75012514906813
20160712,60.434237728906616,48.80251924887302
20160713,62.58053549398158,48.07846046750278
20160714,64.33609998071852,47.48089507802766
20160715,65.68649536286529,46.92658988569219
20160718,65.90951454096374,46.10417461126976
20160719,64.95794693072351,45.37023813474056
20160720,64.46024976251915,44.99380258091953
20160721,64.01362919880602,44.65145482075554
20160722,52.45983170234739,44.27449239796978
20160725,43.012509410249145,44.28080273940036
20160726,23.732517310911803,44.308180538305
20160727,7.99412007345093,44.32312906857003
20160728,6.623445035908474,44.39489876659298
20160729,5.5084884959522284,44.40068977314004
20160801,4.595600762420436,44.94583145751312
20160802,3.8489227046864483,45.67709760370893
20160803,-7.786429316515712,46.396139570571904
20160804,-17.29045276578007,47.20937355217745
20160805,-14.062862006091198,48.001555995076785
20160808,-11.42473870957202,39.34888779321641
20160809,-9.264546315572904,22.779267217561927
20160810,-7.497205169285595,18.74166185318321
20160811,-6.051425894893449,15.438156436156802
20160812,-4.8686140047478155,12.735299721457856
20160815,-3.8980902449191044,-3.323894351045538
20160816,-3.0986519019128247,-17.268084225580516
20160817,-2.444345676562516,-28.669440477173858
20160818,8.046574392576906,-38.60828121362881
20160819,17.384035466280412,-47.568648126373745
20160822,23.634366862553694,-54.671146356163234
20160823,28.810546532041233,-60.993720625766926
20160824,33.0851511410468,-65.16636641741651
20160825,16.774101216023592,-68.44410846099899
20160826,13.806155719960113,-71.44475021862316
20160829,11.378080921936373,-79.47528781741607
20160830,-1.139052351619459,-86.32987773740953
20160831,-11.597491853290599,-92.10652729839043
20160901,-20.154437061206735,-95.55763206843147
20160902,-27.395715874505804,-98.10608405607555
20160905,-32.88512519451487,-100.06133573260861
20160906,-37.40809359944247,-102.40785839050238
20160907,-41.544952605591824,-104.75459223674183
20160908,-44.98918765881062,-106.56027546540855
20160909,-47.73150583973204,-107.98944497812539
20160912,-49.895742196847074,-109.47108948166283
20160913,-51.930920870862614,-108.46822769237829
