,GMV
20100104,0.0
20100105,0.0
20100106,659.7401955530137
20100107,396.55510060848945
20100108,310.7069397330106
20100111,258.6745946163025
20100112,226.5585493744608
20100113,203.7964100145791
20100114,183.92258802931408
20100115,173.8012654810873
20100118,162.02623154659491
20100119,153.55520249346918
20100120,149.58302312581122
20100121,142.57933072765042
20100122,137.27739005698632
20100125,132.6652776882789
20100126,131.9511347797189
20100127,132.57780880897454
20100128,133.00164533825543
20100129,137.2906589689419
20100201,141.52492654024164
20100202,147.59757037715238
20100203,147.7575858378855
20100204,148.53593067561164
20100205,143.00187178497558
20100208,141.6943636745087
20100209,141.13462830189303
20100210,142.9055899339983
20100211,145.12197615308185
20100212,146.00509110852107
20100222,145.5468210848892
20100223,148.45492327407783
20100224,146.33635935197077
20100225,149.7643059849566
20100226,153.01276714878216
20100301,151.2111013670959
20100302,150.4193695687853
20100303,151.32263613307583
20100304,154.70104245222254
20100305,165.28868672291532
20100308,174.06200043133583
20100309,182.33344153245702
20100310,182.2168514039305
20100311,183.65179216979624
20100312,177.25055758081203
20100315,172.29891517038521
20100316,161.94909892500823
20100317,155.48268422260114
20100318,153.16615985105332
20100319,144.17336853419962
20100322,141.30506013812112
20100323,153.79553345299593
20100324,164.42064378829096
20100325,175.37994034029074
20100326,172.26539946337465
20100329,171.89235860684784
20100330,166.5561978427498
20100331,169.31004657301514
20100401,155.77473178945976
20100402,156.09726011514007
20100406,159.4072006915073
20100407,163.5035973320729
20100408,167.17652920162462
20100409,176.3252975167922
20100412,173.3940679128976
20100413,198.07353056490626
20100414,218.50092254845484
20100415,237.67434446323097
20100416,235.95409993253813
20100419,231.21544938562576
20100420,231.90243433635544
20100421,227.47277901253872
20100422,221.9219181370833
20100423,213.8847475631307
20100426,197.22988822430534
20100427,196.28793115165507
20100428,215.71319656251976
20100429,235.89540090480867
20100430,245.94043594622627
20100504,256.2047351779578
20100505,258.2689453350679
20100506,262.9212946875673
20100507,257.93770220668125
20100510,255.5689467579922
20100511,257.99298505065326
20100512,258.69002460782536
20100513,254.29759129946655
20100514,266.35441570527166
20100517,266.2257885734015
20100518,264.4243068742056
20100519,263.13929675289546
20100520,260.57849278276257
20100521,257.22529717389955
