Factor,Parameters,Mode,SharpRatio,POT
CMF,{'N': 10},RAW,0.3653,9.0705
CMF,{'N': 10},STATE_MACHINE,0.4901,10.1613
CMF,{'N': 20},RAW,0.4546,14.5789
CMF,{'N': 20},STATE_MACHINE,0.5203,13.5573
CMF,{'N': 30},RAW,0.5053,18.3277
CMF,{'N': 30},STATE_MACHINE,0.5557,16.5379
CMF,{'N': 40},RAW,0.5078,20.1203
CMF,{'N': 40},STATE_MACHINE,0.4922,15.3239
CMF,{'N': 50},RAW,0.4337,18.1886
CMF,{'N': 50},STATE_MACHINE,0.3161,9.802
CMF,{'N': 60},RAW,0.34,14.9843
CMF,{'N': 60},STATE_MACHINE,0.2568,8.2541
