,Kurtosis_{'N': 20},Kurtosis_{'N': 10},Kurtosis_{'N': 30},OvernightVsIntraday_{'N': 60},OvernightVsIntraday_{'N': 50},OvernightVsIntraday_{'N': 20},Skewness_{'N': 20},Skewness_{'N': 60},Skewness_{'N': 40},NoiseFader_{'N': 10},NoiseFader_{'N': 20},NoiseFader_{'N': 30},ShortTermReversal_{'N': 10},ShortTermReversal_{'N': 30},ShortTermReversal_{'N': 40},AmihudIlliquidity_{'N': 50},AmihudIlliquidity_{'N': 60},AmihudIlliquidity_{'N': 40},BuyingSellingPressure_{'N': 50},BuyingSellingPressure_{'N': 40},BuyingSellingPressure_{'N': 60},BollingerBands_{'N': 50},BollingerBands_{'N': 60},BollingerBands_{'N': 30},DonchianChannel_{'N': 50},DonchianChannel_{'N': 60},DonchianChannel_{'N': 40},"DualMACrossover_{'fast_n': 5, 'slow_n': 20}","DualMACrossover_{'fast_n': 30, 'slow_n': 60}","DualMACrossover_{'fast_n': 10, 'slow_n': 60}","MACD_{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}","MACD_{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","MACD_{'fast_n': 8, 'slow_n': 17, 'signal_n': 9}",MovingAverageBias_{'N': 60},MovingAverageBias_{'N': 50},MovingAverageBias_{'N': 30},RSI_{'N': 40},RSI_{'N': 50},RSI_{'N': 30},TimeSeriesMomentum_{'N': 60},TimeSeriesMomentum_{'N': 50},TimeSeriesMomentum_{'N': 20},ATR_{'N': 50},ATR_{'N': 60},ATR_{'N': 20},DownsideUpsideVolatility_{'N': 20},DownsideUpsideVolatility_{'N': 40},DownsideUpsideVolatility_{'N': 50},HistoricalVolatility_{'N': 60},HistoricalVolatility_{'N': 50},HistoricalVolatility_{'N': 10},IntradayAmplitude_{'N': 60},IntradayAmplitude_{'N': 50},IntradayAmplitude_{'N': 20},VIXFix_{'N': 10},VIXFix_{'N': 30},VIXFix_{'N': 40},CMF_{'N': 50},CMF_{'N': 40},CMF_{'N': 60},OBV_{'N': 30},OBV_{'N': 20},OBV_{'N': 40},OpenInterestROC_{'N': 10},OpenInterestROC_{'N': 20},OpenInterestROC_{'N': 60},PriceOiDivergence_{'N': 10},PriceOiDivergence_{'N': 20},PriceOiDivergence_{'N': 30},PriceVolumeCorrelation_{'N': 20},PriceVolumeCorrelation_{'N': 50},PriceVolumeCorrelation_{'N': 60},VolumeMomentum_{'N': 40},VolumeMomentum_{'N': 10},VolumeMomentum_{'N': 60}
Kurtosis_{'N': 20},1.0,0.7723076171665669,0.8450480694651642,0.028357702420962326,0.04543865130170297,0.04800060360410102,0.09074761062490068,0.09706499285568927,0.1431878779049611,0.0656499025774146,0.039456506477393107,0.07045171340913971,0.0013396147124832831,-0.013319842413801524,-0.026408425163109466,-0.5730015670664521,-0.5813505161913584,-0.5675576381393108,-0.05985589946533102,-0.03523699318863971,-0.08226461558248868,-0.020103285147277432,-0.021066594569778878,-0.059150553806587854,-0.026602710805648702,-0.024551405280031417,-0.039136950665156704,-0.015145933052465149,-0.10668228490289347,-0.08788372506489632,0.06590452078041241,0.07940000293903433,0.07773498536269152,0.020900663473295725,0.030520126543734694,0.024410850610605193,0.00015692583079948927,-0.02377066290816812,-0.025219156416106,-0.038549044445870546,-0.003627308934073183,0.013898586926248832,-0.6029489156851509,-0.6049826272845038,-0.6161172629511595,0.010686933608878266,0.07633987383366128,0.05431937311237456,-0.5954845903224543,-0.5941497440974769,-0.6169300899694269,-0.6031903206361897,-0.6012732554554993,-0.6148809818177752,-0.596581158314699,-0.5562317878379067,-0.5486645443791804,-0.08109457959174714,-0.05113596772196404,-0.11652885915205498,-0.07696012423270328,-0.07200435216212817,-0.07991444585863881,0.11333316087038521,0.1961372598805631,0.5050005513661078,-0.16879161432455758,-0.13827008372870392,-0.12070151624525342,-0.14281964596612712,-0.2121133760913029,-0.24339175677532604,0.2015319782680994,-0.017840512522935524,0.3429890798693433
Kurtosis_{'N': 10},0.7723076171665669,1.0,0.5707216997068152,-0.004258985637518478,0.007997184515163997,0.002073237738222343,0.07016712869790684,0.080939044557113,0.11519685799881998,0.02094283811622987,0.05445960979239332,0.09219191041606453,0.02696551328424073,0.00669685349305991,-0.026269019028196165,-0.42916146951575224,-0.4370934989105989,-0.42449520511374444,-0.05475928145503628,-0.035214634095137705,-0.0800923946524067,-0.03341689735883941,-0.026536048043058758,-0.06643658001629937,-0.024927285004727035,-0.01371118400776458,-0.04581777482479901,-0.03429966535243287,-0.07397406602471222,-0.06751843362100228,0.03443242618935749,0.03674483334356292,0.03043319243018443,0.013659014286637154,0.015509982132716572,-0.002549909865794145,0.008877596709425204,-0.004651746617535889,-0.03415207013113753,-0.01901645291879107,0.008232145438839194,-0.006829920702278639,-0.48608733587930325,-0.4893911516411036,-0.4880220703737658,-0.0007605647384340837,0.07201887120910459,0.05640274838583828,-0.47990194484448206,-0.47646544293644866,-0.5012838750882724,-0.48731201261474555,-0.48449958605426796,-0.4877703664944019,-0.46372651320055613,-0.4308946293983599,-0.42925253695114923,-0.06562688328492597,-0.04284667905605443,-0.10251207444915325,-0.05192255623480961,-0.05065757089779027,-0.05946021521059222,0.041602612193185305,0.12266490302660593,0.4116008389699858,-0.14824863220730156,-0.10379823008460974,-0.08492190799333084,-0.11789372380753842,-0.17878698488346684,-0.20744648917187783,0.1707998916335789,0.005603553909858663,0.2832376852596445
Kurtosis_{'N': 30},0.8450480694651642,0.5707216997068152,1.0,0.048520262672527785,0.059673719223351504,0.03699717155799479,0.04083276787608841,0.08896161938509367,0.13382792913964905,0.07153108229088556,0.07487795711801329,0.07149489335457125,0.0029689049743643814,-0.0020402942738546146,0.04254987426988773,-0.6573803064553252,-0.662194538147933,-0.6584438955800518,-0.05978007798352655,-0.04344951418294249,-0.07534482607773467,-0.03754336202313964,-0.02752685934394655,-0.09206749754140321,-0.03698932052932408,-0.04183219467227499,-0.054143477144496494,-0.012569406714967082,-0.10955207103624233,-0.08656762156911182,0.06916481667859836,0.08207837440994309,0.07470438346648929,-0.020381724249213685,-0.002211302647227817,0.015132108959573594,-0.02504355218123922,-0.04123070137154343,-0.022400947749513737,-0.1045281584553718,-0.06363950718783164,-0.0017339136176205865,-0.6644921687635976,-0.6634274482950584,-0.6704550636993637,-0.027323884066229525,0.046272661322125756,0.034268706462829646,-0.6660661910821,-0.6679477435286681,-0.663662773672078,-0.6635264126222342,-0.6639880052301492,-0.6696089268583206,-0.6424580648749639,-0.603726553391635,-0.5970651849343335,-0.10813528279207983,-0.09141423771131715,-0.1299321083708451,-0.07332339309094972,-0.06454097831353438,-0.07663093120275855,0.12032478127523216,0.22358456669382207,0.5107721962296927,-0.16454577291507846,-0.13228613907501655,-0.12101556740010717,-0.2402312701892796,-0.2425420412623581,-0.276882175698419,0.25609694095752195,-0.04327037558265396,0.3711882352950744
OvernightVsIntraday_{'N': 60},0.028357702420962326,-0.004258985637518478,0.048520262672527785,1.0,0.9555245032638325,0.6460255345353006,0.13251510804201125,0.2053888294918725,0.20916919174934728,-0.17752150843924192,-0.21934359260846648,-0.3031669969267203,-0.29622614439091305,-0.41776917497993,-0.44596054263919577,-0.1326106449445651,-0.13185872192241135,-0.12693751736443332,0.5623813166604188,0.5060798245980034,0.6082291785269163,0.3084206183398087,0.34189942187673006,0.21070290404404857,0.4317185908848554,0.472053469700018,0.3733126257761842,0.09550900338500162,0.04606322665278427,0.0735265977464185,0.11725399106755294,0.10060220689747051,0.06544507203228035,0.48914094562214355,0.4556873538560495,0.38328142395760606,0.4885286715768638,0.5388784417405101,0.41524241343898755,0.5367288223375117,0.5075951328730622,0.38361820659170365,-0.0773578707039252,-0.07909341990731353,-0.07813390658530767,0.27920563029211876,0.3835382248677626,0.4165157440293175,-0.05376626594078525,-0.054623383062811545,-0.04367623862278893,-0.06361636342716648,-0.06523152302316201,-0.07530366616810505,-0.16911996723204326,-0.2462017017266844,-0.26607218830598595,0.5813339614104879,0.5012108359796068,0.6437594444916965,0.0738044647705785,0.0657355248576221,0.08927223909075058,-0.017351955314324846,-0.04899965569362251,-0.021176055683262612,0.14447805117775842,-0.15018258235705606,-0.20809615429354833,0.20731882753891545,0.32466371366562446,0.3245158291067379,0.06437282478759061,0.07560530104184002,0.1612632296319716
OvernightVsIntraday_{'N': 50},0.04543865130170297,0.007997184515163997,0.059673719223351504,0.9555245032638325,1.0,0.7102133941867218,0.1595805618493203,0.18597111150147694,0.23456602442508398,-0.20548806528785452,-0.25919228660714116,-0.3594791223460626,-0.3200892834880576,-0.48138046200811574,-0.5129289804687238,-0.13060292842421126,-0.1279039381432308,-0.1280813408601215,0.6102313547065591,0.5685326276275762,0.5898794568272447,0.3435097013836191,0.3753070682175399,0.23393131755415383,0.4942389949487923,0.5169266452615343,0.4367320836968607,0.10178801759973227,0.056836589172661364,0.0824789227501238,0.1368911676940519,0.11481200878322545,0.07263910236779265,0.5390463314075347,0.5155304712322099,0.4277502655839826,0.558061969299787,0.5886212963813255,0.48409376045153885,0.5202633723002151,0.5541151461524372,0.42693711840241855,-0.09278109368530885,-0.09339929120489406,-0.09366955596073417,0.3308753144393995,0.4423204932913325,0.4496868659670472,-0.0680809657855559,-0.06882525452767074,-0.057636449398610935,-0.07495889247299009,-0.07714614732323893,-0.08910243562976583,-0.19744998978959372,-0.28539731739070384,-0.31167455577103786,0.6420114792239889,0.5758082867820787,0.6326441815802432,0.07284480046772762,0.061170976447393006,0.09229094533845313,-0.014651302703635714,-0.039115779893057506,-0.011322465447043052,0.11934744265584542,-0.20313870695168335,-0.2399367441230507,0.265972144911351,0.35090979233835917,0.31120506506344153,0.05081691835213016,0.029395478953890164,0.147986602194732
OvernightVsIntraday_{'N': 20},0.04800060360410102,0.002073237738222343,0.03699717155799479,0.6460255345353006,0.7102133941867218,1.0,0.32170740855019014,0.24248929195042196,0.23934528937761032,-0.38576641553724306,-0.5285214466532131,-0.4531707470216993,-0.5807661642524491,-0.623294647942731,-0.49705719245345353,-0.06590186728796003,-0.059577983859013146,-0.07207930622441273,0.4174569527498658,0.4661468898140772,0.3839637789807573,0.5260738049259706,0.544082613748122,0.4443434015484342,0.5457316957777565,0.5211884584383358,0.5843572086497432,0.1310228740671799,0.033462781499599706,0.08406727425013437,0.19379890232593583,0.17197325894685697,0.09827532153469691,0.6009316374448037,0.6323588887160216,0.6904436082753889,0.5305603444757595,0.4722219839255511,0.6208070051518075,0.44821825237103224,0.45362579766816025,0.7147397793415899,-0.04405629175689147,-0.04072820721062756,-0.05905205540651639,0.5891308915722775,0.4285206300856074,0.3770602381662208,-0.017260957460159012,-0.020694211620734395,-0.0038338721087029905,-0.014956686570751119,-0.018881195129154493,-0.04070344505839502,-0.237192939592858,-0.3655239784176722,-0.35223692839949144,0.46840065554272087,0.5118793278509287,0.44266300370532236,0.21598361641020553,0.2065240923214156,0.21741377251720703,0.07894362813268196,0.03352372144141426,0.010963520439144362,0.09490486940513823,-0.2855363186340648,-0.20014444539983492,0.4737293318787011,0.30709331146752394,0.30713378757380816,-0.04348290205819878,0.02728165371263227,0.005089097087184145
Skewness_{'N': 20},0.09074761062490068,0.07016712869790684,0.04083276787608841,0.13251510804201125,0.1595805618493203,0.32170740855019014,1.0,0.413710253373479,0.6607737391991729,-0.24083288820588988,-0.3564235375512459,-0.357307263498285,-0.3251202504044828,-0.37336303336559795,-0.3342748698347201,-0.01888061405985086,-0.019950849706901662,-0.02291546648291175,0.11480422335722835,0.13813641930100382,0.08737968541570999,0.3275294548936167,0.34060992266419327,0.2970884163059858,0.40520999449768047,0.40164390530190297,0.41232471780334323,0.038599164604256005,0.02198393548382802,0.03541664595375896,0.06917181413512352,0.05292403640902363,0.014038395752052216,0.3755823030864339,0.38669925325350796,0.3926149580150265,0.41255140280679903,0.3734846881768712,0.44402208555743256,0.29371003946508106,0.3097148534082271,0.3996830087932634,-0.046470082413217595,-0.04620134663523859,-0.04561588352895271,0.8132177386105213,0.6409136529575081,0.53667372989179,-0.030156596318802586,-0.03156370937179371,-0.02870981966587535,-0.029198953953192774,-0.03043869897892183,-0.034392789412377875,-0.12605643308192999,-0.2094037183101756,-0.21435605442719116,0.22402866159062693,0.26495367658252955,0.18741041052603932,0.09637647213438955,0.09782331249431328,0.089814754325138,0.04155939101698515,-0.016986856020868954,0.057020705983049765,0.000940816734375785,-0.1593448452225284,-0.1947334214991133,0.5852966211269891,0.38150016689187977,0.3375129222718022,0.02627807193005126,0.03347107966896578,0.008850791607688036
Skewness_{'N': 60},0.09706499285568927,0.080939044557113,0.08896161938509367,0.2053888294918725,0.18597111150147694,0.24248929195042196,0.413710253373479,1.0,0.7468401924530176,-0.2350356983307716,-0.2598506873890787,-0.2342902218974879,-0.33150616697565205,-0.3446602643197262,-0.36794911946278736,-0.01435460084855088,-0.015367617029557757,-0.01553010126035509,0.05733332127161023,0.07553212147887745,0.06741800205185511,0.28934334627521263,0.30147698335294926,0.24664528578442574,0.30660523145628193,0.3314335703587082,0.3010570388135762,0.044927911459653185,0.012388575237625786,0.022764331666561746,0.047117718334075645,0.041667264835881276,0.03433578142675563,0.40912337791085784,0.3885882559969598,0.3600456501390879,0.35880099895439704,0.4107389773601442,0.34215092653317214,0.43433337630864954,0.40382598006741977,0.34159202042593123,-0.029394157006326766,-0.03166942966224636,-0.04835111856001007,0.406766065458481,0.6147557527543126,0.7450972636548183,-0.011546242571478071,-0.01449479065667081,-0.046014880449194176,-0.01480396251013817,-0.01403810499008006,-0.035049744609808114,-0.14763347780600886,-0.20121954134479852,-0.2018623919304354,0.16845946620057606,0.15681709743709754,0.20031341256492485,0.19451188283936818,0.20647306286136816,0.18259357865591244,0.13106280401177606,0.012827943718515407,0.03279413555367403,-0.04159357656104961,-0.20098817569592603,-0.23046964544958054,0.24102604907122532,0.47039115442049173,0.5216623757645682,-0.028641862031790047,0.06606452027296111,-0.019302700256573914
Skewness_{'N': 40},0.1431878779049611,0.11519685799881998,0.13382792913964905,0.20916919174934728,0.23456602442508398,0.23934528937761032,0.6607737391991729,0.7468401924530176,1.0,-0.18257070596817768,-0.23622447445915487,-0.3026839201679428,-0.28039419594953857,-0.3817745715805559,-0.4330645115411015,-0.06205019460984306,-0.06821538065627482,-0.0628739470939799,0.13100219940030647,0.14882550549177595,0.11110415342323819,0.3047227700759382,0.32936788495191144,0.22792293077368841,0.3850246149452156,0.40252570251027336,0.35188967414190525,0.03660008754666998,0.03201758819473311,0.040991857425957706,0.053436221603588685,0.03279744261709742,0.002847631857764468,0.4227005401137871,0.41264525750338443,0.3411419450130785,0.4859621621529902,0.47450838274596774,0.4294533134487336,0.38085263825536353,0.4205779912576696,0.32435249364946145,-0.08965703502029221,-0.09298750827041638,-0.0918024938169018,0.5593263369653788,0.8548334791794613,0.8013995389527772,-0.07393332123223191,-0.07299861661626819,-0.08451035729326468,-0.07537983687926823,-0.07363053716816276,-0.08092004919591896,-0.1662076746008539,-0.2261599774079553,-0.24914402934090785,0.2680441914496994,0.28342731157258777,0.24055461645784434,0.11988523999768477,0.12468139068707912,0.11535900705181713,0.048166879830534866,-0.03854787300231803,0.09457948229214291,-0.05477755170985329,-0.20907880707278093,-0.2698582305372416,0.38451463830387783,0.5152154740503132,0.4475427610664193,0.07279915820985988,0.0679428299789718,0.09122713639027036
NoiseFader_{'N': 10},0.0656499025774146,0.02094283811622987,0.07153108229088556,-0.17752150843924192,-0.20548806528785452,-0.38576641553724306,-0.24083288820588988,-0.2350356983307716,-0.18257070596817768,1.0,0.5887123172831252,0.48525201665773576,0.6781829142335951,0.48714695174700295,0.43330050961242894,-0.06973952623241406,-0.07497814135020361,-0.06298123064079218,-0.36337835226960635,-0.3836881964192039,-0.31080463752081067,-0.4937182201125707,-0.5048214788597066,-0.5411715452326588,-0.6160123252749948,-0.5871891278446175,-0.6671602616967052,-0.1377422326266032,-0.0786284784574019,-0.10258621687697644,-0.09099471197330714,-0.09562783614684554,-0.10170743376695136,-0.5225351938826406,-0.5424923948196894,-0.608301223017976,-0.4680760216218335,-0.45346537691909306,-0.5245790023193422,-0.40759110796312986,-0.4187914208383145,-0.5685720403575959,-0.057575997473247556,-0.0563761710721538,-0.03872376645727539,-0.5367544099420458,-0.36664048490972323,-0.36410969060891074,-0.07057825519917685,-0.06909904268033706,-0.0445409016261656,-0.07877643004009939,-0.07956017929689678,-0.05742295160354006,0.19971741913137145,0.24259281649356063,0.21292898251818076,-0.41095451168280356,-0.41919279139713633,-0.3722528066764578,-0.2653226790989192,-0.2972318294016876,-0.25171358498291374,-0.09524391095650532,-0.018375763777427508,0.06438522650233147,0.009542333138637105,0.00821724298368887,0.0012548128190472269,-0.3858584948165226,-0.17576100369564154,-0.18704315243551392,0.007230626468577335,-0.1486533601229853,0.042672184319798905
